type_instance,type,time,instance,host,value
idle,cpu,03:42:36.451275,0,VM10-1-9-207,6589869.0
idle,cpu,03:42:36.451276,1,VM10-1-9-207,6598002.0
idle,cpu,03:42:36.451277,2,VM10-1-9-207,6581786.0
idle,cpu,03:42:36.451277,3,VM10-1-9-207,6504322.0
user,cpu,03:42:46.451320,0,VM10-1-9-207,298798.0
user,cpu,03:42:46.451332,1,VM10-1-9-207,287850.0
user,cpu,03:42:46.451404,2,VM10-1-9-207,292455.0
user,cpu,03:42:46.451410,3,VM10-1-9-207,381447.0
system,cpu,03:42:46.451449,0,VM10-1-9-207,7520.0
system,cpu,03:42:46.451486,1,VM10-1-9-207,9314.0
system,cpu,03:42:46.451516,2,VM10-1-9-207,9457.0
system,cpu,03:42:46.451539,3,VM10-1-9-207,8429.0
wait,cpu,03:42:46.451559,0,VM10-1-9-207,3952.0
wait,cpu,03:42:46.451582,1,VM10-1-9-207,4630.0
wait,cpu,03:42:46.451661,2,VM10-1-9-207,4682.0
wait,cpu,03:42:46.451685,3,VM10-1-9-207,3974.0
nice,cpu,03:42:46.451922,0,VM10-1-9-207,32.0
nice,cpu,03:42:46.451943,1,VM10-1-9-207,0.0
nice,cpu,03:42:46.451969,2,VM10-1-9-207,7516.0
nice,cpu,03:42:46.452585,3,VM10-1-9-207,0.0
interrupt,cpu,03:42:46.452617,0,VM10-1-9-207,0.0
interrupt,cpu,03:42:46.452644,1,VM10-1-9-207,0.0
interrupt,cpu,03:42:46.452666,2,VM10-1-9-207,0.0
interrupt,cpu,03:42:46.452688,3,VM10-1-9-207,0.0
softirq,cpu,03:42:46.452721,0,VM10-1-9-207,317.0
softirq,cpu,03:42:46.452742,1,VM10-1-9-207,175.0
softirq,cpu,03:42:46.452764,2,VM10-1-9-207,277.0
softirq,cpu,03:42:46.452785,3,VM10-1-9-207,306.0
steal,cpu,03:42:46.452816,0,VM10-1-9-207,102.0
steal,cpu,03:42:46.452837,1,VM10-1-9-207,108.0
steal,cpu,03:42:46.452857,2,VM10-1-9-207,286.0
steal,cpu,03:42:46.452900,3,VM10-1-9-207,254.0
idle,cpu,03:42:46.452935,0,VM10-1-9-207,6590866.0
idle,cpu,03:42:46.452964,1,VM10-1-9-207,6599000.0
idle,cpu,03:42:46.452986,2,VM10-1-9-207,6581786.0
idle,cpu,03:42:46.453007,3,VM10-1-9-207,6505320.0
user,cpu,03:42:56.451273,0,VM10-1-9-207,298798.0
user,cpu,03:42:56.451283,1,VM10-1-9-207,287851.0
user,cpu,03:42:56.451288,2,VM10-1-9-207,293455.0
user,cpu,03:42:56.451295,3,VM10-1-9-207,381448.0
system,cpu,03:42:56.451303,0,VM10-1-9-207,7522.0
system,cpu,03:42:56.451313,1,VM10-1-9-207,9316.0
system,cpu,03:42:56.451314,2,VM10-1-9-207,9457.0
system,cpu,03:42:56.451314,3,VM10-1-9-207,8429.0
wait,cpu,03:42:56.451315,0,VM10-1-9-207,3952.0
wait,cpu,03:42:56.451316,1,VM10-1-9-207,4630.0
wait,cpu,03:42:56.451317,2,VM10-1-9-207,4682.0
wait,cpu,03:42:56.451318,3,VM10-1-9-207,3974.0
nice,cpu,03:42:56.451319,0,VM10-1-9-207,32.0
nice,cpu,03:42:56.451320,1,VM10-1-9-207,0.0
nice,cpu,03:42:56.451321,2,VM10-1-9-207,7516.0
nice,cpu,03:42:56.451322,3,VM10-1-9-207,0.0
interrupt,cpu,03:42:56.451323,0,VM10-1-9-207,0.0
interrupt,cpu,03:42:56.451324,1,VM10-1-9-207,0.0
interrupt,cpu,03:42:56.451325,2,VM10-1-9-207,0.0
interrupt,cpu,03:42:56.451326,3,VM10-1-9-207,0.0
softirq,cpu,03:42:56.451327,0,VM10-1-9-207,317.0
softirq,cpu,03:42:56.451328,1,VM10-1-9-207,175.0
softirq,cpu,03:42:56.451333,2,VM10-1-9-207,277.0
softirq,cpu,03:42:56.451334,3,VM10-1-9-207,306.0
steal,cpu,03:42:56.451336,0,VM10-1-9-207,102.0
steal,cpu,03:42:56.451337,1,VM10-1-9-207,108.0
steal,cpu,03:42:56.451338,2,VM10-1-9-207,286.0
steal,cpu,03:42:56.451339,3,VM10-1-9-207,254.0
idle,cpu,03:42:56.451339,0,VM10-1-9-207,6591863.0
idle,cpu,03:42:56.451361,1,VM10-1-9-207,6599998.0
idle,cpu,03:42:56.451363,2,VM10-1-9-207,6581786.0
idle,cpu,03:42:56.451364,3,VM10-1-9-207,6506317.0
user,cpu,03:43:06.451340,0,VM10-1-9-207,298800.0
user,cpu,03:43:06.451433,1,VM10-1-9-207,287852.0
user,cpu,03:43:06.451446,2,VM10-1-9-207,294454.0
user,cpu,03:43:06.451455,3,VM10-1-9-207,381449.0
system,cpu,03:43:06.451535,0,VM10-1-9-207,7524.0
system,cpu,03:43:06.451909,1,VM10-1-9-207,9317.0
system,cpu,03:43:06.451910,2,VM10-1-9-207,9458.0
system,cpu,03:43:06.451911,3,VM10-1-9-207,8429.0
wait,cpu,03:43:06.451912,0,VM10-1-9-207,3952.0
wait,cpu,03:43:06.451913,1,VM10-1-9-207,4630.0
wait,cpu,03:43:06.451914,2,VM10-1-9-207,4682.0
wait,cpu,03:43:06.451914,3,VM10-1-9-207,3974.0
nice,cpu,03:43:06.451915,0,VM10-1-9-207,32.0
nice,cpu,03:43:06.451916,1,VM10-1-9-207,0.0
nice,cpu,03:43:06.451916,2,VM10-1-9-207,7516.0
nice,cpu,03:43:06.451917,3,VM10-1-9-207,0.0
interrupt,cpu,03:43:06.451919,0,VM10-1-9-207,0.0
interrupt,cpu,03:43:06.451926,1,VM10-1-9-207,0.0
interrupt,cpu,03:43:06.451927,2,VM10-1-9-207,0.0
interrupt,cpu,03:43:06.451928,3,VM10-1-9-207,0.0
softirq,cpu,03:43:06.451929,0,VM10-1-9-207,317.0
softirq,cpu,03:43:06.451930,1,VM10-1-9-207,175.0
softirq,cpu,03:43:06.451931,2,VM10-1-9-207,277.0
softirq,cpu,03:43:06.451932,3,VM10-1-9-207,306.0
steal,cpu,03:43:06.451933,0,VM10-1-9-207,102.0
steal,cpu,03:43:06.451934,1,VM10-1-9-207,108.0
steal,cpu,03:43:06.451935,2,VM10-1-9-207,287.0
steal,cpu,03:43:06.451936,3,VM10-1-9-207,254.0
idle,cpu,03:43:06.451937,0,VM10-1-9-207,6592860.0
idle,cpu,03:43:06.451946,1,VM10-1-9-207,6600996.0
idle,cpu,03:43:06.451947,2,VM10-1-9-207,6581786.0
idle,cpu,03:43:06.451948,3,VM10-1-9-207,6507314.0
user,cpu,03:43:16.451205,0,VM10-1-9-207,299422.0
user,cpu,03:43:16.451218,1,VM10-1-9-207,287853.0
user,cpu,03:43:16.451236,2,VM10-1-9-207,294832.0
user,cpu,03:43:16.451239,3,VM10-1-9-207,381451.0
system,cpu,03:43:16.451243,0,VM10-1-9-207,7525.0
system,cpu,03:43:16.451247,1,VM10-1-9-207,9318.0
system,cpu,03:43:16.451248,2,VM10-1-9-207,9459.0
system,cpu,03:43:16.451249,3,VM10-1-9-207,8430.0
wait,cpu,03:43:16.451250,0,VM10-1-9-207,3952.0
wait,cpu,03:43:16.451250,1,VM10-1-9-207,4630.0
wait,cpu,03:43:16.451251,2,VM10-1-9-207,4682.0
wait,cpu,03:43:16.451252,3,VM10-1-9-207,3976.0
nice,cpu,03:43:16.451252,0,VM10-1-9-207,32.0
nice,cpu,03:43:16.451253,1,VM10-1-9-207,0.0
nice,cpu,03:43:16.451254,2,VM10-1-9-207,7516.0
nice,cpu,03:43:16.451255,3,VM10-1-9-207,0.0
interrupt,cpu,03:43:16.451256,0,VM10-1-9-207,0.0
interrupt,cpu,03:43:16.451265,1,VM10-1-9-207,0.0
interrupt,cpu,03:43:16.451266,2,VM10-1-9-207,0.0
interrupt,cpu,03:43:16.451267,3,VM10-1-9-207,0.0
softirq,cpu,03:43:16.451267,0,VM10-1-9-207,317.0
softirq,cpu,03:43:16.451268,1,VM10-1-9-207,175.0
softirq,cpu,03:43:16.451269,2,VM10-1-9-207,277.0
softirq,cpu,03:43:16.451270,3,VM10-1-9-207,306.0
steal,cpu,03:43:16.451270,0,VM10-1-9-207,102.0
steal,cpu,03:43:16.451271,1,VM10-1-9-207,108.0
steal,cpu,03:43:16.451272,2,VM10-1-9-207,287.0
steal,cpu,03:43:16.451272,3,VM10-1-9-207,254.0
idle,cpu,03:43:16.451273,0,VM10-1-9-207,6593236.0
idle,cpu,03:43:16.451273,1,VM10-1-9-207,6601994.0
idle,cpu,03:43:16.451274,2,VM10-1-9-207,6582406.0
idle,cpu,03:43:16.451275,3,VM10-1-9-207,6508307.0
