type_instance,value,type,host,instance,time
softirq,223.0,cpu,VM10-1-9-207,2,00:51:45.125301
softirq,209.0,cpu,VM10-1-9-207,3,00:51:45.125305
steal,58.0,cpu,VM10-1-9-207,0,00:51:45.125306
steal,64.0,cpu,VM10-1-9-207,1,00:51:45.125307
steal,230.0,cpu,VM10-1-9-207,2,00:51:45.125307
steal,153.0,cpu,VM10-1-9-207,3,00:51:45.125307
idle,5775372.0,cpu,VM10-1-9-207,0,00:51:45.125311
idle,5778159.0,cpu,VM10-1-9-207,1,00:51:45.125312
idle,5754567.0,cpu,VM10-1-9-207,2,00:51:45.125313
idle,5804995.0,cpu,VM10-1-9-207,3,00:51:45.125313
user,91113.0,cpu,VM10-1-9-207,0,00:51:55.125314
user,86196.0,cpu,VM10-1-9-207,1,00:51:55.125330
user,97413.0,cpu,VM10-1-9-207,2,00:51:55.125341
user,58344.0,cpu,VM10-1-9-207,3,00:51:55.125350
system,5962.0,cpu,VM10-1-9-207,0,00:51:55.125362
system,7587.0,cpu,VM10-1-9-207,1,00:51:55.125383
system,7464.0,cpu,VM10-1-9-207,2,00:51:55.125384
system,6986.0,cpu,VM10-1-9-207,3,00:51:55.125386
wait,3380.0,cpu,VM10-1-9-207,0,00:51:55.125387
wait,4391.0,cpu,VM10-1-9-207,1,00:51:55.125388
wait,4077.0,cpu,VM10-1-9-207,2,00:51:55.125389
wait,3687.0,cpu,VM10-1-9-207,3,00:51:55.125390
nice,32.0,cpu,VM10-1-9-207,0,00:51:55.125395
nice,0.0,cpu,VM10-1-9-207,1,00:51:55.125396
nice,7516.0,cpu,VM10-1-9-207,2,00:51:55.125397
nice,0.0,cpu,VM10-1-9-207,3,00:51:55.125399
interrupt,0.0,cpu,VM10-1-9-207,0,00:51:55.125400
interrupt,0.0,cpu,VM10-1-9-207,1,00:51:55.125401
interrupt,0.0,cpu,VM10-1-9-207,2,00:51:55.125402
interrupt,0.0,cpu,VM10-1-9-207,3,00:51:55.125403
softirq,219.0,cpu,VM10-1-9-207,0,00:51:55.125413
softirq,117.0,cpu,VM10-1-9-207,1,00:51:55.125415
softirq,223.0,cpu,VM10-1-9-207,2,00:51:55.125416
softirq,209.0,cpu,VM10-1-9-207,3,00:51:55.125417
steal,58.0,cpu,VM10-1-9-207,0,00:51:55.125418
steal,64.0,cpu,VM10-1-9-207,1,00:51:55.125419
steal,230.0,cpu,VM10-1-9-207,2,00:51:55.125420
steal,154.0,cpu,VM10-1-9-207,3,00:51:55.125424
idle,5776370.0,cpu,VM10-1-9-207,0,00:51:55.125426
idle,5778159.0,cpu,VM10-1-9-207,1,00:51:55.125427
idle,5755562.0,cpu,VM10-1-9-207,2,00:51:55.125428
idle,5805992.0,cpu,VM10-1-9-207,3,00:51:55.125432
user,91115.0,cpu,VM10-1-9-207,0,00:52:05.141441
user,87198.0,cpu,VM10-1-9-207,1,00:52:05.141516
user,97415.0,cpu,VM10-1-9-207,2,00:52:05.141562
user,58344.0,cpu,VM10-1-9-207,3,00:52:05.141619
system,5965.0,cpu,VM10-1-9-207,0,00:52:05.141664
system,7587.0,cpu,VM10-1-9-207,1,00:52:05.141703
system,7466.0,cpu,VM10-1-9-207,2,00:52:05.141756
system,6986.0,cpu,VM10-1-9-207,3,00:52:05.141813
wait,3382.0,cpu,VM10-1-9-207,0,00:52:05.141856
wait,4391.0,cpu,VM10-1-9-207,1,00:52:05.141912
wait,4078.0,cpu,VM10-1-9-207,2,00:52:05.141936
wait,3687.0,cpu,VM10-1-9-207,3,00:52:05.141963
nice,32.0,cpu,VM10-1-9-207,0,00:52:05.142036
nice,0.0,cpu,VM10-1-9-207,1,00:52:05.142093
nice,7516.0,cpu,VM10-1-9-207,2,00:52:05.142149
nice,0.0,cpu,VM10-1-9-207,3,00:52:05.142203
interrupt,0.0,cpu,VM10-1-9-207,0,00:52:05.142216
interrupt,0.0,cpu,VM10-1-9-207,1,00:52:05.142286
interrupt,0.0,cpu,VM10-1-9-207,2,00:52:05.142342
interrupt,0.0,cpu,VM10-1-9-207,3,00:52:05.142408
softirq,219.0,cpu,VM10-1-9-207,0,00:52:05.142477
softirq,117.0,cpu,VM10-1-9-207,1,00:52:05.142490
softirq,223.0,cpu,VM10-1-9-207,2,00:52:05.142570
softirq,210.0,cpu,VM10-1-9-207,3,00:52:05.142614
steal,58.0,cpu,VM10-1-9-207,0,00:52:05.142682
steal,64.0,cpu,VM10-1-9-207,1,00:52:05.142738
steal,230.0,cpu,VM10-1-9-207,2,00:52:05.142750
steal,154.0,cpu,VM10-1-9-207,3,00:52:05.142771
idle,5777365.0,cpu,VM10-1-9-207,0,00:52:05.142910
idle,5778159.0,cpu,VM10-1-9-207,1,00:52:05.142956
idle,5756558.0,cpu,VM10-1-9-207,2,00:52:05.142995
idle,5806992.0,cpu,VM10-1-9-207,3,00:52:05.143056
user,91116.0,cpu,VM10-1-9-207,0,00:52:15.125124
user,88195.0,cpu,VM10-1-9-207,1,00:52:15.125132
user,97417.0,cpu,VM10-1-9-207,2,00:52:15.125148
user,58344.0,cpu,VM10-1-9-207,3,00:52:15.125159
system,5966.0,cpu,VM10-1-9-207,0,00:52:15.125164
system,7587.0,cpu,VM10-1-9-207,1,00:52:15.125168
system,7466.0,cpu,VM10-1-9-207,2,00:52:15.125169
system,6986.0,cpu,VM10-1-9-207,3,00:52:15.125170
wait,3382.0,cpu,VM10-1-9-207,0,00:52:15.125170
wait,4391.0,cpu,VM10-1-9-207,1,00:52:15.125171
wait,4078.0,cpu,VM10-1-9-207,2,00:52:15.125172
wait,3687.0,cpu,VM10-1-9-207,3,00:52:15.125172
nice,32.0,cpu,VM10-1-9-207,0,00:52:15.125173
nice,0.0,cpu,VM10-1-9-207,1,00:52:15.125174
nice,7516.0,cpu,VM10-1-9-207,2,00:52:15.125175
nice,0.0,cpu,VM10-1-9-207,3,00:52:15.125176
interrupt,0.0,cpu,VM10-1-9-207,0,00:52:15.125177
interrupt,0.0,cpu,VM10-1-9-207,1,00:52:15.125177
interrupt,0.0,cpu,VM10-1-9-207,2,00:52:15.125178
interrupt,0.0,cpu,VM10-1-9-207,3,00:52:15.125179
softirq,219.0,cpu,VM10-1-9-207,0,00:52:15.125180
softirq,117.0,cpu,VM10-1-9-207,1,00:52:15.125180
softirq,223.0,cpu,VM10-1-9-207,2,00:52:15.125181
softirq,210.0,cpu,VM10-1-9-207,3,00:52:15.125182
steal,58.0,cpu,VM10-1-9-207,0,00:52:15.125182
steal,64.0,cpu,VM10-1-9-207,1,00:52:15.125183
steal,230.0,cpu,VM10-1-9-207,2,00:52:15.125184
steal,154.0,cpu,VM10-1-9-207,3,00:52:15.125185
idle,5778361.0,cpu,VM10-1-9-207,0,00:52:15.125185
idle,5778159.0,cpu,VM10-1-9-207,1,00:52:15.125200
idle,5757553.0,cpu,VM10-1-9-207,2,00:52:15.125201
idle,5807988.0,cpu,VM10-1-9-207,3,00:52:15.125201
user,91116.0,cpu,VM10-1-9-207,0,00:52:25.127825
user,89195.0,cpu,VM10-1-9-207,1,00:52:25.127826
user,97418.0,cpu,VM10-1-9-207,2,00:52:25.127827
user,58344.0,cpu,VM10-1-9-207,3,00:52:25.127828
system,5966.0,cpu,VM10-1-9-207,0,00:52:25.127830
system,7587.0,cpu,VM10-1-9-207,1,00:52:25.127830
system,7468.0,cpu,VM10-1-9-207,2,00:52:25.127831
system,6986.0,cpu,VM10-1-9-207,3,00:52:25.127832
wait,3382.0,cpu,VM10-1-9-207,0,00:52:25.127833
wait,4391.0,cpu,VM10-1-9-207,1,00:52:25.127834
wait,4078.0,cpu,VM10-1-9-207,2,00:52:25.127834
wait,3687.0,cpu,VM10-1-9-207,3,00:52:25.127835
nice,32.0,cpu,VM10-1-9-207,0,00:52:25.127836
nice,0.0,cpu,VM10-1-9-207,1,00:52:25.127837
nice,7516.0,cpu,VM10-1-9-207,2,00:52:25.127838
nice,0.0,cpu,VM10-1-9-207,3,00:52:25.127839
interrupt,0.0,cpu,VM10-1-9-207,0,00:52:25.127840
interrupt,0.0,cpu,VM10-1-9-207,1,00:52:25.127840
interrupt,0.0,cpu,VM10-1-9-207,2,00:52:25.127841
interrupt,0.0,cpu,VM10-1-9-207,3,00:52:25.127842
softirq,219.0,cpu,VM10-1-9-207,0,00:52:25.127843
softirq,117.0,cpu,VM10-1-9-207,1,00:52:25.127844
softirq,223.0,cpu,VM10-1-9-207,2,00:52:25.127844
softirq,210.0,cpu,VM10-1-9-207,3,00:52:25.127845
steal,58.0,cpu,VM10-1-9-207,0,00:52:25.127851
steal,64.0,cpu,VM10-1-9-207,1,00:52:25.127851
steal,230.0,cpu,VM10-1-9-207,2,00:52:25.127852
steal,154.0,cpu,VM10-1-9-207,3,00:52:25.127853
idle,5779360.0,cpu,VM10-1-9-207,0,00:52:25.127854
idle,5778159.0,cpu,VM10-1-9-207,1,00:52:25.127854
idle,5758548.0,cpu,VM10-1-9-207,2,00:52:25.127855
idle,5808987.0,cpu,VM10-1-9-207,3,00:52:25.127856
user,91117.0,cpu,VM10-1-9-207,0,00:52:35.142211
user,90196.0,cpu,VM10-1-9-207,1,00:52:35.142280
user,97419.0,cpu,VM10-1-9-207,2,00:52:35.142286
user,58344.0,cpu,VM10-1-9-207,3,00:52:35.142291
system,5968.0,cpu,VM10-1-9-207,0,00:52:35.142297
system,7589.0,cpu,VM10-1-9-207,1,00:52:35.142304
system,7471.0,cpu,VM10-1-9-207,2,00:52:35.142305
system,6986.0,cpu,VM10-1-9-207,3,00:52:35.142306
wait,3382.0,cpu,VM10-1-9-207,0,00:52:35.142307
wait,4391.0,cpu,VM10-1-9-207,1,00:52:35.142308
wait,4079.0,cpu,VM10-1-9-207,2,00:52:35.142309
wait,3687.0,cpu,VM10-1-9-207,3,00:52:35.142309
nice,32.0,cpu,VM10-1-9-207,0,00:52:35.142310
nice,0.0,cpu,VM10-1-9-207,1,00:52:35.142311
nice,7516.0,cpu,VM10-1-9-207,2,00:52:35.142312
nice,0.0,cpu,VM10-1-9-207,3,00:52:35.142313
interrupt,0.0,cpu,VM10-1-9-207,0,00:52:35.142314
interrupt,0.0,cpu,VM10-1-9-207,1,00:52:35.142314
interrupt,0.0,cpu,VM10-1-9-207,2,00:52:35.142315
interrupt,0.0,cpu,VM10-1-9-207,3,00:52:35.142316
softirq,219.0,cpu,VM10-1-9-207,0,00:52:35.142317
softirq,117.0,cpu,VM10-1-9-207,1,00:52:35.142318
softirq,223.0,cpu,VM10-1-9-207,2,00:52:35.142318
softirq,212.0,cpu,VM10-1-9-207,3,00:52:35.142319
steal,58.0,cpu,VM10-1-9-207,0,00:52:35.142320
steal,64.0,cpu,VM10-1-9-207,1,00:52:35.142321
steal,230.0,cpu,VM10-1-9-207,2,00:52:35.142322
steal,154.0,cpu,VM10-1-9-207,3,00:52:35.142323
idle,5780358.0,cpu,VM10-1-9-207,0,00:52:35.142323
idle,5778159.0,cpu,VM10-1-9-207,1,00:52:35.142324
idle,5759544.0,cpu,VM10-1-9-207,2,00:52:35.142325
idle,5809988.0,cpu,VM10-1-9-207,3,00:52:35.142326
user,91118.0,cpu,VM10-1-9-207,0,00:52:45.125097
user,91192.0,cpu,VM10-1-9-207,1,00:52:45.125108
user,97420.0,cpu,VM10-1-9-207,2,00:52:45.125130
user,58344.0,cpu,VM10-1-9-207,3,00:52:45.125138
system,5969.0,cpu,VM10-1-9-207,0,00:52:45.125144
system,7591.0,cpu,VM10-1-9-207,1,00:52:45.125149
system,7472.0,cpu,VM10-1-9-207,2,00:52:45.125150
system,6986.0,cpu,VM10-1-9-207,3,00:52:45.125151
wait,3385.0,cpu,VM10-1-9-207,0,00:52:45.125151
wait,4391.0,cpu,VM10-1-9-207,1,00:52:45.125152
wait,4079.0,cpu,VM10-1-9-207,2,00:52:45.125153
wait,3687.0,cpu,VM10-1-9-207,3,00:52:45.125153
nice,32.0,cpu,VM10-1-9-207,0,00:52:45.125154
nice,0.0,cpu,VM10-1-9-207,1,00:52:45.125154
nice,7516.0,cpu,VM10-1-9-207,2,00:52:45.125155
nice,0.0,cpu,VM10-1-9-207,3,00:52:45.125155
interrupt,0.0,cpu,VM10-1-9-207,0,00:52:45.125156
interrupt,0.0,cpu,VM10-1-9-207,1,00:52:45.125157
interrupt,0.0,cpu,VM10-1-9-207,2,00:52:45.125157
interrupt,0.0,cpu,VM10-1-9-207,3,00:52:45.125158
softirq,219.0,cpu,VM10-1-9-207,0,00:52:45.125158
softirq,117.0,cpu,VM10-1-9-207,1,00:52:45.125159
softirq,223.0,cpu,VM10-1-9-207,2,00:52:45.125160
softirq,212.0,cpu,VM10-1-9-207,3,00:52:45.125160
steal,58.0,cpu,VM10-1-9-207,0,00:52:45.125160
steal,64.0,cpu,VM10-1-9-207,1,00:52:45.125161
steal,230.0,cpu,VM10-1-9-207,2,00:52:45.125162
steal,154.0,cpu,VM10-1-9-207,3,00:52:45.125162
idle,5781352.0,cpu,VM10-1-9-207,0,00:52:45.125163
idle,5778159.0,cpu,VM10-1-9-207,1,00:52:45.125163
idle,5760539.0,cpu,VM10-1-9-207,2,00:52:45.125164
idle,5810985.0,cpu,VM10-1-9-207,3,00:52:45.125165
user,91119.0,cpu,VM10-1-9-207,0,00:52:55.125209
user,92190.0,cpu,VM10-1-9-207,1,00:52:55.125349
user,97421.0,cpu,VM10-1-9-207,2,00:52:55.125397
user,58344.0,cpu,VM10-1-9-207,3,00:52:55.125408
system,5970.0,cpu,VM10-1-9-207,0,00:52:55.125458
system,7592.0,cpu,VM10-1-9-207,1,00:52:55.134491
system,7473.0,cpu,VM10-1-9-207,2,00:52:55.134532
system,6986.0,cpu,VM10-1-9-207,3,00:52:55.134555
wait,3385.0,cpu,VM10-1-9-207,0,00:52:55.134576
wait,4391.0,cpu,VM10-1-9-207,1,00:52:55.134659
wait,4080.0,cpu,VM10-1-9-207,2,00:52:55.134696
wait,3687.0,cpu,VM10-1-9-207,3,00:52:55.134732
nice,32.0,cpu,VM10-1-9-207,0,00:52:55.141272
nice,0.0,cpu,VM10-1-9-207,1,00:52:55.141345
nice,7516.0,cpu,VM10-1-9-207,2,00:52:55.141355
nice,0.0,cpu,VM10-1-9-207,3,00:52:55.141398
interrupt,0.0,cpu,VM10-1-9-207,0,00:52:55.141434
interrupt,0.0,cpu,VM10-1-9-207,1,00:52:55.141470
interrupt,0.0,cpu,VM10-1-9-207,2,00:52:55.141505
interrupt,0.0,cpu,VM10-1-9-207,3,00:52:55.141548
softirq,219.0,cpu,VM10-1-9-207,0,00:52:55.141559
softirq,117.0,cpu,VM10-1-9-207,1,00:52:55.141604
softirq,223.0,cpu,VM10-1-9-207,2,00:52:55.141646
softirq,212.0,cpu,VM10-1-9-207,3,00:52:55.141714
steal,58.0,cpu,VM10-1-9-207,0,00:52:55.141784
steal,65.0,cpu,VM10-1-9-207,1,00:52:55.141819
steal,230.0,cpu,VM10-1-9-207,2,00:52:55.141906
steal,154.0,cpu,VM10-1-9-207,3,00:52:55.141915
idle,5782350.0,cpu,VM10-1-9-207,0,00:52:55.141963
idle,5778159.0,cpu,VM10-1-9-207,1,00:52:55.141998
idle,5761535.0,cpu,VM10-1-9-207,2,00:52:55.142046
idle,5811984.0,cpu,VM10-1-9-207,3,00:52:55.142080
user,91120.0,cpu,VM10-1-9-207,0,00:53:05.125170
user,93190.0,cpu,VM10-1-9-207,1,00:53:05.125176
user,97422.0,cpu,VM10-1-9-207,2,00:53:05.125180
user,58344.0,cpu,VM10-1-9-207,3,00:53:05.125184
system,5971.0,cpu,VM10-1-9-207,0,00:53:05.125196
system,7592.0,cpu,VM10-1-9-207,1,00:53:05.125200
system,7474.0,cpu,VM10-1-9-207,2,00:53:05.125213
system,6986.0,cpu,VM10-1-9-207,3,00:53:05.125213
wait,3385.0,cpu,VM10-1-9-207,0,00:53:05.125214
wait,4391.0,cpu,VM10-1-9-207,1,00:53:05.125215
wait,4080.0,cpu,VM10-1-9-207,2,00:53:05.125216
wait,3687.0,cpu,VM10-1-9-207,3,00:53:05.125216
nice,32.0,cpu,VM10-1-9-207,0,00:53:05.125217
nice,0.0,cpu,VM10-1-9-207,1,00:53:05.125221
nice,7516.0,cpu,VM10-1-9-207,2,00:53:05.125222
nice,0.0,cpu,VM10-1-9-207,3,00:53:05.125222
interrupt,0.0,cpu,VM10-1-9-207,0,00:53:05.125223
interrupt,0.0,cpu,VM10-1-9-207,1,00:53:05.125224
interrupt,0.0,cpu,VM10-1-9-207,2,00:53:05.125224
interrupt,0.0,cpu,VM10-1-9-207,3,00:53:05.125226
softirq,219.0,cpu,VM10-1-9-207,0,00:53:05.125226
softirq,117.0,cpu,VM10-1-9-207,1,00:53:05.125227
softirq,223.0,cpu,VM10-1-9-207,2,00:53:05.125227
softirq,212.0,cpu,VM10-1-9-207,3,00:53:05.125228
steal,58.0,cpu,VM10-1-9-207,0,00:53:05.125229
steal,65.0,cpu,VM10-1-9-207,1,00:53:05.125230
steal,230.0,cpu,VM10-1-9-207,2,00:53:05.125230
steal,154.0,cpu,VM10-1-9-207,3,00:53:05.125231
idle,5783348.0,cpu,VM10-1-9-207,0,00:53:05.125231
idle,5778159.0,cpu,VM10-1-9-207,1,00:53:05.125232
idle,5762530.0,cpu,VM10-1-9-207,2,00:53:05.125232
idle,5812983.0,cpu,VM10-1-9-207,3,00:53:05.125233
user,91120.0,cpu,VM10-1-9-207,0,00:53:15.125166
user,94189.0,cpu,VM10-1-9-207,1,00:53:15.125172
user,97422.0,cpu,VM10-1-9-207,2,00:53:15.125177
user,58345.0,cpu,VM10-1-9-207,3,00:53:15.125181
system,5972.0,cpu,VM10-1-9-207,0,00:53:15.125185
system,7593.0,cpu,VM10-1-9-207,1,00:53:15.125196
system,7477.0,cpu,VM10-1-9-207,2,00:53:15.125197
system,6986.0,cpu,VM10-1-9-207,3,00:53:15.125198
wait,3385.0,cpu,VM10-1-9-207,0,00:53:15.125199
