type_instance,value,type,host,instance,time
user,90897.0,cpu,VM10-1-9-207,0,00:50:09.578506
user,77948.0,cpu,VM10-1-9-207,1,00:50:09.578592
user,97404.0,cpu,VM10-1-9-207,2,00:50:09.578596
user,57454.0,cpu,VM10-1-9-207,3,00:50:09.578599
system,5945.0,cpu,VM10-1-9-207,0,00:50:09.578608
system,7582.0,cpu,VM10-1-9-207,1,00:50:09.578715
system,7451.0,cpu,VM10-1-9-207,2,00:50:09.578742
system,6979.0,cpu,VM10-1-9-207,3,00:50:09.578763
wait,3377.0,cpu,VM10-1-9-207,0,00:50:09.578771
wait,4391.0,cpu,VM10-1-9-207,1,00:50:09.578782
wait,4069.0,cpu,VM10-1-9-207,2,00:50:09.578818
wait,3687.0,cpu,VM10-1-9-207,3,00:50:09.578826
nice,32.0,cpu,VM10-1-9-207,0,00:50:09.578840
nice,0.0,cpu,VM10-1-9-207,1,00:50:09.578874
nice,7516.0,cpu,VM10-1-9-207,2,00:50:09.578905
nice,0.0,cpu,VM10-1-9-207,3,00:50:09.578927
interrupt,0.0,cpu,VM10-1-9-207,0,00:50:09.578948
interrupt,0.0,cpu,VM10-1-9-207,1,00:50:09.578958
interrupt,0.0,cpu,VM10-1-9-207,2,00:50:09.579046
interrupt,0.0,cpu,VM10-1-9-207,3,00:50:09.580141
softirq,219.0,cpu,VM10-1-9-207,0,00:50:09.585646
softirq,117.0,cpu,VM10-1-9-207,1,00:50:09.585669
softirq,223.0,cpu,VM10-1-9-207,2,00:50:09.585675
softirq,206.0,cpu,VM10-1-9-207,3,00:50:09.585685
steal,58.0,cpu,VM10-1-9-207,0,00:50:09.585686
steal,63.0,cpu,VM10-1-9-207,1,00:50:09.585687
steal,230.0,cpu,VM10-1-9-207,2,00:50:09.585688
steal,152.0,cpu,VM10-1-9-207,3,00:50:09.585756
idle,5766059.0,cpu,VM10-1-9-207,0,00:50:09.585764
idle,5775862.0,cpu,VM10-1-9-207,1,00:50:09.585765
idle,5745064.0,cpu,VM10-1-9-207,2,00:50:09.585765
idle,5796345.0,cpu,VM10-1-9-207,3,00:50:09.585766
user,90897.0,cpu,VM10-1-9-207,0,00:50:19.578518
user,78947.0,cpu,VM10-1-9-207,1,00:50:19.578543
user,97405.0,cpu,VM10-1-9-207,2,00:50:19.578550
user,57455.0,cpu,VM10-1-9-207,3,00:50:19.578554
system,5946.0,cpu,VM10-1-9-207,0,00:50:19.578558
system,7583.0,cpu,VM10-1-9-207,1,00:50:19.578561
system,7451.0,cpu,VM10-1-9-207,2,00:50:19.578561
system,6979.0,cpu,VM10-1-9-207,3,00:50:19.578562
wait,3377.0,cpu,VM10-1-9-207,0,00:50:19.578563
wait,4391.0,cpu,VM10-1-9-207,1,00:50:19.578576
wait,4069.0,cpu,VM10-1-9-207,2,00:50:19.578576
wait,3687.0,cpu,VM10-1-9-207,3,00:50:19.578577
nice,32.0,cpu,VM10-1-9-207,0,00:50:19.578578
nice,0.0,cpu,VM10-1-9-207,1,00:50:19.578579
nice,7516.0,cpu,VM10-1-9-207,2,00:50:19.578579
nice,0.0,cpu,VM10-1-9-207,3,00:50:19.578580
interrupt,0.0,cpu,VM10-1-9-207,0,00:50:19.578581
interrupt,0.0,cpu,VM10-1-9-207,1,00:50:19.578581
interrupt,0.0,cpu,VM10-1-9-207,2,00:50:19.578582
interrupt,0.0,cpu,VM10-1-9-207,3,00:50:19.578583
softirq,219.0,cpu,VM10-1-9-207,0,00:50:19.578583
softirq,117.0,cpu,VM10-1-9-207,1,00:50:19.578584
softirq,223.0,cpu,VM10-1-9-207,2,00:50:19.578585
softirq,206.0,cpu,VM10-1-9-207,3,00:50:19.578586
steal,58.0,cpu,VM10-1-9-207,0,00:50:19.578586
steal,64.0,cpu,VM10-1-9-207,1,00:50:19.578587
steal,230.0,cpu,VM10-1-9-207,2,00:50:19.578588
steal,152.0,cpu,VM10-1-9-207,3,00:50:19.578588
idle,5767057.0,cpu,VM10-1-9-207,0,00:50:19.578589
idle,5775862.0,cpu,VM10-1-9-207,1,00:50:19.578590
idle,5746061.0,cpu,VM10-1-9-207,2,00:50:19.578591
idle,5797343.0,cpu,VM10-1-9-207,3,00:50:19.578592
user,90898.0,cpu,VM10-1-9-207,0,00:50:29.578552
user,79947.0,cpu,VM10-1-9-207,1,00:50:29.578563
user,97405.0,cpu,VM10-1-9-207,2,00:50:29.578567
user,57455.0,cpu,VM10-1-9-207,3,00:50:29.578570
system,5948.0,cpu,VM10-1-9-207,0,00:50:29.578576
system,7583.0,cpu,VM10-1-9-207,1,00:50:29.578580
system,7452.0,cpu,VM10-1-9-207,2,00:50:29.578580
system,6979.0,cpu,VM10-1-9-207,3,00:50:29.578581
wait,3377.0,cpu,VM10-1-9-207,0,00:50:29.578581
wait,4391.0,cpu,VM10-1-9-207,1,00:50:29.578582
wait,4070.0,cpu,VM10-1-9-207,2,00:50:29.578582
wait,3687.0,cpu,VM10-1-9-207,3,00:50:29.578583
nice,32.0,cpu,VM10-1-9-207,0,00:50:29.578583
nice,0.0,cpu,VM10-1-9-207,1,00:50:29.578583
nice,7516.0,cpu,VM10-1-9-207,2,00:50:29.578584
nice,0.0,cpu,VM10-1-9-207,3,00:50:29.578585
interrupt,0.0,cpu,VM10-1-9-207,0,00:50:29.578586
interrupt,0.0,cpu,VM10-1-9-207,1,00:50:29.578586
interrupt,0.0,cpu,VM10-1-9-207,2,00:50:29.578587
interrupt,0.0,cpu,VM10-1-9-207,3,00:50:29.578587
softirq,219.0,cpu,VM10-1-9-207,0,00:50:29.578588
softirq,117.0,cpu,VM10-1-9-207,1,00:50:29.578589
softirq,223.0,cpu,VM10-1-9-207,2,00:50:29.578589
softirq,206.0,cpu,VM10-1-9-207,3,00:50:29.578590
steal,58.0,cpu,VM10-1-9-207,0,00:50:29.578591
steal,64.0,cpu,VM10-1-9-207,1,00:50:29.578592
steal,230.0,cpu,VM10-1-9-207,2,00:50:29.578592
steal,152.0,cpu,VM10-1-9-207,3,00:50:29.578593
idle,5768054.0,cpu,VM10-1-9-207,0,00:50:29.578593
idle,5775862.0,cpu,VM10-1-9-207,1,00:50:29.578594
idle,5747058.0,cpu,VM10-1-9-207,2,00:50:29.578595
idle,5798342.0,cpu,VM10-1-9-207,3,00:50:29.578596
user,90898.0,cpu,VM10-1-9-207,0,00:50:39.578551
user,80946.0,cpu,VM10-1-9-207,1,00:50:39.578561
user,97406.0,cpu,VM10-1-9-207,2,00:50:39.578565
user,57456.0,cpu,VM10-1-9-207,3,00:50:39.578646
system,5950.0,cpu,VM10-1-9-207,0,00:50:39.578673
system,7584.0,cpu,VM10-1-9-207,1,00:50:39.578698
system,7452.0,cpu,VM10-1-9-207,2,00:50:39.578720
system,6981.0,cpu,VM10-1-9-207,3,00:50:39.578741
wait,3377.0,cpu,VM10-1-9-207,0,00:50:39.578763
wait,4391.0,cpu,VM10-1-9-207,1,00:50:39.578785
wait,4070.0,cpu,VM10-1-9-207,2,00:50:39.578864
wait,3687.0,cpu,VM10-1-9-207,3,00:50:39.578889
nice,32.0,cpu,VM10-1-9-207,0,00:50:39.578912
nice,0.0,cpu,VM10-1-9-207,1,00:50:39.579201
nice,7516.0,cpu,VM10-1-9-207,2,00:50:39.579800
nice,0.0,cpu,VM10-1-9-207,3,00:50:39.579807
interrupt,0.0,cpu,VM10-1-9-207,0,00:50:39.580510
interrupt,0.0,cpu,VM10-1-9-207,1,00:50:39.580523
interrupt,0.0,cpu,VM10-1-9-207,2,00:50:39.580590
interrupt,0.0,cpu,VM10-1-9-207,3,00:50:39.580615
softirq,219.0,cpu,VM10-1-9-207,0,00:50:39.580647
softirq,117.0,cpu,VM10-1-9-207,1,00:50:39.580680
softirq,223.0,cpu,VM10-1-9-207,2,00:50:39.580686
softirq,206.0,cpu,VM10-1-9-207,3,00:50:39.580715
steal,58.0,cpu,VM10-1-9-207,0,00:50:39.580721
steal,64.0,cpu,VM10-1-9-207,1,00:50:39.580749
steal,230.0,cpu,VM10-1-9-207,2,00:50:39.580779
steal,152.0,cpu,VM10-1-9-207,3,00:50:39.580812
idle,5769052.0,cpu,VM10-1-9-207,0,00:50:39.580818
idle,5775862.0,cpu,VM10-1-9-207,1,00:50:39.580860
idle,5748055.0,cpu,VM10-1-9-207,2,00:50:39.580884
idle,5799340.0,cpu,VM10-1-9-207,3,00:50:39.580905
user,90900.0,cpu,VM10-1-9-207,0,00:50:49.578532
user,81891.0,cpu,VM10-1-9-207,1,00:50:49.578609
user,97406.0,cpu,VM10-1-9-207,2,00:50:49.578613
user,57456.0,cpu,VM10-1-9-207,3,00:50:49.578641
system,5953.0,cpu,VM10-1-9-207,0,00:50:49.578648
system,7584.0,cpu,VM10-1-9-207,1,00:50:49.578683
system,7452.0,cpu,VM10-1-9-207,2,00:50:49.578695
system,6981.0,cpu,VM10-1-9-207,3,00:50:49.578989
wait,3380.0,cpu,VM10-1-9-207,0,00:50:49.579002
wait,4391.0,cpu,VM10-1-9-207,1,00:50:49.579039
wait,4070.0,cpu,VM10-1-9-207,2,00:50:49.579052
wait,3687.0,cpu,VM10-1-9-207,3,00:50:49.579066
nice,32.0,cpu,VM10-1-9-207,0,00:50:49.579073
nice,0.0,cpu,VM10-1-9-207,1,00:50:49.579087
nice,7516.0,cpu,VM10-1-9-207,2,00:50:49.579146
nice,0.0,cpu,VM10-1-9-207,3,00:50:49.579153
interrupt,0.0,cpu,VM10-1-9-207,0,00:50:49.579182
interrupt,0.0,cpu,VM10-1-9-207,1,00:50:49.579189
interrupt,0.0,cpu,VM10-1-9-207,2,00:50:49.579218
interrupt,0.0,cpu,VM10-1-9-207,3,00:50:49.579297
softirq,219.0,cpu,VM10-1-9-207,0,00:50:49.579298
softirq,117.0,cpu,VM10-1-9-207,1,00:50:49.579299
softirq,206.0,cpu,VM10-1-9-207,3,00:50:49.579300
steal,58.0,cpu,VM10-1-9-207,0,00:50:49.579300
steal,64.0,cpu,VM10-1-9-207,1,00:50:49.579301
steal,230.0,cpu,VM10-1-9-207,2,00:50:49.579302
steal,152.0,cpu,VM10-1-9-207,3,00:50:49.579302
idle,5770044.0,cpu,VM10-1-9-207,0,00:50:49.579303
idle,5775917.0,cpu,VM10-1-9-207,1,00:50:49.579304
idle,5749052.0,cpu,VM10-1-9-207,2,00:50:49.579304
idle,5800339.0,cpu,VM10-1-9-207,3,00:50:49.579305
