type_instance,value,type,host,instance,time
nice,0.0,cpu,VM10-1-9-207,1,00:49:05.195524
nice,7516.0,cpu,VM10-1-9-207,2,00:49:05.195524
nice,0.0,cpu,VM10-1-9-207,3,00:49:05.195525
interrupt,0.0,cpu,VM10-1-9-207,0,00:49:05.195526
interrupt,0.0,cpu,VM10-1-9-207,1,00:49:05.195526
interrupt,0.0,cpu,VM10-1-9-207,2,00:49:05.195527
interrupt,0.0,cpu,VM10-1-9-207,3,00:49:05.195527
softirq,218.0,cpu,VM10-1-9-207,0,00:49:05.195528
softirq,117.0,cpu,VM10-1-9-207,1,00:49:05.195529
softirq,223.0,cpu,VM10-1-9-207,2,00:49:05.195529
softirq,205.0,cpu,VM10-1-9-207,3,00:49:05.195583
steal,57.0,cpu,VM10-1-9-207,0,00:49:05.195585
steal,63.0,cpu,VM10-1-9-207,1,00:49:05.195585
steal,228.0,cpu,VM10-1-9-207,2,00:49:05.195586
steal,151.0,cpu,VM10-1-9-207,3,00:49:05.195586
idle,5759645.0,cpu,VM10-1-9-207,0,00:49:05.195590
idle,5769444.0,cpu,VM10-1-9-207,1,00:49:05.195591
idle,5743450.0,cpu,VM10-1-9-207,2,00:49:05.195591
idle,5790339.0,cpu,VM10-1-9-207,3,00:49:05.195592
user,90891.0,cpu,VM10-1-9-207,0,00:49:15.194066
user,77941.0,cpu,VM10-1-9-207,1,00:49:15.194075
user,93422.0,cpu,VM10-1-9-207,2,00:49:15.194080
user,57034.0,cpu,VM10-1-9-207,3,00:49:15.194089
system,5938.0,cpu,VM10-1-9-207,0,00:49:15.194096
system,7573.0,cpu,VM10-1-9-207,1,00:49:15.194103
system,7446.0,cpu,VM10-1-9-207,2,00:49:15.194103
system,6975.0,cpu,VM10-1-9-207,3,00:49:15.194105
wait,3372.0,cpu,VM10-1-9-207,0,00:49:15.194105
wait,4390.0,cpu,VM10-1-9-207,1,00:49:15.194106
wait,4065.0,cpu,VM10-1-9-207,2,00:49:15.194106
wait,3686.0,cpu,VM10-1-9-207,3,00:49:15.194107
nice,32.0,cpu,VM10-1-9-207,0,00:49:15.194107
nice,0.0,cpu,VM10-1-9-207,1,00:49:15.194108
nice,7516.0,cpu,VM10-1-9-207,2,00:49:15.194109
nice,0.0,cpu,VM10-1-9-207,3,00:49:15.194109
interrupt,0.0,cpu,VM10-1-9-207,0,00:49:15.194110
interrupt,0.0,cpu,VM10-1-9-207,1,00:49:15.194111
interrupt,0.0,cpu,VM10-1-9-207,2,00:49:15.194112
interrupt,0.0,cpu,VM10-1-9-207,3,00:49:15.194113
softirq,218.0,cpu,VM10-1-9-207,0,00:49:15.194113
softirq,117.0,cpu,VM10-1-9-207,1,00:49:15.194113
softirq,223.0,cpu,VM10-1-9-207,2,00:49:15.194114
softirq,205.0,cpu,VM10-1-9-207,3,00:49:15.194115
steal,57.0,cpu,VM10-1-9-207,0,00:49:15.194116
steal,63.0,cpu,VM10-1-9-207,1,00:49:15.194117
steal,228.0,cpu,VM10-1-9-207,2,00:49:15.194117
steal,152.0,cpu,VM10-1-9-207,3,00:49:15.194141
idle,5760642.0,cpu,VM10-1-9-207,0,00:49:15.194142
idle,5770442.0,cpu,VM10-1-9-207,1,00:49:15.194142
idle,5743621.0,cpu,VM10-1-9-207,2,00:49:15.194143
idle,5791336.0,cpu,VM10-1-9-207,3,00:49:15.194143
