type_instance,type,time,instance,host,value
idle,cpu,03:35:06.301229,0,VM10-1-9-207,6584333.0
idle,cpu,03:35:06.301230,1,VM10-1-9-207,6553496.0
idle,cpu,03:35:06.301231,2,VM10-1-9-207,6538391.0
idle,cpu,03:35:06.301232,3,VM10-1-9-207,6459596.0
user,cpu,03:35:16.298774,0,VM10-1-9-207,260450.0
user,cpu,03:35:16.298851,1,VM10-1-9-207,287434.0
user,cpu,03:35:16.298854,2,VM10-1-9-207,289990.0
user,cpu,03:35:16.298857,3,VM10-1-9-207,381339.0
system,cpu,03:35:16.298860,0,VM10-1-9-207,7410.0
system,cpu,03:35:16.298863,1,VM10-1-9-207,9236.0
system,cpu,03:35:16.298923,2,VM10-1-9-207,9331.0
system,cpu,03:35:16.298945,3,VM10-1-9-207,8362.0
wait,cpu,03:35:16.298958,0,VM10-1-9-207,3948.0
wait,cpu,03:35:16.298959,1,VM10-1-9-207,4628.0
wait,cpu,03:35:16.298959,2,VM10-1-9-207,4642.0
wait,cpu,03:35:16.298960,3,VM10-1-9-207,3923.0
nice,cpu,03:35:16.298960,0,VM10-1-9-207,32.0
nice,cpu,03:35:16.298961,1,VM10-1-9-207,0.0
nice,cpu,03:35:16.298961,2,VM10-1-9-207,7516.0
nice,cpu,03:35:16.298962,3,VM10-1-9-207,0.0
interrupt,cpu,03:35:16.298963,0,VM10-1-9-207,0.0
interrupt,cpu,03:35:16.298964,1,VM10-1-9-207,0.0
interrupt,cpu,03:35:16.298964,2,VM10-1-9-207,0.0
interrupt,cpu,03:35:16.298965,3,VM10-1-9-207,0.0
softirq,cpu,03:35:16.298965,0,VM10-1-9-207,316.0
softirq,cpu,03:35:16.298966,1,VM10-1-9-207,174.0
softirq,cpu,03:35:16.299006,2,VM10-1-9-207,275.0
softirq,cpu,03:35:16.299006,3,VM10-1-9-207,302.0
steal,cpu,03:35:16.299006,0,VM10-1-9-207,96.0
steal,cpu,03:35:16.299007,1,VM10-1-9-207,108.0
steal,cpu,03:35:16.299163,2,VM10-1-9-207,285.0
steal,cpu,03:35:16.299170,3,VM10-1-9-207,251.0
idle,cpu,03:35:16.299176,0,VM10-1-9-207,6584333.0
idle,cpu,03:35:16.308851,1,VM10-1-9-207,6554494.0
idle,cpu,03:35:16.308858,2,VM10-1-9-207,6539386.0
idle,cpu,03:35:16.308864,3,VM10-1-9-207,6460591.0
user,cpu,03:35:26.298821,0,VM10-1-9-207,261450.0
user,cpu,03:35:26.298841,1,VM10-1-9-207,287435.0
user,cpu,03:35:26.298847,2,VM10-1-9-207,289992.0
user,cpu,03:35:26.298851,3,VM10-1-9-207,381340.0
system,cpu,03:35:26.298867,0,VM10-1-9-207,7410.0
system,cpu,03:35:26.298873,1,VM10-1-9-207,9237.0
system,cpu,03:35:26.298875,2,VM10-1-9-207,9331.0
system,cpu,03:35:26.298875,3,VM10-1-9-207,8362.0
wait,cpu,03:35:26.298877,0,VM10-1-9-207,3948.0
wait,cpu,03:35:26.298878,1,VM10-1-9-207,4628.0
wait,cpu,03:35:26.298879,2,VM10-1-9-207,4643.0
wait,cpu,03:35:26.298880,3,VM10-1-9-207,3923.0
nice,cpu,03:35:26.298881,0,VM10-1-9-207,32.0
nice,cpu,03:35:26.298882,1,VM10-1-9-207,0.0
nice,cpu,03:35:26.298883,2,VM10-1-9-207,7516.0
nice,cpu,03:35:26.298884,3,VM10-1-9-207,0.0
interrupt,cpu,03:35:26.298885,0,VM10-1-9-207,0.0
interrupt,cpu,03:35:26.298886,1,VM10-1-9-207,0.0
interrupt,cpu,03:35:26.298920,2,VM10-1-9-207,0.0
interrupt,cpu,03:35:26.298922,3,VM10-1-9-207,0.0
softirq,cpu,03:35:26.298923,0,VM10-1-9-207,316.0
softirq,cpu,03:35:26.298924,1,VM10-1-9-207,174.0
softirq,cpu,03:35:26.298925,2,VM10-1-9-207,276.0
softirq,cpu,03:35:26.298926,3,VM10-1-9-207,302.0
steal,cpu,03:35:26.298927,0,VM10-1-9-207,96.0
steal,cpu,03:35:26.298928,1,VM10-1-9-207,108.0
steal,cpu,03:35:26.298929,2,VM10-1-9-207,285.0
steal,cpu,03:35:26.298930,3,VM10-1-9-207,251.0
idle,cpu,03:35:26.298931,0,VM10-1-9-207,6584333.0
idle,cpu,03:35:26.298933,1,VM10-1-9-207,6555491.0
idle,cpu,03:35:26.298934,2,VM10-1-9-207,6540383.0
idle,cpu,03:35:26.298935,3,VM10-1-9-207,6461589.0
user,cpu,03:35:36.298778,0,VM10-1-9-207,262450.0
user,cpu,03:35:36.299395,1,VM10-1-9-207,287438.0
user,cpu,03:35:36.299426,2,VM10-1-9-207,289995.0
user,cpu,03:35:36.299453,3,VM10-1-9-207,381341.0
system,cpu,03:35:36.299504,0,VM10-1-9-207,7410.0
system,cpu,03:35:36.299532,1,VM10-1-9-207,9238.0
system,cpu,03:35:36.299628,2,VM10-1-9-207,9334.0
system,cpu,03:35:36.299641,3,VM10-1-9-207,8362.0
wait,cpu,03:35:36.300162,0,VM10-1-9-207,3948.0
wait,cpu,03:35:36.300162,1,VM10-1-9-207,4628.0
wait,cpu,03:35:36.300163,2,VM10-1-9-207,4643.0
wait,cpu,03:35:36.300197,3,VM10-1-9-207,3925.0
nice,cpu,03:35:36.300217,0,VM10-1-9-207,32.0
nice,cpu,03:35:36.300219,1,VM10-1-9-207,0.0
nice,cpu,03:35:36.300278,2,VM10-1-9-207,7516.0
nice,cpu,03:35:36.300280,3,VM10-1-9-207,0.0
interrupt,cpu,03:35:36.300292,0,VM10-1-9-207,0.0
interrupt,cpu,03:35:36.300294,1,VM10-1-9-207,0.0
interrupt,cpu,03:35:36.300328,2,VM10-1-9-207,0.0
interrupt,cpu,03:35:36.300330,3,VM10-1-9-207,0.0
softirq,cpu,03:35:36.300331,0,VM10-1-9-207,316.0
softirq,cpu,03:35:36.300332,1,VM10-1-9-207,174.0
softirq,cpu,03:35:36.300333,2,VM10-1-9-207,276.0
softirq,cpu,03:35:36.300334,3,VM10-1-9-207,302.0
steal,cpu,03:35:36.300335,0,VM10-1-9-207,96.0
steal,cpu,03:35:36.300336,1,VM10-1-9-207,108.0
steal,cpu,03:35:36.300337,2,VM10-1-9-207,285.0
steal,cpu,03:35:36.300338,3,VM10-1-9-207,251.0
idle,cpu,03:35:36.300339,0,VM10-1-9-207,6584333.0
idle,cpu,03:35:36.300339,1,VM10-1-9-207,6556488.0
idle,cpu,03:35:36.300340,2,VM10-1-9-207,6541378.0
idle,cpu,03:35:36.300341,3,VM10-1-9-207,6462585.0
user,cpu,03:35:46.298810,0,VM10-1-9-207,263450.0
user,cpu,03:35:46.298833,1,VM10-1-9-207,287440.0
user,cpu,03:35:46.298851,2,VM10-1-9-207,289997.0
user,cpu,03:35:46.298860,3,VM10-1-9-207,381341.0
system,cpu,03:35:46.298865,0,VM10-1-9-207,7410.0
system,cpu,03:35:46.298870,1,VM10-1-9-207,9240.0
system,cpu,03:35:46.298871,2,VM10-1-9-207,9335.0
system,cpu,03:35:46.298872,3,VM10-1-9-207,8363.0
wait,cpu,03:35:46.298872,0,VM10-1-9-207,3948.0
wait,cpu,03:35:46.298873,1,VM10-1-9-207,4628.0
wait,cpu,03:35:46.298874,2,VM10-1-9-207,4644.0
wait,cpu,03:35:46.298875,3,VM10-1-9-207,3925.0
nice,cpu,03:35:46.298876,0,VM10-1-9-207,32.0
nice,cpu,03:35:46.298877,1,VM10-1-9-207,0.0
nice,cpu,03:35:46.298877,2,VM10-1-9-207,7516.0
nice,cpu,03:35:46.298878,3,VM10-1-9-207,0.0
interrupt,cpu,03:35:46.298879,0,VM10-1-9-207,0.0
interrupt,cpu,03:35:46.298879,1,VM10-1-9-207,0.0
interrupt,cpu,03:35:46.298880,2,VM10-1-9-207,0.0
interrupt,cpu,03:35:46.298881,3,VM10-1-9-207,0.0
softirq,cpu,03:35:46.298882,0,VM10-1-9-207,316.0
softirq,cpu,03:35:46.298882,1,VM10-1-9-207,174.0
softirq,cpu,03:35:46.298883,2,VM10-1-9-207,276.0
softirq,cpu,03:35:46.298884,3,VM10-1-9-207,302.0
steal,cpu,03:35:46.298885,0,VM10-1-9-207,96.0
steal,cpu,03:35:46.298902,1,VM10-1-9-207,108.0
steal,cpu,03:35:46.298903,2,VM10-1-9-207,285.0
steal,cpu,03:35:46.298904,3,VM10-1-9-207,251.0
idle,cpu,03:35:46.298905,0,VM10-1-9-207,6584333.0
idle,cpu,03:35:46.298906,1,VM10-1-9-207,6557486.0
idle,cpu,03:35:46.298907,2,VM10-1-9-207,6542374.0
idle,cpu,03:35:46.298908,3,VM10-1-9-207,6463582.0
user,cpu,03:35:56.298754,0,VM10-1-9-207,264450.0
user,cpu,03:35:56.298766,1,VM10-1-9-207,287440.0
user,cpu,03:35:56.298770,2,VM10-1-9-207,290000.0
user,cpu,03:35:56.299295,3,VM10-1-9-207,381341.0
system,cpu,03:35:56.299296,0,VM10-1-9-207,7410.0
system,cpu,03:35:56.299296,1,VM10-1-9-207,9241.0
system,cpu,03:35:56.299297,2,VM10-1-9-207,9338.0
system,cpu,03:35:56.299298,3,VM10-1-9-207,8364.0
wait,cpu,03:35:56.299299,0,VM10-1-9-207,3948.0
wait,cpu,03:35:56.299299,1,VM10-1-9-207,4628.0
wait,cpu,03:35:56.299300,2,VM10-1-9-207,4644.0
wait,cpu,03:35:56.299301,3,VM10-1-9-207,3925.0
nice,cpu,03:35:56.299301,0,VM10-1-9-207,32.0
nice,cpu,03:35:56.299302,1,VM10-1-9-207,0.0
nice,cpu,03:35:56.299302,2,VM10-1-9-207,7516.0
nice,cpu,03:35:56.299303,3,VM10-1-9-207,0.0
interrupt,cpu,03:35:56.299304,0,VM10-1-9-207,0.0
interrupt,cpu,03:35:56.299305,1,VM10-1-9-207,0.0
interrupt,cpu,03:35:56.299306,2,VM10-1-9-207,0.0
interrupt,cpu,03:35:56.299306,3,VM10-1-9-207,0.0
softirq,cpu,03:35:56.299307,0,VM10-1-9-207,316.0
softirq,cpu,03:35:56.299308,1,VM10-1-9-207,174.0
softirq,cpu,03:35:56.299309,2,VM10-1-9-207,276.0
softirq,cpu,03:35:56.299309,3,VM10-1-9-207,302.0
steal,cpu,03:35:56.299310,0,VM10-1-9-207,96.0
steal,cpu,03:35:56.299311,1,VM10-1-9-207,108.0
steal,cpu,03:35:56.299311,2,VM10-1-9-207,285.0
steal,cpu,03:35:56.299312,3,VM10-1-9-207,251.0
idle,cpu,03:35:56.299313,0,VM10-1-9-207,6584333.0
idle,cpu,03:35:56.299313,1,VM10-1-9-207,6558484.0
idle,cpu,03:35:56.299314,2,VM10-1-9-207,6543369.0
idle,cpu,03:35:56.299314,3,VM10-1-9-207,6464580.0
user,cpu,03:36:06.298814,0,VM10-1-9-207,265450.0
user,cpu,03:36:06.298827,1,VM10-1-9-207,287440.0
user,cpu,03:36:06.298830,2,VM10-1-9-207,290002.0
user,cpu,03:36:06.298836,3,VM10-1-9-207,381342.0
system,cpu,03:36:06.298840,0,VM10-1-9-207,7410.0
system,cpu,03:36:06.298951,1,VM10-1-9-207,9242.0
system,cpu,03:36:06.298959,2,VM10-1-9-207,9340.0
system,cpu,03:36:06.298987,3,VM10-1-9-207,8364.0
wait,cpu,03:36:06.298993,0,VM10-1-9-207,3948.0
wait,cpu,03:36:06.299000,1,VM10-1-9-207,4628.0
wait,cpu,03:36:06.299010,2,VM10-1-9-207,4645.0
wait,cpu,03:36:06.299095,3,VM10-1-9-207,3928.0
nice,cpu,03:36:06.299101,0,VM10-1-9-207,32.0
nice,cpu,03:36:06.299106,1,VM10-1-9-207,0.0
nice,cpu,03:36:06.299359,2,VM10-1-9-207,7516.0
nice,cpu,03:36:06.299406,3,VM10-1-9-207,0.0
interrupt,cpu,03:36:06.299429,0,VM10-1-9-207,0.0
interrupt,cpu,03:36:06.299450,1,VM10-1-9-207,0.0
interrupt,cpu,03:36:06.299479,2,VM10-1-9-207,0.0
interrupt,cpu,03:36:06.299500,3,VM10-1-9-207,0.0
softirq,cpu,03:36:06.299551,0,VM10-1-9-207,316.0
softirq,cpu,03:36:06.299672,1,VM10-1-9-207,174.0
softirq,cpu,03:36:06.299673,2,VM10-1-9-207,276.0
softirq,cpu,03:36:06.299673,3,VM10-1-9-207,302.0
steal,cpu,03:36:06.299674,0,VM10-1-9-207,96.0
steal,cpu,03:36:06.299674,1,VM10-1-9-207,108.0
steal,cpu,03:36:06.299675,2,VM10-1-9-207,285.0
steal,cpu,03:36:06.299675,3,VM10-1-9-207,251.0
idle,cpu,03:36:06.299676,0,VM10-1-9-207,6584333.0
idle,cpu,03:36:06.299677,1,VM10-1-9-207,6559482.0
idle,cpu,03:36:06.299677,2,VM10-1-9-207,6544366.0
idle,cpu,03:36:06.299678,3,VM10-1-9-207,6465575.0
user,cpu,03:36:16.298832,0,VM10-1-9-207,266450.0
user,cpu,03:36:16.299080,1,VM10-1-9-207,287441.0
user,cpu,03:36:16.299083,2,VM10-1-9-207,290004.0
user,cpu,03:36:16.299087,3,VM10-1-9-207,381352.0
system,cpu,03:36:16.299262,0,VM10-1-9-207,7410.0
system,cpu,03:36:16.299263,1,VM10-1-9-207,9243.0
system,cpu,03:36:16.299263,2,VM10-1-9-207,9341.0
system,cpu,03:36:16.299263,3,VM10-1-9-207,8365.0
wait,cpu,03:36:16.299264,0,VM10-1-9-207,3948.0
wait,cpu,03:36:16.299264,1,VM10-1-9-207,4628.0
wait,cpu,03:36:16.299323,2,VM10-1-9-207,4645.0
wait,cpu,03:36:16.299323,3,VM10-1-9-207,3929.0
nice,cpu,03:36:16.299324,0,VM10-1-9-207,32.0
nice,cpu,03:36:16.299325,1,VM10-1-9-207,0.0
nice,cpu,03:36:16.299325,2,VM10-1-9-207,7516.0
nice,cpu,03:36:16.299325,3,VM10-1-9-207,0.0
interrupt,cpu,03:36:16.299326,0,VM10-1-9-207,0.0
interrupt,cpu,03:36:16.299326,1,VM10-1-9-207,0.0
interrupt,cpu,03:36:16.299327,2,VM10-1-9-207,0.0
interrupt,cpu,03:36:16.299596,3,VM10-1-9-207,0.0
softirq,cpu,03:36:16.299616,0,VM10-1-9-207,316.0
softirq,cpu,03:36:16.299638,1,VM10-1-9-207,174.0
softirq,cpu,03:36:16.299658,2,VM10-1-9-207,276.0
softirq,cpu,03:36:16.299677,3,VM10-1-9-207,302.0
steal,cpu,03:36:16.299696,0,VM10-1-9-207,96.0
steal,cpu,03:36:16.299719,1,VM10-1-9-207,108.0
steal,cpu,03:36:16.299738,2,VM10-1-9-207,285.0
steal,cpu,03:36:16.300128,3,VM10-1-9-207,251.0
idle,cpu,03:36:16.300129,0,VM10-1-9-207,6584333.0
idle,cpu,03:36:16.300130,1,VM10-1-9-207,6560480.0
idle,cpu,03:36:16.300130,2,VM10-1-9-207,6545362.0
idle,cpu,03:36:16.300130,3,VM10-1-9-207,6466562.0
user,cpu,03:36:26.298802,0,VM10-1-9-207,267450.0
user,cpu,03:36:26.298815,1,VM10-1-9-207,287442.0
user,cpu,03:36:26.298819,2,VM10-1-9-207,290006.0
user,cpu,03:36:26.298822,3,VM10-1-9-207,381352.0
system,cpu,03:36:26.298826,0,VM10-1-9-207,7410.0
system,cpu,03:36:26.298834,1,VM10-1-9-207,9244.0
system,cpu,03:36:26.298836,2,VM10-1-9-207,9343.0
system,cpu,03:36:26.298836,3,VM10-1-9-207,8365.0
wait,cpu,03:36:26.298847,0,VM10-1-9-207,3948.0
wait,cpu,03:36:26.298849,1,VM10-1-9-207,4628.0
wait,cpu,03:36:26.298849,2,VM10-1-9-207,4646.0
wait,cpu,03:36:26.299257,3,VM10-1-9-207,3929.0
nice,cpu,03:36:26.299260,0,VM10-1-9-207,32.0
nice,cpu,03:36:26.299260,1,VM10-1-9-207,0.0
nice,cpu,03:36:26.299261,2,VM10-1-9-207,7516.0
nice,cpu,03:36:26.299261,3,VM10-1-9-207,0.0
interrupt,cpu,03:36:26.299262,0,VM10-1-9-207,0.0
interrupt,cpu,03:36:26.299262,1,VM10-1-9-207,0.0
interrupt,cpu,03:36:26.299263,2,VM10-1-9-207,0.0
interrupt,cpu,03:36:26.299263,3,VM10-1-9-207,0.0
softirq,cpu,03:36:26.299264,0,VM10-1-9-207,316.0
softirq,cpu,03:36:26.299264,1,VM10-1-9-207,174.0
softirq,cpu,03:36:26.299264,2,VM10-1-9-207,276.0
softirq,cpu,03:36:26.299265,3,VM10-1-9-207,302.0
steal,cpu,03:36:26.299266,0,VM10-1-9-207,97.0
steal,cpu,03:36:26.299267,1,VM10-1-9-207,108.0
steal,cpu,03:36:26.299268,2,VM10-1-9-207,285.0
steal,cpu,03:36:26.299268,3,VM10-1-9-207,251.0
idle,cpu,03:36:26.299269,0,VM10-1-9-207,6584333.0
idle,cpu,03:36:26.299269,1,VM10-1-9-207,6561479.0
idle,cpu,03:36:26.299270,2,VM10-1-9-207,6546358.0
idle,cpu,03:36:26.299271,3,VM10-1-9-207,6467561.0
user,cpu,03:36:36.298782,0,VM10-1-9-207,268450.0
user,cpu,03:36:36.298795,1,VM10-1-9-207,287442.0
user,cpu,03:36:36.298799,2,VM10-1-9-207,290009.0
user,cpu,03:36:36.298872,3,VM10-1-9-207,381354.0
system,cpu,03:36:36.298882,0,VM10-1-9-207,7410.0
system,cpu,03:36:36.298899,1,VM10-1-9-207,9246.0
system,cpu,03:36:36.298904,2,VM10-1-9-207,9343.0
system,cpu,03:36:36.298941,3,VM10-1-9-207,8366.0
wait,cpu,03:36:36.298943,0,VM10-1-9-207,3948.0
wait,cpu,03:36:36.298943,1,VM10-1-9-207,4628.0
wait,cpu,03:36:36.298951,2,VM10-1-9-207,4646.0
wait,cpu,03:36:36.298952,3,VM10-1-9-207,3929.0
nice,cpu,03:36:36.298952,0,VM10-1-9-207,32.0
nice,cpu,03:36:36.298953,1,VM10-1-9-207,0.0
nice,cpu,03:36:36.298954,2,VM10-1-9-207,7516.0
nice,cpu,03:36:36.298955,3,VM10-1-9-207,0.0
interrupt,cpu,03:36:36.298955,0,VM10-1-9-207,0.0
interrupt,cpu,03:36:36.298990,1,VM10-1-9-207,0.0
interrupt,cpu,03:36:36.298991,2,VM10-1-9-207,0.0
interrupt,cpu,03:36:36.298991,3,VM10-1-9-207,0.0
softirq,cpu,03:36:36.298992,0,VM10-1-9-207,316.0
softirq,cpu,03:36:36.298993,1,VM10-1-9-207,174.0
softirq,cpu,03:36:36.298994,2,VM10-1-9-207,276.0
softirq,cpu,03:36:36.298995,3,VM10-1-9-207,302.0
steal,cpu,03:36:36.298995,0,VM10-1-9-207,97.0
steal,cpu,03:36:36.299027,1,VM10-1-9-207,108.0
steal,cpu,03:36:36.299028,2,VM10-1-9-207,285.0
steal,cpu,03:36:36.299029,3,VM10-1-9-207,251.0
idle,cpu,03:36:36.299030,0,VM10-1-9-207,6584333.0
idle,cpu,03:36:36.299031,1,VM10-1-9-207,6562476.0
idle,cpu,03:36:36.299031,2,VM10-1-9-207,6547354.0
idle,cpu,03:36:36.299032,3,VM10-1-9-207,6468557.0
user,cpu,03:36:46.298817,0,VM10-1-9-207,269450.0
user,cpu,03:36:46.298833,1,VM10-1-9-207,287444.0
user,cpu,03:36:46.298846,2,VM10-1-9-207,290010.0
user,cpu,03:36:46.298850,3,VM10-1-9-207,381355.0
system,cpu,03:36:46.298856,0,VM10-1-9-207,7410.0
system,cpu,03:36:46.298965,1,VM10-1-9-207,9248.0
system,cpu,03:36:46.298966,2,VM10-1-9-207,9345.0
system,cpu,03:36:46.298966,3,VM10-1-9-207,8368.0
wait,cpu,03:36:46.298992,0,VM10-1-9-207,3948.0
