type_instance,type,time,instance,host,value
system,cpu,03:26:53.631013,3,VM10-1-9-207,8299.0
wait,cpu,03:26:53.631014,0,VM10-1-9-207,3910.0
wait,cpu,03:26:53.631014,1,VM10-1-9-207,4622.0
wait,cpu,03:26:53.631015,2,VM10-1-9-207,4612.0
wait,cpu,03:26:53.631016,3,VM10-1-9-207,3918.0
nice,cpu,03:26:53.631016,0,VM10-1-9-207,32.0
nice,cpu,03:26:53.631016,1,VM10-1-9-207,0.0
nice,cpu,03:26:53.631017,2,VM10-1-9-207,7516.0
nice,cpu,03:26:53.631018,3,VM10-1-9-207,0.0
interrupt,cpu,03:26:53.631019,0,VM10-1-9-207,0.0
interrupt,cpu,03:26:53.631019,1,VM10-1-9-207,0.0
interrupt,cpu,03:26:53.631020,2,VM10-1-9-207,0.0
interrupt,cpu,03:26:53.631021,3,VM10-1-9-207,0.0
softirq,cpu,03:26:53.631024,0,VM10-1-9-207,314.0
softirq,cpu,03:26:53.631025,1,VM10-1-9-207,161.0
softirq,cpu,03:26:53.631026,2,VM10-1-9-207,268.0
softirq,cpu,03:26:53.631033,3,VM10-1-9-207,298.0
steal,cpu,03:26:53.631037,0,VM10-1-9-207,95.0
steal,cpu,03:26:53.631037,1,VM10-1-9-207,107.0
steal,cpu,03:26:53.631037,2,VM10-1-9-207,283.0
steal,cpu,03:26:53.631038,3,VM10-1-9-207,243.0
idle,cpu,03:26:53.631038,0,VM10-1-9-207,6539880.0
idle,cpu,03:26:53.631042,1,VM10-1-9-207,6506150.0
idle,cpu,03:26:53.631043,2,VM10-1-9-207,6494268.0
idle,cpu,03:26:53.631044,3,VM10-1-9-207,6444613.0
user,cpu,03:27:03.631062,0,VM10-1-9-207,254829.0
user,cpu,03:27:03.631078,1,VM10-1-9-207,285640.0
user,cpu,03:27:03.631088,2,VM10-1-9-207,286026.0
user,cpu,03:27:03.631097,3,VM10-1-9-207,347154.0
system,cpu,03:27:03.631108,0,VM10-1-9-207,7328.0
system,cpu,03:27:03.631115,1,VM10-1-9-207,9154.0
system,cpu,03:27:03.631122,2,VM10-1-9-207,9242.0
system,cpu,03:27:03.631123,3,VM10-1-9-207,8301.0
wait,cpu,03:27:03.631124,0,VM10-1-9-207,3910.0
wait,cpu,03:27:03.631125,1,VM10-1-9-207,4624.0
wait,cpu,03:27:03.631126,2,VM10-1-9-207,4612.0
wait,cpu,03:27:03.631127,3,VM10-1-9-207,3918.0
nice,cpu,03:27:03.631128,0,VM10-1-9-207,32.0
nice,cpu,03:27:03.631129,1,VM10-1-9-207,0.0
nice,cpu,03:27:03.631129,2,VM10-1-9-207,7516.0
nice,cpu,03:27:03.631130,3,VM10-1-9-207,0.0
interrupt,cpu,03:27:03.631131,0,VM10-1-9-207,0.0
interrupt,cpu,03:27:03.631132,1,VM10-1-9-207,0.0
interrupt,cpu,03:27:03.631133,2,VM10-1-9-207,0.0
interrupt,cpu,03:27:03.631134,3,VM10-1-9-207,0.0
softirq,cpu,03:27:03.631141,0,VM10-1-9-207,314.0
softirq,cpu,03:27:03.631142,1,VM10-1-9-207,162.0
softirq,cpu,03:27:03.631143,2,VM10-1-9-207,268.0
softirq,cpu,03:27:03.631144,3,VM10-1-9-207,298.0
steal,cpu,03:27:03.631145,0,VM10-1-9-207,95.0
steal,cpu,03:27:03.631146,1,VM10-1-9-207,107.0
steal,cpu,03:27:03.631147,2,VM10-1-9-207,283.0
steal,cpu,03:27:03.631148,3,VM10-1-9-207,243.0
idle,cpu,03:27:03.631149,0,VM10-1-9-207,6540877.0
idle,cpu,03:27:03.631150,1,VM10-1-9-207,6507147.0
idle,cpu,03:27:03.631151,2,VM10-1-9-207,6494268.0
idle,cpu,03:27:03.631152,3,VM10-1-9-207,6445610.0
user,cpu,03:27:13.631057,0,VM10-1-9-207,254832.0
user,cpu,03:27:13.631067,1,VM10-1-9-207,285640.0
user,cpu,03:27:13.631075,2,VM10-1-9-207,287025.0
user,cpu,03:27:13.631087,3,VM10-1-9-207,347154.0
system,cpu,03:27:13.631096,0,VM10-1-9-207,7331.0
system,cpu,03:27:13.631107,1,VM10-1-9-207,9154.0
system,cpu,03:27:13.631108,2,VM10-1-9-207,9243.0
system,cpu,03:27:13.631109,3,VM10-1-9-207,8302.0
wait,cpu,03:27:13.631110,0,VM10-1-9-207,3911.0
wait,cpu,03:27:13.631110,1,VM10-1-9-207,4624.0
wait,cpu,03:27:13.631111,2,VM10-1-9-207,4612.0
wait,cpu,03:27:13.631112,3,VM10-1-9-207,3918.0
nice,cpu,03:27:13.631113,0,VM10-1-9-207,32.0
nice,cpu,03:27:13.631114,1,VM10-1-9-207,0.0
nice,cpu,03:27:13.631114,2,VM10-1-9-207,7516.0
nice,cpu,03:27:13.631115,3,VM10-1-9-207,0.0
interrupt,cpu,03:27:13.631116,0,VM10-1-9-207,0.0
interrupt,cpu,03:27:13.631117,1,VM10-1-9-207,0.0
interrupt,cpu,03:27:13.631118,2,VM10-1-9-207,0.0
interrupt,cpu,03:27:13.631118,3,VM10-1-9-207,0.0
softirq,cpu,03:27:13.631119,0,VM10-1-9-207,314.0
softirq,cpu,03:27:13.631120,1,VM10-1-9-207,163.0
softirq,cpu,03:27:13.631120,2,VM10-1-9-207,268.0
softirq,cpu,03:27:13.631121,3,VM10-1-9-207,298.0
steal,cpu,03:27:13.631122,0,VM10-1-9-207,95.0
steal,cpu,03:27:13.631122,1,VM10-1-9-207,107.0
steal,cpu,03:27:13.631123,2,VM10-1-9-207,283.0
steal,cpu,03:27:13.631124,3,VM10-1-9-207,243.0
idle,cpu,03:27:13.631124,0,VM10-1-9-207,6541874.0
idle,cpu,03:27:13.631125,1,VM10-1-9-207,6508147.0
idle,cpu,03:27:13.631126,2,VM10-1-9-207,6494268.0
idle,cpu,03:27:13.631126,3,VM10-1-9-207,6446607.0
