type_instance,type,time,instance,host,value
idle,cpu,03:28:23.049213,1,VM10-1-9-207,6514096.0
idle,cpu,03:28:23.049236,2,VM10-1-9-207,6500855.0
idle,cpu,03:28:23.049309,3,VM10-1-9-207,6449134.0
user,cpu,03:28:33.047046,0,VM10-1-9-207,254851.0
user,cpu,03:28:33.047134,1,VM10-1-9-207,286604.0
user,cpu,03:28:33.047178,2,VM10-1-9-207,287348.0
user,cpu,03:28:33.047220,3,VM10-1-9-207,352548.0
system,cpu,03:28:33.047261,0,VM10-1-9-207,7348.0
system,cpu,03:28:33.049096,1,VM10-1-9-207,9176.0
system,cpu,03:28:33.049098,2,VM10-1-9-207,9264.0
system,cpu,03:28:33.049099,3,VM10-1-9-207,8315.0
wait,cpu,03:28:33.049100,0,VM10-1-9-207,3924.0
wait,cpu,03:28:33.049101,1,VM10-1-9-207,4624.0
wait,cpu,03:28:33.049102,2,VM10-1-9-207,4612.0
wait,cpu,03:28:33.049103,3,VM10-1-9-207,3919.0
nice,cpu,03:28:33.049104,0,VM10-1-9-207,32.0
nice,cpu,03:28:33.049105,1,VM10-1-9-207,0.0
nice,cpu,03:28:33.049106,2,VM10-1-9-207,7516.0
nice,cpu,03:28:33.049107,3,VM10-1-9-207,0.0
interrupt,cpu,03:28:33.049109,0,VM10-1-9-207,0.0
interrupt,cpu,03:28:33.049109,1,VM10-1-9-207,0.0
interrupt,cpu,03:28:33.049110,2,VM10-1-9-207,0.0
interrupt,cpu,03:28:33.049111,3,VM10-1-9-207,0.0
softirq,cpu,03:28:33.049112,0,VM10-1-9-207,316.0
softirq,cpu,03:28:33.049113,1,VM10-1-9-207,164.0
softirq,cpu,03:28:33.049114,2,VM10-1-9-207,268.0
softirq,cpu,03:28:33.049115,3,VM10-1-9-207,298.0
steal,cpu,03:28:33.049116,0,VM10-1-9-207,95.0
steal,cpu,03:28:33.049117,1,VM10-1-9-207,107.0
steal,cpu,03:28:33.049118,2,VM10-1-9-207,284.0
steal,cpu,03:28:33.049119,3,VM10-1-9-207,244.0
idle,cpu,03:28:33.049120,0,VM10-1-9-207,6549755.0
idle,cpu,03:28:33.049121,1,VM10-1-9-207,6515094.0
idle,cpu,03:28:33.049122,2,VM10-1-9-207,6501850.0
idle,cpu,03:28:33.049128,3,VM10-1-9-207,6449134.0
user,cpu,03:28:43.047132,0,VM10-1-9-207,254853.0
user,cpu,03:28:43.047149,1,VM10-1-9-207,286604.0
user,cpu,03:28:43.047169,2,VM10-1-9-207,287348.0
user,cpu,03:28:43.047179,3,VM10-1-9-207,353547.0
system,cpu,03:28:43.047190,0,VM10-1-9-207,7348.0
system,cpu,03:28:43.047200,1,VM10-1-9-207,9177.0
system,cpu,03:28:43.047202,2,VM10-1-9-207,9267.0
system,cpu,03:28:43.047203,3,VM10-1-9-207,8316.0
wait,cpu,03:28:43.047204,0,VM10-1-9-207,3924.0
wait,cpu,03:28:43.047205,1,VM10-1-9-207,4624.0
wait,cpu,03:28:43.047207,2,VM10-1-9-207,4612.0
wait,cpu,03:28:43.047208,3,VM10-1-9-207,3919.0
nice,cpu,03:28:43.047209,0,VM10-1-9-207,32.0
nice,cpu,03:28:43.047210,1,VM10-1-9-207,0.0
nice,cpu,03:28:43.047211,2,VM10-1-9-207,7516.0
nice,cpu,03:28:43.047212,3,VM10-1-9-207,0.0
interrupt,cpu,03:28:43.047214,0,VM10-1-9-207,0.0
interrupt,cpu,03:28:43.047215,1,VM10-1-9-207,0.0
interrupt,cpu,03:28:43.047216,2,VM10-1-9-207,0.0
interrupt,cpu,03:28:43.047217,3,VM10-1-9-207,0.0
softirq,cpu,03:28:43.047218,0,VM10-1-9-207,316.0
softirq,cpu,03:28:43.047219,1,VM10-1-9-207,167.0
softirq,cpu,03:28:43.047220,2,VM10-1-9-207,268.0
softirq,cpu,03:28:43.047221,3,VM10-1-9-207,298.0
steal,cpu,03:28:43.047223,0,VM10-1-9-207,95.0
steal,cpu,03:28:43.047224,1,VM10-1-9-207,107.0
steal,cpu,03:28:43.047225,2,VM10-1-9-207,284.0
steal,cpu,03:28:43.047226,3,VM10-1-9-207,244.0
idle,cpu,03:28:43.047227,0,VM10-1-9-207,6550752.0
idle,cpu,03:28:43.047228,1,VM10-1-9-207,6516094.0
idle,cpu,03:28:43.047230,2,VM10-1-9-207,6502845.0
idle,cpu,03:28:43.047230,3,VM10-1-9-207,6449134.0
user,cpu,03:28:53.047081,0,VM10-1-9-207,254854.0
user,cpu,03:28:53.047172,1,VM10-1-9-207,286604.0
user,cpu,03:28:53.047221,2,VM10-1-9-207,287348.0
user,cpu,03:28:53.047262,3,VM10-1-9-207,354547.0
system,cpu,03:28:53.050052,0,VM10-1-9-207,7349.0
system,cpu,03:28:53.050094,1,VM10-1-9-207,9177.0
system,cpu,03:28:53.050145,2,VM10-1-9-207,9268.0
system,cpu,03:28:53.050181,3,VM10-1-9-207,8316.0
wait,cpu,03:28:53.050226,0,VM10-1-9-207,3925.0
wait,cpu,03:28:53.050262,1,VM10-1-9-207,4624.0
wait,cpu,03:28:53.050309,2,VM10-1-9-207,4612.0
wait,cpu,03:28:53.050351,3,VM10-1-9-207,3919.0
nice,cpu,03:28:53.050397,0,VM10-1-9-207,32.0
nice,cpu,03:28:53.050432,1,VM10-1-9-207,0.0
nice,cpu,03:28:53.058788,2,VM10-1-9-207,7516.0
nice,cpu,03:28:53.058826,3,VM10-1-9-207,0.0
interrupt,cpu,03:28:53.058872,0,VM10-1-9-207,0.0
interrupt,cpu,03:28:53.058907,1,VM10-1-9-207,0.0
interrupt,cpu,03:28:53.058968,2,VM10-1-9-207,0.0
interrupt,cpu,03:28:53.059002,3,VM10-1-9-207,0.0
softirq,cpu,03:28:53.059052,0,VM10-1-9-207,316.0
softirq,cpu,03:28:53.059088,1,VM10-1-9-207,168.0
softirq,cpu,03:28:53.059137,2,VM10-1-9-207,268.0
softirq,cpu,03:28:53.059177,3,VM10-1-9-207,298.0
steal,cpu,03:28:53.059220,0,VM10-1-9-207,95.0
steal,cpu,03:28:53.059264,1,VM10-1-9-207,107.0
steal,cpu,03:28:53.059299,2,VM10-1-9-207,284.0
steal,cpu,03:28:53.059344,3,VM10-1-9-207,244.0
idle,cpu,03:28:53.059378,0,VM10-1-9-207,6551749.0
idle,cpu,03:28:53.059425,1,VM10-1-9-207,6517092.0
idle,cpu,03:28:53.059460,2,VM10-1-9-207,6503841.0
idle,cpu,03:28:53.059513,3,VM10-1-9-207,6449134.0
user,cpu,03:29:03.047039,0,VM10-1-9-207,254854.0
user,cpu,03:29:03.047052,1,VM10-1-9-207,286604.0
user,cpu,03:29:03.047061,2,VM10-1-9-207,287349.0
user,cpu,03:29:03.047076,3,VM10-1-9-207,355547.0
system,cpu,03:29:03.047084,0,VM10-1-9-207,7352.0
system,cpu,03:29:03.047092,1,VM10-1-9-207,9177.0
system,cpu,03:29:03.047093,2,VM10-1-9-207,9270.0
system,cpu,03:29:03.047094,3,VM10-1-9-207,8316.0
wait,cpu,03:29:03.047096,0,VM10-1-9-207,3925.0
wait,cpu,03:29:03.047097,1,VM10-1-9-207,4624.0
wait,cpu,03:29:03.047098,2,VM10-1-9-207,4612.0
wait,cpu,03:29:03.047099,3,VM10-1-9-207,3919.0
nice,cpu,03:29:03.047100,0,VM10-1-9-207,32.0
nice,cpu,03:29:03.047101,1,VM10-1-9-207,0.0
nice,cpu,03:29:03.047102,2,VM10-1-9-207,7516.0
nice,cpu,03:29:03.047103,3,VM10-1-9-207,0.0
interrupt,cpu,03:29:03.047104,0,VM10-1-9-207,0.0
interrupt,cpu,03:29:03.047105,1,VM10-1-9-207,0.0
interrupt,cpu,03:29:03.047106,2,VM10-1-9-207,0.0
interrupt,cpu,03:29:03.047107,3,VM10-1-9-207,0.0
softirq,cpu,03:29:03.047108,0,VM10-1-9-207,316.0
softirq,cpu,03:29:03.047109,1,VM10-1-9-207,168.0
softirq,cpu,03:29:03.047110,2,VM10-1-9-207,268.0
softirq,cpu,03:29:03.047112,3,VM10-1-9-207,298.0
steal,cpu,03:29:03.047112,0,VM10-1-9-207,95.0
steal,cpu,03:29:03.047113,1,VM10-1-9-207,107.0
steal,cpu,03:29:03.047114,2,VM10-1-9-207,284.0
steal,cpu,03:29:03.047115,3,VM10-1-9-207,244.0
idle,cpu,03:29:03.047116,0,VM10-1-9-207,6552746.0
idle,cpu,03:29:03.047117,1,VM10-1-9-207,6518092.0
idle,cpu,03:29:03.047118,2,VM10-1-9-207,6504837.0
idle,cpu,03:29:03.047119,3,VM10-1-9-207,6449134.0
user,cpu,03:29:13.046976,0,VM10-1-9-207,254855.0
user,cpu,03:29:13.047040,1,VM10-1-9-207,286604.0
user,cpu,03:29:13.047069,2,VM10-1-9-207,287350.0
user,cpu,03:29:13.047096,3,VM10-1-9-207,356547.0
system,cpu,03:29:13.047123,0,VM10-1-9-207,7352.0
system,cpu,03:29:13.047149,1,VM10-1-9-207,9177.0
system,cpu,03:29:13.047172,2,VM10-1-9-207,9272.0
system,cpu,03:29:13.047194,3,VM10-1-9-207,8316.0
wait,cpu,03:29:13.047216,0,VM10-1-9-207,3925.0
wait,cpu,03:29:13.049415,1,VM10-1-9-207,4624.0
wait,cpu,03:29:13.049451,2,VM10-1-9-207,4613.0
wait,cpu,03:29:13.049474,3,VM10-1-9-207,3919.0
nice,cpu,03:29:13.049497,0,VM10-1-9-207,32.0
nice,cpu,03:29:13.049526,1,VM10-1-9-207,0.0
nice,cpu,03:29:13.049547,2,VM10-1-9-207,7516.0
nice,cpu,03:29:13.049568,3,VM10-1-9-207,0.0
interrupt,cpu,03:29:13.049596,0,VM10-1-9-207,0.0
interrupt,cpu,03:29:13.049619,1,VM10-1-9-207,0.0
interrupt,cpu,03:29:13.049647,2,VM10-1-9-207,0.0
interrupt,cpu,03:29:13.049669,3,VM10-1-9-207,0.0
softirq,cpu,03:29:13.049696,0,VM10-1-9-207,316.0
softirq,cpu,03:29:13.049719,1,VM10-1-9-207,169.0
softirq,cpu,03:29:13.049747,2,VM10-1-9-207,268.0
softirq,cpu,03:29:13.049768,3,VM10-1-9-207,298.0
steal,cpu,03:29:13.049795,0,VM10-1-9-207,95.0
steal,cpu,03:29:13.049849,1,VM10-1-9-207,107.0
steal,cpu,03:29:13.049893,2,VM10-1-9-207,284.0
steal,cpu,03:29:13.049984,3,VM10-1-9-207,244.0
idle,cpu,03:29:13.050057,0,VM10-1-9-207,6553743.0
idle,cpu,03:29:13.050125,1,VM10-1-9-207,6519090.0
idle,cpu,03:29:13.050147,2,VM10-1-9-207,6505833.0
idle,cpu,03:29:13.050219,3,VM10-1-9-207,6449134.0
user,cpu,03:29:23.046952,0,VM10-1-9-207,254856.0
user,cpu,03:29:23.047030,1,VM10-1-9-207,286604.0
user,cpu,03:29:23.047059,2,VM10-1-9-207,287350.0
user,cpu,03:29:23.047085,3,VM10-1-9-207,357545.0
system,cpu,03:29:23.047111,0,VM10-1-9-207,7352.0
system,cpu,03:29:23.047138,1,VM10-1-9-207,9178.0
system,cpu,03:29:23.047163,2,VM10-1-9-207,9272.0
system,cpu,03:29:23.047203,3,VM10-1-9-207,8317.0
wait,cpu,03:29:23.047226,0,VM10-1-9-207,3926.0
wait,cpu,03:29:23.047247,1,VM10-1-9-207,4624.0
wait,cpu,03:29:23.047275,2,VM10-1-9-207,4613.0
wait,cpu,03:29:23.047306,3,VM10-1-9-207,3919.0
nice,cpu,03:29:23.047327,0,VM10-1-9-207,32.0
nice,cpu,03:29:23.047347,1,VM10-1-9-207,0.0
nice,cpu,03:29:23.047366,2,VM10-1-9-207,7516.0
nice,cpu,03:29:23.048719,3,VM10-1-9-207,0.0
interrupt,cpu,03:29:23.048742,0,VM10-1-9-207,0.0
interrupt,cpu,03:29:23.048763,1,VM10-1-9-207,0.0
interrupt,cpu,03:29:23.048801,2,VM10-1-9-207,0.0
interrupt,cpu,03:29:23.048823,3,VM10-1-9-207,0.0
softirq,cpu,03:29:23.048845,0,VM10-1-9-207,316.0
softirq,cpu,03:29:23.048869,1,VM10-1-9-207,169.0
softirq,cpu,03:29:23.048898,2,VM10-1-9-207,268.0
softirq,cpu,03:29:23.048953,3,VM10-1-9-207,298.0
steal,cpu,03:29:23.048977,0,VM10-1-9-207,95.0
steal,cpu,03:29:23.049006,1,VM10-1-9-207,107.0
steal,cpu,03:29:23.049029,2,VM10-1-9-207,284.0
steal,cpu,03:29:23.049051,3,VM10-1-9-207,245.0
idle,cpu,03:29:23.049072,0,VM10-1-9-207,6554740.0
idle,cpu,03:29:23.049094,1,VM10-1-9-207,6520088.0
idle,cpu,03:29:23.049122,2,VM10-1-9-207,6506830.0
idle,cpu,03:29:23.049143,3,VM10-1-9-207,6449134.0
user,cpu,03:29:33.046939,0,VM10-1-9-207,254858.0
user,cpu,03:29:33.047032,1,VM10-1-9-207,286606.0
user,cpu,03:29:33.047070,2,VM10-1-9-207,287352.0
user,cpu,03:29:33.047094,3,VM10-1-9-207,358393.0
system,cpu,03:29:33.047119,0,VM10-1-9-207,7353.0
system,cpu,03:29:33.047149,1,VM10-1-9-207,9182.0
system,cpu,03:29:33.047169,2,VM10-1-9-207,9275.0
system,cpu,03:29:33.047196,3,VM10-1-9-207,8322.0
wait,cpu,03:29:33.047215,0,VM10-1-9-207,3926.0
wait,cpu,03:29:33.047235,1,VM10-1-9-207,4624.0
wait,cpu,03:29:33.047274,2,VM10-1-9-207,4613.0
wait,cpu,03:29:33.047344,3,VM10-1-9-207,3920.0
nice,cpu,03:29:33.049237,0,VM10-1-9-207,32.0
nice,cpu,03:29:33.049964,1,VM10-1-9-207,0.0
nice,cpu,03:29:33.049971,2,VM10-1-9-207,7516.0
nice,cpu,03:29:33.049976,3,VM10-1-9-207,0.0
interrupt,cpu,03:29:33.049982,0,VM10-1-9-207,0.0
interrupt,cpu,03:29:33.049988,1,VM10-1-9-207,0.0
interrupt,cpu,03:29:33.049989,2,VM10-1-9-207,0.0
softirq,cpu,03:29:33.049991,0,VM10-1-9-207,316.0
softirq,cpu,03:29:33.049992,1,VM10-1-9-207,169.0
softirq,cpu,03:29:33.049993,2,VM10-1-9-207,268.0
softirq,cpu,03:29:33.049994,3,VM10-1-9-207,298.0
steal,cpu,03:29:33.049995,0,VM10-1-9-207,95.0
steal,cpu,03:29:33.049995,1,VM10-1-9-207,107.0
steal,cpu,03:29:33.049997,2,VM10-1-9-207,284.0
steal,cpu,03:29:33.049998,3,VM10-1-9-207,245.0
idle,cpu,03:29:33.049999,0,VM10-1-9-207,6555734.0
idle,cpu,03:29:33.050000,1,VM10-1-9-207,6521082.0
idle,cpu,03:29:33.050001,2,VM10-1-9-207,6507823.0
idle,cpu,03:29:33.050001,3,VM10-1-9-207,6449278.0
