type_instance,type,time,instance,host,value
wait,cpu,03:30:57.902867,0,VM10-1-9-207,3940.0
wait,cpu,03:30:57.902868,1,VM10-1-9-207,4625.0
wait,cpu,03:30:57.902869,2,VM10-1-9-207,4618.0
wait,cpu,03:30:57.902870,3,VM10-1-9-207,3921.0
nice,cpu,03:30:57.902871,0,VM10-1-9-207,32.0
nice,cpu,03:30:57.902872,1,VM10-1-9-207,0.0
nice,cpu,03:30:57.902873,2,VM10-1-9-207,7516.0
nice,cpu,03:30:57.902873,3,VM10-1-9-207,0.0
interrupt,cpu,03:30:57.902874,0,VM10-1-9-207,0.0
interrupt,cpu,03:30:57.902875,1,VM10-1-9-207,0.0
interrupt,cpu,03:30:57.902876,2,VM10-1-9-207,0.0
interrupt,cpu,03:30:57.902877,3,VM10-1-9-207,0.0
softirq,cpu,03:30:57.902878,0,VM10-1-9-207,316.0
softirq,cpu,03:30:57.902879,1,VM10-1-9-207,170.0
softirq,cpu,03:30:57.902879,2,VM10-1-9-207,271.0
softirq,cpu,03:30:57.902880,3,VM10-1-9-207,299.0
steal,cpu,03:30:57.902881,0,VM10-1-9-207,95.0
steal,cpu,03:30:57.902882,1,VM10-1-9-207,107.0
steal,cpu,03:30:57.902883,2,VM10-1-9-207,284.0
steal,cpu,03:30:57.902884,3,VM10-1-9-207,247.0
idle,cpu,03:30:57.902884,0,VM10-1-9-207,6564150.0
idle,cpu,03:30:57.902885,1,VM10-1-9-207,6529526.0
idle,cpu,03:30:57.902886,2,VM10-1-9-207,6516257.0
idle,cpu,03:30:57.902887,3,VM10-1-9-207,6450407.0
user,cpu,03:31:07.902799,0,VM10-1-9-207,254878.0
user,cpu,03:31:07.902806,1,VM10-1-9-207,286620.0
user,cpu,03:31:07.902819,2,VM10-1-9-207,287366.0
user,cpu,03:31:07.902824,3,VM10-1-9-207,366739.0
system,cpu,03:31:07.902828,0,VM10-1-9-207,7374.0
system,cpu,03:31:07.902832,1,VM10-1-9-207,9200.0
system,cpu,03:31:07.902833,2,VM10-1-9-207,9294.0
system,cpu,03:31:07.902834,3,VM10-1-9-207,8326.0
wait,cpu,03:31:07.902835,0,VM10-1-9-207,3940.0
wait,cpu,03:31:07.902835,1,VM10-1-9-207,4625.0
wait,cpu,03:31:07.902836,2,VM10-1-9-207,4618.0
wait,cpu,03:31:07.902837,3,VM10-1-9-207,3921.0
nice,cpu,03:31:07.902838,0,VM10-1-9-207,32.0
nice,cpu,03:31:07.902838,1,VM10-1-9-207,0.0
nice,cpu,03:31:07.902839,2,VM10-1-9-207,7516.0
nice,cpu,03:31:07.902840,3,VM10-1-9-207,0.0
interrupt,cpu,03:31:07.902841,0,VM10-1-9-207,0.0
interrupt,cpu,03:31:07.902841,1,VM10-1-9-207,0.0
interrupt,cpu,03:31:07.902842,2,VM10-1-9-207,0.0
interrupt,cpu,03:31:07.902842,3,VM10-1-9-207,0.0
softirq,cpu,03:31:07.902843,0,VM10-1-9-207,316.0
softirq,cpu,03:31:07.902844,1,VM10-1-9-207,170.0
softirq,cpu,03:31:07.902844,2,VM10-1-9-207,271.0
softirq,cpu,03:31:07.902845,3,VM10-1-9-207,299.0
steal,cpu,03:31:07.902846,0,VM10-1-9-207,95.0
steal,cpu,03:31:07.902846,1,VM10-1-9-207,107.0
steal,cpu,03:31:07.902847,2,VM10-1-9-207,284.0
steal,cpu,03:31:07.902848,3,VM10-1-9-207,247.0
idle,cpu,03:31:07.902848,0,VM10-1-9-207,6565146.0
idle,cpu,03:31:07.902848,1,VM10-1-9-207,6530525.0
idle,cpu,03:31:07.902849,2,VM10-1-9-207,6517254.0
idle,cpu,03:31:07.902850,3,VM10-1-9-207,6450407.0
user,cpu,03:31:17.902953,0,VM10-1-9-207,254879.0
user,cpu,03:31:17.902964,1,VM10-1-9-207,286621.0
user,cpu,03:31:17.902972,2,VM10-1-9-207,287368.0
user,cpu,03:31:17.902980,3,VM10-1-9-207,367739.0
system,cpu,03:31:17.902994,0,VM10-1-9-207,7375.0
system,cpu,03:31:17.903001,1,VM10-1-9-207,9201.0
system,cpu,03:31:17.903002,2,VM10-1-9-207,9295.0
system,cpu,03:31:17.903003,3,VM10-1-9-207,8326.0
wait,cpu,03:31:17.903004,0,VM10-1-9-207,3940.0
wait,cpu,03:31:17.903005,1,VM10-1-9-207,4625.0
wait,cpu,03:31:17.903007,2,VM10-1-9-207,4619.0
wait,cpu,03:31:17.903008,3,VM10-1-9-207,3921.0
nice,cpu,03:31:17.903009,0,VM10-1-9-207,32.0
nice,cpu,03:31:17.903010,1,VM10-1-9-207,0.0
nice,cpu,03:31:17.903011,2,VM10-1-9-207,7516.0
nice,cpu,03:31:17.903012,3,VM10-1-9-207,0.0
interrupt,cpu,03:31:17.903014,0,VM10-1-9-207,0.0
interrupt,cpu,03:31:17.903015,1,VM10-1-9-207,0.0
interrupt,cpu,03:31:17.903016,2,VM10-1-9-207,0.0
interrupt,cpu,03:31:17.903018,3,VM10-1-9-207,0.0
softirq,cpu,03:31:17.903019,0,VM10-1-9-207,316.0
softirq,cpu,03:31:17.903020,1,VM10-1-9-207,171.0
softirq,cpu,03:31:17.903021,2,VM10-1-9-207,271.0
softirq,cpu,03:31:17.903022,3,VM10-1-9-207,299.0
steal,cpu,03:31:17.903023,0,VM10-1-9-207,95.0
steal,cpu,03:31:17.903024,1,VM10-1-9-207,107.0
steal,cpu,03:31:17.903026,2,VM10-1-9-207,284.0
steal,cpu,03:31:17.903027,3,VM10-1-9-207,247.0
idle,cpu,03:31:17.903028,0,VM10-1-9-207,6566142.0
idle,cpu,03:31:17.903029,1,VM10-1-9-207,6531524.0
idle,cpu,03:31:17.903031,2,VM10-1-9-207,6518249.0
idle,cpu,03:31:17.903032,3,VM10-1-9-207,6450407.0
user,cpu,03:31:27.902853,0,VM10-1-9-207,254880.0
user,cpu,03:31:27.902860,1,VM10-1-9-207,286621.0
user,cpu,03:31:27.902864,2,VM10-1-9-207,287368.0
user,cpu,03:31:27.902868,3,VM10-1-9-207,368738.0
system,cpu,03:31:27.902872,0,VM10-1-9-207,7378.0
system,cpu,03:31:27.902876,1,VM10-1-9-207,9201.0
system,cpu,03:31:27.902876,2,VM10-1-9-207,9296.0
system,cpu,03:31:27.902877,3,VM10-1-9-207,8326.0
wait,cpu,03:31:27.902878,0,VM10-1-9-207,3941.0
wait,cpu,03:31:27.902879,1,VM10-1-9-207,4625.0
wait,cpu,03:31:27.902879,2,VM10-1-9-207,4619.0
wait,cpu,03:31:27.902880,3,VM10-1-9-207,3921.0
nice,cpu,03:31:27.902880,0,VM10-1-9-207,32.0
nice,cpu,03:31:27.902882,1,VM10-1-9-207,0.0
nice,cpu,03:31:27.902882,2,VM10-1-9-207,7516.0
nice,cpu,03:31:27.902883,3,VM10-1-9-207,0.0
interrupt,cpu,03:31:27.902884,0,VM10-1-9-207,0.0
interrupt,cpu,03:31:27.902885,1,VM10-1-9-207,0.0
interrupt,cpu,03:31:27.902885,2,VM10-1-9-207,0.0
interrupt,cpu,03:31:27.902886,3,VM10-1-9-207,0.0
softirq,cpu,03:31:27.902887,0,VM10-1-9-207,316.0
softirq,cpu,03:31:27.902887,1,VM10-1-9-207,171.0
softirq,cpu,03:31:27.902888,2,VM10-1-9-207,271.0
softirq,cpu,03:31:27.902889,3,VM10-1-9-207,299.0
steal,cpu,03:31:27.902889,0,VM10-1-9-207,95.0
steal,cpu,03:31:27.902890,1,VM10-1-9-207,107.0
steal,cpu,03:31:27.902890,2,VM10-1-9-207,284.0
steal,cpu,03:31:27.902891,3,VM10-1-9-207,248.0
idle,cpu,03:31:27.902892,0,VM10-1-9-207,6567136.0
idle,cpu,03:31:27.902892,1,VM10-1-9-207,6532522.0
idle,cpu,03:31:27.902893,2,VM10-1-9-207,6519246.0
idle,cpu,03:31:27.902894,3,VM10-1-9-207,6450407.0
user,cpu,03:31:37.902856,0,VM10-1-9-207,254882.0
user,cpu,03:31:37.902865,1,VM10-1-9-207,286621.0
user,cpu,03:31:37.902871,2,VM10-1-9-207,287368.0
user,cpu,03:31:37.902876,3,VM10-1-9-207,369738.0
system,cpu,03:31:37.902881,0,VM10-1-9-207,7379.0
system,cpu,03:31:37.902897,1,VM10-1-9-207,9201.0
system,cpu,03:31:37.902898,2,VM10-1-9-207,9296.0
system,cpu,03:31:37.902899,3,VM10-1-9-207,8326.0
wait,cpu,03:31:37.902900,0,VM10-1-9-207,3941.0
wait,cpu,03:31:37.902900,1,VM10-1-9-207,4625.0
wait,cpu,03:31:37.902912,2,VM10-1-9-207,4619.0
wait,cpu,03:31:37.902913,3,VM10-1-9-207,3921.0
nice,cpu,03:31:37.902914,0,VM10-1-9-207,32.0
nice,cpu,03:31:37.902915,1,VM10-1-9-207,0.0
nice,cpu,03:31:37.902916,2,VM10-1-9-207,7516.0
nice,cpu,03:31:37.902917,3,VM10-1-9-207,0.0
interrupt,cpu,03:31:37.902918,0,VM10-1-9-207,0.0
interrupt,cpu,03:31:37.902919,1,VM10-1-9-207,0.0
interrupt,cpu,03:31:37.902920,2,VM10-1-9-207,0.0
interrupt,cpu,03:31:37.902921,3,VM10-1-9-207,0.0
softirq,cpu,03:31:37.902922,0,VM10-1-9-207,316.0
softirq,cpu,03:31:37.902923,1,VM10-1-9-207,172.0
softirq,cpu,03:31:37.902924,2,VM10-1-9-207,271.0
softirq,cpu,03:31:37.902925,3,VM10-1-9-207,299.0
steal,cpu,03:31:37.902926,0,VM10-1-9-207,95.0
steal,cpu,03:31:37.902927,1,VM10-1-9-207,107.0
steal,cpu,03:31:37.902928,2,VM10-1-9-207,284.0
steal,cpu,03:31:37.902929,3,VM10-1-9-207,248.0
idle,cpu,03:31:37.902930,0,VM10-1-9-207,6568132.0
idle,cpu,03:31:37.902931,1,VM10-1-9-207,6533521.0
idle,cpu,03:31:37.902931,2,VM10-1-9-207,6520245.0
idle,cpu,03:31:37.902932,3,VM10-1-9-207,6450407.0
user,cpu,03:31:47.902921,0,VM10-1-9-207,254885.0
user,cpu,03:31:47.902936,1,VM10-1-9-207,286621.0
user,cpu,03:31:47.902946,2,VM10-1-9-207,287370.0
user,cpu,03:31:47.902953,3,VM10-1-9-207,370738.0
system,cpu,03:31:47.902961,0,VM10-1-9-207,7381.0
system,cpu,03:31:47.902967,1,VM10-1-9-207,9201.0
system,cpu,03:31:47.902969,2,VM10-1-9-207,9296.0
system,cpu,03:31:47.902970,3,VM10-1-9-207,8326.0
wait,cpu,03:31:47.902972,0,VM10-1-9-207,3942.0
wait,cpu,03:31:47.902973,1,VM10-1-9-207,4625.0
wait,cpu,03:31:47.902974,2,VM10-1-9-207,4619.0
wait,cpu,03:31:47.902975,3,VM10-1-9-207,3921.0
nice,cpu,03:31:47.902976,0,VM10-1-9-207,32.0
nice,cpu,03:31:47.902977,1,VM10-1-9-207,0.0
nice,cpu,03:31:47.902978,2,VM10-1-9-207,7516.0
nice,cpu,03:31:47.902979,3,VM10-1-9-207,0.0
interrupt,cpu,03:31:47.902980,0,VM10-1-9-207,0.0
interrupt,cpu,03:31:47.902981,1,VM10-1-9-207,0.0
interrupt,cpu,03:31:47.902982,2,VM10-1-9-207,0.0
interrupt,cpu,03:31:47.902983,3,VM10-1-9-207,0.0
softirq,cpu,03:31:47.902984,0,VM10-1-9-207,316.0
softirq,cpu,03:31:47.902985,1,VM10-1-9-207,172.0
softirq,cpu,03:31:47.902986,2,VM10-1-9-207,271.0
softirq,cpu,03:31:47.902987,3,VM10-1-9-207,299.0
steal,cpu,03:31:47.902988,0,VM10-1-9-207,95.0
steal,cpu,03:31:47.902989,1,VM10-1-9-207,107.0
steal,cpu,03:31:47.902990,2,VM10-1-9-207,284.0
steal,cpu,03:31:47.902991,3,VM10-1-9-207,248.0
idle,cpu,03:31:47.902992,0,VM10-1-9-207,6569121.0
idle,cpu,03:31:47.902993,1,VM10-1-9-207,6534520.0
idle,cpu,03:31:47.902994,2,VM10-1-9-207,6521242.0
idle,cpu,03:31:47.902995,3,VM10-1-9-207,6450407.0
user,cpu,03:31:57.903039,0,VM10-1-9-207,254888.0
user,cpu,03:31:57.903052,1,VM10-1-9-207,286622.0
user,cpu,03:31:57.903060,2,VM10-1-9-207,287370.0
user,cpu,03:31:57.903067,3,VM10-1-9-207,371737.0
system,cpu,03:31:57.903075,0,VM10-1-9-207,7382.0
system,cpu,03:31:57.903083,1,VM10-1-9-207,9202.0
system,cpu,03:31:57.903084,2,VM10-1-9-207,9296.0
system,cpu,03:31:57.903085,3,VM10-1-9-207,8326.0
wait,cpu,03:31:57.903086,0,VM10-1-9-207,3942.0
