host,time,type_instance,value,type
VM10-1-9-207,01:41:28.597023,used,208089088.0,memory
VM10-1-9-207,01:41:38.596982,buffered,151011328.0,memory
VM10-1-9-207,01:41:38.596982,cached,3755814912.0,memory
VM10-1-9-207,01:41:38.596982,free,3901648896.0,memory
VM10-1-9-207,01:41:38.596982,slab_recl,323661824.0,memory
VM10-1-9-207,01:41:38.596982,slab_unrecl,35274752.0,memory
VM10-1-9-207,01:41:38.596982,used,208244736.0,memory
VM10-1-9-207,01:41:48.596909,buffered,151023616.0,memory
VM10-1-9-207,01:41:48.596909,cached,3755823104.0,memory
VM10-1-9-207,01:41:48.596909,free,3901714432.0,memory
VM10-1-9-207,01:41:48.596909,slab_recl,323657728.0,memory
VM10-1-9-207,01:41:48.596909,slab_unrecl,35209216.0,memory
VM10-1-9-207,01:41:48.596909,used,208228352.0,memory
VM10-1-9-207,01:41:58.596868,buffered,151031808.0,memory
VM10-1-9-207,01:41:58.596868,cached,3755827200.0,memory
VM10-1-9-207,01:41:58.596868,free,3901431808.0,memory
VM10-1-9-207,01:41:58.596868,slab_recl,323657728.0,memory
VM10-1-9-207,01:41:58.596868,slab_unrecl,35663872.0,memory
VM10-1-9-207,01:41:58.596868,used,208044032.0,memory
VM10-1-9-207,01:42:08.596933,buffered,151044096.0,memory
VM10-1-9-207,01:42:08.596933,cached,3755839488.0,memory
VM10-1-9-207,01:42:08.596933,free,3901493248.0,memory
VM10-1-9-207,01:42:08.596933,slab_recl,323653632.0,memory
VM10-1-9-207,01:42:08.596933,slab_unrecl,35409920.0,memory
VM10-1-9-207,01:42:08.596933,used,208216064.0,memory
VM10-1-9-207,01:42:18.596925,buffered,151060480.0,memory
VM10-1-9-207,01:42:18.596925,cached,3755847680.0,memory
VM10-1-9-207,01:42:18.596925,free,3901521920.0,memory
VM10-1-9-207,01:42:18.596925,slab_recl,323657728.0,memory
VM10-1-9-207,01:42:18.596925,slab_unrecl,35287040.0,memory
VM10-1-9-207,01:42:18.596925,used,208281600.0,memory
VM10-1-9-207,01:42:28.596917,buffered,151072768.0,memory
VM10-1-9-207,01:42:28.596917,cached,3755851776.0,memory
VM10-1-9-207,01:42:28.596917,free,3901272064.0,memory
VM10-1-9-207,01:42:28.596917,slab_recl,323665920.0,memory
VM10-1-9-207,01:42:28.596917,slab_unrecl,35610624.0,memory
VM10-1-9-207,01:42:28.596917,used,208183296.0,memory
VM10-1-9-207,01:42:38.596927,buffered,151080960.0,memory
VM10-1-9-207,01:42:38.596927,cached,3755859968.0,memory
VM10-1-9-207,01:42:38.596927,free,3901460480.0,memory
VM10-1-9-207,01:42:38.596927,slab_recl,323665920.0,memory
VM10-1-9-207,01:42:38.596927,slab_unrecl,35405824.0,memory
VM10-1-9-207,01:42:38.596927,used,208183296.0,memory
VM10-1-9-207,01:42:48.597059,buffered,151085056.0,memory
VM10-1-9-207,01:42:48.597059,cached,3755868160.0,memory
VM10-1-9-207,01:42:48.597059,free,3901333504.0,memory
VM10-1-9-207,01:42:48.597059,slab_recl,323661824.0,memory
VM10-1-9-207,01:42:48.597059,slab_unrecl,35569664.0,memory
VM10-1-9-207,01:42:48.597059,used,208138240.0,memory
VM10-1-9-207,01:42:58.597314,buffered,151097344.0,memory
VM10-1-9-207,01:42:58.597314,cached,3755876352.0,memory
VM10-1-9-207,01:42:58.597314,free,3901046784.0,memory
VM10-1-9-207,01:42:58.597314,slab_recl,323665920.0,memory
VM10-1-9-207,01:42:58.597314,slab_unrecl,35565568.0,memory
VM10-1-9-207,01:42:58.597314,used,208404480.0,memory
VM10-1-9-207,01:43:08.597700,buffered,151109632.0,memory
VM10-1-9-207,01:43:08.597700,cached,3755884544.0,memory
VM10-1-9-207,01:43:08.597700,free,3901272064.0,memory
VM10-1-9-207,01:43:08.597700,slab_recl,323661824.0,memory
VM10-1-9-207,01:43:08.597700,slab_unrecl,35483648.0,memory
VM10-1-9-207,01:43:08.597700,used,208244736.0,memory
VM10-1-9-207,01:43:18.596929,buffered,151117824.0,memory
VM10-1-9-207,01:43:18.596929,cached,3755892736.0,memory
VM10-1-9-207,01:43:18.596929,free,3900919808.0,memory
VM10-1-9-207,01:43:18.596929,slab_recl,323661824.0,memory
VM10-1-9-207,01:43:18.596929,slab_unrecl,35643392.0,memory
VM10-1-9-207,01:43:18.596929,used,208420864.0,memory
VM10-1-9-207,01:43:28.596878,buffered,151134208.0,memory
VM10-1-9-207,01:43:28.596878,cached,3755896832.0,memory
VM10-1-9-207,01:43:28.596878,free,3901304832.0,memory
VM10-1-9-207,01:43:28.596878,slab_recl,323665920.0,memory
VM10-1-9-207,01:43:28.596878,slab_unrecl,35385344.0,memory
VM10-1-9-207,01:43:28.596878,used,208269312.0,memory
VM10-1-9-207,01:43:38.596909,buffered,151146496.0,memory
VM10-1-9-207,01:43:38.596909,cached,3755905024.0,memory
VM10-1-9-207,01:43:38.596909,free,3901399040.0,memory
VM10-1-9-207,01:43:38.596909,slab_recl,323665920.0,memory
VM10-1-9-207,01:43:38.596909,slab_unrecl,35319808.0,memory
VM10-1-9-207,01:43:38.596909,used,208220160.0,memory
VM10-1-9-207,01:43:48.596933,buffered,151146496.0,memory
VM10-1-9-207,01:43:48.596933,cached,3755917312.0,memory
VM10-1-9-207,01:43:48.596933,free,3901014016.0,memory
VM10-1-9-207,01:43:48.596933,slab_recl,323682304.0,memory
VM10-1-9-207,01:43:48.596933,slab_unrecl,35545088.0,memory
VM10-1-9-207,01:43:48.596933,used,208351232.0,memory
VM10-1-9-207,01:43:58.596986,buffered,151150592.0,memory
VM10-1-9-207,01:43:58.596986,cached,3755921408.0,memory
VM10-1-9-207,01:43:58.596986,free,3901112320.0,memory
VM10-1-9-207,01:43:58.596986,slab_recl,323670016.0,memory
VM10-1-9-207,01:43:58.596986,slab_unrecl,35663872.0,memory
VM10-1-9-207,01:43:58.596986,used,208138240.0,memory
VM10-1-9-207,01:44:08.597041,buffered,151154688.0,memory
VM10-1-9-207,01:44:08.597041,cached,3755929600.0,memory
VM10-1-9-207,01:44:08.597041,free,3901140992.0,memory
VM10-1-9-207,01:44:08.597041,slab_recl,323670016.0,memory
VM10-1-9-207,01:44:08.597041,slab_unrecl,35553280.0,memory
VM10-1-9-207,01:44:08.597041,used,208207872.0,memory
VM10-1-9-207,01:44:18.596870,buffered,151162880.0,memory
VM10-1-9-207,01:44:18.596870,cached,3755937792.0,memory
VM10-1-9-207,01:44:18.596870,free,3901399040.0,memory
VM10-1-9-207,01:44:18.596870,slab_recl,323670016.0,memory
VM10-1-9-207,01:44:18.596870,slab_unrecl,35405824.0,memory
VM10-1-9-207,01:44:18.596870,used,208080896.0,memory
VM10-1-9-207,01:44:28.596911,buffered,151171072.0,memory
VM10-1-9-207,01:44:28.596911,cached,3755945984.0,memory
VM10-1-9-207,01:44:28.596911,free,3901046784.0,memory
VM10-1-9-207,01:44:28.596911,slab_recl,323665920.0,memory
VM10-1-9-207,01:44:28.596911,slab_unrecl,35647488.0,memory
VM10-1-9-207,01:44:28.596911,used,208179200.0,memory
VM10-1-9-207,01:44:38.597553,buffered,151175168.0,memory
VM10-1-9-207,01:44:38.597553,cached,3755954176.0,memory
VM10-1-9-207,01:44:38.597553,free,3901304832.0,memory
VM10-1-9-207,01:44:38.597553,slab_recl,323674112.0,memory
VM10-1-9-207,01:44:38.597553,slab_unrecl,35573760.0,memory
VM10-1-9-207,01:44:38.597553,used,207974400.0,memory
