instance,time,value,host,type_instance,type
3,01:37:31.001747,237.0,VM10-1-9-207,softirq,cpu
0,01:37:31.001748,73.0,VM10-1-9-207,steal,cpu
1,01:37:31.001748,74.0,VM10-1-9-207,steal,cpu
2,01:37:31.001749,243.0,VM10-1-9-207,steal,cpu
3,01:37:31.001750,180.0,VM10-1-9-207,steal,cpu
0,01:37:31.001750,5983558.0,VM10-1-9-207,idle,cpu
1,01:37:31.001751,5991736.0,VM10-1-9-207,idle,cpu
2,01:37:31.001752,5998019.0,VM10-1-9-207,idle,cpu
3,01:37:31.001753,5988209.0,VM10-1-9-207,idle,cpu
0,01:37:41.001152,156816.0,VM10-1-9-207,user,cpu
1,01:37:41.001181,146459.0,VM10-1-9-207,user,cpu
2,01:37:41.001208,127401.0,VM10-1-9-207,user,cpu
3,01:37:41.001212,149061.0,VM10-1-9-207,user,cpu
0,01:37:41.001218,6287.0,VM10-1-9-207,system,cpu
1,01:37:41.001221,8132.0,VM10-1-9-207,system,cpu
2,01:37:41.001221,7962.0,VM10-1-9-207,system,cpu
3,01:37:41.001222,7346.0,VM10-1-9-207,system,cpu
0,01:37:41.001223,3492.0,VM10-1-9-207,wait,cpu
1,01:37:41.001223,4460.0,VM10-1-9-207,wait,cpu
2,01:37:41.001224,4300.0,VM10-1-9-207,wait,cpu
3,01:37:41.001228,3714.0,VM10-1-9-207,wait,cpu
0,01:37:41.001229,32.0,VM10-1-9-207,nice,cpu
1,01:37:41.001230,0.0,VM10-1-9-207,nice,cpu
2,01:37:41.001230,7516.0,VM10-1-9-207,nice,cpu
3,01:37:41.001231,0.0,VM10-1-9-207,nice,cpu
0,01:37:41.001232,0.0,VM10-1-9-207,interrupt,cpu
1,01:37:41.001232,0.0,VM10-1-9-207,interrupt,cpu
2,01:37:41.001233,0.0,VM10-1-9-207,interrupt,cpu
3,01:37:41.001234,0.0,VM10-1-9-207,interrupt,cpu
0,01:37:41.001235,246.0,VM10-1-9-207,softirq,cpu
1,01:37:41.001235,128.0,VM10-1-9-207,softirq,cpu
2,01:37:41.001236,241.0,VM10-1-9-207,softirq,cpu
3,01:37:41.001287,238.0,VM10-1-9-207,softirq,cpu
0,01:37:41.001289,73.0,VM10-1-9-207,steal,cpu
1,01:37:41.001290,74.0,VM10-1-9-207,steal,cpu
2,01:37:41.001291,243.0,VM10-1-9-207,steal,cpu
3,01:37:41.001291,180.0,VM10-1-9-207,steal,cpu
0,01:37:41.001297,5984556.0,VM10-1-9-207,idle,cpu
1,01:37:41.001302,5991736.0,VM10-1-9-207,idle,cpu
2,01:37:41.001303,5999016.0,VM10-1-9-207,idle,cpu
3,01:37:41.001304,5989208.0,VM10-1-9-207,idle,cpu
0,01:37:51.001110,156817.0,VM10-1-9-207,user,cpu
1,01:37:51.001134,147458.0,VM10-1-9-207,user,cpu
2,01:37:51.001152,127402.0,VM10-1-9-207,user,cpu
3,01:37:51.001155,149062.0,VM10-1-9-207,user,cpu
0,01:37:51.001172,6288.0,VM10-1-9-207,system,cpu
1,01:37:51.001174,8133.0,VM10-1-9-207,system,cpu
2,01:37:51.001175,7963.0,VM10-1-9-207,system,cpu
3,01:37:51.001176,7348.0,VM10-1-9-207,system,cpu
0,01:37:51.001177,3492.0,VM10-1-9-207,wait,cpu
1,01:37:51.001177,4460.0,VM10-1-9-207,wait,cpu
2,01:37:51.001178,4300.0,VM10-1-9-207,wait,cpu
3,01:37:51.001179,3714.0,VM10-1-9-207,wait,cpu
0,01:37:51.001179,32.0,VM10-1-9-207,nice,cpu
1,01:37:51.001180,0.0,VM10-1-9-207,nice,cpu
2,01:37:51.001180,7516.0,VM10-1-9-207,nice,cpu
3,01:37:51.001181,0.0,VM10-1-9-207,nice,cpu
0,01:37:51.001181,0.0,VM10-1-9-207,interrupt,cpu
1,01:37:51.001182,0.0,VM10-1-9-207,interrupt,cpu
2,01:37:51.001183,0.0,VM10-1-9-207,interrupt,cpu
3,01:37:51.001184,0.0,VM10-1-9-207,interrupt,cpu
0,01:37:51.001184,246.0,VM10-1-9-207,softirq,cpu
1,01:37:51.001185,128.0,VM10-1-9-207,softirq,cpu
2,01:37:51.001186,241.0,VM10-1-9-207,softirq,cpu
3,01:37:51.001187,238.0,VM10-1-9-207,softirq,cpu
0,01:37:51.001187,73.0,VM10-1-9-207,steal,cpu
1,01:37:51.001188,74.0,VM10-1-9-207,steal,cpu
2,01:37:51.001189,243.0,VM10-1-9-207,steal,cpu
3,01:37:51.001189,180.0,VM10-1-9-207,steal,cpu
0,01:37:51.001190,5985554.0,VM10-1-9-207,idle,cpu
1,01:37:51.001190,5991736.0,VM10-1-9-207,idle,cpu
2,01:37:51.001191,6000012.0,VM10-1-9-207,idle,cpu
3,01:37:51.001192,5990206.0,VM10-1-9-207,idle,cpu
0,01:38:01.001137,156818.0,VM10-1-9-207,user,cpu
1,01:38:01.001150,148458.0,VM10-1-9-207,user,cpu
2,01:38:01.001185,127404.0,VM10-1-9-207,user,cpu
3,01:38:01.001211,149062.0,VM10-1-9-207,user,cpu
0,01:38:01.001347,6288.0,VM10-1-9-207,system,cpu
1,01:38:01.001361,8133.0,VM10-1-9-207,system,cpu
2,01:38:01.001397,7965.0,VM10-1-9-207,system,cpu
3,01:38:01.001403,7348.0,VM10-1-9-207,system,cpu
0,01:38:01.001440,3492.0,VM10-1-9-207,wait,cpu
1,01:38:01.001448,4460.0,VM10-1-9-207,wait,cpu
2,01:38:01.001451,4300.0,VM10-1-9-207,wait,cpu
3,01:38:01.001486,3715.0,VM10-1-9-207,wait,cpu
0,01:38:01.001676,32.0,VM10-1-9-207,nice,cpu
1,01:38:01.001684,0.0,VM10-1-9-207,nice,cpu
2,01:38:01.001696,7516.0,VM10-1-9-207,nice,cpu
3,01:38:01.001721,0.0,VM10-1-9-207,nice,cpu
0,01:38:01.001759,0.0,VM10-1-9-207,interrupt,cpu
1,01:38:01.001766,0.0,VM10-1-9-207,interrupt,cpu
2,01:38:01.001785,0.0,VM10-1-9-207,interrupt,cpu
3,01:38:01.001795,0.0,VM10-1-9-207,interrupt,cpu
0,01:38:01.001886,246.0,VM10-1-9-207,softirq,cpu
1,01:38:01.001925,128.0,VM10-1-9-207,softirq,cpu
2,01:38:01.002023,241.0,VM10-1-9-207,softirq,cpu
3,01:38:01.002035,238.0,VM10-1-9-207,softirq,cpu
0,01:38:01.002052,73.0,VM10-1-9-207,steal,cpu
1,01:38:01.002064,75.0,VM10-1-9-207,steal,cpu
2,01:38:01.002111,243.0,VM10-1-9-207,steal,cpu
3,01:38:01.002125,180.0,VM10-1-9-207,steal,cpu
0,01:38:01.002155,5986552.0,VM10-1-9-207,idle,cpu
1,01:38:01.002174,5991736.0,VM10-1-9-207,idle,cpu
2,01:38:01.002450,6001008.0,VM10-1-9-207,idle,cpu
3,01:38:01.002478,5991203.0,VM10-1-9-207,idle,cpu
0,01:38:11.001364,156818.0,VM10-1-9-207,user,cpu
1,01:38:11.001389,149456.0,VM10-1-9-207,user,cpu
2,01:38:11.001405,127404.0,VM10-1-9-207,user,cpu
3,01:38:11.001418,149062.0,VM10-1-9-207,user,cpu
0,01:38:11.001440,6289.0,VM10-1-9-207,system,cpu
1,01:38:11.001450,8134.0,VM10-1-9-207,system,cpu
2,01:38:11.001451,7966.0,VM10-1-9-207,system,cpu
3,01:38:11.001453,7349.0,VM10-1-9-207,system,cpu
0,01:38:11.001455,3492.0,VM10-1-9-207,wait,cpu
1,01:38:11.001456,4460.0,VM10-1-9-207,wait,cpu
2,01:38:11.001457,4301.0,VM10-1-9-207,wait,cpu
3,01:38:11.001458,3715.0,VM10-1-9-207,wait,cpu
0,01:38:11.001459,32.0,VM10-1-9-207,nice,cpu
1,01:38:11.001460,0.0,VM10-1-9-207,nice,cpu
2,01:38:11.001461,7516.0,VM10-1-9-207,nice,cpu
3,01:38:11.001462,0.0,VM10-1-9-207,nice,cpu
0,01:38:11.001464,0.0,VM10-1-9-207,interrupt,cpu
1,01:38:11.001465,0.0,VM10-1-9-207,interrupt,cpu
2,01:38:11.001475,0.0,VM10-1-9-207,interrupt,cpu
3,01:38:11.001477,0.0,VM10-1-9-207,interrupt,cpu
0,01:38:11.001479,246.0,VM10-1-9-207,softirq,cpu
1,01:38:11.001480,128.0,VM10-1-9-207,softirq,cpu
2,01:38:11.001481,241.0,VM10-1-9-207,softirq,cpu
3,01:38:11.001482,238.0,VM10-1-9-207,softirq,cpu
0,01:38:11.001483,73.0,VM10-1-9-207,steal,cpu
1,01:38:11.001485,75.0,VM10-1-9-207,steal,cpu
2,01:38:11.001486,243.0,VM10-1-9-207,steal,cpu
3,01:38:11.001493,180.0,VM10-1-9-207,steal,cpu
0,01:38:11.001494,5987550.0,VM10-1-9-207,idle,cpu
1,01:38:11.001495,5991736.0,VM10-1-9-207,idle,cpu
2,01:38:11.001542,6002004.0,VM10-1-9-207,idle,cpu
3,01:38:11.001544,5992202.0,VM10-1-9-207,idle,cpu
0,01:38:21.001130,156819.0,VM10-1-9-207,user,cpu
1,01:38:21.001298,150454.0,VM10-1-9-207,user,cpu
2,01:38:21.001305,127405.0,VM10-1-9-207,user,cpu
3,01:38:21.001325,149062.0,VM10-1-9-207,user,cpu
0,01:38:21.001369,6289.0,VM10-1-9-207,system,cpu
1,01:38:21.001542,8136.0,VM10-1-9-207,system,cpu
2,01:38:21.001549,7969.0,VM10-1-9-207,system,cpu
3,01:38:21.001579,7349.0,VM10-1-9-207,system,cpu
0,01:38:21.001601,3492.0,VM10-1-9-207,wait,cpu
1,01:38:21.001623,4460.0,VM10-1-9-207,wait,cpu
2,01:38:21.001644,4301.0,VM10-1-9-207,wait,cpu
3,01:38:21.001696,3715.0,VM10-1-9-207,wait,cpu
0,01:38:21.001719,32.0,VM10-1-9-207,nice,cpu
1,01:38:21.001741,0.0,VM10-1-9-207,nice,cpu
2,01:38:21.001763,7516.0,VM10-1-9-207,nice,cpu
3,01:38:21.001784,0.0,VM10-1-9-207,nice,cpu
0,01:38:21.001805,0.0,VM10-1-9-207,interrupt,cpu
1,01:38:21.001827,0.0,VM10-1-9-207,interrupt,cpu
2,01:38:21.001840,0.0,VM10-1-9-207,interrupt,cpu
3,01:38:21.001872,0.0,VM10-1-9-207,interrupt,cpu
0,01:38:21.001894,247.0,VM10-1-9-207,softirq,cpu
1,01:38:21.001916,128.0,VM10-1-9-207,softirq,cpu
2,01:38:21.001923,241.0,VM10-1-9-207,softirq,cpu
3,01:38:21.001928,238.0,VM10-1-9-207,softirq,cpu
0,01:38:21.001940,73.0,VM10-1-9-207,steal,cpu
1,01:38:21.001958,75.0,VM10-1-9-207,steal,cpu
2,01:38:21.001959,243.0,VM10-1-9-207,steal,cpu
3,01:38:21.001960,180.0,VM10-1-9-207,steal,cpu
0,01:38:21.001961,5988548.0,VM10-1-9-207,idle,cpu
1,01:38:21.001961,5991736.0,VM10-1-9-207,idle,cpu
2,01:38:21.001962,6002999.0,VM10-1-9-207,idle,cpu
3,01:38:21.001962,5993200.0,VM10-1-9-207,idle,cpu
0,01:38:31.001209,156819.0,VM10-1-9-207,user,cpu
1,01:38:31.001223,151452.0,VM10-1-9-207,user,cpu
2,01:38:31.001351,127406.0,VM10-1-9-207,user,cpu
3,01:38:31.001358,149062.0,VM10-1-9-207,user,cpu
0,01:38:31.001390,6289.0,VM10-1-9-207,system,cpu
1,01:38:31.001398,8138.0,VM10-1-9-207,system,cpu
2,01:38:31.001410,7971.0,VM10-1-9-207,system,cpu
3,01:38:31.001454,7349.0,VM10-1-9-207,system,cpu
0,01:38:31.001507,3492.0,VM10-1-9-207,wait,cpu
1,01:38:31.001533,4460.0,VM10-1-9-207,wait,cpu
2,01:38:31.001534,4302.0,VM10-1-9-207,wait,cpu
3,01:38:31.001534,3717.0,VM10-1-9-207,wait,cpu
0,01:38:31.001535,32.0,VM10-1-9-207,nice,cpu
1,01:38:31.001535,0.0,VM10-1-9-207,nice,cpu
2,01:38:31.001536,7516.0,VM10-1-9-207,nice,cpu
3,01:38:31.001537,0.0,VM10-1-9-207,nice,cpu
0,01:38:31.001634,0.0,VM10-1-9-207,interrupt,cpu
1,01:38:31.001636,0.0,VM10-1-9-207,interrupt,cpu
2,01:38:31.001657,0.0,VM10-1-9-207,interrupt,cpu
3,01:38:31.001658,0.0,VM10-1-9-207,interrupt,cpu
0,01:38:31.001659,247.0,VM10-1-9-207,softirq,cpu
1,01:38:31.001788,128.0,VM10-1-9-207,softirq,cpu
2,01:38:31.001791,241.0,VM10-1-9-207,softirq,cpu
3,01:38:31.001791,238.0,VM10-1-9-207,softirq,cpu
0,01:38:31.001855,73.0,VM10-1-9-207,steal,cpu
1,01:38:31.001870,75.0,VM10-1-9-207,steal,cpu
2,01:38:31.001887,243.0,VM10-1-9-207,steal,cpu
3,01:38:31.001894,181.0,VM10-1-9-207,steal,cpu
0,01:38:31.001906,5989546.0,VM10-1-9-207,idle,cpu
1,01:38:31.001917,5991736.0,VM10-1-9-207,idle,cpu
2,01:38:31.001927,6003995.0,VM10-1-9-207,idle,cpu
3,01:38:31.002054,5994196.0,VM10-1-9-207,idle,cpu
0,01:38:41.001146,156820.0,VM10-1-9-207,user,cpu
1,01:38:41.001202,152450.0,VM10-1-9-207,user,cpu
2,01:38:41.001213,127407.0,VM10-1-9-207,user,cpu
3,01:38:41.001325,149062.0,VM10-1-9-207,user,cpu
0,01:38:41.001337,6289.0,VM10-1-9-207,system,cpu
1,01:38:41.001347,8140.0,VM10-1-9-207,system,cpu
2,01:38:41.001367,7972.0,VM10-1-9-207,system,cpu
3,01:38:41.001426,7350.0,VM10-1-9-207,system,cpu
0,01:38:41.001433,3492.0,VM10-1-9-207,wait,cpu
1,01:38:41.001516,4460.0,VM10-1-9-207,wait,cpu
2,01:38:41.001517,4302.0,VM10-1-9-207,wait,cpu
3,01:38:41.001518,3717.0,VM10-1-9-207,wait,cpu
0,01:38:41.001519,32.0,VM10-1-9-207,nice,cpu
1,01:38:41.001520,0.0,VM10-1-9-207,nice,cpu
2,01:38:41.001520,7516.0,VM10-1-9-207,nice,cpu
3,01:38:41.001521,0.0,VM10-1-9-207,nice,cpu
0,01:38:41.001832,0.0,VM10-1-9-207,interrupt,cpu
1,01:38:41.001836,0.0,VM10-1-9-207,interrupt,cpu
2,01:38:41.001836,0.0,VM10-1-9-207,interrupt,cpu
3,01:38:41.001837,0.0,VM10-1-9-207,interrupt,cpu
0,01:38:41.001838,247.0,VM10-1-9-207,softirq,cpu
1,01:38:41.001839,128.0,VM10-1-9-207,softirq,cpu
2,01:38:41.001840,241.0,VM10-1-9-207,softirq,cpu
3,01:38:41.001841,238.0,VM10-1-9-207,softirq,cpu
0,01:38:41.001841,73.0,VM10-1-9-207,steal,cpu
1,01:38:41.001843,75.0,VM10-1-9-207,steal,cpu
2,01:38:41.001844,243.0,VM10-1-9-207,steal,cpu
3,01:38:41.001845,181.0,VM10-1-9-207,steal,cpu
0,01:38:41.001846,5990544.0,VM10-1-9-207,idle,cpu
1,01:38:41.001847,5991736.0,VM10-1-9-207,idle,cpu
2,01:38:41.001848,6004992.0,VM10-1-9-207,idle,cpu
3,01:38:41.001850,5995194.0,VM10-1-9-207,idle,cpu
0,01:38:51.001118,156821.0,VM10-1-9-207,user,cpu
1,01:38:51.001131,153447.0,VM10-1-9-207,user,cpu
2,01:38:51.001149,127407.0,VM10-1-9-207,user,cpu
3,01:38:51.001152,149062.0,VM10-1-9-207,user,cpu
0,01:38:51.001161,6290.0,VM10-1-9-207,system,cpu
1,01:38:51.001164,8144.0,VM10-1-9-207,system,cpu
2,01:38:51.001165,7973.0,VM10-1-9-207,system,cpu
3,01:38:51.001177,7350.0,VM10-1-9-207,system,cpu
0,01:38:51.001178,3494.0,VM10-1-9-207,wait,cpu
1,01:38:51.001179,4460.0,VM10-1-9-207,wait,cpu
