instance,time,value,host,type_instance,type
2,01:34:42.767978,7932.0,VM10-1-9-207,system,cpu
3,01:34:42.768128,7334.0,VM10-1-9-207,system,cpu
0,01:34:42.768177,3490.0,VM10-1-9-207,wait,cpu
1,01:34:42.768270,4455.0,VM10-1-9-207,wait,cpu
2,01:34:42.769112,4291.0,VM10-1-9-207,wait,cpu
3,01:34:42.769158,3710.0,VM10-1-9-207,wait,cpu
0,01:34:42.769278,32.0,VM10-1-9-207,nice,cpu
1,01:34:42.769381,0.0,VM10-1-9-207,nice,cpu
2,01:34:42.769413,7516.0,VM10-1-9-207,nice,cpu
3,01:34:42.769497,0.0,VM10-1-9-207,nice,cpu
0,01:34:42.769554,0.0,VM10-1-9-207,interrupt,cpu
1,01:34:42.769720,0.0,VM10-1-9-207,interrupt,cpu
2,01:34:42.769753,0.0,VM10-1-9-207,interrupt,cpu
3,01:34:42.769807,0.0,VM10-1-9-207,interrupt,cpu
0,01:34:42.769843,245.0,VM10-1-9-207,softirq,cpu
1,01:34:42.769873,127.0,VM10-1-9-207,softirq,cpu
2,01:34:42.769878,239.0,VM10-1-9-207,softirq,cpu
3,01:34:42.769925,236.0,VM10-1-9-207,softirq,cpu
0,01:34:42.769934,72.0,VM10-1-9-207,steal,cpu
1,01:34:42.769942,74.0,VM10-1-9-207,steal,cpu
2,01:34:42.770020,242.0,VM10-1-9-207,steal,cpu
3,01:34:42.770076,179.0,VM10-1-9-207,steal,cpu
0,01:34:42.770509,5977373.0,VM10-1-9-207,idle,cpu
1,01:34:42.770518,5978623.0,VM10-1-9-207,idle,cpu
2,01:34:42.770580,5981282.0,VM10-1-9-207,idle,cpu
3,01:34:42.770585,5971546.0,VM10-1-9-207,idle,cpu
0,01:34:52.766499,146885.0,VM10-1-9-207,user,cpu
1,01:34:52.766516,141774.0,VM10-1-9-207,user,cpu
2,01:34:52.766624,127373.0,VM10-1-9-207,user,cpu
3,01:34:52.767914,148936.0,VM10-1-9-207,user,cpu
0,01:34:52.767960,6274.0,VM10-1-9-207,system,cpu
1,01:34:52.767982,8117.0,VM10-1-9-207,system,cpu
2,01:34:52.768138,7934.0,VM10-1-9-207,system,cpu
3,01:34:52.768147,7335.0,VM10-1-9-207,system,cpu
0,01:34:52.768175,3490.0,VM10-1-9-207,wait,cpu
1,01:34:52.768177,4455.0,VM10-1-9-207,wait,cpu
2,01:34:52.768178,4291.0,VM10-1-9-207,wait,cpu
3,01:34:52.768179,3710.0,VM10-1-9-207,wait,cpu
0,01:34:52.768180,32.0,VM10-1-9-207,nice,cpu
1,01:34:52.768181,0.0,VM10-1-9-207,nice,cpu
2,01:34:52.768182,7516.0,VM10-1-9-207,nice,cpu
3,01:34:52.768183,0.0,VM10-1-9-207,nice,cpu
0,01:34:52.768185,0.0,VM10-1-9-207,interrupt,cpu
1,01:34:52.768186,0.0,VM10-1-9-207,interrupt,cpu
2,01:34:52.770206,0.0,VM10-1-9-207,interrupt,cpu
3,01:34:52.770210,0.0,VM10-1-9-207,interrupt,cpu
0,01:34:52.770212,245.0,VM10-1-9-207,softirq,cpu
1,01:34:52.770213,128.0,VM10-1-9-207,softirq,cpu
2,01:34:52.770213,239.0,VM10-1-9-207,softirq,cpu
3,01:34:52.770313,236.0,VM10-1-9-207,softirq,cpu
0,01:34:52.770315,72.0,VM10-1-9-207,steal,cpu
1,01:34:52.770316,74.0,VM10-1-9-207,steal,cpu
2,01:34:52.770317,242.0,VM10-1-9-207,steal,cpu
3,01:34:52.770318,179.0,VM10-1-9-207,steal,cpu
0,01:34:52.770319,5977686.0,VM10-1-9-207,idle,cpu
1,01:34:52.770414,5979623.0,VM10-1-9-207,idle,cpu
2,01:34:52.770417,5982278.0,VM10-1-9-207,idle,cpu
3,01:34:52.770417,5972543.0,VM10-1-9-207,idle,cpu
