type_instance,type,time,instance,host,value
softirq,cpu,03:17:12.202185,1,VM10-1-9-207,154.0
softirq,cpu,03:17:12.202186,2,VM10-1-9-207,267.0
softirq,cpu,03:17:12.202187,3,VM10-1-9-207,294.0
steal,cpu,03:17:12.202205,0,VM10-1-9-207,92.0
steal,cpu,03:17:12.202210,1,VM10-1-9-207,106.0
steal,cpu,03:17:12.202212,2,VM10-1-9-207,282.0
steal,cpu,03:17:12.202213,3,VM10-1-9-207,238.0
idle,cpu,03:17:12.202214,0,VM10-1-9-207,6498365.0
idle,cpu,03:17:12.202215,1,VM10-1-9-207,6449940.0
idle,cpu,03:17:12.202232,2,VM10-1-9-207,6440888.0
idle,cpu,03:17:12.202235,3,VM10-1-9-207,6417067.0
user,cpu,03:17:22.202074,0,VM10-1-9-207,238290.0
user,cpu,03:17:22.202093,1,VM10-1-9-207,283864.0
user,cpu,03:17:22.202118,2,VM10-1-9-207,280490.0
user,cpu,03:17:22.202136,3,VM10-1-9-207,317691.0
system,cpu,03:17:22.202147,0,VM10-1-9-207,7277.0
system,cpu,03:17:22.202157,1,VM10-1-9-207,9072.0
system,cpu,03:17:22.202158,2,VM10-1-9-207,9171.0
system,cpu,03:17:22.202160,3,VM10-1-9-207,8228.0
wait,cpu,03:17:22.202161,0,VM10-1-9-207,3900.0
wait,cpu,03:17:22.202162,1,VM10-1-9-207,4602.0
wait,cpu,03:17:22.202163,2,VM10-1-9-207,4570.0
wait,cpu,03:17:22.202164,3,VM10-1-9-207,3903.0
nice,cpu,03:17:22.202164,0,VM10-1-9-207,32.0
nice,cpu,03:17:22.202166,1,VM10-1-9-207,0.0
nice,cpu,03:17:22.202167,2,VM10-1-9-207,7516.0
nice,cpu,03:17:22.202168,3,VM10-1-9-207,0.0
interrupt,cpu,03:17:22.202170,0,VM10-1-9-207,0.0
interrupt,cpu,03:17:22.202170,1,VM10-1-9-207,0.0
interrupt,cpu,03:17:22.202172,2,VM10-1-9-207,0.0
interrupt,cpu,03:17:22.202178,3,VM10-1-9-207,0.0
softirq,cpu,03:17:22.202181,0,VM10-1-9-207,305.0
softirq,cpu,03:17:22.202182,1,VM10-1-9-207,154.0
softirq,cpu,03:17:22.202183,2,VM10-1-9-207,267.0
softirq,cpu,03:17:22.202184,3,VM10-1-9-207,294.0
steal,cpu,03:17:22.202185,0,VM10-1-9-207,92.0
steal,cpu,03:17:22.202187,1,VM10-1-9-207,106.0
steal,cpu,03:17:22.202188,2,VM10-1-9-207,282.0
steal,cpu,03:17:22.202188,3,VM10-1-9-207,238.0
idle,cpu,03:17:22.202190,0,VM10-1-9-207,6499361.0
idle,cpu,03:17:22.202191,1,VM10-1-9-207,6450936.0
idle,cpu,03:17:22.202192,2,VM10-1-9-207,6441883.0
idle,cpu,03:17:22.202193,3,VM10-1-9-207,6417067.0
user,cpu,03:17:32.202064,0,VM10-1-9-207,238291.0
user,cpu,03:17:32.202090,1,VM10-1-9-207,283864.0
user,cpu,03:17:32.202104,2,VM10-1-9-207,280490.0
user,cpu,03:17:32.202129,3,VM10-1-9-207,318691.0
system,cpu,03:17:32.202163,0,VM10-1-9-207,7278.0
system,cpu,03:17:32.202171,1,VM10-1-9-207,9072.0
system,cpu,03:17:32.202172,2,VM10-1-9-207,9173.0
system,cpu,03:17:32.202173,3,VM10-1-9-207,8228.0
wait,cpu,03:17:32.202174,0,VM10-1-9-207,3901.0
wait,cpu,03:17:32.202175,1,VM10-1-9-207,4602.0
wait,cpu,03:17:32.202176,2,VM10-1-9-207,4570.0
wait,cpu,03:17:32.202177,3,VM10-1-9-207,3903.0
nice,cpu,03:17:32.202178,0,VM10-1-9-207,32.0
nice,cpu,03:17:32.202179,1,VM10-1-9-207,0.0
nice,cpu,03:17:32.202180,2,VM10-1-9-207,7516.0
nice,cpu,03:17:32.202181,3,VM10-1-9-207,0.0
interrupt,cpu,03:17:32.202183,0,VM10-1-9-207,0.0
interrupt,cpu,03:17:32.202184,1,VM10-1-9-207,0.0
interrupt,cpu,03:17:32.202185,2,VM10-1-9-207,0.0
interrupt,cpu,03:17:32.202186,3,VM10-1-9-207,0.0
softirq,cpu,03:17:32.202187,0,VM10-1-9-207,305.0
softirq,cpu,03:17:32.202188,1,VM10-1-9-207,155.0
softirq,cpu,03:17:32.202189,2,VM10-1-9-207,267.0
softirq,cpu,03:17:32.202190,3,VM10-1-9-207,294.0
steal,cpu,03:17:32.202198,0,VM10-1-9-207,92.0
steal,cpu,03:17:32.202199,1,VM10-1-9-207,106.0
steal,cpu,03:17:32.202200,2,VM10-1-9-207,282.0
steal,cpu,03:17:32.202201,3,VM10-1-9-207,238.0
idle,cpu,03:17:32.202202,0,VM10-1-9-207,6500358.0
idle,cpu,03:17:32.202203,1,VM10-1-9-207,6451936.0
idle,cpu,03:17:32.202204,2,VM10-1-9-207,6442879.0
idle,cpu,03:17:32.202205,3,VM10-1-9-207,6417067.0
user,cpu,03:17:42.202075,0,VM10-1-9-207,238292.0
user,cpu,03:17:42.202101,1,VM10-1-9-207,283864.0
user,cpu,03:17:42.202230,2,VM10-1-9-207,280491.0
user,cpu,03:17:42.202242,3,VM10-1-9-207,319690.0
system,cpu,03:17:42.202253,0,VM10-1-9-207,7280.0
system,cpu,03:17:42.202275,1,VM10-1-9-207,9072.0
system,cpu,03:17:42.203813,2,VM10-1-9-207,9175.0
system,cpu,03:17:42.203827,3,VM10-1-9-207,8228.0
wait,cpu,03:17:42.203838,0,VM10-1-9-207,3902.0
wait,cpu,03:17:42.203855,1,VM10-1-9-207,4602.0
wait,cpu,03:17:42.203928,2,VM10-1-9-207,4571.0
wait,cpu,03:17:42.203965,3,VM10-1-9-207,3903.0
nice,cpu,03:17:42.203987,0,VM10-1-9-207,32.0
nice,cpu,03:17:42.204001,1,VM10-1-9-207,0.0
nice,cpu,03:17:42.204018,2,VM10-1-9-207,7516.0
nice,cpu,03:17:42.204039,3,VM10-1-9-207,0.0
interrupt,cpu,03:17:42.204117,0,VM10-1-9-207,0.0
interrupt,cpu,03:17:42.204128,1,VM10-1-9-207,0.0
interrupt,cpu,03:17:42.204147,2,VM10-1-9-207,0.0
interrupt,cpu,03:17:42.204211,3,VM10-1-9-207,0.0
softirq,cpu,03:17:42.204242,0,VM10-1-9-207,305.0
softirq,cpu,03:17:42.204244,1,VM10-1-9-207,156.0
softirq,cpu,03:17:42.204244,2,VM10-1-9-207,267.0
softirq,cpu,03:17:42.204314,3,VM10-1-9-207,294.0
steal,cpu,03:17:42.204325,0,VM10-1-9-207,92.0
steal,cpu,03:17:42.204345,1,VM10-1-9-207,106.0
steal,cpu,03:17:42.204434,2,VM10-1-9-207,282.0
steal,cpu,03:17:42.204472,3,VM10-1-9-207,238.0
idle,cpu,03:17:42.204519,0,VM10-1-9-207,6501352.0
idle,cpu,03:17:42.204529,1,VM10-1-9-207,6452935.0
idle,cpu,03:17:42.204549,2,VM10-1-9-207,6443874.0
idle,cpu,03:17:42.204600,3,VM10-1-9-207,6417067.0
user,cpu,03:17:52.201917,0,VM10-1-9-207,238294.0
user,cpu,03:17:52.202010,1,VM10-1-9-207,283864.0
user,cpu,03:17:52.202018,2,VM10-1-9-207,280492.0
user,cpu,03:17:52.202024,3,VM10-1-9-207,320690.0
system,cpu,03:17:52.202142,0,VM10-1-9-207,7281.0
system,cpu,03:17:52.202148,1,VM10-1-9-207,9074.0
system,cpu,03:17:52.202181,2,VM10-1-9-207,9175.0
system,cpu,03:17:52.202187,3,VM10-1-9-207,8228.0
wait,cpu,03:17:52.202222,0,VM10-1-9-207,3902.0
wait,cpu,03:17:52.202250,1,VM10-1-9-207,4602.0
wait,cpu,03:17:52.203144,2,VM10-1-9-207,4572.0
wait,cpu,03:17:52.203145,3,VM10-1-9-207,3903.0
nice,cpu,03:17:52.203274,0,VM10-1-9-207,32.0
nice,cpu,03:17:52.203292,1,VM10-1-9-207,0.0
nice,cpu,03:17:52.203304,2,VM10-1-9-207,7516.0
nice,cpu,03:17:52.203341,3,VM10-1-9-207,0.0
interrupt,cpu,03:17:52.203348,0,VM10-1-9-207,0.0
interrupt,cpu,03:17:52.203361,1,VM10-1-9-207,0.0
interrupt,cpu,03:17:52.203399,2,VM10-1-9-207,0.0
interrupt,cpu,03:17:52.203420,3,VM10-1-9-207,0.0
softirq,cpu,03:17:52.203434,0,VM10-1-9-207,305.0
