host,time,type,value,type_instance
VM10-1-9-207,02:25:17.947869,memory,3775250432.0,cached
VM10-1-9-207,02:25:17.947869,memory,3864612864.0,free
VM10-1-9-207,02:25:17.947869,memory,326660096.0,slab_recl
VM10-1-9-207,02:25:17.947869,memory,36839424.0,slab_unrecl
VM10-1-9-207,02:25:17.947869,memory,216150016.0,used
VM10-1-9-207,02:25:27.947890,memory,156155904.0,buffered
VM10-1-9-207,02:25:27.947890,memory,3775258624.0,cached
VM10-1-9-207,02:25:27.947890,memory,3864711168.0,free
VM10-1-9-207,02:25:27.947890,memory,326664192.0,slab_recl
VM10-1-9-207,02:25:27.947890,memory,36753408.0,slab_unrecl
VM10-1-9-207,02:25:27.947890,memory,216113152.0,used
VM10-1-9-207,02:25:37.948153,memory,156168192.0,buffered
VM10-1-9-207,02:25:37.948153,memory,3775266816.0,cached
VM10-1-9-207,02:25:37.948153,memory,3864264704.0,free
VM10-1-9-207,02:25:37.948153,memory,326664192.0,slab_recl
VM10-1-9-207,02:25:37.948153,memory,37134336.0,slab_unrecl
VM10-1-9-207,02:25:37.948153,memory,216158208.0,used
VM10-1-9-207,02:25:47.948038,memory,156180480.0,buffered
VM10-1-9-207,02:25:47.948038,memory,3775275008.0,cached
VM10-1-9-207,02:25:47.948038,memory,3864363008.0,free
VM10-1-9-207,02:25:47.948038,memory,326668288.0,slab_recl
VM10-1-9-207,02:25:47.948038,memory,36941824.0,slab_unrecl
VM10-1-9-207,02:25:47.948038,memory,216227840.0,used
