type_instance,type,time,instance,host,value
user,cpu,03:21:17.658194,0,VM10-1-9-207,250848.0
user,cpu,03:21:17.658207,1,VM10-1-9-207,285262.0
user,cpu,03:21:17.658314,2,VM10-1-9-207,282513.0
user,cpu,03:21:17.658346,3,VM10-1-9-207,322866.0
system,cpu,03:21:17.658382,0,VM10-1-9-207,7293.0
system,cpu,03:21:17.658421,1,VM10-1-9-207,9094.0
system,cpu,03:21:17.658442,2,VM10-1-9-207,9195.0
system,cpu,03:21:17.658449,3,VM10-1-9-207,8258.0
wait,cpu,03:21:17.658481,0,VM10-1-9-207,3907.0
wait,cpu,03:21:17.658504,1,VM10-1-9-207,4602.0
wait,cpu,03:21:17.658528,2,VM10-1-9-207,4585.0
wait,cpu,03:21:17.658551,3,VM10-1-9-207,3912.0
nice,cpu,03:21:17.658564,0,VM10-1-9-207,32.0
nice,cpu,03:21:17.660877,1,VM10-1-9-207,0.0
nice,cpu,03:21:17.660922,2,VM10-1-9-207,7516.0
nice,cpu,03:21:17.661001,3,VM10-1-9-207,0.0
interrupt,cpu,03:21:17.661043,0,VM10-1-9-207,0.0
interrupt,cpu,03:21:17.661089,1,VM10-1-9-207,0.0
interrupt,cpu,03:21:17.661131,2,VM10-1-9-207,0.0
interrupt,cpu,03:21:17.661169,3,VM10-1-9-207,0.0
softirq,cpu,03:21:17.661209,0,VM10-1-9-207,305.0
softirq,cpu,03:21:17.661247,1,VM10-1-9-207,160.0
softirq,cpu,03:21:17.661330,2,VM10-1-9-207,268.0
softirq,cpu,03:21:17.661378,3,VM10-1-9-207,294.0
steal,cpu,03:21:17.661417,0,VM10-1-9-207,94.0
steal,cpu,03:21:17.661456,1,VM10-1-9-207,106.0
steal,cpu,03:21:17.661494,2,VM10-1-9-207,282.0
steal,cpu,03:21:17.661529,3,VM10-1-9-207,239.0
idle,cpu,03:21:17.661567,0,VM10-1-9-207,6510314.0
idle,cpu,03:21:17.661603,1,VM10-1-9-207,6473048.0
idle,cpu,03:21:17.661648,2,VM10-1-9-207,6463316.0
idle,cpu,03:21:17.661688,3,VM10-1-9-207,6435367.0
user,cpu,03:21:27.658309,0,VM10-1-9-207,251848.0
user,cpu,03:21:27.658443,1,VM10-1-9-207,285262.0
user,cpu,03:21:27.658501,2,VM10-1-9-207,282514.0
user,cpu,03:21:27.658547,3,VM10-1-9-207,322868.0
system,cpu,03:21:27.658608,0,VM10-1-9-207,7293.0
system,cpu,03:21:27.658628,1,VM10-1-9-207,9094.0
system,cpu,03:21:27.659165,2,VM10-1-9-207,9196.0
system,cpu,03:21:27.659167,3,VM10-1-9-207,8260.0
wait,cpu,03:21:27.659168,0,VM10-1-9-207,3907.0
wait,cpu,03:21:27.659169,1,VM10-1-9-207,4602.0
wait,cpu,03:21:27.659170,2,VM10-1-9-207,4585.0
wait,cpu,03:21:27.659172,3,VM10-1-9-207,3912.0
nice,cpu,03:21:27.659173,0,VM10-1-9-207,32.0
nice,cpu,03:21:27.659174,1,VM10-1-9-207,0.0
nice,cpu,03:21:27.659175,2,VM10-1-9-207,7516.0
nice,cpu,03:21:27.659177,3,VM10-1-9-207,0.0
interrupt,cpu,03:21:27.659178,0,VM10-1-9-207,0.0
interrupt,cpu,03:21:27.659180,1,VM10-1-9-207,0.0
interrupt,cpu,03:21:27.659181,2,VM10-1-9-207,0.0
interrupt,cpu,03:21:27.659182,3,VM10-1-9-207,0.0
softirq,cpu,03:21:27.659192,0,VM10-1-9-207,305.0
softirq,cpu,03:21:27.659194,1,VM10-1-9-207,160.0
softirq,cpu,03:21:27.659194,2,VM10-1-9-207,268.0
softirq,cpu,03:21:27.659195,3,VM10-1-9-207,294.0
steal,cpu,03:21:27.659196,0,VM10-1-9-207,94.0
steal,cpu,03:21:27.659204,1,VM10-1-9-207,106.0
steal,cpu,03:21:27.659205,2,VM10-1-9-207,282.0
steal,cpu,03:21:27.659206,3,VM10-1-9-207,239.0
idle,cpu,03:21:27.659207,0,VM10-1-9-207,6510314.0
idle,cpu,03:21:27.659208,1,VM10-1-9-207,6474047.0
idle,cpu,03:21:27.659217,2,VM10-1-9-207,6464312.0
idle,cpu,03:21:27.659219,3,VM10-1-9-207,6436362.0
user,cpu,03:21:37.658190,0,VM10-1-9-207,252847.0
user,cpu,03:21:37.658205,1,VM10-1-9-207,285263.0
user,cpu,03:21:37.658291,2,VM10-1-9-207,282514.0
user,cpu,03:21:37.658317,3,VM10-1-9-207,322868.0
system,cpu,03:21:37.658343,0,VM10-1-9-207,7293.0
system,cpu,03:21:37.658368,1,VM10-1-9-207,9094.0
system,cpu,03:21:37.658375,2,VM10-1-9-207,9197.0
system,cpu,03:21:37.658407,3,VM10-1-9-207,8261.0
wait,cpu,03:21:37.658429,0,VM10-1-9-207,3907.0
wait,cpu,03:21:37.658452,1,VM10-1-9-207,4602.0
wait,cpu,03:21:37.658751,2,VM10-1-9-207,4586.0
wait,cpu,03:21:37.658776,3,VM10-1-9-207,3913.0
nice,cpu,03:21:37.658783,0,VM10-1-9-207,32.0
nice,cpu,03:21:37.658812,1,VM10-1-9-207,0.0
nice,cpu,03:21:37.658825,2,VM10-1-9-207,7516.0
nice,cpu,03:21:37.658860,3,VM10-1-9-207,0.0
interrupt,cpu,03:21:37.658883,0,VM10-1-9-207,0.0
interrupt,cpu,03:21:37.658915,1,VM10-1-9-207,0.0
interrupt,cpu,03:21:37.658938,2,VM10-1-9-207,0.0
interrupt,cpu,03:21:37.658982,3,VM10-1-9-207,0.0
softirq,cpu,03:21:37.658988,0,VM10-1-9-207,305.0
softirq,cpu,03:21:37.660008,1,VM10-1-9-207,160.0
softirq,cpu,03:21:37.660034,2,VM10-1-9-207,268.0
softirq,cpu,03:21:37.660089,3,VM10-1-9-207,294.0
steal,cpu,03:21:37.660136,0,VM10-1-9-207,94.0
steal,cpu,03:21:37.660171,1,VM10-1-9-207,106.0
steal,cpu,03:21:37.660228,2,VM10-1-9-207,282.0
steal,cpu,03:21:37.660239,3,VM10-1-9-207,239.0
idle,cpu,03:21:37.660277,0,VM10-1-9-207,6510314.0
idle,cpu,03:21:37.660352,1,VM10-1-9-207,6475045.0
idle,cpu,03:21:37.660408,2,VM10-1-9-207,6465310.0
idle,cpu,03:21:37.660454,3,VM10-1-9-207,6437357.0
user,cpu,03:21:47.658190,0,VM10-1-9-207,253847.0
user,cpu,03:21:47.658207,1,VM10-1-9-207,285263.0
user,cpu,03:21:47.658276,2,VM10-1-9-207,282514.0
user,cpu,03:21:47.658302,3,VM10-1-9-207,322870.0
system,cpu,03:21:47.658364,0,VM10-1-9-207,7293.0
system,cpu,03:21:47.658390,1,VM10-1-9-207,9094.0
system,cpu,03:21:47.658415,2,VM10-1-9-207,9197.0
system,cpu,03:21:47.658434,3,VM10-1-9-207,8263.0
wait,cpu,03:21:47.658477,0,VM10-1-9-207,3907.0
wait,cpu,03:21:47.658807,1,VM10-1-9-207,4602.0
wait,cpu,03:21:47.658832,2,VM10-1-9-207,4586.0
wait,cpu,03:21:47.658855,3,VM10-1-9-207,3913.0
nice,cpu,03:21:47.658878,0,VM10-1-9-207,32.0
nice,cpu,03:21:47.658921,1,VM10-1-9-207,0.0
nice,cpu,03:21:47.658948,2,VM10-1-9-207,7516.0
nice,cpu,03:21:47.659476,3,VM10-1-9-207,0.0
interrupt,cpu,03:21:47.659477,0,VM10-1-9-207,0.0
interrupt,cpu,03:21:47.659478,1,VM10-1-9-207,0.0
interrupt,cpu,03:21:47.659478,2,VM10-1-9-207,0.0
interrupt,cpu,03:21:47.659486,3,VM10-1-9-207,0.0
softirq,cpu,03:21:47.659487,0,VM10-1-9-207,305.0
softirq,cpu,03:21:47.659488,1,VM10-1-9-207,160.0
softirq,cpu,03:21:47.659488,2,VM10-1-9-207,268.0
softirq,cpu,03:21:47.659489,3,VM10-1-9-207,294.0
steal,cpu,03:21:47.659490,0,VM10-1-9-207,94.0
steal,cpu,03:21:47.659490,1,VM10-1-9-207,106.0
steal,cpu,03:21:47.659491,2,VM10-1-9-207,282.0
steal,cpu,03:21:47.659492,3,VM10-1-9-207,239.0
idle,cpu,03:21:47.659492,0,VM10-1-9-207,6510314.0
idle,cpu,03:21:47.659493,1,VM10-1-9-207,6476044.0
idle,cpu,03:21:47.659494,2,VM10-1-9-207,6466306.0
idle,cpu,03:21:47.659495,3,VM10-1-9-207,6438353.0
user,cpu,03:21:57.658284,0,VM10-1-9-207,254116.0
user,cpu,03:21:57.658293,1,VM10-1-9-207,285263.0
user,cpu,03:21:57.658298,2,VM10-1-9-207,282515.0
user,cpu,03:21:57.658303,3,VM10-1-9-207,323600.0
system,cpu,03:21:57.658313,0,VM10-1-9-207,7293.0
system,cpu,03:21:57.658318,1,VM10-1-9-207,9094.0
system,cpu,03:21:57.658318,2,VM10-1-9-207,9200.0
system,cpu,03:21:57.658319,3,VM10-1-9-207,8266.0
wait,cpu,03:21:57.658320,0,VM10-1-9-207,3907.0
wait,cpu,03:21:57.658324,1,VM10-1-9-207,4602.0
wait,cpu,03:21:57.658325,2,VM10-1-9-207,4587.0
wait,cpu,03:21:57.658326,3,VM10-1-9-207,3914.0
nice,cpu,03:21:57.658327,0,VM10-1-9-207,32.0
nice,cpu,03:21:57.658328,1,VM10-1-9-207,0.0
nice,cpu,03:21:57.658328,2,VM10-1-9-207,7516.0
nice,cpu,03:21:57.658329,3,VM10-1-9-207,0.0
interrupt,cpu,03:21:57.658330,0,VM10-1-9-207,0.0
interrupt,cpu,03:21:57.658331,1,VM10-1-9-207,0.0
interrupt,cpu,03:21:57.658345,2,VM10-1-9-207,0.0
interrupt,cpu,03:21:57.658347,3,VM10-1-9-207,0.0
softirq,cpu,03:21:57.658348,0,VM10-1-9-207,305.0
softirq,cpu,03:21:57.658349,1,VM10-1-9-207,160.0
softirq,cpu,03:21:57.658355,2,VM10-1-9-207,268.0
softirq,cpu,03:21:57.658367,3,VM10-1-9-207,295.0
steal,cpu,03:21:57.658370,0,VM10-1-9-207,94.0
steal,cpu,03:21:57.658372,1,VM10-1-9-207,106.0
steal,cpu,03:21:57.658373,2,VM10-1-9-207,282.0
steal,cpu,03:21:57.658373,3,VM10-1-9-207,239.0
idle,cpu,03:21:57.658374,0,VM10-1-9-207,6511044.0
idle,cpu,03:21:57.658375,1,VM10-1-9-207,6477043.0
idle,cpu,03:21:57.658393,2,VM10-1-9-207,6467303.0
idle,cpu,03:21:57.658394,3,VM10-1-9-207,6438620.0
user,cpu,03:22:07.658288,0,VM10-1-9-207,254116.0
user,cpu,03:22:07.658296,1,VM10-1-9-207,285264.0
user,cpu,03:22:07.658305,2,VM10-1-9-207,283514.0
user,cpu,03:22:07.658311,3,VM10-1-9-207,323601.0
system,cpu,03:22:07.658317,0,VM10-1-9-207,7293.0
system,cpu,03:22:07.658334,1,VM10-1-9-207,9096.0
system,cpu,03:22:07.658335,2,VM10-1-9-207,9200.0
system,cpu,03:22:07.658336,3,VM10-1-9-207,8267.0
wait,cpu,03:22:07.658336,0,VM10-1-9-207,3907.0
wait,cpu,03:22:07.658337,1,VM10-1-9-207,4602.0
wait,cpu,03:22:07.658338,2,VM10-1-9-207,4587.0
wait,cpu,03:22:07.658339,3,VM10-1-9-207,3914.0
nice,cpu,03:22:07.658339,0,VM10-1-9-207,32.0
nice,cpu,03:22:07.658340,1,VM10-1-9-207,0.0
nice,cpu,03:22:07.658341,2,VM10-1-9-207,7516.0
nice,cpu,03:22:07.658341,3,VM10-1-9-207,0.0
interrupt,cpu,03:22:07.658342,0,VM10-1-9-207,0.0
interrupt,cpu,03:22:07.658342,1,VM10-1-9-207,0.0
interrupt,cpu,03:22:07.658343,2,VM10-1-9-207,0.0
interrupt,cpu,03:22:07.658344,3,VM10-1-9-207,0.0
softirq,cpu,03:22:07.658345,0,VM10-1-9-207,305.0
softirq,cpu,03:22:07.658345,1,VM10-1-9-207,160.0
softirq,cpu,03:22:07.658345,2,VM10-1-9-207,268.0
softirq,cpu,03:22:07.658346,3,VM10-1-9-207,295.0
steal,cpu,03:22:07.658347,0,VM10-1-9-207,94.0
steal,cpu,03:22:07.658348,1,VM10-1-9-207,106.0
steal,cpu,03:22:07.658349,2,VM10-1-9-207,282.0
steal,cpu,03:22:07.658349,3,VM10-1-9-207,239.0
idle,cpu,03:22:07.658350,0,VM10-1-9-207,6512043.0
idle,cpu,03:22:07.658351,1,VM10-1-9-207,6478042.0
idle,cpu,03:22:07.658351,2,VM10-1-9-207,6467304.0
idle,cpu,03:22:07.658352,3,VM10-1-9-207,6439617.0
user,cpu,03:22:17.658324,0,VM10-1-9-207,254140.0
user,cpu,03:22:17.658345,1,VM10-1-9-207,285264.0
user,cpu,03:22:17.658363,2,VM10-1-9-207,283515.0
user,cpu,03:22:17.658368,3,VM10-1-9-207,324578.0
system,cpu,03:22:17.658374,0,VM10-1-9-207,7293.0
system,cpu,03:22:17.658537,1,VM10-1-9-207,9096.0
system,cpu,03:22:17.658556,2,VM10-1-9-207,9202.0
system,cpu,03:22:17.658573,3,VM10-1-9-207,8267.0
wait,cpu,03:22:17.658574,0,VM10-1-9-207,3907.0
wait,cpu,03:22:17.658575,1,VM10-1-9-207,4602.0
wait,cpu,03:22:17.658577,2,VM10-1-9-207,4587.0
wait,cpu,03:22:17.658578,3,VM10-1-9-207,3914.0
nice,cpu,03:22:17.658579,0,VM10-1-9-207,32.0
nice,cpu,03:22:17.658579,1,VM10-1-9-207,0.0
nice,cpu,03:22:17.658581,2,VM10-1-9-207,7516.0
nice,cpu,03:22:17.658581,3,VM10-1-9-207,0.0
interrupt,cpu,03:22:17.658583,0,VM10-1-9-207,0.0
interrupt,cpu,03:22:17.658584,1,VM10-1-9-207,0.0
interrupt,cpu,03:22:17.658585,2,VM10-1-9-207,0.0
interrupt,cpu,03:22:17.658586,3,VM10-1-9-207,0.0
softirq,cpu,03:22:17.658587,0,VM10-1-9-207,305.0
softirq,cpu,03:22:17.658588,1,VM10-1-9-207,160.0
softirq,cpu,03:22:17.658589,2,VM10-1-9-207,268.0
softirq,cpu,03:22:17.660533,3,VM10-1-9-207,295.0
steal,cpu,03:22:17.660553,0,VM10-1-9-207,94.0
steal,cpu,03:22:17.660600,1,VM10-1-9-207,106.0
steal,cpu,03:22:17.660634,2,VM10-1-9-207,282.0
steal,cpu,03:22:17.661005,3,VM10-1-9-207,240.0
idle,cpu,03:22:17.661007,0,VM10-1-9-207,6513019.0
idle,cpu,03:22:17.661008,1,VM10-1-9-207,6479040.0
idle,cpu,03:22:17.661009,2,VM10-1-9-207,6468299.0
idle,cpu,03:22:17.661010,3,VM10-1-9-207,6439640.0
user,cpu,03:22:27.658246,0,VM10-1-9-207,254140.0
user,cpu,03:22:27.658267,1,VM10-1-9-207,285266.0
user,cpu,03:22:27.658373,2,VM10-1-9-207,283517.0
user,cpu,03:22:27.658400,3,VM10-1-9-207,325578.0
system,cpu,03:22:27.658432,0,VM10-1-9-207,7293.0
system,cpu,03:22:27.658441,1,VM10-1-9-207,9097.0
system,cpu,03:22:27.658474,2,VM10-1-9-207,9202.0
system,cpu,03:22:27.658498,3,VM10-1-9-207,8267.0
wait,cpu,03:22:27.658521,0,VM10-1-9-207,3907.0
wait,cpu,03:22:27.658779,1,VM10-1-9-207,4602.0
wait,cpu,03:22:27.658791,2,VM10-1-9-207,4587.0
wait,cpu,03:22:27.658968,3,VM10-1-9-207,3914.0
nice,cpu,03:22:27.658995,0,VM10-1-9-207,32.0
nice,cpu,03:22:27.659019,1,VM10-1-9-207,0.0
nice,cpu,03:22:27.659042,2,VM10-1-9-207,7516.0
nice,cpu,03:22:27.659049,3,VM10-1-9-207,0.0
interrupt,cpu,03:22:27.659081,0,VM10-1-9-207,0.0
interrupt,cpu,03:22:27.659105,1,VM10-1-9-207,0.0
interrupt,cpu,03:22:27.659127,2,VM10-1-9-207,0.0
interrupt,cpu,03:22:27.659150,3,VM10-1-9-207,0.0
softirq,cpu,03:22:27.659157,0,VM10-1-9-207,305.0
softirq,cpu,03:22:27.659170,1,VM10-1-9-207,160.0
softirq,cpu,03:22:27.659217,2,VM10-1-9-207,268.0
softirq,cpu,03:22:27.659262,3,VM10-1-9-207,295.0
steal,cpu,03:22:27.659283,0,VM10-1-9-207,94.0
steal,cpu,03:22:27.659289,1,VM10-1-9-207,106.0
steal,cpu,03:22:27.659328,2,VM10-1-9-207,283.0
steal,cpu,03:22:27.659349,3,VM10-1-9-207,240.0
idle,cpu,03:22:27.659384,0,VM10-1-9-207,6514018.0
idle,cpu,03:22:27.659412,1,VM10-1-9-207,6480036.0
idle,cpu,03:22:27.659425,2,VM10-1-9-207,6469293.0
idle,cpu,03:22:27.659451,3,VM10-1-9-207,6439640.0
user,cpu,03:22:37.658250,0,VM10-1-9-207,254140.0
user,cpu,03:22:37.658265,1,VM10-1-9-207,285267.0
user,cpu,03:22:37.658283,2,VM10-1-9-207,283517.0
user,cpu,03:22:37.658288,3,VM10-1-9-207,326576.0
system,cpu,03:22:37.658294,0,VM10-1-9-207,7293.0
system,cpu,03:22:37.658301,1,VM10-1-9-207,9098.0
system,cpu,03:22:37.658301,2,VM10-1-9-207,9202.0
system,cpu,03:22:37.658302,3,VM10-1-9-207,8268.0
wait,cpu,03:22:37.658303,0,VM10-1-9-207,3907.0
wait,cpu,03:22:37.658303,1,VM10-1-9-207,4605.0
wait,cpu,03:22:37.658304,2,VM10-1-9-207,4588.0
wait,cpu,03:22:37.658304,3,VM10-1-9-207,3914.0
nice,cpu,03:22:37.658305,0,VM10-1-9-207,32.0
nice,cpu,03:22:37.658306,1,VM10-1-9-207,0.0
nice,cpu,03:22:37.658306,2,VM10-1-9-207,7516.0
nice,cpu,03:22:37.658310,3,VM10-1-9-207,0.0
interrupt,cpu,03:22:37.658311,0,VM10-1-9-207,0.0
interrupt,cpu,03:22:37.658311,1,VM10-1-9-207,0.0
interrupt,cpu,03:22:37.658312,2,VM10-1-9-207,0.0
interrupt,cpu,03:22:37.658313,3,VM10-1-9-207,0.0
softirq,cpu,03:22:37.658314,0,VM10-1-9-207,305.0
softirq,cpu,03:22:37.658314,1,VM10-1-9-207,160.0
softirq,cpu,03:22:37.658315,2,VM10-1-9-207,268.0
softirq,cpu,03:22:37.658315,3,VM10-1-9-207,295.0
steal,cpu,03:22:37.658316,0,VM10-1-9-207,94.0
steal,cpu,03:22:37.658317,1,VM10-1-9-207,106.0
steal,cpu,03:22:37.658318,2,VM10-1-9-207,283.0
steal,cpu,03:22:37.658318,3,VM10-1-9-207,240.0
idle,cpu,03:22:37.658319,0,VM10-1-9-207,6515017.0
idle,cpu,03:22:37.658319,1,VM10-1-9-207,6481031.0
idle,cpu,03:22:37.658320,2,VM10-1-9-207,6470290.0
idle,cpu,03:22:37.658321,3,VM10-1-9-207,6439640.0
user,cpu,03:22:47.658283,0,VM10-1-9-207,254140.0
user,cpu,03:22:47.658295,1,VM10-1-9-207,285270.0
user,cpu,03:22:47.658306,2,VM10-1-9-207,283518.0
user,cpu,03:22:47.658310,3,VM10-1-9-207,327576.0
system,cpu,03:22:47.658405,0,VM10-1-9-207,7293.0
system,cpu,03:22:47.658414,1,VM10-1-9-207,9100.0
system,cpu,03:22:47.658429,2,VM10-1-9-207,9202.0
system,cpu,03:22:47.658431,3,VM10-1-9-207,8268.0
wait,cpu,03:22:47.658431,0,VM10-1-9-207,3907.0
wait,cpu,03:22:47.658432,1,VM10-1-9-207,4605.0
wait,cpu,03:22:47.658432,2,VM10-1-9-207,4588.0
wait,cpu,03:22:47.658433,3,VM10-1-9-207,3914.0
nice,cpu,03:22:47.658434,0,VM10-1-9-207,32.0
nice,cpu,03:22:47.658435,1,VM10-1-9-207,0.0
nice,cpu,03:22:47.658436,2,VM10-1-9-207,7516.0
nice,cpu,03:22:47.658436,3,VM10-1-9-207,0.0
interrupt,cpu,03:22:47.658437,0,VM10-1-9-207,0.0
interrupt,cpu,03:22:47.658438,1,VM10-1-9-207,0.0
interrupt,cpu,03:22:47.658439,2,VM10-1-9-207,0.0
interrupt,cpu,03:22:47.658556,3,VM10-1-9-207,0.0
softirq,cpu,03:22:47.658557,0,VM10-1-9-207,306.0
softirq,cpu,03:22:47.658558,1,VM10-1-9-207,160.0
softirq,cpu,03:22:47.658559,2,VM10-1-9-207,268.0
softirq,cpu,03:22:47.658560,3,VM10-1-9-207,295.0
steal,cpu,03:22:47.658589,0,VM10-1-9-207,94.0
steal,cpu,03:22:47.658590,1,VM10-1-9-207,106.0
steal,cpu,03:22:47.658590,2,VM10-1-9-207,283.0
steal,cpu,03:22:47.658591,3,VM10-1-9-207,240.0
idle,cpu,03:22:47.658609,0,VM10-1-9-207,6516017.0
idle,cpu,03:22:47.658610,1,VM10-1-9-207,6482026.0
idle,cpu,03:22:47.658612,2,VM10-1-9-207,6471286.0
idle,cpu,03:22:47.658612,3,VM10-1-9-207,6439640.0
user,cpu,03:22:57.658267,0,VM10-1-9-207,254140.0
user,cpu,03:22:57.658332,1,VM10-1-9-207,285271.0
user,cpu,03:22:57.658341,2,VM10-1-9-207,283518.0
user,cpu,03:22:57.658439,3,VM10-1-9-207,328576.0
system,cpu,03:22:57.658470,0,VM10-1-9-207,7293.0
system,cpu,03:22:57.658477,1,VM10-1-9-207,9101.0
system,cpu,03:22:57.658509,2,VM10-1-9-207,9202.0
system,cpu,03:22:57.658533,3,VM10-1-9-207,8268.0
wait,cpu,03:22:57.658541,0,VM10-1-9-207,3907.0
wait,cpu,03:22:57.658566,1,VM10-1-9-207,4606.0
wait,cpu,03:22:57.658592,2,VM10-1-9-207,4588.0
wait,cpu,03:22:57.658627,3,VM10-1-9-207,3914.0
nice,cpu,03:22:57.658650,0,VM10-1-9-207,32.0
nice,cpu,03:22:57.658658,1,VM10-1-9-207,0.0
nice,cpu,03:22:57.658695,2,VM10-1-9-207,7516.0
nice,cpu,03:22:57.658716,3,VM10-1-9-207,0.0
interrupt,cpu,03:22:57.658749,0,VM10-1-9-207,0.0
interrupt,cpu,03:22:57.658772,1,VM10-1-9-207,0.0
interrupt,cpu,03:22:57.658782,2,VM10-1-9-207,0.0
interrupt,cpu,03:22:57.658818,3,VM10-1-9-207,0.0
softirq,cpu,03:22:57.658831,0,VM10-1-9-207,307.0
softirq,cpu,03:22:57.658854,1,VM10-1-9-207,160.0
softirq,cpu,03:22:57.658876,2,VM10-1-9-207,268.0
softirq,cpu,03:22:57.658899,3,VM10-1-9-207,295.0
steal,cpu,03:22:57.658905,0,VM10-1-9-207,94.0
steal,cpu,03:22:57.658931,1,VM10-1-9-207,106.0
steal,cpu,03:22:57.658944,2,VM10-1-9-207,283.0
steal,cpu,03:22:57.658980,3,VM10-1-9-207,240.0
idle,cpu,03:22:57.659003,0,VM10-1-9-207,6517016.0
idle,cpu,03:22:57.659027,1,VM10-1-9-207,6483022.0
idle,cpu,03:22:57.659033,2,VM10-1-9-207,6472282.0
idle,cpu,03:22:57.659048,3,VM10-1-9-207,6439640.0
user,cpu,03:23:07.658213,0,VM10-1-9-207,254140.0
user,cpu,03:23:07.658228,1,VM10-1-9-207,285273.0
user,cpu,03:23:07.658232,2,VM10-1-9-207,283518.0
user,cpu,03:23:07.658238,3,VM10-1-9-207,329576.0
system,cpu,03:23:07.658263,0,VM10-1-9-207,7293.0
system,cpu,03:23:07.658273,1,VM10-1-9-207,9102.0
system,cpu,03:23:07.658274,2,VM10-1-9-207,9205.0
system,cpu,03:23:07.658275,3,VM10-1-9-207,8269.0
wait,cpu,03:23:07.658279,0,VM10-1-9-207,3907.0
wait,cpu,03:23:07.658280,1,VM10-1-9-207,4607.0
