type_instance,value,type,host,instance,time
nice,32.0,cpu,VM10-1-9-207,0,01:03:46.268502
nice,0.0,cpu,VM10-1-9-207,1,01:03:46.268502
nice,7516.0,cpu,VM10-1-9-207,2,01:03:46.268504
nice,0.0,cpu,VM10-1-9-207,3,01:03:46.268505
interrupt,0.0,cpu,VM10-1-9-207,0,01:03:46.268506
interrupt,0.0,cpu,VM10-1-9-207,1,01:03:46.268507
interrupt,0.0,cpu,VM10-1-9-207,2,01:03:46.268508
interrupt,0.0,cpu,VM10-1-9-207,3,01:03:46.268509
softirq,227.0,cpu,VM10-1-9-207,0,01:03:46.268510
softirq,118.0,cpu,VM10-1-9-207,1,01:03:46.268512
softirq,229.0,cpu,VM10-1-9-207,2,01:03:46.268512
softirq,219.0,cpu,VM10-1-9-207,3,01:03:46.268513
steal,65.0,cpu,VM10-1-9-207,0,01:03:46.268514
steal,67.0,cpu,VM10-1-9-207,1,01:03:46.268515
steal,231.0,cpu,VM10-1-9-207,2,01:03:46.268516
steal,159.0,cpu,VM10-1-9-207,3,01:03:46.268518
idle,5820769.0,cpu,VM10-1-9-207,0,01:03:46.268718
idle,5820698.0,cpu,VM10-1-9-207,1,01:03:46.268758
idle,5825300.0,cpu,VM10-1-9-207,2,01:03:46.268768
idle,5869109.0,cpu,VM10-1-9-207,3,01:03:46.268791
user,117653.0,cpu,VM10-1-9-207,0,01:03:56.265062
user,114553.0,cpu,VM10-1-9-207,1,01:03:56.274125
user,98490.0,cpu,VM10-1-9-207,2,01:03:56.274139
user,67204.0,cpu,VM10-1-9-207,3,01:03:56.274199
system,6035.0,cpu,VM10-1-9-207,0,01:03:56.274369
system,7780.0,cpu,VM10-1-9-207,1,01:03:56.274417
system,7573.0,cpu,VM10-1-9-207,2,01:03:56.274425
system,7032.0,cpu,VM10-1-9-207,3,01:03:56.274442
wait,3422.0,cpu,VM10-1-9-207,0,01:03:56.274466
wait,4393.0,cpu,VM10-1-9-207,1,01:03:56.274613
wait,4136.0,cpu,VM10-1-9-207,2,01:03:56.274695
wait,3690.0,cpu,VM10-1-9-207,3,01:03:56.274735
nice,32.0,cpu,VM10-1-9-207,0,01:03:56.274757
nice,0.0,cpu,VM10-1-9-207,1,01:03:56.274790
nice,7516.0,cpu,VM10-1-9-207,2,01:03:56.275044
nice,0.0,cpu,VM10-1-9-207,3,01:03:56.275522
interrupt,0.0,cpu,VM10-1-9-207,0,01:03:56.275609
interrupt,0.0,cpu,VM10-1-9-207,1,01:03:56.275653
interrupt,0.0,cpu,VM10-1-9-207,2,01:03:56.275660
interrupt,0.0,cpu,VM10-1-9-207,3,01:03:56.275667
softirq,227.0,cpu,VM10-1-9-207,0,01:03:56.275679
softirq,118.0,cpu,VM10-1-9-207,1,01:03:56.275791
softirq,229.0,cpu,VM10-1-9-207,2,01:03:56.275836
softirq,219.0,cpu,VM10-1-9-207,3,01:03:56.275886
steal,65.0,cpu,VM10-1-9-207,0,01:03:56.275911
steal,67.0,cpu,VM10-1-9-207,1,01:03:56.275921
steal,231.0,cpu,VM10-1-9-207,2,01:03:56.275965
steal,159.0,cpu,VM10-1-9-207,3,01:03:56.275971
idle,5821766.0,cpu,VM10-1-9-207,0,01:03:56.275982
idle,5821697.0,cpu,VM10-1-9-207,1,01:03:56.276086
idle,5826295.0,cpu,VM10-1-9-207,2,01:03:56.276093
idle,5869109.0,cpu,VM10-1-9-207,3,01:03:56.276104
user,117653.0,cpu,VM10-1-9-207,0,01:04:06.265064
user,114554.0,cpu,VM10-1-9-207,1,01:04:06.265073
user,98491.0,cpu,VM10-1-9-207,2,01:04:06.265084
user,68204.0,cpu,VM10-1-9-207,3,01:04:06.265092
system,6035.0,cpu,VM10-1-9-207,0,01:04:06.265108
system,7782.0,cpu,VM10-1-9-207,1,01:04:06.265113
system,7574.0,cpu,VM10-1-9-207,2,01:04:06.265114
system,7032.0,cpu,VM10-1-9-207,3,01:04:06.265115
wait,3422.0,cpu,VM10-1-9-207,0,01:04:06.265116
wait,4393.0,cpu,VM10-1-9-207,1,01:04:06.265117
wait,4137.0,cpu,VM10-1-9-207,2,01:04:06.265117
wait,3690.0,cpu,VM10-1-9-207,3,01:04:06.265118
nice,32.0,cpu,VM10-1-9-207,0,01:04:06.265119
nice,0.0,cpu,VM10-1-9-207,1,01:04:06.265119
nice,7516.0,cpu,VM10-1-9-207,2,01:04:06.265120
nice,0.0,cpu,VM10-1-9-207,3,01:04:06.265121
interrupt,0.0,cpu,VM10-1-9-207,0,01:04:06.265122
interrupt,0.0,cpu,VM10-1-9-207,1,01:04:06.265122
interrupt,0.0,cpu,VM10-1-9-207,2,01:04:06.265123
interrupt,0.0,cpu,VM10-1-9-207,3,01:04:06.265124
softirq,227.0,cpu,VM10-1-9-207,0,01:04:06.265125
softirq,118.0,cpu,VM10-1-9-207,1,01:04:06.265125
softirq,229.0,cpu,VM10-1-9-207,2,01:04:06.265126
softirq,220.0,cpu,VM10-1-9-207,3,01:04:06.265134
steal,65.0,cpu,VM10-1-9-207,0,01:04:06.265135
steal,67.0,cpu,VM10-1-9-207,1,01:04:06.265135
steal,231.0,cpu,VM10-1-9-207,2,01:04:06.265136
steal,160.0,cpu,VM10-1-9-207,3,01:04:06.265136
idle,5822766.0,cpu,VM10-1-9-207,0,01:04:06.265137
idle,5822694.0,cpu,VM10-1-9-207,1,01:04:06.265141
idle,5827290.0,cpu,VM10-1-9-207,2,01:04:06.265142
idle,5869109.0,cpu,VM10-1-9-207,3,01:04:06.265143
user,117653.0,cpu,VM10-1-9-207,0,01:04:16.264933
user,114554.0,cpu,VM10-1-9-207,1,01:04:16.276876
user,98491.0,cpu,VM10-1-9-207,2,01:04:16.276949
user,69202.0,cpu,VM10-1-9-207,3,01:04:16.276972
system,6035.0,cpu,VM10-1-9-207,0,01:04:16.276978
system,7783.0,cpu,VM10-1-9-207,1,01:04:16.276985
system,7577.0,cpu,VM10-1-9-207,2,01:04:16.277030
system,7032.0,cpu,VM10-1-9-207,3,01:04:16.277058
wait,3422.0,cpu,VM10-1-9-207,0,01:04:16.277080
wait,4393.0,cpu,VM10-1-9-207,1,01:04:16.277110
wait,4137.0,cpu,VM10-1-9-207,2,01:04:16.277116
wait,3690.0,cpu,VM10-1-9-207,3,01:04:16.277122
nice,32.0,cpu,VM10-1-9-207,0,01:04:16.277133
nice,0.0,cpu,VM10-1-9-207,1,01:04:16.277185
nice,7516.0,cpu,VM10-1-9-207,2,01:04:16.277222
nice,0.0,cpu,VM10-1-9-207,3,01:04:16.277229
interrupt,0.0,cpu,VM10-1-9-207,0,01:04:16.277284
interrupt,0.0,cpu,VM10-1-9-207,1,01:04:16.277295
interrupt,0.0,cpu,VM10-1-9-207,2,01:04:16.277354
interrupt,0.0,cpu,VM10-1-9-207,3,01:04:16.277378
softirq,227.0,cpu,VM10-1-9-207,0,01:04:16.277399
softirq,118.0,cpu,VM10-1-9-207,1,01:04:16.277406
softirq,229.0,cpu,VM10-1-9-207,2,01:04:16.277411
softirq,220.0,cpu,VM10-1-9-207,3,01:04:16.277447
steal,65.0,cpu,VM10-1-9-207,0,01:04:16.277486
steal,67.0,cpu,VM10-1-9-207,1,01:04:16.277513
steal,231.0,cpu,VM10-1-9-207,2,01:04:16.277573
steal,160.0,cpu,VM10-1-9-207,3,01:04:16.277596
idle,5823765.0,cpu,VM10-1-9-207,0,01:04:16.277636
idle,5823693.0,cpu,VM10-1-9-207,1,01:04:16.277658
idle,5828286.0,cpu,VM10-1-9-207,2,01:04:16.277688
idle,5869109.0,cpu,VM10-1-9-207,3,01:04:16.277694
user,117653.0,cpu,VM10-1-9-207,0,01:04:26.264911
user,114555.0,cpu,VM10-1-9-207,1,01:04:26.265048
user,98492.0,cpu,VM10-1-9-207,2,01:04:26.265078
user,70202.0,cpu,VM10-1-9-207,3,01:04:26.265085
system,6035.0,cpu,VM10-1-9-207,0,01:04:26.265091
system,7784.0,cpu,VM10-1-9-207,1,01:04:26.265104
system,7578.0,cpu,VM10-1-9-207,2,01:04:26.265141
system,7032.0,cpu,VM10-1-9-207,3,01:04:26.265179
wait,3422.0,cpu,VM10-1-9-207,0,01:04:26.265294
wait,4393.0,cpu,VM10-1-9-207,1,01:04:26.265306
wait,4138.0,cpu,VM10-1-9-207,2,01:04:26.265364
wait,3690.0,cpu,VM10-1-9-207,3,01:04:26.265397
nice,32.0,cpu,VM10-1-9-207,0,01:04:26.265418
nice,0.0,cpu,VM10-1-9-207,1,01:04:26.265439
nice,7516.0,cpu,VM10-1-9-207,2,01:04:26.267242
nice,0.0,cpu,VM10-1-9-207,3,01:04:26.267274
interrupt,0.0,cpu,VM10-1-9-207,0,01:04:26.267312
interrupt,0.0,cpu,VM10-1-9-207,1,01:04:26.267352
interrupt,0.0,cpu,VM10-1-9-207,2,01:04:26.267381
interrupt,0.0,cpu,VM10-1-9-207,3,01:04:26.267408
softirq,227.0,cpu,VM10-1-9-207,0,01:04:26.267848
softirq,118.0,cpu,VM10-1-9-207,1,01:04:26.267884
softirq,229.0,cpu,VM10-1-9-207,2,01:04:26.267925
softirq,220.0,cpu,VM10-1-9-207,3,01:04:26.267953
steal,65.0,cpu,VM10-1-9-207,0,01:04:26.267980
steal,67.0,cpu,VM10-1-9-207,1,01:04:26.268040
steal,231.0,cpu,VM10-1-9-207,2,01:04:26.268073
steal,161.0,cpu,VM10-1-9-207,3,01:04:26.268102
idle,5824764.0,cpu,VM10-1-9-207,0,01:04:26.268131
idle,5824690.0,cpu,VM10-1-9-207,1,01:04:26.268159
idle,5829281.0,cpu,VM10-1-9-207,2,01:04:26.268189
idle,5869109.0,cpu,VM10-1-9-207,3,01:04:26.268218
user,117653.0,cpu,VM10-1-9-207,0,01:04:36.264986
user,114556.0,cpu,VM10-1-9-207,1,01:04:36.265006
user,98493.0,cpu,VM10-1-9-207,2,01:04:36.265009
user,71202.0,cpu,VM10-1-9-207,3,01:04:36.265078
system,6035.0,cpu,VM10-1-9-207,0,01:04:36.265092
system,7784.0,cpu,VM10-1-9-207,1,01:04:36.265139
system,7579.0,cpu,VM10-1-9-207,2,01:04:36.265152
system,7032.0,cpu,VM10-1-9-207,3,01:04:36.265163
wait,3422.0,cpu,VM10-1-9-207,0,01:04:36.265196
wait,4393.0,cpu,VM10-1-9-207,1,01:04:36.265208
wait,4140.0,cpu,VM10-1-9-207,2,01:04:36.265231
wait,3690.0,cpu,VM10-1-9-207,3,01:04:36.276671
nice,32.0,cpu,VM10-1-9-207,0,01:04:36.276723
nice,0.0,cpu,VM10-1-9-207,1,01:04:36.276731
nice,7516.0,cpu,VM10-1-9-207,2,01:04:36.276738
nice,0.0,cpu,VM10-1-9-207,3,01:04:36.276749
interrupt,0.0,cpu,VM10-1-9-207,0,01:04:36.276761
interrupt,0.0,cpu,VM10-1-9-207,1,01:04:36.276816
interrupt,0.0,cpu,VM10-1-9-207,2,01:04:36.276848
interrupt,0.0,cpu,VM10-1-9-207,3,01:04:36.276879
softirq,227.0,cpu,VM10-1-9-207,0,01:04:36.276900
softirq,119.0,cpu,VM10-1-9-207,1,01:04:36.276906
softirq,229.0,cpu,VM10-1-9-207,2,01:04:36.276917
softirq,220.0,cpu,VM10-1-9-207,3,01:04:36.277312
steal,65.0,cpu,VM10-1-9-207,0,01:04:36.277325
steal,67.0,cpu,VM10-1-9-207,1,01:04:36.277375
steal,231.0,cpu,VM10-1-9-207,2,01:04:36.277380
steal,161.0,cpu,VM10-1-9-207,3,01:04:36.277410
idle,5825764.0,cpu,VM10-1-9-207,0,01:04:36.277432
idle,5825689.0,cpu,VM10-1-9-207,1,01:04:36.277454
idle,5830274.0,cpu,VM10-1-9-207,2,01:04:36.277460
idle,5869109.0,cpu,VM10-1-9-207,3,01:04:36.277471
user,117653.0,cpu,VM10-1-9-207,0,01:04:46.264983
user,114556.0,cpu,VM10-1-9-207,1,01:04:46.265432
user,98494.0,cpu,VM10-1-9-207,2,01:04:46.265637
user,72201.0,cpu,VM10-1-9-207,3,01:04:46.267864
system,6035.0,cpu,VM10-1-9-207,0,01:04:46.268019
system,7785.0,cpu,VM10-1-9-207,1,01:04:46.268071
system,7581.0,cpu,VM10-1-9-207,2,01:04:46.268154
system,7033.0,cpu,VM10-1-9-207,3,01:04:46.268212
wait,3422.0,cpu,VM10-1-9-207,0,01:04:46.268341
wait,4393.0,cpu,VM10-1-9-207,1,01:04:46.268411
wait,4141.0,cpu,VM10-1-9-207,2,01:04:46.269068
wait,3690.0,cpu,VM10-1-9-207,3,01:04:46.269158
nice,32.0,cpu,VM10-1-9-207,0,01:04:46.269232
nice,0.0,cpu,VM10-1-9-207,1,01:04:46.269501
nice,7516.0,cpu,VM10-1-9-207,2,01:04:46.269604
nice,0.0,cpu,VM10-1-9-207,3,01:04:46.269646
interrupt,0.0,cpu,VM10-1-9-207,0,01:04:46.269658
interrupt,0.0,cpu,VM10-1-9-207,1,01:04:46.269687
interrupt,0.0,cpu,VM10-1-9-207,2,01:04:46.269712
interrupt,0.0,cpu,VM10-1-9-207,3,01:04:46.269786
softirq,227.0,cpu,VM10-1-9-207,0,01:04:46.269803
softirq,119.0,cpu,VM10-1-9-207,1,01:04:46.269814
softirq,229.0,cpu,VM10-1-9-207,2,01:04:46.270115
softirq,220.0,cpu,VM10-1-9-207,3,01:04:46.270185
steal,65.0,cpu,VM10-1-9-207,0,01:04:46.270195
steal,67.0,cpu,VM10-1-9-207,1,01:04:46.270214
steal,231.0,cpu,VM10-1-9-207,2,01:04:46.270255
steal,161.0,cpu,VM10-1-9-207,3,01:04:46.270256
idle,5826764.0,cpu,VM10-1-9-207,0,01:04:46.270257
idle,5826687.0,cpu,VM10-1-9-207,1,01:04:46.270257
idle,5831270.0,cpu,VM10-1-9-207,2,01:04:46.270258
idle,5869109.0,cpu,VM10-1-9-207,3,01:04:46.270259
user,117653.0,cpu,VM10-1-9-207,0,01:04:56.265104
user,114557.0,cpu,VM10-1-9-207,1,01:04:56.265121
user,98496.0,cpu,VM10-1-9-207,2,01:04:56.265157
user,73200.0,cpu,VM10-1-9-207,3,01:04:56.269598
system,6035.0,cpu,VM10-1-9-207,0,01:04:56.269652
system,7786.0,cpu,VM10-1-9-207,1,01:04:56.269671
system,7582.0,cpu,VM10-1-9-207,2,01:04:56.269852
system,7033.0,cpu,VM10-1-9-207,3,01:04:56.269864
wait,3422.0,cpu,VM10-1-9-207,0,01:04:56.269888
wait,4393.0,cpu,VM10-1-9-207,1,01:04:56.269939
wait,4141.0,cpu,VM10-1-9-207,2,01:04:56.269951
wait,3690.0,cpu,VM10-1-9-207,3,01:04:56.269971
nice,32.0,cpu,VM10-1-9-207,0,01:04:56.270074
nice,0.0,cpu,VM10-1-9-207,1,01:04:56.270084
nice,7516.0,cpu,VM10-1-9-207,2,01:04:56.270133
nice,0.0,cpu,VM10-1-9-207,3,01:04:56.270173
interrupt,0.0,cpu,VM10-1-9-207,0,01:04:56.270185
interrupt,0.0,cpu,VM10-1-9-207,1,01:04:56.270210
interrupt,0.0,cpu,VM10-1-9-207,2,01:04:56.270221
interrupt,0.0,cpu,VM10-1-9-207,3,01:04:56.270241
softirq,227.0,cpu,VM10-1-9-207,0,01:04:56.270332
softirq,119.0,cpu,VM10-1-9-207,1,01:04:56.270375
softirq,229.0,cpu,VM10-1-9-207,2,01:04:56.270387
softirq,220.0,cpu,VM10-1-9-207,3,01:04:56.270404
steal,65.0,cpu,VM10-1-9-207,0,01:04:56.270956
steal,67.0,cpu,VM10-1-9-207,1,01:04:56.271023
steal,231.0,cpu,VM10-1-9-207,2,01:04:56.271064
steal,161.0,cpu,VM10-1-9-207,3,01:04:56.271076
idle,5827763.0,cpu,VM10-1-9-207,0,01:04:56.271089
idle,5827685.0,cpu,VM10-1-9-207,1,01:04:56.271134
idle,5832264.0,cpu,VM10-1-9-207,2,01:04:56.271178
idle,5869109.0,cpu,VM10-1-9-207,3,01:04:56.271217
user,117653.0,cpu,VM10-1-9-207,0,01:05:06.279649
user,114559.0,cpu,VM10-1-9-207,1,01:05:06.279650
user,98496.0,cpu,VM10-1-9-207,2,01:05:06.279651
user,74199.0,cpu,VM10-1-9-207,3,01:05:06.279652
system,6035.0,cpu,VM10-1-9-207,0,01:05:06.279653
system,7786.0,cpu,VM10-1-9-207,1,01:05:06.279654
system,7585.0,cpu,VM10-1-9-207,2,01:05:06.279654
system,7033.0,cpu,VM10-1-9-207,3,01:05:06.279655
wait,3422.0,cpu,VM10-1-9-207,0,01:05:06.279655
wait,4393.0,cpu,VM10-1-9-207,1,01:05:06.279656
wait,4142.0,cpu,VM10-1-9-207,2,01:05:06.279657
wait,3690.0,cpu,VM10-1-9-207,3,01:05:06.279657
nice,32.0,cpu,VM10-1-9-207,0,01:05:06.279658
nice,0.0,cpu,VM10-1-9-207,1,01:05:06.279659
nice,7516.0,cpu,VM10-1-9-207,2,01:05:06.279660
nice,0.0,cpu,VM10-1-9-207,3,01:05:06.279660
interrupt,0.0,cpu,VM10-1-9-207,0,01:05:06.279662
interrupt,0.0,cpu,VM10-1-9-207,1,01:05:06.279662
interrupt,0.0,cpu,VM10-1-9-207,2,01:05:06.279663
interrupt,0.0,cpu,VM10-1-9-207,3,01:05:06.279663
softirq,227.0,cpu,VM10-1-9-207,0,01:05:06.279664
softirq,119.0,cpu,VM10-1-9-207,1,01:05:06.279665
softirq,229.0,cpu,VM10-1-9-207,2,01:05:06.279665
softirq,221.0,cpu,VM10-1-9-207,3,01:05:06.279666
steal,65.0,cpu,VM10-1-9-207,0,01:05:06.279666
steal,67.0,cpu,VM10-1-9-207,1,01:05:06.279667
steal,231.0,cpu,VM10-1-9-207,2,01:05:06.279668
steal,161.0,cpu,VM10-1-9-207,3,01:05:06.279669
idle,5828762.0,cpu,VM10-1-9-207,0,01:05:06.279670
idle,5828683.0,cpu,VM10-1-9-207,1,01:05:06.279670
idle,5833259.0,cpu,VM10-1-9-207,2,01:05:06.279671
idle,5869109.0,cpu,VM10-1-9-207,3,01:05:06.279672
user,117653.0,cpu,VM10-1-9-207,0,01:05:16.265059
user,114560.0,cpu,VM10-1-9-207,1,01:05:16.265072
user,98496.0,cpu,VM10-1-9-207,2,01:05:16.265091
user,75199.0,cpu,VM10-1-9-207,3,01:05:16.265097
system,6035.0,cpu,VM10-1-9-207,0,01:05:16.265106
system,7788.0,cpu,VM10-1-9-207,1,01:05:16.265114
system,7586.0,cpu,VM10-1-9-207,2,01:05:16.265115
system,7033.0,cpu,VM10-1-9-207,3,01:05:16.265124
wait,3422.0,cpu,VM10-1-9-207,0,01:05:16.265125
wait,4393.0,cpu,VM10-1-9-207,1,01:05:16.265126
wait,4143.0,cpu,VM10-1-9-207,2,01:05:16.265127
wait,3690.0,cpu,VM10-1-9-207,3,01:05:16.265128
nice,32.0,cpu,VM10-1-9-207,0,01:05:16.265130
nice,0.0,cpu,VM10-1-9-207,1,01:05:16.265131
nice,7516.0,cpu,VM10-1-9-207,2,01:05:16.265132
nice,0.0,cpu,VM10-1-9-207,3,01:05:16.265133
interrupt,0.0,cpu,VM10-1-9-207,0,01:05:16.265134
interrupt,0.0,cpu,VM10-1-9-207,1,01:05:16.265136
interrupt,0.0,cpu,VM10-1-9-207,2,01:05:16.265137
interrupt,0.0,cpu,VM10-1-9-207,3,01:05:16.265138
softirq,227.0,cpu,VM10-1-9-207,0,01:05:16.265139
softirq,119.0,cpu,VM10-1-9-207,1,01:05:16.265140
softirq,229.0,cpu,VM10-1-9-207,2,01:05:16.265141
softirq,221.0,cpu,VM10-1-9-207,3,01:05:16.265142
steal,65.0,cpu,VM10-1-9-207,0,01:05:16.265143
steal,67.0,cpu,VM10-1-9-207,1,01:05:16.265144
steal,232.0,cpu,VM10-1-9-207,2,01:05:16.265145
steal,161.0,cpu,VM10-1-9-207,3,01:05:16.265146
idle,5829762.0,cpu,VM10-1-9-207,0,01:05:16.265147
idle,5829679.0,cpu,VM10-1-9-207,1,01:05:16.265148
idle,5834254.0,cpu,VM10-1-9-207,2,01:05:16.265149
idle,5869109.0,cpu,VM10-1-9-207,3,01:05:16.265150
user,117653.0,cpu,VM10-1-9-207,0,01:05:26.264965
user,114564.0,cpu,VM10-1-9-207,1,01:05:26.264977
user,98498.0,cpu,VM10-1-9-207,2,01:05:26.265057
user,76199.0,cpu,VM10-1-9-207,3,01:05:26.265084
system,6035.0,cpu,VM10-1-9-207,0,01:05:26.265110
system,7790.0,cpu,VM10-1-9-207,1,01:05:26.265116
system,7588.0,cpu,VM10-1-9-207,2,01:05:26.265139
system,7034.0,cpu,VM10-1-9-207,3,01:05:26.265149
wait,3422.0,cpu,VM10-1-9-207,0,01:05:26.266293
wait,4394.0,cpu,VM10-1-9-207,1,01:05:26.266314
wait,4144.0,cpu,VM10-1-9-207,2,01:05:26.266326
wait,3690.0,cpu,VM10-1-9-207,3,01:05:26.266327
nice,32.0,cpu,VM10-1-9-207,0,01:05:26.266328
nice,0.0,cpu,VM10-1-9-207,1,01:05:26.266329
nice,7516.0,cpu,VM10-1-9-207,2,01:05:26.276022
nice,0.0,cpu,VM10-1-9-207,3,01:05:26.276190
interrupt,0.0,cpu,VM10-1-9-207,0,01:05:26.276197
interrupt,0.0,cpu,VM10-1-9-207,1,01:05:26.276260
interrupt,0.0,cpu,VM10-1-9-207,2,01:05:26.276267
interrupt,0.0,cpu,VM10-1-9-207,3,01:05:26.276290
softirq,227.0,cpu,VM10-1-9-207,0,01:05:26.276312
softirq,119.0,cpu,VM10-1-9-207,1,01:05:26.276351
softirq,229.0,cpu,VM10-1-9-207,2,01:05:26.276357
softirq,221.0,cpu,VM10-1-9-207,3,01:05:26.276364
steal,65.0,cpu,VM10-1-9-207,0,01:05:26.276375
steal,67.0,cpu,VM10-1-9-207,1,01:05:26.276386
steal,232.0,cpu,VM10-1-9-207,2,01:05:26.276474
steal,161.0,cpu,VM10-1-9-207,3,01:05:26.276496
idle,5830762.0,cpu,VM10-1-9-207,0,01:05:26.276507
idle,5830673.0,cpu,VM10-1-9-207,1,01:05:26.276517
idle,5835248.0,cpu,VM10-1-9-207,2,01:05:26.277291
idle,5869109.0,cpu,VM10-1-9-207,3,01:05:26.277303
user,117653.0,cpu,VM10-1-9-207,0,01:05:36.264943
user,114564.0,cpu,VM10-1-9-207,1,01:05:36.265038
user,98499.0,cpu,VM10-1-9-207,2,01:05:36.266574
user,77199.0,cpu,VM10-1-9-207,3,01:05:36.266603
system,6035.0,cpu,VM10-1-9-207,0,01:05:36.266627
system,7791.0,cpu,VM10-1-9-207,1,01:05:36.266649
system,7589.0,cpu,VM10-1-9-207,2,01:05:36.266656
system,7034.0,cpu,VM10-1-9-207,3,01:05:36.266659
wait,3422.0,cpu,VM10-1-9-207,0,01:05:36.266709
wait,4394.0,cpu,VM10-1-9-207,1,01:05:36.266732
wait,4144.0,cpu,VM10-1-9-207,2,01:05:36.275646
wait,3690.0,cpu,VM10-1-9-207,3,01:05:36.275726
nice,32.0,cpu,VM10-1-9-207,0,01:05:36.275739
nice,0.0,cpu,VM10-1-9-207,1,01:05:36.275779
nice,7516.0,cpu,VM10-1-9-207,2,01:05:36.275805
nice,0.0,cpu,VM10-1-9-207,3,01:05:36.275828
interrupt,0.0,cpu,VM10-1-9-207,0,01:05:36.275852
interrupt,0.0,cpu,VM10-1-9-207,1,01:05:36.275858
interrupt,0.0,cpu,VM10-1-9-207,2,01:05:36.275864
interrupt,0.0,cpu,VM10-1-9-207,3,01:05:36.275876
softirq,227.0,cpu,VM10-1-9-207,0,01:05:36.275921
softirq,119.0,cpu,VM10-1-9-207,1,01:05:36.275933
softirq,229.0,cpu,VM10-1-9-207,2,01:05:36.275956
softirq,221.0,cpu,VM10-1-9-207,3,01:05:36.276038
steal,65.0,cpu,VM10-1-9-207,0,01:05:36.276087
steal,67.0,cpu,VM10-1-9-207,1,01:05:36.276243
steal,232.0,cpu,VM10-1-9-207,2,01:05:36.276250
steal,161.0,cpu,VM10-1-9-207,3,01:05:36.276261
idle,5831762.0,cpu,VM10-1-9-207,0,01:05:36.276304
idle,5831671.0,cpu,VM10-1-9-207,1,01:05:36.276373
idle,5836244.0,cpu,VM10-1-9-207,2,01:05:36.276446
idle,5869109.0,cpu,VM10-1-9-207,3,01:05:36.276514
user,117653.0,cpu,VM10-1-9-207,0,01:05:46.264930
user,114566.0,cpu,VM10-1-9-207,1,01:05:46.265239
user,98500.0,cpu,VM10-1-9-207,2,01:05:46.273602
user,78198.0,cpu,VM10-1-9-207,3,01:05:46.273626
system,6035.0,cpu,VM10-1-9-207,0,01:05:46.273654
system,7792.0,cpu,VM10-1-9-207,1,01:05:46.273676
system,7590.0,cpu,VM10-1-9-207,2,01:05:46.273697
system,7034.0,cpu,VM10-1-9-207,3,01:05:46.273728
wait,3422.0,cpu,VM10-1-9-207,0,01:05:46.273749
wait,4394.0,cpu,VM10-1-9-207,1,01:05:46.273771
