type_instance,value,type,host,instance,time
system,6016.0,cpu,VM10-1-9-207,0,01:00:22.285930
system,7757.0,cpu,VM10-1-9-207,1,01:00:22.285933
system,7542.0,cpu,VM10-1-9-207,2,01:00:22.285934
system,7014.0,cpu,VM10-1-9-207,3,01:00:22.285935
wait,3415.0,cpu,VM10-1-9-207,0,01:00:22.285935
wait,4392.0,cpu,VM10-1-9-207,1,01:00:22.285936
wait,4119.0,cpu,VM10-1-9-207,2,01:00:22.285936
wait,3688.0,cpu,VM10-1-9-207,3,01:00:22.285937
nice,32.0,cpu,VM10-1-9-207,0,01:00:22.285937
nice,0.0,cpu,VM10-1-9-207,1,01:00:22.285938
nice,7516.0,cpu,VM10-1-9-207,2,01:00:22.285939
nice,0.0,cpu,VM10-1-9-207,3,01:00:22.285939
interrupt,0.0,cpu,VM10-1-9-207,0,01:00:22.285940
interrupt,0.0,cpu,VM10-1-9-207,1,01:00:22.285940
interrupt,0.0,cpu,VM10-1-9-207,2,01:00:22.285941
interrupt,0.0,cpu,VM10-1-9-207,3,01:00:22.285942
softirq,225.0,cpu,VM10-1-9-207,0,01:00:22.285943
softirq,118.0,cpu,VM10-1-9-207,1,01:00:22.285944
softirq,224.0,cpu,VM10-1-9-207,2,01:00:22.285944
softirq,217.0,cpu,VM10-1-9-207,3,01:00:22.285945
steal,61.0,cpu,VM10-1-9-207,0,01:00:22.285946
steal,66.0,cpu,VM10-1-9-207,1,01:00:22.285946
steal,231.0,cpu,VM10-1-9-207,2,01:00:22.285947
steal,157.0,cpu,VM10-1-9-207,3,01:00:22.285953
idle,5815593.0,cpu,VM10-1-9-207,0,01:00:22.285954
idle,5801495.0,cpu,VM10-1-9-207,1,01:00:22.285954
idle,5805017.0,cpu,VM10-1-9-207,2,01:00:22.285955
idle,5850410.0,cpu,VM10-1-9-207,3,01:00:22.285956
user,103239.0,cpu,VM10-1-9-207,0,01:00:32.285879
user,113392.0,cpu,VM10-1-9-207,1,01:00:32.285981
user,98467.0,cpu,VM10-1-9-207,2,01:00:32.286021
user,64797.0,cpu,VM10-1-9-207,3,01:00:32.286035
system,6017.0,cpu,VM10-1-9-207,0,01:00:32.286044
system,7757.0,cpu,VM10-1-9-207,1,01:00:32.286053
system,7543.0,cpu,VM10-1-9-207,2,01:00:32.286143
system,7014.0,cpu,VM10-1-9-207,3,01:00:32.286175
wait,3415.0,cpu,VM10-1-9-207,0,01:00:32.286208
wait,4392.0,cpu,VM10-1-9-207,1,01:00:32.287979
wait,4119.0,cpu,VM10-1-9-207,2,01:00:32.287980
wait,3688.0,cpu,VM10-1-9-207,3,01:00:32.287981
nice,32.0,cpu,VM10-1-9-207,0,01:00:32.287982
nice,0.0,cpu,VM10-1-9-207,1,01:00:32.287983
nice,7516.0,cpu,VM10-1-9-207,2,01:00:32.287984
nice,0.0,cpu,VM10-1-9-207,3,01:00:32.287984
interrupt,0.0,cpu,VM10-1-9-207,0,01:00:32.287986
interrupt,0.0,cpu,VM10-1-9-207,1,01:00:32.287987
interrupt,0.0,cpu,VM10-1-9-207,2,01:00:32.287987
interrupt,0.0,cpu,VM10-1-9-207,3,01:00:32.287988
softirq,225.0,cpu,VM10-1-9-207,0,01:00:32.287989
softirq,118.0,cpu,VM10-1-9-207,1,01:00:32.287990
softirq,224.0,cpu,VM10-1-9-207,2,01:00:32.288004
softirq,217.0,cpu,VM10-1-9-207,3,01:00:32.288005
steal,61.0,cpu,VM10-1-9-207,0,01:00:32.288006
steal,66.0,cpu,VM10-1-9-207,1,01:00:32.288007
steal,231.0,cpu,VM10-1-9-207,2,01:00:32.288008
steal,158.0,cpu,VM10-1-9-207,3,01:00:32.288009
idle,5815826.0,cpu,VM10-1-9-207,0,01:00:32.288010
idle,5802493.0,cpu,VM10-1-9-207,1,01:00:32.288011
idle,5806012.0,cpu,VM10-1-9-207,2,01:00:32.288012
idle,5851173.0,cpu,VM10-1-9-207,3,01:00:32.288013
user,103239.0,cpu,VM10-1-9-207,0,01:00:42.285932
user,114390.0,cpu,VM10-1-9-207,1,01:00:42.285944
user,98470.0,cpu,VM10-1-9-207,2,01:00:42.285954
user,64797.0,cpu,VM10-1-9-207,3,01:00:42.285962
system,6017.0,cpu,VM10-1-9-207,0,01:00:42.285968
system,7758.0,cpu,VM10-1-9-207,1,01:00:42.285975
system,7544.0,cpu,VM10-1-9-207,2,01:00:42.285975
system,7015.0,cpu,VM10-1-9-207,3,01:00:42.285976
wait,3415.0,cpu,VM10-1-9-207,0,01:00:42.285977
wait,4392.0,cpu,VM10-1-9-207,1,01:00:42.285978
wait,4119.0,cpu,VM10-1-9-207,2,01:00:42.285979
wait,3688.0,cpu,VM10-1-9-207,3,01:00:42.285979
nice,32.0,cpu,VM10-1-9-207,0,01:00:42.285980
nice,0.0,cpu,VM10-1-9-207,1,01:00:42.285980
nice,7516.0,cpu,VM10-1-9-207,2,01:00:42.285981
nice,0.0,cpu,VM10-1-9-207,3,01:00:42.285982
interrupt,0.0,cpu,VM10-1-9-207,0,01:00:42.285982
interrupt,0.0,cpu,VM10-1-9-207,1,01:00:42.285983
interrupt,0.0,cpu,VM10-1-9-207,2,01:00:42.285984
interrupt,0.0,cpu,VM10-1-9-207,3,01:00:42.285984
softirq,225.0,cpu,VM10-1-9-207,0,01:00:42.285985
softirq,118.0,cpu,VM10-1-9-207,1,01:00:42.285988
softirq,224.0,cpu,VM10-1-9-207,2,01:00:42.285988
softirq,217.0,cpu,VM10-1-9-207,3,01:00:42.286001
steal,61.0,cpu,VM10-1-9-207,0,01:00:42.286003
steal,66.0,cpu,VM10-1-9-207,1,01:00:42.286004
steal,231.0,cpu,VM10-1-9-207,2,01:00:42.286005
steal,158.0,cpu,VM10-1-9-207,3,01:00:42.286005
idle,5816825.0,cpu,VM10-1-9-207,0,01:00:42.286005
idle,5802494.0,cpu,VM10-1-9-207,1,01:00:42.286006
idle,5807008.0,cpu,VM10-1-9-207,2,01:00:42.286007
idle,5852171.0,cpu,VM10-1-9-207,3,01:00:42.286008
