instance,time,value,host,type_instance,type
2,02:12:15.118778,4386.0,VM10-1-9-207,wait,cpu
3,02:12:15.118778,3846.0,VM10-1-9-207,wait,cpu
0,02:12:15.118779,32.0,VM10-1-9-207,nice,cpu
1,02:12:15.118780,0.0,VM10-1-9-207,nice,cpu
2,02:12:15.118781,7516.0,VM10-1-9-207,nice,cpu
3,02:12:15.118781,0.0,VM10-1-9-207,nice,cpu
0,02:12:15.118783,0.0,VM10-1-9-207,interrupt,cpu
1,02:12:15.118783,0.0,VM10-1-9-207,interrupt,cpu
2,02:12:15.118784,0.0,VM10-1-9-207,interrupt,cpu
3,02:12:15.118785,0.0,VM10-1-9-207,interrupt,cpu
0,02:12:15.118785,268.0,VM10-1-9-207,softirq,cpu
1,02:12:15.118786,137.0,VM10-1-9-207,softirq,cpu
2,02:12:15.118787,252.0,VM10-1-9-207,softirq,cpu
3,02:12:15.118788,248.0,VM10-1-9-207,softirq,cpu
0,02:12:15.118788,79.0,VM10-1-9-207,steal,cpu
1,02:12:15.118789,89.0,VM10-1-9-207,steal,cpu
2,02:12:15.118790,255.0,VM10-1-9-207,steal,cpu
3,02:12:15.118791,197.0,VM10-1-9-207,steal,cpu
0,02:12:15.118792,6161717.0,VM10-1-9-207,idle,cpu
1,02:12:15.118793,6121316.0,VM10-1-9-207,idle,cpu
2,02:12:15.118793,6148381.0,VM10-1-9-207,idle,cpu
3,02:12:15.118794,6171330.0,VM10-1-9-207,idle,cpu
0,02:12:25.118630,186461.0,VM10-1-9-207,user,cpu
1,02:12:25.118918,224752.0,VM10-1-9-207,user,cpu
2,02:12:25.118922,184764.0,VM10-1-9-207,user,cpu
3,02:12:25.118926,173655.0,VM10-1-9-207,user,cpu
0,02:12:25.118929,6603.0,VM10-1-9-207,system,cpu
1,02:12:25.118936,8496.0,VM10-1-9-207,system,cpu
2,02:12:25.118936,8342.0,VM10-1-9-207,system,cpu
3,02:12:25.118937,7684.0,VM10-1-9-207,system,cpu
0,02:12:25.118937,3596.0,VM10-1-9-207,wait,cpu
1,02:12:25.118938,4491.0,VM10-1-9-207,wait,cpu
2,02:12:25.118939,4386.0,VM10-1-9-207,wait,cpu
3,02:12:25.118939,3847.0,VM10-1-9-207,wait,cpu
0,02:12:25.118940,32.0,VM10-1-9-207,nice,cpu
1,02:12:25.118941,0.0,VM10-1-9-207,nice,cpu
2,02:12:25.118941,7516.0,VM10-1-9-207,nice,cpu
3,02:12:25.118942,0.0,VM10-1-9-207,nice,cpu
0,02:12:25.118943,0.0,VM10-1-9-207,interrupt,cpu
1,02:12:25.118943,0.0,VM10-1-9-207,interrupt,cpu
2,02:12:25.118944,0.0,VM10-1-9-207,interrupt,cpu
3,02:12:25.118944,0.0,VM10-1-9-207,interrupt,cpu
0,02:12:25.118945,268.0,VM10-1-9-207,softirq,cpu
1,02:12:25.118946,137.0,VM10-1-9-207,softirq,cpu
2,02:12:25.120261,252.0,VM10-1-9-207,softirq,cpu
3,02:12:25.120262,248.0,VM10-1-9-207,softirq,cpu
0,02:12:25.120262,79.0,VM10-1-9-207,steal,cpu
1,02:12:25.120263,89.0,VM10-1-9-207,steal,cpu
2,02:12:25.120264,255.0,VM10-1-9-207,steal,cpu
3,02:12:25.120264,198.0,VM10-1-9-207,steal,cpu
0,02:12:25.120265,6162716.0,VM10-1-9-207,idle,cpu
1,02:12:25.120265,6121316.0,VM10-1-9-207,idle,cpu
2,02:12:25.120266,6149378.0,VM10-1-9-207,idle,cpu
3,02:12:25.120266,6172324.0,VM10-1-9-207,idle,cpu
0,02:12:35.118754,186462.0,VM10-1-9-207,user,cpu
1,02:12:35.118766,225752.0,VM10-1-9-207,user,cpu
2,02:12:35.118779,184765.0,VM10-1-9-207,user,cpu
3,02:12:35.118786,173656.0,VM10-1-9-207,user,cpu
0,02:12:35.118793,6604.0,VM10-1-9-207,system,cpu
1,02:12:35.118798,8496.0,VM10-1-9-207,system,cpu
2,02:12:35.118800,8343.0,VM10-1-9-207,system,cpu
3,02:12:35.118801,7685.0,VM10-1-9-207,system,cpu
0,02:12:35.118802,3596.0,VM10-1-9-207,wait,cpu
1,02:12:35.118803,4491.0,VM10-1-9-207,wait,cpu
2,02:12:35.118804,4387.0,VM10-1-9-207,wait,cpu
3,02:12:35.118804,3848.0,VM10-1-9-207,wait,cpu
0,02:12:35.118805,32.0,VM10-1-9-207,nice,cpu
1,02:12:35.118806,0.0,VM10-1-9-207,nice,cpu
2,02:12:35.118807,7516.0,VM10-1-9-207,nice,cpu
3,02:12:35.118808,0.0,VM10-1-9-207,nice,cpu
0,02:12:35.118809,0.0,VM10-1-9-207,interrupt,cpu
1,02:12:35.118810,0.0,VM10-1-9-207,interrupt,cpu
2,02:12:35.118811,0.0,VM10-1-9-207,interrupt,cpu
3,02:12:35.118812,0.0,VM10-1-9-207,interrupt,cpu
0,02:12:35.118813,268.0,VM10-1-9-207,softirq,cpu
1,02:12:35.118814,137.0,VM10-1-9-207,softirq,cpu
2,02:12:35.118815,252.0,VM10-1-9-207,softirq,cpu
3,02:12:35.118816,248.0,VM10-1-9-207,softirq,cpu
0,02:12:35.118817,79.0,VM10-1-9-207,steal,cpu
1,02:12:35.118818,89.0,VM10-1-9-207,steal,cpu
2,02:12:35.118819,256.0,VM10-1-9-207,steal,cpu
3,02:12:35.118820,198.0,VM10-1-9-207,steal,cpu
0,02:12:35.118821,6163714.0,VM10-1-9-207,idle,cpu
1,02:12:35.118822,6121316.0,VM10-1-9-207,idle,cpu
2,02:12:35.118823,6150374.0,VM10-1-9-207,idle,cpu
3,02:12:35.118824,6173321.0,VM10-1-9-207,idle,cpu
0,02:12:45.120445,186464.0,VM10-1-9-207,user,cpu
1,02:12:45.120446,226752.0,VM10-1-9-207,user,cpu
2,02:12:45.120446,184765.0,VM10-1-9-207,user,cpu
3,02:12:45.120447,173656.0,VM10-1-9-207,user,cpu
0,02:12:45.120448,6606.0,VM10-1-9-207,system,cpu
1,02:12:45.120449,8496.0,VM10-1-9-207,system,cpu
2,02:12:45.120449,8344.0,VM10-1-9-207,system,cpu
3,02:12:45.120450,7685.0,VM10-1-9-207,system,cpu
0,02:12:45.120450,3596.0,VM10-1-9-207,wait,cpu
1,02:12:45.120452,4491.0,VM10-1-9-207,wait,cpu
2,02:12:45.120452,4387.0,VM10-1-9-207,wait,cpu
3,02:12:45.120453,3848.0,VM10-1-9-207,wait,cpu
0,02:12:45.120453,32.0,VM10-1-9-207,nice,cpu
1,02:12:45.120454,0.0,VM10-1-9-207,nice,cpu
2,02:12:45.120455,7516.0,VM10-1-9-207,nice,cpu
3,02:12:45.120456,0.0,VM10-1-9-207,nice,cpu
0,02:12:45.120456,0.0,VM10-1-9-207,interrupt,cpu
1,02:12:45.120457,0.0,VM10-1-9-207,interrupt,cpu
2,02:12:45.120457,0.0,VM10-1-9-207,interrupt,cpu
3,02:12:45.120458,0.0,VM10-1-9-207,interrupt,cpu
0,02:12:45.120459,268.0,VM10-1-9-207,softirq,cpu
1,02:12:45.120460,137.0,VM10-1-9-207,softirq,cpu
2,02:12:45.120460,252.0,VM10-1-9-207,softirq,cpu
3,02:12:45.120461,248.0,VM10-1-9-207,softirq,cpu
0,02:12:45.120462,79.0,VM10-1-9-207,steal,cpu
1,02:12:45.120463,89.0,VM10-1-9-207,steal,cpu
2,02:12:45.120463,256.0,VM10-1-9-207,steal,cpu
3,02:12:45.120464,198.0,VM10-1-9-207,steal,cpu
0,02:12:45.120465,6164709.0,VM10-1-9-207,idle,cpu
1,02:12:45.120466,6121316.0,VM10-1-9-207,idle,cpu
2,02:12:45.120466,6151371.0,VM10-1-9-207,idle,cpu
3,02:12:45.120467,6174320.0,VM10-1-9-207,idle,cpu
0,02:12:55.118631,186473.0,VM10-1-9-207,user,cpu
1,02:12:55.118641,227236.0,VM10-1-9-207,user,cpu
2,02:12:55.118647,184768.0,VM10-1-9-207,user,cpu
3,02:12:55.118652,174172.0,VM10-1-9-207,user,cpu
0,02:12:55.118659,6621.0,VM10-1-9-207,system,cpu
1,02:12:55.118893,8496.0,VM10-1-9-207,system,cpu
2,02:12:55.118894,8346.0,VM10-1-9-207,system,cpu
3,02:12:55.118907,7686.0,VM10-1-9-207,system,cpu
0,02:12:55.118908,3596.0,VM10-1-9-207,wait,cpu
1,02:12:55.118908,4491.0,VM10-1-9-207,wait,cpu
2,02:12:55.118909,4388.0,VM10-1-9-207,wait,cpu
3,02:12:55.118909,3848.0,VM10-1-9-207,wait,cpu
0,02:12:55.118910,32.0,VM10-1-9-207,nice,cpu
1,02:12:55.118911,0.0,VM10-1-9-207,nice,cpu
2,02:12:55.118911,7516.0,VM10-1-9-207,nice,cpu
3,02:12:55.118912,0.0,VM10-1-9-207,nice,cpu
0,02:12:55.118912,0.0,VM10-1-9-207,interrupt,cpu
1,02:12:55.118913,0.0,VM10-1-9-207,interrupt,cpu
2,02:12:55.118914,0.0,VM10-1-9-207,interrupt,cpu
3,02:12:55.118914,0.0,VM10-1-9-207,interrupt,cpu
0,02:12:55.118915,268.0,VM10-1-9-207,softirq,cpu
1,02:12:55.118915,137.0,VM10-1-9-207,softirq,cpu
2,02:12:55.118916,252.0,VM10-1-9-207,softirq,cpu
3,02:12:55.118916,248.0,VM10-1-9-207,softirq,cpu
0,02:12:55.118917,79.0,VM10-1-9-207,steal,cpu
1,02:12:55.118917,90.0,VM10-1-9-207,steal,cpu
2,02:12:55.118918,256.0,VM10-1-9-207,steal,cpu
3,02:12:55.118918,198.0,VM10-1-9-207,steal,cpu
0,02:12:55.118919,6165700.0,VM10-1-9-207,idle,cpu
1,02:12:55.118919,6121832.0,VM10-1-9-207,idle,cpu
2,02:12:55.118920,6152366.0,VM10-1-9-207,idle,cpu
3,02:12:55.118921,6174802.0,VM10-1-9-207,idle,cpu
0,02:13:05.118736,186474.0,VM10-1-9-207,user,cpu
1,02:13:05.118840,227236.0,VM10-1-9-207,user,cpu
2,02:13:05.118853,184769.0,VM10-1-9-207,user,cpu
3,02:13:05.118876,175170.0,VM10-1-9-207,user,cpu
0,02:13:05.122439,6622.0,VM10-1-9-207,system,cpu
1,02:13:05.122508,8496.0,VM10-1-9-207,system,cpu
2,02:13:05.122621,8348.0,VM10-1-9-207,system,cpu
3,02:13:05.122634,7687.0,VM10-1-9-207,system,cpu
0,02:13:05.122695,3596.0,VM10-1-9-207,wait,cpu
1,02:13:05.122749,4491.0,VM10-1-9-207,wait,cpu
2,02:13:05.122763,4388.0,VM10-1-9-207,wait,cpu
3,02:13:05.122787,3848.0,VM10-1-9-207,wait,cpu
0,02:13:05.122846,32.0,VM10-1-9-207,nice,cpu
1,02:13:05.122894,0.0,VM10-1-9-207,nice,cpu
2,02:13:05.122939,7516.0,VM10-1-9-207,nice,cpu
3,02:13:05.122952,0.0,VM10-1-9-207,nice,cpu
0,02:13:05.122973,0.0,VM10-1-9-207,interrupt,cpu
1,02:13:05.122998,0.0,VM10-1-9-207,interrupt,cpu
2,02:13:05.123067,0.0,VM10-1-9-207,interrupt,cpu
3,02:13:05.123113,0.0,VM10-1-9-207,interrupt,cpu
0,02:13:05.123126,268.0,VM10-1-9-207,softirq,cpu
1,02:13:05.123153,137.0,VM10-1-9-207,softirq,cpu
2,02:13:05.123218,252.0,VM10-1-9-207,softirq,cpu
3,02:13:05.123265,249.0,VM10-1-9-207,softirq,cpu
0,02:13:05.123310,79.0,VM10-1-9-207,steal,cpu
1,02:13:05.123324,90.0,VM10-1-9-207,steal,cpu
2,02:13:05.123348,256.0,VM10-1-9-207,steal,cpu
3,02:13:05.123401,198.0,VM10-1-9-207,steal,cpu
0,02:13:05.123449,6166698.0,VM10-1-9-207,idle,cpu
1,02:13:05.123494,6122832.0,VM10-1-9-207,idle,cpu
2,02:13:05.123538,6153362.0,VM10-1-9-207,idle,cpu
3,02:13:05.123552,6174802.0,VM10-1-9-207,idle,cpu
0,02:13:15.122411,186474.0,VM10-1-9-207,user,cpu
1,02:13:15.122424,227236.0,VM10-1-9-207,user,cpu
2,02:13:15.122450,184769.0,VM10-1-9-207,user,cpu
3,02:13:15.122509,176169.0,VM10-1-9-207,user,cpu
0,02:13:15.122554,6624.0,VM10-1-9-207,system,cpu
1,02:13:15.122597,8496.0,VM10-1-9-207,system,cpu
2,02:13:15.122609,8349.0,VM10-1-9-207,system,cpu
3,02:13:15.122629,7688.0,VM10-1-9-207,system,cpu
0,02:13:15.122674,3596.0,VM10-1-9-207,wait,cpu
1,02:13:15.122723,4491.0,VM10-1-9-207,wait,cpu
2,02:13:15.122770,4388.0,VM10-1-9-207,wait,cpu
3,02:13:15.122782,3848.0,VM10-1-9-207,wait,cpu
0,02:13:15.122802,32.0,VM10-1-9-207,nice,cpu
1,02:13:15.122863,0.0,VM10-1-9-207,nice,cpu
2,02:13:15.122904,7516.0,VM10-1-9-207,nice,cpu
3,02:13:15.122945,0.0,VM10-1-9-207,nice,cpu
0,02:13:15.122958,0.0,VM10-1-9-207,interrupt,cpu
1,02:13:15.122981,0.0,VM10-1-9-207,interrupt,cpu
2,02:13:15.123034,0.0,VM10-1-9-207,interrupt,cpu
3,02:13:15.123075,0.0,VM10-1-9-207,interrupt,cpu
0,02:13:15.123117,268.0,VM10-1-9-207,softirq,cpu
1,02:13:15.123130,137.0,VM10-1-9-207,softirq,cpu
2,02:13:15.123149,252.0,VM10-1-9-207,softirq,cpu
3,02:13:15.123205,249.0,VM10-1-9-207,softirq,cpu
0,02:13:15.123248,79.0,VM10-1-9-207,steal,cpu
1,02:13:15.123291,90.0,VM10-1-9-207,steal,cpu
2,02:13:15.123303,256.0,VM10-1-9-207,steal,cpu
3,02:13:15.123322,198.0,VM10-1-9-207,steal,cpu
0,02:13:15.123345,6167694.0,VM10-1-9-207,idle,cpu
1,02:13:15.123386,6123831.0,VM10-1-9-207,idle,cpu
2,02:13:15.123425,6154358.0,VM10-1-9-207,idle,cpu
3,02:13:15.123427,6174802.0,VM10-1-9-207,idle,cpu
0,02:13:25.122785,186476.0,VM10-1-9-207,user,cpu
1,02:13:25.122839,227236.0,VM10-1-9-207,user,cpu
2,02:13:25.122895,184769.0,VM10-1-9-207,user,cpu
3,02:13:25.122940,177167.0,VM10-1-9-207,user,cpu
0,02:13:25.122954,6626.0,VM10-1-9-207,system,cpu
1,02:13:25.122976,8496.0,VM10-1-9-207,system,cpu
2,02:13:25.123028,8350.0,VM10-1-9-207,system,cpu
3,02:13:25.123075,7689.0,VM10-1-9-207,system,cpu
0,02:13:25.123120,3596.0,VM10-1-9-207,wait,cpu
1,02:13:25.123134,4491.0,VM10-1-9-207,wait,cpu
2,02:13:25.123161,4391.0,VM10-1-9-207,wait,cpu
3,02:13:25.123221,3848.0,VM10-1-9-207,wait,cpu
0,02:13:25.123273,32.0,VM10-1-9-207,nice,cpu
1,02:13:25.123318,0.0,VM10-1-9-207,nice,cpu
2,02:13:25.123332,7516.0,VM10-1-9-207,nice,cpu
3,02:13:25.123357,0.0,VM10-1-9-207,nice,cpu
0,02:13:25.123426,0.0,VM10-1-9-207,interrupt,cpu
1,02:13:25.123471,0.0,VM10-1-9-207,interrupt,cpu
2,02:13:25.123518,0.0,VM10-1-9-207,interrupt,cpu
3,02:13:25.123531,0.0,VM10-1-9-207,interrupt,cpu
0,02:13:25.123558,268.0,VM10-1-9-207,softirq,cpu
1,02:13:25.123633,137.0,VM10-1-9-207,softirq,cpu
2,02:13:25.123680,252.0,VM10-1-9-207,softirq,cpu
3,02:13:25.123726,249.0,VM10-1-9-207,softirq,cpu
0,02:13:25.123739,79.0,VM10-1-9-207,steal,cpu
1,02:13:25.123760,90.0,VM10-1-9-207,steal,cpu
2,02:13:25.123785,256.0,VM10-1-9-207,steal,cpu
3,02:13:25.123818,198.0,VM10-1-9-207,steal,cpu
0,02:13:25.123852,6168691.0,VM10-1-9-207,idle,cpu
1,02:13:25.123854,6124830.0,VM10-1-9-207,idle,cpu
2,02:13:25.123856,6155352.0,VM10-1-9-207,idle,cpu
3,02:13:25.123857,6174802.0,VM10-1-9-207,idle,cpu
0,02:13:35.122423,186477.0,VM10-1-9-207,user,cpu
1,02:13:35.122431,227236.0,VM10-1-9-207,user,cpu
2,02:13:35.122462,184769.0,VM10-1-9-207,user,cpu
3,02:13:35.122497,178165.0,VM10-1-9-207,user,cpu
0,02:13:35.122519,6627.0,VM10-1-9-207,system,cpu
1,02:13:35.122525,8496.0,VM10-1-9-207,system,cpu
2,02:13:35.122539,8351.0,VM10-1-9-207,system,cpu
3,02:13:35.122573,7691.0,VM10-1-9-207,system,cpu
0,02:13:35.122591,3596.0,VM10-1-9-207,wait,cpu
1,02:13:35.122615,4492.0,VM10-1-9-207,wait,cpu
2,02:13:35.122636,4391.0,VM10-1-9-207,wait,cpu
3,02:13:35.122667,3848.0,VM10-1-9-207,wait,cpu
0,02:13:35.122674,32.0,VM10-1-9-207,nice,cpu
1,02:13:35.122706,0.0,VM10-1-9-207,nice,cpu
2,02:13:35.122712,7516.0,VM10-1-9-207,nice,cpu
3,02:13:35.122745,0.0,VM10-1-9-207,nice,cpu
0,02:13:35.122758,0.0,VM10-1-9-207,interrupt,cpu
1,02:13:35.122817,0.0,VM10-1-9-207,interrupt,cpu
2,02:13:35.122845,0.0,VM10-1-9-207,interrupt,cpu
3,02:13:35.122851,0.0,VM10-1-9-207,interrupt,cpu
0,02:13:35.122872,268.0,VM10-1-9-207,softirq,cpu
1,02:13:35.122907,137.0,VM10-1-9-207,softirq,cpu
2,02:13:35.122914,252.0,VM10-1-9-207,softirq,cpu
3,02:13:35.123212,249.0,VM10-1-9-207,softirq,cpu
0,02:13:35.123243,79.0,VM10-1-9-207,steal,cpu
1,02:13:35.123249,90.0,VM10-1-9-207,steal,cpu
2,02:13:35.123270,256.0,VM10-1-9-207,steal,cpu
3,02:13:35.123282,198.0,VM10-1-9-207,steal,cpu
0,02:13:35.123288,6169688.0,VM10-1-9-207,idle,cpu
1,02:13:35.123309,6125829.0,VM10-1-9-207,idle,cpu
2,02:13:35.123320,6156349.0,VM10-1-9-207,idle,cpu
3,02:13:35.123346,6174802.0,VM10-1-9-207,idle,cpu
0,02:13:45.122698,186926.0,VM10-1-9-207,user,cpu
1,02:13:45.122707,227574.0,VM10-1-9-207,user,cpu
2,02:13:45.122724,184770.0,VM10-1-9-207,user,cpu
3,02:13:45.122817,178380.0,VM10-1-9-207,user,cpu
0,02:13:45.122938,6628.0,VM10-1-9-207,system,cpu
1,02:13:45.122951,8496.0,VM10-1-9-207,system,cpu
2,02:13:45.122969,8352.0,VM10-1-9-207,system,cpu
3,02:13:45.123032,7692.0,VM10-1-9-207,system,cpu
0,02:13:45.123085,3596.0,VM10-1-9-207,wait,cpu
1,02:13:45.123123,4492.0,VM10-1-9-207,wait,cpu
2,02:13:45.123133,4392.0,VM10-1-9-207,wait,cpu
3,02:13:45.123147,3848.0,VM10-1-9-207,wait,cpu
0,02:13:45.123186,32.0,VM10-1-9-207,nice,cpu
1,02:13:45.123222,0.0,VM10-1-9-207,nice,cpu
2,02:13:45.123289,7516.0,VM10-1-9-207,nice,cpu
3,02:13:45.123297,0.0,VM10-1-9-207,nice,cpu
0,02:13:45.123312,0.0,VM10-1-9-207,interrupt,cpu
1,02:13:45.123352,0.0,VM10-1-9-207,interrupt,cpu
2,02:13:45.123394,0.0,VM10-1-9-207,interrupt,cpu
3,02:13:45.123424,0.0,VM10-1-9-207,interrupt,cpu
0,02:13:45.123432,268.0,VM10-1-9-207,softirq,cpu
1,02:13:45.123452,137.0,VM10-1-9-207,softirq,cpu
2,02:13:45.123492,252.0,VM10-1-9-207,softirq,cpu
3,02:13:45.123509,249.0,VM10-1-9-207,softirq,cpu
0,02:13:45.123524,80.0,VM10-1-9-207,steal,cpu
1,02:13:45.123578,90.0,VM10-1-9-207,steal,cpu
2,02:13:45.123615,256.0,VM10-1-9-207,steal,cpu
3,02:13:45.123623,198.0,VM10-1-9-207,steal,cpu
0,02:13:45.123637,6170237.0,VM10-1-9-207,idle,cpu
1,02:13:45.123667,6126491.0,VM10-1-9-207,idle,cpu
2,02:13:45.123703,6157344.0,VM10-1-9-207,idle,cpu
3,02:13:45.123731,6175586.0,VM10-1-9-207,idle,cpu
0,02:13:55.118637,186926.0,VM10-1-9-207,user,cpu
1,02:13:55.123254,228574.0,VM10-1-9-207,user,cpu
2,02:13:55.123315,184770.0,VM10-1-9-207,user,cpu
3,02:13:55.123398,178380.0,VM10-1-9-207,user,cpu
0,02:13:55.123407,6629.0,VM10-1-9-207,system,cpu
1,02:13:55.123425,8496.0,VM10-1-9-207,system,cpu
2,02:13:55.123433,8352.0,VM10-1-9-207,system,cpu
3,02:13:55.123526,7693.0,VM10-1-9-207,system,cpu
0,02:13:55.123545,3596.0,VM10-1-9-207,wait,cpu
1,02:13:55.123660,4492.0,VM10-1-9-207,wait,cpu
2,02:13:55.123714,4392.0,VM10-1-9-207,wait,cpu
3,02:13:55.123747,3849.0,VM10-1-9-207,wait,cpu
0,02:13:55.123791,32.0,VM10-1-9-207,nice,cpu
1,02:13:55.123800,0.0,VM10-1-9-207,nice,cpu
2,02:13:55.123810,7516.0,VM10-1-9-207,nice,cpu
3,02:13:55.123829,0.0,VM10-1-9-207,nice,cpu
0,02:13:55.123855,0.0,VM10-1-9-207,interrupt,cpu
1,02:13:55.123995,0.0,VM10-1-9-207,interrupt,cpu
2,02:13:55.124011,0.0,VM10-1-9-207,interrupt,cpu
3,02:13:55.124019,0.0,VM10-1-9-207,interrupt,cpu
0,02:13:55.124055,268.0,VM10-1-9-207,softirq,cpu
1,02:13:55.124096,137.0,VM10-1-9-207,softirq,cpu
2,02:13:55.124125,252.0,VM10-1-9-207,softirq,cpu
3,02:13:55.124146,249.0,VM10-1-9-207,softirq,cpu
0,02:13:55.124163,80.0,VM10-1-9-207,steal,cpu
1,02:13:55.124197,90.0,VM10-1-9-207,steal,cpu
2,02:13:55.124243,256.0,VM10-1-9-207,steal,cpu
3,02:13:55.124257,199.0,VM10-1-9-207,steal,cpu
0,02:13:55.124258,6171235.0,VM10-1-9-207,idle,cpu
1,02:13:55.124259,6126491.0,VM10-1-9-207,idle,cpu
2,02:13:55.124260,6158340.0,VM10-1-9-207,idle,cpu
3,02:13:55.124261,6176582.0,VM10-1-9-207,idle,cpu
0,02:14:05.118635,186927.0,VM10-1-9-207,user,cpu
1,02:14:05.122211,229574.0,VM10-1-9-207,user,cpu
2,02:14:05.122221,184771.0,VM10-1-9-207,user,cpu
3,02:14:05.122244,178380.0,VM10-1-9-207,user,cpu
0,02:14:05.122294,6630.0,VM10-1-9-207,system,cpu
1,02:14:05.122300,8496.0,VM10-1-9-207,system,cpu
2,02:14:05.122331,8353.0,VM10-1-9-207,system,cpu
3,02:14:05.122338,7694.0,VM10-1-9-207,system,cpu
0,02:14:05.122356,3596.0,VM10-1-9-207,wait,cpu
1,02:14:05.122398,4492.0,VM10-1-9-207,wait,cpu
