instance,time,value,host,type_instance,type
1,02:14:29.806580,6128908.0,VM10-1-9-207,idle,cpu
2,02:14:29.806581,6161773.0,VM10-1-9-207,idle,cpu
3,02:14:29.806596,6178864.0,VM10-1-9-207,idle,cpu
0,02:14:39.806547,186941.0,VM10-1-9-207,user,cpu
1,02:14:39.806566,229605.0,VM10-1-9-207,user,cpu
2,02:14:39.806588,184778.0,VM10-1-9-207,user,cpu
3,02:14:39.806610,180541.0,VM10-1-9-207,user,cpu
0,02:14:39.806622,6644.0,VM10-1-9-207,system,cpu
1,02:14:39.806653,8511.0,VM10-1-9-207,system,cpu
2,02:14:39.806654,8364.0,VM10-1-9-207,system,cpu
3,02:14:39.806655,7710.0,VM10-1-9-207,system,cpu
0,02:14:39.806655,3599.0,VM10-1-9-207,wait,cpu
1,02:14:39.806656,4492.0,VM10-1-9-207,wait,cpu
2,02:14:39.806657,4402.0,VM10-1-9-207,wait,cpu
3,02:14:39.806657,3850.0,VM10-1-9-207,wait,cpu
0,02:14:39.806661,32.0,VM10-1-9-207,nice,cpu
1,02:14:39.806662,0.0,VM10-1-9-207,nice,cpu
2,02:14:39.806662,7516.0,VM10-1-9-207,nice,cpu
3,02:14:39.806663,0.0,VM10-1-9-207,nice,cpu
0,02:14:39.806664,0.0,VM10-1-9-207,interrupt,cpu
1,02:14:39.806664,0.0,VM10-1-9-207,interrupt,cpu
2,02:14:39.806665,0.0,VM10-1-9-207,interrupt,cpu
3,02:14:39.806666,0.0,VM10-1-9-207,interrupt,cpu
0,02:14:39.806666,269.0,VM10-1-9-207,softirq,cpu
1,02:14:39.806667,138.0,VM10-1-9-207,softirq,cpu
2,02:14:39.806668,252.0,VM10-1-9-207,softirq,cpu
3,02:14:39.806668,249.0,VM10-1-9-207,softirq,cpu
0,02:14:39.806669,80.0,VM10-1-9-207,steal,cpu
1,02:14:39.806670,90.0,VM10-1-9-207,steal,cpu
2,02:14:39.806671,256.0,VM10-1-9-207,steal,cpu
3,02:14:39.806671,199.0,VM10-1-9-207,steal,cpu
0,02:14:39.806672,6175663.0,VM10-1-9-207,idle,cpu
1,02:14:39.806673,6129906.0,VM10-1-9-207,idle,cpu
2,02:14:39.806674,6162766.0,VM10-1-9-207,idle,cpu
3,02:14:39.806674,6178864.0,VM10-1-9-207,idle,cpu
0,02:14:49.806370,186941.0,VM10-1-9-207,user,cpu
1,02:14:49.806380,229605.0,VM10-1-9-207,user,cpu
2,02:14:49.806386,184778.0,VM10-1-9-207,user,cpu
3,02:14:49.806391,181541.0,VM10-1-9-207,user,cpu
0,02:14:49.806401,6645.0,VM10-1-9-207,system,cpu
1,02:14:49.806407,8512.0,VM10-1-9-207,system,cpu
2,02:14:49.806407,8365.0,VM10-1-9-207,system,cpu
3,02:14:49.806408,7710.0,VM10-1-9-207,system,cpu
0,02:14:49.806409,3599.0,VM10-1-9-207,wait,cpu
1,02:14:49.806409,4492.0,VM10-1-9-207,wait,cpu
2,02:14:49.806410,4402.0,VM10-1-9-207,wait,cpu
3,02:14:49.806411,3850.0,VM10-1-9-207,wait,cpu
0,02:14:49.806411,32.0,VM10-1-9-207,nice,cpu
1,02:14:49.806412,0.0,VM10-1-9-207,nice,cpu
2,02:14:49.806412,7516.0,VM10-1-9-207,nice,cpu
3,02:14:49.806413,0.0,VM10-1-9-207,nice,cpu
0,02:14:49.806414,0.0,VM10-1-9-207,interrupt,cpu
1,02:14:49.806415,0.0,VM10-1-9-207,interrupt,cpu
2,02:14:49.806433,0.0,VM10-1-9-207,interrupt,cpu
3,02:14:49.806435,0.0,VM10-1-9-207,interrupt,cpu
0,02:14:49.806436,269.0,VM10-1-9-207,softirq,cpu
1,02:14:49.806436,138.0,VM10-1-9-207,softirq,cpu
2,02:14:49.806437,252.0,VM10-1-9-207,softirq,cpu
3,02:14:49.806443,249.0,VM10-1-9-207,softirq,cpu
0,02:14:49.806444,80.0,VM10-1-9-207,steal,cpu
1,02:14:49.806445,90.0,VM10-1-9-207,steal,cpu
2,02:14:49.806445,256.0,VM10-1-9-207,steal,cpu
3,02:14:49.806446,199.0,VM10-1-9-207,steal,cpu
0,02:14:49.806446,6176660.0,VM10-1-9-207,idle,cpu
1,02:14:49.806452,6130905.0,VM10-1-9-207,idle,cpu
2,02:14:49.806453,6163762.0,VM10-1-9-207,idle,cpu
3,02:14:49.806453,6178864.0,VM10-1-9-207,idle,cpu
0,02:14:59.806472,186942.0,VM10-1-9-207,user,cpu
1,02:14:59.806487,229605.0,VM10-1-9-207,user,cpu
2,02:14:59.806506,184779.0,VM10-1-9-207,user,cpu
3,02:14:59.806515,182539.0,VM10-1-9-207,user,cpu
0,02:14:59.806527,6647.0,VM10-1-9-207,system,cpu
1,02:14:59.806534,8512.0,VM10-1-9-207,system,cpu
2,02:14:59.806535,8366.0,VM10-1-9-207,system,cpu
3,02:14:59.806536,7711.0,VM10-1-9-207,system,cpu
0,02:14:59.806537,3599.0,VM10-1-9-207,wait,cpu
1,02:14:59.806539,4492.0,VM10-1-9-207,wait,cpu
2,02:14:59.806540,4403.0,VM10-1-9-207,wait,cpu
3,02:14:59.806541,3850.0,VM10-1-9-207,wait,cpu
0,02:14:59.806542,32.0,VM10-1-9-207,nice,cpu
1,02:14:59.806543,0.0,VM10-1-9-207,nice,cpu
2,02:14:59.806545,7516.0,VM10-1-9-207,nice,cpu
3,02:14:59.806546,0.0,VM10-1-9-207,nice,cpu
0,02:14:59.806548,0.0,VM10-1-9-207,interrupt,cpu
1,02:14:59.806549,0.0,VM10-1-9-207,interrupt,cpu
2,02:14:59.806550,0.0,VM10-1-9-207,interrupt,cpu
3,02:14:59.806551,0.0,VM10-1-9-207,interrupt,cpu
0,02:14:59.806553,269.0,VM10-1-9-207,softirq,cpu
1,02:14:59.806554,139.0,VM10-1-9-207,softirq,cpu
2,02:14:59.806555,252.0,VM10-1-9-207,softirq,cpu
3,02:14:59.806556,249.0,VM10-1-9-207,softirq,cpu
0,02:14:59.806557,80.0,VM10-1-9-207,steal,cpu
1,02:14:59.806559,90.0,VM10-1-9-207,steal,cpu
2,02:14:59.806560,256.0,VM10-1-9-207,steal,cpu
3,02:14:59.806570,200.0,VM10-1-9-207,steal,cpu
0,02:14:59.806572,6177656.0,VM10-1-9-207,idle,cpu
1,02:14:59.806573,6131903.0,VM10-1-9-207,idle,cpu
2,02:14:59.806577,6164757.0,VM10-1-9-207,idle,cpu
3,02:14:59.806579,6178864.0,VM10-1-9-207,idle,cpu
0,02:15:09.806515,186943.0,VM10-1-9-207,user,cpu
1,02:15:09.806540,229608.0,VM10-1-9-207,user,cpu
2,02:15:09.806554,184781.0,VM10-1-9-207,user,cpu
3,02:15:09.806561,183538.0,VM10-1-9-207,user,cpu
0,02:15:09.806567,6647.0,VM10-1-9-207,system,cpu
1,02:15:09.806583,8514.0,VM10-1-9-207,system,cpu
2,02:15:09.806584,8367.0,VM10-1-9-207,system,cpu
3,02:15:09.806586,7711.0,VM10-1-9-207,system,cpu
0,02:15:09.806587,3599.0,VM10-1-9-207,wait,cpu
1,02:15:09.806588,4492.0,VM10-1-9-207,wait,cpu
2,02:15:09.806589,4404.0,VM10-1-9-207,wait,cpu
3,02:15:09.806591,3850.0,VM10-1-9-207,wait,cpu
0,02:15:09.806592,32.0,VM10-1-9-207,nice,cpu
1,02:15:09.806593,0.0,VM10-1-9-207,nice,cpu
2,02:15:09.806594,7516.0,VM10-1-9-207,nice,cpu
3,02:15:09.806595,0.0,VM10-1-9-207,nice,cpu
0,02:15:09.806597,0.0,VM10-1-9-207,interrupt,cpu
1,02:15:09.806598,0.0,VM10-1-9-207,interrupt,cpu
2,02:15:09.806630,0.0,VM10-1-9-207,interrupt,cpu
3,02:15:09.806633,0.0,VM10-1-9-207,interrupt,cpu
0,02:15:09.806634,269.0,VM10-1-9-207,softirq,cpu
1,02:15:09.806636,139.0,VM10-1-9-207,softirq,cpu
2,02:15:09.806636,252.0,VM10-1-9-207,softirq,cpu
3,02:15:09.806637,250.0,VM10-1-9-207,softirq,cpu
0,02:15:09.806658,80.0,VM10-1-9-207,steal,cpu
1,02:15:09.806660,90.0,VM10-1-9-207,steal,cpu
2,02:15:09.806662,256.0,VM10-1-9-207,steal,cpu
3,02:15:09.806663,200.0,VM10-1-9-207,steal,cpu
0,02:15:09.806664,6178653.0,VM10-1-9-207,idle,cpu
1,02:15:09.806665,6132897.0,VM10-1-9-207,idle,cpu
2,02:15:09.806666,6165752.0,VM10-1-9-207,idle,cpu
3,02:15:09.806676,6178864.0,VM10-1-9-207,idle,cpu
0,02:15:19.806508,186944.0,VM10-1-9-207,user,cpu
1,02:15:19.806520,229610.0,VM10-1-9-207,user,cpu
2,02:15:19.806528,184781.0,VM10-1-9-207,user,cpu
3,02:15:19.806535,184538.0,VM10-1-9-207,user,cpu
0,02:15:19.806551,6647.0,VM10-1-9-207,system,cpu
1,02:15:19.806561,8516.0,VM10-1-9-207,system,cpu
2,02:15:19.806562,8367.0,VM10-1-9-207,system,cpu
3,02:15:19.806563,7712.0,VM10-1-9-207,system,cpu
0,02:15:19.806564,3599.0,VM10-1-9-207,wait,cpu
1,02:15:19.806565,4492.0,VM10-1-9-207,wait,cpu
2,02:15:19.806565,4404.0,VM10-1-9-207,wait,cpu
3,02:15:19.806566,3850.0,VM10-1-9-207,wait,cpu
0,02:15:19.806567,32.0,VM10-1-9-207,nice,cpu
1,02:15:19.806568,0.0,VM10-1-9-207,nice,cpu
2,02:15:19.806569,7516.0,VM10-1-9-207,nice,cpu
3,02:15:19.806569,0.0,VM10-1-9-207,nice,cpu
0,02:15:19.806570,0.0,VM10-1-9-207,interrupt,cpu
1,02:15:19.806571,0.0,VM10-1-9-207,interrupt,cpu
2,02:15:19.806571,0.0,VM10-1-9-207,interrupt,cpu
3,02:15:19.806572,0.0,VM10-1-9-207,interrupt,cpu
0,02:15:19.806573,270.0,VM10-1-9-207,softirq,cpu
1,02:15:19.806574,139.0,VM10-1-9-207,softirq,cpu
2,02:15:19.806574,252.0,VM10-1-9-207,softirq,cpu
3,02:15:19.806575,250.0,VM10-1-9-207,softirq,cpu
0,02:15:19.806576,80.0,VM10-1-9-207,steal,cpu
1,02:15:19.806576,90.0,VM10-1-9-207,steal,cpu
2,02:15:19.806577,256.0,VM10-1-9-207,steal,cpu
3,02:15:19.806577,200.0,VM10-1-9-207,steal,cpu
0,02:15:19.806578,6179651.0,VM10-1-9-207,idle,cpu
1,02:15:19.806579,6133893.0,VM10-1-9-207,idle,cpu
2,02:15:19.806579,6166748.0,VM10-1-9-207,idle,cpu
3,02:15:19.806580,6178864.0,VM10-1-9-207,idle,cpu
0,02:15:29.806556,186944.0,VM10-1-9-207,user,cpu
1,02:15:29.806570,229611.0,VM10-1-9-207,user,cpu
2,02:15:29.806579,184782.0,VM10-1-9-207,user,cpu
3,02:15:29.806587,185538.0,VM10-1-9-207,user,cpu
0,02:15:29.806609,6648.0,VM10-1-9-207,system,cpu
1,02:15:29.806637,8518.0,VM10-1-9-207,system,cpu
2,02:15:29.806644,8368.0,VM10-1-9-207,system,cpu
3,02:15:29.806645,7712.0,VM10-1-9-207,system,cpu
0,02:15:29.806646,3599.0,VM10-1-9-207,wait,cpu
1,02:15:29.806647,4492.0,VM10-1-9-207,wait,cpu
2,02:15:29.806648,4405.0,VM10-1-9-207,wait,cpu
3,02:15:29.806648,3850.0,VM10-1-9-207,wait,cpu
0,02:15:29.806650,32.0,VM10-1-9-207,nice,cpu
1,02:15:29.806650,0.0,VM10-1-9-207,nice,cpu
2,02:15:29.806652,7516.0,VM10-1-9-207,nice,cpu
3,02:15:29.806653,0.0,VM10-1-9-207,nice,cpu
0,02:15:29.806659,0.0,VM10-1-9-207,interrupt,cpu
1,02:15:29.806661,0.0,VM10-1-9-207,interrupt,cpu
2,02:15:29.806662,0.0,VM10-1-9-207,interrupt,cpu
3,02:15:29.806664,0.0,VM10-1-9-207,interrupt,cpu
0,02:15:29.806664,270.0,VM10-1-9-207,softirq,cpu
1,02:15:29.806666,139.0,VM10-1-9-207,softirq,cpu
2,02:15:29.806667,252.0,VM10-1-9-207,softirq,cpu
3,02:15:29.806668,250.0,VM10-1-9-207,softirq,cpu
0,02:15:29.806669,80.0,VM10-1-9-207,steal,cpu
1,02:15:29.806670,90.0,VM10-1-9-207,steal,cpu
2,02:15:29.806671,256.0,VM10-1-9-207,steal,cpu
3,02:15:29.806672,200.0,VM10-1-9-207,steal,cpu
0,02:15:29.806673,6180649.0,VM10-1-9-207,idle,cpu
1,02:15:29.806674,6134890.0,VM10-1-9-207,idle,cpu
2,02:15:29.806674,6167744.0,VM10-1-9-207,idle,cpu
3,02:15:29.806675,6178864.0,VM10-1-9-207,idle,cpu
0,02:15:39.806389,186944.0,VM10-1-9-207,user,cpu
1,02:15:39.806416,229612.0,VM10-1-9-207,user,cpu
2,02:15:39.806427,184784.0,VM10-1-9-207,user,cpu
3,02:15:39.806435,186538.0,VM10-1-9-207,user,cpu
0,02:15:39.806446,6648.0,VM10-1-9-207,system,cpu
1,02:15:39.806479,8520.0,VM10-1-9-207,system,cpu
2,02:15:39.806480,8369.0,VM10-1-9-207,system,cpu
3,02:15:39.806482,7712.0,VM10-1-9-207,system,cpu
0,02:15:39.806484,3599.0,VM10-1-9-207,wait,cpu
1,02:15:39.806485,4492.0,VM10-1-9-207,wait,cpu
2,02:15:39.806486,4407.0,VM10-1-9-207,wait,cpu
3,02:15:39.806487,3850.0,VM10-1-9-207,wait,cpu
0,02:15:39.806489,32.0,VM10-1-9-207,nice,cpu
1,02:15:39.806490,0.0,VM10-1-9-207,nice,cpu
2,02:15:39.806491,7516.0,VM10-1-9-207,nice,cpu
3,02:15:39.806493,0.0,VM10-1-9-207,nice,cpu
0,02:15:39.806494,0.0,VM10-1-9-207,interrupt,cpu
1,02:15:39.806496,0.0,VM10-1-9-207,interrupt,cpu
2,02:15:39.806497,0.0,VM10-1-9-207,interrupt,cpu
3,02:15:39.806499,0.0,VM10-1-9-207,interrupt,cpu
0,02:15:39.806500,270.0,VM10-1-9-207,softirq,cpu
1,02:15:39.806501,139.0,VM10-1-9-207,softirq,cpu
2,02:15:39.806502,252.0,VM10-1-9-207,softirq,cpu
3,02:15:39.806504,250.0,VM10-1-9-207,softirq,cpu
0,02:15:39.806505,80.0,VM10-1-9-207,steal,cpu
1,02:15:39.806506,90.0,VM10-1-9-207,steal,cpu
2,02:15:39.806508,256.0,VM10-1-9-207,steal,cpu
3,02:15:39.806509,200.0,VM10-1-9-207,steal,cpu
0,02:15:39.806510,6181647.0,VM10-1-9-207,idle,cpu
1,02:15:39.806511,6135887.0,VM10-1-9-207,idle,cpu
2,02:15:39.806513,6168738.0,VM10-1-9-207,idle,cpu
3,02:15:39.806514,6178864.0,VM10-1-9-207,idle,cpu
0,02:15:49.806297,186945.0,VM10-1-9-207,user,cpu
1,02:15:49.806317,229613.0,VM10-1-9-207,user,cpu
2,02:15:49.806324,184784.0,VM10-1-9-207,user,cpu
3,02:15:49.806350,187537.0,VM10-1-9-207,user,cpu
0,02:15:49.806360,6648.0,VM10-1-9-207,system,cpu
1,02:15:49.806381,8522.0,VM10-1-9-207,system,cpu
2,02:15:49.806381,8369.0,VM10-1-9-207,system,cpu
3,02:15:49.806385,7712.0,VM10-1-9-207,system,cpu
0,02:15:49.806386,3599.0,VM10-1-9-207,wait,cpu
1,02:15:49.806386,4492.0,VM10-1-9-207,wait,cpu
2,02:15:49.806387,4408.0,VM10-1-9-207,wait,cpu
3,02:15:49.806387,3850.0,VM10-1-9-207,wait,cpu
0,02:15:49.806388,32.0,VM10-1-9-207,nice,cpu
1,02:15:49.806389,0.0,VM10-1-9-207,nice,cpu
2,02:15:49.806389,7516.0,VM10-1-9-207,nice,cpu
3,02:15:49.806390,0.0,VM10-1-9-207,nice,cpu
0,02:15:49.806391,0.0,VM10-1-9-207,interrupt,cpu
1,02:15:49.806391,0.0,VM10-1-9-207,interrupt,cpu
2,02:15:49.806392,0.0,VM10-1-9-207,interrupt,cpu
3,02:15:49.806393,0.0,VM10-1-9-207,interrupt,cpu
0,02:15:49.806393,270.0,VM10-1-9-207,softirq,cpu
1,02:15:49.806394,139.0,VM10-1-9-207,softirq,cpu
2,02:15:49.806394,252.0,VM10-1-9-207,softirq,cpu
3,02:15:49.806395,250.0,VM10-1-9-207,softirq,cpu
0,02:15:49.806396,80.0,VM10-1-9-207,steal,cpu
1,02:15:49.806396,90.0,VM10-1-9-207,steal,cpu
2,02:15:49.806397,256.0,VM10-1-9-207,steal,cpu
3,02:15:49.806400,201.0,VM10-1-9-207,steal,cpu
0,02:15:49.806401,6182646.0,VM10-1-9-207,idle,cpu
1,02:15:49.806402,6136883.0,VM10-1-9-207,idle,cpu
2,02:15:49.806403,6169734.0,VM10-1-9-207,idle,cpu
3,02:15:49.806403,6178864.0,VM10-1-9-207,idle,cpu
0,02:15:59.806455,186946.0,VM10-1-9-207,user,cpu
1,02:15:59.806479,229614.0,VM10-1-9-207,user,cpu
2,02:15:59.806492,184784.0,VM10-1-9-207,user,cpu
3,02:15:59.806504,188536.0,VM10-1-9-207,user,cpu
0,02:15:59.806514,6649.0,VM10-1-9-207,system,cpu
1,02:15:59.806533,8523.0,VM10-1-9-207,system,cpu
2,02:15:59.806534,8370.0,VM10-1-9-207,system,cpu
3,02:15:59.806536,7712.0,VM10-1-9-207,system,cpu
0,02:15:59.806537,3599.0,VM10-1-9-207,wait,cpu
1,02:15:59.806538,4493.0,VM10-1-9-207,wait,cpu
2,02:15:59.806540,4408.0,VM10-1-9-207,wait,cpu
3,02:15:59.806541,3850.0,VM10-1-9-207,wait,cpu
0,02:15:59.806542,32.0,VM10-1-9-207,nice,cpu
1,02:15:59.806543,0.0,VM10-1-9-207,nice,cpu
2,02:15:59.806544,7516.0,VM10-1-9-207,nice,cpu
3,02:15:59.806545,0.0,VM10-1-9-207,nice,cpu
0,02:15:59.806547,0.0,VM10-1-9-207,interrupt,cpu
1,02:15:59.806548,0.0,VM10-1-9-207,interrupt,cpu
2,02:15:59.806558,0.0,VM10-1-9-207,interrupt,cpu
3,02:15:59.806560,0.0,VM10-1-9-207,interrupt,cpu
0,02:15:59.806561,270.0,VM10-1-9-207,softirq,cpu
1,02:15:59.806562,139.0,VM10-1-9-207,softirq,cpu
2,02:15:59.806566,252.0,VM10-1-9-207,softirq,cpu
3,02:15:59.806568,251.0,VM10-1-9-207,softirq,cpu
0,02:15:59.806569,80.0,VM10-1-9-207,steal,cpu
1,02:15:59.806570,90.0,VM10-1-9-207,steal,cpu
2,02:15:59.806571,256.0,VM10-1-9-207,steal,cpu
3,02:15:59.806572,201.0,VM10-1-9-207,steal,cpu
0,02:15:59.806573,6183644.0,VM10-1-9-207,idle,cpu
1,02:15:59.806574,6137880.0,VM10-1-9-207,idle,cpu
2,02:15:59.806575,6170730.0,VM10-1-9-207,idle,cpu
3,02:15:59.806576,6178864.0,VM10-1-9-207,idle,cpu
0,02:16:09.806416,186946.0,VM10-1-9-207,user,cpu
1,02:16:09.806427,229614.0,VM10-1-9-207,user,cpu
2,02:16:09.806434,184786.0,VM10-1-9-207,user,cpu
3,02:16:09.806448,189536.0,VM10-1-9-207,user,cpu
0,02:16:09.806453,6649.0,VM10-1-9-207,system,cpu
1,02:16:09.806463,8524.0,VM10-1-9-207,system,cpu
2,02:16:09.806464,8370.0,VM10-1-9-207,system,cpu
3,02:16:09.806464,7712.0,VM10-1-9-207,system,cpu
0,02:16:09.806465,3599.0,VM10-1-9-207,wait,cpu
1,02:16:09.806466,4493.0,VM10-1-9-207,wait,cpu
2,02:16:09.806466,4409.0,VM10-1-9-207,wait,cpu
3,02:16:09.806467,3850.0,VM10-1-9-207,wait,cpu
0,02:16:09.806470,32.0,VM10-1-9-207,nice,cpu
1,02:16:09.806471,0.0,VM10-1-9-207,nice,cpu
2,02:16:09.806472,7516.0,VM10-1-9-207,nice,cpu
3,02:16:09.806473,0.0,VM10-1-9-207,nice,cpu
0,02:16:09.806474,0.0,VM10-1-9-207,interrupt,cpu
1,02:16:09.806475,0.0,VM10-1-9-207,interrupt,cpu
2,02:16:09.806476,0.0,VM10-1-9-207,interrupt,cpu
3,02:16:09.806477,0.0,VM10-1-9-207,interrupt,cpu
0,02:16:09.806477,270.0,VM10-1-9-207,softirq,cpu
1,02:16:09.806478,139.0,VM10-1-9-207,softirq,cpu
2,02:16:09.806478,252.0,VM10-1-9-207,softirq,cpu
3,02:16:09.806479,251.0,VM10-1-9-207,softirq,cpu
0,02:16:09.806480,80.0,VM10-1-9-207,steal,cpu
1,02:16:09.806481,90.0,VM10-1-9-207,steal,cpu
2,02:16:09.806482,256.0,VM10-1-9-207,steal,cpu
3,02:16:09.806482,201.0,VM10-1-9-207,steal,cpu
0,02:16:09.806483,6184643.0,VM10-1-9-207,idle,cpu
1,02:16:09.806484,6138878.0,VM10-1-9-207,idle,cpu
2,02:16:09.806484,6171726.0,VM10-1-9-207,idle,cpu
3,02:16:09.806485,6178864.0,VM10-1-9-207,idle,cpu
0,02:16:19.806410,186946.0,VM10-1-9-207,user,cpu
1,02:16:19.806424,229614.0,VM10-1-9-207,user,cpu
2,02:16:19.806430,184786.0,VM10-1-9-207,user,cpu
3,02:16:19.806437,190536.0,VM10-1-9-207,user,cpu
0,02:16:19.806445,6650.0,VM10-1-9-207,system,cpu
1,02:16:19.806454,8526.0,VM10-1-9-207,system,cpu
2,02:16:19.806472,8370.0,VM10-1-9-207,system,cpu
3,02:16:19.806473,7712.0,VM10-1-9-207,system,cpu
0,02:16:19.806478,3599.0,VM10-1-9-207,wait,cpu
1,02:16:19.806479,4493.0,VM10-1-9-207,wait,cpu
2,02:16:19.806480,4410.0,VM10-1-9-207,wait,cpu
3,02:16:19.806481,3850.0,VM10-1-9-207,wait,cpu
0,02:16:19.806481,32.0,VM10-1-9-207,nice,cpu
1,02:16:19.806482,0.0,VM10-1-9-207,nice,cpu
2,02:16:19.806483,7516.0,VM10-1-9-207,nice,cpu
3,02:16:19.806484,0.0,VM10-1-9-207,nice,cpu
0,02:16:19.806485,0.0,VM10-1-9-207,interrupt,cpu
1,02:16:19.806485,0.0,VM10-1-9-207,interrupt,cpu
2,02:16:19.806486,0.0,VM10-1-9-207,interrupt,cpu
3,02:16:19.806487,0.0,VM10-1-9-207,interrupt,cpu
0,02:16:19.806488,270.0,VM10-1-9-207,softirq,cpu
1,02:16:19.806488,139.0,VM10-1-9-207,softirq,cpu
2,02:16:19.806489,252.0,VM10-1-9-207,softirq,cpu
3,02:16:19.806490,251.0,VM10-1-9-207,softirq,cpu
0,02:16:19.806490,80.0,VM10-1-9-207,steal,cpu
1,02:16:19.806491,90.0,VM10-1-9-207,steal,cpu
2,02:16:19.806492,256.0,VM10-1-9-207,steal,cpu
3,02:16:19.806492,201.0,VM10-1-9-207,steal,cpu
0,02:16:19.806493,6185641.0,VM10-1-9-207,idle,cpu
1,02:16:19.806494,6139876.0,VM10-1-9-207,idle,cpu
2,02:16:19.806494,6172722.0,VM10-1-9-207,idle,cpu
3,02:16:19.806495,6178864.0,VM10-1-9-207,idle,cpu
0,02:16:29.806580,186946.0,VM10-1-9-207,user,cpu
1,02:16:29.806625,229614.0,VM10-1-9-207,user,cpu
2,02:16:29.806638,184787.0,VM10-1-9-207,user,cpu
3,02:16:29.806649,191536.0,VM10-1-9-207,user,cpu
0,02:16:29.806662,6651.0,VM10-1-9-207,system,cpu
1,02:16:29.806674,8528.0,VM10-1-9-207,system,cpu
2,02:16:29.806679,8371.0,VM10-1-9-207,system,cpu
3,02:16:29.806680,7712.0,VM10-1-9-207,system,cpu
0,02:16:29.806687,3599.0,VM10-1-9-207,wait,cpu
1,02:16:29.806689,4493.0,VM10-1-9-207,wait,cpu
2,02:16:29.806690,4411.0,VM10-1-9-207,wait,cpu
3,02:16:29.806691,3850.0,VM10-1-9-207,wait,cpu
0,02:16:29.806693,32.0,VM10-1-9-207,nice,cpu
1,02:16:29.806694,0.0,VM10-1-9-207,nice,cpu
2,02:16:29.806696,7516.0,VM10-1-9-207,nice,cpu
3,02:16:29.806697,0.0,VM10-1-9-207,nice,cpu
0,02:16:29.806699,0.0,VM10-1-9-207,interrupt,cpu
1,02:16:29.806700,0.0,VM10-1-9-207,interrupt,cpu
2,02:16:29.806701,0.0,VM10-1-9-207,interrupt,cpu
3,02:16:29.806703,0.0,VM10-1-9-207,interrupt,cpu
0,02:16:29.806704,270.0,VM10-1-9-207,softirq,cpu
1,02:16:29.806705,139.0,VM10-1-9-207,softirq,cpu
2,02:16:29.806706,252.0,VM10-1-9-207,softirq,cpu
3,02:16:29.806708,251.0,VM10-1-9-207,softirq,cpu
0,02:16:29.806709,80.0,VM10-1-9-207,steal,cpu
1,02:16:29.806710,90.0,VM10-1-9-207,steal,cpu
2,02:16:29.806711,256.0,VM10-1-9-207,steal,cpu
3,02:16:29.806713,201.0,VM10-1-9-207,steal,cpu
0,02:16:29.806714,6186640.0,VM10-1-9-207,idle,cpu
1,02:16:29.806715,6140873.0,VM10-1-9-207,idle,cpu
2,02:16:29.806716,6173718.0,VM10-1-9-207,idle,cpu
3,02:16:29.806717,6178864.0,VM10-1-9-207,idle,cpu
0,02:16:39.806418,186947.0,VM10-1-9-207,user,cpu
1,02:16:39.806426,229615.0,VM10-1-9-207,user,cpu
2,02:16:39.806447,184788.0,VM10-1-9-207,user,cpu
