host,time,type_instance,value,type
VM10-1-9-207,02:12:55.119871,used,332107776.0,memory
VM10-1-9-207,02:13:05.120027,buffered,154730496.0,memory
VM10-1-9-207,02:13:05.120027,cached,3772522496.0,memory
VM10-1-9-207,02:13:05.120027,free,3749519360.0,memory
VM10-1-9-207,02:13:05.120027,slab_recl,326787072.0,memory
VM10-1-9-207,02:13:05.120027,slab_unrecl,37650432.0,memory
VM10-1-9-207,02:13:05.120027,used,334446592.0,memory
VM10-1-9-207,02:13:15.119936,buffered,154738688.0,memory
VM10-1-9-207,02:13:15.119936,cached,3772530688.0,memory
VM10-1-9-207,02:13:15.119936,free,3747520512.0,memory
VM10-1-9-207,02:13:15.119936,slab_recl,326782976.0,memory
VM10-1-9-207,02:13:15.119936,slab_unrecl,37617664.0,memory
VM10-1-9-207,02:13:15.119936,used,336465920.0,memory
VM10-1-9-207,02:13:25.119819,buffered,154738688.0,memory
VM10-1-9-207,02:13:25.119819,cached,3772538880.0,memory
VM10-1-9-207,02:13:25.119819,free,3743100928.0,memory
VM10-1-9-207,02:13:25.119819,slab_recl,326778880.0,memory
VM10-1-9-207,02:13:25.119819,slab_unrecl,37400576.0,memory
VM10-1-9-207,02:13:25.119819,used,341098496.0,memory
VM10-1-9-207,02:13:35.120176,buffered,154738688.0,memory
VM10-1-9-207,02:13:35.120176,cached,3772547072.0,memory
VM10-1-9-207,02:13:35.120176,free,3741134848.0,memory
VM10-1-9-207,02:13:35.120176,slab_recl,326778880.0,memory
VM10-1-9-207,02:13:35.120176,slab_unrecl,37261312.0,memory
VM10-1-9-207,02:13:35.120176,used,343195648.0,memory
VM10-1-9-207,02:13:45.120030,buffered,154742784.0,memory
VM10-1-9-207,02:13:45.120030,cached,3772555264.0,memory
VM10-1-9-207,02:13:45.120030,free,3738845184.0,memory
VM10-1-9-207,02:13:45.120030,slab_recl,326782976.0,memory
VM10-1-9-207,02:13:45.120030,slab_unrecl,37650432.0,memory
VM10-1-9-207,02:13:45.120030,used,345079808.0,memory
VM10-1-9-207,02:13:55.120782,buffered,154755072.0,memory
VM10-1-9-207,02:13:55.120782,cached,3772563456.0,memory
VM10-1-9-207,02:13:55.120782,free,3736715264.0,memory
VM10-1-9-207,02:13:55.120782,slab_recl,326782976.0,memory
VM10-1-9-207,02:13:55.120782,slab_unrecl,37576704.0,memory
VM10-1-9-207,02:13:55.120782,used,347262976.0,memory
VM10-1-9-207,02:14:05.119855,buffered,154767360.0,memory
VM10-1-9-207,02:14:05.119855,cached,3772571648.0,memory
VM10-1-9-207,02:14:05.119855,free,3734777856.0,memory
VM10-1-9-207,02:14:05.119855,slab_recl,326782976.0,memory
VM10-1-9-207,02:14:05.119855,slab_unrecl,37404672.0,memory
VM10-1-9-207,02:14:05.119855,used,349351936.0,memory
VM10-1-9-207,02:14:15.120532,buffered,154787840.0,memory
VM10-1-9-207,02:14:15.120532,cached,3772514304.0,memory
VM10-1-9-207,02:14:15.120532,free,3872198656.0,memory
VM10-1-9-207,02:14:15.120532,slab_recl,326713344.0,memory
VM10-1-9-207,02:14:15.120532,slab_unrecl,37462016.0,memory
VM10-1-9-207,02:14:15.120532,used,211980288.0,memory
