type,host,time,type_instance,instance,value
cpu,VM10-1-9-207,00:41:05.599493,system,1,7498.0
cpu,VM10-1-9-207,00:41:05.599494,system,2,7328.0
cpu,VM10-1-9-207,00:41:05.599495,system,3,6926.0
cpu,VM10-1-9-207,00:41:05.599496,wait,0,3367.0
cpu,VM10-1-9-207,00:41:05.599496,wait,1,4384.0
cpu,VM10-1-9-207,00:41:05.599497,wait,2,4033.0
cpu,VM10-1-9-207,00:41:05.599498,wait,3,3672.0
cpu,VM10-1-9-207,00:41:05.599498,nice,0,32.0
cpu,VM10-1-9-207,00:41:05.599516,nice,1,0.0
cpu,VM10-1-9-207,00:41:05.599517,nice,2,7516.0
cpu,VM10-1-9-207,00:41:05.599518,nice,3,0.0
cpu,VM10-1-9-207,00:41:05.599519,interrupt,0,0.0
cpu,VM10-1-9-207,00:41:05.599519,interrupt,1,0.0
cpu,VM10-1-9-207,00:41:05.599524,interrupt,2,0.0
cpu,VM10-1-9-207,00:41:05.599525,interrupt,3,0.0
cpu,VM10-1-9-207,00:41:05.599525,softirq,0,213.0
cpu,VM10-1-9-207,00:41:05.599526,softirq,1,116.0
cpu,VM10-1-9-207,00:41:05.599526,softirq,2,221.0
cpu,VM10-1-9-207,00:41:05.599531,softirq,3,196.0
cpu,VM10-1-9-207,00:41:05.599532,steal,0,56.0
cpu,VM10-1-9-207,00:41:05.599533,steal,1,62.0
cpu,VM10-1-9-207,00:41:05.599533,steal,2,224.0
cpu,VM10-1-9-207,00:41:05.599533,steal,3,146.0
cpu,VM10-1-9-207,00:41:05.599534,idle,0,5723828.0
cpu,VM10-1-9-207,00:41:05.599543,idle,1,5722071.0
cpu,VM10-1-9-207,00:41:05.599544,idle,2,5715198.0
cpu,VM10-1-9-207,00:41:05.599545,idle,3,5754386.0
cpu,VM10-1-9-207,00:41:15.599512,user,0,78822.0
cpu,VM10-1-9-207,00:41:15.599534,user,1,77502.0
cpu,VM10-1-9-207,00:41:15.599546,user,2,73086.0
cpu,VM10-1-9-207,00:41:15.599554,user,3,46154.0
cpu,VM10-1-9-207,00:41:15.599564,system,0,5899.0
cpu,VM10-1-9-207,00:41:15.599572,system,1,7499.0
cpu,VM10-1-9-207,00:41:15.599573,system,2,7328.0
cpu,VM10-1-9-207,00:41:15.599575,system,3,6926.0
cpu,VM10-1-9-207,00:41:15.599576,wait,0,3367.0
cpu,VM10-1-9-207,00:41:15.599576,wait,1,4384.0
cpu,VM10-1-9-207,00:41:15.599578,wait,2,4034.0
cpu,VM10-1-9-207,00:41:15.599579,wait,3,3672.0
cpu,VM10-1-9-207,00:41:15.599580,nice,0,32.0
cpu,VM10-1-9-207,00:41:15.599581,nice,1,0.0
cpu,VM10-1-9-207,00:41:15.599582,nice,2,7516.0
cpu,VM10-1-9-207,00:41:15.599584,nice,3,0.0
cpu,VM10-1-9-207,00:41:15.599585,interrupt,0,0.0
cpu,VM10-1-9-207,00:41:15.599586,interrupt,1,0.0
cpu,VM10-1-9-207,00:41:15.599587,interrupt,2,0.0
cpu,VM10-1-9-207,00:41:15.599588,interrupt,3,0.0
cpu,VM10-1-9-207,00:41:15.599590,softirq,0,213.0
cpu,VM10-1-9-207,00:41:15.599591,softirq,1,116.0
cpu,VM10-1-9-207,00:41:15.599592,softirq,2,221.0
cpu,VM10-1-9-207,00:41:15.599593,softirq,3,196.0
cpu,VM10-1-9-207,00:41:15.599594,steal,0,56.0
cpu,VM10-1-9-207,00:41:15.599595,steal,1,62.0
cpu,VM10-1-9-207,00:41:15.599596,steal,2,224.0
cpu,VM10-1-9-207,00:41:15.599597,steal,3,146.0
cpu,VM10-1-9-207,00:41:15.599598,idle,0,5724826.0
cpu,VM10-1-9-207,00:41:15.599599,idle,1,5723068.0
cpu,VM10-1-9-207,00:41:15.599601,idle,2,5716194.0
cpu,VM10-1-9-207,00:41:15.599602,idle,3,5754387.0
cpu,VM10-1-9-207,00:41:25.599391,user,0,78822.0
cpu,VM10-1-9-207,00:41:25.599399,user,1,77701.0
cpu,VM10-1-9-207,00:41:25.599409,user,2,73088.0
cpu,VM10-1-9-207,00:41:25.599413,user,3,46954.0
cpu,VM10-1-9-207,00:41:25.599416,system,0,5899.0
cpu,VM10-1-9-207,00:41:25.599419,system,1,7501.0
cpu,VM10-1-9-207,00:41:25.599420,system,2,7329.0
cpu,VM10-1-9-207,00:41:25.599420,system,3,6928.0
cpu,VM10-1-9-207,00:41:25.599421,wait,0,3367.0
cpu,VM10-1-9-207,00:41:25.599421,wait,1,4384.0
cpu,VM10-1-9-207,00:41:25.599422,wait,2,4034.0
cpu,VM10-1-9-207,00:41:25.599422,wait,3,3672.0
cpu,VM10-1-9-207,00:41:25.599423,nice,0,32.0
cpu,VM10-1-9-207,00:41:25.599423,nice,1,0.0
cpu,VM10-1-9-207,00:41:25.599424,nice,2,7516.0
cpu,VM10-1-9-207,00:41:25.599425,nice,3,0.0
cpu,VM10-1-9-207,00:41:25.599426,interrupt,0,0.0
cpu,VM10-1-9-207,00:41:25.599427,interrupt,1,0.0
cpu,VM10-1-9-207,00:41:25.599427,interrupt,2,0.0
cpu,VM10-1-9-207,00:41:25.599428,interrupt,3,0.0
cpu,VM10-1-9-207,00:41:25.599429,softirq,0,214.0
cpu,VM10-1-9-207,00:41:25.599429,softirq,1,116.0
cpu,VM10-1-9-207,00:41:25.599430,softirq,2,221.0
cpu,VM10-1-9-207,00:41:25.599431,softirq,3,196.0
cpu,VM10-1-9-207,00:41:25.599432,steal,0,56.0
cpu,VM10-1-9-207,00:41:25.599432,steal,1,62.0
cpu,VM10-1-9-207,00:41:25.599433,steal,2,224.0
cpu,VM10-1-9-207,00:41:25.599433,steal,3,146.0
cpu,VM10-1-9-207,00:41:25.599435,idle,0,5725825.0
cpu,VM10-1-9-207,00:41:25.599435,idle,1,5723867.0
cpu,VM10-1-9-207,00:41:25.599436,idle,2,5717191.0
cpu,VM10-1-9-207,00:41:25.599437,idle,3,5754585.0
cpu,VM10-1-9-207,00:41:35.599523,user,0,78822.0
cpu,VM10-1-9-207,00:41:35.599536,user,1,77703.0
cpu,VM10-1-9-207,00:41:35.599545,user,2,73090.0
cpu,VM10-1-9-207,00:41:35.599569,user,3,47954.0
cpu,VM10-1-9-207,00:41:35.599585,system,0,5899.0
cpu,VM10-1-9-207,00:41:35.599592,system,1,7501.0
cpu,VM10-1-9-207,00:41:35.599594,system,2,7331.0
cpu,VM10-1-9-207,00:41:35.599595,system,3,6928.0
cpu,VM10-1-9-207,00:41:35.599596,wait,0,3367.0
cpu,VM10-1-9-207,00:41:35.599597,wait,1,4384.0
cpu,VM10-1-9-207,00:41:35.599598,wait,2,4035.0
cpu,VM10-1-9-207,00:41:35.599599,wait,3,3672.0
cpu,VM10-1-9-207,00:41:35.599600,nice,0,32.0
cpu,VM10-1-9-207,00:41:35.599608,nice,1,0.0
cpu,VM10-1-9-207,00:41:35.599609,nice,2,7516.0
cpu,VM10-1-9-207,00:41:35.599610,nice,3,0.0
cpu,VM10-1-9-207,00:41:35.599612,interrupt,0,0.0
cpu,VM10-1-9-207,00:41:35.599613,interrupt,1,0.0
cpu,VM10-1-9-207,00:41:35.599614,interrupt,2,0.0
cpu,VM10-1-9-207,00:41:35.599615,interrupt,3,0.0
cpu,VM10-1-9-207,00:41:35.599617,softirq,0,216.0
cpu,VM10-1-9-207,00:41:35.599617,softirq,1,116.0
cpu,VM10-1-9-207,00:41:35.599618,softirq,2,221.0
cpu,VM10-1-9-207,00:41:35.599619,softirq,3,196.0
cpu,VM10-1-9-207,00:41:35.599621,steal,0,56.0
cpu,VM10-1-9-207,00:41:35.599622,steal,1,62.0
cpu,VM10-1-9-207,00:41:35.599623,steal,2,224.0
cpu,VM10-1-9-207,00:41:35.599623,steal,3,146.0
cpu,VM10-1-9-207,00:41:35.599624,idle,0,5726823.0
cpu,VM10-1-9-207,00:41:35.599626,idle,1,5724864.0
cpu,VM10-1-9-207,00:41:35.599627,idle,2,5718186.0
cpu,VM10-1-9-207,00:41:35.599628,idle,3,5754585.0
cpu,VM10-1-9-207,00:41:45.599392,user,0,79821.0
cpu,VM10-1-9-207,00:41:45.599405,user,1,77705.0
cpu,VM10-1-9-207,00:41:45.599426,user,2,73091.0
cpu,VM10-1-9-207,00:41:45.599429,user,3,47954.0
cpu,VM10-1-9-207,00:41:45.599433,system,0,5899.0
cpu,VM10-1-9-207,00:41:45.599439,system,1,7501.0
cpu,VM10-1-9-207,00:41:45.599439,system,2,7332.0
cpu,VM10-1-9-207,00:41:45.599440,system,3,6929.0
cpu,VM10-1-9-207,00:41:45.599441,wait,0,3367.0
cpu,VM10-1-9-207,00:41:45.599441,wait,1,4384.0
cpu,VM10-1-9-207,00:41:45.599442,wait,2,4035.0
cpu,VM10-1-9-207,00:41:45.599443,wait,3,3672.0
cpu,VM10-1-9-207,00:41:45.599443,nice,0,32.0
cpu,VM10-1-9-207,00:41:45.599444,nice,1,0.0
cpu,VM10-1-9-207,00:41:45.599444,nice,2,7516.0
cpu,VM10-1-9-207,00:41:45.599445,nice,3,0.0
cpu,VM10-1-9-207,00:41:45.599446,interrupt,0,0.0
cpu,VM10-1-9-207,00:41:45.599447,interrupt,1,0.0
cpu,VM10-1-9-207,00:41:45.599447,interrupt,2,0.0
cpu,VM10-1-9-207,00:41:45.599448,interrupt,3,0.0
cpu,VM10-1-9-207,00:41:45.599448,softirq,0,216.0
cpu,VM10-1-9-207,00:41:45.599449,softirq,1,116.0
cpu,VM10-1-9-207,00:41:45.599450,softirq,2,221.0
cpu,VM10-1-9-207,00:41:45.599454,softirq,3,196.0
cpu,VM10-1-9-207,00:41:45.599455,steal,0,56.0
cpu,VM10-1-9-207,00:41:45.599456,steal,1,62.0
cpu,VM10-1-9-207,00:41:45.599456,steal,2,224.0
cpu,VM10-1-9-207,00:41:45.599457,steal,3,146.0
cpu,VM10-1-9-207,00:41:45.599457,idle,0,5726824.0
cpu,VM10-1-9-207,00:41:45.599458,idle,1,5725859.0
cpu,VM10-1-9-207,00:41:45.599458,idle,2,5719182.0
cpu,VM10-1-9-207,00:41:45.599459,idle,3,5755582.0
cpu,VM10-1-9-207,00:41:55.599464,user,0,79821.0
cpu,VM10-1-9-207,00:41:55.599473,user,1,77705.0
cpu,VM10-1-9-207,00:41:55.599478,user,2,73093.0
cpu,VM10-1-9-207,00:41:55.599488,user,3,48952.0
cpu,VM10-1-9-207,00:41:55.599493,system,0,5900.0
cpu,VM10-1-9-207,00:41:55.599521,system,1,7502.0
cpu,VM10-1-9-207,00:41:55.599522,system,2,7333.0
cpu,VM10-1-9-207,00:41:55.599523,system,3,6929.0
cpu,VM10-1-9-207,00:41:55.599523,wait,0,3367.0
cpu,VM10-1-9-207,00:41:55.599524,wait,1,4384.0
cpu,VM10-1-9-207,00:41:55.599524,wait,2,4037.0
cpu,VM10-1-9-207,00:41:55.599524,wait,3,3672.0
cpu,VM10-1-9-207,00:41:55.599525,nice,0,32.0
cpu,VM10-1-9-207,00:41:55.599526,nice,1,0.0
cpu,VM10-1-9-207,00:41:55.599527,nice,2,7516.0
cpu,VM10-1-9-207,00:41:55.599527,nice,3,0.0
cpu,VM10-1-9-207,00:41:55.599528,interrupt,0,0.0
cpu,VM10-1-9-207,00:41:55.599529,interrupt,1,0.0
cpu,VM10-1-9-207,00:41:55.599530,interrupt,2,0.0
cpu,VM10-1-9-207,00:41:55.599530,interrupt,3,0.0
cpu,VM10-1-9-207,00:41:55.599531,softirq,0,216.0
cpu,VM10-1-9-207,00:41:55.599532,softirq,1,116.0
cpu,VM10-1-9-207,00:41:55.599532,softirq,2,221.0
cpu,VM10-1-9-207,00:41:55.599533,softirq,3,198.0
cpu,VM10-1-9-207,00:41:55.599534,steal,0,56.0
cpu,VM10-1-9-207,00:41:55.599535,steal,1,63.0
cpu,VM10-1-9-207,00:41:55.599535,steal,2,224.0
cpu,VM10-1-9-207,00:41:55.599536,steal,3,147.0
cpu,VM10-1-9-207,00:41:55.599537,idle,0,5727822.0
cpu,VM10-1-9-207,00:41:55.599537,idle,1,5726858.0
cpu,VM10-1-9-207,00:41:55.599538,idle,2,5720176.0
cpu,VM10-1-9-207,00:41:55.599539,idle,3,5755583.0
cpu,VM10-1-9-207,00:42:05.599399,user,0,79821.0
cpu,VM10-1-9-207,00:42:05.599430,user,1,77800.0
cpu,VM10-1-9-207,00:42:05.599434,user,2,73093.0
cpu,VM10-1-9-207,00:42:05.599438,user,3,49854.0
cpu,VM10-1-9-207,00:42:05.599442,system,0,5901.0
cpu,VM10-1-9-207,00:42:05.599446,system,1,7502.0
cpu,VM10-1-9-207,00:42:05.599447,system,2,7334.0
cpu,VM10-1-9-207,00:42:05.599448,system,3,6931.0
cpu,VM10-1-9-207,00:42:05.599449,wait,0,3367.0
cpu,VM10-1-9-207,00:42:05.599450,wait,1,4384.0
cpu,VM10-1-9-207,00:42:05.599450,wait,2,4037.0
cpu,VM10-1-9-207,00:42:05.599451,wait,3,3672.0
cpu,VM10-1-9-207,00:42:05.599451,nice,0,32.0
cpu,VM10-1-9-207,00:42:05.599452,nice,1,0.0
cpu,VM10-1-9-207,00:42:05.599453,nice,2,7516.0
cpu,VM10-1-9-207,00:42:05.599453,nice,3,0.0
cpu,VM10-1-9-207,00:42:05.599454,interrupt,0,0.0
cpu,VM10-1-9-207,00:42:05.599454,interrupt,1,0.0
cpu,VM10-1-9-207,00:42:05.599455,interrupt,2,0.0
cpu,VM10-1-9-207,00:42:05.599456,interrupt,3,0.0
cpu,VM10-1-9-207,00:42:05.599457,softirq,0,216.0
cpu,VM10-1-9-207,00:42:05.599457,softirq,1,116.0
cpu,VM10-1-9-207,00:42:05.599460,softirq,2,221.0
cpu,VM10-1-9-207,00:42:05.599460,softirq,3,199.0
cpu,VM10-1-9-207,00:42:05.599461,steal,0,56.0
cpu,VM10-1-9-207,00:42:05.599462,steal,1,63.0
cpu,VM10-1-9-207,00:42:05.599463,steal,2,224.0
cpu,VM10-1-9-207,00:42:05.599463,steal,3,147.0
cpu,VM10-1-9-207,00:42:05.599463,idle,0,5728820.0
cpu,VM10-1-9-207,00:42:05.599464,idle,1,5727762.0
cpu,VM10-1-9-207,00:42:05.599465,idle,2,5721174.0
cpu,VM10-1-9-207,00:42:05.599465,idle,3,5755677.0
cpu,VM10-1-9-207,00:42:15.599435,user,0,79822.0
cpu,VM10-1-9-207,00:42:15.599447,user,1,77800.0
cpu,VM10-1-9-207,00:42:15.599453,user,2,73094.0
cpu,VM10-1-9-207,00:42:15.599462,user,3,50852.0
cpu,VM10-1-9-207,00:42:15.599473,system,0,5902.0
cpu,VM10-1-9-207,00:42:15.599488,system,1,7504.0
cpu,VM10-1-9-207,00:42:15.599489,system,2,7334.0
cpu,VM10-1-9-207,00:42:15.599489,system,3,6932.0
cpu,VM10-1-9-207,00:42:15.599491,wait,0,3367.0
cpu,VM10-1-9-207,00:42:15.599491,wait,1,4384.0
cpu,VM10-1-9-207,00:42:15.599492,wait,2,4038.0
cpu,VM10-1-9-207,00:42:15.599493,wait,3,3672.0
cpu,VM10-1-9-207,00:42:15.599493,nice,0,32.0
cpu,VM10-1-9-207,00:42:15.599494,nice,1,0.0
cpu,VM10-1-9-207,00:42:15.599495,nice,2,7516.0
cpu,VM10-1-9-207,00:42:15.599496,nice,3,0.0
cpu,VM10-1-9-207,00:42:15.599497,interrupt,0,0.0
cpu,VM10-1-9-207,00:42:15.599498,interrupt,1,0.0
cpu,VM10-1-9-207,00:42:15.599499,interrupt,2,0.0
cpu,VM10-1-9-207,00:42:15.599500,interrupt,3,0.0
cpu,VM10-1-9-207,00:42:15.599501,softirq,0,216.0
cpu,VM10-1-9-207,00:42:15.599501,softirq,1,116.0
cpu,VM10-1-9-207,00:42:15.599502,softirq,2,221.0
cpu,VM10-1-9-207,00:42:15.599503,softirq,3,200.0
cpu,VM10-1-9-207,00:42:15.599504,steal,0,56.0
cpu,VM10-1-9-207,00:42:15.599505,steal,1,63.0
cpu,VM10-1-9-207,00:42:15.599506,steal,2,224.0
cpu,VM10-1-9-207,00:42:15.599507,steal,3,147.0
cpu,VM10-1-9-207,00:42:15.599508,idle,0,5729818.0
cpu,VM10-1-9-207,00:42:15.599509,idle,1,5728760.0
cpu,VM10-1-9-207,00:42:15.599510,idle,2,5722170.0
cpu,VM10-1-9-207,00:42:15.599510,idle,3,5755677.0
cpu,VM10-1-9-207,00:42:25.599367,user,0,79823.0
cpu,VM10-1-9-207,00:42:25.599374,user,1,77800.0
cpu,VM10-1-9-207,00:42:25.599378,user,2,74093.0
cpu,VM10-1-9-207,00:42:25.599382,user,3,50852.0
cpu,VM10-1-9-207,00:42:25.599386,system,0,5903.0
cpu,VM10-1-9-207,00:42:25.599395,system,1,7504.0
cpu,VM10-1-9-207,00:42:25.599396,system,2,7335.0
cpu,VM10-1-9-207,00:42:25.599397,system,3,6933.0
cpu,VM10-1-9-207,00:42:25.599397,wait,0,3367.0
cpu,VM10-1-9-207,00:42:25.599398,wait,1,4384.0
cpu,VM10-1-9-207,00:42:25.599398,wait,2,4038.0
cpu,VM10-1-9-207,00:42:25.599411,wait,3,3672.0
cpu,VM10-1-9-207,00:42:25.599411,nice,0,32.0
cpu,VM10-1-9-207,00:42:25.599412,nice,1,0.0
cpu,VM10-1-9-207,00:42:25.599412,nice,2,7516.0
cpu,VM10-1-9-207,00:42:25.599413,nice,3,0.0
cpu,VM10-1-9-207,00:42:25.599413,interrupt,0,0.0
cpu,VM10-1-9-207,00:42:25.599414,interrupt,1,0.0
cpu,VM10-1-9-207,00:42:25.599415,interrupt,2,0.0
cpu,VM10-1-9-207,00:42:25.599415,interrupt,3,0.0
cpu,VM10-1-9-207,00:42:25.599416,softirq,0,216.0
cpu,VM10-1-9-207,00:42:25.599416,softirq,1,116.0
cpu,VM10-1-9-207,00:42:25.599417,softirq,2,221.0
cpu,VM10-1-9-207,00:42:25.599418,softirq,3,200.0
cpu,VM10-1-9-207,00:42:25.599419,steal,0,56.0
cpu,VM10-1-9-207,00:42:25.599419,steal,1,63.0
cpu,VM10-1-9-207,00:42:25.599420,steal,2,224.0
cpu,VM10-1-9-207,00:42:25.599421,steal,3,147.0
cpu,VM10-1-9-207,00:42:25.599422,idle,0,5730815.0
cpu,VM10-1-9-207,00:42:25.599422,idle,1,5729758.0
cpu,VM10-1-9-207,00:42:25.599423,idle,2,5722170.0
cpu,VM10-1-9-207,00:42:25.599441,idle,3,5756675.0
cpu,VM10-1-9-207,00:42:35.599487,user,0,79824.0
cpu,VM10-1-9-207,00:42:35.599506,user,1,77801.0
cpu,VM10-1-9-207,00:42:35.599512,user,2,75092.0
cpu,VM10-1-9-207,00:42:35.599522,user,3,50852.0
cpu,VM10-1-9-207,00:42:35.599534,system,0,5904.0
cpu,VM10-1-9-207,00:42:35.599560,system,1,7506.0
cpu,VM10-1-9-207,00:42:35.599562,system,2,7335.0
cpu,VM10-1-9-207,00:42:35.599563,system,3,6933.0
cpu,VM10-1-9-207,00:42:35.599564,wait,0,3367.0
cpu,VM10-1-9-207,00:42:35.599565,wait,1,4384.0
cpu,VM10-1-9-207,00:42:35.599566,wait,2,4038.0
cpu,VM10-1-9-207,00:42:35.599567,wait,3,3672.0
cpu,VM10-1-9-207,00:42:35.599568,nice,0,32.0
cpu,VM10-1-9-207,00:42:35.599569,nice,1,0.0
cpu,VM10-1-9-207,00:42:35.599570,nice,2,7516.0
cpu,VM10-1-9-207,00:42:35.599571,nice,3,0.0
cpu,VM10-1-9-207,00:42:35.599572,interrupt,0,0.0
cpu,VM10-1-9-207,00:42:35.599572,interrupt,1,0.0
cpu,VM10-1-9-207,00:42:35.599574,interrupt,2,0.0
cpu,VM10-1-9-207,00:42:35.599574,interrupt,3,0.0
cpu,VM10-1-9-207,00:42:35.599575,softirq,0,216.0
cpu,VM10-1-9-207,00:42:35.599576,softirq,1,116.0
cpu,VM10-1-9-207,00:42:35.599576,softirq,2,221.0
cpu,VM10-1-9-207,00:42:35.599578,softirq,3,201.0
cpu,VM10-1-9-207,00:42:35.599579,steal,0,56.0
cpu,VM10-1-9-207,00:42:35.599580,steal,1,63.0
cpu,VM10-1-9-207,00:42:35.599581,steal,2,224.0
cpu,VM10-1-9-207,00:42:35.599581,steal,3,147.0
cpu,VM10-1-9-207,00:42:35.599582,idle,0,5731812.0
cpu,VM10-1-9-207,00:42:35.599583,idle,1,5730756.0
cpu,VM10-1-9-207,00:42:35.599585,idle,2,5722170.0
cpu,VM10-1-9-207,00:42:35.599585,idle,3,5757674.0
cpu,VM10-1-9-207,00:42:45.599440,user,0,79825.0
cpu,VM10-1-9-207,00:42:45.599447,user,1,77803.0
cpu,VM10-1-9-207,00:42:45.599468,user,2,76092.0
cpu,VM10-1-9-207,00:42:45.599472,user,3,50853.0
cpu,VM10-1-9-207,00:42:45.599476,system,0,5905.0
cpu,VM10-1-9-207,00:42:45.599486,system,1,7506.0
cpu,VM10-1-9-207,00:42:45.599487,system,2,7335.0
cpu,VM10-1-9-207,00:42:45.599488,system,3,6934.0
cpu,VM10-1-9-207,00:42:45.599488,wait,0,3367.0
cpu,VM10-1-9-207,00:42:45.599489,wait,1,4385.0
cpu,VM10-1-9-207,00:42:45.599490,wait,2,4038.0
cpu,VM10-1-9-207,00:42:45.599490,wait,3,3672.0
cpu,VM10-1-9-207,00:42:45.599491,nice,0,32.0
cpu,VM10-1-9-207,00:42:45.599492,nice,1,0.0
cpu,VM10-1-9-207,00:42:45.599492,nice,2,7516.0
cpu,VM10-1-9-207,00:42:45.599493,nice,3,0.0
cpu,VM10-1-9-207,00:42:45.599494,interrupt,0,0.0
cpu,VM10-1-9-207,00:42:45.599494,interrupt,1,0.0
cpu,VM10-1-9-207,00:42:45.599495,interrupt,2,0.0
cpu,VM10-1-9-207,00:42:45.599495,interrupt,3,0.0
cpu,VM10-1-9-207,00:42:45.599496,softirq,0,216.0
cpu,VM10-1-9-207,00:42:45.599497,softirq,1,116.0
cpu,VM10-1-9-207,00:42:45.599497,softirq,2,221.0
cpu,VM10-1-9-207,00:42:45.599498,softirq,3,201.0
cpu,VM10-1-9-207,00:42:45.599498,steal,0,56.0
cpu,VM10-1-9-207,00:42:45.599499,steal,1,63.0
cpu,VM10-1-9-207,00:42:45.599499,steal,2,224.0
cpu,VM10-1-9-207,00:42:45.599503,steal,3,147.0
cpu,VM10-1-9-207,00:42:45.599504,idle,0,5732809.0
cpu,VM10-1-9-207,00:42:45.599504,idle,1,5731752.0
cpu,VM10-1-9-207,00:42:45.599505,idle,2,5722170.0
cpu,VM10-1-9-207,00:42:45.599506,idle,3,5758672.0
cpu,VM10-1-9-207,00:42:55.599418,user,0,79825.0
cpu,VM10-1-9-207,00:42:55.599427,user,1,77804.0
cpu,VM10-1-9-207,00:42:55.599432,user,2,77092.0
cpu,VM10-1-9-207,00:42:55.599437,user,3,50854.0
cpu,VM10-1-9-207,00:42:55.599442,system,0,5906.0
cpu,VM10-1-9-207,00:42:55.599454,system,1,7507.0
cpu,VM10-1-9-207,00:42:55.599456,system,2,7335.0
cpu,VM10-1-9-207,00:42:55.599457,system,3,6934.0
cpu,VM10-1-9-207,00:42:55.599465,wait,0,3367.0
cpu,VM10-1-9-207,00:42:55.599466,wait,1,4385.0
cpu,VM10-1-9-207,00:42:55.599467,wait,2,4038.0
cpu,VM10-1-9-207,00:42:55.599468,wait,3,3672.0
cpu,VM10-1-9-207,00:42:55.599468,nice,0,32.0
cpu,VM10-1-9-207,00:42:55.599469,nice,1,0.0
cpu,VM10-1-9-207,00:42:55.599470,nice,2,7516.0
cpu,VM10-1-9-207,00:42:55.599471,nice,3,0.0
cpu,VM10-1-9-207,00:42:55.599472,interrupt,0,0.0
cpu,VM10-1-9-207,00:42:55.599473,interrupt,1,0.0
cpu,VM10-1-9-207,00:42:55.599474,interrupt,2,0.0
cpu,VM10-1-9-207,00:42:55.599474,interrupt,3,0.0
cpu,VM10-1-9-207,00:42:55.599475,softirq,0,216.0
cpu,VM10-1-9-207,00:42:55.599476,softirq,1,116.0
cpu,VM10-1-9-207,00:42:55.599477,softirq,2,221.0
cpu,VM10-1-9-207,00:42:55.599478,softirq,3,202.0
cpu,VM10-1-9-207,00:42:55.599478,steal,0,56.0
cpu,VM10-1-9-207,00:42:55.599479,steal,1,63.0
cpu,VM10-1-9-207,00:42:55.599480,steal,2,224.0
cpu,VM10-1-9-207,00:42:55.599481,steal,3,147.0
cpu,VM10-1-9-207,00:42:55.599482,idle,0,5733806.0
cpu,VM10-1-9-207,00:42:55.599483,idle,1,5732749.0
cpu,VM10-1-9-207,00:42:55.599484,idle,2,5722170.0
cpu,VM10-1-9-207,00:42:55.599485,idle,3,5759672.0
cpu,VM10-1-9-207,00:43:05.599493,user,0,79826.0
cpu,VM10-1-9-207,00:43:05.599505,user,1,77805.0
cpu,VM10-1-9-207,00:43:05.599520,user,2,78092.0
cpu,VM10-1-9-207,00:43:05.599545,user,3,50854.0
cpu,VM10-1-9-207,00:43:05.599558,system,0,5908.0
cpu,VM10-1-9-207,00:43:05.599564,system,1,7507.0
cpu,VM10-1-9-207,00:43:05.599566,system,2,7336.0
cpu,VM10-1-9-207,00:43:05.599567,system,3,6934.0
cpu,VM10-1-9-207,00:43:05.599568,wait,0,3367.0
cpu,VM10-1-9-207,00:43:05.599569,wait,1,4385.0
