type,host,time,type_instance,instance,value
cpu,VM10-1-9-207,00:43:43.489760,softirq,1,116.0
cpu,VM10-1-9-207,00:43:43.489761,softirq,2,222.0
cpu,VM10-1-9-207,00:43:43.489762,softirq,3,202.0
cpu,VM10-1-9-207,00:43:43.489763,steal,0,56.0
cpu,VM10-1-9-207,00:43:43.489764,steal,1,63.0
cpu,VM10-1-9-207,00:43:43.489765,steal,2,225.0
cpu,VM10-1-9-207,00:43:43.489766,steal,3,148.0
cpu,VM10-1-9-207,00:43:43.489767,idle,0,5738568.0
cpu,VM10-1-9-207,00:43:43.489768,idle,1,5737497.0
cpu,VM10-1-9-207,00:43:43.489769,idle,2,5723576.0
cpu,VM10-1-9-207,00:43:43.489770,idle,3,5764273.0
cpu,VM10-1-9-207,00:43:53.489692,user,0,79835.0
cpu,VM10-1-9-207,00:43:53.489710,user,1,77825.0
cpu,VM10-1-9-207,00:43:53.489720,user,2,81436.0
cpu,VM10-1-9-207,00:43:53.489728,user,3,51016.0
cpu,VM10-1-9-207,00:43:53.489873,system,0,5916.0
cpu,VM10-1-9-207,00:43:53.489922,system,1,7525.0
cpu,VM10-1-9-207,00:43:53.490296,system,2,7367.0
cpu,VM10-1-9-207,00:43:53.490298,system,3,6946.0
cpu,VM10-1-9-207,00:43:53.490299,wait,0,3368.0
cpu,VM10-1-9-207,00:43:53.490300,wait,1,4386.0
cpu,VM10-1-9-207,00:43:53.490302,wait,2,4044.0
cpu,VM10-1-9-207,00:43:53.490303,wait,3,3677.0
cpu,VM10-1-9-207,00:43:53.490304,nice,0,32.0
cpu,VM10-1-9-207,00:43:53.490305,nice,1,0.0
cpu,VM10-1-9-207,00:43:53.490306,nice,2,7516.0
cpu,VM10-1-9-207,00:43:53.490307,nice,3,0.0
cpu,VM10-1-9-207,00:43:53.490308,interrupt,0,0.0
cpu,VM10-1-9-207,00:43:53.490310,interrupt,1,0.0
cpu,VM10-1-9-207,00:43:53.490311,interrupt,2,0.0
cpu,VM10-1-9-207,00:43:53.490312,interrupt,3,0.0
cpu,VM10-1-9-207,00:43:53.491464,softirq,0,216.0
cpu,VM10-1-9-207,00:43:53.491510,softirq,1,116.0
cpu,VM10-1-9-207,00:43:53.491564,softirq,2,222.0
cpu,VM10-1-9-207,00:43:53.491606,softirq,3,202.0
cpu,VM10-1-9-207,00:43:53.491641,steal,0,56.0
cpu,VM10-1-9-207,00:43:53.491682,steal,1,63.0
cpu,VM10-1-9-207,00:43:53.491718,steal,2,225.0
cpu,VM10-1-9-207,00:43:53.491755,steal,3,148.0
cpu,VM10-1-9-207,00:43:53.491795,idle,0,5739567.0
cpu,VM10-1-9-207,00:43:53.491832,idle,1,5738488.0
cpu,VM10-1-9-207,00:43:53.491872,idle,2,5723576.0
cpu,VM10-1-9-207,00:43:53.491909,idle,3,5765268.0
cpu,VM10-1-9-207,00:44:03.489590,user,0,79835.0
cpu,VM10-1-9-207,00:44:03.489602,user,1,77826.0
cpu,VM10-1-9-207,00:44:03.489605,user,2,82430.0
cpu,VM10-1-9-207,00:44:03.489611,user,3,51016.0
cpu,VM10-1-9-207,00:44:03.489615,system,0,5916.0
cpu,VM10-1-9-207,00:44:03.489619,system,1,7526.0
cpu,VM10-1-9-207,00:44:03.489620,system,2,7373.0
cpu,VM10-1-9-207,00:44:03.489621,system,3,6947.0
cpu,VM10-1-9-207,00:44:03.489622,wait,0,3368.0
cpu,VM10-1-9-207,00:44:03.489623,wait,1,4386.0
cpu,VM10-1-9-207,00:44:03.489624,wait,2,4044.0
cpu,VM10-1-9-207,00:44:03.489625,wait,3,3677.0
cpu,VM10-1-9-207,00:44:03.489626,nice,0,32.0
cpu,VM10-1-9-207,00:44:03.489627,nice,1,0.0
cpu,VM10-1-9-207,00:44:03.489628,nice,2,7516.0
cpu,VM10-1-9-207,00:44:03.489629,nice,3,0.0
cpu,VM10-1-9-207,00:44:03.489630,interrupt,0,0.0
cpu,VM10-1-9-207,00:44:03.489632,interrupt,1,0.0
cpu,VM10-1-9-207,00:44:03.489633,interrupt,2,0.0
cpu,VM10-1-9-207,00:44:03.489634,interrupt,3,0.0
cpu,VM10-1-9-207,00:44:03.489635,softirq,0,216.0
cpu,VM10-1-9-207,00:44:03.489636,softirq,1,116.0
cpu,VM10-1-9-207,00:44:03.489637,softirq,2,222.0
cpu,VM10-1-9-207,00:44:03.489638,softirq,3,202.0
cpu,VM10-1-9-207,00:44:03.489639,steal,0,56.0
cpu,VM10-1-9-207,00:44:03.489640,steal,1,63.0
cpu,VM10-1-9-207,00:44:03.489644,steal,2,225.0
cpu,VM10-1-9-207,00:44:03.489645,steal,3,148.0
cpu,VM10-1-9-207,00:44:03.489646,idle,0,5740566.0
cpu,VM10-1-9-207,00:44:03.489647,idle,1,5739484.0
cpu,VM10-1-9-207,00:44:03.489648,idle,2,5723576.0
cpu,VM10-1-9-207,00:44:03.489649,idle,3,5766266.0
cpu,VM10-1-9-207,00:44:13.489581,user,0,79835.0
cpu,VM10-1-9-207,00:44:13.489596,user,1,77827.0
cpu,VM10-1-9-207,00:44:13.489603,user,2,83424.0
cpu,VM10-1-9-207,00:44:13.489723,user,3,51016.0
cpu,VM10-1-9-207,00:44:13.489767,system,0,5916.0
cpu,VM10-1-9-207,00:44:13.489777,system,1,7528.0
cpu,VM10-1-9-207,00:44:13.489822,system,2,7378.0
cpu,VM10-1-9-207,00:44:13.489853,system,3,6947.0
cpu,VM10-1-9-207,00:44:13.489890,wait,0,3368.0
cpu,VM10-1-9-207,00:44:13.489921,wait,1,4386.0
cpu,VM10-1-9-207,00:44:13.489954,wait,2,4044.0
cpu,VM10-1-9-207,00:44:13.491304,wait,3,3677.0
cpu,VM10-1-9-207,00:44:13.491342,nice,0,32.0
cpu,VM10-1-9-207,00:44:13.491378,nice,1,0.0
cpu,VM10-1-9-207,00:44:13.497322,nice,2,7516.0
cpu,VM10-1-9-207,00:44:13.497355,nice,3,0.0
cpu,VM10-1-9-207,00:44:13.497401,interrupt,0,0.0
cpu,VM10-1-9-207,00:44:13.497417,interrupt,1,0.0
cpu,VM10-1-9-207,00:44:13.497442,interrupt,2,0.0
cpu,VM10-1-9-207,00:44:13.497443,interrupt,3,0.0
cpu,VM10-1-9-207,00:44:13.497444,softirq,0,216.0
cpu,VM10-1-9-207,00:44:13.497445,softirq,1,116.0
cpu,VM10-1-9-207,00:44:13.497446,softirq,2,222.0
cpu,VM10-1-9-207,00:44:13.497447,softirq,3,202.0
cpu,VM10-1-9-207,00:44:13.497449,steal,0,56.0
cpu,VM10-1-9-207,00:44:13.497449,steal,1,63.0
cpu,VM10-1-9-207,00:44:13.497451,steal,2,225.0
cpu,VM10-1-9-207,00:44:13.497452,steal,3,148.0
cpu,VM10-1-9-207,00:44:13.497452,idle,0,5741565.0
cpu,VM10-1-9-207,00:44:13.497453,idle,1,5740479.0
cpu,VM10-1-9-207,00:44:13.497454,idle,2,5723576.0
cpu,VM10-1-9-207,00:44:13.497455,idle,3,5767264.0
cpu,VM10-1-9-207,00:44:23.489689,user,0,79835.0
cpu,VM10-1-9-207,00:44:23.489711,user,1,77827.0
cpu,VM10-1-9-207,00:44:23.489717,user,2,84420.0
cpu,VM10-1-9-207,00:44:23.489724,user,3,51017.0
cpu,VM10-1-9-207,00:44:23.489728,system,0,5916.0
cpu,VM10-1-9-207,00:44:23.489734,system,1,7530.0
cpu,VM10-1-9-207,00:44:23.489735,system,2,7381.0
cpu,VM10-1-9-207,00:44:23.489735,system,3,6949.0
cpu,VM10-1-9-207,00:44:23.489736,wait,0,3368.0
cpu,VM10-1-9-207,00:44:23.489736,wait,1,4386.0
cpu,VM10-1-9-207,00:44:23.489737,wait,2,4044.0
cpu,VM10-1-9-207,00:44:23.489738,wait,3,3677.0
cpu,VM10-1-9-207,00:44:23.489738,nice,0,32.0
cpu,VM10-1-9-207,00:44:23.489738,nice,1,0.0
cpu,VM10-1-9-207,00:44:23.489739,nice,2,7516.0
cpu,VM10-1-9-207,00:44:23.489739,nice,3,0.0
cpu,VM10-1-9-207,00:44:23.489740,interrupt,0,0.0
cpu,VM10-1-9-207,00:44:23.489741,interrupt,1,0.0
cpu,VM10-1-9-207,00:44:23.489742,interrupt,2,0.0
cpu,VM10-1-9-207,00:44:23.489742,interrupt,3,0.0
cpu,VM10-1-9-207,00:44:23.489743,softirq,0,216.0
cpu,VM10-1-9-207,00:44:23.489743,softirq,1,116.0
cpu,VM10-1-9-207,00:44:23.489744,softirq,2,222.0
cpu,VM10-1-9-207,00:44:23.489745,softirq,3,202.0
cpu,VM10-1-9-207,00:44:23.489745,steal,0,56.0
cpu,VM10-1-9-207,00:44:23.489760,steal,1,63.0
cpu,VM10-1-9-207,00:44:23.489762,steal,2,226.0
cpu,VM10-1-9-207,00:44:23.489762,steal,3,148.0
cpu,VM10-1-9-207,00:44:23.489763,idle,0,5742565.0
cpu,VM10-1-9-207,00:44:23.489763,idle,1,5741476.0
cpu,VM10-1-9-207,00:44:23.489763,idle,2,5723576.0
cpu,VM10-1-9-207,00:44:23.489767,idle,3,5768261.0
cpu,VM10-1-9-207,00:44:33.489688,user,0,79835.0
cpu,VM10-1-9-207,00:44:33.489706,user,1,77829.0
cpu,VM10-1-9-207,00:44:33.489717,user,2,85418.0
cpu,VM10-1-9-207,00:44:33.489724,user,3,51018.0
cpu,VM10-1-9-207,00:44:33.489731,system,0,5916.0
cpu,VM10-1-9-207,00:44:33.489737,system,1,7530.0
cpu,VM10-1-9-207,00:44:33.489738,system,2,7383.0
cpu,VM10-1-9-207,00:44:33.489739,system,3,6951.0
cpu,VM10-1-9-207,00:44:33.489740,wait,0,3368.0
cpu,VM10-1-9-207,00:44:33.489741,wait,1,4386.0
cpu,VM10-1-9-207,00:44:33.489741,wait,2,4044.0
cpu,VM10-1-9-207,00:44:33.489742,wait,3,3678.0
cpu,VM10-1-9-207,00:44:33.489743,nice,0,32.0
cpu,VM10-1-9-207,00:44:33.489744,nice,1,0.0
cpu,VM10-1-9-207,00:44:33.489745,nice,2,7516.0
cpu,VM10-1-9-207,00:44:33.489746,nice,3,0.0
cpu,VM10-1-9-207,00:44:33.489748,interrupt,0,0.0
cpu,VM10-1-9-207,00:44:33.489748,interrupt,1,0.0
cpu,VM10-1-9-207,00:44:33.489749,interrupt,2,0.0
cpu,VM10-1-9-207,00:44:33.489751,interrupt,3,0.0
cpu,VM10-1-9-207,00:44:33.489752,softirq,0,216.0
cpu,VM10-1-9-207,00:44:33.489753,softirq,1,116.0
cpu,VM10-1-9-207,00:44:33.489754,softirq,2,222.0
cpu,VM10-1-9-207,00:44:33.489755,softirq,3,202.0
cpu,VM10-1-9-207,00:44:33.489756,steal,0,56.0
cpu,VM10-1-9-207,00:44:33.489757,steal,1,63.0
cpu,VM10-1-9-207,00:44:33.489758,steal,2,226.0
cpu,VM10-1-9-207,00:44:33.491127,steal,3,148.0
cpu,VM10-1-9-207,00:44:33.491128,idle,0,5743564.0
cpu,VM10-1-9-207,00:44:33.491129,idle,1,5742472.0
cpu,VM10-1-9-207,00:44:33.491130,idle,2,5723576.0
cpu,VM10-1-9-207,00:44:33.491131,idle,3,5769256.0
cpu,VM10-1-9-207,00:44:43.489653,user,0,79835.0
cpu,VM10-1-9-207,00:44:43.489755,user,1,77830.0
cpu,VM10-1-9-207,00:44:43.489795,user,2,86414.0
cpu,VM10-1-9-207,00:44:43.489805,user,3,51018.0
cpu,VM10-1-9-207,00:44:43.489815,system,0,5916.0
cpu,VM10-1-9-207,00:44:43.489824,system,1,7532.0
cpu,VM10-1-9-207,00:44:43.489901,system,2,7388.0
cpu,VM10-1-9-207,00:44:43.489935,system,3,6951.0
cpu,VM10-1-9-207,00:44:43.489967,wait,0,3368.0
cpu,VM10-1-9-207,00:44:43.490000,wait,1,4386.0
cpu,VM10-1-9-207,00:44:43.490048,wait,2,4044.0
cpu,VM10-1-9-207,00:44:43.490067,wait,3,3678.0
cpu,VM10-1-9-207,00:44:43.490094,nice,0,32.0
cpu,VM10-1-9-207,00:44:43.490134,nice,1,0.0
cpu,VM10-1-9-207,00:44:43.490175,nice,2,7516.0
cpu,VM10-1-9-207,00:44:43.490207,nice,3,0.0
cpu,VM10-1-9-207,00:44:43.490241,interrupt,0,0.0
cpu,VM10-1-9-207,00:44:43.490273,interrupt,1,0.0
cpu,VM10-1-9-207,00:44:43.490312,interrupt,2,0.0
cpu,VM10-1-9-207,00:44:43.491923,interrupt,3,0.0
cpu,VM10-1-9-207,00:44:43.491925,softirq,0,216.0
cpu,VM10-1-9-207,00:44:43.491925,softirq,1,116.0
cpu,VM10-1-9-207,00:44:43.491926,softirq,2,222.0
cpu,VM10-1-9-207,00:44:43.491927,softirq,3,202.0
cpu,VM10-1-9-207,00:44:43.491928,steal,0,56.0
cpu,VM10-1-9-207,00:44:43.491930,steal,1,63.0
cpu,VM10-1-9-207,00:44:43.491931,steal,2,226.0
cpu,VM10-1-9-207,00:44:43.491931,steal,3,148.0
cpu,VM10-1-9-207,00:44:43.491932,idle,0,5744564.0
cpu,VM10-1-9-207,00:44:43.491933,idle,1,5743467.0
cpu,VM10-1-9-207,00:44:43.491934,idle,2,5723576.0
cpu,VM10-1-9-207,00:44:43.491935,idle,3,5770254.0
cpu,VM10-1-9-207,00:44:53.489764,user,0,79836.0
cpu,VM10-1-9-207,00:44:53.489778,user,1,77832.0
cpu,VM10-1-9-207,00:44:53.489785,user,2,87061.0
cpu,VM10-1-9-207,00:44:53.489798,user,3,51366.0
cpu,VM10-1-9-207,00:44:53.489811,system,0,5916.0
cpu,VM10-1-9-207,00:44:53.489818,system,1,7534.0
cpu,VM10-1-9-207,00:44:53.489819,system,2,7391.0
cpu,VM10-1-9-207,00:44:53.489821,system,3,6951.0
cpu,VM10-1-9-207,00:44:53.489822,wait,0,3368.0
cpu,VM10-1-9-207,00:44:53.489824,wait,1,4386.0
cpu,VM10-1-9-207,00:44:53.489825,wait,2,4044.0
cpu,VM10-1-9-207,00:44:53.489826,wait,3,3679.0
cpu,VM10-1-9-207,00:44:53.489826,nice,0,32.0
cpu,VM10-1-9-207,00:44:53.489828,nice,1,0.0
cpu,VM10-1-9-207,00:44:53.489828,nice,2,7516.0
cpu,VM10-1-9-207,00:44:53.489829,nice,3,0.0
cpu,VM10-1-9-207,00:44:53.489830,interrupt,0,0.0
cpu,VM10-1-9-207,00:44:53.489831,interrupt,1,0.0
cpu,VM10-1-9-207,00:44:53.489832,interrupt,2,0.0
cpu,VM10-1-9-207,00:44:53.489834,interrupt,3,0.0
cpu,VM10-1-9-207,00:44:53.489835,softirq,0,216.0
cpu,VM10-1-9-207,00:44:53.489836,softirq,1,116.0
cpu,VM10-1-9-207,00:44:53.489836,softirq,2,222.0
cpu,VM10-1-9-207,00:44:53.489838,softirq,3,202.0
cpu,VM10-1-9-207,00:44:53.489839,steal,0,56.0
cpu,VM10-1-9-207,00:44:53.489840,steal,1,63.0
cpu,VM10-1-9-207,00:44:53.489841,steal,2,226.0
cpu,VM10-1-9-207,00:44:53.489842,steal,3,149.0
cpu,VM10-1-9-207,00:44:53.489843,idle,0,5745563.0
cpu,VM10-1-9-207,00:44:53.489844,idle,1,5744462.0
cpu,VM10-1-9-207,00:44:53.489845,idle,2,5723924.0
cpu,VM10-1-9-207,00:44:53.489854,idle,3,5770903.0
cpu,VM10-1-9-207,00:45:03.489644,user,0,79836.0
cpu,VM10-1-9-207,00:45:03.489716,user,1,77834.0
cpu,VM10-1-9-207,00:45:03.489722,user,2,87062.0
cpu,VM10-1-9-207,00:45:03.489738,user,3,52366.0
cpu,VM10-1-9-207,00:45:03.489815,system,0,5916.0
cpu,VM10-1-9-207,00:45:03.489833,system,1,7536.0
cpu,VM10-1-9-207,00:45:03.489862,system,2,7391.0
cpu,VM10-1-9-207,00:45:03.491616,system,3,6952.0
cpu,VM10-1-9-207,00:45:03.491655,wait,0,3368.0
cpu,VM10-1-9-207,00:45:03.491662,wait,1,4386.0
cpu,VM10-1-9-207,00:45:03.491667,wait,2,4045.0
cpu,VM10-1-9-207,00:45:03.491672,wait,3,3679.0
cpu,VM10-1-9-207,00:45:03.491712,nice,0,32.0
cpu,VM10-1-9-207,00:45:03.491729,nice,1,0.0
cpu,VM10-1-9-207,00:45:03.491747,nice,2,7516.0
cpu,VM10-1-9-207,00:45:03.491764,nice,3,0.0
cpu,VM10-1-9-207,00:45:03.491793,interrupt,0,0.0
cpu,VM10-1-9-207,00:45:03.491824,interrupt,1,0.0
cpu,VM10-1-9-207,00:45:03.491860,interrupt,2,0.0
cpu,VM10-1-9-207,00:45:03.491882,interrupt,3,0.0
cpu,VM10-1-9-207,00:45:03.491902,softirq,0,216.0
cpu,VM10-1-9-207,00:45:03.491922,softirq,1,116.0
cpu,VM10-1-9-207,00:45:03.491942,softirq,2,222.0
cpu,VM10-1-9-207,00:45:03.491961,softirq,3,202.0
cpu,VM10-1-9-207,00:45:03.491980,steal,0,56.0
cpu,VM10-1-9-207,00:45:03.491999,steal,1,63.0
cpu,VM10-1-9-207,00:45:03.492027,steal,2,226.0
cpu,VM10-1-9-207,00:45:03.492047,steal,3,149.0
cpu,VM10-1-9-207,00:45:03.492067,idle,0,5746563.0
cpu,VM10-1-9-207,00:45:03.492086,idle,1,5745458.0
cpu,VM10-1-9-207,00:45:03.492105,idle,2,5724922.0
cpu,VM10-1-9-207,00:45:03.492137,idle,3,5770903.0
cpu,VM10-1-9-207,00:45:13.489599,user,0,79836.0
cpu,VM10-1-9-207,00:45:13.489619,user,1,77835.0
cpu,VM10-1-9-207,00:45:13.489622,user,2,87062.0
cpu,VM10-1-9-207,00:45:13.489711,user,3,53365.0
cpu,VM10-1-9-207,00:45:13.489761,system,0,5916.0
cpu,VM10-1-9-207,00:45:13.489768,system,1,7537.0
cpu,VM10-1-9-207,00:45:13.489782,system,2,7391.0
cpu,VM10-1-9-207,00:45:13.489831,system,3,6952.0
cpu,VM10-1-9-207,00:45:13.489853,wait,0,3368.0
cpu,VM10-1-9-207,00:45:13.489854,wait,1,4386.0
cpu,VM10-1-9-207,00:45:13.489855,wait,2,4045.0
cpu,VM10-1-9-207,00:45:13.489855,wait,3,3679.0
cpu,VM10-1-9-207,00:45:13.489856,nice,0,32.0
cpu,VM10-1-9-207,00:45:13.489857,nice,1,0.0
cpu,VM10-1-9-207,00:45:13.489858,nice,2,7516.0
cpu,VM10-1-9-207,00:45:13.489859,nice,3,0.0
cpu,VM10-1-9-207,00:45:13.489860,interrupt,0,0.0
cpu,VM10-1-9-207,00:45:13.489860,interrupt,1,0.0
cpu,VM10-1-9-207,00:45:13.489861,interrupt,2,0.0
cpu,VM10-1-9-207,00:45:13.489862,interrupt,3,0.0
cpu,VM10-1-9-207,00:45:13.489863,softirq,0,216.0
cpu,VM10-1-9-207,00:45:13.489864,softirq,1,116.0
cpu,VM10-1-9-207,00:45:13.489864,softirq,2,222.0
cpu,VM10-1-9-207,00:45:13.489865,softirq,3,202.0
cpu,VM10-1-9-207,00:45:13.489866,steal,0,56.0
cpu,VM10-1-9-207,00:45:13.489867,steal,1,63.0
cpu,VM10-1-9-207,00:45:13.489867,steal,2,226.0
cpu,VM10-1-9-207,00:45:13.489868,steal,3,149.0
cpu,VM10-1-9-207,00:45:13.489869,idle,0,5747562.0
cpu,VM10-1-9-207,00:45:13.489870,idle,1,5746453.0
cpu,VM10-1-9-207,00:45:13.489870,idle,2,5725921.0
cpu,VM10-1-9-207,00:45:13.489871,idle,3,5770903.0
cpu,VM10-1-9-207,00:45:23.489673,user,0,79836.0
cpu,VM10-1-9-207,00:45:23.489683,user,1,77836.0
cpu,VM10-1-9-207,00:45:23.489690,user,2,88056.0
cpu,VM10-1-9-207,00:45:23.489706,user,3,53368.0
cpu,VM10-1-9-207,00:45:23.489720,system,0,5916.0
cpu,VM10-1-9-207,00:45:23.489726,system,1,7538.0
cpu,VM10-1-9-207,00:45:23.489727,system,2,7397.0
cpu,VM10-1-9-207,00:45:23.489728,system,3,6953.0
cpu,VM10-1-9-207,00:45:23.489730,wait,0,3368.0
cpu,VM10-1-9-207,00:45:23.489731,wait,1,4386.0
cpu,VM10-1-9-207,00:45:23.489732,wait,2,4045.0
cpu,VM10-1-9-207,00:45:23.489733,wait,3,3679.0
cpu,VM10-1-9-207,00:45:23.489734,nice,0,32.0
cpu,VM10-1-9-207,00:45:23.489735,nice,1,0.0
cpu,VM10-1-9-207,00:45:23.489736,nice,2,7516.0
cpu,VM10-1-9-207,00:45:23.489737,nice,3,0.0
cpu,VM10-1-9-207,00:45:23.489738,interrupt,0,0.0
cpu,VM10-1-9-207,00:45:23.489739,interrupt,1,0.0
cpu,VM10-1-9-207,00:45:23.489741,interrupt,2,0.0
cpu,VM10-1-9-207,00:45:23.489742,interrupt,3,0.0
cpu,VM10-1-9-207,00:45:23.489743,softirq,0,216.0
cpu,VM10-1-9-207,00:45:23.489744,softirq,1,116.0
cpu,VM10-1-9-207,00:45:23.489745,softirq,2,222.0
cpu,VM10-1-9-207,00:45:23.489746,softirq,3,203.0
cpu,VM10-1-9-207,00:45:23.489753,steal,0,56.0
cpu,VM10-1-9-207,00:45:23.489754,steal,1,63.0
cpu,VM10-1-9-207,00:45:23.489755,steal,2,226.0
cpu,VM10-1-9-207,00:45:23.489756,steal,3,150.0
cpu,VM10-1-9-207,00:45:23.489757,idle,0,5748562.0
cpu,VM10-1-9-207,00:45:23.489758,idle,1,5747450.0
cpu,VM10-1-9-207,00:45:23.489759,idle,2,5725921.0
cpu,VM10-1-9-207,00:45:23.489760,idle,3,5771898.0
cpu,VM10-1-9-207,00:45:33.489613,user,0,79836.0
cpu,VM10-1-9-207,00:45:33.489645,user,1,77838.0
cpu,VM10-1-9-207,00:45:33.489670,user,2,88162.0
cpu,VM10-1-9-207,00:45:33.489674,user,3,54262.0
cpu,VM10-1-9-207,00:45:33.489678,system,0,5916.0
cpu,VM10-1-9-207,00:45:33.489681,system,1,7539.0
cpu,VM10-1-9-207,00:45:33.489681,system,2,7397.0
cpu,VM10-1-9-207,00:45:33.489682,system,3,6954.0
cpu,VM10-1-9-207,00:45:33.489682,wait,0,3368.0
cpu,VM10-1-9-207,00:45:33.489683,wait,1,4386.0
