type,host,time,type_instance,instance,value
cpu,VM10-1-9-207,00:09:46.243161,user,3,26351.0
cpu,VM10-1-9-207,00:09:46.243172,system,0,5578.0
cpu,VM10-1-9-207,00:09:46.243181,system,1,7190.0
cpu,VM10-1-9-207,00:09:46.243182,system,2,6918.0
cpu,VM10-1-9-207,00:09:46.243184,system,3,6599.0
cpu,VM10-1-9-207,00:09:46.243185,wait,0,3284.0
cpu,VM10-1-9-207,00:09:46.243186,wait,1,4365.0
cpu,VM10-1-9-207,00:09:46.243187,wait,2,3986.0
cpu,VM10-1-9-207,00:09:46.243188,wait,3,3551.0
cpu,VM10-1-9-207,00:09:46.243188,nice,0,32.0
cpu,VM10-1-9-207,00:09:46.243190,nice,1,0.0
cpu,VM10-1-9-207,00:09:46.243191,nice,2,7516.0
cpu,VM10-1-9-207,00:09:46.243192,nice,3,0.0
cpu,VM10-1-9-207,00:09:46.243193,interrupt,0,0.0
cpu,VM10-1-9-207,00:09:46.243194,interrupt,1,0.0
cpu,VM10-1-9-207,00:09:46.243195,interrupt,2,0.0
cpu,VM10-1-9-207,00:09:46.243196,interrupt,3,0.0
cpu,VM10-1-9-207,00:09:46.243197,softirq,0,188.0
cpu,VM10-1-9-207,00:09:46.243198,softirq,1,104.0
cpu,VM10-1-9-207,00:09:46.243199,softirq,2,214.0
cpu,VM10-1-9-207,00:09:46.243200,softirq,3,173.0
cpu,VM10-1-9-207,00:09:46.243201,steal,0,36.0
cpu,VM10-1-9-207,00:09:46.243202,steal,1,52.0
cpu,VM10-1-9-207,00:09:46.243203,steal,2,216.0
cpu,VM10-1-9-207,00:09:46.243204,steal,3,132.0
cpu,VM10-1-9-207,00:09:46.243205,idle,0,5596341.0
cpu,VM10-1-9-207,00:09:46.243218,idle,1,5584697.0
cpu,VM10-1-9-207,00:09:46.243219,idle,2,5569702.0
cpu,VM10-1-9-207,00:09:46.243220,idle,3,5585909.0
cpu,VM10-1-9-207,00:09:56.242971,user,0,18920.0
cpu,VM10-1-9-207,00:09:56.243035,user,1,28304.0
cpu,VM10-1-9-207,00:09:56.243057,user,2,31305.0
cpu,VM10-1-9-207,00:09:56.243061,user,3,26435.0
cpu,VM10-1-9-207,00:09:56.243107,system,0,5580.0
cpu,VM10-1-9-207,00:09:56.243116,system,1,7193.0
cpu,VM10-1-9-207,00:09:56.243146,system,2,6919.0
cpu,VM10-1-9-207,00:09:56.243187,system,3,6600.0
cpu,VM10-1-9-207,00:09:56.243193,wait,0,3284.0
cpu,VM10-1-9-207,00:09:56.243201,wait,1,4365.0
cpu,VM10-1-9-207,00:09:56.243282,wait,2,3986.0
cpu,VM10-1-9-207,00:09:56.243288,wait,3,3551.0
cpu,VM10-1-9-207,00:09:56.243322,nice,0,32.0
cpu,VM10-1-9-207,00:09:56.243328,nice,1,0.0
cpu,VM10-1-9-207,00:09:56.243334,nice,2,7516.0
cpu,VM10-1-9-207,00:09:56.243375,nice,3,0.0
cpu,VM10-1-9-207,00:09:56.243422,interrupt,0,0.0
cpu,VM10-1-9-207,00:09:56.243424,interrupt,1,0.0
cpu,VM10-1-9-207,00:09:56.243425,interrupt,2,0.0
cpu,VM10-1-9-207,00:09:56.243426,interrupt,3,0.0
cpu,VM10-1-9-207,00:09:56.243427,softirq,0,188.0
cpu,VM10-1-9-207,00:09:56.243440,softirq,1,104.0
cpu,VM10-1-9-207,00:09:56.243441,softirq,2,214.0
cpu,VM10-1-9-207,00:09:56.243443,softirq,3,173.0
cpu,VM10-1-9-207,00:09:56.243443,steal,0,36.0
cpu,VM10-1-9-207,00:09:56.243445,steal,1,52.0
cpu,VM10-1-9-207,00:09:56.243470,steal,2,216.0
cpu,VM10-1-9-207,00:09:56.243472,steal,3,132.0
cpu,VM10-1-9-207,00:09:56.243473,idle,0,5597338.0
cpu,VM10-1-9-207,00:09:56.243474,idle,1,5584777.0
cpu,VM10-1-9-207,00:09:56.243475,idle,2,5570699.0
cpu,VM10-1-9-207,00:09:56.243476,idle,3,5586823.0
cpu,VM10-1-9-207,00:10:06.243024,user,0,18920.0
cpu,VM10-1-9-207,00:10:06.243035,user,1,28304.0
cpu,VM10-1-9-207,00:10:06.243045,user,2,32301.0
cpu,VM10-1-9-207,00:10:06.243093,user,3,26436.0
cpu,VM10-1-9-207,00:10:06.243100,system,0,5582.0
cpu,VM10-1-9-207,00:10:06.243103,system,1,7194.0
cpu,VM10-1-9-207,00:10:06.243104,system,2,6922.0
cpu,VM10-1-9-207,00:10:06.243104,system,3,6600.0
cpu,VM10-1-9-207,00:10:06.243106,wait,0,3284.0
cpu,VM10-1-9-207,00:10:06.243106,wait,1,4365.0
cpu,VM10-1-9-207,00:10:06.243107,wait,2,3986.0
cpu,VM10-1-9-207,00:10:06.243107,wait,3,3551.0
cpu,VM10-1-9-207,00:10:06.243108,nice,0,32.0
cpu,VM10-1-9-207,00:10:06.243108,nice,1,0.0
cpu,VM10-1-9-207,00:10:06.243109,nice,2,7516.0
cpu,VM10-1-9-207,00:10:06.243110,nice,3,0.0
cpu,VM10-1-9-207,00:10:06.243111,interrupt,0,0.0
cpu,VM10-1-9-207,00:10:06.243111,interrupt,1,0.0
cpu,VM10-1-9-207,00:10:06.243112,interrupt,2,0.0
cpu,VM10-1-9-207,00:10:06.243113,interrupt,3,0.0
cpu,VM10-1-9-207,00:10:06.243114,softirq,0,188.0
cpu,VM10-1-9-207,00:10:06.243114,softirq,1,104.0
cpu,VM10-1-9-207,00:10:06.243114,softirq,2,214.0
cpu,VM10-1-9-207,00:10:06.243115,softirq,3,173.0
cpu,VM10-1-9-207,00:10:06.243116,steal,0,36.0
cpu,VM10-1-9-207,00:10:06.243117,steal,1,52.0
cpu,VM10-1-9-207,00:10:06.243118,steal,2,216.0
cpu,VM10-1-9-207,00:10:06.243118,steal,3,132.0
cpu,VM10-1-9-207,00:10:06.243119,idle,0,5598334.0
cpu,VM10-1-9-207,00:10:06.243135,idle,1,5585776.0
cpu,VM10-1-9-207,00:10:06.243136,idle,2,5570700.0
cpu,VM10-1-9-207,00:10:06.243136,idle,3,5587821.0
cpu,VM10-1-9-207,00:10:16.242999,user,0,18920.0
cpu,VM10-1-9-207,00:10:16.243076,user,1,28305.0
cpu,VM10-1-9-207,00:10:16.243101,user,2,33299.0
cpu,VM10-1-9-207,00:10:16.243140,user,3,26437.0
cpu,VM10-1-9-207,00:10:16.243167,system,0,5584.0
cpu,VM10-1-9-207,00:10:16.243174,system,1,7195.0
cpu,VM10-1-9-207,00:10:16.243186,system,2,6924.0
cpu,VM10-1-9-207,00:10:16.243235,system,3,6600.0
cpu,VM10-1-9-207,00:10:16.243288,wait,0,3286.0
cpu,VM10-1-9-207,00:10:16.243330,wait,1,4365.0
cpu,VM10-1-9-207,00:10:16.243633,wait,2,3986.0
cpu,VM10-1-9-207,00:10:16.243658,wait,3,3551.0
cpu,VM10-1-9-207,00:10:16.243676,nice,0,32.0
cpu,VM10-1-9-207,00:10:16.243716,nice,1,0.0
cpu,VM10-1-9-207,00:10:16.243739,nice,2,7516.0
cpu,VM10-1-9-207,00:10:16.243760,nice,3,0.0
cpu,VM10-1-9-207,00:10:16.243788,interrupt,0,0.0
cpu,VM10-1-9-207,00:10:16.243794,interrupt,1,0.0
cpu,VM10-1-9-207,00:10:16.243801,interrupt,2,0.0
cpu,VM10-1-9-207,00:10:16.243826,interrupt,3,0.0
cpu,VM10-1-9-207,00:10:16.243854,softirq,0,188.0
cpu,VM10-1-9-207,00:10:16.243884,softirq,1,104.0
cpu,VM10-1-9-207,00:10:16.243912,softirq,2,214.0
cpu,VM10-1-9-207,00:10:16.243918,softirq,3,173.0
cpu,VM10-1-9-207,00:10:16.243930,steal,0,36.0
cpu,VM10-1-9-207,00:10:16.243936,steal,1,52.0
cpu,VM10-1-9-207,00:10:16.243976,steal,2,216.0
cpu,VM10-1-9-207,00:10:16.243989,steal,3,132.0
cpu,VM10-1-9-207,00:10:16.244033,idle,0,5599330.0
cpu,VM10-1-9-207,00:10:16.244297,idle,1,5586774.0
cpu,VM10-1-9-207,00:10:16.244349,idle,2,5570700.0
cpu,VM10-1-9-207,00:10:16.244355,idle,3,5588818.0
cpu,VM10-1-9-207,00:10:26.243096,user,0,18920.0
cpu,VM10-1-9-207,00:10:26.243113,user,1,28305.0
cpu,VM10-1-9-207,00:10:26.243118,user,2,34296.0
cpu,VM10-1-9-207,00:10:26.243126,user,3,26438.0
cpu,VM10-1-9-207,00:10:26.243134,system,0,5584.0
cpu,VM10-1-9-207,00:10:26.243139,system,1,7196.0
cpu,VM10-1-9-207,00:10:26.243140,system,2,6927.0
cpu,VM10-1-9-207,00:10:26.243141,system,3,6601.0
cpu,VM10-1-9-207,00:10:26.243141,wait,0,3286.0
cpu,VM10-1-9-207,00:10:26.243142,wait,1,4365.0
cpu,VM10-1-9-207,00:10:26.243143,wait,2,3986.0
cpu,VM10-1-9-207,00:10:26.243143,wait,3,3551.0
cpu,VM10-1-9-207,00:10:26.243144,nice,0,32.0
cpu,VM10-1-9-207,00:10:26.243145,nice,1,0.0
cpu,VM10-1-9-207,00:10:26.243146,nice,2,7516.0
cpu,VM10-1-9-207,00:10:26.243147,nice,3,0.0
cpu,VM10-1-9-207,00:10:26.243148,interrupt,0,0.0
cpu,VM10-1-9-207,00:10:26.243148,interrupt,1,0.0
cpu,VM10-1-9-207,00:10:26.243149,interrupt,2,0.0
cpu,VM10-1-9-207,00:10:26.243150,interrupt,3,0.0
cpu,VM10-1-9-207,00:10:26.243151,softirq,0,188.0
cpu,VM10-1-9-207,00:10:26.243152,softirq,1,104.0
cpu,VM10-1-9-207,00:10:26.243153,softirq,2,214.0
cpu,VM10-1-9-207,00:10:26.243153,softirq,3,173.0
cpu,VM10-1-9-207,00:10:26.243155,steal,0,36.0
cpu,VM10-1-9-207,00:10:26.243155,steal,1,52.0
cpu,VM10-1-9-207,00:10:26.243156,steal,2,216.0
cpu,VM10-1-9-207,00:10:26.243157,steal,3,133.0
cpu,VM10-1-9-207,00:10:26.243157,idle,0,5600328.0
cpu,VM10-1-9-207,00:10:26.243159,idle,1,5587772.0
cpu,VM10-1-9-207,00:10:26.243159,idle,2,5570700.0
cpu,VM10-1-9-207,00:10:26.243160,idle,3,5589815.0
cpu,VM10-1-9-207,00:10:36.242977,user,0,19549.0
cpu,VM10-1-9-207,00:10:36.244507,user,1,28306.0
cpu,VM10-1-9-207,00:10:36.244508,user,2,34297.0
cpu,VM10-1-9-207,00:10:36.244509,user,3,26809.0
cpu,VM10-1-9-207,00:10:36.244509,system,0,5584.0
cpu,VM10-1-9-207,00:10:36.244510,system,1,7197.0
cpu,VM10-1-9-207,00:10:36.244510,system,2,6928.0
cpu,VM10-1-9-207,00:10:36.244511,system,3,6602.0
cpu,VM10-1-9-207,00:10:36.244512,wait,0,3287.0
cpu,VM10-1-9-207,00:10:36.244513,wait,1,4365.0
cpu,VM10-1-9-207,00:10:36.244513,wait,2,3986.0
cpu,VM10-1-9-207,00:10:36.244514,wait,3,3551.0
cpu,VM10-1-9-207,00:10:36.244514,nice,0,32.0
cpu,VM10-1-9-207,00:10:36.244515,nice,1,0.0
cpu,VM10-1-9-207,00:10:36.244516,nice,2,7516.0
cpu,VM10-1-9-207,00:10:36.244516,nice,3,0.0
cpu,VM10-1-9-207,00:10:36.244517,interrupt,0,0.0
cpu,VM10-1-9-207,00:10:36.244518,interrupt,1,0.0
cpu,VM10-1-9-207,00:10:36.244518,interrupt,2,0.0
cpu,VM10-1-9-207,00:10:36.244521,interrupt,3,0.0
cpu,VM10-1-9-207,00:10:36.244522,softirq,0,189.0
cpu,VM10-1-9-207,00:10:36.244523,softirq,1,104.0
cpu,VM10-1-9-207,00:10:36.244523,softirq,2,214.0
cpu,VM10-1-9-207,00:10:36.244524,softirq,3,173.0
cpu,VM10-1-9-207,00:10:36.244524,steal,0,36.0
cpu,VM10-1-9-207,00:10:36.244525,steal,1,52.0
cpu,VM10-1-9-207,00:10:36.244526,steal,2,216.0
cpu,VM10-1-9-207,00:10:36.244527,steal,3,133.0
cpu,VM10-1-9-207,00:10:36.244527,idle,0,5600698.0
cpu,VM10-1-9-207,00:10:36.244528,idle,1,5588770.0
cpu,VM10-1-9-207,00:10:36.244529,idle,2,5571696.0
cpu,VM10-1-9-207,00:10:36.244529,idle,3,5590443.0
cpu,VM10-1-9-207,00:10:46.243093,user,0,20549.0
cpu,VM10-1-9-207,00:10:46.243104,user,1,28306.0
cpu,VM10-1-9-207,00:10:46.243114,user,2,34297.0
cpu,VM10-1-9-207,00:10:46.243122,user,3,26811.0
cpu,VM10-1-9-207,00:10:46.243130,system,0,5584.0
cpu,VM10-1-9-207,00:10:46.243145,system,1,7198.0
cpu,VM10-1-9-207,00:10:46.243148,system,2,6928.0
cpu,VM10-1-9-207,00:10:46.243149,system,3,6603.0
cpu,VM10-1-9-207,00:10:46.243149,wait,0,3287.0
cpu,VM10-1-9-207,00:10:46.243150,wait,1,4365.0
cpu,VM10-1-9-207,00:10:46.243155,wait,2,3986.0
cpu,VM10-1-9-207,00:10:46.243156,wait,3,3552.0
cpu,VM10-1-9-207,00:10:46.243156,nice,0,32.0
cpu,VM10-1-9-207,00:10:46.243157,nice,1,0.0
cpu,VM10-1-9-207,00:10:46.243158,nice,2,7516.0
cpu,VM10-1-9-207,00:10:46.243158,nice,3,0.0
cpu,VM10-1-9-207,00:10:46.243159,interrupt,0,0.0
cpu,VM10-1-9-207,00:10:46.243160,interrupt,1,0.0
cpu,VM10-1-9-207,00:10:46.243161,interrupt,2,0.0
cpu,VM10-1-9-207,00:10:46.243162,interrupt,3,0.0
cpu,VM10-1-9-207,00:10:46.243163,softirq,0,189.0
cpu,VM10-1-9-207,00:10:46.243163,softirq,1,104.0
cpu,VM10-1-9-207,00:10:46.243164,softirq,2,215.0
cpu,VM10-1-9-207,00:10:46.243165,softirq,3,173.0
cpu,VM10-1-9-207,00:10:46.243165,steal,0,36.0
cpu,VM10-1-9-207,00:10:46.243166,steal,1,52.0
cpu,VM10-1-9-207,00:10:46.243167,steal,2,216.0
cpu,VM10-1-9-207,00:10:46.243168,steal,3,133.0
cpu,VM10-1-9-207,00:10:46.243169,idle,0,5600698.0
cpu,VM10-1-9-207,00:10:46.243170,idle,1,5589767.0
cpu,VM10-1-9-207,00:10:46.243170,idle,2,5572695.0
cpu,VM10-1-9-207,00:10:46.243171,idle,3,5591440.0
cpu,VM10-1-9-207,00:10:56.243006,user,0,20549.0
cpu,VM10-1-9-207,00:10:56.243023,user,1,28308.0
cpu,VM10-1-9-207,00:10:56.243319,user,2,34298.0
cpu,VM10-1-9-207,00:10:56.254508,user,3,27811.0
cpu,VM10-1-9-207,00:10:56.254604,system,0,5585.0
cpu,VM10-1-9-207,00:10:56.255242,system,1,7198.0
cpu,VM10-1-9-207,00:10:56.255407,system,2,6929.0
cpu,VM10-1-9-207,00:10:56.255418,system,3,6603.0
cpu,VM10-1-9-207,00:10:56.255437,wait,0,3289.0
cpu,VM10-1-9-207,00:10:56.255564,wait,1,4365.0
cpu,VM10-1-9-207,00:10:56.255575,wait,2,3986.0
cpu,VM10-1-9-207,00:10:56.255589,wait,3,3552.0
cpu,VM10-1-9-207,00:10:56.255623,nice,0,32.0
cpu,VM10-1-9-207,00:10:56.255735,nice,1,0.0
cpu,VM10-1-9-207,00:10:56.255897,nice,2,7516.0
cpu,VM10-1-9-207,00:10:56.255949,nice,3,0.0
cpu,VM10-1-9-207,00:10:56.255991,interrupt,0,0.0
cpu,VM10-1-9-207,00:10:56.256078,interrupt,1,0.0
cpu,VM10-1-9-207,00:10:56.256095,interrupt,2,0.0
cpu,VM10-1-9-207,00:10:56.256103,interrupt,3,0.0
cpu,VM10-1-9-207,00:10:56.256149,softirq,0,189.0
cpu,VM10-1-9-207,00:10:56.256226,softirq,1,104.0
cpu,VM10-1-9-207,00:10:56.256243,softirq,2,215.0
cpu,VM10-1-9-207,00:10:56.256293,softirq,3,173.0
cpu,VM10-1-9-207,00:10:56.256301,steal,0,36.0
cpu,VM10-1-9-207,00:10:56.256340,steal,1,52.0
cpu,VM10-1-9-207,00:10:56.256403,steal,2,216.0
cpu,VM10-1-9-207,00:10:56.256405,steal,3,133.0
cpu,VM10-1-9-207,00:10:56.256406,idle,0,5601694.0
cpu,VM10-1-9-207,00:10:56.256407,idle,1,5590765.0
cpu,VM10-1-9-207,00:10:56.256408,idle,2,5573692.0
cpu,VM10-1-9-207,00:10:56.256409,idle,3,5591440.0
cpu,VM10-1-9-207,00:11:06.242997,user,0,20549.0
cpu,VM10-1-9-207,00:11:06.243011,user,1,28932.0
cpu,VM10-1-9-207,00:11:06.243095,user,2,34298.0
cpu,VM10-1-9-207,00:11:06.243111,user,3,28188.0
cpu,VM10-1-9-207,00:11:06.243143,system,0,5586.0
cpu,VM10-1-9-207,00:11:06.243157,system,1,7200.0
cpu,VM10-1-9-207,00:11:06.243173,system,2,6929.0
cpu,VM10-1-9-207,00:11:06.243211,system,3,6603.0
cpu,VM10-1-9-207,00:11:06.243217,wait,0,3289.0
cpu,VM10-1-9-207,00:11:06.243239,wait,1,4365.0
cpu,VM10-1-9-207,00:11:06.243287,wait,2,3986.0
cpu,VM10-1-9-207,00:11:06.243315,wait,3,3552.0
cpu,VM10-1-9-207,00:11:06.243320,nice,0,32.0
cpu,VM10-1-9-207,00:11:06.243342,nice,1,0.0
cpu,VM10-1-9-207,00:11:06.243354,nice,2,7516.0
cpu,VM10-1-9-207,00:11:06.243359,nice,3,0.0
cpu,VM10-1-9-207,00:11:06.243382,interrupt,0,0.0
cpu,VM10-1-9-207,00:11:06.243402,interrupt,1,0.0
cpu,VM10-1-9-207,00:11:06.243423,interrupt,2,0.0
cpu,VM10-1-9-207,00:11:06.243428,interrupt,3,0.0
cpu,VM10-1-9-207,00:11:06.243429,softirq,0,189.0
cpu,VM10-1-9-207,00:11:06.243430,softirq,1,104.0
cpu,VM10-1-9-207,00:11:06.244362,softirq,2,216.0
cpu,VM10-1-9-207,00:11:06.244365,softirq,3,173.0
cpu,VM10-1-9-207,00:11:06.244366,steal,0,36.0
cpu,VM10-1-9-207,00:11:06.244367,steal,1,52.0
cpu,VM10-1-9-207,00:11:06.244368,steal,2,216.0
cpu,VM10-1-9-207,00:11:06.244369,steal,3,133.0
cpu,VM10-1-9-207,00:11:06.244369,idle,0,5602692.0
cpu,VM10-1-9-207,00:11:06.244370,idle,1,5591139.0
cpu,VM10-1-9-207,00:11:06.244371,idle,2,5574691.0
cpu,VM10-1-9-207,00:11:06.244372,idle,3,5592062.0
cpu,VM10-1-9-207,00:11:16.243030,user,0,20550.0
cpu,VM10-1-9-207,00:11:16.243076,user,1,29930.0
cpu,VM10-1-9-207,00:11:16.243106,user,2,34300.0
cpu,VM10-1-9-207,00:11:16.243135,user,3,28189.0
cpu,VM10-1-9-207,00:11:16.243147,system,0,5586.0
cpu,VM10-1-9-207,00:11:16.243176,system,1,7201.0
cpu,VM10-1-9-207,00:11:16.243177,system,2,6930.0
cpu,VM10-1-9-207,00:11:16.243179,system,3,6604.0
cpu,VM10-1-9-207,00:11:16.243181,wait,0,3289.0
cpu,VM10-1-9-207,00:11:16.243186,wait,1,4365.0
cpu,VM10-1-9-207,00:11:16.243189,wait,2,3986.0
cpu,VM10-1-9-207,00:11:16.243190,wait,3,3552.0
cpu,VM10-1-9-207,00:11:16.243191,nice,0,32.0
cpu,VM10-1-9-207,00:11:16.243193,nice,1,0.0
cpu,VM10-1-9-207,00:11:16.243196,nice,2,7516.0
cpu,VM10-1-9-207,00:11:16.243199,nice,3,0.0
cpu,VM10-1-9-207,00:11:16.243201,interrupt,0,0.0
cpu,VM10-1-9-207,00:11:16.243202,interrupt,1,0.0
cpu,VM10-1-9-207,00:11:16.243203,interrupt,2,0.0
cpu,VM10-1-9-207,00:11:16.243204,interrupt,3,0.0
cpu,VM10-1-9-207,00:11:16.243206,softirq,0,189.0
cpu,VM10-1-9-207,00:11:16.243207,softirq,1,104.0
cpu,VM10-1-9-207,00:11:16.243209,softirq,2,216.0
cpu,VM10-1-9-207,00:11:16.243210,softirq,3,173.0
cpu,VM10-1-9-207,00:11:16.243218,steal,0,36.0
cpu,VM10-1-9-207,00:11:16.243220,steal,1,52.0
cpu,VM10-1-9-207,00:11:16.243222,steal,2,216.0
cpu,VM10-1-9-207,00:11:16.243226,steal,3,133.0
cpu,VM10-1-9-207,00:11:16.243228,idle,0,5603689.0
cpu,VM10-1-9-207,00:11:16.243230,idle,1,5591139.0
cpu,VM10-1-9-207,00:11:16.243232,idle,2,5575688.0
cpu,VM10-1-9-207,00:11:16.243233,idle,3,5593060.0
cpu,VM10-1-9-207,00:11:26.243006,user,0,20551.0
cpu,VM10-1-9-207,00:11:26.243061,user,1,29930.0
cpu,VM10-1-9-207,00:11:26.243066,user,2,34300.0
cpu,VM10-1-9-207,00:11:26.243070,user,3,29185.0
cpu,VM10-1-9-207,00:11:26.243080,system,0,5587.0
cpu,VM10-1-9-207,00:11:26.243085,system,1,7201.0
cpu,VM10-1-9-207,00:11:26.243086,system,2,6932.0
cpu,VM10-1-9-207,00:11:26.243087,system,3,6607.0
cpu,VM10-1-9-207,00:11:26.243087,wait,0,3289.0
cpu,VM10-1-9-207,00:11:26.243088,wait,1,4365.0
cpu,VM10-1-9-207,00:11:26.243088,wait,2,3986.0
cpu,VM10-1-9-207,00:11:26.243088,wait,3,3552.0
cpu,VM10-1-9-207,00:11:26.243089,nice,0,32.0
cpu,VM10-1-9-207,00:11:26.243090,nice,1,0.0
cpu,VM10-1-9-207,00:11:26.243090,nice,2,7516.0
cpu,VM10-1-9-207,00:11:26.243091,nice,3,0.0
cpu,VM10-1-9-207,00:11:26.243092,interrupt,0,0.0
cpu,VM10-1-9-207,00:11:26.243093,interrupt,1,0.0
cpu,VM10-1-9-207,00:11:26.243093,interrupt,2,0.0
cpu,VM10-1-9-207,00:11:26.243094,interrupt,3,0.0
cpu,VM10-1-9-207,00:11:26.243095,softirq,0,189.0
cpu,VM10-1-9-207,00:11:26.243099,softirq,1,104.0
cpu,VM10-1-9-207,00:11:26.243100,softirq,2,216.0
cpu,VM10-1-9-207,00:11:26.243101,softirq,3,174.0
cpu,VM10-1-9-207,00:11:26.243102,steal,0,36.0
cpu,VM10-1-9-207,00:11:26.243103,steal,1,52.0
cpu,VM10-1-9-207,00:11:26.243103,steal,2,216.0
cpu,VM10-1-9-207,00:11:26.243104,steal,3,133.0
cpu,VM10-1-9-207,00:11:26.243104,idle,0,5604687.0
cpu,VM10-1-9-207,00:11:26.243106,idle,1,5592138.0
cpu,VM10-1-9-207,00:11:26.243106,idle,2,5576686.0
cpu,VM10-1-9-207,00:11:26.243107,idle,3,5593060.0
cpu,VM10-1-9-207,00:11:36.243098,user,0,20552.0
cpu,VM10-1-9-207,00:11:36.243109,user,1,30772.0
cpu,VM10-1-9-207,00:11:36.243120,user,2,34300.0
cpu,VM10-1-9-207,00:11:36.243135,user,3,29340.0
cpu,VM10-1-9-207,00:11:36.243149,system,0,5588.0
cpu,VM10-1-9-207,00:11:36.243157,system,1,7206.0
cpu,VM10-1-9-207,00:11:36.243159,system,2,6932.0
cpu,VM10-1-9-207,00:11:36.243160,system,3,6608.0
cpu,VM10-1-9-207,00:11:36.243161,wait,0,3290.0
cpu,VM10-1-9-207,00:11:36.243162,wait,1,4365.0
