type,type_instance,host,time,value
memory,slab_recl,VM10-1-9-207,00:08:49.758917,317698048.0
memory,slab_unrecl,VM10-1-9-207,00:08:49.758917,32022528.0
memory,used,VM10-1-9-207,00:08:49.758917,231079936.0
memory,buffered,VM10-1-9-207,00:08:59.759074,140902400.0
memory,cached,VM10-1-9-207,00:08:59.759074,3712917504.0
memory,free,VM10-1-9-207,00:08:59.759074,3940900864.0
memory,slab_recl,VM10-1-9-207,00:08:59.759074,317685760.0
memory,slab_unrecl,VM10-1-9-207,00:08:59.759074,32440320.0
memory,used,VM10-1-9-207,00:08:59.759074,230809600.0
memory,buffered,VM10-1-9-207,00:09:09.758876,140910592.0
memory,cached,VM10-1-9-207,00:09:09.758876,3712921600.0
memory,free,VM10-1-9-207,00:09:09.758876,3940835328.0
memory,slab_recl,VM10-1-9-207,00:09:09.758876,317681664.0
memory,slab_unrecl,VM10-1-9-207,00:09:09.758876,32362496.0
memory,used,VM10-1-9-207,00:09:09.758876,230944768.0
