instance,value,host,time,type,type_instance
0,6388888.0,VM10-1-9-207,02:57:11.409444,cpu,idle
1,6345582.0,VM10-1-9-207,02:57:11.409445,cpu,idle
2,6373712.0,VM10-1-9-207,02:57:11.409446,cpu,idle
3,6326598.0,VM10-1-9-207,02:57:11.409447,cpu,idle
0,228042.0,VM10-1-9-207,02:57:21.409503,cpu,user
1,268438.0,VM10-1-9-207,02:57:21.409528,cpu,user
2,228969.0,VM10-1-9-207,02:57:21.409546,cpu,user
3,287395.0,VM10-1-9-207,02:57:21.409767,cpu,user
0,7108.0,VM10-1-9-207,02:57:21.409782,cpu,system
1,8922.0,VM10-1-9-207,02:57:21.409840,cpu,system
2,8912.0,VM10-1-9-207,02:57:21.409884,cpu,system
3,8062.0,VM10-1-9-207,02:57:21.409896,cpu,system
0,3814.0,VM10-1-9-207,02:57:21.409916,cpu,wait
1,4551.0,VM10-1-9-207,02:57:21.409976,cpu,wait
2,4560.0,VM10-1-9-207,02:57:21.409978,cpu,wait
3,3877.0,VM10-1-9-207,02:57:21.409979,cpu,wait
0,32.0,VM10-1-9-207,02:57:21.409980,cpu,nice
1,0.0,VM10-1-9-207,02:57:21.409981,cpu,nice
2,7516.0,VM10-1-9-207,02:57:21.409983,cpu,nice
3,0.0,VM10-1-9-207,02:57:21.409984,cpu,nice
0,0.0,VM10-1-9-207,02:57:21.409985,cpu,interrupt
1,0.0,VM10-1-9-207,02:57:21.409986,cpu,interrupt
2,0.0,VM10-1-9-207,02:57:21.409987,cpu,interrupt
3,0.0,VM10-1-9-207,02:57:21.409989,cpu,interrupt
0,291.0,VM10-1-9-207,02:57:21.409990,cpu,softirq
1,148.0,VM10-1-9-207,02:57:21.409991,cpu,softirq
2,262.0,VM10-1-9-207,02:57:21.409992,cpu,softirq
3,275.0,VM10-1-9-207,02:57:21.409993,cpu,softirq
0,88.0,VM10-1-9-207,02:57:21.409994,cpu,steal
1,100.0,VM10-1-9-207,02:57:21.409995,cpu,steal
2,268.0,VM10-1-9-207,02:57:21.409996,cpu,steal
3,225.0,VM10-1-9-207,02:57:21.410868,cpu,steal
0,6389882.0,VM10-1-9-207,02:57:21.412280,cpu,idle
1,6346580.0,VM10-1-9-207,02:57:21.412296,cpu,idle
2,6373712.0,VM10-1-9-207,02:57:21.412308,cpu,idle
3,6327595.0,VM10-1-9-207,02:57:21.412318,cpu,idle
0,228042.0,VM10-1-9-207,02:57:31.409189,cpu,user
1,268438.0,VM10-1-9-207,02:57:31.409199,cpu,user
2,229968.0,VM10-1-9-207,02:57:31.409208,cpu,user
3,287396.0,VM10-1-9-207,02:57:31.410219,cpu,user
0,7108.0,VM10-1-9-207,02:57:31.410222,cpu,system
1,8923.0,VM10-1-9-207,02:57:31.410223,cpu,system
2,8913.0,VM10-1-9-207,02:57:31.410223,cpu,system
3,8064.0,VM10-1-9-207,02:57:31.410224,cpu,system
0,3815.0,VM10-1-9-207,02:57:31.410225,cpu,wait
1,4551.0,VM10-1-9-207,02:57:31.410229,cpu,wait
2,4560.0,VM10-1-9-207,02:57:31.410229,cpu,wait
3,3877.0,VM10-1-9-207,02:57:31.410230,cpu,wait
0,32.0,VM10-1-9-207,02:57:31.410231,cpu,nice
1,0.0,VM10-1-9-207,02:57:31.410232,cpu,nice
2,7516.0,VM10-1-9-207,02:57:31.410233,cpu,nice
3,0.0,VM10-1-9-207,02:57:31.410233,cpu,nice
0,0.0,VM10-1-9-207,02:57:31.410234,cpu,interrupt
1,0.0,VM10-1-9-207,02:57:31.410235,cpu,interrupt
2,0.0,VM10-1-9-207,02:57:31.410236,cpu,interrupt
3,0.0,VM10-1-9-207,02:57:31.410236,cpu,interrupt
0,291.0,VM10-1-9-207,02:57:31.410237,cpu,softirq
1,148.0,VM10-1-9-207,02:57:31.410238,cpu,softirq
2,262.0,VM10-1-9-207,02:57:31.410238,cpu,softirq
3,275.0,VM10-1-9-207,02:57:31.410239,cpu,softirq
0,88.0,VM10-1-9-207,02:57:31.410240,cpu,steal
1,100.0,VM10-1-9-207,02:57:31.410241,cpu,steal
2,268.0,VM10-1-9-207,02:57:31.410242,cpu,steal
3,225.0,VM10-1-9-207,02:57:31.410256,cpu,steal
0,6390880.0,VM10-1-9-207,02:57:31.410257,cpu,idle
1,6347579.0,VM10-1-9-207,02:57:31.410257,cpu,idle
2,6373712.0,VM10-1-9-207,02:57:31.410257,cpu,idle
3,6328590.0,VM10-1-9-207,02:57:31.410258,cpu,idle
0,228043.0,VM10-1-9-207,02:57:41.410816,cpu,user
1,268439.0,VM10-1-9-207,02:57:41.410839,cpu,user
2,230968.0,VM10-1-9-207,02:57:41.411985,cpu,user
3,287397.0,VM10-1-9-207,02:57:41.412233,cpu,user
0,7108.0,VM10-1-9-207,02:57:41.412235,cpu,system
1,8923.0,VM10-1-9-207,02:57:41.412236,cpu,system
2,8913.0,VM10-1-9-207,02:57:41.412238,cpu,system
3,8065.0,VM10-1-9-207,02:57:41.412239,cpu,system
0,3818.0,VM10-1-9-207,02:57:41.412240,cpu,wait
1,4551.0,VM10-1-9-207,02:57:41.412241,cpu,wait
2,4560.0,VM10-1-9-207,02:57:41.412242,cpu,wait
3,3877.0,VM10-1-9-207,02:57:41.412243,cpu,wait
0,32.0,VM10-1-9-207,02:57:41.412244,cpu,nice
1,0.0,VM10-1-9-207,02:57:41.412246,cpu,nice
2,7516.0,VM10-1-9-207,02:57:41.412246,cpu,nice
3,0.0,VM10-1-9-207,02:57:41.412248,cpu,nice
0,0.0,VM10-1-9-207,02:57:41.412249,cpu,interrupt
1,0.0,VM10-1-9-207,02:57:41.412251,cpu,interrupt
2,0.0,VM10-1-9-207,02:57:41.412252,cpu,interrupt
3,0.0,VM10-1-9-207,02:57:41.412253,cpu,interrupt
0,291.0,VM10-1-9-207,02:57:41.412254,cpu,softirq
1,148.0,VM10-1-9-207,02:57:41.412255,cpu,softirq
2,262.0,VM10-1-9-207,02:57:41.412256,cpu,softirq
3,275.0,VM10-1-9-207,02:57:41.412257,cpu,softirq
0,88.0,VM10-1-9-207,02:57:41.412259,cpu,steal
1,100.0,VM10-1-9-207,02:57:41.412259,cpu,steal
2,268.0,VM10-1-9-207,02:57:41.412261,cpu,steal
3,225.0,VM10-1-9-207,02:57:41.412262,cpu,steal
0,6391876.0,VM10-1-9-207,02:57:41.412263,cpu,idle
1,6348577.0,VM10-1-9-207,02:57:41.412264,cpu,idle
2,6373712.0,VM10-1-9-207,02:57:41.419620,cpu,idle
3,6329587.0,VM10-1-9-207,02:57:41.419626,cpu,idle
0,228044.0,VM10-1-9-207,02:57:51.409280,cpu,user
1,268442.0,VM10-1-9-207,02:57:51.409297,cpu,user
2,231948.0,VM10-1-9-207,02:57:51.409306,cpu,user
3,287399.0,VM10-1-9-207,02:57:51.409399,cpu,user
0,7111.0,VM10-1-9-207,02:57:51.409485,cpu,system
1,8925.0,VM10-1-9-207,02:57:51.409494,cpu,system
2,8915.0,VM10-1-9-207,02:57:51.409505,cpu,system
3,8068.0,VM10-1-9-207,02:57:51.409564,cpu,system
0,3818.0,VM10-1-9-207,02:57:51.409793,cpu,wait
1,4551.0,VM10-1-9-207,02:57:51.409794,cpu,wait
2,4560.0,VM10-1-9-207,02:57:51.409830,cpu,wait
3,3878.0,VM10-1-9-207,02:57:51.409838,cpu,wait
0,32.0,VM10-1-9-207,02:57:51.409893,cpu,nice
1,0.0,VM10-1-9-207,02:57:51.409912,cpu,nice
2,7516.0,VM10-1-9-207,02:57:51.409961,cpu,nice
3,0.0,VM10-1-9-207,02:57:51.409961,cpu,nice
0,0.0,VM10-1-9-207,02:57:51.409962,cpu,interrupt
1,0.0,VM10-1-9-207,02:57:51.409964,cpu,interrupt
2,0.0,VM10-1-9-207,02:57:51.410035,cpu,interrupt
3,0.0,VM10-1-9-207,02:57:51.410070,cpu,interrupt
0,293.0,VM10-1-9-207,02:57:51.410100,cpu,softirq
1,148.0,VM10-1-9-207,02:57:51.410112,cpu,softirq
2,262.0,VM10-1-9-207,02:57:51.410122,cpu,softirq
3,275.0,VM10-1-9-207,02:57:51.410138,cpu,softirq
0,88.0,VM10-1-9-207,02:57:51.410173,cpu,steal
1,100.0,VM10-1-9-207,02:57:51.410188,cpu,steal
2,268.0,VM10-1-9-207,02:57:51.410209,cpu,steal
3,225.0,VM10-1-9-207,02:57:51.410230,cpu,steal
0,6392870.0,VM10-1-9-207,02:57:51.410234,cpu,idle
1,6349570.0,VM10-1-9-207,02:57:51.410235,cpu,idle
2,6373729.0,VM10-1-9-207,02:57:51.410236,cpu,idle
3,6330579.0,VM10-1-9-207,02:57:51.410285,cpu,idle
