instance,value,host,time,type,type_instance
1,6362804.0,VM10-1-9-207,03:00:41.966354,cpu,idle
2,6387141.0,VM10-1-9-207,03:00:41.966355,cpu,idle
3,6346214.0,VM10-1-9-207,03:00:41.966355,cpu,idle
0,234740.0,VM10-1-9-207,03:00:51.966194,cpu,user
1,272218.0,VM10-1-9-207,03:00:51.966211,cpu,user
2,235726.0,VM10-1-9-207,03:00:51.966223,cpu,user
3,288753.0,VM10-1-9-207,03:00:51.966228,cpu,user
0,7157.0,VM10-1-9-207,03:00:51.966233,cpu,system
1,8962.0,VM10-1-9-207,03:00:51.966241,cpu,system
2,8959.0,VM10-1-9-207,03:00:51.966242,cpu,system
3,8119.0,VM10-1-9-207,03:00:51.966243,cpu,system
0,3828.0,VM10-1-9-207,03:00:51.966244,cpu,wait
1,4562.0,VM10-1-9-207,03:00:51.966249,cpu,wait
2,4562.0,VM10-1-9-207,03:00:51.966249,cpu,wait
3,3888.0,VM10-1-9-207,03:00:51.966250,cpu,wait
0,32.0,VM10-1-9-207,03:00:51.966251,cpu,nice
1,0.0,VM10-1-9-207,03:00:51.966252,cpu,nice
2,7516.0,VM10-1-9-207,03:00:51.966253,cpu,nice
3,0.0,VM10-1-9-207,03:00:51.966254,cpu,nice
0,0.0,VM10-1-9-207,03:00:51.966255,cpu,interrupt
1,0.0,VM10-1-9-207,03:00:51.966268,cpu,interrupt
2,0.0,VM10-1-9-207,03:00:51.966270,cpu,interrupt
3,0.0,VM10-1-9-207,03:00:51.966271,cpu,interrupt
0,293.0,VM10-1-9-207,03:00:51.966272,cpu,softirq
1,149.0,VM10-1-9-207,03:00:51.966273,cpu,softirq
2,264.0,VM10-1-9-207,03:00:51.966274,cpu,softirq
3,276.0,VM10-1-9-207,03:00:51.966280,cpu,softirq
0,90.0,VM10-1-9-207,03:00:51.966281,cpu,steal
1,101.0,VM10-1-9-207,03:00:51.966282,cpu,steal
2,271.0,VM10-1-9-207,03:00:51.966283,cpu,steal
3,227.0,VM10-1-9-207,03:00:51.966284,cpu,steal
0,6404166.0,VM10-1-9-207,03:00:51.966284,cpu,idle
1,6363802.0,VM10-1-9-207,03:00:51.966285,cpu,idle
2,6387943.0,VM10-1-9-207,03:00:51.966286,cpu,idle
3,6347212.0,VM10-1-9-207,03:00:51.966287,cpu,idle
0,235510.0,VM10-1-9-207,03:01:01.966184,cpu,user
1,272266.0,VM10-1-9-207,03:01:01.966194,cpu,user
2,235726.0,VM10-1-9-207,03:01:01.966200,cpu,user
3,288937.0,VM10-1-9-207,03:01:01.966203,cpu,user
0,7158.0,VM10-1-9-207,03:01:01.966209,cpu,system
1,8963.0,VM10-1-9-207,03:01:01.966213,cpu,system
2,8960.0,VM10-1-9-207,03:01:01.966213,cpu,system
3,8120.0,VM10-1-9-207,03:01:01.966214,cpu,system
0,3828.0,VM10-1-9-207,03:01:01.966215,cpu,wait
1,4563.0,VM10-1-9-207,03:01:01.966215,cpu,wait
2,4562.0,VM10-1-9-207,03:01:01.966216,cpu,wait
3,3891.0,VM10-1-9-207,03:01:01.966226,cpu,wait
0,32.0,VM10-1-9-207,03:01:01.966227,cpu,nice
1,0.0,VM10-1-9-207,03:01:01.966228,cpu,nice
2,7516.0,VM10-1-9-207,03:01:01.966228,cpu,nice
3,0.0,VM10-1-9-207,03:01:01.966473,cpu,nice
0,0.0,VM10-1-9-207,03:01:01.966498,cpu,interrupt
1,0.0,VM10-1-9-207,03:01:01.966505,cpu,interrupt
2,0.0,VM10-1-9-207,03:01:01.966540,cpu,interrupt
3,0.0,VM10-1-9-207,03:01:01.966552,cpu,interrupt
0,293.0,VM10-1-9-207,03:01:01.966594,cpu,softirq
1,149.0,VM10-1-9-207,03:01:01.966616,cpu,softirq
2,264.0,VM10-1-9-207,03:01:01.966657,cpu,softirq
3,276.0,VM10-1-9-207,03:01:01.966748,cpu,softirq
0,90.0,VM10-1-9-207,03:01:01.966859,cpu,steal
1,101.0,VM10-1-9-207,03:01:01.966860,cpu,steal
2,271.0,VM10-1-9-207,03:01:01.966870,cpu,steal
3,227.0,VM10-1-9-207,03:01:01.966871,cpu,steal
0,6404396.0,VM10-1-9-207,03:01:01.966871,cpu,idle
1,6364751.0,VM10-1-9-207,03:01:01.966872,cpu,idle
2,6388940.0,VM10-1-9-207,03:01:01.966873,cpu,idle
3,6348023.0,VM10-1-9-207,03:01:01.966873,cpu,idle
0,235511.0,VM10-1-9-207,03:01:11.966220,cpu,user
1,272267.0,VM10-1-9-207,03:01:11.966251,cpu,user
2,235728.0,VM10-1-9-207,03:01:11.966256,cpu,user
3,289935.0,VM10-1-9-207,03:01:11.966261,cpu,user
0,7158.0,VM10-1-9-207,03:01:11.966292,cpu,system
1,8964.0,VM10-1-9-207,03:01:11.966298,cpu,system
2,8960.0,VM10-1-9-207,03:01:11.966299,cpu,system
3,8121.0,VM10-1-9-207,03:01:11.966299,cpu,system
0,3828.0,VM10-1-9-207,03:01:11.966300,cpu,wait
1,4564.0,VM10-1-9-207,03:01:11.966301,cpu,wait
2,4562.0,VM10-1-9-207,03:01:11.966302,cpu,wait
3,3891.0,VM10-1-9-207,03:01:11.966303,cpu,wait
0,32.0,VM10-1-9-207,03:01:11.966305,cpu,nice
1,0.0,VM10-1-9-207,03:01:11.966305,cpu,nice
2,7516.0,VM10-1-9-207,03:01:11.966306,cpu,nice
3,0.0,VM10-1-9-207,03:01:11.966308,cpu,nice
0,0.0,VM10-1-9-207,03:01:11.966309,cpu,interrupt
1,0.0,VM10-1-9-207,03:01:11.966311,cpu,interrupt
2,0.0,VM10-1-9-207,03:01:11.966312,cpu,interrupt
3,0.0,VM10-1-9-207,03:01:11.966313,cpu,interrupt
0,293.0,VM10-1-9-207,03:01:11.966314,cpu,softirq
1,149.0,VM10-1-9-207,03:01:11.966315,cpu,softirq
2,264.0,VM10-1-9-207,03:01:11.966316,cpu,softirq
3,276.0,VM10-1-9-207,03:01:11.966318,cpu,softirq
0,90.0,VM10-1-9-207,03:01:11.966319,cpu,steal
1,101.0,VM10-1-9-207,03:01:11.966320,cpu,steal
2,271.0,VM10-1-9-207,03:01:11.966321,cpu,steal
3,228.0,VM10-1-9-207,03:01:11.966322,cpu,steal
0,6405394.0,VM10-1-9-207,03:01:11.966323,cpu,idle
1,6365747.0,VM10-1-9-207,03:01:11.966324,cpu,idle
2,6389936.0,VM10-1-9-207,03:01:11.966325,cpu,idle
3,6348023.0,VM10-1-9-207,03:01:11.966326,cpu,idle
0,235512.0,VM10-1-9-207,03:01:21.966183,cpu,user
1,272464.0,VM10-1-9-207,03:01:21.966201,cpu,user
2,235729.0,VM10-1-9-207,03:01:21.966441,cpu,user
3,290738.0,VM10-1-9-207,03:01:21.966489,cpu,user
0,7159.0,VM10-1-9-207,03:01:21.966528,cpu,system
1,8965.0,VM10-1-9-207,03:01:21.966575,cpu,system
2,8961.0,VM10-1-9-207,03:01:21.966612,cpu,system
3,8122.0,VM10-1-9-207,03:01:21.966636,cpu,system
0,3828.0,VM10-1-9-207,03:01:21.968040,cpu,wait
1,4564.0,VM10-1-9-207,03:01:21.968041,cpu,wait
2,4562.0,VM10-1-9-207,03:01:21.968042,cpu,wait
3,3891.0,VM10-1-9-207,03:01:21.968043,cpu,wait
0,32.0,VM10-1-9-207,03:01:21.968044,cpu,nice
1,0.0,VM10-1-9-207,03:01:21.968044,cpu,nice
2,7516.0,VM10-1-9-207,03:01:21.968045,cpu,nice
3,0.0,VM10-1-9-207,03:01:21.968046,cpu,nice
0,0.0,VM10-1-9-207,03:01:21.968047,cpu,interrupt
1,0.0,VM10-1-9-207,03:01:21.968047,cpu,interrupt
2,0.0,VM10-1-9-207,03:01:21.968048,cpu,interrupt
3,0.0,VM10-1-9-207,03:01:21.968049,cpu,interrupt
0,293.0,VM10-1-9-207,03:01:21.968049,cpu,softirq
1,149.0,VM10-1-9-207,03:01:21.968050,cpu,softirq
2,264.0,VM10-1-9-207,03:01:21.968051,cpu,softirq
3,277.0,VM10-1-9-207,03:01:21.968051,cpu,softirq
0,90.0,VM10-1-9-207,03:01:21.968052,cpu,steal
1,101.0,VM10-1-9-207,03:01:21.968052,cpu,steal
2,271.0,VM10-1-9-207,03:01:21.968053,cpu,steal
3,228.0,VM10-1-9-207,03:01:21.968054,cpu,steal
0,6406391.0,VM10-1-9-207,03:01:21.968055,cpu,idle
1,6366549.0,VM10-1-9-207,03:01:21.968055,cpu,idle
2,6390934.0,VM10-1-9-207,03:01:21.968056,cpu,idle
3,6348218.0,VM10-1-9-207,03:01:21.968057,cpu,idle
0,235512.0,VM10-1-9-207,03:01:31.966177,cpu,user
1,272464.0,VM10-1-9-207,03:01:31.966193,cpu,user
2,236728.0,VM10-1-9-207,03:01:31.966208,cpu,user
3,290738.0,VM10-1-9-207,03:01:31.966211,cpu,user
0,7159.0,VM10-1-9-207,03:01:31.966215,cpu,system
1,8966.0,VM10-1-9-207,03:01:31.966218,cpu,system
2,8961.0,VM10-1-9-207,03:01:31.966218,cpu,system
3,8122.0,VM10-1-9-207,03:01:31.966219,cpu,system
0,3828.0,VM10-1-9-207,03:01:31.966220,cpu,wait
1,4564.0,VM10-1-9-207,03:01:31.966220,cpu,wait
2,4562.0,VM10-1-9-207,03:01:31.966222,cpu,wait
3,3892.0,VM10-1-9-207,03:01:31.966223,cpu,wait
0,32.0,VM10-1-9-207,03:01:31.966223,cpu,nice
1,0.0,VM10-1-9-207,03:01:31.966224,cpu,nice
2,7516.0,VM10-1-9-207,03:01:31.966243,cpu,nice
3,0.0,VM10-1-9-207,03:01:31.966243,cpu,nice
0,0.0,VM10-1-9-207,03:01:31.966244,cpu,interrupt
1,0.0,VM10-1-9-207,03:01:31.966245,cpu,interrupt
2,0.0,VM10-1-9-207,03:01:31.966246,cpu,interrupt
3,0.0,VM10-1-9-207,03:01:31.966246,cpu,interrupt
0,295.0,VM10-1-9-207,03:01:31.966247,cpu,softirq
1,149.0,VM10-1-9-207,03:01:31.966247,cpu,softirq
2,264.0,VM10-1-9-207,03:01:31.966248,cpu,softirq
3,277.0,VM10-1-9-207,03:01:31.966249,cpu,softirq
0,90.0,VM10-1-9-207,03:01:31.966249,cpu,steal
1,101.0,VM10-1-9-207,03:01:31.966250,cpu,steal
2,271.0,VM10-1-9-207,03:01:31.966250,cpu,steal
3,228.0,VM10-1-9-207,03:01:31.966251,cpu,steal
0,6407389.0,VM10-1-9-207,03:01:31.966252,cpu,idle
1,6367547.0,VM10-1-9-207,03:01:31.966253,cpu,idle
2,6390934.0,VM10-1-9-207,03:01:31.966253,cpu,idle
3,6349215.0,VM10-1-9-207,03:01:31.966254,cpu,idle
0,235513.0,VM10-1-9-207,03:01:41.966253,cpu,user
1,272465.0,VM10-1-9-207,03:01:41.968094,cpu,user
2,237532.0,VM10-1-9-207,03:01:41.968118,cpu,user
3,290935.0,VM10-1-9-207,03:01:41.968125,cpu,user
0,7160.0,VM10-1-9-207,03:01:41.968148,cpu,system
1,8966.0,VM10-1-9-207,03:01:41.968162,cpu,system
2,8961.0,VM10-1-9-207,03:01:41.968175,cpu,system
3,8122.0,VM10-1-9-207,03:01:41.968204,cpu,system
0,3829.0,VM10-1-9-207,03:01:41.968216,cpu,wait
1,4564.0,VM10-1-9-207,03:01:41.968271,cpu,wait
2,4562.0,VM10-1-9-207,03:01:41.968293,cpu,wait
3,3893.0,VM10-1-9-207,03:01:41.968304,cpu,wait
0,32.0,VM10-1-9-207,03:01:41.968310,cpu,nice
1,0.0,VM10-1-9-207,03:01:41.968321,cpu,nice
2,7516.0,VM10-1-9-207,03:01:41.968366,cpu,nice
3,0.0,VM10-1-9-207,03:01:41.968377,cpu,nice
0,0.0,VM10-1-9-207,03:01:41.968423,cpu,interrupt
1,0.0,VM10-1-9-207,03:01:41.968434,cpu,interrupt
2,0.0,VM10-1-9-207,03:01:41.968472,cpu,interrupt
3,0.0,VM10-1-9-207,03:01:41.968483,cpu,interrupt
0,295.0,VM10-1-9-207,03:01:41.968503,cpu,softirq
1,149.0,VM10-1-9-207,03:01:41.968525,cpu,softirq
2,264.0,VM10-1-9-207,03:01:41.968558,cpu,softirq
3,277.0,VM10-1-9-207,03:01:41.968614,cpu,softirq
0,90.0,VM10-1-9-207,03:01:41.968621,cpu,steal
1,101.0,VM10-1-9-207,03:01:41.968627,cpu,steal
2,271.0,VM10-1-9-207,03:01:41.968640,cpu,steal
3,228.0,VM10-1-9-207,03:01:41.968724,cpu,steal
0,6408386.0,VM10-1-9-207,03:01:41.968748,cpu,idle
1,6368544.0,VM10-1-9-207,03:01:41.968785,cpu,idle
2,6391129.0,VM10-1-9-207,03:01:41.968834,cpu,idle
3,6350016.0,VM10-1-9-207,03:01:41.968841,cpu,idle
0,235513.0,VM10-1-9-207,03:01:51.966215,cpu,user
1,272466.0,VM10-1-9-207,03:01:51.966335,cpu,user
2,237532.0,VM10-1-9-207,03:01:51.966364,cpu,user
3,291934.0,VM10-1-9-207,03:01:51.966367,cpu,user
0,7161.0,VM10-1-9-207,03:01:51.966372,cpu,system
1,8967.0,VM10-1-9-207,03:01:51.966410,cpu,system
2,8962.0,VM10-1-9-207,03:01:51.966460,cpu,system
3,8123.0,VM10-1-9-207,03:01:51.966471,cpu,system
0,3829.0,VM10-1-9-207,03:01:51.966476,cpu,wait
1,4564.0,VM10-1-9-207,03:01:51.966529,cpu,wait
2,4562.0,VM10-1-9-207,03:01:51.967646,cpu,wait
3,3893.0,VM10-1-9-207,03:01:51.967667,cpu,wait
0,32.0,VM10-1-9-207,03:01:51.967679,cpu,nice
1,0.0,VM10-1-9-207,03:01:51.967693,cpu,nice
2,7516.0,VM10-1-9-207,03:01:51.967703,cpu,nice
3,0.0,VM10-1-9-207,03:01:51.967719,cpu,nice
0,0.0,VM10-1-9-207,03:01:51.967733,cpu,interrupt
1,0.0,VM10-1-9-207,03:01:51.967747,cpu,interrupt
2,0.0,VM10-1-9-207,03:01:51.967755,cpu,interrupt
3,0.0,VM10-1-9-207,03:01:51.967761,cpu,interrupt
0,295.0,VM10-1-9-207,03:01:51.967762,cpu,softirq
1,149.0,VM10-1-9-207,03:01:51.967774,cpu,softirq
2,264.0,VM10-1-9-207,03:01:51.967778,cpu,softirq
3,278.0,VM10-1-9-207,03:01:51.967782,cpu,softirq
0,90.0,VM10-1-9-207,03:01:51.967783,cpu,steal
1,101.0,VM10-1-9-207,03:01:51.967784,cpu,steal
2,271.0,VM10-1-9-207,03:01:51.967786,cpu,steal
3,228.0,VM10-1-9-207,03:01:51.967794,cpu,steal
0,6409383.0,VM10-1-9-207,03:01:51.967797,cpu,idle
1,6369541.0,VM10-1-9-207,03:01:51.967798,cpu,idle
2,6392128.0,VM10-1-9-207,03:01:51.967800,cpu,idle
3,6350016.0,VM10-1-9-207,03:01:51.967801,cpu,idle
0,235514.0,VM10-1-9-207,03:02:01.966190,cpu,user
1,272467.0,VM10-1-9-207,03:02:01.966204,cpu,user
2,237534.0,VM10-1-9-207,03:02:01.966214,cpu,user
3,292931.0,VM10-1-9-207,03:02:01.966218,cpu,user
0,7162.0,VM10-1-9-207,03:02:01.966221,cpu,system
1,8968.0,VM10-1-9-207,03:02:01.966228,cpu,system
2,8962.0,VM10-1-9-207,03:02:01.966229,cpu,system
3,8123.0,VM10-1-9-207,03:02:01.966229,cpu,system
0,3829.0,VM10-1-9-207,03:02:01.966230,cpu,wait
1,4564.0,VM10-1-9-207,03:02:01.966230,cpu,wait
2,4562.0,VM10-1-9-207,03:02:01.966231,cpu,wait
3,3893.0,VM10-1-9-207,03:02:01.966231,cpu,wait
0,32.0,VM10-1-9-207,03:02:01.966232,cpu,nice
1,0.0,VM10-1-9-207,03:02:01.966232,cpu,nice
2,7516.0,VM10-1-9-207,03:02:01.966233,cpu,nice
3,0.0,VM10-1-9-207,03:02:01.966233,cpu,nice
0,0.0,VM10-1-9-207,03:02:01.966234,cpu,interrupt
1,0.0,VM10-1-9-207,03:02:01.966235,cpu,interrupt
2,0.0,VM10-1-9-207,03:02:01.966235,cpu,interrupt
3,0.0,VM10-1-9-207,03:02:01.966236,cpu,interrupt
0,295.0,VM10-1-9-207,03:02:01.966237,cpu,softirq
1,149.0,VM10-1-9-207,03:02:01.966238,cpu,softirq
2,264.0,VM10-1-9-207,03:02:01.966238,cpu,softirq
3,278.0,VM10-1-9-207,03:02:01.966239,cpu,softirq
0,90.0,VM10-1-9-207,03:02:01.966240,cpu,steal
1,101.0,VM10-1-9-207,03:02:01.966241,cpu,steal
2,271.0,VM10-1-9-207,03:02:01.966242,cpu,steal
3,229.0,VM10-1-9-207,03:02:01.966242,cpu,steal
0,6410380.0,VM10-1-9-207,03:02:01.966243,cpu,idle
1,6370537.0,VM10-1-9-207,03:02:01.966243,cpu,idle
2,6393125.0,VM10-1-9-207,03:02:01.966244,cpu,idle
3,6350016.0,VM10-1-9-207,03:02:01.966245,cpu,idle
0,235514.0,VM10-1-9-207,03:02:11.966390,cpu,user
1,272664.0,VM10-1-9-207,03:02:11.966407,cpu,user
2,238336.0,VM10-1-9-207,03:02:11.966417,cpu,user
3,292932.0,VM10-1-9-207,03:02:11.966427,cpu,user
0,7162.0,VM10-1-9-207,03:02:11.966451,cpu,system
1,8970.0,VM10-1-9-207,03:02:11.966475,cpu,system
2,8962.0,VM10-1-9-207,03:02:11.966476,cpu,system
3,8124.0,VM10-1-9-207,03:02:11.966483,cpu,system
0,3829.0,VM10-1-9-207,03:02:11.966484,cpu,wait
1,4564.0,VM10-1-9-207,03:02:11.966486,cpu,wait
2,4562.0,VM10-1-9-207,03:02:11.966486,cpu,wait
3,3894.0,VM10-1-9-207,03:02:11.966487,cpu,wait
0,32.0,VM10-1-9-207,03:02:11.966488,cpu,nice
1,0.0,VM10-1-9-207,03:02:11.966489,cpu,nice
2,7516.0,VM10-1-9-207,03:02:11.966491,cpu,nice
3,0.0,VM10-1-9-207,03:02:11.966492,cpu,nice
0,0.0,VM10-1-9-207,03:02:11.966493,cpu,interrupt
1,0.0,VM10-1-9-207,03:02:11.966494,cpu,interrupt
2,0.0,VM10-1-9-207,03:02:11.966495,cpu,interrupt
3,0.0,VM10-1-9-207,03:02:11.966496,cpu,interrupt
0,295.0,VM10-1-9-207,03:02:11.966497,cpu,softirq
1,149.0,VM10-1-9-207,03:02:11.966498,cpu,softirq
2,264.0,VM10-1-9-207,03:02:11.966499,cpu,softirq
3,278.0,VM10-1-9-207,03:02:11.966500,cpu,softirq
0,90.0,VM10-1-9-207,03:02:11.966501,cpu,steal
1,101.0,VM10-1-9-207,03:02:11.966503,cpu,steal
2,271.0,VM10-1-9-207,03:02:11.966504,cpu,steal
3,229.0,VM10-1-9-207,03:02:11.966504,cpu,steal
0,6411379.0,VM10-1-9-207,03:02:11.966506,cpu,idle
1,6371338.0,VM10-1-9-207,03:02:11.966507,cpu,idle
2,6393322.0,VM10-1-9-207,03:02:11.966508,cpu,idle
3,6351014.0,VM10-1-9-207,03:02:11.966509,cpu,idle
0,235514.0,VM10-1-9-207,03:02:21.966399,cpu,user
1,273662.0,VM10-1-9-207,03:02:21.966418,cpu,user
2,238337.0,VM10-1-9-207,03:02:21.966449,cpu,user
3,292932.0,VM10-1-9-207,03:02:21.966469,cpu,user
0,7164.0,VM10-1-9-207,03:02:21.966488,cpu,system
1,8972.0,VM10-1-9-207,03:02:21.966499,cpu,system
2,8962.0,VM10-1-9-207,03:02:21.966500,cpu,system
3,8125.0,VM10-1-9-207,03:02:21.966502,cpu,system
0,3829.0,VM10-1-9-207,03:02:21.966503,cpu,wait
1,4564.0,VM10-1-9-207,03:02:21.966504,cpu,wait
2,4562.0,VM10-1-9-207,03:02:21.966505,cpu,wait
3,3896.0,VM10-1-9-207,03:02:21.966506,cpu,wait
0,32.0,VM10-1-9-207,03:02:21.966506,cpu,nice
1,0.0,VM10-1-9-207,03:02:21.966507,cpu,nice
2,7516.0,VM10-1-9-207,03:02:21.966508,cpu,nice
3,0.0,VM10-1-9-207,03:02:21.966509,cpu,nice
0,0.0,VM10-1-9-207,03:02:21.966510,cpu,interrupt
1,0.0,VM10-1-9-207,03:02:21.966511,cpu,interrupt
2,0.0,VM10-1-9-207,03:02:21.966512,cpu,interrupt
3,0.0,VM10-1-9-207,03:02:21.966513,cpu,interrupt
0,295.0,VM10-1-9-207,03:02:21.966514,cpu,softirq
1,149.0,VM10-1-9-207,03:02:21.966516,cpu,softirq
2,264.0,VM10-1-9-207,03:02:21.966516,cpu,softirq
3,279.0,VM10-1-9-207,03:02:21.966517,cpu,softirq
0,90.0,VM10-1-9-207,03:02:21.966519,cpu,steal
1,101.0,VM10-1-9-207,03:02:21.966520,cpu,steal
2,271.0,VM10-1-9-207,03:02:21.966521,cpu,steal
3,229.0,VM10-1-9-207,03:02:21.966522,cpu,steal
0,6412376.0,VM10-1-9-207,03:02:21.966522,cpu,idle
1,6371338.0,VM10-1-9-207,03:02:21.966524,cpu,idle
2,6394319.0,VM10-1-9-207,03:02:21.966525,cpu,idle
3,6352008.0,VM10-1-9-207,03:02:21.966526,cpu,idle
0,235514.0,VM10-1-9-207,03:02:31.966212,cpu,user
1,274661.0,VM10-1-9-207,03:02:31.966228,cpu,user
2,238338.0,VM10-1-9-207,03:02:31.966233,cpu,user
3,292932.0,VM10-1-9-207,03:02:31.966242,cpu,user
0,7166.0,VM10-1-9-207,03:02:31.966250,cpu,system
1,8972.0,VM10-1-9-207,03:02:31.966254,cpu,system
2,8964.0,VM10-1-9-207,03:02:31.966255,cpu,system
3,8126.0,VM10-1-9-207,03:02:31.966256,cpu,system
0,3829.0,VM10-1-9-207,03:02:31.966256,cpu,wait
1,4564.0,VM10-1-9-207,03:02:31.966257,cpu,wait
2,4562.0,VM10-1-9-207,03:02:31.966258,cpu,wait
3,3896.0,VM10-1-9-207,03:02:31.966259,cpu,wait
0,32.0,VM10-1-9-207,03:02:31.966259,cpu,nice
1,0.0,VM10-1-9-207,03:02:31.966260,cpu,nice
2,7516.0,VM10-1-9-207,03:02:31.966261,cpu,nice
3,0.0,VM10-1-9-207,03:02:31.966262,cpu,nice
0,0.0,VM10-1-9-207,03:02:31.966263,cpu,interrupt
1,0.0,VM10-1-9-207,03:02:31.966269,cpu,interrupt
2,0.0,VM10-1-9-207,03:02:31.966271,cpu,interrupt
3,0.0,VM10-1-9-207,03:02:31.966271,cpu,interrupt
0,295.0,VM10-1-9-207,03:02:31.966273,cpu,softirq
1,149.0,VM10-1-9-207,03:02:31.966274,cpu,softirq
2,265.0,VM10-1-9-207,03:02:31.966274,cpu,softirq
3,282.0,VM10-1-9-207,03:02:31.966275,cpu,softirq
0,90.0,VM10-1-9-207,03:02:31.966276,cpu,steal
1,101.0,VM10-1-9-207,03:02:31.966277,cpu,steal
2,271.0,VM10-1-9-207,03:02:31.966278,cpu,steal
3,229.0,VM10-1-9-207,03:02:31.966278,cpu,steal
0,6413373.0,VM10-1-9-207,03:02:31.966279,cpu,idle
1,6371338.0,VM10-1-9-207,03:02:31.966280,cpu,idle
2,6395314.0,VM10-1-9-207,03:02:31.966281,cpu,idle
3,6353006.0,VM10-1-9-207,03:02:31.966282,cpu,idle
0,235514.0,VM10-1-9-207,03:02:41.966336,cpu,user
1,275660.0,VM10-1-9-207,03:02:41.966348,cpu,user
2,238338.0,VM10-1-9-207,03:02:41.966356,cpu,user
3,292932.0,VM10-1-9-207,03:02:41.966369,cpu,user
0,7166.0,VM10-1-9-207,03:02:41.966379,cpu,system
1,8973.0,VM10-1-9-207,03:02:41.966388,cpu,system
2,8966.0,VM10-1-9-207,03:02:41.966389,cpu,system
3,8127.0,VM10-1-9-207,03:02:41.966390,cpu,system
0,3829.0,VM10-1-9-207,03:02:41.966394,cpu,wait
1,4564.0,VM10-1-9-207,03:02:41.966395,cpu,wait
