type_instance,value,type,host,instance,time
system,8084.0,cpu,VM10-1-9-207,1,01:28:37.934922
system,7905.0,cpu,VM10-1-9-207,2,01:28:37.934968
system,7300.0,cpu,VM10-1-9-207,3,01:28:37.934977
wait,3467.0,cpu,VM10-1-9-207,0,01:28:37.934983
wait,4454.0,cpu,VM10-1-9-207,1,01:28:37.935030
wait,4269.0,cpu,VM10-1-9-207,2,01:28:37.935041
wait,3707.0,cpu,VM10-1-9-207,3,01:28:37.935042
nice,32.0,cpu,VM10-1-9-207,0,01:28:37.935063
nice,0.0,cpu,VM10-1-9-207,1,01:28:37.935075
nice,7516.0,cpu,VM10-1-9-207,2,01:28:37.935086
nice,0.0,cpu,VM10-1-9-207,3,01:28:37.935107
interrupt,0.0,cpu,VM10-1-9-207,0,01:28:37.935118
interrupt,0.0,cpu,VM10-1-9-207,1,01:28:37.935136
interrupt,0.0,cpu,VM10-1-9-207,2,01:28:37.935142
interrupt,0.0,cpu,VM10-1-9-207,3,01:28:37.935143
softirq,243.0,cpu,VM10-1-9-207,0,01:28:37.935143
softirq,122.0,cpu,VM10-1-9-207,1,01:28:37.935145
softirq,239.0,cpu,VM10-1-9-207,2,01:28:37.935145
softirq,234.0,cpu,VM10-1-9-207,3,01:28:37.935146
steal,70.0,cpu,VM10-1-9-207,0,01:28:37.935178
steal,72.0,cpu,VM10-1-9-207,1,01:28:37.935179
steal,238.0,cpu,VM10-1-9-207,2,01:28:37.935180
steal,176.0,cpu,VM10-1-9-207,3,01:28:37.935181
idle,5946462.0,cpu,VM10-1-9-207,0,01:28:37.935182
idle,5946031.0,cpu,VM10-1-9-207,1,01:28:37.935182
idle,5956151.0,cpu,VM10-1-9-207,2,01:28:37.935183
idle,5945202.0,cpu,VM10-1-9-207,3,01:28:37.935197
user,140750.0,cpu,VM10-1-9-207,0,01:28:47.934813
user,138944.0,cpu,VM10-1-9-207,1,01:28:47.934835
user,116108.0,cpu,VM10-1-9-207,2,01:28:47.934848
user,138876.0,cpu,VM10-1-9-207,3,01:28:47.934939
system,6219.0,cpu,VM10-1-9-207,0,01:28:47.934953
system,8084.0,cpu,VM10-1-9-207,1,01:28:47.934963
system,7905.0,cpu,VM10-1-9-207,2,01:28:47.934973
system,7301.0,cpu,VM10-1-9-207,3,01:28:47.934983
wait,3468.0,cpu,VM10-1-9-207,0,01:28:47.935683
wait,4454.0,cpu,VM10-1-9-207,1,01:28:47.935685
wait,4270.0,cpu,VM10-1-9-207,2,01:28:47.935686
wait,3707.0,cpu,VM10-1-9-207,3,01:28:47.935798
nice,32.0,cpu,VM10-1-9-207,0,01:28:47.935965
nice,0.0,cpu,VM10-1-9-207,1,01:28:47.936035
nice,7516.0,cpu,VM10-1-9-207,2,01:28:47.936305
nice,0.0,cpu,VM10-1-9-207,3,01:28:47.936345
interrupt,0.0,cpu,VM10-1-9-207,0,01:28:47.936361
interrupt,0.0,cpu,VM10-1-9-207,1,01:28:47.936380
interrupt,0.0,cpu,VM10-1-9-207,2,01:28:47.936452
interrupt,0.0,cpu,VM10-1-9-207,3,01:28:47.936466
softirq,243.0,cpu,VM10-1-9-207,0,01:28:47.936472
softirq,122.0,cpu,VM10-1-9-207,1,01:28:47.936696
softirq,239.0,cpu,VM10-1-9-207,2,01:28:47.936697
softirq,234.0,cpu,VM10-1-9-207,3,01:28:47.936697
steal,70.0,cpu,VM10-1-9-207,0,01:28:47.936698
steal,72.0,cpu,VM10-1-9-207,1,01:28:47.936699
steal,238.0,cpu,VM10-1-9-207,2,01:28:47.936700
steal,176.0,cpu,VM10-1-9-207,3,01:28:47.936701
idle,5947458.0,cpu,VM10-1-9-207,0,01:28:47.936702
idle,5946031.0,cpu,VM10-1-9-207,1,01:28:47.936703
idle,5957147.0,cpu,VM10-1-9-207,2,01:28:47.936704
idle,5946199.0,cpu,VM10-1-9-207,3,01:28:47.936706
user,140751.0,cpu,VM10-1-9-207,0,01:28:57.934790
user,139942.0,cpu,VM10-1-9-207,1,01:28:57.934798
user,116109.0,cpu,VM10-1-9-207,2,01:28:57.934803
user,138877.0,cpu,VM10-1-9-207,3,01:28:57.934816
system,6220.0,cpu,VM10-1-9-207,0,01:28:57.934823
system,8084.0,cpu,VM10-1-9-207,1,01:28:57.934828
system,7906.0,cpu,VM10-1-9-207,2,01:28:57.934829
system,7302.0,cpu,VM10-1-9-207,3,01:28:57.934829
wait,3468.0,cpu,VM10-1-9-207,0,01:28:57.934830
wait,4454.0,cpu,VM10-1-9-207,1,01:28:57.934831
wait,4270.0,cpu,VM10-1-9-207,2,01:28:57.934831
wait,3707.0,cpu,VM10-1-9-207,3,01:28:57.934832
nice,32.0,cpu,VM10-1-9-207,0,01:28:57.934832
nice,0.0,cpu,VM10-1-9-207,1,01:28:57.934833
nice,7516.0,cpu,VM10-1-9-207,2,01:28:57.934837
nice,0.0,cpu,VM10-1-9-207,3,01:28:57.934838
interrupt,0.0,cpu,VM10-1-9-207,0,01:28:57.934839
interrupt,0.0,cpu,VM10-1-9-207,1,01:28:57.934839
interrupt,0.0,cpu,VM10-1-9-207,2,01:28:57.934841
interrupt,0.0,cpu,VM10-1-9-207,3,01:28:57.934841
softirq,243.0,cpu,VM10-1-9-207,0,01:28:57.934842
softirq,122.0,cpu,VM10-1-9-207,1,01:28:57.934843
softirq,239.0,cpu,VM10-1-9-207,2,01:28:57.934843
softirq,234.0,cpu,VM10-1-9-207,3,01:28:57.934858
steal,71.0,cpu,VM10-1-9-207,0,01:28:57.934859
steal,74.0,cpu,VM10-1-9-207,1,01:28:57.934859
steal,238.0,cpu,VM10-1-9-207,2,01:28:57.934860
steal,176.0,cpu,VM10-1-9-207,3,01:28:57.934863
idle,5948456.0,cpu,VM10-1-9-207,0,01:28:57.934863
idle,5946031.0,cpu,VM10-1-9-207,1,01:28:57.934868
idle,5958144.0,cpu,VM10-1-9-207,2,01:28:57.934869
idle,5947195.0,cpu,VM10-1-9-207,3,01:28:57.934869
user,140753.0,cpu,VM10-1-9-207,0,01:29:07.934730
user,139944.0,cpu,VM10-1-9-207,1,01:29:07.934796
user,116536.0,cpu,VM10-1-9-207,2,01:29:07.934825
user,139448.0,cpu,VM10-1-9-207,3,01:29:07.934852
system,6220.0,cpu,VM10-1-9-207,0,01:29:07.934863
system,8085.0,cpu,VM10-1-9-207,1,01:29:07.934869
system,7906.0,cpu,VM10-1-9-207,2,01:29:07.934900
system,7303.0,cpu,VM10-1-9-207,3,01:29:07.934932
wait,3470.0,cpu,VM10-1-9-207,0,01:29:07.934955
wait,4454.0,cpu,VM10-1-9-207,1,01:29:07.934956
wait,4270.0,cpu,VM10-1-9-207,2,01:29:07.934957
wait,3707.0,cpu,VM10-1-9-207,3,01:29:07.934958
nice,32.0,cpu,VM10-1-9-207,0,01:29:07.934958
nice,0.0,cpu,VM10-1-9-207,1,01:29:07.934959
nice,7516.0,cpu,VM10-1-9-207,2,01:29:07.934960
nice,0.0,cpu,VM10-1-9-207,3,01:29:07.934960
interrupt,0.0,cpu,VM10-1-9-207,0,01:29:07.934961
interrupt,0.0,cpu,VM10-1-9-207,1,01:29:07.934962
interrupt,0.0,cpu,VM10-1-9-207,2,01:29:07.934963
interrupt,0.0,cpu,VM10-1-9-207,3,01:29:07.934963
softirq,244.0,cpu,VM10-1-9-207,0,01:29:07.934964
softirq,122.0,cpu,VM10-1-9-207,1,01:29:07.934965
softirq,239.0,cpu,VM10-1-9-207,2,01:29:07.934966
softirq,234.0,cpu,VM10-1-9-207,3,01:29:07.934967
steal,71.0,cpu,VM10-1-9-207,0,01:29:07.934968
steal,74.0,cpu,VM10-1-9-207,1,01:29:07.934968
steal,238.0,cpu,VM10-1-9-207,2,01:29:07.934969
steal,176.0,cpu,VM10-1-9-207,3,01:29:07.934970
idle,5949449.0,cpu,VM10-1-9-207,0,01:29:07.934971
idle,5947028.0,cpu,VM10-1-9-207,1,01:29:07.934971
idle,5958716.0,cpu,VM10-1-9-207,2,01:29:07.934972
idle,5947622.0,cpu,VM10-1-9-207,3,01:29:07.934973
user,140754.0,cpu,VM10-1-9-207,0,01:29:17.934781
user,139945.0,cpu,VM10-1-9-207,1,01:29:17.934792
user,116536.0,cpu,VM10-1-9-207,2,01:29:17.934808
user,140448.0,cpu,VM10-1-9-207,3,01:29:17.934817
system,6221.0,cpu,VM10-1-9-207,0,01:29:17.934845
system,8085.0,cpu,VM10-1-9-207,1,01:29:17.934871
system,7906.0,cpu,VM10-1-9-207,2,01:29:17.935053
system,7304.0,cpu,VM10-1-9-207,3,01:29:17.935065
wait,3470.0,cpu,VM10-1-9-207,0,01:29:17.935073
wait,4454.0,cpu,VM10-1-9-207,1,01:29:17.935075
wait,4271.0,cpu,VM10-1-9-207,2,01:29:17.935075
wait,3707.0,cpu,VM10-1-9-207,3,01:29:17.935077
nice,32.0,cpu,VM10-1-9-207,0,01:29:17.935078
nice,0.0,cpu,VM10-1-9-207,1,01:29:17.935079
nice,7516.0,cpu,VM10-1-9-207,2,01:29:17.935080
nice,0.0,cpu,VM10-1-9-207,3,01:29:17.935081
interrupt,0.0,cpu,VM10-1-9-207,0,01:29:17.935082
interrupt,0.0,cpu,VM10-1-9-207,1,01:29:17.935083
interrupt,0.0,cpu,VM10-1-9-207,2,01:29:17.935084
interrupt,0.0,cpu,VM10-1-9-207,3,01:29:17.935085
softirq,244.0,cpu,VM10-1-9-207,0,01:29:17.935086
softirq,122.0,cpu,VM10-1-9-207,1,01:29:17.935087
softirq,239.0,cpu,VM10-1-9-207,2,01:29:17.935089
softirq,234.0,cpu,VM10-1-9-207,3,01:29:17.935090
steal,71.0,cpu,VM10-1-9-207,0,01:29:17.935091
steal,74.0,cpu,VM10-1-9-207,1,01:29:17.935092
steal,238.0,cpu,VM10-1-9-207,2,01:29:17.935093
steal,176.0,cpu,VM10-1-9-207,3,01:29:17.935094
idle,5950447.0,cpu,VM10-1-9-207,0,01:29:17.935101
idle,5948026.0,cpu,VM10-1-9-207,1,01:29:17.935102
idle,5959714.0,cpu,VM10-1-9-207,2,01:29:17.935104
idle,5947622.0,cpu,VM10-1-9-207,3,01:29:17.935105
user,140754.0,cpu,VM10-1-9-207,0,01:29:27.934900
user,139946.0,cpu,VM10-1-9-207,1,01:29:27.935043
user,117536.0,cpu,VM10-1-9-207,2,01:29:27.935114
user,140449.0,cpu,VM10-1-9-207,3,01:29:27.935139
system,6222.0,cpu,VM10-1-9-207,0,01:29:27.937403
system,8085.0,cpu,VM10-1-9-207,1,01:29:27.937425
system,7906.0,cpu,VM10-1-9-207,2,01:29:27.937451
system,7305.0,cpu,VM10-1-9-207,3,01:29:27.937471
wait,3470.0,cpu,VM10-1-9-207,0,01:29:27.937790
wait,4454.0,cpu,VM10-1-9-207,1,01:29:27.938614
wait,4271.0,cpu,VM10-1-9-207,2,01:29:27.938661
wait,3707.0,cpu,VM10-1-9-207,3,01:29:27.938674
nice,32.0,cpu,VM10-1-9-207,0,01:29:27.938697
nice,0.0,cpu,VM10-1-9-207,1,01:29:27.938783
nice,7516.0,cpu,VM10-1-9-207,2,01:29:27.938828
nice,0.0,cpu,VM10-1-9-207,3,01:29:27.938870
interrupt,0.0,cpu,VM10-1-9-207,0,01:29:27.938883
interrupt,0.0,cpu,VM10-1-9-207,1,01:29:27.938909
interrupt,0.0,cpu,VM10-1-9-207,2,01:29:27.938921
interrupt,0.0,cpu,VM10-1-9-207,3,01:29:27.938944
softirq,244.0,cpu,VM10-1-9-207,0,01:29:27.939041
softirq,123.0,cpu,VM10-1-9-207,1,01:29:27.939376
softirq,239.0,cpu,VM10-1-9-207,2,01:29:27.939423
softirq,234.0,cpu,VM10-1-9-207,3,01:29:27.939467
steal,71.0,cpu,VM10-1-9-207,0,01:29:27.939479
steal,74.0,cpu,VM10-1-9-207,1,01:29:27.939528
steal,238.0,cpu,VM10-1-9-207,2,01:29:27.939540
steal,177.0,cpu,VM10-1-9-207,3,01:29:27.939600
idle,5951444.0,cpu,VM10-1-9-207,0,01:29:27.939645
idle,5949024.0,cpu,VM10-1-9-207,1,01:29:27.939657
idle,5959714.0,cpu,VM10-1-9-207,2,01:29:27.939680
idle,5948618.0,cpu,VM10-1-9-207,3,01:29:27.939800
user,140756.0,cpu,VM10-1-9-207,0,01:29:37.934754
user,139947.0,cpu,VM10-1-9-207,1,01:29:37.934766
user,118534.0,cpu,VM10-1-9-207,2,01:29:37.934793
user,140450.0,cpu,VM10-1-9-207,3,01:29:37.934798
system,6224.0,cpu,VM10-1-9-207,0,01:29:37.934825
system,8085.0,cpu,VM10-1-9-207,1,01:29:37.934833
system,7907.0,cpu,VM10-1-9-207,2,01:29:37.934836
system,7305.0,cpu,VM10-1-9-207,3,01:29:37.934838
wait,3472.0,cpu,VM10-1-9-207,0,01:29:37.934838
wait,4454.0,cpu,VM10-1-9-207,1,01:29:37.934839
wait,4271.0,cpu,VM10-1-9-207,2,01:29:37.934850
wait,3707.0,cpu,VM10-1-9-207,3,01:29:37.934851
nice,32.0,cpu,VM10-1-9-207,0,01:29:37.934852
nice,0.0,cpu,VM10-1-9-207,1,01:29:37.934853
nice,7516.0,cpu,VM10-1-9-207,2,01:29:37.934854
nice,0.0,cpu,VM10-1-9-207,3,01:29:37.934855
interrupt,0.0,cpu,VM10-1-9-207,0,01:29:37.934855
interrupt,0.0,cpu,VM10-1-9-207,1,01:29:37.934856
interrupt,0.0,cpu,VM10-1-9-207,2,01:29:37.934857
interrupt,0.0,cpu,VM10-1-9-207,3,01:29:37.934858
softirq,244.0,cpu,VM10-1-9-207,0,01:29:37.934859
softirq,123.0,cpu,VM10-1-9-207,1,01:29:37.934859
softirq,239.0,cpu,VM10-1-9-207,2,01:29:37.934860
softirq,234.0,cpu,VM10-1-9-207,3,01:29:37.934860
steal,71.0,cpu,VM10-1-9-207,0,01:29:37.934861
steal,74.0,cpu,VM10-1-9-207,1,01:29:37.934862
steal,238.0,cpu,VM10-1-9-207,2,01:29:37.934862
steal,177.0,cpu,VM10-1-9-207,3,01:29:37.934863
idle,5952438.0,cpu,VM10-1-9-207,0,01:29:37.934863
idle,5950022.0,cpu,VM10-1-9-207,1,01:29:37.934864
idle,5959714.0,cpu,VM10-1-9-207,2,01:29:37.934865
idle,5949616.0,cpu,VM10-1-9-207,3,01:29:37.934866
user,140756.0,cpu,VM10-1-9-207,0,01:29:47.934836
user,139948.0,cpu,VM10-1-9-207,1,01:29:47.934849
user,119534.0,cpu,VM10-1-9-207,2,01:29:47.934863
user,140450.0,cpu,VM10-1-9-207,3,01:29:47.934874
system,6226.0,cpu,VM10-1-9-207,0,01:29:47.934879
system,8086.0,cpu,VM10-1-9-207,1,01:29:47.934900
system,7908.0,cpu,VM10-1-9-207,2,01:29:47.934901
system,7305.0,cpu,VM10-1-9-207,3,01:29:47.934902
wait,3473.0,cpu,VM10-1-9-207,0,01:29:47.934902
wait,4454.0,cpu,VM10-1-9-207,1,01:29:47.934903
wait,4271.0,cpu,VM10-1-9-207,2,01:29:47.934904
wait,3707.0,cpu,VM10-1-9-207,3,01:29:47.934905
nice,32.0,cpu,VM10-1-9-207,0,01:29:47.934905
nice,0.0,cpu,VM10-1-9-207,1,01:29:47.934906
nice,7516.0,cpu,VM10-1-9-207,2,01:29:47.934906
nice,0.0,cpu,VM10-1-9-207,3,01:29:47.934907
interrupt,0.0,cpu,VM10-1-9-207,0,01:29:47.934908
interrupt,0.0,cpu,VM10-1-9-207,1,01:29:47.934908
interrupt,0.0,cpu,VM10-1-9-207,2,01:29:47.934909
interrupt,0.0,cpu,VM10-1-9-207,3,01:29:47.934910
softirq,244.0,cpu,VM10-1-9-207,0,01:29:47.934911
softirq,123.0,cpu,VM10-1-9-207,1,01:29:47.934911
softirq,239.0,cpu,VM10-1-9-207,2,01:29:47.934912
softirq,234.0,cpu,VM10-1-9-207,3,01:29:47.934912
steal,71.0,cpu,VM10-1-9-207,0,01:29:47.934913
steal,74.0,cpu,VM10-1-9-207,1,01:29:47.934914
steal,238.0,cpu,VM10-1-9-207,2,01:29:47.934914
steal,177.0,cpu,VM10-1-9-207,3,01:29:47.934915
idle,5953433.0,cpu,VM10-1-9-207,0,01:29:47.934916
idle,5951019.0,cpu,VM10-1-9-207,1,01:29:47.934916
idle,5959714.0,cpu,VM10-1-9-207,2,01:29:47.934917
idle,5950614.0,cpu,VM10-1-9-207,3,01:29:47.934933
user,140757.0,cpu,VM10-1-9-207,0,01:29:57.934721
user,139949.0,cpu,VM10-1-9-207,1,01:29:57.934733
user,120534.0,cpu,VM10-1-9-207,2,01:29:57.934751
user,140450.0,cpu,VM10-1-9-207,3,01:29:57.934755
system,6227.0,cpu,VM10-1-9-207,0,01:29:57.934763
system,8087.0,cpu,VM10-1-9-207,1,01:29:57.934779
system,7908.0,cpu,VM10-1-9-207,2,01:29:57.934779
system,7306.0,cpu,VM10-1-9-207,3,01:29:57.934780
wait,3473.0,cpu,VM10-1-9-207,0,01:29:57.934780
wait,4454.0,cpu,VM10-1-9-207,1,01:29:57.934781
wait,4271.0,cpu,VM10-1-9-207,2,01:29:57.934782
wait,3707.0,cpu,VM10-1-9-207,3,01:29:57.934782
nice,32.0,cpu,VM10-1-9-207,0,01:29:57.934783
nice,0.0,cpu,VM10-1-9-207,1,01:29:57.934784
nice,7516.0,cpu,VM10-1-9-207,2,01:29:57.934784
nice,0.0,cpu,VM10-1-9-207,3,01:29:57.934785
interrupt,0.0,cpu,VM10-1-9-207,0,01:29:57.934786
interrupt,0.0,cpu,VM10-1-9-207,1,01:29:57.934786
interrupt,0.0,cpu,VM10-1-9-207,2,01:29:57.934787
interrupt,0.0,cpu,VM10-1-9-207,3,01:29:57.934788
softirq,244.0,cpu,VM10-1-9-207,0,01:29:57.934789
softirq,123.0,cpu,VM10-1-9-207,1,01:29:57.934789
softirq,239.0,cpu,VM10-1-9-207,2,01:29:57.934790
softirq,234.0,cpu,VM10-1-9-207,3,01:29:57.934790
steal,71.0,cpu,VM10-1-9-207,0,01:29:57.934791
steal,74.0,cpu,VM10-1-9-207,1,01:29:57.934792
steal,239.0,cpu,VM10-1-9-207,2,01:29:57.934792
steal,177.0,cpu,VM10-1-9-207,3,01:29:57.934793
idle,5954430.0,cpu,VM10-1-9-207,0,01:29:57.934793
idle,5952016.0,cpu,VM10-1-9-207,1,01:29:57.934794
idle,5959714.0,cpu,VM10-1-9-207,2,01:29:57.934795
idle,5951612.0,cpu,VM10-1-9-207,3,01:29:57.934796
user,140757.0,cpu,VM10-1-9-207,0,01:30:07.934750
user,139949.0,cpu,VM10-1-9-207,1,01:30:07.934764
user,121532.0,cpu,VM10-1-9-207,2,01:30:07.934779
user,140450.0,cpu,VM10-1-9-207,3,01:30:07.934787
system,6229.0,cpu,VM10-1-9-207,0,01:30:07.934790
system,8087.0,cpu,VM10-1-9-207,1,01:30:07.934867
system,7908.0,cpu,VM10-1-9-207,2,01:30:07.934868
system,7306.0,cpu,VM10-1-9-207,3,01:30:07.934869
wait,3476.0,cpu,VM10-1-9-207,0,01:30:07.934870
wait,4454.0,cpu,VM10-1-9-207,1,01:30:07.934870
wait,4271.0,cpu,VM10-1-9-207,2,01:30:07.934871
wait,3707.0,cpu,VM10-1-9-207,3,01:30:07.934871
nice,32.0,cpu,VM10-1-9-207,0,01:30:07.934917
nice,0.0,cpu,VM10-1-9-207,1,01:30:07.934918
nice,7516.0,cpu,VM10-1-9-207,2,01:30:07.934953
nice,0.0,cpu,VM10-1-9-207,3,01:30:07.934954
interrupt,0.0,cpu,VM10-1-9-207,0,01:30:07.934956
interrupt,0.0,cpu,VM10-1-9-207,1,01:30:07.934956
interrupt,0.0,cpu,VM10-1-9-207,2,01:30:07.934957
interrupt,0.0,cpu,VM10-1-9-207,3,01:30:07.934957
softirq,244.0,cpu,VM10-1-9-207,0,01:30:07.934958
softirq,123.0,cpu,VM10-1-9-207,1,01:30:07.934959
softirq,239.0,cpu,VM10-1-9-207,2,01:30:07.934963
softirq,234.0,cpu,VM10-1-9-207,3,01:30:07.935007
steal,71.0,cpu,VM10-1-9-207,0,01:30:07.935008
steal,74.0,cpu,VM10-1-9-207,1,01:30:07.935009
steal,240.0,cpu,VM10-1-9-207,2,01:30:07.935026
steal,177.0,cpu,VM10-1-9-207,3,01:30:07.935027
idle,5955424.0,cpu,VM10-1-9-207,0,01:30:07.935028
idle,5953014.0,cpu,VM10-1-9-207,1,01:30:07.935029
idle,5959714.0,cpu,VM10-1-9-207,2,01:30:07.935029
idle,5952611.0,cpu,VM10-1-9-207,3,01:30:07.935030
user,140758.0,cpu,VM10-1-9-207,0,01:30:17.934818
user,140742.0,cpu,VM10-1-9-207,1,01:30:17.934833
user,121738.0,cpu,VM10-1-9-207,2,01:30:17.934862
user,140450.0,cpu,VM10-1-9-207,3,01:30:17.934883
system,6230.0,cpu,VM10-1-9-207,0,01:30:17.934894
system,8088.0,cpu,VM10-1-9-207,1,01:30:17.934902
system,7908.0,cpu,VM10-1-9-207,2,01:30:17.934903
system,7306.0,cpu,VM10-1-9-207,3,01:30:17.934905
wait,3476.0,cpu,VM10-1-9-207,0,01:30:17.934906
wait,4454.0,cpu,VM10-1-9-207,1,01:30:17.934908
wait,4271.0,cpu,VM10-1-9-207,2,01:30:17.934909
wait,3707.0,cpu,VM10-1-9-207,3,01:30:17.934910
nice,32.0,cpu,VM10-1-9-207,0,01:30:17.934911
nice,0.0,cpu,VM10-1-9-207,1,01:30:17.934912
nice,7516.0,cpu,VM10-1-9-207,2,01:30:17.934919
nice,0.0,cpu,VM10-1-9-207,3,01:30:17.934921
interrupt,0.0,cpu,VM10-1-9-207,0,01:30:17.934922
interrupt,0.0,cpu,VM10-1-9-207,1,01:30:17.934923
interrupt,0.0,cpu,VM10-1-9-207,2,01:30:17.934925
interrupt,0.0,cpu,VM10-1-9-207,3,01:30:17.934926
softirq,244.0,cpu,VM10-1-9-207,0,01:30:17.934927
softirq,123.0,cpu,VM10-1-9-207,1,01:30:17.934929
softirq,239.0,cpu,VM10-1-9-207,2,01:30:17.934937
softirq,234.0,cpu,VM10-1-9-207,3,01:30:17.934939
steal,71.0,cpu,VM10-1-9-207,0,01:30:17.934940
steal,74.0,cpu,VM10-1-9-207,1,01:30:17.934942
steal,241.0,cpu,VM10-1-9-207,2,01:30:17.934943
steal,177.0,cpu,VM10-1-9-207,3,01:30:17.934944
idle,5956421.0,cpu,VM10-1-9-207,0,01:30:17.934946
idle,5953220.0,cpu,VM10-1-9-207,1,01:30:17.934947
idle,5960506.0,cpu,VM10-1-9-207,2,01:30:17.934949
idle,5953609.0,cpu,VM10-1-9-207,3,01:30:17.934950
user,140760.0,cpu,VM10-1-9-207,0,01:30:27.934741
user,141535.0,cpu,VM10-1-9-207,1,01:30:27.934762
user,121946.0,cpu,VM10-1-9-207,2,01:30:27.934780
user,140451.0,cpu,VM10-1-9-207,3,01:30:27.934788
system,6232.0,cpu,VM10-1-9-207,0,01:30:27.934791
system,8089.0,cpu,VM10-1-9-207,1,01:30:27.934806
system,7908.0,cpu,VM10-1-9-207,2,01:30:27.934807
system,7306.0,cpu,VM10-1-9-207,3,01:30:27.934807
wait,3478.0,cpu,VM10-1-9-207,0,01:30:27.934808
wait,4454.0,cpu,VM10-1-9-207,1,01:30:27.934809
wait,4271.0,cpu,VM10-1-9-207,2,01:30:27.934810
wait,3707.0,cpu,VM10-1-9-207,3,01:30:27.934810
nice,32.0,cpu,VM10-1-9-207,0,01:30:27.934811
nice,0.0,cpu,VM10-1-9-207,1,01:30:27.934812
nice,7516.0,cpu,VM10-1-9-207,2,01:30:27.934813
nice,0.0,cpu,VM10-1-9-207,3,01:30:27.934814
interrupt,0.0,cpu,VM10-1-9-207,0,01:30:27.934815
interrupt,0.0,cpu,VM10-1-9-207,1,01:30:27.934816
interrupt,0.0,cpu,VM10-1-9-207,2,01:30:27.934816
interrupt,0.0,cpu,VM10-1-9-207,3,01:30:27.934817
softirq,244.0,cpu,VM10-1-9-207,0,01:30:27.934818
softirq,123.0,cpu,VM10-1-9-207,1,01:30:27.934818
softirq,239.0,cpu,VM10-1-9-207,2,01:30:27.934819
softirq,234.0,cpu,VM10-1-9-207,3,01:30:27.934819
steal,71.0,cpu,VM10-1-9-207,0,01:30:27.934820
steal,74.0,cpu,VM10-1-9-207,1,01:30:27.934821
steal,241.0,cpu,VM10-1-9-207,2,01:30:27.934821
steal,177.0,cpu,VM10-1-9-207,3,01:30:27.934822
idle,5957412.0,cpu,VM10-1-9-207,0,01:30:27.934837
idle,5953426.0,cpu,VM10-1-9-207,1,01:30:27.934838
idle,5961296.0,cpu,VM10-1-9-207,2,01:30:27.934839
idle,5954605.0,cpu,VM10-1-9-207,3,01:30:27.934839
user,141352.0,cpu,VM10-1-9-207,0,01:30:37.934741
user,141535.0,cpu,VM10-1-9-207,1,01:30:37.934751
user,122353.0,cpu,VM10-1-9-207,2,01:30:37.934763
user,140452.0,cpu,VM10-1-9-207,3,01:30:37.934778
system,6235.0,cpu,VM10-1-9-207,0,01:30:37.934787
system,8090.0,cpu,VM10-1-9-207,1,01:30:37.934791
system,7908.0,cpu,VM10-1-9-207,2,01:30:37.934792
system,7306.0,cpu,VM10-1-9-207,3,01:30:37.934793
wait,3478.0,cpu,VM10-1-9-207,0,01:30:37.934794
wait,4454.0,cpu,VM10-1-9-207,1,01:30:37.934794
