type_instance,value,type,host,instance,time
nice,7516.0,cpu,VM10-1-9-207,2,01:26:21.208910
nice,0.0,cpu,VM10-1-9-207,3,01:26:21.208910
interrupt,0.0,cpu,VM10-1-9-207,0,01:26:21.208911
interrupt,0.0,cpu,VM10-1-9-207,1,01:26:21.208912
interrupt,0.0,cpu,VM10-1-9-207,2,01:26:21.208912
interrupt,0.0,cpu,VM10-1-9-207,3,01:26:21.208913
softirq,243.0,cpu,VM10-1-9-207,0,01:26:21.208913
softirq,122.0,cpu,VM10-1-9-207,1,01:26:21.208914
softirq,238.0,cpu,VM10-1-9-207,2,01:26:21.208915
softirq,233.0,cpu,VM10-1-9-207,3,01:26:21.208915
steal,70.0,cpu,VM10-1-9-207,0,01:26:21.208916
steal,72.0,cpu,VM10-1-9-207,1,01:26:21.208916
steal,238.0,cpu,VM10-1-9-207,2,01:26:21.208917
steal,175.0,cpu,VM10-1-9-207,3,01:26:21.208918
idle,5938604.0,cpu,VM10-1-9-207,0,01:26:21.208919
idle,5933762.0,cpu,VM10-1-9-207,1,01:26:21.208919
idle,5942578.0,cpu,VM10-1-9-207,2,01:26:21.208920
idle,5936828.0,cpu,VM10-1-9-207,3,01:26:21.208932
user,135958.0,cpu,VM10-1-9-207,0,01:26:31.208963
user,136577.0,cpu,VM10-1-9-207,1,01:26:31.208982
user,116080.0,cpu,VM10-1-9-207,2,01:26:31.209014
user,133615.0,cpu,VM10-1-9-207,3,01:26:31.209023
system,6195.0,cpu,VM10-1-9-207,0,01:26:31.209029
system,8026.0,cpu,VM10-1-9-207,1,01:26:31.209035
system,7856.0,cpu,VM10-1-9-207,2,01:26:31.209036
system,7262.0,cpu,VM10-1-9-207,3,01:26:31.209037
wait,3466.0,cpu,VM10-1-9-207,0,01:26:31.209038
wait,4452.0,cpu,VM10-1-9-207,1,01:26:31.209038
wait,4250.0,cpu,VM10-1-9-207,2,01:26:31.209039
wait,3706.0,cpu,VM10-1-9-207,3,01:26:31.209040
nice,32.0,cpu,VM10-1-9-207,0,01:26:31.209041
nice,0.0,cpu,VM10-1-9-207,1,01:26:31.209041
nice,7516.0,cpu,VM10-1-9-207,2,01:26:31.209042
nice,0.0,cpu,VM10-1-9-207,3,01:26:31.209043
interrupt,0.0,cpu,VM10-1-9-207,0,01:26:31.209044
interrupt,0.0,cpu,VM10-1-9-207,1,01:26:31.209044
interrupt,0.0,cpu,VM10-1-9-207,2,01:26:31.209045
interrupt,0.0,cpu,VM10-1-9-207,3,01:26:31.209045
softirq,243.0,cpu,VM10-1-9-207,0,01:26:31.209046
softirq,122.0,cpu,VM10-1-9-207,1,01:26:31.209047
softirq,238.0,cpu,VM10-1-9-207,2,01:26:31.209048
softirq,233.0,cpu,VM10-1-9-207,3,01:26:31.209048
steal,70.0,cpu,VM10-1-9-207,0,01:26:31.209049
steal,72.0,cpu,VM10-1-9-207,1,01:26:31.209049
steal,238.0,cpu,VM10-1-9-207,2,01:26:31.209050
steal,175.0,cpu,VM10-1-9-207,3,01:26:31.209051
idle,5938604.0,cpu,VM10-1-9-207,0,01:26:31.209051
idle,5934759.0,cpu,VM10-1-9-207,1,01:26:31.209052
idle,5943574.0,cpu,VM10-1-9-207,2,01:26:31.209053
idle,5937827.0,cpu,VM10-1-9-207,3,01:26:31.209053
user,136957.0,cpu,VM10-1-9-207,0,01:26:41.208941
user,136578.0,cpu,VM10-1-9-207,1,01:26:41.208948
user,116080.0,cpu,VM10-1-9-207,2,01:26:41.208957
user,133615.0,cpu,VM10-1-9-207,3,01:26:41.208963
system,6195.0,cpu,VM10-1-9-207,0,01:26:41.208969
system,8027.0,cpu,VM10-1-9-207,1,01:26:41.208974
system,7858.0,cpu,VM10-1-9-207,2,01:26:41.208975
system,7262.0,cpu,VM10-1-9-207,3,01:26:41.208975
wait,3466.0,cpu,VM10-1-9-207,0,01:26:41.208976
wait,4452.0,cpu,VM10-1-9-207,1,01:26:41.208977
wait,4250.0,cpu,VM10-1-9-207,2,01:26:41.208978
wait,3706.0,cpu,VM10-1-9-207,3,01:26:41.208978
nice,32.0,cpu,VM10-1-9-207,0,01:26:41.208979
nice,0.0,cpu,VM10-1-9-207,1,01:26:41.208980
nice,7516.0,cpu,VM10-1-9-207,2,01:26:41.208981
nice,0.0,cpu,VM10-1-9-207,3,01:26:41.208982
interrupt,0.0,cpu,VM10-1-9-207,0,01:26:41.208982
interrupt,0.0,cpu,VM10-1-9-207,1,01:26:41.208983
interrupt,0.0,cpu,VM10-1-9-207,2,01:26:41.208984
interrupt,0.0,cpu,VM10-1-9-207,3,01:26:41.208985
softirq,243.0,cpu,VM10-1-9-207,0,01:26:41.209010
softirq,122.0,cpu,VM10-1-9-207,1,01:26:41.209011
softirq,238.0,cpu,VM10-1-9-207,2,01:26:41.209012
softirq,233.0,cpu,VM10-1-9-207,3,01:26:41.209018
steal,70.0,cpu,VM10-1-9-207,0,01:26:41.209020
steal,72.0,cpu,VM10-1-9-207,1,01:26:41.209020
steal,238.0,cpu,VM10-1-9-207,2,01:26:41.209021
steal,175.0,cpu,VM10-1-9-207,3,01:26:41.209022
idle,5938604.0,cpu,VM10-1-9-207,0,01:26:41.209023
idle,5935757.0,cpu,VM10-1-9-207,1,01:26:41.209023
idle,5944569.0,cpu,VM10-1-9-207,2,01:26:41.209024
idle,5938826.0,cpu,VM10-1-9-207,3,01:26:41.209025
user,137956.0,cpu,VM10-1-9-207,0,01:26:51.209042
user,136580.0,cpu,VM10-1-9-207,1,01:26:51.209056
user,116081.0,cpu,VM10-1-9-207,2,01:26:51.209065
user,133615.0,cpu,VM10-1-9-207,3,01:26:51.209076
system,6196.0,cpu,VM10-1-9-207,0,01:26:51.209082
system,8028.0,cpu,VM10-1-9-207,1,01:26:51.209090
system,7858.0,cpu,VM10-1-9-207,2,01:26:51.209092
system,7262.0,cpu,VM10-1-9-207,3,01:26:51.209093
wait,3466.0,cpu,VM10-1-9-207,0,01:26:51.209094
wait,4452.0,cpu,VM10-1-9-207,1,01:26:51.209095
wait,4251.0,cpu,VM10-1-9-207,2,01:26:51.209096
wait,3706.0,cpu,VM10-1-9-207,3,01:26:51.209096
nice,32.0,cpu,VM10-1-9-207,0,01:26:51.209098
nice,0.0,cpu,VM10-1-9-207,1,01:26:51.209099
nice,7516.0,cpu,VM10-1-9-207,2,01:26:51.209100
nice,0.0,cpu,VM10-1-9-207,3,01:26:51.209100
interrupt,0.0,cpu,VM10-1-9-207,0,01:26:51.209102
interrupt,0.0,cpu,VM10-1-9-207,1,01:26:51.209109
interrupt,0.0,cpu,VM10-1-9-207,2,01:26:51.209110
interrupt,0.0,cpu,VM10-1-9-207,3,01:26:51.209111
softirq,243.0,cpu,VM10-1-9-207,0,01:26:51.209112
softirq,122.0,cpu,VM10-1-9-207,1,01:26:51.209116
softirq,238.0,cpu,VM10-1-9-207,2,01:26:51.209117
softirq,233.0,cpu,VM10-1-9-207,3,01:26:51.209118
steal,70.0,cpu,VM10-1-9-207,0,01:26:51.209119
steal,72.0,cpu,VM10-1-9-207,1,01:26:51.209120
steal,238.0,cpu,VM10-1-9-207,2,01:26:51.209121
steal,175.0,cpu,VM10-1-9-207,3,01:26:51.209122
idle,5938604.0,cpu,VM10-1-9-207,0,01:26:51.209123
idle,5936754.0,cpu,VM10-1-9-207,1,01:26:51.209124
idle,5945566.0,cpu,VM10-1-9-207,2,01:26:51.209125
idle,5939826.0,cpu,VM10-1-9-207,3,01:26:51.209126
user,138835.0,cpu,VM10-1-9-207,0,01:27:01.208867
user,136590.0,cpu,VM10-1-9-207,1,01:27:01.208879
user,116086.0,cpu,VM10-1-9-207,2,01:27:01.208883
user,133740.0,cpu,VM10-1-9-207,3,01:27:01.208969
system,6200.0,cpu,VM10-1-9-207,0,01:27:01.208979
system,8050.0,cpu,VM10-1-9-207,1,01:27:01.209068
system,7868.0,cpu,VM10-1-9-207,2,01:27:01.209081
system,7262.0,cpu,VM10-1-9-207,3,01:27:01.209088
wait,3466.0,cpu,VM10-1-9-207,0,01:27:01.209100
wait,4452.0,cpu,VM10-1-9-207,1,01:27:01.209128
wait,4254.0,cpu,VM10-1-9-207,2,01:27:01.209132
wait,3706.0,cpu,VM10-1-9-207,3,01:27:01.209175
nice,32.0,cpu,VM10-1-9-207,0,01:27:01.209223
nice,0.0,cpu,VM10-1-9-207,1,01:27:01.209229
nice,7516.0,cpu,VM10-1-9-207,2,01:27:01.211136
nice,0.0,cpu,VM10-1-9-207,3,01:27:01.211140
interrupt,0.0,cpu,VM10-1-9-207,0,01:27:01.211157
interrupt,0.0,cpu,VM10-1-9-207,1,01:27:01.212013
interrupt,0.0,cpu,VM10-1-9-207,2,01:27:01.212068
interrupt,0.0,cpu,VM10-1-9-207,3,01:27:01.212084
softirq,243.0,cpu,VM10-1-9-207,0,01:27:01.212111
softirq,122.0,cpu,VM10-1-9-207,1,01:27:01.212134
softirq,238.0,cpu,VM10-1-9-207,2,01:27:01.212156
softirq,233.0,cpu,VM10-1-9-207,3,01:27:01.212162
steal,70.0,cpu,VM10-1-9-207,0,01:27:01.212185
steal,72.0,cpu,VM10-1-9-207,1,01:27:01.212198
steal,238.0,cpu,VM10-1-9-207,2,01:27:01.212219
steal,176.0,cpu,VM10-1-9-207,3,01:27:01.212241
idle,5938728.0,cpu,VM10-1-9-207,0,01:27:01.212247
idle,5937747.0,cpu,VM10-1-9-207,1,01:27:01.212270
idle,5946557.0,cpu,VM10-1-9-207,2,01:27:01.212282
idle,5940698.0,cpu,VM10-1-9-207,3,01:27:01.212304
user,138835.0,cpu,VM10-1-9-207,0,01:27:11.208919
user,136591.0,cpu,VM10-1-9-207,1,01:27:11.209236
user,116086.0,cpu,VM10-1-9-207,2,01:27:11.211323
user,134739.0,cpu,VM10-1-9-207,3,01:27:11.211324
system,6200.0,cpu,VM10-1-9-207,0,01:27:11.211324
system,8050.0,cpu,VM10-1-9-207,1,01:27:11.211325
system,7870.0,cpu,VM10-1-9-207,2,01:27:11.211326
system,7262.0,cpu,VM10-1-9-207,3,01:27:11.211326
wait,3466.0,cpu,VM10-1-9-207,0,01:27:11.211326
wait,4452.0,cpu,VM10-1-9-207,1,01:27:11.211327
wait,4254.0,cpu,VM10-1-9-207,2,01:27:11.211328
wait,3706.0,cpu,VM10-1-9-207,3,01:27:11.211328
nice,32.0,cpu,VM10-1-9-207,0,01:27:11.211329
nice,0.0,cpu,VM10-1-9-207,1,01:27:11.211329
nice,7516.0,cpu,VM10-1-9-207,2,01:27:11.211330
nice,0.0,cpu,VM10-1-9-207,3,01:27:11.211331
interrupt,0.0,cpu,VM10-1-9-207,0,01:27:11.211331
interrupt,0.0,cpu,VM10-1-9-207,1,01:27:11.211332
interrupt,0.0,cpu,VM10-1-9-207,2,01:27:11.211332
interrupt,0.0,cpu,VM10-1-9-207,3,01:27:11.211333
softirq,243.0,cpu,VM10-1-9-207,0,01:27:11.211334
softirq,122.0,cpu,VM10-1-9-207,1,01:27:11.211334
softirq,238.0,cpu,VM10-1-9-207,2,01:27:11.211335
softirq,234.0,cpu,VM10-1-9-207,3,01:27:11.211335
steal,70.0,cpu,VM10-1-9-207,0,01:27:11.211336
steal,72.0,cpu,VM10-1-9-207,1,01:27:11.211337
steal,238.0,cpu,VM10-1-9-207,2,01:27:11.211338
steal,176.0,cpu,VM10-1-9-207,3,01:27:11.211338
idle,5939727.0,cpu,VM10-1-9-207,0,01:27:11.211339
idle,5938746.0,cpu,VM10-1-9-207,1,01:27:11.211339
idle,5947552.0,cpu,VM10-1-9-207,2,01:27:11.211340
idle,5940698.0,cpu,VM10-1-9-207,3,01:27:11.211341
user,138836.0,cpu,VM10-1-9-207,0,01:27:21.209107
user,136592.0,cpu,VM10-1-9-207,1,01:27:21.209122
user,116087.0,cpu,VM10-1-9-207,2,01:27:21.209139
user,135739.0,cpu,VM10-1-9-207,3,01:27:21.209160
system,6200.0,cpu,VM10-1-9-207,0,01:27:21.209173
system,8051.0,cpu,VM10-1-9-207,1,01:27:21.209183
system,7872.0,cpu,VM10-1-9-207,2,01:27:21.209184
system,7262.0,cpu,VM10-1-9-207,3,01:27:21.209200
wait,3466.0,cpu,VM10-1-9-207,0,01:27:21.209202
wait,4452.0,cpu,VM10-1-9-207,1,01:27:21.209209
wait,4254.0,cpu,VM10-1-9-207,2,01:27:21.209211
wait,3706.0,cpu,VM10-1-9-207,3,01:27:21.209212
nice,32.0,cpu,VM10-1-9-207,0,01:27:21.209213
nice,0.0,cpu,VM10-1-9-207,1,01:27:21.209215
nice,7516.0,cpu,VM10-1-9-207,2,01:27:21.209216
nice,0.0,cpu,VM10-1-9-207,3,01:27:21.209221
interrupt,0.0,cpu,VM10-1-9-207,0,01:27:21.209223
interrupt,0.0,cpu,VM10-1-9-207,1,01:27:21.209224
interrupt,0.0,cpu,VM10-1-9-207,2,01:27:21.209225
interrupt,0.0,cpu,VM10-1-9-207,3,01:27:21.209227
softirq,243.0,cpu,VM10-1-9-207,0,01:27:21.209228
softirq,122.0,cpu,VM10-1-9-207,1,01:27:21.209229
softirq,238.0,cpu,VM10-1-9-207,2,01:27:21.209231
softirq,234.0,cpu,VM10-1-9-207,3,01:27:21.209232
steal,70.0,cpu,VM10-1-9-207,0,01:27:21.209233
steal,72.0,cpu,VM10-1-9-207,1,01:27:21.209439
steal,238.0,cpu,VM10-1-9-207,2,01:27:21.209440
steal,176.0,cpu,VM10-1-9-207,3,01:27:21.209441
idle,5940726.0,cpu,VM10-1-9-207,0,01:27:21.209442
idle,5939743.0,cpu,VM10-1-9-207,1,01:27:21.209443
idle,5948548.0,cpu,VM10-1-9-207,2,01:27:21.209444
idle,5940698.0,cpu,VM10-1-9-207,3,01:27:21.209445
user,138836.0,cpu,VM10-1-9-207,0,01:27:31.208915
user,136592.0,cpu,VM10-1-9-207,1,01:27:31.208930
user,116088.0,cpu,VM10-1-9-207,2,01:27:31.209214
user,136739.0,cpu,VM10-1-9-207,3,01:27:31.209232
system,6201.0,cpu,VM10-1-9-207,0,01:27:31.210876
system,8052.0,cpu,VM10-1-9-207,1,01:27:31.210877
system,7874.0,cpu,VM10-1-9-207,2,01:27:31.210878
system,7262.0,cpu,VM10-1-9-207,3,01:27:31.210879
wait,3466.0,cpu,VM10-1-9-207,0,01:27:31.210880
wait,4452.0,cpu,VM10-1-9-207,1,01:27:31.210968
wait,4255.0,cpu,VM10-1-9-207,2,01:27:31.211003
wait,3706.0,cpu,VM10-1-9-207,3,01:27:31.211088
nice,32.0,cpu,VM10-1-9-207,0,01:27:31.211114
nice,0.0,cpu,VM10-1-9-207,1,01:27:31.211128
nice,7516.0,cpu,VM10-1-9-207,2,01:27:31.211155
nice,0.0,cpu,VM10-1-9-207,3,01:27:31.211162
interrupt,0.0,cpu,VM10-1-9-207,0,01:27:31.211175
interrupt,0.0,cpu,VM10-1-9-207,1,01:27:31.211210
interrupt,0.0,cpu,VM10-1-9-207,2,01:27:31.211234
interrupt,0.0,cpu,VM10-1-9-207,3,01:27:31.211241
softirq,243.0,cpu,VM10-1-9-207,0,01:27:31.211248
softirq,122.0,cpu,VM10-1-9-207,1,01:27:31.211307
softirq,238.0,cpu,VM10-1-9-207,2,01:27:31.211345
softirq,234.0,cpu,VM10-1-9-207,3,01:27:31.211352
steal,70.0,cpu,VM10-1-9-207,0,01:27:31.218925
steal,72.0,cpu,VM10-1-9-207,1,01:27:31.218947
steal,238.0,cpu,VM10-1-9-207,2,01:27:31.218962
steal,176.0,cpu,VM10-1-9-207,3,01:27:31.218974
idle,5941725.0,cpu,VM10-1-9-207,0,01:27:31.218975
idle,5940741.0,cpu,VM10-1-9-207,1,01:27:31.219015
idle,5949544.0,cpu,VM10-1-9-207,2,01:27:31.219074
idle,5940698.0,cpu,VM10-1-9-207,3,01:27:31.219100
user,138836.0,cpu,VM10-1-9-207,0,01:27:41.208900
user,136592.0,cpu,VM10-1-9-207,1,01:27:41.208925
user,116089.0,cpu,VM10-1-9-207,2,01:27:41.209107
user,137738.0,cpu,VM10-1-9-207,3,01:27:41.209117
system,6201.0,cpu,VM10-1-9-207,0,01:27:41.209125
system,8054.0,cpu,VM10-1-9-207,1,01:27:41.209190
system,7876.0,cpu,VM10-1-9-207,2,01:27:41.209221
system,7262.0,cpu,VM10-1-9-207,3,01:27:41.209289
wait,3466.0,cpu,VM10-1-9-207,0,01:27:41.209307
wait,4452.0,cpu,VM10-1-9-207,1,01:27:41.209316
wait,4258.0,cpu,VM10-1-9-207,2,01:27:41.209351
wait,3706.0,cpu,VM10-1-9-207,3,01:27:41.209424
nice,32.0,cpu,VM10-1-9-207,0,01:27:41.209479
nice,0.0,cpu,VM10-1-9-207,1,01:27:41.209490
nice,7516.0,cpu,VM10-1-9-207,2,01:27:41.209498
nice,0.0,cpu,VM10-1-9-207,3,01:27:41.209551
interrupt,0.0,cpu,VM10-1-9-207,0,01:27:41.209594
interrupt,0.0,cpu,VM10-1-9-207,1,01:27:41.210329
interrupt,0.0,cpu,VM10-1-9-207,2,01:27:41.210513
interrupt,0.0,cpu,VM10-1-9-207,3,01:27:41.211124
softirq,243.0,cpu,VM10-1-9-207,0,01:27:41.211130
softirq,122.0,cpu,VM10-1-9-207,1,01:27:41.211131
softirq,238.0,cpu,VM10-1-9-207,2,01:27:41.211132
softirq,234.0,cpu,VM10-1-9-207,3,01:27:41.211132
steal,70.0,cpu,VM10-1-9-207,0,01:27:41.211133
steal,72.0,cpu,VM10-1-9-207,1,01:27:41.211134
steal,238.0,cpu,VM10-1-9-207,2,01:27:41.211135
steal,176.0,cpu,VM10-1-9-207,3,01:27:41.211136
idle,5942724.0,cpu,VM10-1-9-207,0,01:27:41.211138
idle,5941738.0,cpu,VM10-1-9-207,1,01:27:41.211138
idle,5950536.0,cpu,VM10-1-9-207,2,01:27:41.211139
idle,5940698.0,cpu,VM10-1-9-207,3,01:27:41.211140
user,138838.0,cpu,VM10-1-9-207,0,01:27:51.208923
user,136595.0,cpu,VM10-1-9-207,1,01:27:51.209208
user,116091.0,cpu,VM10-1-9-207,2,01:27:51.209221
user,138737.0,cpu,VM10-1-9-207,3,01:27:51.221866
system,6202.0,cpu,VM10-1-9-207,0,01:27:51.221916
system,8055.0,cpu,VM10-1-9-207,1,01:27:51.221952
system,7878.0,cpu,VM10-1-9-207,2,01:27:51.221960
system,7264.0,cpu,VM10-1-9-207,3,01:27:51.221970
wait,3466.0,cpu,VM10-1-9-207,0,01:27:51.221998
wait,4452.0,cpu,VM10-1-9-207,1,01:27:51.222036
wait,4258.0,cpu,VM10-1-9-207,2,01:27:51.222056
wait,3706.0,cpu,VM10-1-9-207,3,01:27:51.222096
nice,32.0,cpu,VM10-1-9-207,0,01:27:51.222123
nice,0.0,cpu,VM10-1-9-207,1,01:27:51.222190
nice,7516.0,cpu,VM10-1-9-207,2,01:27:51.222202
nice,0.0,cpu,VM10-1-9-207,3,01:27:51.222219
interrupt,0.0,cpu,VM10-1-9-207,0,01:27:51.222232
interrupt,0.0,cpu,VM10-1-9-207,1,01:27:51.222264
interrupt,0.0,cpu,VM10-1-9-207,2,01:27:51.222295
interrupt,0.0,cpu,VM10-1-9-207,3,01:27:51.222325
softirq,243.0,cpu,VM10-1-9-207,0,01:27:51.222326
softirq,122.0,cpu,VM10-1-9-207,1,01:27:51.222327
softirq,238.0,cpu,VM10-1-9-207,2,01:27:51.222327
softirq,234.0,cpu,VM10-1-9-207,3,01:27:51.222336
steal,70.0,cpu,VM10-1-9-207,0,01:27:51.222337
steal,72.0,cpu,VM10-1-9-207,1,01:27:51.222337
steal,238.0,cpu,VM10-1-9-207,2,01:27:51.222338
steal,176.0,cpu,VM10-1-9-207,3,01:27:51.222339
idle,5943722.0,cpu,VM10-1-9-207,0,01:27:51.222339
idle,5942736.0,cpu,VM10-1-9-207,1,01:27:51.222340
idle,5951529.0,cpu,VM10-1-9-207,2,01:27:51.222341
idle,5940698.0,cpu,VM10-1-9-207,3,01:27:51.222342
user,139700.0,cpu,VM10-1-9-207,0,01:28:01.219224
user,136598.0,cpu,VM10-1-9-207,1,01:28:01.219248
user,116100.0,cpu,VM10-1-9-207,2,01:28:01.219264
user,138865.0,cpu,VM10-1-9-207,3,01:28:01.219351
system,6202.0,cpu,VM10-1-9-207,0,01:28:01.219404
system,8064.0,cpu,VM10-1-9-207,1,01:28:01.219416
system,7891.0,cpu,VM10-1-9-207,2,01:28:01.219435
system,7288.0,cpu,VM10-1-9-207,3,01:28:01.219446
wait,3466.0,cpu,VM10-1-9-207,0,01:28:01.219468
wait,4452.0,cpu,VM10-1-9-207,1,01:28:01.219544
wait,4259.0,cpu,VM10-1-9-207,2,01:28:01.219555
wait,3706.0,cpu,VM10-1-9-207,3,01:28:01.219574
nice,32.0,cpu,VM10-1-9-207,0,01:28:01.219589
nice,0.0,cpu,VM10-1-9-207,1,01:28:01.219651
nice,7516.0,cpu,VM10-1-9-207,2,01:28:01.219697
nice,0.0,cpu,VM10-1-9-207,3,01:28:01.219707
interrupt,0.0,cpu,VM10-1-9-207,0,01:28:01.219725
interrupt,0.0,cpu,VM10-1-9-207,1,01:28:01.219734
interrupt,0.0,cpu,VM10-1-9-207,2,01:28:01.219754
interrupt,0.0,cpu,VM10-1-9-207,3,01:28:01.219788
softirq,243.0,cpu,VM10-1-9-207,0,01:28:01.219790
softirq,122.0,cpu,VM10-1-9-207,1,01:28:01.219791
softirq,238.0,cpu,VM10-1-9-207,2,01:28:01.219965
softirq,234.0,cpu,VM10-1-9-207,3,01:28:01.219976
steal,70.0,cpu,VM10-1-9-207,0,01:28:01.220034
steal,72.0,cpu,VM10-1-9-207,1,01:28:01.220044
steal,238.0,cpu,VM10-1-9-207,2,01:28:01.220073
steal,176.0,cpu,VM10-1-9-207,3,01:28:01.220140
idle,5943857.0,cpu,VM10-1-9-207,0,01:28:01.220150
idle,5943731.0,cpu,VM10-1-9-207,1,01:28:01.220161
idle,5952517.0,cpu,VM10-1-9-207,2,01:28:01.220201
idle,5941558.0,cpu,VM10-1-9-207,3,01:28:01.220267
user,140700.0,cpu,VM10-1-9-207,0,01:28:11.208980
user,136600.0,cpu,VM10-1-9-207,1,01:28:11.209035
user,116100.0,cpu,VM10-1-9-207,2,01:28:11.209051
user,138865.0,cpu,VM10-1-9-207,3,01:28:11.209060
system,6202.0,cpu,VM10-1-9-207,0,01:28:11.209073
system,8066.0,cpu,VM10-1-9-207,1,01:28:11.209092
system,7892.0,cpu,VM10-1-9-207,2,01:28:11.209093
system,7288.0,cpu,VM10-1-9-207,3,01:28:11.209095
wait,3466.0,cpu,VM10-1-9-207,0,01:28:11.209096
wait,4452.0,cpu,VM10-1-9-207,1,01:28:11.209097
