type,host,value,type_instance,time
memory,VM10-1-9-207,150007808.0,buffered,01:29:57.939101
memory,VM10-1-9-207,3754868736.0,cached,01:29:57.939101
memory,VM10-1-9-207,3716354048.0,free,01:29:57.939101
memory,VM10-1-9-207,323981312.0,slab_recl,01:29:57.939101
memory,VM10-1-9-207,36167680.0,slab_unrecl,01:29:57.939101
memory,VM10-1-9-207,394276864.0,used,01:29:57.939101
memory,VM10-1-9-207,150020096.0,buffered,01:30:07.939079
memory,VM10-1-9-207,3754876928.0,cached,01:30:07.939079
memory,VM10-1-9-207,3714228224.0,free,01:30:07.939079
memory,VM10-1-9-207,323977216.0,slab_recl,01:30:07.939079
memory,VM10-1-9-207,36290560.0,slab_unrecl,01:30:07.939079
memory,VM10-1-9-207,396263424.0,used,01:30:07.939079
memory,VM10-1-9-207,150020096.0,buffered,01:30:17.939086
memory,VM10-1-9-207,3754881024.0,cached,01:30:17.939086
memory,VM10-1-9-207,3712126976.0,free,01:30:17.939086
memory,VM10-1-9-207,323969024.0,slab_recl,01:30:17.939086
memory,VM10-1-9-207,36171776.0,slab_unrecl,01:30:17.939086
memory,VM10-1-9-207,398487552.0,used,01:30:17.939086
memory,VM10-1-9-207,150028288.0,buffered,01:30:27.939084
memory,VM10-1-9-207,3754893312.0,cached,01:30:27.939084
memory,VM10-1-9-207,3709874176.0,free,01:30:27.939084
memory,VM10-1-9-207,323973120.0,slab_recl,01:30:27.939084
memory,VM10-1-9-207,36315136.0,slab_unrecl,01:30:27.939084
memory,VM10-1-9-207,400572416.0,used,01:30:27.939084
memory,VM10-1-9-207,150044672.0,buffered,01:30:37.939083
memory,VM10-1-9-207,3754901504.0,cached,01:30:37.939083
memory,VM10-1-9-207,3707678720.0,free,01:30:37.939083
memory,VM10-1-9-207,323981312.0,slab_recl,01:30:37.939083
memory,VM10-1-9-207,36110336.0,slab_unrecl,01:30:37.939083
memory,VM10-1-9-207,402939904.0,used,01:30:37.939083
memory,VM10-1-9-207,150056960.0,buffered,01:30:47.939090
memory,VM10-1-9-207,3754909696.0,cached,01:30:47.939090
memory,VM10-1-9-207,3705679872.0,free,01:30:47.939090
memory,VM10-1-9-207,323985408.0,slab_recl,01:30:47.939090
memory,VM10-1-9-207,36016128.0,slab_unrecl,01:30:47.939090
memory,VM10-1-9-207,405008384.0,used,01:30:47.939090
memory,VM10-1-9-207,150061056.0,buffered,01:30:57.939095
memory,VM10-1-9-207,3754913792.0,cached,01:30:57.939095
memory,VM10-1-9-207,3705741312.0,free,01:30:57.939095
memory,VM10-1-9-207,323973120.0,slab_recl,01:30:57.939095
memory,VM10-1-9-207,35876864.0,slab_unrecl,01:30:57.939095
memory,VM10-1-9-207,405090304.0,used,01:30:57.939095
memory,VM10-1-9-207,150077440.0,buffered,01:31:07.939078
memory,VM10-1-9-207,3754926080.0,cached,01:31:07.939078
memory,VM10-1-9-207,3703324672.0,free,01:31:07.939078
memory,VM10-1-9-207,323981312.0,slab_recl,01:31:07.939078
memory,VM10-1-9-207,36241408.0,slab_unrecl,01:31:07.939078
memory,VM10-1-9-207,407105536.0,used,01:31:07.939078
memory,VM10-1-9-207,150089728.0,buffered,01:31:17.939084
memory,VM10-1-9-207,3754934272.0,cached,01:31:17.939084
memory,VM10-1-9-207,3701485568.0,free,01:31:17.939084
memory,VM10-1-9-207,323977216.0,slab_recl,01:31:17.939084
memory,VM10-1-9-207,36061184.0,slab_unrecl,01:31:17.939084
memory,VM10-1-9-207,409108480.0,used,01:31:17.939084
memory,VM10-1-9-207,150097920.0,buffered,01:31:27.939075
memory,VM10-1-9-207,3754942464.0,cached,01:31:27.939075
memory,VM10-1-9-207,3699290112.0,free,01:31:27.939075
memory,VM10-1-9-207,323977216.0,slab_recl,01:31:27.939075
memory,VM10-1-9-207,35942400.0,slab_unrecl,01:31:27.939075
memory,VM10-1-9-207,411406336.0,used,01:31:27.939075
memory,VM10-1-9-207,150110208.0,buffered,01:31:37.939700
memory,VM10-1-9-207,3754946560.0,cached,01:31:37.939700
memory,VM10-1-9-207,3697291264.0,free,01:31:37.939700
memory,VM10-1-9-207,323973120.0,slab_recl,01:31:37.939700
memory,VM10-1-9-207,35823616.0,slab_unrecl,01:31:37.939700
memory,VM10-1-9-207,413511680.0,used,01:31:37.939700
memory,VM10-1-9-207,150122496.0,buffered,01:31:47.939090
memory,VM10-1-9-207,3754954752.0,cached,01:31:47.939090
memory,VM10-1-9-207,3696812032.0,free,01:31:47.939090
memory,VM10-1-9-207,323981312.0,slab_recl,01:31:47.939090
memory,VM10-1-9-207,36241408.0,slab_unrecl,01:31:47.939090
memory,VM10-1-9-207,413544448.0,used,01:31:47.939090
memory,VM10-1-9-207,150126592.0,buffered,01:31:57.939088
memory,VM10-1-9-207,3754967040.0,cached,01:31:57.939088
memory,VM10-1-9-207,3694940160.0,free,01:31:57.939088
memory,VM10-1-9-207,323989504.0,slab_recl,01:31:57.939088
memory,VM10-1-9-207,36098048.0,slab_unrecl,01:31:57.939088
memory,VM10-1-9-207,415535104.0,used,01:31:57.939088
memory,VM10-1-9-207,150142976.0,buffered,01:32:07.939130
memory,VM10-1-9-207,3754975232.0,cached,01:32:07.939130
memory,VM10-1-9-207,3692523520.0,free,01:32:07.939130
memory,VM10-1-9-207,323981312.0,slab_recl,01:32:07.939130
memory,VM10-1-9-207,36249600.0,slab_unrecl,01:32:07.939130
memory,VM10-1-9-207,417783808.0,used,01:32:07.939130
memory,VM10-1-9-207,150147072.0,buffered,01:32:17.939089
memory,VM10-1-9-207,3754979328.0,cached,01:32:17.939089
memory,VM10-1-9-207,3690651648.0,free,01:32:17.939089
memory,VM10-1-9-207,323973120.0,slab_recl,01:32:17.939089
memory,VM10-1-9-207,36057088.0,slab_unrecl,01:32:17.939089
memory,VM10-1-9-207,419848192.0,used,01:32:17.939089
memory,VM10-1-9-207,150147072.0,buffered,01:32:27.939170
memory,VM10-1-9-207,3754987520.0,cached,01:32:27.939170
memory,VM10-1-9-207,3688550400.0,free,01:32:27.939170
memory,VM10-1-9-207,323973120.0,slab_recl,01:32:27.939170
memory,VM10-1-9-207,35926016.0,slab_unrecl,01:32:27.939170
memory,VM10-1-9-207,422072320.0,used,01:32:27.939170
memory,VM10-1-9-207,150155264.0,buffered,01:32:37.939073
memory,VM10-1-9-207,3754999808.0,cached,01:32:37.939073
memory,VM10-1-9-207,3686551552.0,free,01:32:37.939073
memory,VM10-1-9-207,323973120.0,slab_recl,01:32:37.939073
memory,VM10-1-9-207,35840000.0,slab_unrecl,01:32:37.939073
memory,VM10-1-9-207,424136704.0,used,01:32:37.939073
memory,VM10-1-9-207,150159360.0,buffered,01:32:47.939087
memory,VM10-1-9-207,3755008000.0,cached,01:32:47.939087
memory,VM10-1-9-207,3686072320.0,free,01:32:47.939087
memory,VM10-1-9-207,323981312.0,slab_recl,01:32:47.939087
memory,VM10-1-9-207,36319232.0,slab_unrecl,01:32:47.939087
memory,VM10-1-9-207,424116224.0,used,01:32:47.939087
memory,VM10-1-9-207,150171648.0,buffered,01:32:57.939101
memory,VM10-1-9-207,3755016192.0,cached,01:32:57.939101
memory,VM10-1-9-207,3684327424.0,free,01:32:57.939101
memory,VM10-1-9-207,323981312.0,slab_recl,01:32:57.939101
memory,VM10-1-9-207,36028416.0,slab_unrecl,01:32:57.939101
memory,VM10-1-9-207,426131456.0,used,01:32:57.939101
memory,VM10-1-9-207,150183936.0,buffered,01:33:07.939077
memory,VM10-1-9-207,3755020288.0,cached,01:33:07.939077
memory,VM10-1-9-207,3681910784.0,free,01:33:07.939077
memory,VM10-1-9-207,323985408.0,slab_recl,01:33:07.939077
memory,VM10-1-9-207,36237312.0,slab_unrecl,01:33:07.939077
memory,VM10-1-9-207,428318720.0,used,01:33:07.939077
