type_instance,value,type,host,instance,time
nice,0.0,cpu,VM10-1-9-207,3,01:25:14.673407
interrupt,0.0,cpu,VM10-1-9-207,0,01:25:14.673408
interrupt,0.0,cpu,VM10-1-9-207,1,01:25:14.673409
interrupt,0.0,cpu,VM10-1-9-207,2,01:25:14.673410
interrupt,0.0,cpu,VM10-1-9-207,3,01:25:14.673411
softirq,243.0,cpu,VM10-1-9-207,0,01:25:14.673412
softirq,121.0,cpu,VM10-1-9-207,1,01:25:14.673412
softirq,238.0,cpu,VM10-1-9-207,2,01:25:14.673413
softirq,233.0,cpu,VM10-1-9-207,3,01:25:14.673414
steal,68.0,cpu,VM10-1-9-207,0,01:25:14.673415
steal,72.0,cpu,VM10-1-9-207,1,01:25:14.673416
steal,237.0,cpu,VM10-1-9-207,2,01:25:14.673417
steal,175.0,cpu,VM10-1-9-207,3,01:25:14.673418
idle,5936792.0,cpu,VM10-1-9-207,0,01:25:14.673418
idle,5927698.0,cpu,VM10-1-9-207,1,01:25:14.673419
idle,5935978.0,cpu,VM10-1-9-207,2,01:25:14.673419
idle,5930208.0,cpu,VM10-1-9-207,3,01:25:14.673420
user,131134.0,cpu,VM10-1-9-207,0,01:25:24.673202
user,136021.0,cpu,VM10-1-9-207,1,01:25:24.673216
user,116068.0,cpu,VM10-1-9-207,2,01:25:24.673225
user,133602.0,cpu,VM10-1-9-207,3,01:25:24.673231
system,6181.0,cpu,VM10-1-9-207,0,01:25:24.673235
system,8006.0,cpu,VM10-1-9-207,1,01:25:24.673278
system,7840.0,cpu,VM10-1-9-207,2,01:25:24.673281
system,7248.0,cpu,VM10-1-9-207,3,01:25:24.673283
wait,3465.0,cpu,VM10-1-9-207,0,01:25:24.673295
wait,4450.0,cpu,VM10-1-9-207,1,01:25:24.673296
wait,4236.0,cpu,VM10-1-9-207,2,01:25:24.673297
wait,3706.0,cpu,VM10-1-9-207,3,01:25:24.673297
nice,32.0,cpu,VM10-1-9-207,0,01:25:24.673298
nice,0.0,cpu,VM10-1-9-207,1,01:25:24.673298
nice,7516.0,cpu,VM10-1-9-207,2,01:25:24.673299
nice,0.0,cpu,VM10-1-9-207,3,01:25:24.673300
interrupt,0.0,cpu,VM10-1-9-207,0,01:25:24.673301
interrupt,0.0,cpu,VM10-1-9-207,1,01:25:24.673301
interrupt,0.0,cpu,VM10-1-9-207,2,01:25:24.673302
interrupt,0.0,cpu,VM10-1-9-207,3,01:25:24.673302
softirq,243.0,cpu,VM10-1-9-207,0,01:25:24.673303
softirq,121.0,cpu,VM10-1-9-207,1,01:25:24.673304
softirq,238.0,cpu,VM10-1-9-207,2,01:25:24.673304
softirq,233.0,cpu,VM10-1-9-207,3,01:25:24.673305
steal,68.0,cpu,VM10-1-9-207,0,01:25:24.673305
steal,72.0,cpu,VM10-1-9-207,1,01:25:24.673309
steal,237.0,cpu,VM10-1-9-207,2,01:25:24.673309
steal,175.0,cpu,VM10-1-9-207,3,01:25:24.673310
idle,5936792.0,cpu,VM10-1-9-207,0,01:25:24.673311
idle,5928693.0,cpu,VM10-1-9-207,1,01:25:24.673311
idle,5936974.0,cpu,VM10-1-9-207,2,01:25:24.673312
idle,5931208.0,cpu,VM10-1-9-207,3,01:25:24.673313
user,132135.0,cpu,VM10-1-9-207,0,01:25:34.673475
user,136022.0,cpu,VM10-1-9-207,1,01:25:34.673493
user,116068.0,cpu,VM10-1-9-207,2,01:25:34.673613
user,133602.0,cpu,VM10-1-9-207,3,01:25:34.673658
system,6181.0,cpu,VM10-1-9-207,0,01:25:34.673678
system,8007.0,cpu,VM10-1-9-207,1,01:25:34.673689
system,7841.0,cpu,VM10-1-9-207,2,01:25:34.673735
system,7249.0,cpu,VM10-1-9-207,3,01:25:34.673761
wait,3465.0,cpu,VM10-1-9-207,0,01:25:34.673784
wait,4450.0,cpu,VM10-1-9-207,1,01:25:34.673846
wait,4236.0,cpu,VM10-1-9-207,2,01:25:34.673886
wait,3706.0,cpu,VM10-1-9-207,3,01:25:34.673897
nice,32.0,cpu,VM10-1-9-207,0,01:25:34.673910
nice,0.0,cpu,VM10-1-9-207,1,01:25:34.673930
nice,7516.0,cpu,VM10-1-9-207,2,01:25:34.674045
nice,0.0,cpu,VM10-1-9-207,3,01:25:34.674085
interrupt,0.0,cpu,VM10-1-9-207,0,01:25:34.674139
interrupt,0.0,cpu,VM10-1-9-207,1,01:25:34.674168
interrupt,0.0,cpu,VM10-1-9-207,2,01:25:34.674200
interrupt,0.0,cpu,VM10-1-9-207,3,01:25:34.674260
softirq,243.0,cpu,VM10-1-9-207,0,01:25:34.674330
softirq,121.0,cpu,VM10-1-9-207,1,01:25:34.674403
softirq,238.0,cpu,VM10-1-9-207,2,01:25:34.674505
softirq,233.0,cpu,VM10-1-9-207,3,01:25:34.674671
steal,68.0,cpu,VM10-1-9-207,0,01:25:34.674707
steal,72.0,cpu,VM10-1-9-207,1,01:25:34.674718
steal,238.0,cpu,VM10-1-9-207,2,01:25:34.674736
steal,175.0,cpu,VM10-1-9-207,3,01:25:34.674800
idle,5936792.0,cpu,VM10-1-9-207,0,01:25:34.674810
idle,5929690.0,cpu,VM10-1-9-207,1,01:25:34.674828
idle,5937970.0,cpu,VM10-1-9-207,2,01:25:34.674891
idle,5932207.0,cpu,VM10-1-9-207,3,01:25:34.674901
user,133132.0,cpu,VM10-1-9-207,0,01:25:44.673224
user,136024.0,cpu,VM10-1-9-207,1,01:25:44.673277
user,116069.0,cpu,VM10-1-9-207,2,01:25:44.673376
user,133602.0,cpu,VM10-1-9-207,3,01:25:44.673415
system,6182.0,cpu,VM10-1-9-207,0,01:25:44.673427
system,8008.0,cpu,VM10-1-9-207,1,01:25:44.673436
system,7842.0,cpu,VM10-1-9-207,2,01:25:44.673477
system,7249.0,cpu,VM10-1-9-207,3,01:25:44.673552
wait,3465.0,cpu,VM10-1-9-207,0,01:25:44.673563
wait,4450.0,cpu,VM10-1-9-207,1,01:25:44.673602
wait,4239.0,cpu,VM10-1-9-207,2,01:25:44.673634
wait,3706.0,cpu,VM10-1-9-207,3,01:25:44.673665
nice,32.0,cpu,VM10-1-9-207,0,01:25:44.673675
nice,0.0,cpu,VM10-1-9-207,1,01:25:44.673713
nice,7516.0,cpu,VM10-1-9-207,2,01:25:44.673744
nice,0.0,cpu,VM10-1-9-207,3,01:25:44.673774
interrupt,0.0,cpu,VM10-1-9-207,0,01:25:44.673785
interrupt,0.0,cpu,VM10-1-9-207,1,01:25:44.673801
interrupt,0.0,cpu,VM10-1-9-207,2,01:25:44.673837
interrupt,0.0,cpu,VM10-1-9-207,3,01:25:44.673874
softirq,243.0,cpu,VM10-1-9-207,0,01:25:44.673884
softirq,121.0,cpu,VM10-1-9-207,1,01:25:44.673931
softirq,238.0,cpu,VM10-1-9-207,2,01:25:44.673977
softirq,233.0,cpu,VM10-1-9-207,3,01:25:44.674003
steal,69.0,cpu,VM10-1-9-207,0,01:25:44.674050
steal,72.0,cpu,VM10-1-9-207,1,01:25:44.674073
steal,238.0,cpu,VM10-1-9-207,2,01:25:44.674106
steal,175.0,cpu,VM10-1-9-207,3,01:25:44.674137
idle,5936792.0,cpu,VM10-1-9-207,0,01:25:44.674146
idle,5930686.0,cpu,VM10-1-9-207,1,01:25:44.674160
idle,5938964.0,cpu,VM10-1-9-207,2,01:25:44.674223
idle,5933206.0,cpu,VM10-1-9-207,3,01:25:44.674239
