type_instance,type,time,instance,host,value
user,cpu,03:44:04.318086,1,VM10-1-9-207,287867.0
user,cpu,03:44:04.318093,2,VM10-1-9-207,295850.0
user,cpu,03:44:04.318101,3,VM10-1-9-207,381609.0
system,cpu,03:44:04.318113,0,VM10-1-9-207,7543.0
system,cpu,03:44:04.318121,1,VM10-1-9-207,9336.0
system,cpu,03:44:04.318122,2,VM10-1-9-207,9479.0
system,cpu,03:44:04.318123,3,VM10-1-9-207,8445.0
wait,cpu,03:44:04.318124,0,VM10-1-9-207,3952.0
wait,cpu,03:44:04.318125,1,VM10-1-9-207,4631.0
wait,cpu,03:44:04.318125,2,VM10-1-9-207,4684.0
wait,cpu,03:44:04.318126,3,VM10-1-9-207,3986.0
nice,cpu,03:44:04.318127,0,VM10-1-9-207,32.0
nice,cpu,03:44:04.318128,1,VM10-1-9-207,0.0
nice,cpu,03:44:04.318129,2,VM10-1-9-207,7516.0
nice,cpu,03:44:04.318129,3,VM10-1-9-207,0.0
interrupt,cpu,03:44:04.318131,0,VM10-1-9-207,0.0
interrupt,cpu,03:44:04.318131,1,VM10-1-9-207,0.0
interrupt,cpu,03:44:04.318135,2,VM10-1-9-207,0.0
interrupt,cpu,03:44:04.318135,3,VM10-1-9-207,0.0
softirq,cpu,03:44:04.318136,0,VM10-1-9-207,318.0
softirq,cpu,03:44:04.318137,1,VM10-1-9-207,176.0
softirq,cpu,03:44:04.318138,2,VM10-1-9-207,278.0
softirq,cpu,03:44:04.318139,3,VM10-1-9-207,307.0
steal,cpu,03:44:04.318139,0,VM10-1-9-207,103.0
steal,cpu,03:44:04.318140,1,VM10-1-9-207,108.0
steal,cpu,03:44:04.318141,2,VM10-1-9-207,287.0
steal,cpu,03:44:04.318141,3,VM10-1-9-207,254.0
idle,cpu,03:44:04.318142,0,VM10-1-9-207,6595650.0
idle,cpu,03:44:04.318143,1,VM10-1-9-207,6606749.0
idle,cpu,03:44:04.318144,2,VM10-1-9-207,6586152.0
idle,cpu,03:44:04.318144,3,VM10-1-9-207,6512904.0
user,cpu,03:44:14.318269,0,VM10-1-9-207,301770.0
user,cpu,03:44:14.318287,1,VM10-1-9-207,287868.0
user,cpu,03:44:14.318301,2,VM10-1-9-207,295853.0
user,cpu,03:44:14.318322,3,VM10-1-9-207,382607.0
system,cpu,03:44:14.318327,0,VM10-1-9-207,7543.0
system,cpu,03:44:14.318332,1,VM10-1-9-207,9336.0
system,cpu,03:44:14.318333,2,VM10-1-9-207,9480.0
system,cpu,03:44:14.318335,3,VM10-1-9-207,8446.0
wait,cpu,03:44:14.318336,0,VM10-1-9-207,3953.0
wait,cpu,03:44:14.318338,1,VM10-1-9-207,4631.0
wait,cpu,03:44:14.318339,2,VM10-1-9-207,4684.0
wait,cpu,03:44:14.318341,3,VM10-1-9-207,3986.0
nice,cpu,03:44:14.318342,0,VM10-1-9-207,32.0
nice,cpu,03:44:14.318343,1,VM10-1-9-207,0.0
nice,cpu,03:44:14.318344,2,VM10-1-9-207,7516.0
nice,cpu,03:44:14.318345,3,VM10-1-9-207,0.0
interrupt,cpu,03:44:14.318347,0,VM10-1-9-207,0.0
interrupt,cpu,03:44:14.318348,1,VM10-1-9-207,0.0
interrupt,cpu,03:44:14.318349,2,VM10-1-9-207,0.0
interrupt,cpu,03:44:14.318351,3,VM10-1-9-207,0.0
softirq,cpu,03:44:14.318352,0,VM10-1-9-207,318.0
softirq,cpu,03:44:14.318353,1,VM10-1-9-207,176.0
softirq,cpu,03:44:14.318354,2,VM10-1-9-207,278.0
softirq,cpu,03:44:14.318356,3,VM10-1-9-207,307.0
steal,cpu,03:44:14.318363,0,VM10-1-9-207,103.0
steal,cpu,03:44:14.318365,1,VM10-1-9-207,108.0
steal,cpu,03:44:14.318367,2,VM10-1-9-207,287.0
steal,cpu,03:44:14.318368,3,VM10-1-9-207,254.0
idle,cpu,03:44:14.318369,0,VM10-1-9-207,6596648.0
idle,cpu,03:44:14.318370,1,VM10-1-9-207,6607747.0
idle,cpu,03:44:14.318371,2,VM10-1-9-207,6587148.0
idle,cpu,03:44:14.318373,3,VM10-1-9-207,6512904.0
user,cpu,03:44:24.318017,0,VM10-1-9-207,302084.0
user,cpu,03:44:24.318024,1,VM10-1-9-207,287872.0
user,cpu,03:44:24.318036,2,VM10-1-9-207,296447.0
user,cpu,03:44:24.318040,3,VM10-1-9-207,382700.0
system,cpu,03:44:24.318043,0,VM10-1-9-207,7545.0
system,cpu,03:44:24.318061,1,VM10-1-9-207,9338.0
system,cpu,03:44:24.318062,2,VM10-1-9-207,9481.0
system,cpu,03:44:24.318063,3,VM10-1-9-207,8447.0
wait,cpu,03:44:24.318063,0,VM10-1-9-207,3955.0
wait,cpu,03:44:24.318064,1,VM10-1-9-207,4631.0
wait,cpu,03:44:24.318064,2,VM10-1-9-207,4684.0
wait,cpu,03:44:24.318065,3,VM10-1-9-207,3986.0
nice,cpu,03:44:24.318066,0,VM10-1-9-207,32.0
nice,cpu,03:44:24.318067,1,VM10-1-9-207,0.0
nice,cpu,03:44:24.318068,2,VM10-1-9-207,7516.0
nice,cpu,03:44:24.318068,3,VM10-1-9-207,0.0
interrupt,cpu,03:44:24.318069,0,VM10-1-9-207,0.0
interrupt,cpu,03:44:24.318077,1,VM10-1-9-207,0.0
interrupt,cpu,03:44:24.318078,2,VM10-1-9-207,0.0
interrupt,cpu,03:44:24.318079,3,VM10-1-9-207,0.0
softirq,cpu,03:44:24.318079,0,VM10-1-9-207,319.0
softirq,cpu,03:44:24.318080,1,VM10-1-9-207,176.0
softirq,cpu,03:44:24.318080,2,VM10-1-9-207,278.0
softirq,cpu,03:44:24.318081,3,VM10-1-9-207,307.0
steal,cpu,03:44:24.318082,0,VM10-1-9-207,103.0
steal,cpu,03:44:24.318086,1,VM10-1-9-207,108.0
steal,cpu,03:44:24.318086,2,VM10-1-9-207,287.0
steal,cpu,03:44:24.318087,3,VM10-1-9-207,254.0
idle,cpu,03:44:24.318088,0,VM10-1-9-207,6597330.0
idle,cpu,03:44:24.318089,1,VM10-1-9-207,6608742.0
idle,cpu,03:44:24.318089,2,VM10-1-9-207,6587552.0
idle,cpu,03:44:24.318090,3,VM10-1-9-207,6513810.0
user,cpu,03:44:34.318087,0,VM10-1-9-207,302685.0
user,cpu,03:44:34.318156,1,VM10-1-9-207,288270.0
user,cpu,03:44:34.318206,2,VM10-1-9-207,296448.0
user,cpu,03:44:34.318215,3,VM10-1-9-207,382700.0
system,cpu,03:44:34.318260,0,VM10-1-9-207,7548.0
system,cpu,03:44:34.318286,1,VM10-1-9-207,9341.0
system,cpu,03:44:34.318317,2,VM10-1-9-207,9482.0
system,cpu,03:44:34.318344,3,VM10-1-9-207,8447.0
wait,cpu,03:44:34.318387,0,VM10-1-9-207,3955.0
wait,cpu,03:44:34.318395,1,VM10-1-9-207,4631.0
wait,cpu,03:44:34.318424,2,VM10-1-9-207,4684.0
wait,cpu,03:44:34.318431,3,VM10-1-9-207,3987.0
nice,cpu,03:44:34.318455,0,VM10-1-9-207,32.0
nice,cpu,03:44:34.318465,1,VM10-1-9-207,0.0
nice,cpu,03:44:34.318506,2,VM10-1-9-207,7516.0
nice,cpu,03:44:34.318516,3,VM10-1-9-207,0.0
interrupt,cpu,03:44:34.318549,0,VM10-1-9-207,0.0
interrupt,cpu,03:44:34.318561,1,VM10-1-9-207,0.0
interrupt,cpu,03:44:34.318594,2,VM10-1-9-207,0.0
interrupt,cpu,03:44:34.318611,3,VM10-1-9-207,0.0
softirq,cpu,03:44:34.318622,0,VM10-1-9-207,319.0
softirq,cpu,03:44:34.318794,1,VM10-1-9-207,176.0
softirq,cpu,03:44:34.318795,2,VM10-1-9-207,279.0
softirq,cpu,03:44:34.318795,3,VM10-1-9-207,307.0
steal,cpu,03:44:34.318796,0,VM10-1-9-207,103.0
steal,cpu,03:44:34.318797,1,VM10-1-9-207,108.0
steal,cpu,03:44:34.318798,2,VM10-1-9-207,287.0
steal,cpu,03:44:34.318798,3,VM10-1-9-207,254.0
idle,cpu,03:44:34.318799,0,VM10-1-9-207,6597727.0
idle,cpu,03:44:34.318799,1,VM10-1-9-207,6609342.0
idle,cpu,03:44:34.318800,2,VM10-1-9-207,6588549.0
idle,cpu,03:44:34.318801,3,VM10-1-9-207,6514809.0
user,cpu,03:44:44.318063,0,VM10-1-9-207,302687.0
user,cpu,03:44:44.318077,1,VM10-1-9-207,288270.0
user,cpu,03:44:44.318095,2,VM10-1-9-207,296450.0
user,cpu,03:44:44.318098,3,VM10-1-9-207,383698.0
system,cpu,03:44:44.318113,0,VM10-1-9-207,7548.0
system,cpu,03:44:44.318116,1,VM10-1-9-207,9343.0
system,cpu,03:44:44.318117,2,VM10-1-9-207,9483.0
system,cpu,03:44:44.318117,3,VM10-1-9-207,8448.0
wait,cpu,03:44:44.318118,0,VM10-1-9-207,3955.0
wait,cpu,03:44:44.318119,1,VM10-1-9-207,4631.0
wait,cpu,03:44:44.318120,2,VM10-1-9-207,4684.0
wait,cpu,03:44:44.318120,3,VM10-1-9-207,3987.0
nice,cpu,03:44:44.318121,0,VM10-1-9-207,32.0
nice,cpu,03:44:44.318121,1,VM10-1-9-207,0.0
nice,cpu,03:44:44.318122,2,VM10-1-9-207,7516.0
nice,cpu,03:44:44.318123,3,VM10-1-9-207,0.0
interrupt,cpu,03:44:44.318124,0,VM10-1-9-207,0.0
interrupt,cpu,03:44:44.318124,1,VM10-1-9-207,0.0
interrupt,cpu,03:44:44.318125,2,VM10-1-9-207,0.0
interrupt,cpu,03:44:44.318126,3,VM10-1-9-207,0.0
softirq,cpu,03:44:44.318127,0,VM10-1-9-207,319.0
softirq,cpu,03:44:44.318128,1,VM10-1-9-207,176.0
softirq,cpu,03:44:44.318128,2,VM10-1-9-207,279.0
softirq,cpu,03:44:44.318129,3,VM10-1-9-207,308.0
steal,cpu,03:44:44.318142,0,VM10-1-9-207,103.0
steal,cpu,03:44:44.318142,1,VM10-1-9-207,108.0
steal,cpu,03:44:44.318143,2,VM10-1-9-207,287.0
steal,cpu,03:44:44.318144,3,VM10-1-9-207,255.0
idle,cpu,03:44:44.318145,0,VM10-1-9-207,6598725.0
idle,cpu,03:44:44.318145,1,VM10-1-9-207,6610340.0
idle,cpu,03:44:44.318146,2,VM10-1-9-207,6589545.0
idle,cpu,03:44:44.318147,3,VM10-1-9-207,6514809.0
user,cpu,03:44:54.318146,0,VM10-1-9-207,302688.0
user,cpu,03:44:54.318164,1,VM10-1-9-207,289268.0
user,cpu,03:44:54.318178,2,VM10-1-9-207,296452.0
user,cpu,03:44:54.318192,3,VM10-1-9-207,383700.0
system,cpu,03:44:54.318197,0,VM10-1-9-207,7550.0
system,cpu,03:44:54.318203,1,VM10-1-9-207,9343.0
system,cpu,03:44:54.318204,2,VM10-1-9-207,9485.0
system,cpu,03:44:54.318205,3,VM10-1-9-207,8448.0
wait,cpu,03:44:54.318206,0,VM10-1-9-207,3956.0
wait,cpu,03:44:54.318207,1,VM10-1-9-207,4631.0
wait,cpu,03:44:54.318208,2,VM10-1-9-207,4684.0
wait,cpu,03:44:54.318208,3,VM10-1-9-207,3987.0
nice,cpu,03:44:54.318210,0,VM10-1-9-207,32.0
nice,cpu,03:44:54.318211,1,VM10-1-9-207,0.0
nice,cpu,03:44:54.318211,2,VM10-1-9-207,7516.0
nice,cpu,03:44:54.318213,3,VM10-1-9-207,0.0
interrupt,cpu,03:44:54.318214,0,VM10-1-9-207,0.0
interrupt,cpu,03:44:54.318214,1,VM10-1-9-207,0.0
interrupt,cpu,03:44:54.318215,2,VM10-1-9-207,0.0
interrupt,cpu,03:44:54.318229,3,VM10-1-9-207,0.0
softirq,cpu,03:44:54.318230,0,VM10-1-9-207,319.0
softirq,cpu,03:44:54.318231,1,VM10-1-9-207,176.0
softirq,cpu,03:44:54.318232,2,VM10-1-9-207,279.0
softirq,cpu,03:44:54.318233,3,VM10-1-9-207,308.0
steal,cpu,03:44:54.318235,0,VM10-1-9-207,103.0
steal,cpu,03:44:54.318236,1,VM10-1-9-207,109.0
steal,cpu,03:44:54.318237,2,VM10-1-9-207,287.0
steal,cpu,03:44:54.318238,3,VM10-1-9-207,255.0
idle,cpu,03:44:54.318238,0,VM10-1-9-207,6599721.0
idle,cpu,03:44:54.318239,1,VM10-1-9-207,6610341.0
idle,cpu,03:44:54.318240,2,VM10-1-9-207,6590542.0
idle,cpu,03:44:54.318241,3,VM10-1-9-207,6515807.0
user,cpu,03:45:04.318180,0,VM10-1-9-207,302688.0
user,cpu,03:45:04.318198,1,VM10-1-9-207,290268.0
user,cpu,03:45:04.318207,2,VM10-1-9-207,296453.0
user,cpu,03:45:04.318213,3,VM10-1-9-207,383702.0
system,cpu,03:45:04.318219,0,VM10-1-9-207,7550.0
system,cpu,03:45:04.318260,1,VM10-1-9-207,9343.0
system,cpu,03:45:04.318261,2,VM10-1-9-207,9487.0
system,cpu,03:45:04.318262,3,VM10-1-9-207,8450.0
wait,cpu,03:45:04.318264,0,VM10-1-9-207,3956.0
wait,cpu,03:45:04.318264,1,VM10-1-9-207,4631.0
wait,cpu,03:45:04.318265,2,VM10-1-9-207,4684.0
wait,cpu,03:45:04.318266,3,VM10-1-9-207,3988.0
nice,cpu,03:45:04.318267,0,VM10-1-9-207,32.0
nice,cpu,03:45:04.318269,1,VM10-1-9-207,0.0
nice,cpu,03:45:04.318270,2,VM10-1-9-207,7516.0
nice,cpu,03:45:04.318271,3,VM10-1-9-207,0.0
interrupt,cpu,03:45:04.318272,0,VM10-1-9-207,0.0
interrupt,cpu,03:45:04.318273,1,VM10-1-9-207,0.0
interrupt,cpu,03:45:04.318274,2,VM10-1-9-207,0.0
interrupt,cpu,03:45:04.318275,3,VM10-1-9-207,0.0
softirq,cpu,03:45:04.318277,0,VM10-1-9-207,319.0
softirq,cpu,03:45:04.318277,1,VM10-1-9-207,176.0
softirq,cpu,03:45:04.318278,2,VM10-1-9-207,279.0
softirq,cpu,03:45:04.318280,3,VM10-1-9-207,308.0
steal,cpu,03:45:04.318281,0,VM10-1-9-207,103.0
steal,cpu,03:45:04.318282,1,VM10-1-9-207,109.0
steal,cpu,03:45:04.318283,2,VM10-1-9-207,287.0
steal,cpu,03:45:04.318284,3,VM10-1-9-207,255.0
idle,cpu,03:45:04.318289,0,VM10-1-9-207,6600719.0
idle,cpu,03:45:04.318290,1,VM10-1-9-207,6610341.0
idle,cpu,03:45:04.318291,2,VM10-1-9-207,6591538.0
idle,cpu,03:45:04.318293,3,VM10-1-9-207,6516804.0
user,cpu,03:45:14.318082,0,VM10-1-9-207,302689.0
user,cpu,03:45:14.318099,1,VM10-1-9-207,291268.0
user,cpu,03:45:14.318231,2,VM10-1-9-207,296454.0
user,cpu,03:45:14.318240,3,VM10-1-9-207,383704.0
system,cpu,03:45:14.318249,0,VM10-1-9-207,7552.0
system,cpu,03:45:14.318259,1,VM10-1-9-207,9343.0
system,cpu,03:45:14.318274,2,VM10-1-9-207,9488.0
system,cpu,03:45:14.318281,3,VM10-1-9-207,8452.0
wait,cpu,03:45:14.318316,0,VM10-1-9-207,3956.0
wait,cpu,03:45:14.318333,1,VM10-1-9-207,4631.0
wait,cpu,03:45:14.318335,2,VM10-1-9-207,4684.0
wait,cpu,03:45:14.318610,3,VM10-1-9-207,3988.0
nice,cpu,03:45:14.318611,0,VM10-1-9-207,32.0
nice,cpu,03:45:14.318612,1,VM10-1-9-207,0.0
nice,cpu,03:45:14.318613,2,VM10-1-9-207,7516.0
nice,cpu,03:45:14.318614,3,VM10-1-9-207,0.0
interrupt,cpu,03:45:14.318615,0,VM10-1-9-207,0.0
interrupt,cpu,03:45:14.318616,1,VM10-1-9-207,0.0
interrupt,cpu,03:45:14.318617,2,VM10-1-9-207,0.0
interrupt,cpu,03:45:14.318618,3,VM10-1-9-207,0.0
softirq,cpu,03:45:14.318619,0,VM10-1-9-207,319.0
softirq,cpu,03:45:14.318620,1,VM10-1-9-207,176.0
softirq,cpu,03:45:14.318622,2,VM10-1-9-207,279.0
softirq,cpu,03:45:14.318622,3,VM10-1-9-207,308.0
steal,cpu,03:45:14.318623,0,VM10-1-9-207,103.0
steal,cpu,03:45:14.318624,1,VM10-1-9-207,109.0
steal,cpu,03:45:14.318626,2,VM10-1-9-207,287.0
steal,cpu,03:45:14.318627,3,VM10-1-9-207,255.0
idle,cpu,03:45:14.318628,0,VM10-1-9-207,6601716.0
idle,cpu,03:45:14.318629,1,VM10-1-9-207,6610341.0
idle,cpu,03:45:14.318630,2,VM10-1-9-207,6592535.0
idle,cpu,03:45:14.318631,3,VM10-1-9-207,6517799.0
user,cpu,03:45:24.318135,0,VM10-1-9-207,302694.0
user,cpu,03:45:24.318149,1,VM10-1-9-207,291893.0
user,cpu,03:45:24.318164,2,VM10-1-9-207,296828.0
user,cpu,03:45:24.318167,3,VM10-1-9-207,383706.0
system,cpu,03:45:24.318181,0,VM10-1-9-207,7554.0
system,cpu,03:45:24.318183,1,VM10-1-9-207,9344.0
system,cpu,03:45:24.318184,2,VM10-1-9-207,9489.0
system,cpu,03:45:24.318185,3,VM10-1-9-207,8454.0
wait,cpu,03:45:24.318186,0,VM10-1-9-207,3956.0
wait,cpu,03:45:24.318189,1,VM10-1-9-207,4631.0
wait,cpu,03:45:24.318191,2,VM10-1-9-207,4684.0
wait,cpu,03:45:24.318192,3,VM10-1-9-207,3989.0
nice,cpu,03:45:24.318192,0,VM10-1-9-207,32.0
nice,cpu,03:45:24.318194,1,VM10-1-9-207,0.0
nice,cpu,03:45:24.318195,2,VM10-1-9-207,7516.0
nice,cpu,03:45:24.318196,3,VM10-1-9-207,0.0
interrupt,cpu,03:45:24.318197,0,VM10-1-9-207,0.0
interrupt,cpu,03:45:24.318197,1,VM10-1-9-207,0.0
interrupt,cpu,03:45:24.318198,2,VM10-1-9-207,0.0
interrupt,cpu,03:45:24.318200,3,VM10-1-9-207,0.0
softirq,cpu,03:45:24.318201,0,VM10-1-9-207,319.0
softirq,cpu,03:45:24.318202,1,VM10-1-9-207,176.0
softirq,cpu,03:45:24.318203,2,VM10-1-9-207,279.0
softirq,cpu,03:45:24.318204,3,VM10-1-9-207,308.0
steal,cpu,03:45:24.318205,0,VM10-1-9-207,103.0
steal,cpu,03:45:24.318206,1,VM10-1-9-207,109.0
steal,cpu,03:45:24.318207,2,VM10-1-9-207,287.0
steal,cpu,03:45:24.318208,3,VM10-1-9-207,255.0
idle,cpu,03:45:24.318208,0,VM10-1-9-207,6602708.0
idle,cpu,03:45:24.318209,1,VM10-1-9-207,6610715.0
idle,cpu,03:45:24.318210,2,VM10-1-9-207,6593154.0
idle,cpu,03:45:24.318211,3,VM10-1-9-207,6518794.0
user,cpu,03:45:34.318043,0,VM10-1-9-207,302696.0
user,cpu,03:45:34.318055,1,VM10-1-9-207,292893.0
user,cpu,03:45:34.318171,2,VM10-1-9-207,296828.0
user,cpu,03:45:34.318178,3,VM10-1-9-207,383707.0
system,cpu,03:45:34.318184,0,VM10-1-9-207,7558.0
system,cpu,03:45:34.318203,1,VM10-1-9-207,9344.0
system,cpu,03:45:34.318270,2,VM10-1-9-207,9489.0
system,cpu,03:45:34.318305,3,VM10-1-9-207,8456.0
wait,cpu,03:45:34.318311,0,VM10-1-9-207,3960.0
wait,cpu,03:45:34.318336,1,VM10-1-9-207,4631.0
wait,cpu,03:45:34.318337,2,VM10-1-9-207,4684.0
wait,cpu,03:45:34.318337,3,VM10-1-9-207,3989.0
nice,cpu,03:45:34.318339,0,VM10-1-9-207,32.0
nice,cpu,03:45:34.318339,1,VM10-1-9-207,0.0
nice,cpu,03:45:34.318340,2,VM10-1-9-207,7516.0
nice,cpu,03:45:34.318341,3,VM10-1-9-207,0.0
interrupt,cpu,03:45:34.318342,0,VM10-1-9-207,0.0
interrupt,cpu,03:45:34.318343,1,VM10-1-9-207,0.0
interrupt,cpu,03:45:34.318344,2,VM10-1-9-207,0.0
interrupt,cpu,03:45:34.318412,3,VM10-1-9-207,0.0
softirq,cpu,03:45:34.318414,0,VM10-1-9-207,320.0
softirq,cpu,03:45:34.318415,1,VM10-1-9-207,176.0
softirq,cpu,03:45:34.318415,2,VM10-1-9-207,279.0
softirq,cpu,03:45:34.318416,3,VM10-1-9-207,308.0
steal,cpu,03:45:34.318459,0,VM10-1-9-207,103.0
steal,cpu,03:45:34.318461,1,VM10-1-9-207,109.0
steal,cpu,03:45:34.318462,2,VM10-1-9-207,287.0
steal,cpu,03:45:34.318463,3,VM10-1-9-207,255.0
idle,cpu,03:45:34.318464,0,VM10-1-9-207,6603702.0
idle,cpu,03:45:34.318465,1,VM10-1-9-207,6610715.0
idle,cpu,03:45:34.318465,2,VM10-1-9-207,6594152.0
idle,cpu,03:45:34.318466,3,VM10-1-9-207,6519790.0
user,cpu,03:45:44.318035,0,VM10-1-9-207,302699.0
user,cpu,03:45:44.318050,1,VM10-1-9-207,292893.0
user,cpu,03:45:44.318054,2,VM10-1-9-207,297827.0
user,cpu,03:45:44.318069,3,VM10-1-9-207,383708.0
system,cpu,03:45:44.318072,0,VM10-1-9-207,7559.0
system,cpu,03:45:44.318136,1,VM10-1-9-207,9346.0
system,cpu,03:45:44.318137,2,VM10-1-9-207,9490.0
system,cpu,03:45:44.318138,3,VM10-1-9-207,8457.0
wait,cpu,03:45:44.318138,0,VM10-1-9-207,3960.0
wait,cpu,03:45:44.318160,1,VM10-1-9-207,4631.0
