type_instance,type,time,instance,host,value
interrupt,cpu,03:46:15.600231,2,VM10-1-9-207,0.0
interrupt,cpu,03:46:15.600233,3,VM10-1-9-207,0.0
softirq,cpu,03:46:15.600234,0,VM10-1-9-207,320.0
softirq,cpu,03:46:15.600270,1,VM10-1-9-207,177.0
softirq,cpu,03:46:15.600273,2,VM10-1-9-207,279.0
softirq,cpu,03:46:15.600274,3,VM10-1-9-207,308.0
steal,cpu,03:46:15.600275,0,VM10-1-9-207,103.0
steal,cpu,03:46:15.600276,1,VM10-1-9-207,110.0
steal,cpu,03:46:15.600297,2,VM10-1-9-207,288.0
steal,cpu,03:46:15.600303,3,VM10-1-9-207,255.0
idle,cpu,03:46:15.600307,0,VM10-1-9-207,6607792.0
idle,cpu,03:46:15.600308,1,VM10-1-9-207,6614820.0
idle,cpu,03:46:15.600312,2,VM10-1-9-207,6595417.0
idle,cpu,03:46:15.600314,3,VM10-1-9-207,6523865.0
user,cpu,03:46:25.599970,0,VM10-1-9-207,302715.0
user,cpu,03:46:25.600051,1,VM10-1-9-207,292900.0
user,cpu,03:46:25.600063,2,VM10-1-9-207,300663.0
user,cpu,03:46:25.600111,3,VM10-1-9-207,383728.0
system,cpu,03:46:25.600137,0,VM10-1-9-207,7574.0
system,cpu,03:46:25.600148,1,VM10-1-9-207,9355.0
system,cpu,03:46:25.600180,2,VM10-1-9-207,9513.0
system,cpu,03:46:25.600203,3,VM10-1-9-207,8479.0
wait,cpu,03:46:25.600224,0,VM10-1-9-207,3964.0
wait,cpu,03:46:25.600232,1,VM10-1-9-207,4632.0
wait,cpu,03:46:25.600256,2,VM10-1-9-207,4684.0
wait,cpu,03:46:25.600280,3,VM10-1-9-207,3999.0
nice,cpu,03:46:25.600599,0,VM10-1-9-207,32.0
nice,cpu,03:46:25.600611,1,VM10-1-9-207,0.0
nice,cpu,03:46:25.600672,2,VM10-1-9-207,7516.0
nice,cpu,03:46:25.600693,3,VM10-1-9-207,0.0
interrupt,cpu,03:46:25.600716,0,VM10-1-9-207,0.0
interrupt,cpu,03:46:25.600737,1,VM10-1-9-207,0.0
interrupt,cpu,03:46:25.600746,2,VM10-1-9-207,0.0
interrupt,cpu,03:46:25.601218,3,VM10-1-9-207,0.0
softirq,cpu,03:46:25.601258,0,VM10-1-9-207,320.0
softirq,cpu,03:46:25.601267,1,VM10-1-9-207,177.0
softirq,cpu,03:46:25.601268,2,VM10-1-9-207,279.0
softirq,cpu,03:46:25.601269,3,VM10-1-9-207,308.0
steal,cpu,03:46:25.601269,0,VM10-1-9-207,103.0
steal,cpu,03:46:25.601270,1,VM10-1-9-207,110.0
steal,cpu,03:46:25.601271,2,VM10-1-9-207,288.0
steal,cpu,03:46:25.601272,3,VM10-1-9-207,255.0
idle,cpu,03:46:25.601272,0,VM10-1-9-207,6608787.0
idle,cpu,03:46:25.601273,1,VM10-1-9-207,6615818.0
idle,cpu,03:46:25.601273,2,VM10-1-9-207,6595417.0
idle,cpu,03:46:25.601274,3,VM10-1-9-207,6524858.0
user,cpu,03:46:35.600016,0,VM10-1-9-207,302716.0
user,cpu,03:46:35.600024,1,VM10-1-9-207,292901.0
user,cpu,03:46:35.600033,2,VM10-1-9-207,301662.0
user,cpu,03:46:35.600037,3,VM10-1-9-207,383728.0
system,cpu,03:46:35.600041,0,VM10-1-9-207,7575.0
system,cpu,03:46:35.600050,1,VM10-1-9-207,9356.0
system,cpu,03:46:35.600051,2,VM10-1-9-207,9514.0
system,cpu,03:46:35.600052,3,VM10-1-9-207,8479.0
wait,cpu,03:46:35.600053,0,VM10-1-9-207,3964.0
wait,cpu,03:46:35.600054,1,VM10-1-9-207,4632.0
wait,cpu,03:46:35.600054,2,VM10-1-9-207,4684.0
wait,cpu,03:46:35.600055,3,VM10-1-9-207,4000.0
nice,cpu,03:46:35.600055,0,VM10-1-9-207,32.0
nice,cpu,03:46:35.600056,1,VM10-1-9-207,0.0
nice,cpu,03:46:35.600057,2,VM10-1-9-207,7516.0
nice,cpu,03:46:35.600058,3,VM10-1-9-207,0.0
interrupt,cpu,03:46:35.600059,0,VM10-1-9-207,0.0
interrupt,cpu,03:46:35.600059,1,VM10-1-9-207,0.0
interrupt,cpu,03:46:35.600060,2,VM10-1-9-207,0.0
interrupt,cpu,03:46:35.600061,3,VM10-1-9-207,0.0
softirq,cpu,03:46:35.600061,0,VM10-1-9-207,320.0
softirq,cpu,03:46:35.600062,1,VM10-1-9-207,177.0
softirq,cpu,03:46:35.600063,2,VM10-1-9-207,279.0
softirq,cpu,03:46:35.600074,3,VM10-1-9-207,308.0
steal,cpu,03:46:35.600075,0,VM10-1-9-207,103.0
steal,cpu,03:46:35.600075,1,VM10-1-9-207,110.0
steal,cpu,03:46:35.600075,2,VM10-1-9-207,288.0
steal,cpu,03:46:35.600076,3,VM10-1-9-207,256.0
idle,cpu,03:46:35.600076,0,VM10-1-9-207,6609784.0
idle,cpu,03:46:35.600081,1,VM10-1-9-207,6616815.0
idle,cpu,03:46:35.600081,2,VM10-1-9-207,6595417.0
idle,cpu,03:46:35.600082,3,VM10-1-9-207,6525856.0
user,cpu,03:46:45.600045,0,VM10-1-9-207,302717.0
user,cpu,03:46:45.600061,1,VM10-1-9-207,292901.0
user,cpu,03:46:45.600065,2,VM10-1-9-207,302661.0
user,cpu,03:46:45.600072,3,VM10-1-9-207,383729.0
system,cpu,03:46:45.600083,0,VM10-1-9-207,7577.0
system,cpu,03:46:45.600101,1,VM10-1-9-207,9357.0
system,cpu,03:46:45.600102,2,VM10-1-9-207,9514.0
system,cpu,03:46:45.600103,3,VM10-1-9-207,8480.0
wait,cpu,03:46:45.600103,0,VM10-1-9-207,3964.0
wait,cpu,03:46:45.600104,1,VM10-1-9-207,4632.0
wait,cpu,03:46:45.600104,2,VM10-1-9-207,4684.0
wait,cpu,03:46:45.600106,3,VM10-1-9-207,4001.0
nice,cpu,03:46:45.600106,0,VM10-1-9-207,32.0
nice,cpu,03:46:45.600107,1,VM10-1-9-207,0.0
nice,cpu,03:46:45.600108,2,VM10-1-9-207,7516.0
nice,cpu,03:46:45.600115,3,VM10-1-9-207,0.0
interrupt,cpu,03:46:45.600116,0,VM10-1-9-207,0.0
interrupt,cpu,03:46:45.600117,1,VM10-1-9-207,0.0
interrupt,cpu,03:46:45.600118,2,VM10-1-9-207,0.0
interrupt,cpu,03:46:45.600119,3,VM10-1-9-207,0.0
softirq,cpu,03:46:45.600119,0,VM10-1-9-207,320.0
softirq,cpu,03:46:45.600120,1,VM10-1-9-207,177.0
softirq,cpu,03:46:45.600120,2,VM10-1-9-207,279.0
softirq,cpu,03:46:45.600121,3,VM10-1-9-207,308.0
steal,cpu,03:46:45.600121,0,VM10-1-9-207,103.0
steal,cpu,03:46:45.600122,1,VM10-1-9-207,110.0
steal,cpu,03:46:45.600122,2,VM10-1-9-207,289.0
steal,cpu,03:46:45.600123,3,VM10-1-9-207,256.0
idle,cpu,03:46:45.600124,0,VM10-1-9-207,6610780.0
idle,cpu,03:46:45.600125,1,VM10-1-9-207,6617814.0
idle,cpu,03:46:45.600125,2,VM10-1-9-207,6595417.0
idle,cpu,03:46:45.600126,3,VM10-1-9-207,6526852.0
user,cpu,03:46:55.600029,0,VM10-1-9-207,302718.0
user,cpu,03:46:55.600110,1,VM10-1-9-207,292901.0
user,cpu,03:46:55.600127,2,VM10-1-9-207,303661.0
user,cpu,03:46:55.600174,3,VM10-1-9-207,383730.0
system,cpu,03:46:55.600182,0,VM10-1-9-207,7578.0
system,cpu,03:46:55.600215,1,VM10-1-9-207,9358.0
system,cpu,03:46:55.600245,2,VM10-1-9-207,9514.0
system,cpu,03:46:55.600269,3,VM10-1-9-207,8480.0
wait,cpu,03:46:55.600281,0,VM10-1-9-207,3964.0
wait,cpu,03:46:55.600393,1,VM10-1-9-207,4632.0
wait,cpu,03:46:55.600394,2,VM10-1-9-207,4684.0
wait,cpu,03:46:55.600395,3,VM10-1-9-207,4004.0
nice,cpu,03:46:55.600395,0,VM10-1-9-207,32.0
nice,cpu,03:46:55.600396,1,VM10-1-9-207,0.0
nice,cpu,03:46:55.600397,2,VM10-1-9-207,7516.0
nice,cpu,03:46:55.600398,3,VM10-1-9-207,0.0
interrupt,cpu,03:46:55.600399,0,VM10-1-9-207,0.0
interrupt,cpu,03:46:55.600400,1,VM10-1-9-207,0.0
interrupt,cpu,03:46:55.600401,2,VM10-1-9-207,0.0
interrupt,cpu,03:46:55.600402,3,VM10-1-9-207,0.0
softirq,cpu,03:46:55.600402,0,VM10-1-9-207,320.0
softirq,cpu,03:46:55.600403,1,VM10-1-9-207,177.0
softirq,cpu,03:46:55.600404,2,VM10-1-9-207,279.0
softirq,cpu,03:46:55.600405,3,VM10-1-9-207,308.0
steal,cpu,03:46:55.600405,0,VM10-1-9-207,103.0
steal,cpu,03:46:55.600406,1,VM10-1-9-207,110.0
steal,cpu,03:46:55.600407,2,VM10-1-9-207,289.0
steal,cpu,03:46:55.600408,3,VM10-1-9-207,256.0
idle,cpu,03:46:55.600408,0,VM10-1-9-207,6611777.0
idle,cpu,03:46:55.600409,1,VM10-1-9-207,6618811.0
idle,cpu,03:46:55.600410,2,VM10-1-9-207,6595417.0
idle,cpu,03:46:55.600411,3,VM10-1-9-207,6527847.0
user,cpu,03:47:05.599974,0,VM10-1-9-207,302718.0
user,cpu,03:47:05.599988,1,VM10-1-9-207,292901.0
user,cpu,03:47:05.600001,2,VM10-1-9-207,304661.0
user,cpu,03:47:05.600095,3,VM10-1-9-207,383731.0
system,cpu,03:47:05.600149,0,VM10-1-9-207,7579.0
system,cpu,03:47:05.600192,1,VM10-1-9-207,9358.0
system,cpu,03:47:05.600217,2,VM10-1-9-207,9514.0
system,cpu,03:47:05.600265,3,VM10-1-9-207,8482.0
wait,cpu,03:47:05.600297,0,VM10-1-9-207,3964.0
wait,cpu,03:47:05.600307,1,VM10-1-9-207,4632.0
wait,cpu,03:47:05.600357,2,VM10-1-9-207,4684.0
wait,cpu,03:47:05.600389,3,VM10-1-9-207,4004.0
nice,cpu,03:47:05.600405,0,VM10-1-9-207,32.0
nice,cpu,03:47:05.600456,1,VM10-1-9-207,0.0
nice,cpu,03:47:05.600471,2,VM10-1-9-207,7516.0
nice,cpu,03:47:05.600474,3,VM10-1-9-207,0.0
interrupt,cpu,03:47:05.600475,0,VM10-1-9-207,0.0
interrupt,cpu,03:47:05.600477,1,VM10-1-9-207,0.0
interrupt,cpu,03:47:05.600478,2,VM10-1-9-207,0.0
interrupt,cpu,03:47:05.600479,3,VM10-1-9-207,0.0
softirq,cpu,03:47:05.600480,0,VM10-1-9-207,320.0
softirq,cpu,03:47:05.600545,1,VM10-1-9-207,177.0
softirq,cpu,03:47:05.600569,2,VM10-1-9-207,279.0
softirq,cpu,03:47:05.600570,3,VM10-1-9-207,308.0
steal,cpu,03:47:05.600571,0,VM10-1-9-207,103.0
steal,cpu,03:47:05.600572,1,VM10-1-9-207,110.0
steal,cpu,03:47:05.600572,2,VM10-1-9-207,289.0
steal,cpu,03:47:05.600573,3,VM10-1-9-207,256.0
idle,cpu,03:47:05.600574,0,VM10-1-9-207,6612774.0
idle,cpu,03:47:05.600574,1,VM10-1-9-207,6619810.0
idle,cpu,03:47:05.600575,2,VM10-1-9-207,6595417.0
idle,cpu,03:47:05.600576,3,VM10-1-9-207,6528844.0
user,cpu,03:47:15.600068,0,VM10-1-9-207,302719.0
user,cpu,03:47:15.600086,1,VM10-1-9-207,292902.0
user,cpu,03:47:15.600196,2,VM10-1-9-207,305661.0
user,cpu,03:47:15.600209,3,VM10-1-9-207,383731.0
system,cpu,03:47:15.600250,0,VM10-1-9-207,7581.0
system,cpu,03:47:15.600280,1,VM10-1-9-207,9358.0
system,cpu,03:47:15.600305,2,VM10-1-9-207,9514.0
system,cpu,03:47:15.600314,3,VM10-1-9-207,8483.0
wait,cpu,03:47:15.602487,0,VM10-1-9-207,3964.0
wait,cpu,03:47:15.602497,1,VM10-1-9-207,4632.0
wait,cpu,03:47:15.602532,2,VM10-1-9-207,4684.0
wait,cpu,03:47:15.602563,3,VM10-1-9-207,4004.0
nice,cpu,03:47:15.602587,0,VM10-1-9-207,32.0
nice,cpu,03:47:15.602594,1,VM10-1-9-207,0.0
nice,cpu,03:47:15.602613,2,VM10-1-9-207,7516.0
nice,cpu,03:47:15.602648,3,VM10-1-9-207,0.0
interrupt,cpu,03:47:15.602662,0,VM10-1-9-207,0.0
interrupt,cpu,03:47:15.602674,1,VM10-1-9-207,0.0
interrupt,cpu,03:47:15.602736,2,VM10-1-9-207,0.0
interrupt,cpu,03:47:15.602766,3,VM10-1-9-207,0.0
softirq,cpu,03:47:15.602797,0,VM10-1-9-207,321.0
softirq,cpu,03:47:15.602803,1,VM10-1-9-207,177.0
softirq,cpu,03:47:15.602817,2,VM10-1-9-207,279.0
softirq,cpu,03:47:15.602895,3,VM10-1-9-207,308.0
steal,cpu,03:47:15.602921,0,VM10-1-9-207,103.0
steal,cpu,03:47:15.602945,1,VM10-1-9-207,110.0
steal,cpu,03:47:15.602969,2,VM10-1-9-207,289.0
steal,cpu,03:47:15.602976,3,VM10-1-9-207,256.0
idle,cpu,03:47:15.602989,0,VM10-1-9-207,6613771.0
idle,cpu,03:47:15.603036,1,VM10-1-9-207,6620808.0
idle,cpu,03:47:15.603060,2,VM10-1-9-207,6595417.0
idle,cpu,03:47:15.603067,3,VM10-1-9-207,6529840.0
user,cpu,03:47:25.600196,0,VM10-1-9-207,302719.0
user,cpu,03:47:25.600305,1,VM10-1-9-207,292902.0
user,cpu,03:47:25.600322,2,VM10-1-9-207,306661.0
user,cpu,03:47:25.600375,3,VM10-1-9-207,383732.0
system,cpu,03:47:25.600397,0,VM10-1-9-207,7584.0
system,cpu,03:47:25.600430,1,VM10-1-9-207,9359.0
system,cpu,03:47:25.600522,2,VM10-1-9-207,9514.0
system,cpu,03:47:25.600717,3,VM10-1-9-207,8485.0
wait,cpu,03:47:25.600776,0,VM10-1-9-207,3964.0
wait,cpu,03:47:25.601982,1,VM10-1-9-207,4632.0
wait,cpu,03:47:25.602017,2,VM10-1-9-207,4684.0
wait,cpu,03:47:25.602040,3,VM10-1-9-207,4006.0
nice,cpu,03:47:25.602062,0,VM10-1-9-207,32.0
nice,cpu,03:47:25.602063,1,VM10-1-9-207,0.0
nice,cpu,03:47:25.602064,2,VM10-1-9-207,7516.0
nice,cpu,03:47:25.602065,3,VM10-1-9-207,0.0
interrupt,cpu,03:47:25.602067,0,VM10-1-9-207,0.0
interrupt,cpu,03:47:25.602068,1,VM10-1-9-207,0.0
interrupt,cpu,03:47:25.602070,2,VM10-1-9-207,0.0
interrupt,cpu,03:47:25.602071,3,VM10-1-9-207,0.0
softirq,cpu,03:47:25.602072,0,VM10-1-9-207,321.0
softirq,cpu,03:47:25.602073,1,VM10-1-9-207,177.0
softirq,cpu,03:47:25.602075,2,VM10-1-9-207,279.0
softirq,cpu,03:47:25.602076,3,VM10-1-9-207,308.0
steal,cpu,03:47:25.602077,0,VM10-1-9-207,103.0
steal,cpu,03:47:25.602078,1,VM10-1-9-207,110.0
steal,cpu,03:47:25.602079,2,VM10-1-9-207,289.0
steal,cpu,03:47:25.602080,3,VM10-1-9-207,256.0
idle,cpu,03:47:25.602081,0,VM10-1-9-207,6614768.0
idle,cpu,03:47:25.602082,1,VM10-1-9-207,6621807.0
idle,cpu,03:47:25.602083,2,VM10-1-9-207,6595417.0
idle,cpu,03:47:25.602084,3,VM10-1-9-207,6530835.0
user,cpu,03:47:35.600150,0,VM10-1-9-207,302722.0
user,cpu,03:47:35.600165,1,VM10-1-9-207,292903.0
user,cpu,03:47:35.600181,2,VM10-1-9-207,307661.0
user,cpu,03:47:35.600209,3,VM10-1-9-207,383733.0
system,cpu,03:47:35.600232,0,VM10-1-9-207,7585.0
system,cpu,03:47:35.600254,1,VM10-1-9-207,9359.0
system,cpu,03:47:35.600255,2,VM10-1-9-207,9514.0
system,cpu,03:47:35.600257,3,VM10-1-9-207,8486.0
wait,cpu,03:47:35.600258,0,VM10-1-9-207,3964.0
wait,cpu,03:47:35.600259,1,VM10-1-9-207,4632.0
wait,cpu,03:47:35.600260,2,VM10-1-9-207,4684.0
wait,cpu,03:47:35.600262,3,VM10-1-9-207,4006.0
nice,cpu,03:47:35.600263,0,VM10-1-9-207,32.0
nice,cpu,03:47:35.600264,1,VM10-1-9-207,0.0
nice,cpu,03:47:35.600265,2,VM10-1-9-207,7516.0
nice,cpu,03:47:35.600266,3,VM10-1-9-207,0.0
interrupt,cpu,03:47:35.600268,0,VM10-1-9-207,0.0
interrupt,cpu,03:47:35.600270,1,VM10-1-9-207,0.0
interrupt,cpu,03:47:35.600271,2,VM10-1-9-207,0.0
interrupt,cpu,03:47:35.600272,3,VM10-1-9-207,0.0
softirq,cpu,03:47:35.600274,0,VM10-1-9-207,321.0
softirq,cpu,03:47:35.600286,1,VM10-1-9-207,177.0
softirq,cpu,03:47:35.600290,2,VM10-1-9-207,279.0
softirq,cpu,03:47:35.600291,3,VM10-1-9-207,308.0
steal,cpu,03:47:35.600292,0,VM10-1-9-207,103.0
steal,cpu,03:47:35.600294,1,VM10-1-9-207,110.0
steal,cpu,03:47:35.600295,2,VM10-1-9-207,289.0
steal,cpu,03:47:35.600296,3,VM10-1-9-207,256.0
idle,cpu,03:47:35.600304,0,VM10-1-9-207,6615763.0
idle,cpu,03:47:35.600305,1,VM10-1-9-207,6622804.0
idle,cpu,03:47:35.600307,2,VM10-1-9-207,6595417.0
idle,cpu,03:47:35.600308,3,VM10-1-9-207,6531832.0
user,cpu,03:47:45.600190,0,VM10-1-9-207,302723.0
user,cpu,03:47:45.600206,1,VM10-1-9-207,292904.0
user,cpu,03:47:45.600222,2,VM10-1-9-207,308661.0
user,cpu,03:47:45.600231,3,VM10-1-9-207,383733.0
system,cpu,03:47:45.600271,0,VM10-1-9-207,7586.0
system,cpu,03:47:45.600772,1,VM10-1-9-207,9360.0
system,cpu,03:47:45.600780,2,VM10-1-9-207,9514.0
system,cpu,03:47:45.600786,3,VM10-1-9-207,8486.0
wait,cpu,03:47:45.600793,0,VM10-1-9-207,3964.0
wait,cpu,03:47:45.600805,1,VM10-1-9-207,4632.0
wait,cpu,03:47:45.600806,2,VM10-1-9-207,4684.0
wait,cpu,03:47:45.600807,3,VM10-1-9-207,4007.0
nice,cpu,03:47:45.600808,0,VM10-1-9-207,32.0
nice,cpu,03:47:45.600809,1,VM10-1-9-207,0.0
nice,cpu,03:47:45.600810,2,VM10-1-9-207,7516.0
nice,cpu,03:47:45.600810,3,VM10-1-9-207,0.0
interrupt,cpu,03:47:45.600811,0,VM10-1-9-207,0.0
interrupt,cpu,03:47:45.600812,1,VM10-1-9-207,0.0
interrupt,cpu,03:47:45.600812,2,VM10-1-9-207,0.0
interrupt,cpu,03:47:45.600814,3,VM10-1-9-207,0.0
softirq,cpu,03:47:45.600814,0,VM10-1-9-207,321.0
softirq,cpu,03:47:45.600816,1,VM10-1-9-207,177.0
softirq,cpu,03:47:45.600817,2,VM10-1-9-207,279.0
softirq,cpu,03:47:45.600818,3,VM10-1-9-207,308.0
steal,cpu,03:47:45.600819,0,VM10-1-9-207,103.0
steal,cpu,03:47:45.600820,1,VM10-1-9-207,110.0
steal,cpu,03:47:45.600821,2,VM10-1-9-207,289.0
steal,cpu,03:47:45.600822,3,VM10-1-9-207,256.0
idle,cpu,03:47:45.600824,0,VM10-1-9-207,6616759.0
idle,cpu,03:47:45.600825,1,VM10-1-9-207,6623802.0
idle,cpu,03:47:45.600825,2,VM10-1-9-207,6595417.0
idle,cpu,03:47:45.600826,3,VM10-1-9-207,6532830.0
user,cpu,03:47:55.600063,0,VM10-1-9-207,303005.0
user,cpu,03:47:55.600077,1,VM10-1-9-207,292904.0
user,cpu,03:47:55.600081,2,VM10-1-9-207,309379.0
user,cpu,03:47:55.600163,3,VM10-1-9-207,383734.0
system,cpu,03:47:55.600170,0,VM10-1-9-207,7587.0
system,cpu,03:47:55.600176,1,VM10-1-9-207,9361.0
system,cpu,03:47:55.600180,2,VM10-1-9-207,9514.0
system,cpu,03:47:55.600237,3,VM10-1-9-207,8486.0
wait,cpu,03:47:55.600258,0,VM10-1-9-207,3965.0
wait,cpu,03:47:55.600283,1,VM10-1-9-207,4632.0
wait,cpu,03:47:55.600461,2,VM10-1-9-207,4684.0
wait,cpu,03:47:55.600462,3,VM10-1-9-207,4008.0
nice,cpu,03:47:55.600475,0,VM10-1-9-207,32.0
nice,cpu,03:47:55.600476,1,VM10-1-9-207,0.0
nice,cpu,03:47:55.600477,2,VM10-1-9-207,7516.0
nice,cpu,03:47:55.600477,3,VM10-1-9-207,0.0
interrupt,cpu,03:47:55.600481,0,VM10-1-9-207,0.0
interrupt,cpu,03:47:55.600482,1,VM10-1-9-207,0.0
interrupt,cpu,03:47:55.600482,2,VM10-1-9-207,0.0
interrupt,cpu,03:47:55.600482,3,VM10-1-9-207,0.0
softirq,cpu,03:47:55.600483,0,VM10-1-9-207,321.0
softirq,cpu,03:47:55.600484,1,VM10-1-9-207,177.0
softirq,cpu,03:47:55.600484,2,VM10-1-9-207,279.0
softirq,cpu,03:47:55.600485,3,VM10-1-9-207,308.0
steal,cpu,03:47:55.600486,0,VM10-1-9-207,103.0
steal,cpu,03:47:55.600486,1,VM10-1-9-207,110.0
steal,cpu,03:47:55.600487,2,VM10-1-9-207,289.0
steal,cpu,03:47:55.600488,3,VM10-1-9-207,256.0
idle,cpu,03:47:55.600489,0,VM10-1-9-207,6617475.0
idle,cpu,03:47:55.600489,1,VM10-1-9-207,6624800.0
idle,cpu,03:47:55.600490,2,VM10-1-9-207,6595698.0
idle,cpu,03:47:55.600491,3,VM10-1-9-207,6533828.0
user,cpu,03:48:05.599999,0,VM10-1-9-207,303158.0
user,cpu,03:48:05.600008,1,VM10-1-9-207,292905.0
user,cpu,03:48:05.600016,2,VM10-1-9-207,309380.0
user,cpu,03:48:05.600020,3,VM10-1-9-207,384581.0
system,cpu,03:48:05.600025,0,VM10-1-9-207,7587.0
system,cpu,03:48:05.600038,1,VM10-1-9-207,9362.0
system,cpu,03:48:05.600039,2,VM10-1-9-207,9516.0
system,cpu,03:48:05.600040,3,VM10-1-9-207,8487.0
wait,cpu,03:48:05.600040,0,VM10-1-9-207,3965.0
wait,cpu,03:48:05.600041,1,VM10-1-9-207,4632.0
