type_instance,type,time,instance,host,value
interrupt,cpu,03:06:13.379296,0,VM10-1-9-207,0.0
interrupt,cpu,03:06:13.379297,1,VM10-1-9-207,0.0
interrupt,cpu,03:06:13.379297,2,VM10-1-9-207,0.0
interrupt,cpu,03:06:13.379298,3,VM10-1-9-207,0.0
softirq,cpu,03:06:13.379298,0,VM10-1-9-207,300.0
softirq,cpu,03:06:13.379303,1,VM10-1-9-207,151.0
softirq,cpu,03:06:13.379304,2,VM10-1-9-207,265.0
softirq,cpu,03:06:13.379305,3,VM10-1-9-207,286.0
steal,cpu,03:06:13.379305,0,VM10-1-9-207,90.0
steal,cpu,03:06:13.379306,1,VM10-1-9-207,102.0
steal,cpu,03:06:13.379306,2,VM10-1-9-207,272.0
steal,cpu,03:06:13.379311,3,VM10-1-9-207,231.0
idle,cpu,03:06:13.379312,0,VM10-1-9-207,6433868.0
idle,cpu,03:06:13.379313,1,VM10-1-9-207,6390018.0
idle,cpu,03:06:13.379313,2,VM10-1-9-207,6416882.0
idle,cpu,03:06:13.379314,3,VM10-1-9-207,6361270.0
user,cpu,03:06:23.378727,0,VM10-1-9-207,237109.0
user,cpu,03:06:23.378801,1,VM10-1-9-207,278047.0
user,cpu,03:06:23.378827,2,VM10-1-9-207,238826.0
user,cpu,03:06:23.378853,3,VM10-1-9-207,307488.0
system,cpu,03:06:23.378877,0,VM10-1-9-207,7194.0
system,cpu,03:06:23.378901,1,VM10-1-9-207,9005.0
system,cpu,03:06:23.378922,2,VM10-1-9-207,9000.0
system,cpu,03:06:23.378961,3,VM10-1-9-207,8144.0
wait,cpu,03:06:23.378992,0,VM10-1-9-207,3830.0
wait,cpu,03:06:23.379016,1,VM10-1-9-207,4584.0
wait,cpu,03:06:23.379037,2,VM10-1-9-207,4568.0
wait,cpu,03:06:23.379059,3,VM10-1-9-207,3900.0
nice,cpu,03:06:23.379133,0,VM10-1-9-207,32.0
nice,cpu,03:06:23.379159,1,VM10-1-9-207,0.0
nice,cpu,03:06:23.379181,2,VM10-1-9-207,7516.0
nice,cpu,03:06:23.379202,3,VM10-1-9-207,0.0
interrupt,cpu,03:06:23.379235,0,VM10-1-9-207,0.0
interrupt,cpu,03:06:23.379257,1,VM10-1-9-207,0.0
interrupt,cpu,03:06:23.379283,2,VM10-1-9-207,0.0
interrupt,cpu,03:06:23.379308,3,VM10-1-9-207,0.0
softirq,cpu,03:06:23.379331,0,VM10-1-9-207,300.0
softirq,cpu,03:06:23.379352,1,VM10-1-9-207,151.0
softirq,cpu,03:06:23.379374,2,VM10-1-9-207,265.0
softirq,cpu,03:06:23.379396,3,VM10-1-9-207,286.0
steal,cpu,03:06:23.379417,0,VM10-1-9-207,90.0
steal,cpu,03:06:23.379439,1,VM10-1-9-207,102.0
steal,cpu,03:06:23.379461,2,VM10-1-9-207,272.0
steal,cpu,03:06:23.379482,3,VM10-1-9-207,231.0
idle,cpu,03:06:23.379503,0,VM10-1-9-207,6434866.0
idle,cpu,03:06:23.379525,1,VM10-1-9-207,6391015.0
idle,cpu,03:06:23.379546,2,VM10-1-9-207,6417879.0
idle,cpu,03:06:23.379568,3,VM10-1-9-207,6361545.0
