type_instance,type,time,instance,host,value
interrupt,cpu,03:09:02.426868,1,VM10-1-9-207,0.0
interrupt,cpu,03:09:02.426899,2,VM10-1-9-207,0.0
interrupt,cpu,03:09:02.426924,3,VM10-1-9-207,0.0
softirq,cpu,03:09:02.426952,0,VM10-1-9-207,300.0
softirq,cpu,03:09:02.426973,1,VM10-1-9-207,151.0
softirq,cpu,03:09:02.427177,2,VM10-1-9-207,265.0
softirq,cpu,03:09:02.427204,3,VM10-1-9-207,289.0
steal,cpu,03:09:02.427229,0,VM10-1-9-207,91.0
steal,cpu,03:09:02.427254,1,VM10-1-9-207,103.0
steal,cpu,03:09:02.427258,2,VM10-1-9-207,274.0
steal,cpu,03:09:02.427299,3,VM10-1-9-207,232.0
idle,cpu,03:09:02.427697,0,VM10-1-9-207,6450036.0
idle,cpu,03:09:02.427727,1,VM10-1-9-207,6404866.0
idle,cpu,03:09:02.427751,2,VM10-1-9-207,6423640.0
idle,cpu,03:09:02.427782,3,VM10-1-9-207,6376441.0
user,cpu,03:09:12.425844,0,VM10-1-9-207,237802.0
user,cpu,03:09:12.425942,1,VM10-1-9-207,280057.0
user,cpu,03:09:12.426369,2,VM10-1-9-207,249944.0
user,cpu,03:09:12.426494,3,VM10-1-9-207,308458.0
system,cpu,03:09:12.427402,0,VM10-1-9-207,7211.0
system,cpu,03:09:12.427441,1,VM10-1-9-207,9024.0
system,cpu,03:09:12.427478,2,VM10-1-9-207,9016.0
system,cpu,03:09:12.427513,3,VM10-1-9-207,8158.0
wait,cpu,03:09:12.427519,0,VM10-1-9-207,3842.0
wait,cpu,03:09:12.427572,1,VM10-1-9-207,4594.0
wait,cpu,03:09:12.427607,2,VM10-1-9-207,4568.0
wait,cpu,03:09:12.427655,3,VM10-1-9-207,3902.0
nice,cpu,03:09:12.427703,0,VM10-1-9-207,32.0
nice,cpu,03:09:12.427763,1,VM10-1-9-207,0.0
nice,cpu,03:09:12.427769,2,VM10-1-9-207,7516.0
nice,cpu,03:09:12.427819,3,VM10-1-9-207,0.0
interrupt,cpu,03:09:12.427850,0,VM10-1-9-207,0.0
interrupt,cpu,03:09:12.427882,1,VM10-1-9-207,0.0
interrupt,cpu,03:09:12.427913,2,VM10-1-9-207,0.0
interrupt,cpu,03:09:12.427945,3,VM10-1-9-207,0.0
softirq,cpu,03:09:12.427950,0,VM10-1-9-207,300.0
softirq,cpu,03:09:12.428032,1,VM10-1-9-207,151.0
softirq,cpu,03:09:12.428065,2,VM10-1-9-207,265.0
softirq,cpu,03:09:12.428097,3,VM10-1-9-207,289.0
steal,cpu,03:09:12.428131,0,VM10-1-9-207,91.0
steal,cpu,03:09:12.428166,1,VM10-1-9-207,103.0
steal,cpu,03:09:12.428171,2,VM10-1-9-207,275.0
steal,cpu,03:09:12.428224,3,VM10-1-9-207,232.0
idle,cpu,03:09:12.428255,0,VM10-1-9-207,6451034.0
idle,cpu,03:09:12.428285,1,VM10-1-9-207,6405863.0
idle,cpu,03:09:12.428320,2,VM10-1-9-207,6423640.0
idle,cpu,03:09:12.428353,3,VM10-1-9-207,6377438.0
user,cpu,03:09:22.425771,0,VM10-1-9-207,237802.0
user,cpu,03:09:22.425916,1,VM10-1-9-207,280058.0
user,cpu,03:09:22.425948,2,VM10-1-9-207,250943.0
user,cpu,03:09:22.425973,3,VM10-1-9-207,308458.0
system,cpu,03:09:22.426396,0,VM10-1-9-207,7211.0
system,cpu,03:09:22.426424,1,VM10-1-9-207,9025.0
system,cpu,03:09:22.426445,2,VM10-1-9-207,9016.0
system,cpu,03:09:22.426466,3,VM10-1-9-207,8158.0
wait,cpu,03:09:22.426471,0,VM10-1-9-207,3842.0
wait,cpu,03:09:22.426508,1,VM10-1-9-207,4594.0
wait,cpu,03:09:22.426529,2,VM10-1-9-207,4568.0
wait,cpu,03:09:22.426689,3,VM10-1-9-207,3902.0
nice,cpu,03:09:22.427260,0,VM10-1-9-207,32.0
nice,cpu,03:09:22.427283,1,VM10-1-9-207,0.0
nice,cpu,03:09:22.427311,2,VM10-1-9-207,7516.0
nice,cpu,03:09:22.427332,3,VM10-1-9-207,0.0
interrupt,cpu,03:09:22.427336,0,VM10-1-9-207,0.0
interrupt,cpu,03:09:22.427379,1,VM10-1-9-207,0.0
interrupt,cpu,03:09:22.427400,2,VM10-1-9-207,0.0
interrupt,cpu,03:09:22.427421,3,VM10-1-9-207,0.0
softirq,cpu,03:09:22.427459,0,VM10-1-9-207,300.0
softirq,cpu,03:09:22.427483,1,VM10-1-9-207,151.0
softirq,cpu,03:09:22.427487,2,VM10-1-9-207,265.0
softirq,cpu,03:09:22.427522,3,VM10-1-9-207,289.0
steal,cpu,03:09:22.427543,0,VM10-1-9-207,91.0
steal,cpu,03:09:22.427564,1,VM10-1-9-207,103.0
steal,cpu,03:09:22.427586,2,VM10-1-9-207,275.0
steal,cpu,03:09:22.427607,3,VM10-1-9-207,232.0
idle,cpu,03:09:22.427610,0,VM10-1-9-207,6452032.0
idle,cpu,03:09:22.427645,1,VM10-1-9-207,6406860.0
idle,cpu,03:09:22.427667,2,VM10-1-9-207,6423640.0
idle,cpu,03:09:22.427688,3,VM10-1-9-207,6378436.0
user,cpu,03:09:32.425776,0,VM10-1-9-207,237802.0
user,cpu,03:09:32.425872,1,VM10-1-9-207,280306.0
user,cpu,03:09:32.425900,2,VM10-1-9-207,251696.0
user,cpu,03:09:32.425925,3,VM10-1-9-207,308459.0
system,cpu,03:09:32.425950,0,VM10-1-9-207,7212.0
system,cpu,03:09:32.425954,1,VM10-1-9-207,9026.0
system,cpu,03:09:32.426028,2,VM10-1-9-207,9016.0
system,cpu,03:09:32.426040,3,VM10-1-9-207,8158.0
wait,cpu,03:09:32.426384,0,VM10-1-9-207,3845.0
wait,cpu,03:09:32.426406,1,VM10-1-9-207,4594.0
wait,cpu,03:09:32.426427,2,VM10-1-9-207,4568.0
wait,cpu,03:09:32.426448,3,VM10-1-9-207,3902.0
nice,cpu,03:09:32.426452,0,VM10-1-9-207,32.0
nice,cpu,03:09:32.426486,1,VM10-1-9-207,0.0
nice,cpu,03:09:32.426930,2,VM10-1-9-207,7516.0
nice,cpu,03:09:32.426952,3,VM10-1-9-207,0.0
interrupt,cpu,03:09:32.426973,0,VM10-1-9-207,0.0
interrupt,cpu,03:09:32.427027,1,VM10-1-9-207,0.0
interrupt,cpu,03:09:32.427048,2,VM10-1-9-207,0.0
interrupt,cpu,03:09:32.427052,3,VM10-1-9-207,0.0
softirq,cpu,03:09:32.427094,0,VM10-1-9-207,300.0
softirq,cpu,03:09:32.427116,1,VM10-1-9-207,151.0
softirq,cpu,03:09:32.427146,2,VM10-1-9-207,265.0
softirq,cpu,03:09:32.427168,3,VM10-1-9-207,289.0
steal,cpu,03:09:32.427189,0,VM10-1-9-207,91.0
steal,cpu,03:09:32.427198,1,VM10-1-9-207,103.0
steal,cpu,03:09:32.427235,2,VM10-1-9-207,275.0
steal,cpu,03:09:32.427262,3,VM10-1-9-207,233.0
idle,cpu,03:09:32.427294,0,VM10-1-9-207,6453027.0
idle,cpu,03:09:32.427315,1,VM10-1-9-207,6407610.0
idle,cpu,03:09:32.427342,2,VM10-1-9-207,6423887.0
idle,cpu,03:09:32.427346,3,VM10-1-9-207,6379434.0
user,cpu,03:09:42.425812,0,VM10-1-9-207,237803.0
user,cpu,03:09:42.425824,1,VM10-1-9-207,280307.0
user,cpu,03:09:42.425828,2,VM10-1-9-207,251696.0
user,cpu,03:09:42.425831,3,VM10-1-9-207,309456.0
system,cpu,03:09:42.425838,0,VM10-1-9-207,7212.0
system,cpu,03:09:42.425844,1,VM10-1-9-207,9028.0
system,cpu,03:09:42.425844,2,VM10-1-9-207,9016.0
system,cpu,03:09:42.425846,3,VM10-1-9-207,8161.0
wait,cpu,03:09:42.425846,0,VM10-1-9-207,3846.0
wait,cpu,03:09:42.425847,1,VM10-1-9-207,4594.0
wait,cpu,03:09:42.425848,2,VM10-1-9-207,4568.0
wait,cpu,03:09:42.425848,3,VM10-1-9-207,3902.0
nice,cpu,03:09:42.425849,0,VM10-1-9-207,32.0
nice,cpu,03:09:42.425850,1,VM10-1-9-207,0.0
nice,cpu,03:09:42.425851,2,VM10-1-9-207,7516.0
nice,cpu,03:09:42.425851,3,VM10-1-9-207,0.0
interrupt,cpu,03:09:42.425852,0,VM10-1-9-207,0.0
interrupt,cpu,03:09:42.425853,1,VM10-1-9-207,0.0
interrupt,cpu,03:09:42.425854,2,VM10-1-9-207,0.0
interrupt,cpu,03:09:42.425854,3,VM10-1-9-207,0.0
softirq,cpu,03:09:42.425855,0,VM10-1-9-207,301.0
softirq,cpu,03:09:42.425856,1,VM10-1-9-207,151.0
softirq,cpu,03:09:42.425857,2,VM10-1-9-207,265.0
softirq,cpu,03:09:42.425857,3,VM10-1-9-207,289.0
steal,cpu,03:09:42.425858,0,VM10-1-9-207,91.0
steal,cpu,03:09:42.425859,1,VM10-1-9-207,103.0
steal,cpu,03:09:42.425859,2,VM10-1-9-207,275.0
steal,cpu,03:09:42.425860,3,VM10-1-9-207,233.0
idle,cpu,03:09:42.425860,0,VM10-1-9-207,6454025.0
idle,cpu,03:09:42.425861,1,VM10-1-9-207,6408607.0
idle,cpu,03:09:42.425862,2,VM10-1-9-207,6424886.0
idle,cpu,03:09:42.425862,3,VM10-1-9-207,6379434.0
user,cpu,03:09:52.425780,0,VM10-1-9-207,237805.0
user,cpu,03:09:52.425790,1,VM10-1-9-207,280307.0
user,cpu,03:09:52.425797,2,VM10-1-9-207,252694.0
user,cpu,03:09:52.425806,3,VM10-1-9-207,309456.0
system,cpu,03:09:52.425815,0,VM10-1-9-207,7213.0
system,cpu,03:09:52.425822,1,VM10-1-9-207,9028.0
system,cpu,03:09:52.425823,2,VM10-1-9-207,9018.0
system,cpu,03:09:52.425827,3,VM10-1-9-207,8162.0
wait,cpu,03:09:52.425828,0,VM10-1-9-207,3846.0
wait,cpu,03:09:52.425828,1,VM10-1-9-207,4594.0
wait,cpu,03:09:52.425829,2,VM10-1-9-207,4568.0
wait,cpu,03:09:52.425830,3,VM10-1-9-207,3902.0
nice,cpu,03:09:52.425831,0,VM10-1-9-207,32.0
nice,cpu,03:09:52.425831,1,VM10-1-9-207,0.0
nice,cpu,03:09:52.425832,2,VM10-1-9-207,7516.0
nice,cpu,03:09:52.425833,3,VM10-1-9-207,0.0
interrupt,cpu,03:09:52.425834,0,VM10-1-9-207,0.0
interrupt,cpu,03:09:52.425834,1,VM10-1-9-207,0.0
interrupt,cpu,03:09:52.425835,2,VM10-1-9-207,0.0
interrupt,cpu,03:09:52.425836,3,VM10-1-9-207,0.0
softirq,cpu,03:09:52.425837,0,VM10-1-9-207,301.0
softirq,cpu,03:09:52.425837,1,VM10-1-9-207,151.0
softirq,cpu,03:09:52.425838,2,VM10-1-9-207,265.0
softirq,cpu,03:09:52.425839,3,VM10-1-9-207,289.0
steal,cpu,03:09:52.425851,0,VM10-1-9-207,91.0
steal,cpu,03:09:52.425852,1,VM10-1-9-207,103.0
steal,cpu,03:09:52.425852,2,VM10-1-9-207,275.0
steal,cpu,03:09:52.425852,3,VM10-1-9-207,233.0
idle,cpu,03:09:52.425853,0,VM10-1-9-207,6455020.0
idle,cpu,03:09:52.425853,1,VM10-1-9-207,6409605.0
idle,cpu,03:09:52.425858,2,VM10-1-9-207,6424886.0
idle,cpu,03:09:52.425858,3,VM10-1-9-207,6380432.0
user,cpu,03:10:02.425790,0,VM10-1-9-207,237806.0
user,cpu,03:10:02.425883,1,VM10-1-9-207,280308.0
user,cpu,03:10:02.425935,2,VM10-1-9-207,253691.0
user,cpu,03:10:02.425977,3,VM10-1-9-207,309456.0
system,cpu,03:10:02.429116,0,VM10-1-9-207,7214.0
system,cpu,03:10:02.429169,1,VM10-1-9-207,9028.0
system,cpu,03:10:02.429216,2,VM10-1-9-207,9021.0
system,cpu,03:10:02.429295,3,VM10-1-9-207,8162.0
wait,cpu,03:10:02.429346,0,VM10-1-9-207,3847.0
wait,cpu,03:10:02.429413,1,VM10-1-9-207,4594.0
wait,cpu,03:10:02.429489,2,VM10-1-9-207,4568.0
wait,cpu,03:10:02.429528,3,VM10-1-9-207,3902.0
nice,cpu,03:10:02.429593,0,VM10-1-9-207,32.0
nice,cpu,03:10:02.429628,1,VM10-1-9-207,0.0
nice,cpu,03:10:02.429674,2,VM10-1-9-207,7516.0
nice,cpu,03:10:02.429721,3,VM10-1-9-207,0.0
interrupt,cpu,03:10:02.429789,0,VM10-1-9-207,0.0
interrupt,cpu,03:10:02.429852,1,VM10-1-9-207,0.0
interrupt,cpu,03:10:02.429892,2,VM10-1-9-207,0.0
interrupt,cpu,03:10:02.429957,3,VM10-1-9-207,0.0
softirq,cpu,03:10:02.430057,0,VM10-1-9-207,301.0
softirq,cpu,03:10:02.430096,1,VM10-1-9-207,151.0
softirq,cpu,03:10:02.430163,2,VM10-1-9-207,265.0
softirq,cpu,03:10:02.430226,3,VM10-1-9-207,289.0
steal,cpu,03:10:02.430276,0,VM10-1-9-207,91.0
steal,cpu,03:10:02.430348,1,VM10-1-9-207,103.0
steal,cpu,03:10:02.430396,2,VM10-1-9-207,275.0
steal,cpu,03:10:02.430442,3,VM10-1-9-207,233.0
idle,cpu,03:10:02.430474,0,VM10-1-9-207,6456017.0
idle,cpu,03:10:02.430518,1,VM10-1-9-207,6410603.0
idle,cpu,03:10:02.430562,2,VM10-1-9-207,6424886.0
idle,cpu,03:10:02.430603,3,VM10-1-9-207,6381431.0
user,cpu,03:10:12.425771,0,VM10-1-9-207,237806.0
user,cpu,03:10:12.425875,1,VM10-1-9-207,280308.0
user,cpu,03:10:12.425914,2,VM10-1-9-207,254689.0
user,cpu,03:10:12.425947,3,VM10-1-9-207,309456.0
system,cpu,03:10:12.425980,0,VM10-1-9-207,7215.0
system,cpu,03:10:12.426036,1,VM10-1-9-207,9028.0
system,cpu,03:10:12.428483,2,VM10-1-9-207,9022.0
system,cpu,03:10:12.428514,3,VM10-1-9-207,8164.0
wait,cpu,03:10:12.428554,0,VM10-1-9-207,3848.0
wait,cpu,03:10:12.428584,1,VM10-1-9-207,4594.0
wait,cpu,03:10:12.428623,2,VM10-1-9-207,4568.0
wait,cpu,03:10:12.428660,3,VM10-1-9-207,3902.0
nice,cpu,03:10:12.428698,0,VM10-1-9-207,32.0
nice,cpu,03:10:12.428728,1,VM10-1-9-207,0.0
nice,cpu,03:10:12.428767,2,VM10-1-9-207,7516.0
nice,cpu,03:10:12.428798,3,VM10-1-9-207,0.0
interrupt,cpu,03:10:12.428843,0,VM10-1-9-207,0.0
interrupt,cpu,03:10:12.428882,1,VM10-1-9-207,0.0
interrupt,cpu,03:10:12.428943,2,VM10-1-9-207,0.0
interrupt,cpu,03:10:12.428976,3,VM10-1-9-207,0.0
softirq,cpu,03:10:12.429037,0,VM10-1-9-207,301.0
softirq,cpu,03:10:12.429075,1,VM10-1-9-207,151.0
softirq,cpu,03:10:12.429111,2,VM10-1-9-207,265.0
softirq,cpu,03:10:12.429149,3,VM10-1-9-207,289.0
steal,cpu,03:10:12.429179,0,VM10-1-9-207,91.0
steal,cpu,03:10:12.429219,1,VM10-1-9-207,103.0
steal,cpu,03:10:12.429777,2,VM10-1-9-207,276.0
steal,cpu,03:10:12.429810,3,VM10-1-9-207,233.0
idle,cpu,03:10:12.429850,0,VM10-1-9-207,6457013.0
idle,cpu,03:10:12.429882,1,VM10-1-9-207,6411600.0
idle,cpu,03:10:12.429922,2,VM10-1-9-207,6424886.0
idle,cpu,03:10:12.429962,3,VM10-1-9-207,6382429.0
user,cpu,03:10:22.425740,0,VM10-1-9-207,237807.0
user,cpu,03:10:22.426419,1,VM10-1-9-207,280308.0
user,cpu,03:10:22.427456,2,VM10-1-9-207,255687.0
user,cpu,03:10:22.427480,3,VM10-1-9-207,309456.0
system,cpu,03:10:22.427502,0,VM10-1-9-207,7216.0
