type,type_instance,host,time,value
memory,slab_recl,VM10-1-9-207,00:28:50.105834,319201280.0
memory,slab_unrecl,VM10-1-9-207,00:28:50.105834,33652736.0
memory,used,VM10-1-9-207,00:28:50.105834,261672960.0
memory,buffered,VM10-1-9-207,00:29:00.105748,142860288.0
memory,cached,VM10-1-9-207,00:29:00.105748,3721953280.0
memory,free,VM10-1-9-207,00:29:00.105748,3896393728.0
memory,slab_recl,VM10-1-9-207,00:29:00.105748,319180800.0
memory,slab_unrecl,VM10-1-9-207,00:29:00.105748,33492992.0
memory,used,VM10-1-9-207,00:29:00.105748,261775360.0
memory,buffered,VM10-1-9-207,00:29:10.106761,142864384.0
memory,cached,VM10-1-9-207,00:29:10.106761,3721965568.0
memory,free,VM10-1-9-207,00:29:10.106761,3896549376.0
memory,slab_recl,VM10-1-9-207,00:29:10.106761,319172608.0
memory,slab_unrecl,VM10-1-9-207,00:29:10.106761,33284096.0
memory,used,VM10-1-9-207,00:29:10.106761,261820416.0
memory,buffered,VM10-1-9-207,00:29:20.105758,142864384.0
memory,cached,VM10-1-9-207,00:29:20.105758,3721969664.0
memory,free,VM10-1-9-207,00:29:20.105758,3896647680.0
memory,slab_recl,VM10-1-9-207,00:29:20.105758,319172608.0
memory,slab_unrecl,VM10-1-9-207,00:29:20.105758,33202176.0
memory,used,VM10-1-9-207,00:29:20.105758,261799936.0
memory,buffered,VM10-1-9-207,00:29:30.105763,142872576.0
memory,cached,VM10-1-9-207,00:29:30.105763,3721977856.0
memory,free,VM10-1-9-207,00:29:30.105763,3896238080.0
memory,slab_recl,VM10-1-9-207,00:29:30.105763,319168512.0
memory,slab_unrecl,VM10-1-9-207,00:29:30.105763,33632256.0
memory,used,VM10-1-9-207,00:29:30.105763,261767168.0
memory,buffered,VM10-1-9-207,00:29:40.105751,142884864.0
memory,cached,VM10-1-9-207,00:29:40.105751,3721977856.0
memory,free,VM10-1-9-207,00:29:40.105751,3896012800.0
memory,slab_recl,VM10-1-9-207,00:29:40.105751,319152128.0
memory,slab_unrecl,VM10-1-9-207,00:29:40.105751,33513472.0
memory,used,VM10-1-9-207,00:29:40.105751,262115328.0
memory,buffered,VM10-1-9-207,00:29:50.105830,142897152.0
memory,cached,VM10-1-9-207,00:29:50.105830,3721981952.0
memory,free,VM10-1-9-207,00:29:50.105830,3896008704.0
memory,slab_recl,VM10-1-9-207,00:29:50.105830,319164416.0
memory,slab_unrecl,VM10-1-9-207,00:29:50.105830,33435648.0
memory,used,VM10-1-9-207,00:29:50.105830,262168576.0
memory,buffered,VM10-1-9-207,00:30:00.105776,142913536.0
memory,cached,VM10-1-9-207,00:30:00.105776,3721986048.0
memory,free,VM10-1-9-207,00:30:00.105776,3896156160.0
memory,slab_recl,VM10-1-9-207,00:30:00.105776,319148032.0
memory,slab_unrecl,VM10-1-9-207,00:30:00.105776,33271808.0
memory,used,VM10-1-9-207,00:30:00.105776,262180864.0
memory,buffered,VM10-1-9-207,00:30:10.105754,142934016.0
memory,cached,VM10-1-9-207,00:30:10.105754,3721986048.0
memory,free,VM10-1-9-207,00:30:10.105754,3895803904.0
memory,slab_recl,VM10-1-9-207,00:30:10.105754,319152128.0
memory,slab_unrecl,VM10-1-9-207,00:30:10.105754,33673216.0
memory,used,VM10-1-9-207,00:30:10.105754,262107136.0
memory,buffered,VM10-1-9-207,00:30:20.106271,142942208.0
memory,cached,VM10-1-9-207,00:30:20.106271,3722002432.0
memory,free,VM10-1-9-207,00:30:20.106271,3896188928.0
memory,slab_recl,VM10-1-9-207,00:30:20.106271,319160320.0
memory,slab_unrecl,VM10-1-9-207,00:30:20.106271,33435648.0
memory,used,VM10-1-9-207,00:30:20.106271,261926912.0
memory,buffered,VM10-1-9-207,00:30:30.105753,142954496.0
memory,cached,VM10-1-9-207,00:30:30.105753,3722002432.0
memory,free,VM10-1-9-207,00:30:30.105753,3896344576.0
memory,slab_recl,VM10-1-9-207,00:30:30.105753,319152128.0
memory,slab_unrecl,VM10-1-9-207,00:30:30.105753,33357824.0
memory,used,VM10-1-9-207,00:30:30.105753,261844992.0
memory,buffered,VM10-1-9-207,00:30:40.105761,142962688.0
memory,cached,VM10-1-9-207,00:30:40.105761,3722022912.0
memory,free,VM10-1-9-207,00:30:40.105761,3896602624.0
memory,slab_recl,VM10-1-9-207,00:30:40.105761,319148032.0
memory,slab_unrecl,VM10-1-9-207,00:30:40.105761,33243136.0
memory,used,VM10-1-9-207,00:30:40.105761,261677056.0
memory,buffered,VM10-1-9-207,00:30:50.105777,142966784.0
memory,cached,VM10-1-9-207,00:30:50.105777,3722035200.0
memory,free,VM10-1-9-207,00:30:50.105777,3896123392.0
memory,slab_recl,VM10-1-9-207,00:30:50.105777,319156224.0
memory,slab_unrecl,VM10-1-9-207,00:30:50.105777,33591296.0
memory,used,VM10-1-9-207,00:30:50.105777,261783552.0
memory,buffered,VM10-1-9-207,00:31:00.105753,142966784.0
memory,cached,VM10-1-9-207,00:31:00.105753,3722035200.0
memory,free,VM10-1-9-207,00:31:00.105753,3896442880.0
memory,slab_recl,VM10-1-9-207,00:31:00.105753,319152128.0
memory,slab_unrecl,VM10-1-9-207,00:31:00.105753,33366016.0
memory,used,VM10-1-9-207,00:31:00.105753,261693440.0
memory,buffered,VM10-1-9-207,00:31:10.105719,142974976.0
memory,cached,VM10-1-9-207,00:31:10.105719,3722039296.0
memory,free,VM10-1-9-207,00:31:10.105719,3896537088.0
memory,slab_recl,VM10-1-9-207,00:31:10.105719,319152128.0
memory,slab_unrecl,VM10-1-9-207,00:31:10.105719,33284096.0
memory,used,VM10-1-9-207,00:31:10.105719,261668864.0
memory,buffered,VM10-1-9-207,00:31:20.105752,142983168.0
memory,cached,VM10-1-9-207,00:31:20.105752,3722051584.0
memory,free,VM10-1-9-207,00:31:20.105752,3896635392.0
memory,slab_recl,VM10-1-9-207,00:31:20.105752,319156224.0
memory,slab_unrecl,VM10-1-9-207,00:31:20.105752,33161216.0
memory,used,VM10-1-9-207,00:31:20.105752,261668864.0
memory,buffered,VM10-1-9-207,00:31:30.105772,142983168.0
memory,cached,VM10-1-9-207,00:31:30.105772,3722059776.0
memory,free,VM10-1-9-207,00:31:30.105772,3896156160.0
memory,slab_recl,VM10-1-9-207,00:31:30.105772,319164416.0
memory,slab_unrecl,VM10-1-9-207,00:31:30.105772,33603584.0
memory,used,VM10-1-9-207,00:31:30.105772,261689344.0
memory,buffered,VM10-1-9-207,00:31:40.105752,142995456.0
memory,used,VM10-1-9-207,00:31:40.105752,261636096.0
