type,host,time,type_instance,instance,value
cpu,VM10-1-9-207,00:32:27.516896,steal,0,51.0
cpu,VM10-1-9-207,00:32:27.516897,steal,1,61.0
cpu,VM10-1-9-207,00:32:27.516898,steal,2,222.0
cpu,VM10-1-9-207,00:32:27.516898,steal,3,142.0
cpu,VM10-1-9-207,00:32:27.516899,idle,0,5697359.0
cpu,VM10-1-9-207,00:32:27.516900,idle,1,5678187.0
cpu,VM10-1-9-207,00:32:27.516900,idle,2,5673845.0
cpu,VM10-1-9-207,00:32:27.516901,idle,3,5706336.0
cpu,VM10-1-9-207,00:32:37.516858,user,0,53644.0
cpu,VM10-1-9-207,00:32:37.516865,user,1,69704.0
cpu,VM10-1-9-207,00:32:37.516876,user,2,63831.0
cpu,VM10-1-9-207,00:32:37.516891,user,3,41630.0
cpu,VM10-1-9-207,00:32:37.516896,system,0,5790.0
cpu,VM10-1-9-207,00:32:37.516899,system,1,7414.0
cpu,VM10-1-9-207,00:32:37.516899,system,2,7185.0
cpu,VM10-1-9-207,00:32:37.516900,system,3,6804.0
cpu,VM10-1-9-207,00:32:37.516901,wait,0,3350.0
cpu,VM10-1-9-207,00:32:37.516901,wait,1,4380.0
cpu,VM10-1-9-207,00:32:37.516902,wait,2,4024.0
cpu,VM10-1-9-207,00:32:37.516902,wait,3,3622.0
cpu,VM10-1-9-207,00:32:37.516903,nice,0,32.0
cpu,VM10-1-9-207,00:32:37.516903,nice,1,0.0
cpu,VM10-1-9-207,00:32:37.516904,nice,2,7516.0
cpu,VM10-1-9-207,00:32:37.516905,nice,3,0.0
cpu,VM10-1-9-207,00:32:37.516906,interrupt,0,0.0
cpu,VM10-1-9-207,00:32:37.516906,interrupt,1,0.0
cpu,VM10-1-9-207,00:32:37.516909,interrupt,2,0.0
cpu,VM10-1-9-207,00:32:37.516909,interrupt,3,0.0
cpu,VM10-1-9-207,00:32:37.516910,softirq,0,206.0
cpu,VM10-1-9-207,00:32:37.516910,softirq,1,112.0
cpu,VM10-1-9-207,00:32:37.516911,softirq,2,220.0
cpu,VM10-1-9-207,00:32:37.516911,softirq,3,188.0
cpu,VM10-1-9-207,00:32:37.516912,steal,0,51.0
cpu,VM10-1-9-207,00:32:37.516913,steal,1,61.0
cpu,VM10-1-9-207,00:32:37.516913,steal,2,222.0
cpu,VM10-1-9-207,00:32:37.516914,steal,3,142.0
cpu,VM10-1-9-207,00:32:37.516914,idle,0,5698355.0
cpu,VM10-1-9-207,00:32:37.516915,idle,1,5679186.0
cpu,VM10-1-9-207,00:32:37.516916,idle,2,5673845.0
cpu,VM10-1-9-207,00:32:37.516916,idle,3,5707334.0
cpu,VM10-1-9-207,00:32:47.516913,user,0,54354.0
cpu,VM10-1-9-207,00:32:47.516928,user,1,69705.0
cpu,VM10-1-9-207,00:32:47.516934,user,2,64120.0
cpu,VM10-1-9-207,00:32:47.516943,user,3,41631.0
cpu,VM10-1-9-207,00:32:47.516950,system,0,5792.0
cpu,VM10-1-9-207,00:32:47.516955,system,1,7415.0
cpu,VM10-1-9-207,00:32:47.516956,system,2,7186.0
cpu,VM10-1-9-207,00:32:47.516960,system,3,6804.0
cpu,VM10-1-9-207,00:32:47.516961,wait,0,3352.0
cpu,VM10-1-9-207,00:32:47.516962,wait,1,4380.0
cpu,VM10-1-9-207,00:32:47.516963,wait,2,4024.0
cpu,VM10-1-9-207,00:32:47.516963,wait,3,3622.0
cpu,VM10-1-9-207,00:32:47.516964,nice,0,32.0
cpu,VM10-1-9-207,00:32:47.516965,nice,1,0.0
cpu,VM10-1-9-207,00:32:47.516965,nice,2,7516.0
cpu,VM10-1-9-207,00:32:47.516966,nice,3,0.0
cpu,VM10-1-9-207,00:32:47.516968,interrupt,0,0.0
cpu,VM10-1-9-207,00:32:47.516968,interrupt,1,0.0
cpu,VM10-1-9-207,00:32:47.516969,interrupt,2,0.0
cpu,VM10-1-9-207,00:32:47.516969,interrupt,3,0.0
cpu,VM10-1-9-207,00:32:47.516970,softirq,0,206.0
cpu,VM10-1-9-207,00:32:47.516971,softirq,1,112.0
cpu,VM10-1-9-207,00:32:47.516972,softirq,2,220.0
cpu,VM10-1-9-207,00:32:47.516973,softirq,3,188.0
cpu,VM10-1-9-207,00:32:47.516973,steal,0,51.0
cpu,VM10-1-9-207,00:32:47.516974,steal,1,62.0
cpu,VM10-1-9-207,00:32:47.516975,steal,2,222.0
cpu,VM10-1-9-207,00:32:47.516976,steal,3,142.0
cpu,VM10-1-9-207,00:32:47.516976,idle,0,5698641.0
cpu,VM10-1-9-207,00:32:47.516977,idle,1,5680184.0
cpu,VM10-1-9-207,00:32:47.516978,idle,2,5674555.0
cpu,VM10-1-9-207,00:32:47.516979,idle,3,5708332.0
cpu,VM10-1-9-207,00:32:57.516831,user,0,55354.0
cpu,VM10-1-9-207,00:32:57.516941,user,1,69705.0
cpu,VM10-1-9-207,00:32:57.516954,user,2,64120.0
cpu,VM10-1-9-207,00:32:57.516964,user,3,41631.0
cpu,VM10-1-9-207,00:32:57.516984,system,0,5792.0
cpu,VM10-1-9-207,00:32:57.516999,system,1,7416.0
cpu,VM10-1-9-207,00:32:57.517027,system,2,7187.0
cpu,VM10-1-9-207,00:32:57.517028,system,3,6806.0
cpu,VM10-1-9-207,00:32:57.517029,wait,0,3352.0
cpu,VM10-1-9-207,00:32:57.517031,wait,1,4380.0
cpu,VM10-1-9-207,00:32:57.517032,wait,2,4024.0
cpu,VM10-1-9-207,00:32:57.517033,wait,3,3622.0
cpu,VM10-1-9-207,00:32:57.517034,nice,0,32.0
cpu,VM10-1-9-207,00:32:57.517035,nice,1,0.0
cpu,VM10-1-9-207,00:32:57.517035,nice,2,7516.0
cpu,VM10-1-9-207,00:32:57.517045,nice,3,0.0
cpu,VM10-1-9-207,00:32:57.517046,interrupt,0,0.0
cpu,VM10-1-9-207,00:32:57.517047,interrupt,1,0.0
cpu,VM10-1-9-207,00:32:57.517048,interrupt,2,0.0
cpu,VM10-1-9-207,00:32:57.517049,interrupt,3,0.0
cpu,VM10-1-9-207,00:32:57.517051,softirq,0,206.0
cpu,VM10-1-9-207,00:32:57.517052,softirq,1,112.0
cpu,VM10-1-9-207,00:32:57.517053,softirq,2,220.0
cpu,VM10-1-9-207,00:32:57.517054,softirq,3,188.0
cpu,VM10-1-9-207,00:32:57.517055,steal,0,51.0
cpu,VM10-1-9-207,00:32:57.517056,steal,1,62.0
cpu,VM10-1-9-207,00:32:57.517057,steal,2,222.0
cpu,VM10-1-9-207,00:32:57.517058,steal,3,142.0
cpu,VM10-1-9-207,00:32:57.517059,idle,0,5698641.0
cpu,VM10-1-9-207,00:32:57.517062,idle,1,5681183.0
cpu,VM10-1-9-207,00:32:57.517063,idle,2,5675552.0
cpu,VM10-1-9-207,00:32:57.517064,idle,3,5709328.0
cpu,VM10-1-9-207,00:33:07.535163,user,0,56354.0
cpu,VM10-1-9-207,00:33:07.535233,user,1,69705.0
cpu,VM10-1-9-207,00:33:07.535242,user,2,64120.0
cpu,VM10-1-9-207,00:33:07.535261,user,3,41632.0
cpu,VM10-1-9-207,00:33:07.535267,system,0,5792.0
cpu,VM10-1-9-207,00:33:07.535272,system,1,7416.0
cpu,VM10-1-9-207,00:33:07.535274,system,2,7188.0
cpu,VM10-1-9-207,00:33:07.535275,system,3,6807.0
cpu,VM10-1-9-207,00:33:07.535276,wait,0,3352.0
cpu,VM10-1-9-207,00:33:07.535277,wait,1,4380.0
cpu,VM10-1-9-207,00:33:07.535278,wait,2,4024.0
cpu,VM10-1-9-207,00:33:07.535279,wait,3,3622.0
cpu,VM10-1-9-207,00:33:07.535280,nice,0,32.0
cpu,VM10-1-9-207,00:33:07.535282,nice,1,0.0
cpu,VM10-1-9-207,00:33:07.535283,nice,2,7516.0
cpu,VM10-1-9-207,00:33:07.535284,nice,3,0.0
cpu,VM10-1-9-207,00:33:07.535285,interrupt,0,0.0
cpu,VM10-1-9-207,00:33:07.535286,interrupt,1,0.0
cpu,VM10-1-9-207,00:33:07.535287,interrupt,2,0.0
cpu,VM10-1-9-207,00:33:07.535288,interrupt,3,0.0
cpu,VM10-1-9-207,00:33:07.535289,softirq,0,206.0
cpu,VM10-1-9-207,00:33:07.535290,softirq,1,112.0
cpu,VM10-1-9-207,00:33:07.535291,softirq,2,220.0
cpu,VM10-1-9-207,00:33:07.535293,softirq,3,188.0
cpu,VM10-1-9-207,00:33:07.535299,steal,0,52.0
cpu,VM10-1-9-207,00:33:07.535300,steal,1,62.0
cpu,VM10-1-9-207,00:33:07.535302,steal,2,222.0
cpu,VM10-1-9-207,00:33:07.535303,steal,3,142.0
cpu,VM10-1-9-207,00:33:07.535304,idle,0,5698641.0
cpu,VM10-1-9-207,00:33:07.535305,idle,1,5682181.0
cpu,VM10-1-9-207,00:33:07.535307,idle,2,5676550.0
cpu,VM10-1-9-207,00:33:07.535308,idle,3,5710324.0
cpu,VM10-1-9-207,00:33:17.516857,user,0,57353.0
cpu,VM10-1-9-207,00:33:17.516865,user,1,69708.0
cpu,VM10-1-9-207,00:33:17.516875,user,2,64120.0
cpu,VM10-1-9-207,00:33:17.516882,user,3,41633.0
cpu,VM10-1-9-207,00:33:17.516887,system,0,5792.0
cpu,VM10-1-9-207,00:33:17.516891,system,1,7416.0
cpu,VM10-1-9-207,00:33:17.516892,system,2,7189.0
cpu,VM10-1-9-207,00:33:17.516893,system,3,6808.0
cpu,VM10-1-9-207,00:33:17.516894,wait,0,3352.0
cpu,VM10-1-9-207,00:33:17.516895,wait,1,4380.0
cpu,VM10-1-9-207,00:33:17.516896,wait,2,4024.0
cpu,VM10-1-9-207,00:33:17.516896,wait,3,3622.0
cpu,VM10-1-9-207,00:33:17.516897,nice,0,32.0
cpu,VM10-1-9-207,00:33:17.516897,nice,1,0.0
cpu,VM10-1-9-207,00:33:17.516898,nice,2,7516.0
cpu,VM10-1-9-207,00:33:17.516899,nice,3,0.0
cpu,VM10-1-9-207,00:33:17.516900,interrupt,0,0.0
cpu,VM10-1-9-207,00:33:17.516901,interrupt,1,0.0
cpu,VM10-1-9-207,00:33:17.516901,interrupt,2,0.0
cpu,VM10-1-9-207,00:33:17.516902,interrupt,3,0.0
cpu,VM10-1-9-207,00:33:17.516903,softirq,0,206.0
cpu,VM10-1-9-207,00:33:17.516904,softirq,1,112.0
cpu,VM10-1-9-207,00:33:17.516904,softirq,2,220.0
cpu,VM10-1-9-207,00:33:17.516905,softirq,3,190.0
cpu,VM10-1-9-207,00:33:17.516906,steal,0,52.0
cpu,VM10-1-9-207,00:33:17.516906,steal,1,62.0
cpu,VM10-1-9-207,00:33:17.516907,steal,2,222.0
cpu,VM10-1-9-207,00:33:17.516907,steal,3,142.0
cpu,VM10-1-9-207,00:33:17.516908,idle,0,5698641.0
cpu,VM10-1-9-207,00:33:17.516909,idle,1,5683178.0
cpu,VM10-1-9-207,00:33:17.516910,idle,2,5677548.0
cpu,VM10-1-9-207,00:33:17.516911,idle,3,5711322.0
cpu,VM10-1-9-207,00:33:27.516836,user,0,57601.0
cpu,VM10-1-9-207,00:33:27.516856,user,1,69709.0
cpu,VM10-1-9-207,00:33:27.516865,user,2,64870.0
cpu,VM10-1-9-207,00:33:27.516871,user,3,41634.0
cpu,VM10-1-9-207,00:33:27.516888,system,0,5793.0
cpu,VM10-1-9-207,00:33:27.516894,system,1,7417.0
cpu,VM10-1-9-207,00:33:27.516895,system,2,7191.0
cpu,VM10-1-9-207,00:33:27.516896,system,3,6808.0
cpu,VM10-1-9-207,00:33:27.516896,wait,0,3352.0
cpu,VM10-1-9-207,00:33:27.516897,wait,1,4380.0
cpu,VM10-1-9-207,00:33:27.516897,wait,2,4024.0
cpu,VM10-1-9-207,00:33:27.516901,wait,3,3624.0
cpu,VM10-1-9-207,00:33:27.516902,nice,0,32.0
cpu,VM10-1-9-207,00:33:27.516903,nice,1,0.0
cpu,VM10-1-9-207,00:33:27.516903,nice,2,7516.0
cpu,VM10-1-9-207,00:33:27.516904,nice,3,0.0
cpu,VM10-1-9-207,00:33:27.516905,interrupt,0,0.0
cpu,VM10-1-9-207,00:33:27.516905,interrupt,1,0.0
cpu,VM10-1-9-207,00:33:27.516906,interrupt,2,0.0
cpu,VM10-1-9-207,00:33:27.516906,interrupt,3,0.0
cpu,VM10-1-9-207,00:33:27.516907,softirq,0,206.0
cpu,VM10-1-9-207,00:33:27.516908,softirq,1,112.0
cpu,VM10-1-9-207,00:33:27.516908,softirq,2,220.0
cpu,VM10-1-9-207,00:33:27.516909,softirq,3,190.0
cpu,VM10-1-9-207,00:33:27.516910,steal,0,52.0
cpu,VM10-1-9-207,00:33:27.516922,steal,1,62.0
cpu,VM10-1-9-207,00:33:27.516922,steal,2,222.0
cpu,VM10-1-9-207,00:33:27.516923,steal,3,142.0
cpu,VM10-1-9-207,00:33:27.516923,idle,0,5699391.0
cpu,VM10-1-9-207,00:33:27.516924,idle,1,5684176.0
cpu,VM10-1-9-207,00:33:27.516925,idle,2,5677795.0
cpu,VM10-1-9-207,00:33:27.516925,idle,3,5712318.0
cpu,VM10-1-9-207,00:33:37.516876,user,0,58600.0
cpu,VM10-1-9-207,00:33:37.517015,user,1,69709.0
cpu,VM10-1-9-207,00:33:37.517102,user,2,64870.0
cpu,VM10-1-9-207,00:33:37.517129,user,3,41635.0
cpu,VM10-1-9-207,00:33:37.517143,system,0,5794.0
cpu,VM10-1-9-207,00:33:37.519606,system,1,7418.0
cpu,VM10-1-9-207,00:33:37.519618,system,2,7192.0
cpu,VM10-1-9-207,00:33:37.519618,system,3,6809.0
cpu,VM10-1-9-207,00:33:37.519619,wait,0,3352.0
cpu,VM10-1-9-207,00:33:37.519620,wait,1,4380.0
cpu,VM10-1-9-207,00:33:37.519621,wait,2,4024.0
cpu,VM10-1-9-207,00:33:37.519622,wait,3,3624.0
cpu,VM10-1-9-207,00:33:37.519623,nice,0,32.0
cpu,VM10-1-9-207,00:33:37.519623,nice,1,0.0
cpu,VM10-1-9-207,00:33:37.519624,nice,2,7516.0
cpu,VM10-1-9-207,00:33:37.520233,nice,3,0.0
cpu,VM10-1-9-207,00:33:37.520236,interrupt,0,0.0
cpu,VM10-1-9-207,00:33:37.520236,interrupt,1,0.0
cpu,VM10-1-9-207,00:33:37.520236,interrupt,2,0.0
cpu,VM10-1-9-207,00:33:37.520237,interrupt,3,0.0
cpu,VM10-1-9-207,00:33:37.520237,softirq,0,206.0
cpu,VM10-1-9-207,00:33:37.520238,softirq,1,112.0
cpu,VM10-1-9-207,00:33:37.520238,softirq,2,220.0
cpu,VM10-1-9-207,00:33:37.520239,softirq,3,190.0
cpu,VM10-1-9-207,00:33:37.520239,steal,0,52.0
cpu,VM10-1-9-207,00:33:37.520240,steal,1,62.0
cpu,VM10-1-9-207,00:33:37.520241,steal,2,222.0
cpu,VM10-1-9-207,00:33:37.520241,steal,3,143.0
cpu,VM10-1-9-207,00:33:37.520242,idle,0,5699391.0
cpu,VM10-1-9-207,00:33:37.520478,idle,1,5685175.0
cpu,VM10-1-9-207,00:33:37.520499,idle,2,5678792.0
cpu,VM10-1-9-207,00:33:37.520506,idle,3,5713314.0
cpu,VM10-1-9-207,00:33:47.516813,user,0,58849.0
cpu,VM10-1-9-207,00:33:47.516820,user,1,70014.0
cpu,VM10-1-9-207,00:33:47.516843,user,2,64873.0
cpu,VM10-1-9-207,00:33:47.516847,user,3,42082.0
cpu,VM10-1-9-207,00:33:47.516851,system,0,5794.0
cpu,VM10-1-9-207,00:33:47.516871,system,1,7419.0
cpu,VM10-1-9-207,00:33:47.516872,system,2,7194.0
cpu,VM10-1-9-207,00:33:47.516881,system,3,6810.0
cpu,VM10-1-9-207,00:33:47.516882,wait,0,3352.0
cpu,VM10-1-9-207,00:33:47.516883,wait,1,4380.0
cpu,VM10-1-9-207,00:33:47.516883,wait,2,4024.0
cpu,VM10-1-9-207,00:33:47.516884,wait,3,3625.0
cpu,VM10-1-9-207,00:33:47.516885,nice,0,32.0
cpu,VM10-1-9-207,00:33:47.516885,nice,1,0.0
cpu,VM10-1-9-207,00:33:47.516886,nice,2,7516.0
cpu,VM10-1-9-207,00:33:47.516886,nice,3,0.0
cpu,VM10-1-9-207,00:33:47.516887,interrupt,0,0.0
cpu,VM10-1-9-207,00:33:47.516888,interrupt,1,0.0
cpu,VM10-1-9-207,00:33:47.516889,interrupt,2,0.0
cpu,VM10-1-9-207,00:33:47.516889,interrupt,3,0.0
cpu,VM10-1-9-207,00:33:47.516890,softirq,0,206.0
cpu,VM10-1-9-207,00:33:47.516891,softirq,1,112.0
cpu,VM10-1-9-207,00:33:47.516891,softirq,2,220.0
cpu,VM10-1-9-207,00:33:47.516892,softirq,3,190.0
cpu,VM10-1-9-207,00:33:47.516893,steal,0,52.0
cpu,VM10-1-9-207,00:33:47.516893,steal,1,62.0
cpu,VM10-1-9-207,00:33:47.516894,steal,2,222.0
cpu,VM10-1-9-207,00:33:47.516895,steal,3,143.0
cpu,VM10-1-9-207,00:33:47.516895,idle,0,5700141.0
cpu,VM10-1-9-207,00:33:47.516896,idle,1,5685868.0
cpu,VM10-1-9-207,00:33:47.516896,idle,2,5679788.0
cpu,VM10-1-9-207,00:33:47.516897,idle,3,5713865.0
cpu,VM10-1-9-207,00:33:57.516911,user,0,58850.0
cpu,VM10-1-9-207,00:33:57.516925,user,1,71014.0
cpu,VM10-1-9-207,00:33:57.516933,user,2,64874.0
cpu,VM10-1-9-207,00:33:57.516951,user,3,42084.0
cpu,VM10-1-9-207,00:33:57.516982,system,0,5794.0
cpu,VM10-1-9-207,00:33:57.516989,system,1,7419.0
cpu,VM10-1-9-207,00:33:57.516990,system,2,7194.0
cpu,VM10-1-9-207,00:33:57.516991,system,3,6813.0
cpu,VM10-1-9-207,00:33:57.516992,wait,0,3352.0
cpu,VM10-1-9-207,00:33:57.516993,wait,1,4380.0
cpu,VM10-1-9-207,00:33:57.516994,wait,2,4024.0
cpu,VM10-1-9-207,00:33:57.516994,wait,3,3625.0
cpu,VM10-1-9-207,00:33:57.516995,nice,0,32.0
cpu,VM10-1-9-207,00:33:57.516996,nice,1,0.0
cpu,VM10-1-9-207,00:33:57.516997,nice,2,7516.0
cpu,VM10-1-9-207,00:33:57.516998,nice,3,0.0
cpu,VM10-1-9-207,00:33:57.516999,interrupt,0,0.0
cpu,VM10-1-9-207,00:33:57.517000,interrupt,1,0.0
cpu,VM10-1-9-207,00:33:57.517001,interrupt,2,0.0
cpu,VM10-1-9-207,00:33:57.517002,interrupt,3,0.0
cpu,VM10-1-9-207,00:33:57.517003,softirq,0,206.0
cpu,VM10-1-9-207,00:33:57.517004,softirq,1,112.0
cpu,VM10-1-9-207,00:33:57.517005,softirq,2,220.0
cpu,VM10-1-9-207,00:33:57.517006,softirq,3,190.0
cpu,VM10-1-9-207,00:33:57.517007,steal,0,52.0
cpu,VM10-1-9-207,00:33:57.517008,steal,1,62.0
cpu,VM10-1-9-207,00:33:57.517017,steal,2,222.0
cpu,VM10-1-9-207,00:33:57.517018,steal,3,143.0
cpu,VM10-1-9-207,00:33:57.517019,idle,0,5701139.0
cpu,VM10-1-9-207,00:33:57.517020,idle,1,5685868.0
cpu,VM10-1-9-207,00:33:57.517021,idle,2,5680785.0
cpu,VM10-1-9-207,00:33:57.517022,idle,3,5714860.0
cpu,VM10-1-9-207,00:34:07.516795,user,0,59099.0
cpu,VM10-1-9-207,00:34:07.516873,user,1,71766.0
cpu,VM10-1-9-207,00:34:07.516889,user,2,64874.0
cpu,VM10-1-9-207,00:34:07.516898,user,3,42085.0
cpu,VM10-1-9-207,00:34:07.516902,system,0,5795.0
cpu,VM10-1-9-207,00:34:07.516962,system,1,7419.0
cpu,VM10-1-9-207,00:34:07.516989,system,2,7196.0
cpu,VM10-1-9-207,00:34:07.517021,system,3,6814.0
cpu,VM10-1-9-207,00:34:07.517025,wait,0,3355.0
cpu,VM10-1-9-207,00:34:07.517070,wait,1,4380.0
