type,host,time,type_instance,instance,value
cpu,VM10-1-9-207,00:27:40.104415,wait,0,3328.0
cpu,VM10-1-9-207,00:27:40.104416,wait,1,4379.0
cpu,VM10-1-9-207,00:27:40.104417,wait,2,4022.0
cpu,VM10-1-9-207,00:27:40.104418,wait,3,3616.0
cpu,VM10-1-9-207,00:27:40.104418,nice,0,32.0
cpu,VM10-1-9-207,00:27:40.104419,nice,1,0.0
cpu,VM10-1-9-207,00:27:40.104419,nice,2,7516.0
cpu,VM10-1-9-207,00:27:40.104420,nice,3,0.0
cpu,VM10-1-9-207,00:27:40.104421,interrupt,0,0.0
cpu,VM10-1-9-207,00:27:40.104422,interrupt,1,0.0
cpu,VM10-1-9-207,00:27:40.104422,interrupt,2,0.0
cpu,VM10-1-9-207,00:27:40.104423,interrupt,3,0.0
cpu,VM10-1-9-207,00:27:40.104423,softirq,0,203.0
cpu,VM10-1-9-207,00:27:40.104437,softirq,1,112.0
cpu,VM10-1-9-207,00:27:40.104438,softirq,2,220.0
cpu,VM10-1-9-207,00:27:40.104439,softirq,3,186.0
cpu,VM10-1-9-207,00:27:40.104439,steal,0,49.0
cpu,VM10-1-9-207,00:27:40.104439,steal,1,60.0
cpu,VM10-1-9-207,00:27:40.104444,steal,2,219.0
cpu,VM10-1-9-207,00:27:40.104445,steal,3,140.0
cpu,VM10-1-9-207,00:27:40.104445,idle,0,5672561.0
cpu,VM10-1-9-207,00:27:40.104445,idle,1,5655408.0
cpu,VM10-1-9-207,00:27:40.104446,idle,2,5660713.0
cpu,VM10-1-9-207,00:27:40.104475,idle,3,5679880.0
cpu,VM10-1-9-207,00:27:50.104514,user,0,49788.0
cpu,VM10-1-9-207,00:27:50.104541,user,1,63816.0
cpu,VM10-1-9-207,00:27:50.104548,user,2,48297.0
cpu,VM10-1-9-207,00:27:50.104553,user,3,39415.0
cpu,VM10-1-9-207,00:27:50.104566,system,0,5746.0
cpu,VM10-1-9-207,00:27:50.104575,system,1,7358.0
cpu,VM10-1-9-207,00:27:50.104576,system,2,7127.0
cpu,VM10-1-9-207,00:27:50.104577,system,3,6763.0
cpu,VM10-1-9-207,00:27:50.104578,wait,0,3328.0
cpu,VM10-1-9-207,00:27:50.104579,wait,1,4379.0
cpu,VM10-1-9-207,00:27:50.104580,wait,2,4022.0
cpu,VM10-1-9-207,00:27:50.104581,wait,3,3617.0
cpu,VM10-1-9-207,00:27:50.104589,nice,0,32.0
cpu,VM10-1-9-207,00:27:50.104591,nice,1,0.0
cpu,VM10-1-9-207,00:27:50.104592,nice,2,7516.0
cpu,VM10-1-9-207,00:27:50.104594,nice,3,0.0
cpu,VM10-1-9-207,00:27:50.104595,interrupt,0,0.0
cpu,VM10-1-9-207,00:27:50.104596,interrupt,1,0.0
cpu,VM10-1-9-207,00:27:50.104597,interrupt,2,0.0
cpu,VM10-1-9-207,00:27:50.104598,interrupt,3,0.0
cpu,VM10-1-9-207,00:27:50.104604,softirq,0,203.0
cpu,VM10-1-9-207,00:27:50.104605,softirq,1,112.0
cpu,VM10-1-9-207,00:27:50.104606,softirq,2,220.0
cpu,VM10-1-9-207,00:27:50.104607,softirq,3,186.0
cpu,VM10-1-9-207,00:27:50.104609,steal,0,49.0
cpu,VM10-1-9-207,00:27:50.104610,steal,1,60.0
cpu,VM10-1-9-207,00:27:50.104611,steal,2,219.0
cpu,VM10-1-9-207,00:27:50.104612,steal,3,140.0
cpu,VM10-1-9-207,00:27:50.104613,idle,0,5673560.0
cpu,VM10-1-9-207,00:27:50.104614,idle,1,5656402.0
cpu,VM10-1-9-207,00:27:50.104616,idle,2,5660713.0
cpu,VM10-1-9-207,00:27:50.104617,idle,3,5680874.0
cpu,VM10-1-9-207,00:28:00.104489,user,0,49788.0
cpu,VM10-1-9-207,00:28:00.104498,user,1,63816.0
cpu,VM10-1-9-207,00:28:00.104518,user,2,49296.0
cpu,VM10-1-9-207,00:28:00.104524,user,3,39416.0
cpu,VM10-1-9-207,00:28:00.104529,system,0,5747.0
cpu,VM10-1-9-207,00:28:00.104533,system,1,7360.0
cpu,VM10-1-9-207,00:28:00.104534,system,2,7127.0
cpu,VM10-1-9-207,00:28:00.104535,system,3,6764.0
cpu,VM10-1-9-207,00:28:00.104536,wait,0,3328.0
cpu,VM10-1-9-207,00:28:00.104537,wait,1,4379.0
cpu,VM10-1-9-207,00:28:00.104537,wait,2,4022.0
cpu,VM10-1-9-207,00:28:00.104538,wait,3,3617.0
cpu,VM10-1-9-207,00:28:00.104539,nice,0,32.0
cpu,VM10-1-9-207,00:28:00.104540,nice,1,0.0
cpu,VM10-1-9-207,00:28:00.104541,nice,2,7516.0
cpu,VM10-1-9-207,00:28:00.104542,nice,3,0.0
cpu,VM10-1-9-207,00:28:00.104543,interrupt,0,0.0
cpu,VM10-1-9-207,00:28:00.104544,interrupt,1,0.0
cpu,VM10-1-9-207,00:28:00.104545,interrupt,2,0.0
cpu,VM10-1-9-207,00:28:00.104554,interrupt,3,0.0
cpu,VM10-1-9-207,00:28:00.104555,softirq,0,203.0
cpu,VM10-1-9-207,00:28:00.104556,softirq,1,112.0
cpu,VM10-1-9-207,00:28:00.104566,softirq,2,220.0
cpu,VM10-1-9-207,00:28:00.104567,softirq,3,186.0
cpu,VM10-1-9-207,00:28:00.104568,steal,0,49.0
cpu,VM10-1-9-207,00:28:00.104570,steal,1,60.0
cpu,VM10-1-9-207,00:28:00.104571,steal,2,219.0
cpu,VM10-1-9-207,00:28:00.104571,steal,3,140.0
cpu,VM10-1-9-207,00:28:00.104572,idle,0,5674558.0
cpu,VM10-1-9-207,00:28:00.104573,idle,1,5657398.0
cpu,VM10-1-9-207,00:28:00.104574,idle,2,5660713.0
cpu,VM10-1-9-207,00:28:00.104575,idle,3,5681872.0
cpu,VM10-1-9-207,00:28:10.104518,user,0,49788.0
cpu,VM10-1-9-207,00:28:10.104543,user,1,63816.0
cpu,VM10-1-9-207,00:28:10.104560,user,2,50296.0
cpu,VM10-1-9-207,00:28:10.104572,user,3,39416.0
cpu,VM10-1-9-207,00:28:10.104578,system,0,5748.0
cpu,VM10-1-9-207,00:28:10.104585,system,1,7362.0
cpu,VM10-1-9-207,00:28:10.104586,system,2,7127.0
cpu,VM10-1-9-207,00:28:10.104588,system,3,6766.0
cpu,VM10-1-9-207,00:28:10.104589,wait,0,3330.0
cpu,VM10-1-9-207,00:28:10.104590,wait,1,4379.0
cpu,VM10-1-9-207,00:28:10.104591,wait,2,4022.0
cpu,VM10-1-9-207,00:28:10.104593,wait,3,3617.0
cpu,VM10-1-9-207,00:28:10.104594,nice,0,32.0
cpu,VM10-1-9-207,00:28:10.104595,nice,1,0.0
cpu,VM10-1-9-207,00:28:10.104596,nice,2,7516.0
cpu,VM10-1-9-207,00:28:10.104598,nice,3,0.0
cpu,VM10-1-9-207,00:28:10.104599,interrupt,0,0.0
cpu,VM10-1-9-207,00:28:10.104600,interrupt,1,0.0
cpu,VM10-1-9-207,00:28:10.104602,interrupt,2,0.0
cpu,VM10-1-9-207,00:28:10.104603,interrupt,3,0.0
cpu,VM10-1-9-207,00:28:10.104604,softirq,0,203.0
cpu,VM10-1-9-207,00:28:10.104606,softirq,1,112.0
cpu,VM10-1-9-207,00:28:10.104607,softirq,2,220.0
cpu,VM10-1-9-207,00:28:10.104608,softirq,3,186.0
cpu,VM10-1-9-207,00:28:10.104609,steal,0,49.0
cpu,VM10-1-9-207,00:28:10.104610,steal,1,60.0
cpu,VM10-1-9-207,00:28:10.104612,steal,2,219.0
cpu,VM10-1-9-207,00:28:10.104613,steal,3,140.0
cpu,VM10-1-9-207,00:28:10.104614,idle,0,5675554.0
cpu,VM10-1-9-207,00:28:10.104615,idle,1,5658395.0
cpu,VM10-1-9-207,00:28:10.104616,idle,2,5660713.0
cpu,VM10-1-9-207,00:28:10.104629,idle,3,5682869.0
cpu,VM10-1-9-207,00:28:20.104586,user,0,49789.0
cpu,VM10-1-9-207,00:28:20.104647,user,1,63819.0
cpu,VM10-1-9-207,00:28:20.104675,user,2,51296.0
cpu,VM10-1-9-207,00:28:20.104681,user,3,39417.0
cpu,VM10-1-9-207,00:28:20.104717,system,0,5748.0
cpu,VM10-1-9-207,00:28:20.104731,system,1,7364.0
cpu,VM10-1-9-207,00:28:20.104773,system,2,7127.0
cpu,VM10-1-9-207,00:28:20.105136,system,3,6766.0
cpu,VM10-1-9-207,00:28:20.105166,wait,0,3330.0
cpu,VM10-1-9-207,00:28:20.105189,wait,1,4380.0
cpu,VM10-1-9-207,00:28:20.105210,wait,2,4022.0
cpu,VM10-1-9-207,00:28:20.105231,wait,3,3618.0
cpu,VM10-1-9-207,00:28:20.105290,nice,0,32.0
cpu,VM10-1-9-207,00:28:20.105296,nice,1,0.0
cpu,VM10-1-9-207,00:28:20.105335,nice,2,7516.0
cpu,VM10-1-9-207,00:28:20.105357,nice,3,0.0
cpu,VM10-1-9-207,00:28:20.105586,interrupt,0,0.0
cpu,VM10-1-9-207,00:28:20.105623,interrupt,1,0.0
cpu,VM10-1-9-207,00:28:20.105645,interrupt,2,0.0
cpu,VM10-1-9-207,00:28:20.105658,interrupt,3,0.0
cpu,VM10-1-9-207,00:28:20.105679,softirq,0,203.0
cpu,VM10-1-9-207,00:28:20.105700,softirq,1,112.0
cpu,VM10-1-9-207,00:28:20.105726,softirq,2,220.0
cpu,VM10-1-9-207,00:28:20.105747,softirq,3,186.0
cpu,VM10-1-9-207,00:28:20.105754,steal,0,49.0
cpu,VM10-1-9-207,00:28:20.105784,steal,1,60.0
cpu,VM10-1-9-207,00:28:20.105827,steal,2,220.0
cpu,VM10-1-9-207,00:28:20.105849,steal,3,140.0
cpu,VM10-1-9-207,00:28:20.105870,idle,0,5676553.0
cpu,VM10-1-9-207,00:28:20.105891,idle,1,5659390.0
cpu,VM10-1-9-207,00:28:20.105913,idle,2,5660713.0
cpu,VM10-1-9-207,00:28:20.105919,idle,3,5683866.0
cpu,VM10-1-9-207,00:28:30.104394,user,0,49789.0
cpu,VM10-1-9-207,00:28:30.104416,user,1,63820.0
cpu,VM10-1-9-207,00:28:30.104431,user,2,52296.0
cpu,VM10-1-9-207,00:28:30.104438,user,3,39419.0
cpu,VM10-1-9-207,00:28:30.104441,system,0,5749.0
cpu,VM10-1-9-207,00:28:30.104444,system,1,7365.0
cpu,VM10-1-9-207,00:28:30.104445,system,2,7127.0
cpu,VM10-1-9-207,00:28:30.104446,system,3,6766.0
cpu,VM10-1-9-207,00:28:30.104466,wait,0,3330.0
cpu,VM10-1-9-207,00:28:30.104473,wait,1,4380.0
cpu,VM10-1-9-207,00:28:30.104475,wait,2,4022.0
cpu,VM10-1-9-207,00:28:30.104489,wait,3,3618.0
cpu,VM10-1-9-207,00:28:30.104491,nice,0,32.0
cpu,VM10-1-9-207,00:28:30.104492,nice,1,0.0
cpu,VM10-1-9-207,00:28:30.104492,nice,2,7516.0
cpu,VM10-1-9-207,00:28:30.104494,nice,3,0.0
cpu,VM10-1-9-207,00:28:30.104495,interrupt,0,0.0
cpu,VM10-1-9-207,00:28:30.104495,interrupt,1,0.0
cpu,VM10-1-9-207,00:28:30.104496,interrupt,2,0.0
cpu,VM10-1-9-207,00:28:30.104497,interrupt,3,0.0
cpu,VM10-1-9-207,00:28:30.104498,softirq,0,203.0
cpu,VM10-1-9-207,00:28:30.104499,softirq,1,112.0
cpu,VM10-1-9-207,00:28:30.104506,softirq,2,220.0
cpu,VM10-1-9-207,00:28:30.104508,softirq,3,186.0
cpu,VM10-1-9-207,00:28:30.104509,steal,0,49.0
cpu,VM10-1-9-207,00:28:30.104510,steal,1,60.0
cpu,VM10-1-9-207,00:28:30.104511,steal,2,220.0
cpu,VM10-1-9-207,00:28:30.104511,steal,3,140.0
cpu,VM10-1-9-207,00:28:30.104512,idle,0,5677551.0
cpu,VM10-1-9-207,00:28:30.104513,idle,1,5660388.0
cpu,VM10-1-9-207,00:28:30.104514,idle,2,5660713.0
cpu,VM10-1-9-207,00:28:30.104515,idle,3,5684864.0
cpu,VM10-1-9-207,00:28:40.104430,user,0,49791.0
cpu,VM10-1-9-207,00:28:40.104455,user,1,63820.0
cpu,VM10-1-9-207,00:28:40.104459,user,2,53295.0
cpu,VM10-1-9-207,00:28:40.104463,user,3,39420.0
cpu,VM10-1-9-207,00:28:40.104468,system,0,5750.0
cpu,VM10-1-9-207,00:28:40.104471,system,1,7366.0
cpu,VM10-1-9-207,00:28:40.104472,system,2,7127.0
cpu,VM10-1-9-207,00:28:40.104473,system,3,6767.0
cpu,VM10-1-9-207,00:28:40.104473,wait,0,3330.0
cpu,VM10-1-9-207,00:28:40.104474,wait,1,4380.0
cpu,VM10-1-9-207,00:28:40.104474,wait,2,4022.0
cpu,VM10-1-9-207,00:28:40.104475,wait,3,3619.0
cpu,VM10-1-9-207,00:28:40.104476,nice,0,32.0
cpu,VM10-1-9-207,00:28:40.104477,nice,1,0.0
cpu,VM10-1-9-207,00:28:40.104478,nice,2,7516.0
cpu,VM10-1-9-207,00:28:40.104478,nice,3,0.0
cpu,VM10-1-9-207,00:28:40.104480,interrupt,0,0.0
cpu,VM10-1-9-207,00:28:40.104480,interrupt,1,0.0
cpu,VM10-1-9-207,00:28:40.104481,interrupt,2,0.0
cpu,VM10-1-9-207,00:28:40.104482,interrupt,3,0.0
cpu,VM10-1-9-207,00:28:40.104483,softirq,0,203.0
cpu,VM10-1-9-207,00:28:40.104484,softirq,1,112.0
cpu,VM10-1-9-207,00:28:40.104484,softirq,2,220.0
cpu,VM10-1-9-207,00:28:40.104485,softirq,3,186.0
cpu,VM10-1-9-207,00:28:40.104486,steal,0,49.0
cpu,VM10-1-9-207,00:28:40.104487,steal,1,60.0
cpu,VM10-1-9-207,00:28:40.104488,steal,2,220.0
cpu,VM10-1-9-207,00:28:40.104488,steal,3,140.0
cpu,VM10-1-9-207,00:28:40.104489,idle,0,5678548.0
cpu,VM10-1-9-207,00:28:40.104490,idle,1,5661386.0
cpu,VM10-1-9-207,00:28:40.104491,idle,2,5660713.0
cpu,VM10-1-9-207,00:28:40.104492,idle,3,5685860.0
cpu,VM10-1-9-207,00:28:50.104389,user,0,49791.0
cpu,VM10-1-9-207,00:28:50.104401,user,1,63821.0
cpu,VM10-1-9-207,00:28:50.104404,user,2,54295.0
cpu,VM10-1-9-207,00:28:50.104410,user,3,39422.0
cpu,VM10-1-9-207,00:28:50.104414,system,0,5751.0
cpu,VM10-1-9-207,00:28:50.104416,system,1,7368.0
cpu,VM10-1-9-207,00:28:50.104417,system,2,7127.0
cpu,VM10-1-9-207,00:28:50.104418,system,3,6767.0
cpu,VM10-1-9-207,00:28:50.104418,wait,0,3331.0
cpu,VM10-1-9-207,00:28:50.104419,wait,1,4380.0
cpu,VM10-1-9-207,00:28:50.104419,wait,2,4022.0
cpu,VM10-1-9-207,00:28:50.104420,wait,3,3619.0
cpu,VM10-1-9-207,00:28:50.104421,nice,0,32.0
cpu,VM10-1-9-207,00:28:50.104421,nice,1,0.0
cpu,VM10-1-9-207,00:28:50.104422,nice,2,7516.0
cpu,VM10-1-9-207,00:28:50.104422,nice,3,0.0
cpu,VM10-1-9-207,00:28:50.104424,interrupt,0,0.0
cpu,VM10-1-9-207,00:28:50.104424,interrupt,1,0.0
cpu,VM10-1-9-207,00:28:50.104425,interrupt,2,0.0
cpu,VM10-1-9-207,00:28:50.104425,interrupt,3,0.0
cpu,VM10-1-9-207,00:28:50.104426,softirq,0,203.0
cpu,VM10-1-9-207,00:28:50.104427,softirq,1,112.0
cpu,VM10-1-9-207,00:28:50.104428,softirq,2,220.0
cpu,VM10-1-9-207,00:28:50.104429,softirq,3,186.0
cpu,VM10-1-9-207,00:28:50.104429,steal,0,49.0
cpu,VM10-1-9-207,00:28:50.104429,steal,1,60.0
cpu,VM10-1-9-207,00:28:50.104431,steal,2,220.0
cpu,VM10-1-9-207,00:28:50.104432,steal,3,140.0
cpu,VM10-1-9-207,00:28:50.104432,idle,0,5679545.0
cpu,VM10-1-9-207,00:28:50.104433,idle,1,5662382.0
cpu,VM10-1-9-207,00:28:50.104434,idle,2,5660713.0
cpu,VM10-1-9-207,00:28:50.104434,idle,3,5686858.0
cpu,VM10-1-9-207,00:29:00.104488,user,0,49792.0
cpu,VM10-1-9-207,00:29:00.104568,user,1,63822.0
cpu,VM10-1-9-207,00:29:00.104596,user,2,55295.0
cpu,VM10-1-9-207,00:29:00.104625,user,3,39423.0
cpu,VM10-1-9-207,00:29:00.104654,system,0,5751.0
cpu,VM10-1-9-207,00:29:00.104661,system,1,7370.0
cpu,VM10-1-9-207,00:29:00.105035,system,2,7127.0
cpu,VM10-1-9-207,00:29:00.105083,system,3,6767.0
cpu,VM10-1-9-207,00:29:00.105106,wait,0,3332.0
cpu,VM10-1-9-207,00:29:00.105130,wait,1,4380.0
cpu,VM10-1-9-207,00:29:00.105153,wait,2,4022.0
cpu,VM10-1-9-207,00:29:00.105160,wait,3,3619.0
cpu,VM10-1-9-207,00:29:00.105192,nice,0,32.0
cpu,VM10-1-9-207,00:29:00.105233,nice,1,0.0
cpu,VM10-1-9-207,00:29:00.105453,nice,2,7516.0
cpu,VM10-1-9-207,00:29:00.105488,nice,3,0.0
cpu,VM10-1-9-207,00:29:00.105511,interrupt,0,0.0
cpu,VM10-1-9-207,00:29:00.105533,interrupt,1,0.0
cpu,VM10-1-9-207,00:29:00.105554,interrupt,2,0.0
cpu,VM10-1-9-207,00:29:00.105575,interrupt,3,0.0
cpu,VM10-1-9-207,00:29:00.105582,softirq,0,203.0
cpu,VM10-1-9-207,00:29:00.105611,softirq,1,112.0
cpu,VM10-1-9-207,00:29:00.105663,softirq,2,220.0
cpu,VM10-1-9-207,00:29:00.105684,softirq,3,186.0
cpu,VM10-1-9-207,00:29:00.105710,steal,0,49.0
cpu,VM10-1-9-207,00:29:00.105721,steal,1,60.0
cpu,VM10-1-9-207,00:29:00.105750,steal,2,220.0
cpu,VM10-1-9-207,00:29:00.105771,steal,3,140.0
cpu,VM10-1-9-207,00:29:00.105793,idle,0,5680543.0
cpu,VM10-1-9-207,00:29:00.105804,idle,1,5663380.0
cpu,VM10-1-9-207,00:29:00.105810,idle,2,5660713.0
cpu,VM10-1-9-207,00:29:00.105846,idle,3,5687855.0
cpu,VM10-1-9-207,00:29:10.104498,user,0,49794.0
cpu,VM10-1-9-207,00:29:10.104526,user,1,63823.0
cpu,VM10-1-9-207,00:29:10.104532,user,2,56295.0
cpu,VM10-1-9-207,00:29:10.104540,user,3,39425.0
cpu,VM10-1-9-207,00:29:10.104549,system,0,5751.0
cpu,VM10-1-9-207,00:29:10.104560,system,1,7371.0
cpu,VM10-1-9-207,00:29:10.104561,system,2,7127.0
cpu,VM10-1-9-207,00:29:10.104569,system,3,6768.0
cpu,VM10-1-9-207,00:29:10.104570,wait,0,3332.0
cpu,VM10-1-9-207,00:29:10.104572,wait,1,4380.0
cpu,VM10-1-9-207,00:29:10.104573,wait,2,4022.0
cpu,VM10-1-9-207,00:29:10.104574,wait,3,3620.0
cpu,VM10-1-9-207,00:29:10.104576,nice,0,32.0
cpu,VM10-1-9-207,00:29:10.104577,nice,1,0.0
cpu,VM10-1-9-207,00:29:10.104578,nice,2,7516.0
cpu,VM10-1-9-207,00:29:10.104579,nice,3,0.0
cpu,VM10-1-9-207,00:29:10.104581,interrupt,0,0.0
cpu,VM10-1-9-207,00:29:10.104582,interrupt,1,0.0
cpu,VM10-1-9-207,00:29:10.104583,interrupt,2,0.0
cpu,VM10-1-9-207,00:29:10.104584,interrupt,3,0.0
cpu,VM10-1-9-207,00:29:10.104592,softirq,0,203.0
cpu,VM10-1-9-207,00:29:10.104593,softirq,1,112.0
cpu,VM10-1-9-207,00:29:10.104594,softirq,2,220.0
cpu,VM10-1-9-207,00:29:10.104596,softirq,3,186.0
cpu,VM10-1-9-207,00:29:10.104597,steal,0,49.0
cpu,VM10-1-9-207,00:29:10.104598,steal,1,60.0
cpu,VM10-1-9-207,00:29:10.104600,steal,2,220.0
cpu,VM10-1-9-207,00:29:10.104601,steal,3,140.0
cpu,VM10-1-9-207,00:29:10.104602,idle,0,5681540.0
cpu,VM10-1-9-207,00:29:10.104603,idle,1,5664377.0
cpu,VM10-1-9-207,00:29:10.104604,idle,2,5660713.0
cpu,VM10-1-9-207,00:29:10.104605,idle,3,5688850.0
cpu,VM10-1-9-207,00:29:20.104389,user,0,50689.0
cpu,VM10-1-9-207,00:29:20.104400,user,1,63824.0
cpu,VM10-1-9-207,00:29:20.104407,user,2,56401.0
cpu,VM10-1-9-207,00:29:20.104413,user,3,39426.0
cpu,VM10-1-9-207,00:29:20.104421,system,0,5751.0
cpu,VM10-1-9-207,00:29:20.104432,system,1,7374.0
cpu,VM10-1-9-207,00:29:20.104433,system,2,7127.0
cpu,VM10-1-9-207,00:29:20.104433,system,3,6768.0
cpu,VM10-1-9-207,00:29:20.104434,wait,0,3332.0
cpu,VM10-1-9-207,00:29:20.104435,wait,1,4380.0
