type,type_instance,host,time,value
memory,free,VM10-1-9-207,00:33:47.518800,3892932608.0
memory,slab_recl,VM10-1-9-207,00:33:47.518800,319479808.0
memory,slab_unrecl,VM10-1-9-207,00:33:47.518800,33509376.0
memory,used,VM10-1-9-207,00:33:47.518800,262336512.0
memory,buffered,VM10-1-9-207,00:33:57.522190,143241216.0
memory,cached,VM10-1-9-207,00:33:57.522190,3724173312.0
memory,free,VM10-1-9-207,00:33:57.522190,3892834304.0
memory,slab_recl,VM10-1-9-207,00:33:57.522190,319483904.0
memory,slab_unrecl,VM10-1-9-207,00:33:57.522190,33456128.0
memory,used,VM10-1-9-207,00:33:57.522190,262467584.0
memory,buffered,VM10-1-9-207,00:34:07.519349,143249408.0
memory,cached,VM10-1-9-207,00:34:07.519349,3724181504.0
memory,free,VM10-1-9-207,00:34:07.519349,3892584448.0
memory,slab_recl,VM10-1-9-207,00:34:07.519349,319471616.0
memory,slab_unrecl,VM10-1-9-207,00:34:07.519349,33759232.0
memory,used,VM10-1-9-207,00:34:07.519349,262410240.0
memory,buffered,VM10-1-9-207,00:34:17.518155,143257600.0
memory,cached,VM10-1-9-207,00:34:17.518155,3724189696.0
memory,free,VM10-1-9-207,00:34:17.518155,3892613120.0
memory,slab_recl,VM10-1-9-207,00:34:17.518155,319475712.0
memory,slab_unrecl,VM10-1-9-207,00:34:17.518155,33660928.0
memory,used,VM10-1-9-207,00:34:17.518155,262459392.0
memory,buffered,VM10-1-9-207,00:34:27.518198,143265792.0
memory,cached,VM10-1-9-207,00:34:27.518198,3724193792.0
memory,free,VM10-1-9-207,00:34:27.518198,3892584448.0
memory,slab_recl,VM10-1-9-207,00:34:27.518198,319471616.0
memory,slab_unrecl,VM10-1-9-207,00:34:27.518198,33488896.0
memory,used,VM10-1-9-207,00:34:27.518198,262651904.0
memory,buffered,VM10-1-9-207,00:34:37.518210,143273984.0
memory,cached,VM10-1-9-207,00:34:37.518210,3724197888.0
memory,free,VM10-1-9-207,00:34:37.518210,3892486144.0
memory,slab_recl,VM10-1-9-207,00:34:37.518210,319483904.0
memory,slab_unrecl,VM10-1-9-207,00:34:37.518210,33456128.0
memory,used,VM10-1-9-207,00:34:37.518210,262758400.0
memory,buffered,VM10-1-9-207,00:34:47.518151,143286272.0
memory,cached,VM10-1-9-207,00:34:47.518151,3724206080.0
memory,free,VM10-1-9-207,00:34:47.518151,3892330496.0
memory,slab_recl,VM10-1-9-207,00:34:47.518151,319483904.0
memory,slab_unrecl,VM10-1-9-207,00:34:47.518151,33808384.0
memory,used,VM10-1-9-207,00:34:47.518151,262541312.0
memory,buffered,VM10-1-9-207,00:34:57.518378,143298560.0
memory,cached,VM10-1-9-207,00:34:57.518378,3724214272.0
memory,free,VM10-1-9-207,00:34:57.518378,3892232192.0
memory,slab_recl,VM10-1-9-207,00:34:57.518378,319496192.0
memory,slab_unrecl,VM10-1-9-207,00:34:57.518378,33636352.0
memory,used,VM10-1-9-207,00:34:57.518378,262778880.0
memory,buffered,VM10-1-9-207,00:35:07.519264,143306752.0
memory,cached,VM10-1-9-207,00:35:07.519264,3724218368.0
memory,free,VM10-1-9-207,00:35:07.519264,3892330496.0
memory,slab_recl,VM10-1-9-207,00:35:07.519264,319479808.0
memory,slab_unrecl,VM10-1-9-207,00:35:07.519264,33480704.0
memory,used,VM10-1-9-207,00:35:07.519264,262840320.0
memory,buffered,VM10-1-9-207,00:35:17.518358,143310848.0
memory,cached,VM10-1-9-207,00:35:17.518358,3724226560.0
memory,free,VM10-1-9-207,00:35:17.518358,3892264960.0
memory,slab_recl,VM10-1-9-207,00:35:17.518358,319500288.0
memory,slab_unrecl,VM10-1-9-207,00:35:17.518358,33439744.0
memory,used,VM10-1-9-207,00:35:17.518358,262914048.0
memory,buffered,VM10-1-9-207,00:35:27.518144,143323136.0
memory,cached,VM10-1-9-207,00:35:27.518144,3724234752.0
memory,free,VM10-1-9-207,00:35:27.518144,3892363264.0
memory,slab_recl,VM10-1-9-207,00:35:27.518144,319500288.0
memory,slab_unrecl,VM10-1-9-207,00:35:27.518144,33783808.0
memory,used,VM10-1-9-207,00:35:27.518144,262451200.0
memory,buffered,VM10-1-9-207,00:35:37.518264,143335424.0
memory,cached,VM10-1-9-207,00:35:37.518264,3724242944.0
memory,free,VM10-1-9-207,00:35:37.518264,3892424704.0
memory,slab_recl,VM10-1-9-207,00:35:37.518264,319483904.0
memory,slab_unrecl,VM10-1-9-207,00:35:37.518264,33640448.0
memory,used,VM10-1-9-207,00:35:37.518264,262529024.0
memory,buffered,VM10-1-9-207,00:35:47.518169,143339520.0
memory,cached,VM10-1-9-207,00:35:47.518169,3724247040.0
memory,free,VM10-1-9-207,00:35:47.518169,3892457472.0
memory,slab_recl,VM10-1-9-207,00:35:47.518169,319475712.0
memory,slab_unrecl,VM10-1-9-207,00:35:47.518169,33579008.0
memory,used,VM10-1-9-207,00:35:47.518169,262557696.0
memory,buffered,VM10-1-9-207,00:35:57.518238,143347712.0
memory,cached,VM10-1-9-207,00:35:57.518238,3724255232.0
memory,free,VM10-1-9-207,00:35:57.518238,3892326400.0
memory,slab_recl,VM10-1-9-207,00:35:57.518238,319492096.0
memory,slab_unrecl,VM10-1-9-207,00:35:57.518238,33529856.0
memory,used,VM10-1-9-207,00:35:57.518238,262705152.0
memory,buffered,VM10-1-9-207,00:36:07.518151,143355904.0
memory,cached,VM10-1-9-207,00:36:07.518151,3724263424.0
memory,free,VM10-1-9-207,00:36:07.518151,3891949568.0
memory,slab_recl,VM10-1-9-207,00:36:07.518151,319496192.0
memory,slab_unrecl,VM10-1-9-207,00:36:07.518151,33767424.0
memory,used,VM10-1-9-207,00:36:07.518151,262823936.0
memory,buffered,VM10-1-9-207,00:36:17.518626,143368192.0
memory,cached,VM10-1-9-207,00:36:17.518626,3724267520.0
memory,free,VM10-1-9-207,00:36:17.518626,3892072448.0
memory,slab_recl,VM10-1-9-207,00:36:17.518626,319496192.0
memory,slab_unrecl,VM10-1-9-207,00:36:17.518626,33554432.0
memory,used,VM10-1-9-207,00:36:17.518626,262897664.0
memory,buffered,VM10-1-9-207,00:36:27.518143,143384576.0
memory,cached,VM10-1-9-207,00:36:27.518143,3724275712.0
memory,free,VM10-1-9-207,00:36:27.518143,3892203520.0
memory,slab_recl,VM10-1-9-207,00:36:27.518143,319496192.0
memory,slab_unrecl,VM10-1-9-207,00:36:27.518143,33476608.0
memory,used,VM10-1-9-207,00:36:27.518143,262819840.0
memory,buffered,VM10-1-9-207,00:36:37.518169,143392768.0
memory,cached,VM10-1-9-207,00:36:37.518169,3724283904.0
memory,free,VM10-1-9-207,00:36:37.518169,3892105216.0
memory,slab_recl,VM10-1-9-207,00:36:37.518169,319492096.0
memory,slab_unrecl,VM10-1-9-207,00:36:37.518169,33435648.0
memory,used,VM10-1-9-207,00:36:37.518169,262946816.0
memory,buffered,VM10-1-9-207,00:36:47.518177,143405056.0
memory,cached,VM10-1-9-207,00:36:47.518177,3724292096.0
memory,free,VM10-1-9-207,00:36:47.518177,3892076544.0
memory,slab_recl,VM10-1-9-207,00:36:47.518177,319483904.0
memory,slab_unrecl,VM10-1-9-207,00:36:47.518177,33849344.0
memory,used,VM10-1-9-207,00:36:47.518177,262549504.0
memory,buffered,VM10-1-9-207,00:36:57.518137,143413248.0
memory,cached,VM10-1-9-207,00:36:57.518137,3724296192.0
memory,free,VM10-1-9-207,00:36:57.518137,3891945472.0
memory,slab_recl,VM10-1-9-207,00:36:57.518137,319496192.0
memory,slab_unrecl,VM10-1-9-207,00:36:57.518137,33697792.0
memory,used,VM10-1-9-207,00:36:57.518137,262807552.0
memory,buffered,VM10-1-9-207,00:37:07.518159,143425536.0
memory,cached,VM10-1-9-207,00:37:07.518159,3724300288.0
memory,free,VM10-1-9-207,00:37:07.518159,3892330496.0
memory,slab_recl,VM10-1-9-207,00:37:07.518159,319442944.0
memory,slab_unrecl,VM10-1-9-207,00:37:07.518159,33787904.0
memory,used,VM10-1-9-207,00:37:07.518159,262369280.0
memory,buffered,VM10-1-9-207,00:37:17.518197,143446016.0
memory,cached,VM10-1-9-207,00:37:17.518197,3724308480.0
memory,free,VM10-1-9-207,00:37:17.518197,3891978240.0
memory,slab_recl,VM10-1-9-207,00:37:17.518197,319442944.0
memory,slab_unrecl,VM10-1-9-207,00:37:17.518197,33607680.0
memory,used,VM10-1-9-207,00:37:17.518197,262873088.0
memory,buffered,VM10-1-9-207,00:37:27.518156,143462400.0
memory,cached,VM10-1-9-207,00:37:27.518156,3724316672.0
memory,free,VM10-1-9-207,00:37:27.518156,3892244480.0
memory,slab_recl,VM10-1-9-207,00:37:27.518156,319442944.0
memory,slab_unrecl,VM10-1-9-207,00:37:27.518156,33382400.0
memory,used,VM10-1-9-207,00:37:27.518156,262807552.0
memory,buffered,VM10-1-9-207,00:37:37.519346,143462400.0
memory,cached,VM10-1-9-207,00:37:37.519346,3724324864.0
memory,free,VM10-1-9-207,00:37:37.519346,3892400128.0
memory,slab_recl,VM10-1-9-207,00:37:37.519346,319422464.0
memory,slab_unrecl,VM10-1-9-207,00:37:37.519346,33267712.0
memory,used,VM10-1-9-207,00:37:37.519346,262778880.0
memory,buffered,VM10-1-9-207,00:37:47.518148,143466496.0
memory,cached,VM10-1-9-207,00:37:47.518148,3724328960.0
memory,free,VM10-1-9-207,00:37:47.518148,3892244480.0
memory,slab_recl,VM10-1-9-207,00:37:47.518148,319434752.0
memory,slab_unrecl,VM10-1-9-207,00:37:47.518148,33595392.0
memory,used,VM10-1-9-207,00:37:47.518148,262586368.0
memory,buffered,VM10-1-9-207,00:37:57.518149,143466496.0
memory,cached,VM10-1-9-207,00:37:57.518149,3724337152.0
memory,free,VM10-1-9-207,00:37:57.518149,3892305920.0
memory,slab_recl,VM10-1-9-207,00:37:57.518149,319442944.0
memory,slab_unrecl,VM10-1-9-207,00:37:57.518149,33431552.0
memory,used,VM10-1-9-207,00:37:57.518149,262672384.0
memory,buffered,VM10-1-9-207,00:38:07.518147,143470592.0
memory,cached,VM10-1-9-207,00:38:07.518147,3724345344.0
memory,free,VM10-1-9-207,00:38:07.518147,3892371456.0
memory,slab_recl,VM10-1-9-207,00:38:07.518147,319447040.0
memory,slab_unrecl,VM10-1-9-207,00:38:07.518147,33239040.0
memory,used,VM10-1-9-207,00:38:07.518147,262782976.0
memory,buffered,VM10-1-9-207,00:38:17.518153,143482880.0
memory,cached,VM10-1-9-207,00:38:17.518153,3724353536.0
memory,free,VM10-1-9-207,00:38:17.518153,3892367360.0
memory,slab_recl,VM10-1-9-207,00:38:17.518153,319447040.0
memory,slab_unrecl,VM10-1-9-207,00:38:17.518153,33198080.0
memory,used,VM10-1-9-207,00:38:17.518153,262807552.0
memory,buffered,VM10-1-9-207,00:38:27.518164,143495168.0
memory,cached,VM10-1-9-207,00:38:27.518164,3724357632.0
memory,free,VM10-1-9-207,00:38:27.518164,3891863552.0
memory,slab_recl,VM10-1-9-207,00:38:27.518164,319442944.0
memory,slab_unrecl,VM10-1-9-207,00:38:27.518164,33554432.0
memory,used,VM10-1-9-207,00:38:27.518164,262942720.0
memory,buffered,VM10-1-9-207,00:38:37.518178,143503360.0
memory,cached,VM10-1-9-207,00:38:37.518178,3724365824.0
memory,free,VM10-1-9-207,00:38:37.518178,3891798016.0
memory,slab_recl,VM10-1-9-207,00:38:37.518178,319451136.0
memory,slab_unrecl,VM10-1-9-207,00:38:37.518178,33411072.0
memory,used,VM10-1-9-207,00:38:37.518178,263127040.0
memory,buffered,VM10-1-9-207,00:38:47.518091,143511552.0
memory,cached,VM10-1-9-207,00:38:47.518091,3724374016.0
memory,free,VM10-1-9-207,00:38:47.518091,3891826688.0
memory,slab_recl,VM10-1-9-207,00:38:47.518091,319447040.0
memory,slab_unrecl,VM10-1-9-207,00:38:47.518091,33583104.0
memory,used,VM10-1-9-207,00:38:47.518091,262914048.0
memory,buffered,VM10-1-9-207,00:38:57.518169,143515648.0
memory,cached,VM10-1-9-207,00:38:57.518169,3724382208.0
memory,free,VM10-1-9-207,00:38:57.518169,3891892224.0
memory,slab_recl,VM10-1-9-207,00:38:57.518169,319451136.0
memory,slab_unrecl,VM10-1-9-207,00:38:57.518169,33456128.0
memory,used,VM10-1-9-207,00:38:57.518169,262959104.0
