type_instance,type,time,instance,host,value
softirq,cpu,03:12:22.713157,2,VM10-1-9-207,266.0
softirq,cpu,03:12:22.713158,3,VM10-1-9-207,292.0
steal,cpu,03:12:22.713158,0,VM10-1-9-207,91.0
steal,cpu,03:12:22.713169,1,VM10-1-9-207,105.0
steal,cpu,03:12:22.713170,2,VM10-1-9-207,278.0
steal,cpu,03:12:22.713171,3,VM10-1-9-207,236.0
idle,cpu,03:12:22.713171,0,VM10-1-9-207,6469981.0
idle,cpu,03:12:22.713172,1,VM10-1-9-207,6421606.0
idle,cpu,03:12:22.713173,2,VM10-1-9-207,6431471.0
idle,cpu,03:12:22.713173,3,VM10-1-9-207,6393036.0
user,cpu,03:12:32.712932,0,VM10-1-9-207,237826.0
user,cpu,03:12:32.712940,1,VM10-1-9-207,283303.0
user,cpu,03:12:32.712952,2,VM10-1-9-207,261068.0
user,cpu,03:12:32.712959,3,VM10-1-9-207,312850.0
system,cpu,03:12:32.712965,0,VM10-1-9-207,7235.0
system,cpu,03:12:32.712971,1,VM10-1-9-207,9043.0
system,cpu,03:12:32.712972,2,VM10-1-9-207,9079.0
system,cpu,03:12:32.712976,3,VM10-1-9-207,8176.0
wait,cpu,03:12:32.712977,0,VM10-1-9-207,3867.0
wait,cpu,03:12:32.712978,1,VM10-1-9-207,4594.0
wait,cpu,03:12:32.712978,2,VM10-1-9-207,4568.0
wait,cpu,03:12:32.712982,3,VM10-1-9-207,3902.0
nice,cpu,03:12:32.712982,0,VM10-1-9-207,32.0
nice,cpu,03:12:32.712995,1,VM10-1-9-207,0.0
nice,cpu,03:12:32.712996,2,VM10-1-9-207,7516.0
nice,cpu,03:12:32.712997,3,VM10-1-9-207,0.0
interrupt,cpu,03:12:32.712997,0,VM10-1-9-207,0.0
interrupt,cpu,03:12:32.712998,1,VM10-1-9-207,0.0
interrupt,cpu,03:12:32.712999,2,VM10-1-9-207,0.0
interrupt,cpu,03:12:32.712999,3,VM10-1-9-207,0.0
softirq,cpu,03:12:32.713000,0,VM10-1-9-207,303.0
softirq,cpu,03:12:32.713001,1,VM10-1-9-207,152.0
softirq,cpu,03:12:32.713001,2,VM10-1-9-207,266.0
softirq,cpu,03:12:32.713002,3,VM10-1-9-207,292.0
steal,cpu,03:12:32.713003,0,VM10-1-9-207,91.0
steal,cpu,03:12:32.713003,1,VM10-1-9-207,105.0
steal,cpu,03:12:32.713004,2,VM10-1-9-207,278.0
steal,cpu,03:12:32.713005,3,VM10-1-9-207,236.0
idle,cpu,03:12:32.713005,0,VM10-1-9-207,6470976.0
idle,cpu,03:12:32.713006,1,VM10-1-9-207,6422605.0
idle,cpu,03:12:32.713006,2,VM10-1-9-207,6432469.0
idle,cpu,03:12:32.713007,3,VM10-1-9-207,6393036.0
user,cpu,03:12:42.712908,0,VM10-1-9-207,237827.0
user,cpu,03:12:42.712921,1,VM10-1-9-207,283303.0
user,cpu,03:12:42.712924,2,VM10-1-9-207,261068.0
user,cpu,03:12:42.712933,3,VM10-1-9-207,313849.0
system,cpu,03:12:42.712936,0,VM10-1-9-207,7236.0
system,cpu,03:12:42.712964,1,VM10-1-9-207,9044.0
system,cpu,03:12:42.712965,2,VM10-1-9-207,9080.0
system,cpu,03:12:42.712966,3,VM10-1-9-207,8177.0
wait,cpu,03:12:42.712967,0,VM10-1-9-207,3867.0
wait,cpu,03:12:42.712968,1,VM10-1-9-207,4594.0
wait,cpu,03:12:42.712968,2,VM10-1-9-207,4568.0
wait,cpu,03:12:42.712969,3,VM10-1-9-207,3902.0
nice,cpu,03:12:42.712969,0,VM10-1-9-207,32.0
nice,cpu,03:12:42.712970,1,VM10-1-9-207,0.0
nice,cpu,03:12:42.712970,2,VM10-1-9-207,7516.0
nice,cpu,03:12:42.712971,3,VM10-1-9-207,0.0
interrupt,cpu,03:12:42.712972,0,VM10-1-9-207,0.0
interrupt,cpu,03:12:42.712972,1,VM10-1-9-207,0.0
interrupt,cpu,03:12:42.713193,2,VM10-1-9-207,0.0
interrupt,cpu,03:12:42.713214,3,VM10-1-9-207,0.0
softirq,cpu,03:12:42.713233,0,VM10-1-9-207,303.0
softirq,cpu,03:12:42.713284,1,VM10-1-9-207,152.0
softirq,cpu,03:12:42.713305,2,VM10-1-9-207,267.0
softirq,cpu,03:12:42.713324,3,VM10-1-9-207,292.0
steal,cpu,03:12:42.713344,0,VM10-1-9-207,91.0
steal,cpu,03:12:42.713364,1,VM10-1-9-207,105.0
steal,cpu,03:12:42.713384,2,VM10-1-9-207,278.0
steal,cpu,03:12:42.713404,3,VM10-1-9-207,236.0
idle,cpu,03:12:42.713424,0,VM10-1-9-207,6471972.0
idle,cpu,03:12:42.713456,1,VM10-1-9-207,6423604.0
idle,cpu,03:12:42.713468,2,VM10-1-9-207,6433467.0
idle,cpu,03:12:42.713490,3,VM10-1-9-207,6393036.0
user,cpu,03:12:52.713132,0,VM10-1-9-207,237828.0
user,cpu,03:12:52.713145,1,VM10-1-9-207,283303.0
user,cpu,03:12:52.713166,2,VM10-1-9-207,262068.0
user,cpu,03:12:52.713181,3,VM10-1-9-207,313850.0
system,cpu,03:12:52.713187,0,VM10-1-9-207,7238.0
system,cpu,03:12:52.713193,1,VM10-1-9-207,9044.0
system,cpu,03:12:52.713195,2,VM10-1-9-207,9080.0
system,cpu,03:12:52.713196,3,VM10-1-9-207,8178.0
wait,cpu,03:12:52.713197,0,VM10-1-9-207,3868.0
wait,cpu,03:12:52.713198,1,VM10-1-9-207,4594.0
wait,cpu,03:12:52.713199,2,VM10-1-9-207,4568.0
wait,cpu,03:12:52.713208,3,VM10-1-9-207,3902.0
nice,cpu,03:12:52.713209,0,VM10-1-9-207,32.0
nice,cpu,03:12:52.713210,1,VM10-1-9-207,0.0
nice,cpu,03:12:52.713211,2,VM10-1-9-207,7516.0
nice,cpu,03:12:52.713219,3,VM10-1-9-207,0.0
interrupt,cpu,03:12:52.713221,0,VM10-1-9-207,0.0
interrupt,cpu,03:12:52.713222,1,VM10-1-9-207,0.0
interrupt,cpu,03:12:52.713227,2,VM10-1-9-207,0.0
interrupt,cpu,03:12:52.713228,3,VM10-1-9-207,0.0
softirq,cpu,03:12:52.713230,0,VM10-1-9-207,303.0
softirq,cpu,03:12:52.713231,1,VM10-1-9-207,152.0
softirq,cpu,03:12:52.713232,2,VM10-1-9-207,267.0
softirq,cpu,03:12:52.713234,3,VM10-1-9-207,292.0
steal,cpu,03:12:52.713235,0,VM10-1-9-207,91.0
steal,cpu,03:12:52.713237,1,VM10-1-9-207,105.0
steal,cpu,03:12:52.713765,2,VM10-1-9-207,278.0
steal,cpu,03:12:52.713779,3,VM10-1-9-207,236.0
idle,cpu,03:12:52.713790,0,VM10-1-9-207,6472969.0
idle,cpu,03:12:52.713811,1,VM10-1-9-207,6424603.0
idle,cpu,03:12:52.713835,2,VM10-1-9-207,6433467.0
idle,cpu,03:12:52.713852,3,VM10-1-9-207,6394034.0
user,cpu,03:13:02.713028,0,VM10-1-9-207,237828.0
user,cpu,03:13:02.713040,1,VM10-1-9-207,283304.0
user,cpu,03:13:02.713061,2,VM10-1-9-207,263066.0
user,cpu,03:13:02.713183,3,VM10-1-9-207,313850.0
system,cpu,03:13:02.713187,0,VM10-1-9-207,7240.0
system,cpu,03:13:02.713193,1,VM10-1-9-207,9044.0
system,cpu,03:13:02.713208,2,VM10-1-9-207,9082.0
system,cpu,03:13:02.713889,3,VM10-1-9-207,8179.0
wait,cpu,03:13:02.713913,0,VM10-1-9-207,3868.0
wait,cpu,03:13:02.713932,1,VM10-1-9-207,4594.0
wait,cpu,03:13:02.714009,2,VM10-1-9-207,4568.0
wait,cpu,03:13:02.714041,3,VM10-1-9-207,3902.0
nice,cpu,03:13:02.714052,0,VM10-1-9-207,32.0
nice,cpu,03:13:02.714058,1,VM10-1-9-207,0.0
nice,cpu,03:13:02.714112,2,VM10-1-9-207,7516.0
nice,cpu,03:13:02.714169,3,VM10-1-9-207,0.0
interrupt,cpu,03:13:02.714180,0,VM10-1-9-207,0.0
interrupt,cpu,03:13:02.714192,1,VM10-1-9-207,0.0
interrupt,cpu,03:13:02.714273,2,VM10-1-9-207,0.0
interrupt,cpu,03:13:02.714284,3,VM10-1-9-207,0.0
softirq,cpu,03:13:02.714293,0,VM10-1-9-207,303.0
softirq,cpu,03:13:02.714293,1,VM10-1-9-207,152.0
softirq,cpu,03:13:02.714294,2,VM10-1-9-207,267.0
softirq,cpu,03:13:02.714295,3,VM10-1-9-207,292.0
steal,cpu,03:13:02.714470,0,VM10-1-9-207,91.0
steal,cpu,03:13:02.714473,1,VM10-1-9-207,105.0
steal,cpu,03:13:02.714484,2,VM10-1-9-207,278.0
steal,cpu,03:13:02.714544,3,VM10-1-9-207,236.0
idle,cpu,03:13:02.714555,0,VM10-1-9-207,6473966.0
idle,cpu,03:13:02.714574,1,VM10-1-9-207,6425602.0
idle,cpu,03:13:02.714593,2,VM10-1-9-207,6433467.0
idle,cpu,03:13:02.714615,3,VM10-1-9-207,6395032.0
user,cpu,03:13:12.716974,0,VM10-1-9-207,237829.0
user,cpu,03:13:12.716999,1,VM10-1-9-207,283304.0
user,cpu,03:13:12.717006,2,VM10-1-9-207,264064.0
user,cpu,03:13:12.717066,3,VM10-1-9-207,313851.0
system,cpu,03:13:12.717093,0,VM10-1-9-207,7242.0
system,cpu,03:13:12.717110,1,VM10-1-9-207,9045.0
system,cpu,03:13:12.717159,2,VM10-1-9-207,9084.0
system,cpu,03:13:12.717180,3,VM10-1-9-207,8179.0
wait,cpu,03:13:12.717196,0,VM10-1-9-207,3871.0
wait,cpu,03:13:12.717226,1,VM10-1-9-207,4594.0
wait,cpu,03:13:12.717286,2,VM10-1-9-207,4568.0
wait,cpu,03:13:12.717402,3,VM10-1-9-207,3902.0
nice,cpu,03:13:12.717490,0,VM10-1-9-207,32.0
nice,cpu,03:13:12.717507,1,VM10-1-9-207,0.0
nice,cpu,03:13:12.717513,2,VM10-1-9-207,7516.0
nice,cpu,03:13:12.717519,3,VM10-1-9-207,0.0
interrupt,cpu,03:13:12.717605,0,VM10-1-9-207,0.0
interrupt,cpu,03:13:12.717667,1,VM10-1-9-207,0.0
interrupt,cpu,03:13:12.717713,2,VM10-1-9-207,0.0
interrupt,cpu,03:13:12.717738,3,VM10-1-9-207,0.0
softirq,cpu,03:13:12.717762,0,VM10-1-9-207,303.0
softirq,cpu,03:13:12.717825,1,VM10-1-9-207,152.0
softirq,cpu,03:13:12.717838,2,VM10-1-9-207,267.0
softirq,cpu,03:13:12.717853,3,VM10-1-9-207,292.0
steal,cpu,03:13:12.717873,0,VM10-1-9-207,91.0
steal,cpu,03:13:12.718400,1,VM10-1-9-207,105.0
steal,cpu,03:13:12.718452,2,VM10-1-9-207,278.0
steal,cpu,03:13:12.718468,3,VM10-1-9-207,236.0
idle,cpu,03:13:12.718474,0,VM10-1-9-207,6474959.0
idle,cpu,03:13:12.718480,1,VM10-1-9-207,6426600.0
idle,cpu,03:13:12.718560,2,VM10-1-9-207,6433467.0
idle,cpu,03:13:12.718586,3,VM10-1-9-207,6396030.0
user,cpu,03:13:22.712891,0,VM10-1-9-207,237830.0
user,cpu,03:13:22.712914,1,VM10-1-9-207,283304.0
user,cpu,03:13:22.713015,2,VM10-1-9-207,265063.0
user,cpu,03:13:22.713022,3,VM10-1-9-207,313851.0
system,cpu,03:13:22.713052,0,VM10-1-9-207,7244.0
system,cpu,03:13:22.713058,1,VM10-1-9-207,9046.0
system,cpu,03:13:22.713110,2,VM10-1-9-207,9084.0
system,cpu,03:13:22.713121,3,VM10-1-9-207,8180.0
wait,cpu,03:13:22.713145,0,VM10-1-9-207,3871.0
wait,cpu,03:13:22.713170,1,VM10-1-9-207,4594.0
wait,cpu,03:13:22.713190,2,VM10-1-9-207,4568.0
wait,cpu,03:13:22.713193,3,VM10-1-9-207,3902.0
nice,cpu,03:13:22.713196,0,VM10-1-9-207,32.0
nice,cpu,03:13:22.713728,1,VM10-1-9-207,0.0
nice,cpu,03:13:22.713746,2,VM10-1-9-207,7516.0
nice,cpu,03:13:22.713771,3,VM10-1-9-207,0.0
interrupt,cpu,03:13:22.713787,0,VM10-1-9-207,0.0
interrupt,cpu,03:13:22.713799,1,VM10-1-9-207,0.0
interrupt,cpu,03:13:22.714311,2,VM10-1-9-207,0.0
interrupt,cpu,03:13:22.714328,3,VM10-1-9-207,0.0
softirq,cpu,03:13:22.714336,0,VM10-1-9-207,303.0
softirq,cpu,03:13:22.714353,1,VM10-1-9-207,152.0
softirq,cpu,03:13:22.714409,2,VM10-1-9-207,267.0
softirq,cpu,03:13:22.714441,3,VM10-1-9-207,292.0
steal,cpu,03:13:22.714466,0,VM10-1-9-207,91.0
steal,cpu,03:13:22.714484,1,VM10-1-9-207,105.0
steal,cpu,03:13:22.714509,2,VM10-1-9-207,278.0
steal,cpu,03:13:22.714563,3,VM10-1-9-207,236.0
idle,cpu,03:13:22.714685,0,VM10-1-9-207,6475955.0
idle,cpu,03:13:22.716181,1,VM10-1-9-207,6427599.0
idle,cpu,03:13:22.716225,2,VM10-1-9-207,6433467.0
idle,cpu,03:13:22.716232,3,VM10-1-9-207,6397028.0
user,cpu,03:13:32.712879,0,VM10-1-9-207,237831.0
user,cpu,03:13:32.712955,1,VM10-1-9-207,283304.0
user,cpu,03:13:32.712966,2,VM10-1-9-207,266062.0
user,cpu,03:13:32.713020,3,VM10-1-9-207,313851.0
system,cpu,03:13:32.713027,0,VM10-1-9-207,7245.0
system,cpu,03:13:32.713033,1,VM10-1-9-207,9046.0
system,cpu,03:13:32.713063,2,VM10-1-9-207,9085.0
system,cpu,03:13:32.713108,3,VM10-1-9-207,8181.0
wait,cpu,03:13:32.713116,0,VM10-1-9-207,3872.0
wait,cpu,03:13:32.713127,1,VM10-1-9-207,4594.0
