instance,time,value,host,type_instance,type
1,02:03:07.240868,4486.0,VM10-1-9-207,wait,cpu
2,02:03:07.240869,4368.0,VM10-1-9-207,wait,cpu
3,02:03:07.240870,3830.0,VM10-1-9-207,wait,cpu
0,02:03:07.240871,32.0,VM10-1-9-207,nice,cpu
1,02:03:07.240872,0.0,VM10-1-9-207,nice,cpu
2,02:03:07.240873,7516.0,VM10-1-9-207,nice,cpu
3,02:03:07.240874,0.0,VM10-1-9-207,nice,cpu
0,02:03:07.240875,0.0,VM10-1-9-207,interrupt,cpu
1,02:03:07.240876,0.0,VM10-1-9-207,interrupt,cpu
2,02:03:07.240877,0.0,VM10-1-9-207,interrupt,cpu
3,02:03:07.240878,0.0,VM10-1-9-207,interrupt,cpu
0,02:03:07.240879,265.0,VM10-1-9-207,softirq,cpu
1,02:03:07.240880,133.0,VM10-1-9-207,softirq,cpu
2,02:03:07.240881,248.0,VM10-1-9-207,softirq,cpu
3,02:03:07.240882,244.0,VM10-1-9-207,softirq,cpu
0,02:03:07.240884,78.0,VM10-1-9-207,steal,cpu
1,02:03:07.240885,84.0,VM10-1-9-207,steal,cpu
2,02:03:07.240885,252.0,VM10-1-9-207,steal,cpu
3,02:03:07.240886,194.0,VM10-1-9-207,steal,cpu
0,02:03:07.240887,6118594.0,VM10-1-9-207,idle,cpu
1,02:03:07.240888,6082241.0,VM10-1-9-207,idle,cpu
2,02:03:07.240889,6114598.0,VM10-1-9-207,idle,cpu
3,02:03:07.240890,6118658.0,VM10-1-9-207,idle,cpu
0,02:03:17.240770,175029.0,VM10-1-9-207,user,cpu
1,02:03:17.240788,209184.0,VM10-1-9-207,user,cpu
2,02:03:17.240792,163938.0,VM10-1-9-207,user,cpu
3,02:03:17.240802,171759.0,VM10-1-9-207,user,cpu
0,02:03:17.240807,6497.0,VM10-1-9-207,system,cpu
1,02:03:17.241530,8395.0,VM10-1-9-207,system,cpu
2,02:03:17.241531,8230.0,VM10-1-9-207,system,cpu
3,02:03:17.241532,7555.0,VM10-1-9-207,system,cpu
0,02:03:17.241533,3532.0,VM10-1-9-207,wait,cpu
1,02:03:17.241534,4486.0,VM10-1-9-207,wait,cpu
2,02:03:17.241535,4368.0,VM10-1-9-207,wait,cpu
3,02:03:17.241537,3830.0,VM10-1-9-207,wait,cpu
0,02:03:17.241538,32.0,VM10-1-9-207,nice,cpu
1,02:03:17.241539,0.0,VM10-1-9-207,nice,cpu
2,02:03:17.241540,7516.0,VM10-1-9-207,nice,cpu
3,02:03:17.241541,0.0,VM10-1-9-207,nice,cpu
0,02:03:17.241542,0.0,VM10-1-9-207,interrupt,cpu
1,02:03:17.241543,0.0,VM10-1-9-207,interrupt,cpu
2,02:03:17.241544,0.0,VM10-1-9-207,interrupt,cpu
3,02:03:17.241546,0.0,VM10-1-9-207,interrupt,cpu
0,02:03:17.241547,265.0,VM10-1-9-207,softirq,cpu
1,02:03:17.241548,133.0,VM10-1-9-207,softirq,cpu
2,02:03:17.241549,248.0,VM10-1-9-207,softirq,cpu
3,02:03:17.241549,244.0,VM10-1-9-207,softirq,cpu
0,02:03:17.241551,78.0,VM10-1-9-207,steal,cpu
1,02:03:17.241552,84.0,VM10-1-9-207,steal,cpu
2,02:03:17.241553,252.0,VM10-1-9-207,steal,cpu
3,02:03:17.241554,194.0,VM10-1-9-207,steal,cpu
0,02:03:17.241556,6119591.0,VM10-1-9-207,idle,cpu
1,02:03:17.241557,6082241.0,VM10-1-9-207,idle,cpu
2,02:03:17.241558,6115596.0,VM10-1-9-207,idle,cpu
3,02:03:17.241559,6119654.0,VM10-1-9-207,idle,cpu
0,02:03:27.240890,175029.0,VM10-1-9-207,user,cpu
1,02:03:27.240900,210182.0,VM10-1-9-207,user,cpu
2,02:03:27.240904,163938.0,VM10-1-9-207,user,cpu
3,02:03:27.240912,171761.0,VM10-1-9-207,user,cpu
0,02:03:27.240921,6498.0,VM10-1-9-207,system,cpu
1,02:03:27.240949,8396.0,VM10-1-9-207,system,cpu
2,02:03:27.240951,8230.0,VM10-1-9-207,system,cpu
3,02:03:27.240951,7556.0,VM10-1-9-207,system,cpu
0,02:03:27.240952,3533.0,VM10-1-9-207,wait,cpu
1,02:03:27.240953,4486.0,VM10-1-9-207,wait,cpu
2,02:03:27.240954,4368.0,VM10-1-9-207,wait,cpu
3,02:03:27.240954,3831.0,VM10-1-9-207,wait,cpu
0,02:03:27.240955,32.0,VM10-1-9-207,nice,cpu
1,02:03:27.240955,0.0,VM10-1-9-207,nice,cpu
2,02:03:27.240956,7516.0,VM10-1-9-207,nice,cpu
3,02:03:27.240957,0.0,VM10-1-9-207,nice,cpu
0,02:03:27.240957,0.0,VM10-1-9-207,interrupt,cpu
1,02:03:27.240958,0.0,VM10-1-9-207,interrupt,cpu
2,02:03:27.240959,0.0,VM10-1-9-207,interrupt,cpu
3,02:03:27.240959,0.0,VM10-1-9-207,interrupt,cpu
0,02:03:27.240960,265.0,VM10-1-9-207,softirq,cpu
1,02:03:27.240961,133.0,VM10-1-9-207,softirq,cpu
2,02:03:27.240962,248.0,VM10-1-9-207,softirq,cpu
3,02:03:27.240962,244.0,VM10-1-9-207,softirq,cpu
0,02:03:27.240963,78.0,VM10-1-9-207,steal,cpu
1,02:03:27.240963,84.0,VM10-1-9-207,steal,cpu
2,02:03:27.240964,252.0,VM10-1-9-207,steal,cpu
3,02:03:27.240965,194.0,VM10-1-9-207,steal,cpu
0,02:03:27.240965,6120586.0,VM10-1-9-207,idle,cpu
1,02:03:27.240966,6082241.0,VM10-1-9-207,idle,cpu
2,02:03:27.240966,6116595.0,VM10-1-9-207,idle,cpu
3,02:03:27.240967,6120650.0,VM10-1-9-207,idle,cpu
0,02:03:37.240773,175030.0,VM10-1-9-207,user,cpu
1,02:03:37.241358,211182.0,VM10-1-9-207,user,cpu
2,02:03:37.241373,163939.0,VM10-1-9-207,user,cpu
3,02:03:37.241379,171763.0,VM10-1-9-207,user,cpu
0,02:03:37.241386,6499.0,VM10-1-9-207,system,cpu
1,02:03:37.241398,8396.0,VM10-1-9-207,system,cpu
2,02:03:37.241436,8231.0,VM10-1-9-207,system,cpu
3,02:03:37.241436,7559.0,VM10-1-9-207,system,cpu
0,02:03:37.241437,3533.0,VM10-1-9-207,wait,cpu
1,02:03:37.241438,4486.0,VM10-1-9-207,wait,cpu
2,02:03:37.241438,4368.0,VM10-1-9-207,wait,cpu
3,02:03:37.241440,3832.0,VM10-1-9-207,wait,cpu
0,02:03:37.241440,32.0,VM10-1-9-207,nice,cpu
1,02:03:37.241441,0.0,VM10-1-9-207,nice,cpu
2,02:03:37.241441,7516.0,VM10-1-9-207,nice,cpu
3,02:03:37.241442,0.0,VM10-1-9-207,nice,cpu
0,02:03:37.241443,0.0,VM10-1-9-207,interrupt,cpu
1,02:03:37.241444,0.0,VM10-1-9-207,interrupt,cpu
2,02:03:37.241445,0.0,VM10-1-9-207,interrupt,cpu
3,02:03:37.241445,0.0,VM10-1-9-207,interrupt,cpu
0,02:03:37.241446,265.0,VM10-1-9-207,softirq,cpu
1,02:03:37.241447,133.0,VM10-1-9-207,softirq,cpu
2,02:03:37.241447,248.0,VM10-1-9-207,softirq,cpu
3,02:03:37.241448,244.0,VM10-1-9-207,softirq,cpu
0,02:03:37.241448,78.0,VM10-1-9-207,steal,cpu
1,02:03:37.241449,85.0,VM10-1-9-207,steal,cpu
2,02:03:37.241450,252.0,VM10-1-9-207,steal,cpu
3,02:03:37.241451,194.0,VM10-1-9-207,steal,cpu
0,02:03:37.241451,6121584.0,VM10-1-9-207,idle,cpu
1,02:03:37.241452,6082241.0,VM10-1-9-207,idle,cpu
2,02:03:37.241452,6117593.0,VM10-1-9-207,idle,cpu
3,02:03:37.241453,6121643.0,VM10-1-9-207,idle,cpu
0,02:03:47.240820,175030.0,VM10-1-9-207,user,cpu
1,02:03:47.240847,212181.0,VM10-1-9-207,user,cpu
2,02:03:47.240867,163940.0,VM10-1-9-207,user,cpu
3,02:03:47.240878,171764.0,VM10-1-9-207,user,cpu
0,02:03:47.240885,6500.0,VM10-1-9-207,system,cpu
1,02:03:47.240897,8397.0,VM10-1-9-207,system,cpu
2,02:03:47.240904,8231.0,VM10-1-9-207,system,cpu
3,02:03:47.240906,7560.0,VM10-1-9-207,system,cpu
0,02:03:47.240907,3534.0,VM10-1-9-207,wait,cpu
1,02:03:47.240909,4486.0,VM10-1-9-207,wait,cpu
2,02:03:47.240910,4368.0,VM10-1-9-207,wait,cpu
3,02:03:47.240911,3832.0,VM10-1-9-207,wait,cpu
0,02:03:47.240912,32.0,VM10-1-9-207,nice,cpu
1,02:03:47.240913,0.0,VM10-1-9-207,nice,cpu
2,02:03:47.240914,7516.0,VM10-1-9-207,nice,cpu
3,02:03:47.240916,0.0,VM10-1-9-207,nice,cpu
0,02:03:47.240917,0.0,VM10-1-9-207,interrupt,cpu
1,02:03:47.240918,0.0,VM10-1-9-207,interrupt,cpu
2,02:03:47.240919,0.0,VM10-1-9-207,interrupt,cpu
3,02:03:47.240920,0.0,VM10-1-9-207,interrupt,cpu
0,02:03:47.240921,265.0,VM10-1-9-207,softirq,cpu
1,02:03:47.240922,133.0,VM10-1-9-207,softirq,cpu
2,02:03:47.240923,248.0,VM10-1-9-207,softirq,cpu
3,02:03:47.240924,244.0,VM10-1-9-207,softirq,cpu
0,02:03:47.240926,78.0,VM10-1-9-207,steal,cpu
1,02:03:47.240926,85.0,VM10-1-9-207,steal,cpu
2,02:03:47.240927,252.0,VM10-1-9-207,steal,cpu
3,02:03:47.240928,195.0,VM10-1-9-207,steal,cpu
0,02:03:47.240929,6122580.0,VM10-1-9-207,idle,cpu
1,02:03:47.240930,6082241.0,VM10-1-9-207,idle,cpu
2,02:03:47.240931,6118592.0,VM10-1-9-207,idle,cpu
3,02:03:47.240932,6122640.0,VM10-1-9-207,idle,cpu
0,02:03:57.240854,175031.0,VM10-1-9-207,user,cpu
1,02:03:57.240878,213180.0,VM10-1-9-207,user,cpu
2,02:03:57.240886,163940.0,VM10-1-9-207,user,cpu
3,02:03:57.240892,171765.0,VM10-1-9-207,user,cpu
0,02:03:57.240898,6502.0,VM10-1-9-207,system,cpu
1,02:03:57.240907,8397.0,VM10-1-9-207,system,cpu
2,02:03:57.240908,8232.0,VM10-1-9-207,system,cpu
3,02:03:57.240909,7562.0,VM10-1-9-207,system,cpu
0,02:03:57.240910,3534.0,VM10-1-9-207,wait,cpu
1,02:03:57.240916,4486.0,VM10-1-9-207,wait,cpu
2,02:03:57.240917,4368.0,VM10-1-9-207,wait,cpu
3,02:03:57.240918,3833.0,VM10-1-9-207,wait,cpu
0,02:03:57.240919,32.0,VM10-1-9-207,nice,cpu
1,02:03:57.240920,0.0,VM10-1-9-207,nice,cpu
2,02:03:57.240921,7516.0,VM10-1-9-207,nice,cpu
3,02:03:57.240922,0.0,VM10-1-9-207,nice,cpu
0,02:03:57.240924,0.0,VM10-1-9-207,interrupt,cpu
1,02:03:57.240925,0.0,VM10-1-9-207,interrupt,cpu
2,02:03:57.240926,0.0,VM10-1-9-207,interrupt,cpu
3,02:03:57.240927,0.0,VM10-1-9-207,interrupt,cpu
0,02:03:57.240927,265.0,VM10-1-9-207,softirq,cpu
1,02:03:57.240928,133.0,VM10-1-9-207,softirq,cpu
2,02:03:57.240930,248.0,VM10-1-9-207,softirq,cpu
3,02:03:57.240930,244.0,VM10-1-9-207,softirq,cpu
0,02:03:57.240931,78.0,VM10-1-9-207,steal,cpu
1,02:03:57.240932,86.0,VM10-1-9-207,steal,cpu
2,02:03:57.240933,252.0,VM10-1-9-207,steal,cpu
3,02:03:57.240934,195.0,VM10-1-9-207,steal,cpu
0,02:03:57.240935,6123577.0,VM10-1-9-207,idle,cpu
1,02:03:57.240936,6082241.0,VM10-1-9-207,idle,cpu
2,02:03:57.240937,6119590.0,VM10-1-9-207,idle,cpu
3,02:03:57.240938,6123636.0,VM10-1-9-207,idle,cpu
0,02:04:07.240814,175032.0,VM10-1-9-207,user,cpu
1,02:04:07.240846,214180.0,VM10-1-9-207,user,cpu
2,02:04:07.240958,163940.0,VM10-1-9-207,user,cpu
3,02:04:07.240977,171765.0,VM10-1-9-207,user,cpu
0,02:04:07.240993,6502.0,VM10-1-9-207,system,cpu
1,02:04:07.241005,8397.0,VM10-1-9-207,system,cpu
2,02:04:07.241110,8232.0,VM10-1-9-207,system,cpu
3,02:04:07.241125,7563.0,VM10-1-9-207,system,cpu
0,02:04:07.241182,3539.0,VM10-1-9-207,wait,cpu
1,02:04:07.241224,4486.0,VM10-1-9-207,wait,cpu
2,02:04:07.241225,4368.0,VM10-1-9-207,wait,cpu
3,02:04:07.245102,3833.0,VM10-1-9-207,wait,cpu
0,02:04:07.245105,32.0,VM10-1-9-207,nice,cpu
1,02:04:07.245106,0.0,VM10-1-9-207,nice,cpu
2,02:04:07.245262,7516.0,VM10-1-9-207,nice,cpu
3,02:04:07.245289,0.0,VM10-1-9-207,nice,cpu
0,02:04:07.245319,0.0,VM10-1-9-207,interrupt,cpu
1,02:04:07.245321,0.0,VM10-1-9-207,interrupt,cpu
2,02:04:07.245322,0.0,VM10-1-9-207,interrupt,cpu
3,02:04:07.245323,0.0,VM10-1-9-207,interrupt,cpu
0,02:04:07.245324,265.0,VM10-1-9-207,softirq,cpu
1,02:04:07.245325,133.0,VM10-1-9-207,softirq,cpu
2,02:04:07.245326,248.0,VM10-1-9-207,softirq,cpu
3,02:04:07.245328,244.0,VM10-1-9-207,softirq,cpu
0,02:04:07.245329,78.0,VM10-1-9-207,steal,cpu
1,02:04:07.245336,86.0,VM10-1-9-207,steal,cpu
2,02:04:07.245381,252.0,VM10-1-9-207,steal,cpu
3,02:04:07.245383,195.0,VM10-1-9-207,steal,cpu
0,02:04:07.245389,6124569.0,VM10-1-9-207,idle,cpu
1,02:04:07.245421,6082241.0,VM10-1-9-207,idle,cpu
2,02:04:07.245423,6120589.0,VM10-1-9-207,idle,cpu
3,02:04:07.245425,6124633.0,VM10-1-9-207,idle,cpu
0,02:04:17.240807,175033.0,VM10-1-9-207,user,cpu
1,02:04:17.240828,215180.0,VM10-1-9-207,user,cpu
2,02:04:17.241209,163940.0,VM10-1-9-207,user,cpu
3,02:04:17.254550,171768.0,VM10-1-9-207,user,cpu
0,02:04:17.254562,6503.0,VM10-1-9-207,system,cpu
1,02:04:17.255027,8397.0,VM10-1-9-207,system,cpu
2,02:04:17.255049,8233.0,VM10-1-9-207,system,cpu
3,02:04:17.255088,7565.0,VM10-1-9-207,system,cpu
0,02:04:17.255102,3539.0,VM10-1-9-207,wait,cpu
1,02:04:17.255125,4486.0,VM10-1-9-207,wait,cpu
2,02:04:17.255147,4368.0,VM10-1-9-207,wait,cpu
3,02:04:17.255169,3834.0,VM10-1-9-207,wait,cpu
0,02:04:17.255181,32.0,VM10-1-9-207,nice,cpu
1,02:04:17.255197,0.0,VM10-1-9-207,nice,cpu
2,02:04:17.255218,7516.0,VM10-1-9-207,nice,cpu
3,02:04:17.255239,0.0,VM10-1-9-207,nice,cpu
0,02:04:17.255256,0.0,VM10-1-9-207,interrupt,cpu
1,02:04:17.255275,0.0,VM10-1-9-207,interrupt,cpu
2,02:04:17.255277,0.0,VM10-1-9-207,interrupt,cpu
3,02:04:17.255278,0.0,VM10-1-9-207,interrupt,cpu
0,02:04:17.255279,265.0,VM10-1-9-207,softirq,cpu
1,02:04:17.255280,133.0,VM10-1-9-207,softirq,cpu
2,02:04:17.255281,248.0,VM10-1-9-207,softirq,cpu
3,02:04:17.255282,244.0,VM10-1-9-207,softirq,cpu
0,02:04:17.255283,78.0,VM10-1-9-207,steal,cpu
1,02:04:17.255284,86.0,VM10-1-9-207,steal,cpu
2,02:04:17.255285,252.0,VM10-1-9-207,steal,cpu
3,02:04:17.255286,195.0,VM10-1-9-207,steal,cpu
0,02:04:17.255287,6125566.0,VM10-1-9-207,idle,cpu
1,02:04:17.255288,6082241.0,VM10-1-9-207,idle,cpu
2,02:04:17.255289,6121587.0,VM10-1-9-207,idle,cpu
3,02:04:17.255290,6125628.0,VM10-1-9-207,idle,cpu
0,02:04:27.240778,175034.0,VM10-1-9-207,user,cpu
1,02:04:27.240791,216180.0,VM10-1-9-207,user,cpu
2,02:04:27.240795,163940.0,VM10-1-9-207,user,cpu
3,02:04:27.240804,171768.0,VM10-1-9-207,user,cpu
0,02:04:27.240818,6505.0,VM10-1-9-207,system,cpu
1,02:04:27.240824,8397.0,VM10-1-9-207,system,cpu
2,02:04:27.240824,8234.0,VM10-1-9-207,system,cpu
3,02:04:27.240825,7567.0,VM10-1-9-207,system,cpu
0,02:04:27.240825,3540.0,VM10-1-9-207,wait,cpu
1,02:04:27.240826,4486.0,VM10-1-9-207,wait,cpu
2,02:04:27.240826,4368.0,VM10-1-9-207,wait,cpu
3,02:04:27.240827,3834.0,VM10-1-9-207,wait,cpu
0,02:04:27.240827,32.0,VM10-1-9-207,nice,cpu
1,02:04:27.240828,0.0,VM10-1-9-207,nice,cpu
2,02:04:27.240829,7516.0,VM10-1-9-207,nice,cpu
3,02:04:27.240829,0.0,VM10-1-9-207,nice,cpu
0,02:04:27.240830,0.0,VM10-1-9-207,interrupt,cpu
1,02:04:27.240830,0.0,VM10-1-9-207,interrupt,cpu
2,02:04:27.240831,0.0,VM10-1-9-207,interrupt,cpu
3,02:04:27.240832,0.0,VM10-1-9-207,interrupt,cpu
0,02:04:27.240833,265.0,VM10-1-9-207,softirq,cpu
1,02:04:27.240833,133.0,VM10-1-9-207,softirq,cpu
2,02:04:27.240834,249.0,VM10-1-9-207,softirq,cpu
3,02:04:27.240834,244.0,VM10-1-9-207,softirq,cpu
0,02:04:27.240836,78.0,VM10-1-9-207,steal,cpu
1,02:04:27.240836,86.0,VM10-1-9-207,steal,cpu
2,02:04:27.240837,252.0,VM10-1-9-207,steal,cpu
3,02:04:27.240846,195.0,VM10-1-9-207,steal,cpu
0,02:04:27.240848,6126560.0,VM10-1-9-207,idle,cpu
1,02:04:27.240848,6082241.0,VM10-1-9-207,idle,cpu
2,02:04:27.240849,6122586.0,VM10-1-9-207,idle,cpu
3,02:04:27.240850,6126624.0,VM10-1-9-207,idle,cpu
0,02:04:37.240759,175034.0,VM10-1-9-207,user,cpu
1,02:04:37.240772,217179.0,VM10-1-9-207,user,cpu
2,02:04:37.240775,163941.0,VM10-1-9-207,user,cpu
3,02:04:37.240781,171768.0,VM10-1-9-207,user,cpu
0,02:04:37.240790,6506.0,VM10-1-9-207,system,cpu
1,02:04:37.240793,8397.0,VM10-1-9-207,system,cpu
2,02:04:37.240794,8234.0,VM10-1-9-207,system,cpu
3,02:04:37.240794,7568.0,VM10-1-9-207,system,cpu
0,02:04:37.240795,3540.0,VM10-1-9-207,wait,cpu
1,02:04:37.240796,4486.0,VM10-1-9-207,wait,cpu
2,02:04:37.240796,4368.0,VM10-1-9-207,wait,cpu
3,02:04:37.240797,3835.0,VM10-1-9-207,wait,cpu
0,02:04:37.240798,32.0,VM10-1-9-207,nice,cpu
1,02:04:37.240798,0.0,VM10-1-9-207,nice,cpu
2,02:04:37.240799,7516.0,VM10-1-9-207,nice,cpu
3,02:04:37.240800,0.0,VM10-1-9-207,nice,cpu
0,02:04:37.240801,0.0,VM10-1-9-207,interrupt,cpu
1,02:04:37.240802,0.0,VM10-1-9-207,interrupt,cpu
2,02:04:37.240802,0.0,VM10-1-9-207,interrupt,cpu
3,02:04:37.240803,0.0,VM10-1-9-207,interrupt,cpu
0,02:04:37.240803,265.0,VM10-1-9-207,softirq,cpu
1,02:04:37.240805,133.0,VM10-1-9-207,softirq,cpu
2,02:04:37.240805,249.0,VM10-1-9-207,softirq,cpu
3,02:04:37.240806,244.0,VM10-1-9-207,softirq,cpu
0,02:04:37.240807,78.0,VM10-1-9-207,steal,cpu
1,02:04:37.240808,86.0,VM10-1-9-207,steal,cpu
2,02:04:37.240808,252.0,VM10-1-9-207,steal,cpu
3,02:04:37.240809,195.0,VM10-1-9-207,steal,cpu
0,02:04:37.240809,6127558.0,VM10-1-9-207,idle,cpu
1,02:04:37.240810,6082241.0,VM10-1-9-207,idle,cpu
2,02:04:37.240811,6123584.0,VM10-1-9-207,idle,cpu
3,02:04:37.240812,6127620.0,VM10-1-9-207,idle,cpu
0,02:04:47.240735,175035.0,VM10-1-9-207,user,cpu
1,02:04:47.240746,217456.0,VM10-1-9-207,user,cpu
2,02:04:47.240814,163941.0,VM10-1-9-207,user,cpu
3,02:04:47.240820,172492.0,VM10-1-9-207,user,cpu
0,02:04:47.240826,6506.0,VM10-1-9-207,system,cpu
1,02:04:47.240840,8397.0,VM10-1-9-207,system,cpu
2,02:04:47.240852,8234.0,VM10-1-9-207,system,cpu
3,02:04:47.240887,7569.0,VM10-1-9-207,system,cpu
0,02:04:47.240888,3540.0,VM10-1-9-207,wait,cpu
1,02:04:47.240950,4486.0,VM10-1-9-207,wait,cpu
2,02:04:47.240962,4368.0,VM10-1-9-207,wait,cpu
3,02:04:47.240972,3835.0,VM10-1-9-207,wait,cpu
0,02:04:47.240973,32.0,VM10-1-9-207,nice,cpu
1,02:04:47.240973,0.0,VM10-1-9-207,nice,cpu
2,02:04:47.240973,7516.0,VM10-1-9-207,nice,cpu
3,02:04:47.240974,0.0,VM10-1-9-207,nice,cpu
0,02:04:47.240975,0.0,VM10-1-9-207,interrupt,cpu
1,02:04:47.240976,0.0,VM10-1-9-207,interrupt,cpu
2,02:04:47.240976,0.0,VM10-1-9-207,interrupt,cpu
3,02:04:47.240977,0.0,VM10-1-9-207,interrupt,cpu
0,02:04:47.240978,265.0,VM10-1-9-207,softirq,cpu
1,02:04:47.240978,133.0,VM10-1-9-207,softirq,cpu
2,02:04:47.240979,249.0,VM10-1-9-207,softirq,cpu
3,02:04:47.240980,245.0,VM10-1-9-207,softirq,cpu
0,02:04:47.240980,78.0,VM10-1-9-207,steal,cpu
1,02:04:47.240981,86.0,VM10-1-9-207,steal,cpu
2,02:04:47.240982,252.0,VM10-1-9-207,steal,cpu
3,02:04:47.241134,195.0,VM10-1-9-207,steal,cpu
0,02:04:47.241135,6128555.0,VM10-1-9-207,idle,cpu
1,02:04:47.241225,6082964.0,VM10-1-9-207,idle,cpu
2,02:04:47.241225,6124583.0,VM10-1-9-207,idle,cpu
3,02:04:47.241226,6127895.0,VM10-1-9-207,idle,cpu
0,02:04:57.240833,175038.0,VM10-1-9-207,user,cpu
1,02:04:57.240848,218454.0,VM10-1-9-207,user,cpu
2,02:04:57.240851,163942.0,VM10-1-9-207,user,cpu
3,02:04:57.240858,172492.0,VM10-1-9-207,user,cpu
0,02:04:57.240865,6508.0,VM10-1-9-207,system,cpu
1,02:04:57.240875,8397.0,VM10-1-9-207,system,cpu
2,02:04:57.240876,8235.0,VM10-1-9-207,system,cpu
3,02:04:57.240877,7571.0,VM10-1-9-207,system,cpu
0,02:04:57.240878,3541.0,VM10-1-9-207,wait,cpu
1,02:04:57.240883,4486.0,VM10-1-9-207,wait,cpu
2,02:04:57.240884,4368.0,VM10-1-9-207,wait,cpu
3,02:04:57.240890,3835.0,VM10-1-9-207,wait,cpu
0,02:04:57.240891,32.0,VM10-1-9-207,nice,cpu
1,02:04:57.240893,0.0,VM10-1-9-207,nice,cpu
2,02:04:57.240895,7516.0,VM10-1-9-207,nice,cpu
3,02:04:57.240896,0.0,VM10-1-9-207,nice,cpu
0,02:04:57.240897,0.0,VM10-1-9-207,interrupt,cpu
1,02:04:57.240898,0.0,VM10-1-9-207,interrupt,cpu
2,02:04:57.240899,0.0,VM10-1-9-207,interrupt,cpu
3,02:04:57.240900,0.0,VM10-1-9-207,interrupt,cpu
0,02:04:57.240901,265.0,VM10-1-9-207,softirq,cpu
1,02:04:57.240902,133.0,VM10-1-9-207,softirq,cpu
2,02:04:57.240902,249.0,VM10-1-9-207,softirq,cpu
3,02:04:57.240903,245.0,VM10-1-9-207,softirq,cpu
0,02:04:57.240904,78.0,VM10-1-9-207,steal,cpu
1,02:04:57.240905,88.0,VM10-1-9-207,steal,cpu
2,02:04:57.240906,252.0,VM10-1-9-207,steal,cpu
3,02:04:57.240907,195.0,VM10-1-9-207,steal,cpu
0,02:04:57.240908,6129550.0,VM10-1-9-207,idle,cpu
1,02:04:57.240909,6082964.0,VM10-1-9-207,idle,cpu
2,02:04:57.240910,6125581.0,VM10-1-9-207,idle,cpu
3,02:04:57.240911,6128892.0,VM10-1-9-207,idle,cpu
0,02:05:07.240762,175040.0,VM10-1-9-207,user,cpu
1,02:05:07.243985,218457.0,VM10-1-9-207,user,cpu
2,02:05:07.244065,164937.0,VM10-1-9-207,user,cpu
3,02:05:07.244123,172494.0,VM10-1-9-207,user,cpu
0,02:05:07.244136,6509.0,VM10-1-9-207,system,cpu
1,02:05:07.244153,8399.0,VM10-1-9-207,system,cpu
2,02:05:07.244175,8236.0,VM10-1-9-207,system,cpu
3,02:05:07.244246,7572.0,VM10-1-9-207,system,cpu
0,02:05:07.244252,3544.0,VM10-1-9-207,wait,cpu
1,02:05:07.244262,4486.0,VM10-1-9-207,wait,cpu
