host,time,type_instance,value,type
VM10-1-9-207,02:05:27.244031,slab_unrecl,36700160.0,memory
VM10-1-9-207,02:05:27.244031,used,243421184.0,memory
VM10-1-9-207,02:05:37.243442,buffered,153632768.0,memory
VM10-1-9-207,02:05:37.243442,cached,3766939648.0,memory
VM10-1-9-207,02:05:37.243442,free,3849580544.0,memory
VM10-1-9-207,02:05:37.243442,slab_recl,325505024.0,memory
VM10-1-9-207,02:05:37.243442,slab_unrecl,36618240.0,memory
VM10-1-9-207,02:05:37.243442,used,243380224.0,memory
VM10-1-9-207,02:05:47.243385,buffered,153649152.0,memory
VM10-1-9-207,02:05:47.243385,cached,3766947840.0,memory
VM10-1-9-207,02:05:47.243385,free,3849261056.0,memory
VM10-1-9-207,02:05:47.243385,slab_recl,325509120.0,memory
VM10-1-9-207,02:05:47.243385,slab_unrecl,36990976.0,memory
VM10-1-9-207,02:05:47.243385,used,243298304.0,memory
VM10-1-9-207,02:05:57.243037,buffered,153657344.0,memory
VM10-1-9-207,02:05:57.243037,cached,3766956032.0,memory
VM10-1-9-207,02:05:57.243037,free,3849359360.0,memory
VM10-1-9-207,02:05:57.243037,slab_recl,325509120.0,memory
VM10-1-9-207,02:05:57.243037,slab_unrecl,36900864.0,memory
VM10-1-9-207,02:05:57.243037,used,243273728.0,memory
VM10-1-9-207,02:06:07.244598,buffered,153661440.0,memory
VM10-1-9-207,02:06:07.244598,cached,3766964224.0,memory
VM10-1-9-207,02:06:07.244598,free,3849039872.0,memory
VM10-1-9-207,02:06:07.244598,slab_recl,325509120.0,memory
VM10-1-9-207,02:06:07.244598,slab_unrecl,36990976.0,memory
VM10-1-9-207,02:06:07.244598,used,243490816.0,memory
VM10-1-9-207,02:06:17.243104,buffered,153673728.0,memory
VM10-1-9-207,02:06:17.243104,cached,3766972416.0,memory
VM10-1-9-207,02:06:17.243104,free,3849068544.0,memory
VM10-1-9-207,02:06:17.243104,slab_recl,325509120.0,memory
VM10-1-9-207,02:06:17.243104,slab_unrecl,36888576.0,memory
VM10-1-9-207,02:06:17.243104,used,243544064.0,memory
VM10-1-9-207,02:06:27.243047,buffered,153677824.0,memory
VM10-1-9-207,02:06:27.243047,cached,3766980608.0,memory
VM10-1-9-207,02:06:27.243047,free,3849072640.0,memory
VM10-1-9-207,02:06:27.243047,slab_recl,325517312.0,memory
VM10-1-9-207,02:06:27.243047,slab_unrecl,37081088.0,memory
VM10-1-9-207,02:06:27.243047,used,243326976.0,memory
VM10-1-9-207,02:06:37.243116,buffered,153681920.0,memory
VM10-1-9-207,02:06:37.243116,cached,3766988800.0,memory
VM10-1-9-207,02:06:37.243116,free,3849101312.0,memory
VM10-1-9-207,02:06:37.243116,slab_recl,325521408.0,memory
VM10-1-9-207,02:06:37.243116,slab_unrecl,36966400.0,memory
VM10-1-9-207,02:06:37.243116,used,243396608.0,memory
VM10-1-9-207,02:06:47.243031,buffered,153681920.0,memory
VM10-1-9-207,02:06:47.243031,cached,3766996992.0,memory
VM10-1-9-207,02:06:47.243031,free,3849359360.0,memory
VM10-1-9-207,02:06:47.243031,slab_recl,325505024.0,memory
VM10-1-9-207,02:06:47.243031,slab_unrecl,36773888.0,memory
VM10-1-9-207,02:06:47.243031,used,243339264.0,memory
VM10-1-9-207,02:06:57.244604,buffered,153681920.0,memory
VM10-1-9-207,02:06:57.244604,cached,3767005184.0,memory
VM10-1-9-207,02:06:57.244604,free,3849007104.0,memory
VM10-1-9-207,02:06:57.244604,slab_recl,325509120.0,memory
VM10-1-9-207,02:06:57.244604,slab_unrecl,37109760.0,memory
VM10-1-9-207,02:06:57.244604,used,243343360.0,memory
VM10-1-9-207,02:07:07.243006,buffered,153690112.0,memory
VM10-1-9-207,02:07:07.243006,cached,3767013376.0,memory
VM10-1-9-207,02:07:07.243006,free,3849359360.0,memory
VM10-1-9-207,02:07:07.243006,slab_recl,325509120.0,memory
VM10-1-9-207,02:07:07.243006,slab_unrecl,36847616.0,memory
VM10-1-9-207,02:07:07.243006,used,243236864.0,memory
VM10-1-9-207,02:07:17.243613,buffered,153694208.0,memory
VM10-1-9-207,02:07:17.243613,cached,3767017472.0,memory
VM10-1-9-207,02:07:17.243613,free,3849388032.0,memory
VM10-1-9-207,02:07:17.243613,slab_recl,325513216.0,memory
VM10-1-9-207,02:07:17.243613,slab_unrecl,36724736.0,memory
VM10-1-9-207,02:07:17.243613,used,243318784.0,memory
VM10-1-9-207,02:07:27.243254,buffered,153702400.0,memory
VM10-1-9-207,02:07:27.243254,cached,3767029760.0,memory
VM10-1-9-207,02:07:27.243254,free,3849388032.0,memory
VM10-1-9-207,02:07:27.243254,slab_recl,325509120.0,memory
VM10-1-9-207,02:07:27.243254,slab_unrecl,36601856.0,memory
VM10-1-9-207,02:07:27.243254,used,243425280.0,memory
VM10-1-9-207,02:07:37.243036,buffered,153714688.0,memory
VM10-1-9-207,02:07:37.243036,cached,3767037952.0,memory
VM10-1-9-207,02:07:37.243036,free,3848847360.0,memory
VM10-1-9-207,02:07:37.243036,slab_recl,325513216.0,memory
VM10-1-9-207,02:07:37.243036,slab_unrecl,36999168.0,memory
VM10-1-9-207,02:07:37.243036,used,243544064.0,memory
VM10-1-9-207,02:07:47.243019,buffered,153722880.0,memory
VM10-1-9-207,02:07:47.243019,cached,3767046144.0,memory
VM10-1-9-207,02:07:47.243019,free,3848851456.0,memory
VM10-1-9-207,02:07:47.243019,slab_recl,325513216.0,memory
VM10-1-9-207,02:07:47.243019,slab_unrecl,36921344.0,memory
VM10-1-9-207,02:07:47.243019,used,243601408.0,memory
VM10-1-9-207,02:07:57.243221,buffered,153739264.0,memory
VM10-1-9-207,02:07:57.243221,cached,3767050240.0,memory
VM10-1-9-207,02:07:57.243221,free,3848761344.0,memory
VM10-1-9-207,02:07:57.243221,slab_recl,325480448.0,memory
VM10-1-9-207,02:07:57.243221,slab_unrecl,36659200.0,memory
VM10-1-9-207,02:07:57.243221,used,243965952.0,memory
VM10-1-9-207,02:08:07.243052,buffered,153751552.0,memory
VM10-1-9-207,02:08:07.243052,cached,3767058432.0,memory
VM10-1-9-207,02:08:07.243052,free,3848892416.0,memory
VM10-1-9-207,02:08:07.243052,slab_recl,325468160.0,memory
VM10-1-9-207,02:08:07.243052,slab_unrecl,36573184.0,memory
VM10-1-9-207,02:08:07.243052,used,243912704.0,memory
VM10-1-9-207,02:08:17.243140,buffered,153755648.0,memory
VM10-1-9-207,02:08:17.243140,cached,3767070720.0,memory
VM10-1-9-207,02:08:17.243140,free,3848658944.0,memory
VM10-1-9-207,02:08:17.243140,slab_recl,325472256.0,memory
VM10-1-9-207,02:08:17.243140,slab_unrecl,36823040.0,memory
VM10-1-9-207,02:08:17.243140,used,243875840.0,memory
VM10-1-9-207,02:08:27.243135,buffered,153755648.0,memory
VM10-1-9-207,02:08:27.243135,cached,3767078912.0,memory
VM10-1-9-207,02:08:27.243135,free,3848695808.0,memory
VM10-1-9-207,02:08:27.243135,slab_recl,325468160.0,memory
VM10-1-9-207,02:08:27.243135,slab_unrecl,36679680.0,memory
VM10-1-9-207,02:08:27.243135,used,243978240.0,memory
VM10-1-9-207,02:08:37.243035,buffered,153755648.0,memory
VM10-1-9-207,02:08:37.243035,cached,3767083008.0,memory
VM10-1-9-207,02:08:37.243035,free,3849080832.0,memory
VM10-1-9-207,02:08:37.243035,slab_recl,325459968.0,memory
VM10-1-9-207,02:08:37.243035,slab_unrecl,36552704.0,memory
VM10-1-9-207,02:08:37.243035,used,243724288.0,memory
VM10-1-9-207,02:08:47.243072,buffered,153759744.0,memory
VM10-1-9-207,02:08:47.243072,cached,3767091200.0,memory
VM10-1-9-207,02:08:47.243072,free,3849015296.0,memory
VM10-1-9-207,02:08:47.243072,slab_recl,325459968.0,memory
VM10-1-9-207,02:08:47.243072,slab_unrecl,36532224.0,memory
VM10-1-9-207,02:08:47.243072,used,243798016.0,memory
VM10-1-9-207,02:08:57.243012,buffered,153763840.0,memory
VM10-1-9-207,02:08:57.243012,cached,3767103488.0,memory
VM10-1-9-207,02:08:57.243012,free,3848986624.0,memory
VM10-1-9-207,02:08:57.243012,slab_recl,325472256.0,memory
VM10-1-9-207,02:08:57.243012,slab_unrecl,36958208.0,memory
VM10-1-9-207,02:08:57.243012,used,243372032.0,memory
VM10-1-9-207,02:09:07.243099,buffered,153763840.0,memory
VM10-1-9-207,02:09:07.243099,cached,3767111680.0,memory
VM10-1-9-207,02:09:07.243099,free,3849142272.0,memory
VM10-1-9-207,02:09:07.243099,slab_recl,325455872.0,memory
VM10-1-9-207,02:09:07.243099,slab_unrecl,36646912.0,memory
VM10-1-9-207,02:09:07.243099,used,243535872.0,memory
VM10-1-9-207,02:09:17.243016,buffered,153776128.0,memory
VM10-1-9-207,02:09:17.243016,cached,3767115776.0,memory
VM10-1-9-207,02:09:17.243016,free,3848892416.0,memory
VM10-1-9-207,02:09:17.243016,slab_recl,325468160.0,memory
VM10-1-9-207,02:09:17.243016,slab_unrecl,36995072.0,memory
VM10-1-9-207,02:09:17.243016,used,243408896.0,memory
VM10-1-9-207,02:09:27.243401,buffered,153780224.0,memory
VM10-1-9-207,02:09:27.243401,cached,3767123968.0,memory
VM10-1-9-207,02:09:27.243401,free,3848761344.0,memory
VM10-1-9-207,02:09:27.243401,slab_recl,325472256.0,memory
VM10-1-9-207,02:09:27.243401,slab_unrecl,36773888.0,memory
VM10-1-9-207,02:09:27.243401,used,243744768.0,memory
VM10-1-9-207,02:09:37.243016,buffered,153780224.0,memory
VM10-1-9-207,02:09:37.243016,cached,3767132160.0,memory
VM10-1-9-207,02:09:37.243016,free,3848859648.0,memory
VM10-1-9-207,02:09:37.243016,slab_recl,325476352.0,memory
VM10-1-9-207,02:09:37.243016,slab_unrecl,36667392.0,memory
VM10-1-9-207,02:09:37.243016,used,243740672.0,memory
VM10-1-9-207,02:09:47.243001,buffered,153780224.0,memory
VM10-1-9-207,02:09:47.243001,cached,3767144448.0,memory
VM10-1-9-207,02:09:47.243001,free,3848921088.0,memory
VM10-1-9-207,02:09:47.243001,slab_recl,325476352.0,memory
VM10-1-9-207,02:09:47.243001,slab_unrecl,36544512.0,memory
VM10-1-9-207,02:09:47.243001,used,243789824.0,memory
VM10-1-9-207,02:09:57.243488,buffered,153780224.0,memory
VM10-1-9-207,02:09:57.243488,cached,3767152640.0,memory
VM10-1-9-207,02:09:57.243488,free,3848568832.0,memory
VM10-1-9-207,02:09:57.243488,slab_recl,325468160.0,memory
VM10-1-9-207,02:09:57.243488,slab_unrecl,36978688.0,memory
VM10-1-9-207,02:09:57.243488,used,243707904.0,memory
