instance,value,host,time,type,type_instance
1,0.0,VM10-1-9-207,02:31:50.945182,cpu,interrupt
2,0.0,VM10-1-9-207,02:31:50.945182,cpu,interrupt
3,0.0,VM10-1-9-207,02:31:50.945183,cpu,interrupt
0,276.0,VM10-1-9-207,02:31:50.945184,cpu,softirq
1,140.0,VM10-1-9-207,02:31:50.945184,cpu,softirq
2,254.0,VM10-1-9-207,02:31:50.945185,cpu,softirq
3,264.0,VM10-1-9-207,02:31:50.945186,cpu,softirq
0,82.0,VM10-1-9-207,02:31:50.945187,cpu,steal
1,94.0,VM10-1-9-207,02:31:50.945187,cpu,steal
2,260.0,VM10-1-9-207,02:31:50.945188,cpu,steal
3,210.0,VM10-1-9-207,02:31:50.945189,cpu,steal
0,6265095.0,VM10-1-9-207,02:31:50.945190,cpu,idle
1,6218145.0,VM10-1-9-207,02:31:50.945190,cpu,idle
2,6252330.0,VM10-1-9-207,02:31:50.945191,cpu,idle
3,6232616.0,VM10-1-9-207,02:31:50.945192,cpu,idle
0,201214.0,VM10-1-9-207,02:32:00.944726,cpu,user
1,244236.0,VM10-1-9-207,02:32:00.944742,cpu,user
2,197888.0,VM10-1-9-207,02:32:00.944802,cpu,user
3,229741.0,VM10-1-9-207,02:32:00.944831,cpu,user
0,6788.0,VM10-1-9-207,02:32:00.944857,cpu,system
1,8662.0,VM10-1-9-207,02:32:00.944863,cpu,system
2,8595.0,VM10-1-9-207,02:32:00.944888,cpu,system
3,7877.0,VM10-1-9-207,02:32:00.944898,cpu,system
0,3702.0,VM10-1-9-207,02:32:00.945073,cpu,wait
1,4508.0,VM10-1-9-207,02:32:00.945074,cpu,wait
2,4468.0,VM10-1-9-207,02:32:00.945074,cpu,wait
3,3866.0,VM10-1-9-207,02:32:00.945075,cpu,wait
0,32.0,VM10-1-9-207,02:32:00.945076,cpu,nice
1,0.0,VM10-1-9-207,02:32:00.945076,cpu,nice
2,7516.0,VM10-1-9-207,02:32:00.945076,cpu,nice
3,0.0,VM10-1-9-207,02:32:00.945077,cpu,nice
0,0.0,VM10-1-9-207,02:32:00.945078,cpu,interrupt
1,0.0,VM10-1-9-207,02:32:00.945079,cpu,interrupt
2,0.0,VM10-1-9-207,02:32:00.945080,cpu,interrupt
3,0.0,VM10-1-9-207,02:32:00.945080,cpu,interrupt
0,276.0,VM10-1-9-207,02:32:00.945081,cpu,softirq
1,140.0,VM10-1-9-207,02:32:00.945081,cpu,softirq
2,254.0,VM10-1-9-207,02:32:00.945082,cpu,softirq
3,264.0,VM10-1-9-207,02:32:00.945082,cpu,softirq
0,83.0,VM10-1-9-207,02:32:00.945083,cpu,steal
1,94.0,VM10-1-9-207,02:32:00.945083,cpu,steal
2,260.0,VM10-1-9-207,02:32:00.945084,cpu,steal
3,210.0,VM10-1-9-207,02:32:00.945084,cpu,steal
0,6265194.0,VM10-1-9-207,02:32:00.945085,cpu,idle
1,6219142.0,VM10-1-9-207,02:32:00.945086,cpu,idle
2,6253326.0,VM10-1-9-207,02:32:00.945086,cpu,idle
3,6233516.0,VM10-1-9-207,02:32:00.945086,cpu,idle
0,201214.0,VM10-1-9-207,02:32:10.944907,cpu,user
1,244238.0,VM10-1-9-207,02:32:10.944931,cpu,user
2,197888.0,VM10-1-9-207,02:32:10.944939,cpu,user
3,230740.0,VM10-1-9-207,02:32:10.944953,cpu,user
0,6788.0,VM10-1-9-207,02:32:10.944983,cpu,system
1,8664.0,VM10-1-9-207,02:32:10.945042,cpu,system
2,8596.0,VM10-1-9-207,02:32:10.945044,cpu,system
3,7877.0,VM10-1-9-207,02:32:10.945045,cpu,system
0,3702.0,VM10-1-9-207,02:32:10.945046,cpu,wait
1,4509.0,VM10-1-9-207,02:32:10.945053,cpu,wait
2,4468.0,VM10-1-9-207,02:32:10.945054,cpu,wait
3,3866.0,VM10-1-9-207,02:32:10.945055,cpu,wait
0,32.0,VM10-1-9-207,02:32:10.945056,cpu,nice
1,0.0,VM10-1-9-207,02:32:10.945058,cpu,nice
2,7516.0,VM10-1-9-207,02:32:10.945060,cpu,nice
3,0.0,VM10-1-9-207,02:32:10.945061,cpu,nice
0,0.0,VM10-1-9-207,02:32:10.945063,cpu,interrupt
1,0.0,VM10-1-9-207,02:32:10.945064,cpu,interrupt
2,0.0,VM10-1-9-207,02:32:10.945072,cpu,interrupt
3,0.0,VM10-1-9-207,02:32:10.945073,cpu,interrupt
0,276.0,VM10-1-9-207,02:32:10.945078,cpu,softirq
1,140.0,VM10-1-9-207,02:32:10.945081,cpu,softirq
2,254.0,VM10-1-9-207,02:32:10.945082,cpu,softirq
3,264.0,VM10-1-9-207,02:32:10.945083,cpu,softirq
0,83.0,VM10-1-9-207,02:32:10.945085,cpu,steal
1,94.0,VM10-1-9-207,02:32:10.945086,cpu,steal
2,260.0,VM10-1-9-207,02:32:10.945088,cpu,steal
3,210.0,VM10-1-9-207,02:32:10.945089,cpu,steal
0,6266193.0,VM10-1-9-207,02:32:10.945094,cpu,idle
1,6220137.0,VM10-1-9-207,02:32:10.945103,cpu,idle
2,6254322.0,VM10-1-9-207,02:32:10.945104,cpu,idle
3,6233516.0,VM10-1-9-207,02:32:10.945106,cpu,idle
0,201214.0,VM10-1-9-207,02:32:20.944699,cpu,user
1,244240.0,VM10-1-9-207,02:32:20.944712,cpu,user
2,197890.0,VM10-1-9-207,02:32:20.944723,cpu,user
3,231740.0,VM10-1-9-207,02:32:20.944727,cpu,user
0,6788.0,VM10-1-9-207,02:32:20.944731,cpu,system
1,8666.0,VM10-1-9-207,02:32:20.944736,cpu,system
2,8598.0,VM10-1-9-207,02:32:20.944737,cpu,system
3,7878.0,VM10-1-9-207,02:32:20.944738,cpu,system
0,3702.0,VM10-1-9-207,02:32:20.944739,cpu,wait
1,4510.0,VM10-1-9-207,02:32:20.944740,cpu,wait
2,4468.0,VM10-1-9-207,02:32:20.944741,cpu,wait
3,3866.0,VM10-1-9-207,02:32:20.944741,cpu,wait
0,32.0,VM10-1-9-207,02:32:20.944742,cpu,nice
1,0.0,VM10-1-9-207,02:32:20.944743,cpu,nice
2,7516.0,VM10-1-9-207,02:32:20.944743,cpu,nice
3,0.0,VM10-1-9-207,02:32:20.944744,cpu,nice
0,0.0,VM10-1-9-207,02:32:20.944745,cpu,interrupt
1,0.0,VM10-1-9-207,02:32:20.944745,cpu,interrupt
2,0.0,VM10-1-9-207,02:32:20.944746,cpu,interrupt
3,0.0,VM10-1-9-207,02:32:20.944747,cpu,interrupt
0,276.0,VM10-1-9-207,02:32:20.944747,cpu,softirq
1,140.0,VM10-1-9-207,02:32:20.945112,cpu,softirq
2,254.0,VM10-1-9-207,02:32:20.945112,cpu,softirq
3,264.0,VM10-1-9-207,02:32:20.945113,cpu,softirq
0,83.0,VM10-1-9-207,02:32:20.945114,cpu,steal
1,94.0,VM10-1-9-207,02:32:20.945115,cpu,steal
2,260.0,VM10-1-9-207,02:32:20.945116,cpu,steal
3,210.0,VM10-1-9-207,02:32:20.945116,cpu,steal
0,6267192.0,VM10-1-9-207,02:32:20.945117,cpu,idle
1,6221132.0,VM10-1-9-207,02:32:20.945117,cpu,idle
2,6255318.0,VM10-1-9-207,02:32:20.945118,cpu,idle
3,6233516.0,VM10-1-9-207,02:32:20.945119,cpu,idle
0,201214.0,VM10-1-9-207,02:32:30.944697,cpu,user
1,244242.0,VM10-1-9-207,02:32:30.944712,cpu,user
2,197891.0,VM10-1-9-207,02:32:30.944726,cpu,user
3,232740.0,VM10-1-9-207,02:32:30.944742,cpu,user
0,6788.0,VM10-1-9-207,02:32:30.944752,cpu,system
1,8668.0,VM10-1-9-207,02:32:30.944757,cpu,system
2,8602.0,VM10-1-9-207,02:32:30.944758,cpu,system
3,7878.0,VM10-1-9-207,02:32:30.944760,cpu,system
0,3702.0,VM10-1-9-207,02:32:30.944760,cpu,wait
1,4510.0,VM10-1-9-207,02:32:30.944761,cpu,wait
2,4469.0,VM10-1-9-207,02:32:30.944762,cpu,wait
3,3866.0,VM10-1-9-207,02:32:30.944763,cpu,wait
0,32.0,VM10-1-9-207,02:32:30.944763,cpu,nice
1,0.0,VM10-1-9-207,02:32:30.944764,cpu,nice
2,7516.0,VM10-1-9-207,02:32:30.944765,cpu,nice
3,0.0,VM10-1-9-207,02:32:30.944766,cpu,nice
0,0.0,VM10-1-9-207,02:32:30.944767,cpu,interrupt
1,0.0,VM10-1-9-207,02:32:30.944767,cpu,interrupt
2,0.0,VM10-1-9-207,02:32:30.944768,cpu,interrupt
3,0.0,VM10-1-9-207,02:32:30.944769,cpu,interrupt
0,277.0,VM10-1-9-207,02:32:30.944770,cpu,softirq
1,140.0,VM10-1-9-207,02:32:30.944771,cpu,softirq
2,254.0,VM10-1-9-207,02:32:30.944772,cpu,softirq
3,264.0,VM10-1-9-207,02:32:30.944773,cpu,softirq
0,83.0,VM10-1-9-207,02:32:30.944774,cpu,steal
1,94.0,VM10-1-9-207,02:32:30.944774,cpu,steal
2,260.0,VM10-1-9-207,02:32:30.944775,cpu,steal
3,210.0,VM10-1-9-207,02:32:30.944776,cpu,steal
0,6268191.0,VM10-1-9-207,02:32:30.944777,cpu,idle
1,6222128.0,VM10-1-9-207,02:32:30.944778,cpu,idle
2,6256313.0,VM10-1-9-207,02:32:30.944778,cpu,idle
3,6233516.0,VM10-1-9-207,02:32:30.944784,cpu,idle
0,201214.0,VM10-1-9-207,02:32:40.944647,cpu,user
1,244244.0,VM10-1-9-207,02:32:40.944665,cpu,user
2,197892.0,VM10-1-9-207,02:32:40.944682,cpu,user
3,233490.0,VM10-1-9-207,02:32:40.944690,cpu,user
0,6789.0,VM10-1-9-207,02:32:40.944694,cpu,system
1,8671.0,VM10-1-9-207,02:32:40.944700,cpu,system
2,8602.0,VM10-1-9-207,02:32:40.944701,cpu,system
3,7878.0,VM10-1-9-207,02:32:40.944702,cpu,system
0,3702.0,VM10-1-9-207,02:32:40.944703,cpu,wait
1,4510.0,VM10-1-9-207,02:32:40.944704,cpu,wait
2,4470.0,VM10-1-9-207,02:32:40.944704,cpu,wait
3,3866.0,VM10-1-9-207,02:32:40.944705,cpu,wait
0,32.0,VM10-1-9-207,02:32:40.944705,cpu,nice
1,0.0,VM10-1-9-207,02:32:40.944706,cpu,nice
2,7516.0,VM10-1-9-207,02:32:40.944707,cpu,nice
3,0.0,VM10-1-9-207,02:32:40.944707,cpu,nice
0,0.0,VM10-1-9-207,02:32:40.944708,cpu,interrupt
1,0.0,VM10-1-9-207,02:32:40.944709,cpu,interrupt
2,0.0,VM10-1-9-207,02:32:40.944710,cpu,interrupt
3,0.0,VM10-1-9-207,02:32:40.944710,cpu,interrupt
0,277.0,VM10-1-9-207,02:32:40.944711,cpu,softirq
1,140.0,VM10-1-9-207,02:32:40.944712,cpu,softirq
2,254.0,VM10-1-9-207,02:32:40.944712,cpu,softirq
3,264.0,VM10-1-9-207,02:32:40.944713,cpu,softirq
0,83.0,VM10-1-9-207,02:32:40.944713,cpu,steal
1,94.0,VM10-1-9-207,02:32:40.944714,cpu,steal
2,260.0,VM10-1-9-207,02:32:40.944715,cpu,steal
3,210.0,VM10-1-9-207,02:32:40.944715,cpu,steal
0,6269190.0,VM10-1-9-207,02:32:40.944716,cpu,idle
1,6223123.0,VM10-1-9-207,02:32:40.944717,cpu,idle
2,6257309.0,VM10-1-9-207,02:32:40.944718,cpu,idle
3,6233764.0,VM10-1-9-207,02:32:40.944719,cpu,idle
