host,time,type,value,type_instance
VM10-1-9-207,02:36:27.526800,memory,37240832.0,slab_unrecl
VM10-1-9-207,02:36:27.526800,memory,342921216.0,used
VM10-1-9-207,02:36:37.526728,memory,157319168.0,buffered
VM10-1-9-207,02:36:37.526728,memory,3775639552.0,cached
VM10-1-9-207,02:36:37.526728,memory,3733966848.0,free
VM10-1-9-207,02:36:37.526728,memory,326852608.0,slab_recl
VM10-1-9-207,02:36:37.526728,memory,37081088.0,slab_unrecl
VM10-1-9-207,02:36:37.526728,memory,344797184.0,used
VM10-1-9-207,02:36:47.526703,memory,157319168.0,buffered
VM10-1-9-207,02:36:47.526703,memory,3775651840.0,cached
VM10-1-9-207,02:36:47.526703,memory,3731898368.0,free
VM10-1-9-207,02:36:47.526703,memory,326856704.0,slab_recl
VM10-1-9-207,02:36:47.526703,memory,36917248.0,slab_unrecl
VM10-1-9-207,02:36:47.526703,memory,347013120.0,used
VM10-1-9-207,02:36:57.526703,memory,157335552.0,buffered
VM10-1-9-207,02:36:57.526703,memory,3775655936.0,cached
VM10-1-9-207,02:36:57.526703,memory,3731959808.0,free
VM10-1-9-207,02:36:57.526703,memory,326852608.0,slab_recl
VM10-1-9-207,02:36:57.526703,memory,36827136.0,slab_unrecl
VM10-1-9-207,02:36:57.526703,memory,347025408.0,used
VM10-1-9-207,02:37:07.526711,memory,157343744.0,buffered
VM10-1-9-207,02:37:07.526711,memory,3775664128.0,cached
VM10-1-9-207,02:37:07.526711,memory,3729485824.0,free
VM10-1-9-207,02:37:07.526711,memory,326852608.0,slab_recl
VM10-1-9-207,02:37:07.526711,memory,37187584.0,slab_unrecl
VM10-1-9-207,02:37:07.526711,memory,349122560.0,used
VM10-1-9-207,02:37:17.527164,memory,157347840.0,buffered
VM10-1-9-207,02:37:17.527164,memory,3775672320.0,cached
VM10-1-9-207,02:37:17.527164,memory,3727384576.0,free
VM10-1-9-207,02:37:17.527164,memory,326860800.0,slab_recl
VM10-1-9-207,02:37:17.527164,memory,37011456.0,slab_unrecl
VM10-1-9-207,02:37:17.527164,memory,351379456.0,used
VM10-1-9-207,02:37:27.526711,memory,157351936.0,buffered
VM10-1-9-207,02:37:27.526711,memory,3775680512.0,cached
VM10-1-9-207,02:37:27.526711,memory,3725545472.0,free
VM10-1-9-207,02:37:27.526711,memory,326852608.0,slab_recl
VM10-1-9-207,02:37:27.526711,memory,36888576.0,slab_unrecl
VM10-1-9-207,02:37:27.526711,memory,353337344.0,used
VM10-1-9-207,02:37:37.526704,memory,157356032.0,buffered
VM10-1-9-207,02:37:37.526704,memory,3775688704.0,cached
VM10-1-9-207,02:37:37.526704,memory,3725479936.0,free
VM10-1-9-207,02:37:37.526704,memory,326852608.0,slab_recl
VM10-1-9-207,02:37:37.526704,memory,36843520.0,slab_unrecl
VM10-1-9-207,02:37:37.526704,memory,353435648.0,used
VM10-1-9-207,02:37:47.526686,memory,157368320.0,buffered
VM10-1-9-207,02:37:47.526686,memory,3775696896.0,cached
VM10-1-9-207,02:37:47.526686,memory,3723132928.0,free
VM10-1-9-207,02:37:47.526686,memory,326848512.0,slab_recl
VM10-1-9-207,02:37:47.526686,memory,37257216.0,slab_unrecl
VM10-1-9-207,02:37:47.526686,memory,355352576.0,used
VM10-1-9-207,02:37:57.526746,memory,157368320.0,buffered
VM10-1-9-207,02:37:57.526746,memory,3775705088.0,cached
VM10-1-9-207,02:37:57.526746,memory,3720945664.0,free
VM10-1-9-207,02:37:57.526746,memory,326848512.0,slab_recl
VM10-1-9-207,02:37:57.526746,memory,37126144.0,slab_unrecl
VM10-1-9-207,02:37:57.526746,memory,357662720.0,used
VM10-1-9-207,02:38:07.526731,memory,157372416.0,buffered
VM10-1-9-207,02:38:07.526731,memory,3775709184.0,cached
VM10-1-9-207,02:38:07.526731,memory,3719073792.0,free
VM10-1-9-207,02:38:07.526731,memory,326836224.0,slab_recl
VM10-1-9-207,02:38:07.526731,memory,36970496.0,slab_unrecl
VM10-1-9-207,02:38:07.526731,memory,359694336.0,used
VM10-1-9-207,02:38:17.526707,memory,157372416.0,buffered
VM10-1-9-207,02:38:17.526707,memory,3775721472.0,cached
VM10-1-9-207,02:38:17.526707,memory,3716972544.0,free
VM10-1-9-207,02:38:17.526707,memory,326836224.0,slab_recl
VM10-1-9-207,02:38:17.526707,memory,36892672.0,slab_unrecl
VM10-1-9-207,02:38:17.526707,memory,361861120.0,used
VM10-1-9-207,02:38:27.526711,memory,157380608.0,buffered
VM10-1-9-207,02:38:27.526711,memory,3775729664.0,cached
VM10-1-9-207,02:38:27.526711,memory,3716435968.0,free
VM10-1-9-207,02:38:27.526711,memory,326844416.0,slab_recl
VM10-1-9-207,02:38:27.526711,memory,37351424.0,slab_unrecl
VM10-1-9-207,02:38:27.526711,memory,361914368.0,used
VM10-1-9-207,02:38:37.526719,memory,157388800.0,buffered
VM10-1-9-207,02:38:37.526719,memory,3775733760.0,cached
VM10-1-9-207,02:38:37.526719,memory,3714621440.0,free
VM10-1-9-207,02:38:37.526719,memory,326840320.0,slab_recl
VM10-1-9-207,02:38:37.526719,memory,37068800.0,slab_unrecl
VM10-1-9-207,02:38:37.526719,memory,364003328.0,used
VM10-1-9-207,02:38:47.526775,memory,157392896.0,buffered
VM10-1-9-207,02:38:47.526775,memory,3775741952.0,cached
VM10-1-9-207,02:38:47.526775,memory,3712622592.0,free
VM10-1-9-207,02:38:47.526775,memory,326844416.0,slab_recl
VM10-1-9-207,02:38:47.526775,memory,36995072.0,slab_unrecl
VM10-1-9-207,02:38:47.526775,memory,366059520.0,used
VM10-1-9-207,02:38:57.526710,memory,157401088.0,buffered
VM10-1-9-207,02:38:57.526710,memory,3775750144.0,cached
VM10-1-9-207,02:38:57.526710,memory,3710681088.0,free
VM10-1-9-207,02:38:57.526710,memory,326836224.0,slab_recl
VM10-1-9-207,02:38:57.526710,memory,36859904.0,slab_unrecl
VM10-1-9-207,02:38:57.526710,memory,368128000.0,used
VM10-1-9-207,02:39:07.526817,memory,157413376.0,buffered
VM10-1-9-207,02:39:07.526817,memory,3775754240.0,cached
VM10-1-9-207,02:39:07.526817,memory,3708174336.0,free
VM10-1-9-207,02:39:07.526817,memory,326848512.0,slab_recl
VM10-1-9-207,02:39:07.526817,memory,37289984.0,slab_unrecl
VM10-1-9-207,02:39:07.526817,memory,370176000.0,used
VM10-1-9-207,02:39:17.526701,memory,157413376.0,buffered
VM10-1-9-207,02:39:17.526701,memory,3775766528.0,cached
VM10-1-9-207,02:39:17.526701,memory,3708362752.0,free
VM10-1-9-207,02:39:17.526701,memory,326848512.0,slab_recl
VM10-1-9-207,02:39:17.526701,memory,37060608.0,slab_unrecl
VM10-1-9-207,02:39:17.526701,memory,370204672.0,used
VM10-1-9-207,02:39:27.526710,memory,157413376.0,buffered
VM10-1-9-207,02:39:27.526710,memory,3775774720.0,cached
VM10-1-9-207,02:39:27.526710,memory,3706191872.0,free
VM10-1-9-207,02:39:27.526710,memory,326852608.0,slab_recl
VM10-1-9-207,02:39:27.526710,memory,36880384.0,slab_unrecl
VM10-1-9-207,02:39:27.526710,memory,372543488.0,used
VM10-1-9-207,02:39:37.526715,memory,157417472.0,buffered
VM10-1-9-207,02:39:37.526715,memory,3775782912.0,cached
VM10-1-9-207,02:39:37.526715,memory,3704295424.0,free
VM10-1-9-207,02:39:37.526715,memory,326852608.0,slab_recl
VM10-1-9-207,02:39:37.526715,memory,36794368.0,slab_unrecl
VM10-1-9-207,02:39:37.526715,memory,374513664.0,used
VM10-1-9-207,02:39:47.526706,memory,157421568.0,buffered
VM10-1-9-207,02:39:47.526706,memory,3775787008.0,cached
VM10-1-9-207,02:39:47.526706,memory,3701624832.0,free
VM10-1-9-207,02:39:47.526706,memory,326852608.0,slab_recl
VM10-1-9-207,02:39:47.526706,memory,37277696.0,slab_unrecl
VM10-1-9-207,02:39:47.526706,memory,376692736.0,used
VM10-1-9-207,02:39:57.526818,memory,157429760.0,buffered
VM10-1-9-207,02:39:57.526818,memory,3775799296.0,cached
VM10-1-9-207,02:39:57.526818,memory,3699621888.0,free
VM10-1-9-207,02:39:57.526818,memory,326848512.0,slab_recl
VM10-1-9-207,02:39:57.526818,memory,37154816.0,slab_unrecl
VM10-1-9-207,02:39:57.526818,memory,378802176.0,used
VM10-1-9-207,02:40:07.526708,memory,157437952.0,buffered
VM10-1-9-207,02:40:07.526708,memory,3775803392.0,cached
VM10-1-9-207,02:40:07.526708,memory,3699847168.0,free
VM10-1-9-207,02:40:07.526708,memory,326844416.0,slab_recl
VM10-1-9-207,02:40:07.526708,memory,36990976.0,slab_unrecl
VM10-1-9-207,02:40:07.526708,memory,378732544.0,used
VM10-1-9-207,02:40:17.526705,memory,157450240.0,buffered
VM10-1-9-207,02:40:17.526705,memory,3775811584.0,cached
VM10-1-9-207,02:40:17.526705,memory,3697811456.0,free
VM10-1-9-207,02:40:17.526705,memory,326844416.0,slab_recl
VM10-1-9-207,02:40:17.526705,memory,36864000.0,slab_unrecl
VM10-1-9-207,02:40:17.526705,memory,380874752.0,used
VM10-1-9-207,02:40:27.526700,memory,157458432.0,buffered
VM10-1-9-207,02:40:27.526700,memory,3775819776.0,cached
VM10-1-9-207,02:40:27.526700,memory,3695464448.0,free
VM10-1-9-207,02:40:27.526700,memory,326848512.0,slab_recl
VM10-1-9-207,02:40:27.526700,memory,37199872.0,slab_unrecl
VM10-1-9-207,02:40:27.526700,memory,382865408.0,used
VM10-1-9-207,02:40:37.526870,memory,157466624.0,buffered
VM10-1-9-207,02:40:37.526870,memory,3775836160.0,cached
VM10-1-9-207,02:40:37.526870,memory,3862327296.0,free
VM10-1-9-207,02:40:37.526870,memory,326848512.0,slab_recl
VM10-1-9-207,02:40:37.526870,memory,37023744.0,slab_unrecl
VM10-1-9-207,02:40:37.526870,memory,216154112.0,used
