instance,value,host,time,type,type_instance
1,6243698.0,VM10-1-9-207,02:36:17.525440,cpu,idle
2,6278027.0,VM10-1-9-207,02:36:17.525446,cpu,idle
3,6249437.0,VM10-1-9-207,02:36:17.525448,cpu,idle
0,212901.0,VM10-1-9-207,02:36:27.525222,cpu,user
1,245273.0,VM10-1-9-207,02:36:27.525309,cpu,user
2,198767.0,VM10-1-9-207,02:36:27.525327,cpu,user
3,240442.0,VM10-1-9-207,02:36:27.525336,cpu,user
0,6814.0,VM10-1-9-207,02:36:27.525345,cpu,system
1,8702.0,VM10-1-9-207,02:36:27.525451,cpu,system
2,8628.0,VM10-1-9-207,02:36:27.525690,cpu,system
3,7898.0,VM10-1-9-207,02:36:27.525702,cpu,system
0,3703.0,VM10-1-9-207,02:36:27.525722,cpu,wait
1,4517.0,VM10-1-9-207,02:36:27.525723,cpu,wait
2,4489.0,VM10-1-9-207,02:36:27.525724,cpu,wait
3,3869.0,VM10-1-9-207,02:36:27.525725,cpu,wait
0,32.0,VM10-1-9-207,02:36:27.525726,cpu,nice
1,0.0,VM10-1-9-207,02:36:27.525727,cpu,nice
2,7516.0,VM10-1-9-207,02:36:27.525728,cpu,nice
3,0.0,VM10-1-9-207,02:36:27.525728,cpu,nice
0,0.0,VM10-1-9-207,02:36:27.525729,cpu,interrupt
1,0.0,VM10-1-9-207,02:36:27.525730,cpu,interrupt
2,0.0,VM10-1-9-207,02:36:27.525731,cpu,interrupt
3,0.0,VM10-1-9-207,02:36:27.525732,cpu,interrupt
0,278.0,VM10-1-9-207,02:36:27.525733,cpu,softirq
1,141.0,VM10-1-9-207,02:36:27.525734,cpu,softirq
2,254.0,VM10-1-9-207,02:36:27.525734,cpu,softirq
3,264.0,VM10-1-9-207,02:36:27.525735,cpu,softirq
0,84.0,VM10-1-9-207,02:36:27.525736,cpu,steal
1,94.0,VM10-1-9-207,02:36:27.525737,cpu,steal
2,260.0,VM10-1-9-207,02:36:27.525738,cpu,steal
3,213.0,VM10-1-9-207,02:36:27.525738,cpu,steal
0,6280124.0,VM10-1-9-207,02:36:27.525739,cpu,idle
1,6244695.0,VM10-1-9-207,02:36:27.525740,cpu,idle
2,6279020.0,VM10-1-9-207,02:36:27.525741,cpu,idle
3,6249437.0,VM10-1-9-207,02:36:27.525742,cpu,idle
0,212902.0,VM10-1-9-207,02:36:37.525136,cpu,user
1,245274.0,VM10-1-9-207,02:36:37.525147,cpu,user
2,198768.0,VM10-1-9-207,02:36:37.525150,cpu,user
3,241442.0,VM10-1-9-207,02:36:37.525153,cpu,user
0,6814.0,VM10-1-9-207,02:36:37.525156,cpu,system
1,8702.0,VM10-1-9-207,02:36:37.525336,cpu,system
2,8630.0,VM10-1-9-207,02:36:37.525896,cpu,system
3,7898.0,VM10-1-9-207,02:36:37.525898,cpu,system
0,3703.0,VM10-1-9-207,02:36:37.525899,cpu,wait
1,4517.0,VM10-1-9-207,02:36:37.525900,cpu,wait
2,4489.0,VM10-1-9-207,02:36:37.525901,cpu,wait
3,3869.0,VM10-1-9-207,02:36:37.525902,cpu,wait
0,32.0,VM10-1-9-207,02:36:37.525903,cpu,nice
1,0.0,VM10-1-9-207,02:36:37.525903,cpu,nice
2,7516.0,VM10-1-9-207,02:36:37.525904,cpu,nice
3,0.0,VM10-1-9-207,02:36:37.525912,cpu,nice
0,0.0,VM10-1-9-207,02:36:37.525913,cpu,interrupt
1,0.0,VM10-1-9-207,02:36:37.525914,cpu,interrupt
2,0.0,VM10-1-9-207,02:36:37.525914,cpu,interrupt
3,0.0,VM10-1-9-207,02:36:37.525915,cpu,interrupt
0,278.0,VM10-1-9-207,02:36:37.525916,cpu,softirq
1,141.0,VM10-1-9-207,02:36:37.525917,cpu,softirq
2,254.0,VM10-1-9-207,02:36:37.525918,cpu,softirq
3,264.0,VM10-1-9-207,02:36:37.525918,cpu,softirq
0,84.0,VM10-1-9-207,02:36:37.525919,cpu,steal
1,94.0,VM10-1-9-207,02:36:37.526379,cpu,steal
2,260.0,VM10-1-9-207,02:36:37.526381,cpu,steal
3,213.0,VM10-1-9-207,02:36:37.526419,cpu,steal
0,6281122.0,VM10-1-9-207,02:36:37.526425,cpu,idle
1,6245692.0,VM10-1-9-207,02:36:37.526426,cpu,idle
2,6280016.0,VM10-1-9-207,02:36:37.526427,cpu,idle
3,6249437.0,VM10-1-9-207,02:36:37.526570,cpu,idle
0,212902.0,VM10-1-9-207,02:36:47.525146,cpu,user
1,245275.0,VM10-1-9-207,02:36:47.525160,cpu,user
2,198768.0,VM10-1-9-207,02:36:47.525164,cpu,user
3,242442.0,VM10-1-9-207,02:36:47.525422,cpu,user
0,6815.0,VM10-1-9-207,02:36:47.525429,cpu,system
1,8703.0,VM10-1-9-207,02:36:47.525440,cpu,system
2,8631.0,VM10-1-9-207,02:36:47.525441,cpu,system
3,7898.0,VM10-1-9-207,02:36:47.525442,cpu,system
0,3703.0,VM10-1-9-207,02:36:47.525443,cpu,wait
1,4517.0,VM10-1-9-207,02:36:47.525443,cpu,wait
2,4490.0,VM10-1-9-207,02:36:47.525444,cpu,wait
3,3869.0,VM10-1-9-207,02:36:47.525444,cpu,wait
0,32.0,VM10-1-9-207,02:36:47.525445,cpu,nice
1,0.0,VM10-1-9-207,02:36:47.525446,cpu,nice
2,7516.0,VM10-1-9-207,02:36:47.525447,cpu,nice
3,0.0,VM10-1-9-207,02:36:47.525447,cpu,nice
0,0.0,VM10-1-9-207,02:36:47.525449,cpu,interrupt
1,0.0,VM10-1-9-207,02:36:47.525450,cpu,interrupt
2,0.0,VM10-1-9-207,02:36:47.525450,cpu,interrupt
3,0.0,VM10-1-9-207,02:36:47.525451,cpu,interrupt
0,278.0,VM10-1-9-207,02:36:47.525452,cpu,softirq
1,141.0,VM10-1-9-207,02:36:47.525453,cpu,softirq
2,254.0,VM10-1-9-207,02:36:47.525454,cpu,softirq
3,264.0,VM10-1-9-207,02:36:47.525455,cpu,softirq
0,84.0,VM10-1-9-207,02:36:47.525456,cpu,steal
1,94.0,VM10-1-9-207,02:36:47.525457,cpu,steal
2,260.0,VM10-1-9-207,02:36:47.525458,cpu,steal
3,213.0,VM10-1-9-207,02:36:47.525459,cpu,steal
0,6282120.0,VM10-1-9-207,02:36:47.525478,cpu,idle
1,6246688.0,VM10-1-9-207,02:36:47.525481,cpu,idle
2,6281013.0,VM10-1-9-207,02:36:47.525481,cpu,idle
3,6249437.0,VM10-1-9-207,02:36:47.525482,cpu,idle
0,212903.0,VM10-1-9-207,02:36:57.525230,cpu,user
1,245276.0,VM10-1-9-207,02:36:57.525304,cpu,user
2,198768.0,VM10-1-9-207,02:36:57.525318,cpu,user
3,243441.0,VM10-1-9-207,02:36:57.525330,cpu,user
0,6816.0,VM10-1-9-207,02:36:57.525355,cpu,system
1,8706.0,VM10-1-9-207,02:36:57.525373,cpu,system
2,8632.0,VM10-1-9-207,02:36:57.525383,cpu,system
3,7898.0,VM10-1-9-207,02:36:57.525384,cpu,system
0,3703.0,VM10-1-9-207,02:36:57.525392,cpu,wait
1,4517.0,VM10-1-9-207,02:36:57.525394,cpu,wait
2,4490.0,VM10-1-9-207,02:36:57.525395,cpu,wait
3,3869.0,VM10-1-9-207,02:36:57.525396,cpu,wait
0,32.0,VM10-1-9-207,02:36:57.525397,cpu,nice
1,0.0,VM10-1-9-207,02:36:57.525398,cpu,nice
2,7516.0,VM10-1-9-207,02:36:57.525399,cpu,nice
3,0.0,VM10-1-9-207,02:36:57.525400,cpu,nice
0,0.0,VM10-1-9-207,02:36:57.525402,cpu,interrupt
1,0.0,VM10-1-9-207,02:36:57.525403,cpu,interrupt
2,0.0,VM10-1-9-207,02:36:57.525404,cpu,interrupt
3,0.0,VM10-1-9-207,02:36:57.525405,cpu,interrupt
0,278.0,VM10-1-9-207,02:36:57.525406,cpu,softirq
1,141.0,VM10-1-9-207,02:36:57.525408,cpu,softirq
2,254.0,VM10-1-9-207,02:36:57.525409,cpu,softirq
3,264.0,VM10-1-9-207,02:36:57.525410,cpu,softirq
0,84.0,VM10-1-9-207,02:36:57.525411,cpu,steal
1,94.0,VM10-1-9-207,02:36:57.525412,cpu,steal
2,260.0,VM10-1-9-207,02:36:57.525413,cpu,steal
3,214.0,VM10-1-9-207,02:36:57.525414,cpu,steal
0,6283118.0,VM10-1-9-207,02:36:57.525415,cpu,idle
1,6247685.0,VM10-1-9-207,02:36:57.525417,cpu,idle
2,6282010.0,VM10-1-9-207,02:36:57.525418,cpu,idle
3,6249437.0,VM10-1-9-207,02:36:57.525419,cpu,idle
0,212903.0,VM10-1-9-207,02:37:07.525146,cpu,user
1,245277.0,VM10-1-9-207,02:37:07.525160,cpu,user
2,198768.0,VM10-1-9-207,02:37:07.525163,cpu,user
3,244441.0,VM10-1-9-207,02:37:07.525167,cpu,user
0,6817.0,VM10-1-9-207,02:37:07.525171,cpu,system
1,8707.0,VM10-1-9-207,02:37:07.525299,cpu,system
2,8634.0,VM10-1-9-207,02:37:07.525313,cpu,system
3,7898.0,VM10-1-9-207,02:37:07.525319,cpu,system
0,3703.0,VM10-1-9-207,02:37:07.525341,cpu,wait
1,4517.0,VM10-1-9-207,02:37:07.525342,cpu,wait
2,4493.0,VM10-1-9-207,02:37:07.525342,cpu,wait
3,3869.0,VM10-1-9-207,02:37:07.525343,cpu,wait
0,32.0,VM10-1-9-207,02:37:07.525344,cpu,nice
1,0.0,VM10-1-9-207,02:37:07.525345,cpu,nice
2,7516.0,VM10-1-9-207,02:37:07.525345,cpu,nice
3,0.0,VM10-1-9-207,02:37:07.525346,cpu,nice
0,0.0,VM10-1-9-207,02:37:07.525362,cpu,interrupt
1,0.0,VM10-1-9-207,02:37:07.525364,cpu,interrupt
2,0.0,VM10-1-9-207,02:37:07.525364,cpu,interrupt
3,0.0,VM10-1-9-207,02:37:07.525365,cpu,interrupt
0,278.0,VM10-1-9-207,02:37:07.525366,cpu,softirq
1,141.0,VM10-1-9-207,02:37:07.525417,cpu,softirq
2,254.0,VM10-1-9-207,02:37:07.525419,cpu,softirq
3,264.0,VM10-1-9-207,02:37:07.525419,cpu,softirq
0,84.0,VM10-1-9-207,02:37:07.525420,cpu,steal
1,94.0,VM10-1-9-207,02:37:07.525420,cpu,steal
2,260.0,VM10-1-9-207,02:37:07.525420,cpu,steal
3,214.0,VM10-1-9-207,02:37:07.525421,cpu,steal
0,6284117.0,VM10-1-9-207,02:37:07.525422,cpu,idle
1,6248682.0,VM10-1-9-207,02:37:07.525986,cpu,idle
2,6283002.0,VM10-1-9-207,02:37:07.525987,cpu,idle
3,6249437.0,VM10-1-9-207,02:37:07.525987,cpu,idle
0,212904.0,VM10-1-9-207,02:37:17.525182,cpu,user
1,245277.0,VM10-1-9-207,02:37:17.525205,cpu,user
2,198768.0,VM10-1-9-207,02:37:17.525219,cpu,user
3,245440.0,VM10-1-9-207,02:37:17.525223,cpu,user
0,6818.0,VM10-1-9-207,02:37:17.525228,cpu,system
1,8709.0,VM10-1-9-207,02:37:17.525273,cpu,system
2,8634.0,VM10-1-9-207,02:37:17.525276,cpu,system
3,7898.0,VM10-1-9-207,02:37:17.525277,cpu,system
0,3703.0,VM10-1-9-207,02:37:17.525278,cpu,wait
1,4517.0,VM10-1-9-207,02:37:17.525279,cpu,wait
2,4493.0,VM10-1-9-207,02:37:17.525280,cpu,wait
3,3869.0,VM10-1-9-207,02:37:17.525281,cpu,wait
0,32.0,VM10-1-9-207,02:37:17.525282,cpu,nice
1,0.0,VM10-1-9-207,02:37:17.525283,cpu,nice
2,7516.0,VM10-1-9-207,02:37:17.525284,cpu,nice
3,0.0,VM10-1-9-207,02:37:17.525285,cpu,nice
0,0.0,VM10-1-9-207,02:37:17.525286,cpu,interrupt
1,0.0,VM10-1-9-207,02:37:17.525287,cpu,interrupt
2,0.0,VM10-1-9-207,02:37:17.525288,cpu,interrupt
3,0.0,VM10-1-9-207,02:37:17.525289,cpu,interrupt
0,278.0,VM10-1-9-207,02:37:17.525290,cpu,softirq
1,141.0,VM10-1-9-207,02:37:17.525291,cpu,softirq
2,254.0,VM10-1-9-207,02:37:17.525292,cpu,softirq
3,264.0,VM10-1-9-207,02:37:17.525293,cpu,softirq
0,84.0,VM10-1-9-207,02:37:17.525294,cpu,steal
1,94.0,VM10-1-9-207,02:37:17.525295,cpu,steal
2,260.0,VM10-1-9-207,02:37:17.525296,cpu,steal
3,214.0,VM10-1-9-207,02:37:17.525297,cpu,steal
0,6285114.0,VM10-1-9-207,02:37:17.525298,cpu,idle
1,6249679.0,VM10-1-9-207,02:37:17.525299,cpu,idle
2,6284000.0,VM10-1-9-207,02:37:17.525300,cpu,idle
3,6249437.0,VM10-1-9-207,02:37:17.525301,cpu,idle
0,212905.0,VM10-1-9-207,02:37:27.525722,cpu,user
1,245278.0,VM10-1-9-207,02:37:27.525723,cpu,user
2,198769.0,VM10-1-9-207,02:37:27.525724,cpu,user
3,246440.0,VM10-1-9-207,02:37:27.525725,cpu,user
0,6820.0,VM10-1-9-207,02:37:27.525727,cpu,system
1,8710.0,VM10-1-9-207,02:37:27.525728,cpu,system
2,8635.0,VM10-1-9-207,02:37:27.525728,cpu,system
3,7898.0,VM10-1-9-207,02:37:27.525729,cpu,system
0,3703.0,VM10-1-9-207,02:37:27.525731,cpu,wait
1,4518.0,VM10-1-9-207,02:37:27.525732,cpu,wait
2,4493.0,VM10-1-9-207,02:37:27.525732,cpu,wait
3,3869.0,VM10-1-9-207,02:37:27.525733,cpu,wait
0,32.0,VM10-1-9-207,02:37:27.525734,cpu,nice
1,0.0,VM10-1-9-207,02:37:27.525735,cpu,nice
2,7516.0,VM10-1-9-207,02:37:27.525736,cpu,nice
3,0.0,VM10-1-9-207,02:37:27.525737,cpu,nice
0,0.0,VM10-1-9-207,02:37:27.525738,cpu,interrupt
1,0.0,VM10-1-9-207,02:37:27.525739,cpu,interrupt
2,0.0,VM10-1-9-207,02:37:27.525740,cpu,interrupt
3,0.0,VM10-1-9-207,02:37:27.525741,cpu,interrupt
0,278.0,VM10-1-9-207,02:37:27.525742,cpu,softirq
1,141.0,VM10-1-9-207,02:37:27.525743,cpu,softirq
2,254.0,VM10-1-9-207,02:37:27.525744,cpu,softirq
3,264.0,VM10-1-9-207,02:37:27.525745,cpu,softirq
0,84.0,VM10-1-9-207,02:37:27.525746,cpu,steal
1,94.0,VM10-1-9-207,02:37:27.525747,cpu,steal
2,260.0,VM10-1-9-207,02:37:27.525751,cpu,steal
3,214.0,VM10-1-9-207,02:37:27.525752,cpu,steal
0,6286112.0,VM10-1-9-207,02:37:27.525753,cpu,idle
1,6250675.0,VM10-1-9-207,02:37:27.525755,cpu,idle
2,6284997.0,VM10-1-9-207,02:37:27.525756,cpu,idle
3,6249437.0,VM10-1-9-207,02:37:27.525757,cpu,idle
0,212905.0,VM10-1-9-207,02:37:37.525113,cpu,user
1,245278.0,VM10-1-9-207,02:37:37.525192,cpu,user
2,198770.0,VM10-1-9-207,02:37:37.525207,cpu,user
3,247440.0,VM10-1-9-207,02:37:37.525210,cpu,user
0,6820.0,VM10-1-9-207,02:37:37.525213,cpu,system
1,8710.0,VM10-1-9-207,02:37:37.525216,cpu,system
2,8636.0,VM10-1-9-207,02:37:37.525301,cpu,system
3,7898.0,VM10-1-9-207,02:37:37.525325,cpu,system
0,3703.0,VM10-1-9-207,02:37:37.525349,cpu,wait
1,4518.0,VM10-1-9-207,02:37:37.525364,cpu,wait
2,4494.0,VM10-1-9-207,02:37:37.525376,cpu,wait
3,3869.0,VM10-1-9-207,02:37:37.525376,cpu,wait
0,32.0,VM10-1-9-207,02:37:37.525378,cpu,nice
1,0.0,VM10-1-9-207,02:37:37.525378,cpu,nice
2,7516.0,VM10-1-9-207,02:37:37.525437,cpu,nice
3,0.0,VM10-1-9-207,02:37:37.525447,cpu,nice
0,0.0,VM10-1-9-207,02:37:37.525488,cpu,interrupt
1,0.0,VM10-1-9-207,02:37:37.525522,cpu,interrupt
2,0.0,VM10-1-9-207,02:37:37.525529,cpu,interrupt
3,0.0,VM10-1-9-207,02:37:37.525537,cpu,interrupt
0,279.0,VM10-1-9-207,02:37:37.525565,cpu,softirq
1,141.0,VM10-1-9-207,02:37:37.525565,cpu,softirq
2,254.0,VM10-1-9-207,02:37:37.525566,cpu,softirq
3,264.0,VM10-1-9-207,02:37:37.525567,cpu,softirq
0,84.0,VM10-1-9-207,02:37:37.525568,cpu,steal
1,94.0,VM10-1-9-207,02:37:37.525846,cpu,steal
2,260.0,VM10-1-9-207,02:37:37.525870,cpu,steal
3,214.0,VM10-1-9-207,02:37:37.525892,cpu,steal
0,6287111.0,VM10-1-9-207,02:37:37.525913,cpu,idle
1,6251673.0,VM10-1-9-207,02:37:37.525934,cpu,idle
2,6285993.0,VM10-1-9-207,02:37:37.525984,cpu,idle
3,6249437.0,VM10-1-9-207,02:37:37.525985,cpu,idle
0,212906.0,VM10-1-9-207,02:37:47.525357,cpu,user
1,245280.0,VM10-1-9-207,02:37:47.525366,cpu,user
2,198770.0,VM10-1-9-207,02:37:47.525379,cpu,user
3,248440.0,VM10-1-9-207,02:37:47.525386,cpu,user
0,6821.0,VM10-1-9-207,02:37:47.525392,cpu,system
1,8711.0,VM10-1-9-207,02:37:47.525404,cpu,system
2,8638.0,VM10-1-9-207,02:37:47.525406,cpu,system
3,7898.0,VM10-1-9-207,02:37:47.525408,cpu,system
0,3703.0,VM10-1-9-207,02:37:47.525410,cpu,wait
1,4518.0,VM10-1-9-207,02:37:47.525422,cpu,wait
