type,host,time,type_instance,instance,value
cpu,VM10-1-9-207,00:16:04.218601,softirq,2,217.0
cpu,VM10-1-9-207,00:16:04.218602,softirq,3,177.0
cpu,VM10-1-9-207,00:16:04.218602,steal,0,37.0
cpu,VM10-1-9-207,00:16:04.218611,steal,1,54.0
cpu,VM10-1-9-207,00:16:04.218612,steal,2,216.0
cpu,VM10-1-9-207,00:16:04.218612,steal,3,136.0
cpu,VM10-1-9-207,00:16:04.218613,idle,0,5628151.0
cpu,VM10-1-9-207,00:16:04.218613,idle,1,5611402.0
cpu,VM10-1-9-207,00:16:04.218618,idle,2,5600732.0
cpu,VM10-1-9-207,00:16:04.218619,idle,3,5614178.0
cpu,VM10-1-9-207,00:16:14.218579,user,0,25782.0
cpu,VM10-1-9-207,00:16:14.218591,user,1,38378.0
cpu,VM10-1-9-207,00:16:14.218612,user,2,37940.0
cpu,VM10-1-9-207,00:16:14.218625,user,3,35772.0
cpu,VM10-1-9-207,00:16:14.218631,system,0,5638.0
cpu,VM10-1-9-207,00:16:14.218637,system,1,7274.0
cpu,VM10-1-9-207,00:16:14.218641,system,2,7000.0
cpu,VM10-1-9-207,00:16:14.218642,system,3,6667.0
cpu,VM10-1-9-207,00:16:14.218643,wait,0,3319.0
cpu,VM10-1-9-207,00:16:14.218645,wait,1,4366.0
cpu,VM10-1-9-207,00:16:14.218646,wait,2,3993.0
cpu,VM10-1-9-207,00:16:14.218647,wait,3,3559.0
cpu,VM10-1-9-207,00:16:14.218647,nice,0,32.0
cpu,VM10-1-9-207,00:16:14.218649,nice,1,0.0
cpu,VM10-1-9-207,00:16:14.218650,nice,2,7516.0
cpu,VM10-1-9-207,00:16:14.218651,nice,3,0.0
cpu,VM10-1-9-207,00:16:14.218652,interrupt,0,0.0
cpu,VM10-1-9-207,00:16:14.218653,interrupt,1,0.0
cpu,VM10-1-9-207,00:16:14.218654,interrupt,2,0.0
cpu,VM10-1-9-207,00:16:14.218656,interrupt,3,0.0
cpu,VM10-1-9-207,00:16:14.218661,softirq,0,192.0
cpu,VM10-1-9-207,00:16:14.218661,softirq,1,107.0
cpu,VM10-1-9-207,00:16:14.218663,softirq,2,217.0
cpu,VM10-1-9-207,00:16:14.218664,softirq,3,177.0
cpu,VM10-1-9-207,00:16:14.218665,steal,0,37.0
cpu,VM10-1-9-207,00:16:14.218666,steal,1,54.0
cpu,VM10-1-9-207,00:16:14.218667,steal,2,216.0
cpu,VM10-1-9-207,00:16:14.218668,steal,3,136.0
cpu,VM10-1-9-207,00:16:14.218669,idle,0,5628151.0
cpu,VM10-1-9-207,00:16:14.218671,idle,1,5612400.0
cpu,VM10-1-9-207,00:16:14.218672,idle,2,5601730.0
cpu,VM10-1-9-207,00:16:14.218673,idle,3,5615176.0
cpu,VM10-1-9-207,00:16:24.218454,user,0,26781.0
cpu,VM10-1-9-207,00:16:24.218598,user,1,38379.0
cpu,VM10-1-9-207,00:16:24.218678,user,2,37940.0
cpu,VM10-1-9-207,00:16:24.218738,user,3,35772.0
cpu,VM10-1-9-207,00:16:24.218798,system,0,5639.0
cpu,VM10-1-9-207,00:16:24.218817,system,1,7274.0
cpu,VM10-1-9-207,00:16:24.223372,system,2,7001.0
cpu,VM10-1-9-207,00:16:24.223540,system,3,6669.0
cpu,VM10-1-9-207,00:16:24.223661,wait,0,3319.0
cpu,VM10-1-9-207,00:16:24.223680,wait,1,4366.0
cpu,VM10-1-9-207,00:16:24.223817,wait,2,3993.0
cpu,VM10-1-9-207,00:16:24.223971,wait,3,3560.0
cpu,VM10-1-9-207,00:16:24.224115,nice,0,32.0
cpu,VM10-1-9-207,00:16:24.224249,nice,1,0.0
cpu,VM10-1-9-207,00:16:24.224314,nice,2,7516.0
cpu,VM10-1-9-207,00:16:24.224349,nice,3,0.0
cpu,VM10-1-9-207,00:16:24.224544,interrupt,0,0.0
cpu,VM10-1-9-207,00:16:24.224723,interrupt,1,0.0
cpu,VM10-1-9-207,00:16:24.224866,interrupt,2,0.0
cpu,VM10-1-9-207,00:16:24.224980,interrupt,3,0.0
cpu,VM10-1-9-207,00:16:24.225069,softirq,0,192.0
cpu,VM10-1-9-207,00:16:24.225195,softirq,1,107.0
cpu,VM10-1-9-207,00:16:24.226134,softirq,2,217.0
cpu,VM10-1-9-207,00:16:24.226320,softirq,3,177.0
cpu,VM10-1-9-207,00:16:24.226462,steal,0,38.0
cpu,VM10-1-9-207,00:16:24.226482,steal,1,54.0
cpu,VM10-1-9-207,00:16:24.226558,steal,2,216.0
cpu,VM10-1-9-207,00:16:24.226710,steal,3,136.0
cpu,VM10-1-9-207,00:16:24.226891,idle,0,5628151.0
cpu,VM10-1-9-207,00:16:24.227017,idle,1,5613397.0
cpu,VM10-1-9-207,00:16:24.227361,idle,2,5602728.0
cpu,VM10-1-9-207,00:16:24.227437,idle,3,5616171.0
cpu,VM10-1-9-207,00:16:34.218482,user,0,27780.0
cpu,VM10-1-9-207,00:16:34.218499,user,1,38380.0
cpu,VM10-1-9-207,00:16:34.218538,user,2,37941.0
cpu,VM10-1-9-207,00:16:34.218603,user,3,35773.0
cpu,VM10-1-9-207,00:16:34.218677,system,0,5640.0
cpu,VM10-1-9-207,00:16:34.218719,system,1,7275.0
cpu,VM10-1-9-207,00:16:34.218765,system,2,7002.0
cpu,VM10-1-9-207,00:16:34.218805,system,3,6670.0
cpu,VM10-1-9-207,00:16:34.218827,wait,0,3319.0
cpu,VM10-1-9-207,00:16:34.218855,wait,1,4366.0
cpu,VM10-1-9-207,00:16:34.218992,wait,2,3993.0
cpu,VM10-1-9-207,00:16:34.219013,wait,3,3560.0
cpu,VM10-1-9-207,00:16:34.219105,nice,0,32.0
cpu,VM10-1-9-207,00:16:34.219145,nice,1,0.0
cpu,VM10-1-9-207,00:16:34.219223,nice,2,7516.0
cpu,VM10-1-9-207,00:16:34.219262,nice,3,0.0
cpu,VM10-1-9-207,00:16:34.220448,interrupt,0,0.0
cpu,VM10-1-9-207,00:16:34.220490,interrupt,1,0.0
cpu,VM10-1-9-207,00:16:34.221714,interrupt,2,0.0
cpu,VM10-1-9-207,00:16:34.221767,interrupt,3,0.0
cpu,VM10-1-9-207,00:16:34.221823,softirq,0,192.0
cpu,VM10-1-9-207,00:16:34.221863,softirq,1,107.0
cpu,VM10-1-9-207,00:16:34.221902,softirq,2,217.0
cpu,VM10-1-9-207,00:16:34.221914,softirq,3,177.0
cpu,VM10-1-9-207,00:16:34.221966,steal,0,38.0
cpu,VM10-1-9-207,00:16:34.222005,steal,1,54.0
cpu,VM10-1-9-207,00:16:34.222096,steal,2,216.0
cpu,VM10-1-9-207,00:16:34.222139,steal,3,136.0
cpu,VM10-1-9-207,00:16:34.222178,idle,0,5628151.0
cpu,VM10-1-9-207,00:16:34.222218,idle,1,5614394.0
cpu,VM10-1-9-207,00:16:34.222256,idle,2,5603725.0
cpu,VM10-1-9-207,00:16:34.222295,idle,3,5617168.0
cpu,VM10-1-9-207,00:16:44.218362,user,0,28779.0
cpu,VM10-1-9-207,00:16:44.218427,user,1,38381.0
cpu,VM10-1-9-207,00:16:44.218457,user,2,37942.0
cpu,VM10-1-9-207,00:16:44.218479,user,3,35774.0
cpu,VM10-1-9-207,00:16:44.218516,system,0,5640.0
cpu,VM10-1-9-207,00:16:44.218525,system,1,7275.0
cpu,VM10-1-9-207,00:16:44.218549,system,2,7003.0
cpu,VM10-1-9-207,00:16:44.218573,system,3,6672.0
cpu,VM10-1-9-207,00:16:44.218596,wait,0,3319.0
cpu,VM10-1-9-207,00:16:44.218618,wait,1,4366.0
cpu,VM10-1-9-207,00:16:44.218639,wait,2,3993.0
cpu,VM10-1-9-207,00:16:44.218665,wait,3,3562.0
cpu,VM10-1-9-207,00:16:44.218671,nice,0,32.0
cpu,VM10-1-9-207,00:16:44.218953,nice,1,0.0
cpu,VM10-1-9-207,00:16:44.218983,nice,2,7516.0
cpu,VM10-1-9-207,00:16:44.219005,nice,3,0.0
cpu,VM10-1-9-207,00:16:44.219028,interrupt,0,0.0
cpu,VM10-1-9-207,00:16:44.219034,interrupt,1,0.0
cpu,VM10-1-9-207,00:16:44.219081,interrupt,2,0.0
cpu,VM10-1-9-207,00:16:44.219104,interrupt,3,0.0
cpu,VM10-1-9-207,00:16:44.219125,softirq,0,192.0
cpu,VM10-1-9-207,00:16:44.219147,softirq,1,107.0
cpu,VM10-1-9-207,00:16:44.219168,softirq,2,217.0
cpu,VM10-1-9-207,00:16:44.219189,softirq,3,177.0
cpu,VM10-1-9-207,00:16:44.219210,steal,0,39.0
cpu,VM10-1-9-207,00:16:44.219248,steal,1,54.0
cpu,VM10-1-9-207,00:16:44.219271,steal,2,216.0
cpu,VM10-1-9-207,00:16:44.219497,steal,3,136.0
cpu,VM10-1-9-207,00:16:44.219521,idle,0,5628151.0
cpu,VM10-1-9-207,00:16:44.219542,idle,1,5615392.0
cpu,VM10-1-9-207,00:16:44.219563,idle,2,5604722.0
cpu,VM10-1-9-207,00:16:44.220032,idle,3,5618163.0
cpu,VM10-1-9-207,00:16:54.218495,user,0,29778.0
cpu,VM10-1-9-207,00:16:54.218522,user,1,38381.0
cpu,VM10-1-9-207,00:16:54.218540,user,2,37944.0
cpu,VM10-1-9-207,00:16:54.218554,user,3,35774.0
cpu,VM10-1-9-207,00:16:54.218571,system,0,5640.0
cpu,VM10-1-9-207,00:16:54.218589,system,1,7276.0
cpu,VM10-1-9-207,00:16:54.218590,system,2,7003.0
cpu,VM10-1-9-207,00:16:54.218591,system,3,6673.0
cpu,VM10-1-9-207,00:16:54.218592,wait,0,3319.0
cpu,VM10-1-9-207,00:16:54.218594,wait,1,4367.0
cpu,VM10-1-9-207,00:16:54.218595,wait,2,3993.0
cpu,VM10-1-9-207,00:16:54.218596,wait,3,3562.0
cpu,VM10-1-9-207,00:16:54.218597,nice,0,32.0
cpu,VM10-1-9-207,00:16:54.218597,nice,1,0.0
cpu,VM10-1-9-207,00:16:54.218598,nice,2,7516.0
cpu,VM10-1-9-207,00:16:54.218599,nice,3,0.0
cpu,VM10-1-9-207,00:16:54.218601,interrupt,0,0.0
cpu,VM10-1-9-207,00:16:54.218603,interrupt,1,0.0
cpu,VM10-1-9-207,00:16:54.218604,interrupt,2,0.0
cpu,VM10-1-9-207,00:16:54.218605,interrupt,3,0.0
cpu,VM10-1-9-207,00:16:54.218606,softirq,0,192.0
cpu,VM10-1-9-207,00:16:54.218607,softirq,1,107.0
cpu,VM10-1-9-207,00:16:54.218608,softirq,2,217.0
cpu,VM10-1-9-207,00:16:54.218608,softirq,3,177.0
cpu,VM10-1-9-207,00:16:54.218613,steal,0,40.0
cpu,VM10-1-9-207,00:16:54.218614,steal,1,54.0
cpu,VM10-1-9-207,00:16:54.218616,steal,2,216.0
cpu,VM10-1-9-207,00:16:54.218617,steal,3,136.0
cpu,VM10-1-9-207,00:16:54.218618,idle,0,5628151.0
cpu,VM10-1-9-207,00:16:54.218619,idle,1,5616390.0
cpu,VM10-1-9-207,00:16:54.218620,idle,2,5605720.0
cpu,VM10-1-9-207,00:16:54.218621,idle,3,5619160.0
cpu,VM10-1-9-207,00:17:04.218361,user,0,30776.0
cpu,VM10-1-9-207,00:17:04.218435,user,1,38383.0
cpu,VM10-1-9-207,00:17:04.218481,user,2,37946.0
cpu,VM10-1-9-207,00:17:04.218514,user,3,35775.0
cpu,VM10-1-9-207,00:17:04.218521,system,0,5640.0
cpu,VM10-1-9-207,00:17:04.218550,system,1,7277.0
cpu,VM10-1-9-207,00:17:04.218564,system,2,7004.0
cpu,VM10-1-9-207,00:17:04.218622,system,3,6675.0
cpu,VM10-1-9-207,00:17:04.218644,wait,0,3319.0
cpu,VM10-1-9-207,00:17:04.218666,wait,1,4367.0
cpu,VM10-1-9-207,00:17:04.218680,wait,2,3993.0
cpu,VM10-1-9-207,00:17:04.218706,wait,3,3564.0
cpu,VM10-1-9-207,00:17:04.218733,nice,0,32.0
cpu,VM10-1-9-207,00:17:04.218765,nice,1,0.0
cpu,VM10-1-9-207,00:17:04.218786,nice,2,7516.0
cpu,VM10-1-9-207,00:17:04.218812,nice,3,0.0
cpu,VM10-1-9-207,00:17:04.218818,interrupt,0,0.0
cpu,VM10-1-9-207,00:17:04.218830,interrupt,1,0.0
cpu,VM10-1-9-207,00:17:04.218881,interrupt,2,0.0
cpu,VM10-1-9-207,00:17:04.218893,interrupt,3,0.0
cpu,VM10-1-9-207,00:17:04.219223,softirq,0,192.0
cpu,VM10-1-9-207,00:17:04.219556,softirq,1,107.0
cpu,VM10-1-9-207,00:17:04.219578,softirq,2,219.0
cpu,VM10-1-9-207,00:17:04.219746,softirq,3,177.0
cpu,VM10-1-9-207,00:17:04.219758,steal,0,41.0
cpu,VM10-1-9-207,00:17:04.220097,steal,1,54.0
cpu,VM10-1-9-207,00:17:04.220103,steal,2,216.0
cpu,VM10-1-9-207,00:17:04.220114,steal,3,136.0
cpu,VM10-1-9-207,00:17:04.220192,idle,0,5628151.0
cpu,VM10-1-9-207,00:17:04.220236,idle,1,5617386.0
cpu,VM10-1-9-207,00:17:04.220269,idle,2,5606716.0
cpu,VM10-1-9-207,00:17:04.220303,idle,3,5620154.0
cpu,VM10-1-9-207,00:17:14.218496,user,0,31776.0
cpu,VM10-1-9-207,00:17:14.218601,user,1,38384.0
cpu,VM10-1-9-207,00:17:14.218655,user,2,37946.0
cpu,VM10-1-9-207,00:17:14.218699,user,3,35775.0
cpu,VM10-1-9-207,00:17:14.218713,system,0,5640.0
cpu,VM10-1-9-207,00:17:14.218736,system,1,7278.0
cpu,VM10-1-9-207,00:17:14.219170,system,2,7004.0
cpu,VM10-1-9-207,00:17:14.219184,system,3,6676.0
cpu,VM10-1-9-207,00:17:14.219258,wait,0,3319.0
cpu,VM10-1-9-207,00:17:14.219304,wait,1,4368.0
cpu,VM10-1-9-207,00:17:14.219343,wait,2,3994.0
cpu,VM10-1-9-207,00:17:14.220186,wait,3,3564.0
cpu,VM10-1-9-207,00:17:14.220198,nice,0,32.0
cpu,VM10-1-9-207,00:17:14.220230,nice,1,0.0
cpu,VM10-1-9-207,00:17:14.220294,nice,2,7516.0
cpu,VM10-1-9-207,00:17:14.220344,nice,3,0.0
cpu,VM10-1-9-207,00:17:14.220396,interrupt,0,0.0
cpu,VM10-1-9-207,00:17:14.220407,interrupt,1,0.0
cpu,VM10-1-9-207,00:17:14.220427,interrupt,2,0.0
cpu,VM10-1-9-207,00:17:14.220490,interrupt,3,0.0
cpu,VM10-1-9-207,00:17:14.220539,softirq,0,192.0
cpu,VM10-1-9-207,00:17:14.220593,softirq,1,107.0
cpu,VM10-1-9-207,00:17:14.220634,softirq,2,219.0
cpu,VM10-1-9-207,00:17:14.220657,softirq,3,177.0
cpu,VM10-1-9-207,00:17:14.220681,steal,0,41.0
cpu,VM10-1-9-207,00:17:14.220721,steal,1,54.0
cpu,VM10-1-9-207,00:17:14.220771,steal,2,216.0
cpu,VM10-1-9-207,00:17:14.220822,steal,3,136.0
cpu,VM10-1-9-207,00:17:14.220861,idle,0,5628151.0
cpu,VM10-1-9-207,00:17:14.220882,idle,1,5618383.0
cpu,VM10-1-9-207,00:17:14.220903,idle,2,5607714.0
cpu,VM10-1-9-207,00:17:14.220962,idle,3,5621152.0
cpu,VM10-1-9-207,00:17:24.218367,user,0,32776.0
cpu,VM10-1-9-207,00:17:24.218379,user,1,38384.0
cpu,VM10-1-9-207,00:17:24.218451,user,2,37946.0
cpu,VM10-1-9-207,00:17:24.218477,user,3,35776.0
cpu,VM10-1-9-207,00:17:24.218491,system,0,5641.0
cpu,VM10-1-9-207,00:17:24.218530,system,1,7278.0
cpu,VM10-1-9-207,00:17:24.218552,system,2,7006.0
cpu,VM10-1-9-207,00:17:24.218574,system,3,6677.0
cpu,VM10-1-9-207,00:17:24.218595,wait,0,3319.0
cpu,VM10-1-9-207,00:17:24.218618,wait,1,4368.0
cpu,VM10-1-9-207,00:17:24.218639,wait,2,3994.0
cpu,VM10-1-9-207,00:17:24.218660,wait,3,3564.0
cpu,VM10-1-9-207,00:17:24.218987,nice,0,32.0
cpu,VM10-1-9-207,00:17:24.218993,nice,1,0.0
cpu,VM10-1-9-207,00:17:24.219024,nice,2,7516.0
cpu,VM10-1-9-207,00:17:24.219045,nice,3,0.0
cpu,VM10-1-9-207,00:17:24.219086,interrupt,0,0.0
cpu,VM10-1-9-207,00:17:24.219108,interrupt,1,0.0
cpu,VM10-1-9-207,00:17:24.219130,interrupt,2,0.0
cpu,VM10-1-9-207,00:17:24.219151,interrupt,3,0.0
cpu,VM10-1-9-207,00:17:24.219172,softirq,0,192.0
cpu,VM10-1-9-207,00:17:24.219194,softirq,1,108.0
cpu,VM10-1-9-207,00:17:24.219215,softirq,2,219.0
cpu,VM10-1-9-207,00:17:24.219236,softirq,3,177.0
cpu,VM10-1-9-207,00:17:24.219257,steal,0,41.0
cpu,VM10-1-9-207,00:17:24.219278,steal,1,54.0
cpu,VM10-1-9-207,00:17:24.219604,steal,2,216.0
cpu,VM10-1-9-207,00:17:24.219604,steal,3,136.0
cpu,VM10-1-9-207,00:17:24.219605,idle,0,5628151.0
cpu,VM10-1-9-207,00:17:24.219606,idle,1,5619381.0
cpu,VM10-1-9-207,00:17:24.219607,idle,2,5608710.0
cpu,VM10-1-9-207,00:17:24.219608,idle,3,5622150.0
cpu,VM10-1-9-207,00:17:34.218372,user,0,33772.0
cpu,VM10-1-9-207,00:17:34.218384,user,1,38385.0
cpu,VM10-1-9-207,00:17:34.218396,user,2,37946.0
cpu,VM10-1-9-207,00:17:34.218400,user,3,35776.0
cpu,VM10-1-9-207,00:17:34.218406,system,0,5642.0
cpu,VM10-1-9-207,00:17:34.218409,system,1,7280.0
cpu,VM10-1-9-207,00:17:34.218410,system,2,7006.0
cpu,VM10-1-9-207,00:17:34.218410,system,3,6677.0
cpu,VM10-1-9-207,00:17:34.218411,wait,0,3319.0
cpu,VM10-1-9-207,00:17:34.218412,wait,1,4368.0
cpu,VM10-1-9-207,00:17:34.218413,wait,2,3994.0
cpu,VM10-1-9-207,00:17:34.218413,wait,3,3564.0
cpu,VM10-1-9-207,00:17:34.218414,nice,0,32.0
cpu,VM10-1-9-207,00:17:34.218415,nice,1,0.0
cpu,VM10-1-9-207,00:17:34.218415,nice,2,7516.0
cpu,VM10-1-9-207,00:17:34.218416,nice,3,0.0
cpu,VM10-1-9-207,00:17:34.218417,interrupt,0,0.0
cpu,VM10-1-9-207,00:17:34.218418,interrupt,1,0.0
cpu,VM10-1-9-207,00:17:34.218419,interrupt,2,0.0
cpu,VM10-1-9-207,00:17:34.218420,interrupt,3,0.0
cpu,VM10-1-9-207,00:17:34.218420,softirq,0,192.0
cpu,VM10-1-9-207,00:17:34.218421,softirq,1,108.0
cpu,VM10-1-9-207,00:17:34.218421,softirq,2,219.0
cpu,VM10-1-9-207,00:17:34.218422,softirq,3,177.0
cpu,VM10-1-9-207,00:17:34.218423,steal,0,44.0
cpu,VM10-1-9-207,00:17:34.218424,steal,1,54.0
cpu,VM10-1-9-207,00:17:34.218425,steal,2,216.0
cpu,VM10-1-9-207,00:17:34.218425,steal,3,136.0
cpu,VM10-1-9-207,00:17:34.218426,idle,0,5628151.0
cpu,VM10-1-9-207,00:17:34.218427,idle,1,5620378.0
cpu,VM10-1-9-207,00:17:34.218427,idle,2,5609709.0
cpu,VM10-1-9-207,00:17:34.218428,idle,3,5623146.0
cpu,VM10-1-9-207,00:17:44.218367,user,0,34770.0
cpu,VM10-1-9-207,00:17:44.218441,user,1,38387.0
cpu,VM10-1-9-207,00:17:44.219035,user,2,37949.0
cpu,VM10-1-9-207,00:17:44.219071,user,3,35776.0
cpu,VM10-1-9-207,00:17:44.219094,system,0,5642.0
cpu,VM10-1-9-207,00:17:44.219116,system,1,7280.0
cpu,VM10-1-9-207,00:17:44.219137,system,2,7008.0
cpu,VM10-1-9-207,00:17:44.219159,system,3,6679.0
cpu,VM10-1-9-207,00:17:44.219256,wait,0,3319.0
cpu,VM10-1-9-207,00:17:44.219281,wait,1,4371.0
cpu,VM10-1-9-207,00:17:44.219302,wait,2,3994.0
cpu,VM10-1-9-207,00:17:44.219324,wait,3,3564.0
cpu,VM10-1-9-207,00:17:44.219353,nice,0,32.0
cpu,VM10-1-9-207,00:17:44.219376,nice,1,0.0
cpu,VM10-1-9-207,00:17:44.219399,nice,2,7516.0
cpu,VM10-1-9-207,00:17:44.219422,nice,3,0.0
cpu,VM10-1-9-207,00:17:44.220110,interrupt,0,0.0
cpu,VM10-1-9-207,00:17:44.220133,interrupt,1,0.0
cpu,VM10-1-9-207,00:17:44.220154,interrupt,2,0.0
cpu,VM10-1-9-207,00:17:44.220176,interrupt,3,0.0
cpu,VM10-1-9-207,00:17:44.220197,softirq,0,192.0
cpu,VM10-1-9-207,00:17:44.220218,softirq,1,108.0
cpu,VM10-1-9-207,00:17:44.220239,softirq,2,219.0
cpu,VM10-1-9-207,00:17:44.220260,softirq,3,177.0
cpu,VM10-1-9-207,00:17:44.220280,steal,0,44.0
cpu,VM10-1-9-207,00:17:44.228252,steal,1,54.0
cpu,VM10-1-9-207,00:17:44.229303,steal,2,217.0
cpu,VM10-1-9-207,00:17:44.229333,steal,3,136.0
cpu,VM10-1-9-207,00:17:44.229355,idle,0,5628152.0
cpu,VM10-1-9-207,00:17:44.229377,idle,1,5621370.0
cpu,VM10-1-9-207,00:17:44.229384,idle,2,5610704.0
cpu,VM10-1-9-207,00:17:44.229412,idle,3,5624144.0
cpu,VM10-1-9-207,00:17:54.218400,user,0,34771.0
cpu,VM10-1-9-207,00:17:54.218472,user,1,38892.0
cpu,VM10-1-9-207,00:17:54.218512,user,2,38442.0
cpu,VM10-1-9-207,00:17:54.218595,user,3,35778.0
cpu,VM10-1-9-207,00:17:54.218601,system,0,5642.0
cpu,VM10-1-9-207,00:17:54.218637,system,1,7282.0
cpu,VM10-1-9-207,00:17:54.218657,system,2,7008.0
cpu,VM10-1-9-207,00:17:54.218678,system,3,6680.0
cpu,VM10-1-9-207,00:17:54.218697,wait,0,3319.0
cpu,VM10-1-9-207,00:17:54.218717,wait,1,4372.0
cpu,VM10-1-9-207,00:17:54.218736,wait,2,3994.0
cpu,VM10-1-9-207,00:17:54.218756,wait,3,3564.0
cpu,VM10-1-9-207,00:17:54.218776,nice,0,32.0
cpu,VM10-1-9-207,00:17:54.218795,nice,1,0.0
cpu,VM10-1-9-207,00:17:54.218815,nice,2,7516.0
cpu,VM10-1-9-207,00:17:54.218845,nice,3,0.0
cpu,VM10-1-9-207,00:17:54.218871,interrupt,0,0.0
cpu,VM10-1-9-207,00:17:54.218910,interrupt,1,0.0
cpu,VM10-1-9-207,00:17:54.219259,interrupt,2,0.0
cpu,VM10-1-9-207,00:17:54.219282,interrupt,3,0.0
cpu,VM10-1-9-207,00:17:54.219294,softirq,0,192.0
cpu,VM10-1-9-207,00:17:54.219316,softirq,1,108.0
cpu,VM10-1-9-207,00:17:54.219336,softirq,2,219.0
cpu,VM10-1-9-207,00:17:54.219355,softirq,3,177.0
cpu,VM10-1-9-207,00:17:54.219373,steal,0,44.0
cpu,VM10-1-9-207,00:17:54.219392,steal,1,54.0
cpu,VM10-1-9-207,00:17:54.219425,steal,2,217.0
cpu,VM10-1-9-207,00:17:54.219609,steal,3,136.0
cpu,VM10-1-9-207,00:17:54.219630,idle,0,5629152.0
cpu,VM10-1-9-207,00:17:54.219677,idle,1,5621862.0
cpu,VM10-1-9-207,00:17:54.219696,idle,2,5611209.0
cpu,VM10-1-9-207,00:17:54.219715,idle,3,5625136.0
cpu,VM10-1-9-207,00:18:04.218386,user,0,34771.0
cpu,VM10-1-9-207,00:18:04.218396,user,1,39892.0
cpu,VM10-1-9-207,00:18:04.218407,user,2,38444.0
cpu,VM10-1-9-207,00:18:04.218413,user,3,35778.0
