type,host,time,type_instance,instance,value
cpu,VM10-1-9-207,00:19:21.414297,user,1,41004.0
cpu,VM10-1-9-207,00:19:21.414308,user,2,39852.0
cpu,VM10-1-9-207,00:19:21.414321,user,3,36784.0
cpu,VM10-1-9-207,00:19:21.414328,system,0,5657.0
cpu,VM10-1-9-207,00:19:21.414334,system,1,7290.0
cpu,VM10-1-9-207,00:19:21.414335,system,2,7018.0
cpu,VM10-1-9-207,00:19:21.414335,system,3,6691.0
cpu,VM10-1-9-207,00:19:21.414347,wait,0,3319.0
cpu,VM10-1-9-207,00:19:21.414348,wait,1,4374.0
cpu,VM10-1-9-207,00:19:21.414349,wait,2,3994.0
cpu,VM10-1-9-207,00:19:21.414349,wait,3,3572.0
cpu,VM10-1-9-207,00:19:21.414350,nice,0,32.0
cpu,VM10-1-9-207,00:19:21.414351,nice,1,0.0
cpu,VM10-1-9-207,00:19:21.414351,nice,2,7516.0
cpu,VM10-1-9-207,00:19:21.414352,nice,3,0.0
cpu,VM10-1-9-207,00:19:21.414353,interrupt,0,0.0
cpu,VM10-1-9-207,00:19:21.414353,interrupt,1,0.0
cpu,VM10-1-9-207,00:19:21.414354,interrupt,2,0.0
cpu,VM10-1-9-207,00:19:21.414355,interrupt,3,0.0
cpu,VM10-1-9-207,00:19:21.414356,softirq,0,194.0
cpu,VM10-1-9-207,00:19:21.414356,softirq,1,108.0
cpu,VM10-1-9-207,00:19:21.414356,softirq,2,219.0
cpu,VM10-1-9-207,00:19:21.414357,softirq,3,177.0
cpu,VM10-1-9-207,00:19:21.414359,steal,0,45.0
cpu,VM10-1-9-207,00:19:21.414359,steal,1,55.0
cpu,VM10-1-9-207,00:19:21.414360,steal,2,217.0
cpu,VM10-1-9-207,00:19:21.414360,steal,3,137.0
cpu,VM10-1-9-207,00:19:21.414361,idle,0,5634862.0
cpu,VM10-1-9-207,00:19:21.414362,idle,1,5628454.0
cpu,VM10-1-9-207,00:19:21.414362,idle,2,5618501.0
cpu,VM10-1-9-207,00:19:21.414363,idle,3,5632821.0
cpu,VM10-1-9-207,00:19:31.414225,user,0,37762.0
cpu,VM10-1-9-207,00:19:31.414242,user,1,41004.0
cpu,VM10-1-9-207,00:19:31.414255,user,2,40852.0
cpu,VM10-1-9-207,00:19:31.414260,user,3,36785.0
cpu,VM10-1-9-207,00:19:31.414265,system,0,5658.0
cpu,VM10-1-9-207,00:19:31.414269,system,1,7292.0
cpu,VM10-1-9-207,00:19:31.414270,system,2,7018.0
cpu,VM10-1-9-207,00:19:31.414271,system,3,6691.0
cpu,VM10-1-9-207,00:19:31.414272,wait,0,3319.0
cpu,VM10-1-9-207,00:19:31.414273,wait,1,4374.0
cpu,VM10-1-9-207,00:19:31.414274,wait,2,3994.0
cpu,VM10-1-9-207,00:19:31.414274,wait,3,3574.0
cpu,VM10-1-9-207,00:19:31.414275,nice,0,32.0
cpu,VM10-1-9-207,00:19:31.414276,nice,1,0.0
cpu,VM10-1-9-207,00:19:31.414277,nice,2,7516.0
cpu,VM10-1-9-207,00:19:31.414278,nice,3,0.0
cpu,VM10-1-9-207,00:19:31.414279,interrupt,0,0.0
cpu,VM10-1-9-207,00:19:31.414279,interrupt,1,0.0
cpu,VM10-1-9-207,00:19:31.414280,interrupt,2,0.0
cpu,VM10-1-9-207,00:19:31.414281,interrupt,3,0.0
cpu,VM10-1-9-207,00:19:31.414282,softirq,0,194.0
cpu,VM10-1-9-207,00:19:31.414283,softirq,1,108.0
cpu,VM10-1-9-207,00:19:31.414283,softirq,2,219.0
cpu,VM10-1-9-207,00:19:31.414284,softirq,3,177.0
cpu,VM10-1-9-207,00:19:31.414285,steal,0,45.0
cpu,VM10-1-9-207,00:19:31.414286,steal,1,55.0
cpu,VM10-1-9-207,00:19:31.414287,steal,2,217.0
cpu,VM10-1-9-207,00:19:31.414287,steal,3,137.0
cpu,VM10-1-9-207,00:19:31.414288,idle,0,5635859.0
cpu,VM10-1-9-207,00:19:31.414303,idle,1,5629452.0
cpu,VM10-1-9-207,00:19:31.414304,idle,2,5618501.0
cpu,VM10-1-9-207,00:19:31.414304,idle,3,5633818.0
cpu,VM10-1-9-207,00:19:41.414210,user,0,37762.0
cpu,VM10-1-9-207,00:19:41.414230,user,1,41004.0
cpu,VM10-1-9-207,00:19:41.414292,user,2,41852.0
cpu,VM10-1-9-207,00:19:41.414322,user,3,36786.0
cpu,VM10-1-9-207,00:19:41.414357,system,0,5659.0
cpu,VM10-1-9-207,00:19:41.414382,system,1,7292.0
cpu,VM10-1-9-207,00:19:41.414402,system,2,7018.0
cpu,VM10-1-9-207,00:19:41.414412,system,3,6692.0
cpu,VM10-1-9-207,00:19:41.414461,wait,0,3319.0
cpu,VM10-1-9-207,00:19:41.414487,wait,1,4374.0
cpu,VM10-1-9-207,00:19:41.414500,wait,2,3994.0
cpu,VM10-1-9-207,00:19:41.414903,wait,3,3574.0
cpu,VM10-1-9-207,00:19:41.414934,nice,0,32.0
cpu,VM10-1-9-207,00:19:41.414941,nice,1,0.0
cpu,VM10-1-9-207,00:19:41.415676,nice,2,7516.0
cpu,VM10-1-9-207,00:19:41.415699,nice,3,0.0
cpu,VM10-1-9-207,00:19:41.415726,interrupt,0,0.0
cpu,VM10-1-9-207,00:19:41.415758,interrupt,1,0.0
cpu,VM10-1-9-207,00:19:41.415796,interrupt,2,0.0
cpu,VM10-1-9-207,00:19:41.415832,interrupt,3,0.0
cpu,VM10-1-9-207,00:19:41.415862,softirq,0,194.0
cpu,VM10-1-9-207,00:19:41.415883,softirq,1,108.0
cpu,VM10-1-9-207,00:19:41.415904,softirq,2,219.0
cpu,VM10-1-9-207,00:19:41.415930,softirq,3,178.0
cpu,VM10-1-9-207,00:19:41.415951,steal,0,45.0
cpu,VM10-1-9-207,00:19:41.415971,steal,1,55.0
cpu,VM10-1-9-207,00:19:41.415998,steal,2,218.0
cpu,VM10-1-9-207,00:19:41.416019,steal,3,137.0
cpu,VM10-1-9-207,00:19:41.416045,idle,0,5636856.0
cpu,VM10-1-9-207,00:19:41.416077,idle,1,5630449.0
cpu,VM10-1-9-207,00:19:41.416101,idle,2,5618501.0
cpu,VM10-1-9-207,00:19:41.416121,idle,3,5634815.0
cpu,VM10-1-9-207,00:19:51.414210,user,0,38478.0
cpu,VM10-1-9-207,00:19:51.414221,user,1,41286.0
cpu,VM10-1-9-207,00:19:51.416193,user,2,41854.0
cpu,VM10-1-9-207,00:19:51.416222,user,3,36788.0
cpu,VM10-1-9-207,00:19:51.416233,system,0,5663.0
cpu,VM10-1-9-207,00:19:51.416262,system,1,7292.0
cpu,VM10-1-9-207,00:19:51.416283,system,2,7019.0
cpu,VM10-1-9-207,00:19:51.416304,system,3,6692.0
cpu,VM10-1-9-207,00:19:51.416325,wait,0,3319.0
cpu,VM10-1-9-207,00:19:51.416357,wait,1,4374.0
cpu,VM10-1-9-207,00:19:51.416366,wait,2,3994.0
cpu,VM10-1-9-207,00:19:51.416394,wait,3,3575.0
cpu,VM10-1-9-207,00:19:51.416470,nice,0,32.0
cpu,VM10-1-9-207,00:19:51.416491,nice,1,0.0
cpu,VM10-1-9-207,00:19:51.416529,nice,2,7516.0
cpu,VM10-1-9-207,00:19:51.416536,nice,3,0.0
cpu,VM10-1-9-207,00:19:51.416547,interrupt,0,0.0
cpu,VM10-1-9-207,00:19:51.416589,interrupt,1,0.0
cpu,VM10-1-9-207,00:19:51.416616,interrupt,2,0.0
cpu,VM10-1-9-207,00:19:51.416637,interrupt,3,0.0
cpu,VM10-1-9-207,00:19:51.416645,softirq,0,194.0
cpu,VM10-1-9-207,00:19:51.416660,softirq,1,108.0
cpu,VM10-1-9-207,00:19:51.416715,softirq,2,219.0
cpu,VM10-1-9-207,00:19:51.416737,softirq,3,178.0
cpu,VM10-1-9-207,00:19:51.416796,steal,0,45.0
cpu,VM10-1-9-207,00:19:51.416813,steal,1,55.0
cpu,VM10-1-9-207,00:19:51.416837,steal,2,218.0
cpu,VM10-1-9-207,00:19:51.416857,steal,3,137.0
cpu,VM10-1-9-207,00:19:51.416877,idle,0,5637137.0
cpu,VM10-1-9-207,00:19:51.416898,idle,1,5631167.0
cpu,VM10-1-9-207,00:19:51.416904,idle,2,5619497.0
cpu,VM10-1-9-207,00:19:51.416915,idle,3,5635812.0
cpu,VM10-1-9-207,00:20:01.415935,user,0,38479.0
cpu,VM10-1-9-207,00:20:01.415953,user,1,42285.0
cpu,VM10-1-9-207,00:20:01.415972,user,2,41855.0
cpu,VM10-1-9-207,00:20:01.416237,user,3,36788.0
cpu,VM10-1-9-207,00:20:01.416502,system,0,5663.0
cpu,VM10-1-9-207,00:20:01.416571,system,1,7294.0
cpu,VM10-1-9-207,00:20:01.416589,system,2,7020.0
cpu,VM10-1-9-207,00:20:01.416629,system,3,6692.0
cpu,VM10-1-9-207,00:20:01.416672,wait,0,3319.0
cpu,VM10-1-9-207,00:20:01.416734,wait,1,4374.0
cpu,VM10-1-9-207,00:20:01.416745,wait,2,3994.0
cpu,VM10-1-9-207,00:20:01.416824,wait,3,3575.0
cpu,VM10-1-9-207,00:20:01.416863,nice,0,32.0
cpu,VM10-1-9-207,00:20:01.416904,nice,1,0.0
cpu,VM10-1-9-207,00:20:01.416914,nice,2,7516.0
cpu,VM10-1-9-207,00:20:01.423746,nice,3,0.0
cpu,VM10-1-9-207,00:20:01.423944,interrupt,0,0.0
cpu,VM10-1-9-207,00:20:01.423969,interrupt,1,0.0
cpu,VM10-1-9-207,00:20:01.423990,interrupt,2,0.0
cpu,VM10-1-9-207,00:20:01.424003,interrupt,3,0.0
cpu,VM10-1-9-207,00:20:01.424010,softirq,0,194.0
cpu,VM10-1-9-207,00:20:01.424039,softirq,1,108.0
cpu,VM10-1-9-207,00:20:01.424112,softirq,2,219.0
cpu,VM10-1-9-207,00:20:01.424118,softirq,3,178.0
cpu,VM10-1-9-207,00:20:01.424149,steal,0,45.0
cpu,VM10-1-9-207,00:20:01.424180,steal,1,55.0
cpu,VM10-1-9-207,00:20:01.424212,steal,2,218.0
cpu,VM10-1-9-207,00:20:01.424233,steal,3,137.0
cpu,VM10-1-9-207,00:20:01.424253,idle,0,5638134.0
cpu,VM10-1-9-207,00:20:01.424274,idle,1,5631167.0
cpu,VM10-1-9-207,00:20:01.424295,idle,2,5620494.0
cpu,VM10-1-9-207,00:20:01.424316,idle,3,5636810.0
cpu,VM10-1-9-207,00:20:11.414214,user,0,38480.0
cpu,VM10-1-9-207,00:20:11.414272,user,1,42426.0
cpu,VM10-1-9-207,00:20:11.414299,user,2,41856.0
cpu,VM10-1-9-207,00:20:11.414323,user,3,37645.0
cpu,VM10-1-9-207,00:20:11.414371,system,0,5664.0
cpu,VM10-1-9-207,00:20:11.414394,system,1,7294.0
cpu,VM10-1-9-207,00:20:11.414413,system,2,7021.0
cpu,VM10-1-9-207,00:20:11.414433,system,3,6692.0
cpu,VM10-1-9-207,00:20:11.414453,wait,0,3320.0
cpu,VM10-1-9-207,00:20:11.414473,wait,1,4374.0
cpu,VM10-1-9-207,00:20:11.414493,wait,2,3994.0
cpu,VM10-1-9-207,00:20:11.414823,wait,3,3575.0
cpu,VM10-1-9-207,00:20:11.414846,nice,0,32.0
cpu,VM10-1-9-207,00:20:11.414867,nice,1,0.0
cpu,VM10-1-9-207,00:20:11.414888,nice,2,7516.0
cpu,VM10-1-9-207,00:20:11.414908,nice,3,0.0
cpu,VM10-1-9-207,00:20:11.414929,interrupt,0,0.0
cpu,VM10-1-9-207,00:20:11.414951,interrupt,1,0.0
cpu,VM10-1-9-207,00:20:11.414972,interrupt,2,0.0
cpu,VM10-1-9-207,00:20:11.414997,interrupt,3,0.0
cpu,VM10-1-9-207,00:20:11.415018,softirq,0,194.0
cpu,VM10-1-9-207,00:20:11.415217,softirq,1,108.0
cpu,VM10-1-9-207,00:20:11.415239,softirq,2,219.0
cpu,VM10-1-9-207,00:20:11.415262,softirq,3,178.0
cpu,VM10-1-9-207,00:20:11.415283,steal,0,45.0
cpu,VM10-1-9-207,00:20:11.415304,steal,1,55.0
cpu,VM10-1-9-207,00:20:11.415326,steal,2,218.0
cpu,VM10-1-9-207,00:20:11.415408,steal,3,137.0
cpu,VM10-1-9-207,00:20:11.415435,idle,0,5639132.0
cpu,VM10-1-9-207,00:20:11.415456,idle,1,5632024.0
cpu,VM10-1-9-207,00:20:11.415477,idle,2,5621491.0
cpu,VM10-1-9-207,00:20:11.415498,idle,3,5636951.0
cpu,VM10-1-9-207,00:20:21.414221,user,0,39476.0
cpu,VM10-1-9-207,00:20:21.414235,user,1,42426.0
cpu,VM10-1-9-207,00:20:21.414240,user,2,41856.0
cpu,VM10-1-9-207,00:20:21.414245,user,3,37645.0
cpu,VM10-1-9-207,00:20:21.414249,system,0,5666.0
cpu,VM10-1-9-207,00:20:21.414252,system,1,7296.0
cpu,VM10-1-9-207,00:20:21.414253,system,2,7022.0
cpu,VM10-1-9-207,00:20:21.414255,system,3,6692.0
cpu,VM10-1-9-207,00:20:21.414255,wait,0,3320.0
cpu,VM10-1-9-207,00:20:21.414256,wait,1,4374.0
cpu,VM10-1-9-207,00:20:21.414257,wait,2,3994.0
cpu,VM10-1-9-207,00:20:21.414265,wait,3,3575.0
cpu,VM10-1-9-207,00:20:21.414266,nice,0,32.0
cpu,VM10-1-9-207,00:20:21.414266,nice,1,0.0
cpu,VM10-1-9-207,00:20:21.414267,nice,2,7516.0
cpu,VM10-1-9-207,00:20:21.414267,nice,3,0.0
cpu,VM10-1-9-207,00:20:21.414268,interrupt,0,0.0
cpu,VM10-1-9-207,00:20:21.414269,interrupt,1,0.0
cpu,VM10-1-9-207,00:20:21.414270,interrupt,2,0.0
cpu,VM10-1-9-207,00:20:21.414271,interrupt,3,0.0
cpu,VM10-1-9-207,00:20:21.414272,softirq,0,194.0
cpu,VM10-1-9-207,00:20:21.414273,softirq,1,108.0
cpu,VM10-1-9-207,00:20:21.414274,softirq,2,219.0
cpu,VM10-1-9-207,00:20:21.414274,softirq,3,179.0
cpu,VM10-1-9-207,00:20:21.414275,steal,0,45.0
cpu,VM10-1-9-207,00:20:21.414276,steal,1,55.0
cpu,VM10-1-9-207,00:20:21.414277,steal,2,218.0
cpu,VM10-1-9-207,00:20:21.414278,steal,3,137.0
cpu,VM10-1-9-207,00:20:21.414279,idle,0,5639132.0
cpu,VM10-1-9-207,00:20:21.414279,idle,1,5633022.0
cpu,VM10-1-9-207,00:20:21.414280,idle,2,5622488.0
cpu,VM10-1-9-207,00:20:21.414281,idle,3,5637950.0
cpu,VM10-1-9-207,00:20:31.414196,user,0,40475.0
cpu,VM10-1-9-207,00:20:31.414210,user,1,42426.0
cpu,VM10-1-9-207,00:20:31.414213,user,2,41857.0
cpu,VM10-1-9-207,00:20:31.414217,user,3,37645.0
cpu,VM10-1-9-207,00:20:31.414220,system,0,5668.0
cpu,VM10-1-9-207,00:20:31.414223,system,1,7296.0
cpu,VM10-1-9-207,00:20:31.414224,system,2,7023.0
cpu,VM10-1-9-207,00:20:31.414225,system,3,6692.0
cpu,VM10-1-9-207,00:20:31.414225,wait,0,3320.0
cpu,VM10-1-9-207,00:20:31.414226,wait,1,4374.0
cpu,VM10-1-9-207,00:20:31.414227,wait,2,3994.0
cpu,VM10-1-9-207,00:20:31.414227,wait,3,3575.0
cpu,VM10-1-9-207,00:20:31.414228,nice,0,32.0
cpu,VM10-1-9-207,00:20:31.414228,nice,1,0.0
cpu,VM10-1-9-207,00:20:31.414229,nice,2,7516.0
cpu,VM10-1-9-207,00:20:31.414229,nice,3,0.0
cpu,VM10-1-9-207,00:20:31.414230,interrupt,0,0.0
cpu,VM10-1-9-207,00:20:31.414231,interrupt,1,0.0
cpu,VM10-1-9-207,00:20:31.414232,interrupt,2,0.0
cpu,VM10-1-9-207,00:20:31.414238,interrupt,3,0.0
cpu,VM10-1-9-207,00:20:31.414238,softirq,0,194.0
cpu,VM10-1-9-207,00:20:31.414239,softirq,1,110.0
cpu,VM10-1-9-207,00:20:31.414240,softirq,2,219.0
cpu,VM10-1-9-207,00:20:31.414241,softirq,3,179.0
cpu,VM10-1-9-207,00:20:31.414241,steal,0,45.0
cpu,VM10-1-9-207,00:20:31.414242,steal,1,55.0
cpu,VM10-1-9-207,00:20:31.414242,steal,2,218.0
cpu,VM10-1-9-207,00:20:31.414243,steal,3,137.0
cpu,VM10-1-9-207,00:20:31.414244,idle,0,5639132.0
cpu,VM10-1-9-207,00:20:31.414244,idle,1,5634022.0
cpu,VM10-1-9-207,00:20:31.414245,idle,2,5623484.0
cpu,VM10-1-9-207,00:20:31.414245,idle,3,5638948.0
cpu,VM10-1-9-207,00:20:41.414258,user,0,41472.0
cpu,VM10-1-9-207,00:20:41.414320,user,1,42426.0
cpu,VM10-1-9-207,00:20:41.414349,user,2,41859.0
cpu,VM10-1-9-207,00:20:41.414459,user,3,37646.0
cpu,VM10-1-9-207,00:20:41.414490,system,0,5671.0
cpu,VM10-1-9-207,00:20:41.414520,system,1,7296.0
cpu,VM10-1-9-207,00:20:41.414540,system,2,7024.0
cpu,VM10-1-9-207,00:20:41.414562,system,3,6693.0
cpu,VM10-1-9-207,00:20:41.414583,wait,0,3320.0
cpu,VM10-1-9-207,00:20:41.414605,wait,1,4374.0
