type,host,time,type_instance,instance,value
cpu,VM10-1-9-207,00:15:01.826882,nice,3,0.0
cpu,VM10-1-9-207,00:15:01.826884,interrupt,0,0.0
cpu,VM10-1-9-207,00:15:01.826885,interrupt,1,0.0
cpu,VM10-1-9-207,00:15:01.826887,interrupt,2,0.0
cpu,VM10-1-9-207,00:15:01.826889,interrupt,3,0.0
cpu,VM10-1-9-207,00:15:01.826890,softirq,0,192.0
cpu,VM10-1-9-207,00:15:01.826892,softirq,1,107.0
cpu,VM10-1-9-207,00:15:01.826893,softirq,2,217.0
cpu,VM10-1-9-207,00:15:01.826895,softirq,3,176.0
cpu,VM10-1-9-207,00:15:01.826897,steal,0,37.0
cpu,VM10-1-9-207,00:15:01.826898,steal,1,53.0
cpu,VM10-1-9-207,00:15:01.826900,steal,2,216.0
cpu,VM10-1-9-207,00:15:01.826901,steal,3,135.0
cpu,VM10-1-9-207,00:15:01.826902,idle,0,5622932.0
cpu,VM10-1-9-207,00:15:01.826904,idle,1,5607239.0
cpu,VM10-1-9-207,00:15:01.826906,idle,2,5594517.0
cpu,VM10-1-9-207,00:15:01.826907,idle,3,5609927.0
cpu,VM10-1-9-207,00:15:11.825304,user,0,23780.0
cpu,VM10-1-9-207,00:15:11.825319,user,1,36500.0
cpu,VM10-1-9-207,00:15:11.825325,user,2,37934.0
cpu,VM10-1-9-207,00:15:11.825329,user,3,34626.0
cpu,VM10-1-9-207,00:15:11.825349,system,0,5631.0
cpu,VM10-1-9-207,00:15:11.825353,system,1,7265.0
cpu,VM10-1-9-207,00:15:11.825372,system,2,6992.0
cpu,VM10-1-9-207,00:15:11.825373,system,3,6651.0
cpu,VM10-1-9-207,00:15:11.825373,wait,0,3314.0
cpu,VM10-1-9-207,00:15:11.825374,wait,1,4366.0
cpu,VM10-1-9-207,00:15:11.825374,wait,2,3993.0
cpu,VM10-1-9-207,00:15:11.825375,wait,3,3556.0
cpu,VM10-1-9-207,00:15:11.825376,nice,0,32.0
cpu,VM10-1-9-207,00:15:11.825376,nice,1,0.0
cpu,VM10-1-9-207,00:15:11.825377,nice,2,7516.0
cpu,VM10-1-9-207,00:15:11.825377,nice,3,0.0
cpu,VM10-1-9-207,00:15:11.825378,interrupt,0,0.0
cpu,VM10-1-9-207,00:15:11.825379,interrupt,1,0.0
cpu,VM10-1-9-207,00:15:11.825380,interrupt,2,0.0
cpu,VM10-1-9-207,00:15:11.825380,interrupt,3,0.0
cpu,VM10-1-9-207,00:15:11.825388,softirq,0,192.0
cpu,VM10-1-9-207,00:15:11.825389,softirq,1,107.0
cpu,VM10-1-9-207,00:15:11.825390,softirq,2,217.0
cpu,VM10-1-9-207,00:15:11.825390,softirq,3,176.0
cpu,VM10-1-9-207,00:15:11.825391,steal,0,37.0
cpu,VM10-1-9-207,00:15:11.825392,steal,1,53.0
cpu,VM10-1-9-207,00:15:11.825392,steal,2,216.0
cpu,VM10-1-9-207,00:15:11.825393,steal,3,135.0
cpu,VM10-1-9-207,00:15:11.825393,idle,0,5623930.0
cpu,VM10-1-9-207,00:15:11.825394,idle,1,5608053.0
cpu,VM10-1-9-207,00:15:11.825395,idle,2,5595513.0
cpu,VM10-1-9-207,00:15:11.825395,idle,3,5610108.0
cpu,VM10-1-9-207,00:15:21.825299,user,0,24779.0
cpu,VM10-1-9-207,00:15:21.825310,user,1,36501.0
cpu,VM10-1-9-207,00:15:21.825369,user,2,37934.0
cpu,VM10-1-9-207,00:15:21.825397,user,3,34627.0
cpu,VM10-1-9-207,00:15:21.825407,system,0,5631.0
cpu,VM10-1-9-207,00:15:21.825416,system,1,7266.0
cpu,VM10-1-9-207,00:15:21.825450,system,2,6993.0
cpu,VM10-1-9-207,00:15:21.825456,system,3,6651.0
cpu,VM10-1-9-207,00:15:21.825482,wait,0,3314.0
cpu,VM10-1-9-207,00:15:21.825496,wait,1,4366.0
cpu,VM10-1-9-207,00:15:21.825504,wait,2,3993.0
cpu,VM10-1-9-207,00:15:21.825512,wait,3,3556.0
cpu,VM10-1-9-207,00:15:21.825521,nice,0,32.0
cpu,VM10-1-9-207,00:15:21.826049,nice,1,0.0
cpu,VM10-1-9-207,00:15:21.826064,nice,2,7516.0
cpu,VM10-1-9-207,00:15:21.826065,nice,3,0.0
cpu,VM10-1-9-207,00:15:21.826066,interrupt,0,0.0
cpu,VM10-1-9-207,00:15:21.826067,interrupt,1,0.0
cpu,VM10-1-9-207,00:15:21.826068,interrupt,2,0.0
cpu,VM10-1-9-207,00:15:21.826068,interrupt,3,0.0
cpu,VM10-1-9-207,00:15:21.826069,softirq,0,192.0
cpu,VM10-1-9-207,00:15:21.826082,softirq,1,107.0
cpu,VM10-1-9-207,00:15:21.826083,softirq,2,217.0
cpu,VM10-1-9-207,00:15:21.826084,softirq,3,176.0
cpu,VM10-1-9-207,00:15:21.826084,steal,0,37.0
cpu,VM10-1-9-207,00:15:21.826085,steal,1,53.0
cpu,VM10-1-9-207,00:15:21.826089,steal,2,216.0
cpu,VM10-1-9-207,00:15:21.826090,steal,3,135.0
cpu,VM10-1-9-207,00:15:21.826090,idle,0,5623930.0
cpu,VM10-1-9-207,00:15:21.826091,idle,1,5609050.0
cpu,VM10-1-9-207,00:15:21.826091,idle,2,5596510.0
cpu,VM10-1-9-207,00:15:21.826092,idle,3,5611106.0
cpu,VM10-1-9-207,00:15:31.825301,user,0,24780.0
cpu,VM10-1-9-207,00:15:31.825320,user,1,37500.0
cpu,VM10-1-9-207,00:15:31.825335,user,2,37934.0
cpu,VM10-1-9-207,00:15:31.825345,user,3,34627.0
cpu,VM10-1-9-207,00:15:31.825407,system,0,5632.0
cpu,VM10-1-9-207,00:15:31.825423,system,1,7266.0
cpu,VM10-1-9-207,00:15:31.825424,system,2,6994.0
cpu,VM10-1-9-207,00:15:31.825425,system,3,6652.0
cpu,VM10-1-9-207,00:15:31.825426,wait,0,3314.0
cpu,VM10-1-9-207,00:15:31.825427,wait,1,4366.0
cpu,VM10-1-9-207,00:15:31.825428,wait,2,3993.0
cpu,VM10-1-9-207,00:15:31.825439,wait,3,3556.0
cpu,VM10-1-9-207,00:15:31.825441,nice,0,32.0
cpu,VM10-1-9-207,00:15:31.825442,nice,1,0.0
cpu,VM10-1-9-207,00:15:31.825443,nice,2,7516.0
cpu,VM10-1-9-207,00:15:31.825444,nice,3,0.0
cpu,VM10-1-9-207,00:15:31.825468,interrupt,0,0.0
cpu,VM10-1-9-207,00:15:31.825470,interrupt,1,0.0
cpu,VM10-1-9-207,00:15:31.825471,interrupt,2,0.0
cpu,VM10-1-9-207,00:15:31.825471,interrupt,3,0.0
cpu,VM10-1-9-207,00:15:31.825473,softirq,0,192.0
cpu,VM10-1-9-207,00:15:31.825474,softirq,1,107.0
cpu,VM10-1-9-207,00:15:31.825483,softirq,2,217.0
cpu,VM10-1-9-207,00:15:31.825490,softirq,3,176.0
cpu,VM10-1-9-207,00:15:31.825491,steal,0,37.0
cpu,VM10-1-9-207,00:15:31.825492,steal,1,54.0
cpu,VM10-1-9-207,00:15:31.825494,steal,2,216.0
cpu,VM10-1-9-207,00:15:31.825494,steal,3,135.0
cpu,VM10-1-9-207,00:15:31.825495,idle,0,5624928.0
cpu,VM10-1-9-207,00:15:31.825496,idle,1,5609050.0
cpu,VM10-1-9-207,00:15:31.825497,idle,2,5597507.0
cpu,VM10-1-9-207,00:15:31.825498,idle,3,5612104.0
cpu,VM10-1-9-207,00:15:41.825402,user,0,24781.0
cpu,VM10-1-9-207,00:15:41.825429,user,1,38128.0
cpu,VM10-1-9-207,00:15:41.825532,user,2,37936.0
cpu,VM10-1-9-207,00:15:41.825553,user,3,34627.0
cpu,VM10-1-9-207,00:15:41.825577,system,0,5632.0
cpu,VM10-1-9-207,00:15:41.825628,system,1,7268.0
cpu,VM10-1-9-207,00:15:41.825672,system,2,6995.0
cpu,VM10-1-9-207,00:15:41.825685,system,3,6652.0
cpu,VM10-1-9-207,00:15:41.825696,wait,0,3315.0
cpu,VM10-1-9-207,00:15:41.825719,wait,1,4366.0
cpu,VM10-1-9-207,00:15:41.825730,wait,2,3993.0
cpu,VM10-1-9-207,00:15:41.825812,wait,3,3556.0
cpu,VM10-1-9-207,00:15:41.825824,nice,0,32.0
cpu,VM10-1-9-207,00:15:41.825904,nice,1,0.0
cpu,VM10-1-9-207,00:15:41.825987,nice,2,7516.0
cpu,VM10-1-9-207,00:15:41.826008,nice,3,0.0
cpu,VM10-1-9-207,00:15:41.826043,interrupt,0,0.0
cpu,VM10-1-9-207,00:15:41.826098,interrupt,1,0.0
cpu,VM10-1-9-207,00:15:41.826402,interrupt,2,0.0
cpu,VM10-1-9-207,00:15:41.826499,interrupt,3,0.0
cpu,VM10-1-9-207,00:15:41.827272,softirq,0,192.0
cpu,VM10-1-9-207,00:15:41.828990,softirq,1,107.0
cpu,VM10-1-9-207,00:15:41.829032,softirq,2,217.0
cpu,VM10-1-9-207,00:15:41.829044,softirq,3,176.0
cpu,VM10-1-9-207,00:15:41.829068,steal,0,37.0
cpu,VM10-1-9-207,00:15:41.829077,steal,1,54.0
