instance,time,value,host,type_instance,type
2,01:46:57.487265,7516.0,VM10-1-9-207,nice,cpu
3,01:46:57.487572,0.0,VM10-1-9-207,nice,cpu
0,01:46:57.487573,0.0,VM10-1-9-207,interrupt,cpu
1,01:46:57.487573,0.0,VM10-1-9-207,interrupt,cpu
2,01:46:57.487574,0.0,VM10-1-9-207,interrupt,cpu
3,01:46:57.487575,0.0,VM10-1-9-207,interrupt,cpu
0,01:46:57.487576,256.0,VM10-1-9-207,softirq,cpu
1,01:46:57.487576,130.0,VM10-1-9-207,softirq,cpu
2,01:46:57.487577,242.0,VM10-1-9-207,softirq,cpu
3,01:46:57.487578,241.0,VM10-1-9-207,softirq,cpu
0,01:46:57.491186,74.0,VM10-1-9-207,steal,cpu
1,01:46:57.491189,79.0,VM10-1-9-207,steal,cpu
2,01:46:57.491190,244.0,VM10-1-9-207,steal,cpu
3,01:46:57.491190,186.0,VM10-1-9-207,steal,cpu
0,01:46:57.491191,6036095.0,VM10-1-9-207,idle,cpu
1,01:46:57.491192,6011688.0,VM10-1-9-207,idle,cpu
2,01:46:57.491192,6054206.0,VM10-1-9-207,idle,cpu
3,01:46:57.491193,6034904.0,VM10-1-9-207,idle,cpu
0,01:47:07.486806,160804.0,VM10-1-9-207,user,cpu
1,01:47:07.486888,181993.0,VM10-1-9-207,user,cpu
2,01:47:07.486914,127647.0,VM10-1-9-207,user,cpu
3,01:47:07.486920,159876.0,VM10-1-9-207,user,cpu
0,01:47:07.487206,6351.0,VM10-1-9-207,system,cpu
1,01:47:07.487242,8276.0,VM10-1-9-207,system,cpu
2,01:47:07.487257,8066.0,VM10-1-9-207,system,cpu
3,01:47:07.487299,7423.0,VM10-1-9-207,system,cpu
0,01:47:07.487300,3512.0,VM10-1-9-207,wait,cpu
1,01:47:07.487301,4463.0,VM10-1-9-207,wait,cpu
2,01:47:07.487303,4352.0,VM10-1-9-207,wait,cpu
3,01:47:07.487304,3730.0,VM10-1-9-207,wait,cpu
0,01:47:07.487305,32.0,VM10-1-9-207,nice,cpu
1,01:47:07.487306,0.0,VM10-1-9-207,nice,cpu
2,01:47:07.487307,7516.0,VM10-1-9-207,nice,cpu
3,01:47:07.487308,0.0,VM10-1-9-207,nice,cpu
0,01:47:07.487309,0.0,VM10-1-9-207,interrupt,cpu
1,01:47:07.487311,0.0,VM10-1-9-207,interrupt,cpu
2,01:47:07.487311,0.0,VM10-1-9-207,interrupt,cpu
3,01:47:07.487312,0.0,VM10-1-9-207,interrupt,cpu
0,01:47:07.487314,256.0,VM10-1-9-207,softirq,cpu
1,01:47:07.487315,130.0,VM10-1-9-207,softirq,cpu
2,01:47:07.487316,242.0,VM10-1-9-207,softirq,cpu
3,01:47:07.487317,241.0,VM10-1-9-207,softirq,cpu
0,01:47:07.487318,74.0,VM10-1-9-207,steal,cpu
1,01:47:07.487319,79.0,VM10-1-9-207,steal,cpu
2,01:47:07.487320,244.0,VM10-1-9-207,steal,cpu
3,01:47:07.487321,186.0,VM10-1-9-207,steal,cpu
0,01:47:07.487322,6037094.0,VM10-1-9-207,idle,cpu
1,01:47:07.487323,6012686.0,VM10-1-9-207,idle,cpu
2,01:47:07.487324,6055199.0,VM10-1-9-207,idle,cpu
3,01:47:07.487325,6034904.0,VM10-1-9-207,idle,cpu
0,01:47:17.486720,160804.0,VM10-1-9-207,user,cpu
1,01:47:17.486742,181994.0,VM10-1-9-207,user,cpu
2,01:47:17.486748,127647.0,VM10-1-9-207,user,cpu
3,01:47:17.486753,160876.0,VM10-1-9-207,user,cpu
0,01:47:17.486872,6351.0,VM10-1-9-207,system,cpu
1,01:47:17.486906,8276.0,VM10-1-9-207,system,cpu
2,01:47:17.486927,8068.0,VM10-1-9-207,system,cpu
3,01:47:17.486946,7423.0,VM10-1-9-207,system,cpu
0,01:47:17.486994,3512.0,VM10-1-9-207,wait,cpu
1,01:47:17.487049,4463.0,VM10-1-9-207,wait,cpu
2,01:47:17.487067,4353.0,VM10-1-9-207,wait,cpu
3,01:47:17.487076,3730.0,VM10-1-9-207,wait,cpu
0,01:47:17.487134,32.0,VM10-1-9-207,nice,cpu
1,01:47:17.487145,0.0,VM10-1-9-207,nice,cpu
2,01:47:17.487555,7516.0,VM10-1-9-207,nice,cpu
3,01:47:17.487556,0.0,VM10-1-9-207,nice,cpu
0,01:47:17.487557,0.0,VM10-1-9-207,interrupt,cpu
1,01:47:17.487558,0.0,VM10-1-9-207,interrupt,cpu
2,01:47:17.487559,0.0,VM10-1-9-207,interrupt,cpu
3,01:47:17.487560,0.0,VM10-1-9-207,interrupt,cpu
0,01:47:17.487561,256.0,VM10-1-9-207,softirq,cpu
1,01:47:17.487562,130.0,VM10-1-9-207,softirq,cpu
2,01:47:17.487563,242.0,VM10-1-9-207,softirq,cpu
3,01:47:17.487565,241.0,VM10-1-9-207,softirq,cpu
0,01:47:17.487566,74.0,VM10-1-9-207,steal,cpu
1,01:47:17.487566,79.0,VM10-1-9-207,steal,cpu
2,01:47:17.487567,244.0,VM10-1-9-207,steal,cpu
3,01:47:17.487569,186.0,VM10-1-9-207,steal,cpu
0,01:47:17.487570,6038092.0,VM10-1-9-207,idle,cpu
1,01:47:17.487571,6013683.0,VM10-1-9-207,idle,cpu
2,01:47:17.487571,6056196.0,VM10-1-9-207,idle,cpu
3,01:47:17.487572,6034904.0,VM10-1-9-207,idle,cpu
0,01:47:27.486750,160805.0,VM10-1-9-207,user,cpu
1,01:47:27.486838,181996.0,VM10-1-9-207,user,cpu
2,01:47:27.486877,127647.0,VM10-1-9-207,user,cpu
3,01:47:27.486886,161875.0,VM10-1-9-207,user,cpu
0,01:47:27.486893,6352.0,VM10-1-9-207,system,cpu
1,01:47:27.486900,8278.0,VM10-1-9-207,system,cpu
2,01:47:27.486917,8068.0,VM10-1-9-207,system,cpu
3,01:47:27.487098,7423.0,VM10-1-9-207,system,cpu
0,01:47:27.487107,3512.0,VM10-1-9-207,wait,cpu
1,01:47:27.487121,4465.0,VM10-1-9-207,wait,cpu
2,01:47:27.487162,4354.0,VM10-1-9-207,wait,cpu
3,01:47:27.487172,3730.0,VM10-1-9-207,wait,cpu
0,01:47:27.487659,32.0,VM10-1-9-207,nice,cpu
1,01:47:27.487669,0.0,VM10-1-9-207,nice,cpu
2,01:47:27.487685,7516.0,VM10-1-9-207,nice,cpu
3,01:47:27.487748,0.0,VM10-1-9-207,nice,cpu
0,01:47:27.487763,0.0,VM10-1-9-207,interrupt,cpu
1,01:47:27.487805,0.0,VM10-1-9-207,interrupt,cpu
2,01:47:27.488103,0.0,VM10-1-9-207,interrupt,cpu
3,01:47:27.488118,0.0,VM10-1-9-207,interrupt,cpu
0,01:47:27.488544,256.0,VM10-1-9-207,softirq,cpu
1,01:47:27.488666,130.0,VM10-1-9-207,softirq,cpu
2,01:47:27.488666,242.0,VM10-1-9-207,softirq,cpu
3,01:47:27.488667,242.0,VM10-1-9-207,softirq,cpu
0,01:47:27.488667,74.0,VM10-1-9-207,steal,cpu
1,01:47:27.488668,79.0,VM10-1-9-207,steal,cpu
2,01:47:27.488669,244.0,VM10-1-9-207,steal,cpu
3,01:47:27.488670,186.0,VM10-1-9-207,steal,cpu
0,01:47:27.488670,6039090.0,VM10-1-9-207,idle,cpu
1,01:47:27.488671,6014677.0,VM10-1-9-207,idle,cpu
2,01:47:27.488672,6057193.0,VM10-1-9-207,idle,cpu
3,01:47:27.488672,6034904.0,VM10-1-9-207,idle,cpu
0,01:47:37.487494,160805.0,VM10-1-9-207,user,cpu
1,01:47:37.487496,181996.0,VM10-1-9-207,user,cpu
2,01:47:37.487497,127648.0,VM10-1-9-207,user,cpu
3,01:47:37.487499,162875.0,VM10-1-9-207,user,cpu
0,01:47:37.487500,6352.0,VM10-1-9-207,system,cpu
1,01:47:37.487501,8280.0,VM10-1-9-207,system,cpu
2,01:47:37.487502,8070.0,VM10-1-9-207,system,cpu
3,01:47:37.487503,7423.0,VM10-1-9-207,system,cpu
0,01:47:37.487504,3512.0,VM10-1-9-207,wait,cpu
1,01:47:37.487506,4465.0,VM10-1-9-207,wait,cpu
2,01:47:37.487507,4354.0,VM10-1-9-207,wait,cpu
3,01:47:37.487508,3730.0,VM10-1-9-207,wait,cpu
0,01:47:37.487509,32.0,VM10-1-9-207,nice,cpu
1,01:47:37.487510,0.0,VM10-1-9-207,nice,cpu
2,01:47:37.487511,7516.0,VM10-1-9-207,nice,cpu
3,01:47:37.487513,0.0,VM10-1-9-207,nice,cpu
0,01:47:37.487514,0.0,VM10-1-9-207,interrupt,cpu
1,01:47:37.487515,0.0,VM10-1-9-207,interrupt,cpu
2,01:47:37.487516,0.0,VM10-1-9-207,interrupt,cpu
3,01:47:37.487518,0.0,VM10-1-9-207,interrupt,cpu
0,01:47:37.487519,256.0,VM10-1-9-207,softirq,cpu
1,01:47:37.487520,130.0,VM10-1-9-207,softirq,cpu
2,01:47:37.487521,242.0,VM10-1-9-207,softirq,cpu
3,01:47:37.487523,242.0,VM10-1-9-207,softirq,cpu
0,01:47:37.487524,74.0,VM10-1-9-207,steal,cpu
1,01:47:37.487525,79.0,VM10-1-9-207,steal,cpu
2,01:47:37.487526,244.0,VM10-1-9-207,steal,cpu
3,01:47:37.487527,186.0,VM10-1-9-207,steal,cpu
0,01:47:37.487529,6040089.0,VM10-1-9-207,idle,cpu
1,01:47:37.487530,6015674.0,VM10-1-9-207,idle,cpu
2,01:47:37.487531,6058188.0,VM10-1-9-207,idle,cpu
3,01:47:37.487532,6034904.0,VM10-1-9-207,idle,cpu
0,01:47:47.486732,160806.0,VM10-1-9-207,user,cpu
1,01:47:47.486755,181997.0,VM10-1-9-207,user,cpu
2,01:47:47.486773,127648.0,VM10-1-9-207,user,cpu
3,01:47:47.486779,163875.0,VM10-1-9-207,user,cpu
0,01:47:47.486785,6354.0,VM10-1-9-207,system,cpu
1,01:47:47.486791,8281.0,VM10-1-9-207,system,cpu
2,01:47:47.486792,8070.0,VM10-1-9-207,system,cpu
3,01:47:47.486793,7423.0,VM10-1-9-207,system,cpu
0,01:47:47.486794,3512.0,VM10-1-9-207,wait,cpu
1,01:47:47.486795,4468.0,VM10-1-9-207,wait,cpu
2,01:47:47.486796,4354.0,VM10-1-9-207,wait,cpu
3,01:47:47.486797,3730.0,VM10-1-9-207,wait,cpu
0,01:47:47.486798,32.0,VM10-1-9-207,nice,cpu
1,01:47:47.486799,0.0,VM10-1-9-207,nice,cpu
2,01:47:47.486800,7516.0,VM10-1-9-207,nice,cpu
3,01:47:47.486801,0.0,VM10-1-9-207,nice,cpu
0,01:47:47.486802,0.0,VM10-1-9-207,interrupt,cpu
1,01:47:47.486804,0.0,VM10-1-9-207,interrupt,cpu
2,01:47:47.486804,0.0,VM10-1-9-207,interrupt,cpu
3,01:47:47.486805,0.0,VM10-1-9-207,interrupt,cpu
0,01:47:47.486807,256.0,VM10-1-9-207,softirq,cpu
1,01:47:47.486808,130.0,VM10-1-9-207,softirq,cpu
2,01:47:47.486809,242.0,VM10-1-9-207,softirq,cpu
3,01:47:47.486809,242.0,VM10-1-9-207,softirq,cpu
0,01:47:47.486817,74.0,VM10-1-9-207,steal,cpu
1,01:47:47.486819,79.0,VM10-1-9-207,steal,cpu
2,01:47:47.486820,244.0,VM10-1-9-207,steal,cpu
3,01:47:47.486821,186.0,VM10-1-9-207,steal,cpu
0,01:47:47.486827,6041086.0,VM10-1-9-207,idle,cpu
1,01:47:47.486828,6016668.0,VM10-1-9-207,idle,cpu
2,01:47:47.486829,6059185.0,VM10-1-9-207,idle,cpu
3,01:47:47.486830,6034904.0,VM10-1-9-207,idle,cpu
0,01:47:57.486812,160806.0,VM10-1-9-207,user,cpu
1,01:47:57.486844,181998.0,VM10-1-9-207,user,cpu
2,01:47:57.486996,127648.0,VM10-1-9-207,user,cpu
3,01:47:57.487017,164875.0,VM10-1-9-207,user,cpu
0,01:47:57.487034,6356.0,VM10-1-9-207,system,cpu
1,01:47:57.487102,8282.0,VM10-1-9-207,system,cpu
2,01:47:57.487150,8072.0,VM10-1-9-207,system,cpu
3,01:47:57.487176,7423.0,VM10-1-9-207,system,cpu
0,01:47:57.487464,3512.0,VM10-1-9-207,wait,cpu
1,01:47:57.487465,4468.0,VM10-1-9-207,wait,cpu
2,01:47:57.487467,4355.0,VM10-1-9-207,wait,cpu
3,01:47:57.487468,3730.0,VM10-1-9-207,wait,cpu
0,01:47:57.487470,32.0,VM10-1-9-207,nice,cpu
1,01:47:57.487471,0.0,VM10-1-9-207,nice,cpu
2,01:47:57.487472,7516.0,VM10-1-9-207,nice,cpu
3,01:47:57.487473,0.0,VM10-1-9-207,nice,cpu
0,01:47:57.487474,0.0,VM10-1-9-207,interrupt,cpu
1,01:47:57.487475,0.0,VM10-1-9-207,interrupt,cpu
2,01:47:57.487476,0.0,VM10-1-9-207,interrupt,cpu
3,01:47:57.487478,0.0,VM10-1-9-207,interrupt,cpu
0,01:47:57.487479,257.0,VM10-1-9-207,softirq,cpu
1,01:47:57.487480,130.0,VM10-1-9-207,softirq,cpu
2,01:47:57.487481,242.0,VM10-1-9-207,softirq,cpu
3,01:47:57.487482,242.0,VM10-1-9-207,softirq,cpu
0,01:47:57.487484,74.0,VM10-1-9-207,steal,cpu
1,01:47:57.487485,79.0,VM10-1-9-207,steal,cpu
2,01:47:57.487486,244.0,VM10-1-9-207,steal,cpu
3,01:47:57.487498,186.0,VM10-1-9-207,steal,cpu
0,01:47:57.487499,6042084.0,VM10-1-9-207,idle,cpu
1,01:47:57.487500,6017664.0,VM10-1-9-207,idle,cpu
2,01:47:57.487502,6060182.0,VM10-1-9-207,idle,cpu
3,01:47:57.487560,6034904.0,VM10-1-9-207,idle,cpu
0,01:48:07.486711,160806.0,VM10-1-9-207,user,cpu
1,01:48:07.486724,181999.0,VM10-1-9-207,user,cpu
2,01:48:07.486728,127649.0,VM10-1-9-207,user,cpu
3,01:48:07.486809,165875.0,VM10-1-9-207,user,cpu
0,01:48:07.486840,6357.0,VM10-1-9-207,system,cpu
1,01:48:07.486847,8283.0,VM10-1-9-207,system,cpu
2,01:48:07.486871,8072.0,VM10-1-9-207,system,cpu
3,01:48:07.486881,7423.0,VM10-1-9-207,system,cpu
0,01:48:07.486910,3512.0,VM10-1-9-207,wait,cpu
1,01:48:07.486958,4469.0,VM10-1-9-207,wait,cpu
2,01:48:07.486983,4355.0,VM10-1-9-207,wait,cpu
3,01:48:07.487003,3730.0,VM10-1-9-207,wait,cpu
0,01:48:07.487037,32.0,VM10-1-9-207,nice,cpu
1,01:48:07.487084,0.0,VM10-1-9-207,nice,cpu
2,01:48:07.487093,7516.0,VM10-1-9-207,nice,cpu
3,01:48:07.487119,0.0,VM10-1-9-207,nice,cpu
0,01:48:07.487127,0.0,VM10-1-9-207,interrupt,cpu
1,01:48:07.487253,0.0,VM10-1-9-207,interrupt,cpu
2,01:48:07.487254,0.0,VM10-1-9-207,interrupt,cpu
3,01:48:07.487255,0.0,VM10-1-9-207,interrupt,cpu
0,01:48:07.487256,257.0,VM10-1-9-207,softirq,cpu
1,01:48:07.487256,130.0,VM10-1-9-207,softirq,cpu
2,01:48:07.487257,242.0,VM10-1-9-207,softirq,cpu
3,01:48:07.487258,242.0,VM10-1-9-207,softirq,cpu
0,01:48:07.487258,74.0,VM10-1-9-207,steal,cpu
1,01:48:07.487259,79.0,VM10-1-9-207,steal,cpu
2,01:48:07.487260,244.0,VM10-1-9-207,steal,cpu
3,01:48:07.487260,186.0,VM10-1-9-207,steal,cpu
0,01:48:07.487261,6043081.0,VM10-1-9-207,idle,cpu
1,01:48:07.487262,6018660.0,VM10-1-9-207,idle,cpu
2,01:48:07.487262,6061180.0,VM10-1-9-207,idle,cpu
3,01:48:07.487263,6034904.0,VM10-1-9-207,idle,cpu
0,01:48:17.486789,160807.0,VM10-1-9-207,user,cpu
1,01:48:17.486873,182001.0,VM10-1-9-207,user,cpu
2,01:48:17.486914,128400.0,VM10-1-9-207,user,cpu
3,01:48:17.486918,166123.0,VM10-1-9-207,user,cpu
0,01:48:17.486921,6359.0,VM10-1-9-207,system,cpu
1,01:48:17.486932,8285.0,VM10-1-9-207,system,cpu
2,01:48:17.487004,8073.0,VM10-1-9-207,system,cpu
3,01:48:17.487040,7423.0,VM10-1-9-207,system,cpu
0,01:48:17.487437,3512.0,VM10-1-9-207,wait,cpu
1,01:48:17.487481,4469.0,VM10-1-9-207,wait,cpu
2,01:48:17.487493,4356.0,VM10-1-9-207,wait,cpu
3,01:48:17.487527,3730.0,VM10-1-9-207,wait,cpu
0,01:48:17.487551,32.0,VM10-1-9-207,nice,cpu
1,01:48:17.487582,0.0,VM10-1-9-207,nice,cpu
2,01:48:17.487591,7516.0,VM10-1-9-207,nice,cpu
3,01:48:17.487595,0.0,VM10-1-9-207,nice,cpu
0,01:48:17.487616,0.0,VM10-1-9-207,interrupt,cpu
1,01:48:17.487675,0.0,VM10-1-9-207,interrupt,cpu
2,01:48:17.487677,0.0,VM10-1-9-207,interrupt,cpu
3,01:48:17.487677,0.0,VM10-1-9-207,interrupt,cpu
0,01:48:17.487679,258.0,VM10-1-9-207,softirq,cpu
1,01:48:17.487679,130.0,VM10-1-9-207,softirq,cpu
2,01:48:17.487680,242.0,VM10-1-9-207,softirq,cpu
3,01:48:17.487680,242.0,VM10-1-9-207,softirq,cpu
0,01:48:17.487681,74.0,VM10-1-9-207,steal,cpu
1,01:48:17.487682,79.0,VM10-1-9-207,steal,cpu
2,01:48:17.487683,244.0,VM10-1-9-207,steal,cpu
3,01:48:17.487684,186.0,VM10-1-9-207,steal,cpu
0,01:48:17.487732,6044078.0,VM10-1-9-207,idle,cpu
1,01:48:17.487733,6019654.0,VM10-1-9-207,idle,cpu
2,01:48:17.487733,6061426.0,VM10-1-9-207,idle,cpu
3,01:48:17.487734,6035656.0,VM10-1-9-207,idle,cpu
0,01:48:27.486747,160807.0,VM10-1-9-207,user,cpu
1,01:48:27.486771,182002.0,VM10-1-9-207,user,cpu
2,01:48:27.486784,129399.0,VM10-1-9-207,user,cpu
3,01:48:27.486801,166123.0,VM10-1-9-207,user,cpu
0,01:48:27.486830,6360.0,VM10-1-9-207,system,cpu
1,01:48:27.486845,8287.0,VM10-1-9-207,system,cpu
2,01:48:27.486854,8074.0,VM10-1-9-207,system,cpu
3,01:48:27.486856,7423.0,VM10-1-9-207,system,cpu
0,01:48:27.486857,3512.0,VM10-1-9-207,wait,cpu
1,01:48:27.486858,4469.0,VM10-1-9-207,wait,cpu
2,01:48:27.486859,4356.0,VM10-1-9-207,wait,cpu
3,01:48:27.486860,3730.0,VM10-1-9-207,wait,cpu
0,01:48:27.486861,32.0,VM10-1-9-207,nice,cpu
1,01:48:27.486862,0.0,VM10-1-9-207,nice,cpu
2,01:48:27.486863,7516.0,VM10-1-9-207,nice,cpu
3,01:48:27.486864,0.0,VM10-1-9-207,nice,cpu
0,01:48:27.486866,0.0,VM10-1-9-207,interrupt,cpu
1,01:48:27.486867,0.0,VM10-1-9-207,interrupt,cpu
2,01:48:27.486868,0.0,VM10-1-9-207,interrupt,cpu
3,01:48:27.486869,0.0,VM10-1-9-207,interrupt,cpu
0,01:48:27.486870,258.0,VM10-1-9-207,softirq,cpu
1,01:48:27.486871,130.0,VM10-1-9-207,softirq,cpu
2,01:48:27.486872,242.0,VM10-1-9-207,softirq,cpu
3,01:48:27.486873,242.0,VM10-1-9-207,softirq,cpu
0,01:48:27.486874,74.0,VM10-1-9-207,steal,cpu
1,01:48:27.486877,79.0,VM10-1-9-207,steal,cpu
2,01:48:27.486879,244.0,VM10-1-9-207,steal,cpu
3,01:48:27.486880,187.0,VM10-1-9-207,steal,cpu
0,01:48:27.486881,6045076.0,VM10-1-9-207,idle,cpu
1,01:48:27.486882,6020651.0,VM10-1-9-207,idle,cpu
2,01:48:27.486883,6061426.0,VM10-1-9-207,idle,cpu
3,01:48:27.486884,6036654.0,VM10-1-9-207,idle,cpu
0,01:48:37.486798,160808.0,VM10-1-9-207,user,cpu
1,01:48:37.486810,182003.0,VM10-1-9-207,user,cpu
2,01:48:37.486818,130398.0,VM10-1-9-207,user,cpu
3,01:48:37.486821,166123.0,VM10-1-9-207,user,cpu
0,01:48:37.486909,6361.0,VM10-1-9-207,system,cpu
1,01:48:37.486916,8289.0,VM10-1-9-207,system,cpu
2,01:48:37.486917,8075.0,VM10-1-9-207,system,cpu
3,01:48:37.486917,7423.0,VM10-1-9-207,system,cpu
0,01:48:37.486918,3512.0,VM10-1-9-207,wait,cpu
1,01:48:37.486919,4472.0,VM10-1-9-207,wait,cpu
2,01:48:37.486920,4356.0,VM10-1-9-207,wait,cpu
3,01:48:37.486920,3730.0,VM10-1-9-207,wait,cpu
0,01:48:37.486921,32.0,VM10-1-9-207,nice,cpu
1,01:48:37.486922,0.0,VM10-1-9-207,nice,cpu
2,01:48:37.486923,7516.0,VM10-1-9-207,nice,cpu
3,01:48:37.486923,0.0,VM10-1-9-207,nice,cpu
0,01:48:37.486982,0.0,VM10-1-9-207,interrupt,cpu
1,01:48:37.486983,0.0,VM10-1-9-207,interrupt,cpu
2,01:48:37.486984,0.0,VM10-1-9-207,interrupt,cpu
3,01:48:37.486985,0.0,VM10-1-9-207,interrupt,cpu
0,01:48:37.486985,258.0,VM10-1-9-207,softirq,cpu
1,01:48:37.486986,130.0,VM10-1-9-207,softirq,cpu
2,01:48:37.486987,242.0,VM10-1-9-207,softirq,cpu
3,01:48:37.486988,242.0,VM10-1-9-207,softirq,cpu
0,01:48:37.486988,74.0,VM10-1-9-207,steal,cpu
1,01:48:37.486989,79.0,VM10-1-9-207,steal,cpu
2,01:48:37.486989,244.0,VM10-1-9-207,steal,cpu
3,01:48:37.486990,188.0,VM10-1-9-207,steal,cpu
0,01:48:37.486991,6046074.0,VM10-1-9-207,idle,cpu
1,01:48:37.486992,6021644.0,VM10-1-9-207,idle,cpu
2,01:48:37.486992,6061426.0,VM10-1-9-207,idle,cpu
3,01:48:37.486993,6037652.0,VM10-1-9-207,idle,cpu
0,01:48:47.486633,160808.0,VM10-1-9-207,user,cpu
1,01:48:47.486644,182005.0,VM10-1-9-207,user,cpu
2,01:48:47.486652,131398.0,VM10-1-9-207,user,cpu
3,01:48:47.486668,166123.0,VM10-1-9-207,user,cpu
0,01:48:47.486767,6362.0,VM10-1-9-207,system,cpu
1,01:48:47.486785,8289.0,VM10-1-9-207,system,cpu
2,01:48:47.486790,8075.0,VM10-1-9-207,system,cpu
3,01:48:47.486801,7423.0,VM10-1-9-207,system,cpu
0,01:48:47.486817,3512.0,VM10-1-9-207,wait,cpu
1,01:48:47.486866,4472.0,VM10-1-9-207,wait,cpu
