host,time,type_instance,value,type
VM10-1-9-207,01:50:01.972450,free,3777798144.0,memory
VM10-1-9-207,01:50:01.972450,slab_recl,323751936.0,memory
VM10-1-9-207,01:50:01.972450,slab_unrecl,35737600.0,memory
VM10-1-9-207,01:50:01.972450,used,330452992.0,memory
VM10-1-9-207,01:50:11.972429,buffered,151752704.0,memory
VM10-1-9-207,01:50:11.972429,cached,3756175360.0,memory
VM10-1-9-207,01:50:11.972429,free,3775737856.0,memory
VM10-1-9-207,01:50:11.972429,slab_recl,323727360.0,memory
VM10-1-9-207,01:50:11.972429,slab_unrecl,35553280.0,memory
VM10-1-9-207,01:50:11.972429,used,332709888.0,memory
VM10-1-9-207,01:50:21.972512,buffered,151760896.0,memory
VM10-1-9-207,01:50:21.972512,cached,3756183552.0,memory
VM10-1-9-207,01:50:21.972512,free,3773485056.0,memory
VM10-1-9-207,01:50:21.972512,slab_recl,323727360.0,memory
VM10-1-9-207,01:50:21.972512,slab_unrecl,35782656.0,memory
VM10-1-9-207,01:50:21.972512,used,334716928.0,memory
VM10-1-9-207,01:50:31.972427,buffered,151777280.0,memory
VM10-1-9-207,01:50:31.972427,cached,3756191744.0,memory
VM10-1-9-207,01:50:31.972427,free,3771289600.0,memory
VM10-1-9-207,01:50:31.972427,slab_recl,323723264.0,memory
VM10-1-9-207,01:50:31.972427,slab_unrecl,35856384.0,memory
VM10-1-9-207,01:50:31.972427,used,336818176.0,memory
VM10-1-9-207,01:50:41.972999,buffered,151789568.0,memory
VM10-1-9-207,01:50:41.972999,cached,3756199936.0,memory
VM10-1-9-207,01:50:41.972999,free,3769290752.0,memory
VM10-1-9-207,01:50:41.972999,slab_recl,323727360.0,memory
VM10-1-9-207,01:50:41.972999,slab_unrecl,35717120.0,memory
VM10-1-9-207,01:50:41.972999,used,338931712.0,memory
VM10-1-9-207,01:50:51.973084,buffered,151801856.0,memory
VM10-1-9-207,01:50:51.973084,cached,3756208128.0,memory
VM10-1-9-207,01:50:51.973084,free,3769159680.0,memory
VM10-1-9-207,01:50:51.973084,slab_recl,323723264.0,memory
VM10-1-9-207,01:50:51.973084,slab_unrecl,35766272.0,memory
VM10-1-9-207,01:50:51.973084,used,338997248.0,memory
VM10-1-9-207,01:51:01.972552,buffered,151801856.0,memory
VM10-1-9-207,01:51:01.972552,cached,3756216320.0,memory
VM10-1-9-207,01:51:01.972552,free,3767287808.0,memory
VM10-1-9-207,01:51:01.972552,slab_recl,323719168.0,memory
VM10-1-9-207,01:51:01.972552,slab_unrecl,35680256.0,memory
VM10-1-9-207,01:51:01.972552,used,340951040.0,memory
VM10-1-9-207,01:51:11.972572,buffered,151801856.0,memory
VM10-1-9-207,01:51:11.972572,cached,3756224512.0,memory
VM10-1-9-207,01:51:11.972572,free,3765252096.0,memory
VM10-1-9-207,01:51:11.972572,slab_recl,323723264.0,memory
VM10-1-9-207,01:51:11.972572,slab_unrecl,35475456.0,memory
VM10-1-9-207,01:51:11.972572,used,343179264.0,memory
VM10-1-9-207,01:51:21.972543,buffered,151801856.0,memory
VM10-1-9-207,01:51:21.972543,cached,3756228608.0,memory
VM10-1-9-207,01:51:21.972543,free,3763126272.0,memory
VM10-1-9-207,01:51:21.972543,slab_recl,323723264.0,memory
VM10-1-9-207,01:51:21.972543,slab_unrecl,35721216.0,memory
VM10-1-9-207,01:51:21.972543,used,345055232.0,memory
VM10-1-9-207,01:51:31.972481,buffered,151801856.0,memory
VM10-1-9-207,01:51:31.972481,cached,3756236800.0,memory
VM10-1-9-207,01:51:31.972481,free,3761283072.0,memory
VM10-1-9-207,01:51:31.972481,slab_recl,323723264.0,memory
VM10-1-9-207,01:51:31.972481,slab_unrecl,35467264.0,memory
VM10-1-9-207,01:51:31.972481,used,347144192.0,memory
VM10-1-9-207,01:51:41.972549,buffered,151814144.0,memory
VM10-1-9-207,01:51:41.972549,cached,3756249088.0,memory
VM10-1-9-207,01:51:41.972549,free,3760771072.0,memory
VM10-1-9-207,01:51:41.972549,slab_recl,323727360.0,memory
VM10-1-9-207,01:51:41.972549,slab_unrecl,35766272.0,memory
VM10-1-9-207,01:51:41.972549,used,347328512.0,memory
VM10-1-9-207,01:51:51.972441,buffered,151818240.0,memory
VM10-1-9-207,01:51:51.972441,cached,3756253184.0,memory
VM10-1-9-207,01:51:51.972441,free,3758518272.0,memory
VM10-1-9-207,01:51:51.972441,slab_recl,323715072.0,memory
VM10-1-9-207,01:51:51.972441,slab_unrecl,35684352.0,memory
VM10-1-9-207,01:51:51.972441,used,349667328.0,memory
VM10-1-9-207,01:52:01.972881,buffered,151822336.0,memory
VM10-1-9-207,01:52:01.972881,cached,3756261376.0,memory
VM10-1-9-207,01:52:01.972881,free,3756355584.0,memory
VM10-1-9-207,01:52:01.972881,slab_recl,323715072.0,memory
VM10-1-9-207,01:52:01.972881,slab_unrecl,35803136.0,memory
VM10-1-9-207,01:52:01.972881,used,351698944.0,memory
VM10-1-9-207,01:52:11.972478,buffered,151826432.0,memory
VM10-1-9-207,01:52:11.972478,cached,3756269568.0,memory
VM10-1-9-207,01:52:11.972478,free,3754356736.0,memory
VM10-1-9-207,01:52:11.972478,slab_recl,323715072.0,memory
VM10-1-9-207,01:52:11.972478,slab_unrecl,35663872.0,memory
VM10-1-9-207,01:52:11.972478,used,353824768.0,memory
VM10-1-9-207,01:52:21.973026,buffered,151834624.0,memory
VM10-1-9-207,01:52:21.973026,cached,3756273664.0,memory
VM10-1-9-207,01:52:21.973026,free,3752161280.0,memory
VM10-1-9-207,01:52:21.973026,slab_recl,323710976.0,memory
VM10-1-9-207,01:52:21.973026,slab_unrecl,35487744.0,memory
VM10-1-9-207,01:52:21.973026,used,356188160.0,memory
VM10-1-9-207,01:52:31.974048,buffered,151846912.0,memory
VM10-1-9-207,01:52:31.974048,cached,3756285952.0,memory
VM10-1-9-207,01:52:31.974048,free,3752292352.0,memory
VM10-1-9-207,01:52:31.974048,slab_recl,323706880.0,memory
VM10-1-9-207,01:52:31.974048,slab_unrecl,35414016.0,memory
VM10-1-9-207,01:52:31.974048,used,356110336.0,memory
VM10-1-9-207,01:52:41.972473,buffered,151846912.0,memory
VM10-1-9-207,01:52:41.972473,cached,3756294144.0,memory
VM10-1-9-207,01:52:41.972473,free,3749588992.0,memory
VM10-1-9-207,01:52:41.972473,slab_recl,323710976.0,memory
VM10-1-9-207,01:52:41.972473,slab_unrecl,35778560.0,memory
VM10-1-9-207,01:52:41.972473,used,358436864.0,memory
VM10-1-9-207,01:52:51.972749,buffered,151846912.0,memory
VM10-1-9-207,01:52:51.972749,cached,3756298240.0,memory
VM10-1-9-207,01:52:51.972749,free,3747684352.0,memory
VM10-1-9-207,01:52:51.972749,slab_recl,323706880.0,memory
VM10-1-9-207,01:52:51.972749,slab_unrecl,35688448.0,memory
VM10-1-9-207,01:52:51.972749,used,360431616.0,memory
VM10-1-9-207,01:53:01.972473,buffered,151859200.0,memory
VM10-1-9-207,01:53:01.972473,cached,3756306432.0,memory
VM10-1-9-207,01:53:01.972473,free,3745742848.0,memory
VM10-1-9-207,01:53:01.972473,slab_recl,323706880.0,memory
VM10-1-9-207,01:53:01.972473,slab_unrecl,35426304.0,memory
VM10-1-9-207,01:53:01.972473,used,362614784.0,memory
VM10-1-9-207,01:53:11.972932,buffered,151867392.0,memory
VM10-1-9-207,01:53:11.972932,cached,3756318720.0,memory
VM10-1-9-207,01:53:11.972932,free,3745841152.0,memory
VM10-1-9-207,01:53:11.972932,slab_recl,323698688.0,memory
VM10-1-9-207,01:53:11.972932,slab_unrecl,35344384.0,memory
VM10-1-9-207,01:53:11.972932,used,362586112.0,memory
VM10-1-9-207,01:53:21.972444,buffered,151875584.0,memory
VM10-1-9-207,01:53:21.972444,cached,3756322816.0,memory
VM10-1-9-207,01:53:21.972444,free,3743010816.0,memory
VM10-1-9-207,01:53:21.972444,slab_recl,323702784.0,memory
VM10-1-9-207,01:53:21.972444,slab_unrecl,35741696.0,memory
VM10-1-9-207,01:53:21.972444,used,365002752.0,memory
VM10-1-9-207,01:53:31.972647,buffered,151879680.0,memory
VM10-1-9-207,01:53:31.972647,cached,3756331008.0,memory
VM10-1-9-207,01:53:31.972647,free,3741011968.0,memory
VM10-1-9-207,01:53:31.972647,slab_recl,323702784.0,memory
VM10-1-9-207,01:53:31.972647,slab_unrecl,35655680.0,memory
VM10-1-9-207,01:53:31.972647,used,367075328.0,memory
VM10-1-9-207,01:53:41.983120,buffered,151879680.0,memory
VM10-1-9-207,01:53:41.983120,cached,3756339200.0,memory
VM10-1-9-207,01:53:41.983120,free,3739103232.0,memory
VM10-1-9-207,01:53:41.983120,slab_recl,323710976.0,memory
VM10-1-9-207,01:53:41.983120,slab_unrecl,35409920.0,memory
VM10-1-9-207,01:53:41.983120,used,369213440.0,memory
VM10-1-9-207,01:53:51.972537,buffered,151887872.0,memory
VM10-1-9-207,01:53:51.972537,cached,3756343296.0,memory
VM10-1-9-207,01:53:51.972537,free,3737194496.0,memory
VM10-1-9-207,01:53:51.972537,slab_recl,323706880.0,memory
VM10-1-9-207,01:53:51.972537,slab_unrecl,35319808.0,memory
VM10-1-9-207,01:53:51.972537,used,371204096.0,memory
VM10-1-9-207,01:54:01.972442,buffered,151887872.0,memory
VM10-1-9-207,01:54:01.972442,cached,3756355584.0,memory
VM10-1-9-207,01:54:01.972442,free,3736911872.0,memory
VM10-1-9-207,01:54:01.972442,slab_recl,323719168.0,memory
VM10-1-9-207,01:54:01.972442,slab_unrecl,35663872.0,memory
VM10-1-9-207,01:54:01.972442,used,371118080.0,memory
VM10-1-9-207,01:54:11.972965,buffered,151891968.0,memory
VM10-1-9-207,01:54:11.972965,cached,3756363776.0,memory
VM10-1-9-207,01:54:11.972965,free,3734876160.0,memory
VM10-1-9-207,01:54:11.972965,slab_recl,323719168.0,memory
VM10-1-9-207,01:54:11.972965,slab_unrecl,35459072.0,memory
VM10-1-9-207,01:54:11.972965,used,373346304.0,memory
VM10-1-9-207,01:54:21.973655,buffered,151904256.0,memory
VM10-1-9-207,01:54:21.973655,cached,3756376064.0,memory
VM10-1-9-207,01:54:21.973655,free,3901440000.0,memory
VM10-1-9-207,01:54:21.973655,slab_recl,323723264.0,memory
VM10-1-9-207,01:54:21.973655,slab_unrecl,35377152.0,memory
VM10-1-9-207,01:54:21.973655,used,206835712.0,memory
