type_instance,value,type,host,instance,time
wait,4201.0,cpu,VM10-1-9-207,2,01:12:28.314244
wait,3700.0,cpu,VM10-1-9-207,3,01:12:28.314245
nice,32.0,cpu,VM10-1-9-207,0,01:12:28.314246
nice,0.0,cpu,VM10-1-9-207,1,01:12:28.314246
nice,7516.0,cpu,VM10-1-9-207,2,01:12:28.314247
nice,0.0,cpu,VM10-1-9-207,3,01:12:28.314248
interrupt,0.0,cpu,VM10-1-9-207,0,01:12:28.314263
interrupt,0.0,cpu,VM10-1-9-207,1,01:12:28.314263
interrupt,0.0,cpu,VM10-1-9-207,2,01:12:28.314264
interrupt,0.0,cpu,VM10-1-9-207,3,01:12:28.314264
softirq,230.0,cpu,VM10-1-9-207,0,01:12:28.314265
softirq,120.0,cpu,VM10-1-9-207,1,01:12:28.314265
softirq,232.0,cpu,VM10-1-9-207,2,01:12:28.314270
softirq,228.0,cpu,VM10-1-9-207,3,01:12:28.314270
steal,66.0,cpu,VM10-1-9-207,0,01:12:28.314271
steal,68.0,cpu,VM10-1-9-207,1,01:12:28.314271
steal,233.0,cpu,VM10-1-9-207,2,01:12:28.314272
steal,166.0,cpu,VM10-1-9-207,3,01:12:28.314276
idle,5865451.0,cpu,VM10-1-9-207,0,01:12:28.314276
idle,5867337.0,cpu,VM10-1-9-207,1,01:12:28.314277
idle,5876264.0,cpu,VM10-1-9-207,2,01:12:28.314277
idle,5887628.0,cpu,VM10-1-9-207,3,01:12:28.314278
user,125060.0,cpu,VM10-1-9-207,0,01:12:38.314172
user,119983.0,cpu,VM10-1-9-207,1,01:12:38.314186
user,99426.0,cpu,VM10-1-9-207,2,01:12:38.314200
user,100734.0,cpu,VM10-1-9-207,3,01:12:38.314204
system,6084.0,cpu,VM10-1-9-207,0,01:12:38.314208
system,7859.0,cpu,VM10-1-9-207,1,01:12:38.314211
system,7695.0,cpu,VM10-1-9-207,2,01:12:38.314212
system,7117.0,cpu,VM10-1-9-207,3,01:12:38.314213
wait,3427.0,cpu,VM10-1-9-207,0,01:12:38.314214
wait,4413.0,cpu,VM10-1-9-207,1,01:12:38.314214
wait,4202.0,cpu,VM10-1-9-207,2,01:12:38.314215
wait,3700.0,cpu,VM10-1-9-207,3,01:12:38.314216
nice,32.0,cpu,VM10-1-9-207,0,01:12:38.314216
nice,0.0,cpu,VM10-1-9-207,1,01:12:38.314217
nice,7516.0,cpu,VM10-1-9-207,2,01:12:38.314218
nice,0.0,cpu,VM10-1-9-207,3,01:12:38.314218
interrupt,0.0,cpu,VM10-1-9-207,0,01:12:38.314219
interrupt,0.0,cpu,VM10-1-9-207,1,01:12:38.314220
interrupt,0.0,cpu,VM10-1-9-207,2,01:12:38.314220
interrupt,0.0,cpu,VM10-1-9-207,3,01:12:38.314221
softirq,230.0,cpu,VM10-1-9-207,0,01:12:38.314221
softirq,120.0,cpu,VM10-1-9-207,1,01:12:38.314222
softirq,232.0,cpu,VM10-1-9-207,2,01:12:38.314223
softirq,229.0,cpu,VM10-1-9-207,3,01:12:38.314224
steal,66.0,cpu,VM10-1-9-207,0,01:12:38.314224
steal,68.0,cpu,VM10-1-9-207,1,01:12:38.314225
steal,233.0,cpu,VM10-1-9-207,2,01:12:38.314225
steal,166.0,cpu,VM10-1-9-207,3,01:12:38.314226
idle,5866448.0,cpu,VM10-1-9-207,0,01:12:38.314227
idle,5868335.0,cpu,VM10-1-9-207,1,01:12:38.314232
idle,5877260.0,cpu,VM10-1-9-207,2,01:12:38.314232
idle,5887628.0,cpu,VM10-1-9-207,3,01:12:38.314233
user,125060.0,cpu,VM10-1-9-207,0,01:12:48.314230
user,119984.0,cpu,VM10-1-9-207,1,01:12:48.314258
user,99426.0,cpu,VM10-1-9-207,2,01:12:48.314270
user,101734.0,cpu,VM10-1-9-207,3,01:12:48.314300
system,6085.0,cpu,VM10-1-9-207,0,01:12:48.314314
system,7859.0,cpu,VM10-1-9-207,1,01:12:48.314331
system,7696.0,cpu,VM10-1-9-207,2,01:12:48.314341
system,7118.0,cpu,VM10-1-9-207,3,01:12:48.314342
wait,3427.0,cpu,VM10-1-9-207,0,01:12:48.314343
wait,4413.0,cpu,VM10-1-9-207,1,01:12:48.314344
wait,4202.0,cpu,VM10-1-9-207,2,01:12:48.314345
wait,3700.0,cpu,VM10-1-9-207,3,01:12:48.314361
nice,32.0,cpu,VM10-1-9-207,0,01:12:48.314363
nice,0.0,cpu,VM10-1-9-207,1,01:12:48.314364
nice,7516.0,cpu,VM10-1-9-207,2,01:12:48.314365
nice,0.0,cpu,VM10-1-9-207,3,01:12:48.314367
interrupt,0.0,cpu,VM10-1-9-207,0,01:12:48.314368
interrupt,0.0,cpu,VM10-1-9-207,1,01:12:48.314369
interrupt,0.0,cpu,VM10-1-9-207,2,01:12:48.314381
interrupt,0.0,cpu,VM10-1-9-207,3,01:12:48.314383
softirq,230.0,cpu,VM10-1-9-207,0,01:12:48.314384
softirq,120.0,cpu,VM10-1-9-207,1,01:12:48.314385
softirq,232.0,cpu,VM10-1-9-207,2,01:12:48.314385
softirq,229.0,cpu,VM10-1-9-207,3,01:12:48.314393
steal,66.0,cpu,VM10-1-9-207,0,01:12:48.314395
steal,68.0,cpu,VM10-1-9-207,1,01:12:48.314395
steal,233.0,cpu,VM10-1-9-207,2,01:12:48.314396
steal,166.0,cpu,VM10-1-9-207,3,01:12:48.314397
idle,5867446.0,cpu,VM10-1-9-207,0,01:12:48.314398
idle,5869332.0,cpu,VM10-1-9-207,1,01:12:48.314406
idle,5878257.0,cpu,VM10-1-9-207,2,01:12:48.314407
idle,5887628.0,cpu,VM10-1-9-207,3,01:12:48.314408
user,125060.0,cpu,VM10-1-9-207,0,01:12:58.314150
user,120983.0,cpu,VM10-1-9-207,1,01:12:58.314163
user,99427.0,cpu,VM10-1-9-207,2,01:12:58.314171
user,101734.0,cpu,VM10-1-9-207,3,01:12:58.314236
system,6085.0,cpu,VM10-1-9-207,0,01:12:58.314243
system,7859.0,cpu,VM10-1-9-207,1,01:12:58.314250
system,7696.0,cpu,VM10-1-9-207,2,01:12:58.314264
system,7119.0,cpu,VM10-1-9-207,3,01:12:58.314265
wait,3427.0,cpu,VM10-1-9-207,0,01:12:58.314266
wait,4413.0,cpu,VM10-1-9-207,1,01:12:58.314267
wait,4203.0,cpu,VM10-1-9-207,2,01:12:58.314295
wait,3700.0,cpu,VM10-1-9-207,3,01:12:58.314296
nice,32.0,cpu,VM10-1-9-207,0,01:12:58.314296
nice,0.0,cpu,VM10-1-9-207,1,01:12:58.314298
nice,7516.0,cpu,VM10-1-9-207,2,01:12:58.314298
nice,0.0,cpu,VM10-1-9-207,3,01:12:58.314312
interrupt,0.0,cpu,VM10-1-9-207,0,01:12:58.314313
interrupt,0.0,cpu,VM10-1-9-207,1,01:12:58.314313
interrupt,0.0,cpu,VM10-1-9-207,2,01:12:58.314314
interrupt,0.0,cpu,VM10-1-9-207,3,01:12:58.314316
softirq,230.0,cpu,VM10-1-9-207,0,01:12:58.314317
softirq,120.0,cpu,VM10-1-9-207,1,01:12:58.314317
softirq,232.0,cpu,VM10-1-9-207,2,01:12:58.314317
softirq,229.0,cpu,VM10-1-9-207,3,01:12:58.314319
steal,66.0,cpu,VM10-1-9-207,0,01:12:58.314320
steal,68.0,cpu,VM10-1-9-207,1,01:12:58.314321
steal,233.0,cpu,VM10-1-9-207,2,01:12:58.314321
steal,166.0,cpu,VM10-1-9-207,3,01:12:58.314322
idle,5868444.0,cpu,VM10-1-9-207,0,01:12:58.314323
idle,5869333.0,cpu,VM10-1-9-207,1,01:12:58.314324
idle,5879253.0,cpu,VM10-1-9-207,2,01:12:58.314325
idle,5888626.0,cpu,VM10-1-9-207,3,01:12:58.314325
user,125061.0,cpu,VM10-1-9-207,0,01:13:08.314260
user,121982.0,cpu,VM10-1-9-207,1,01:13:08.314298
user,99427.0,cpu,VM10-1-9-207,2,01:13:08.314306
user,101734.0,cpu,VM10-1-9-207,3,01:13:08.314314
system,6086.0,cpu,VM10-1-9-207,0,01:13:08.314488
system,7860.0,cpu,VM10-1-9-207,1,01:13:08.314515
system,7698.0,cpu,VM10-1-9-207,2,01:13:08.314544
system,7119.0,cpu,VM10-1-9-207,3,01:13:08.314569
wait,3427.0,cpu,VM10-1-9-207,0,01:13:08.314630
wait,4413.0,cpu,VM10-1-9-207,1,01:13:08.314644
wait,4204.0,cpu,VM10-1-9-207,2,01:13:08.314659
wait,3700.0,cpu,VM10-1-9-207,3,01:13:08.314675
nice,32.0,cpu,VM10-1-9-207,0,01:13:08.314698
nice,0.0,cpu,VM10-1-9-207,1,01:13:08.314740
nice,7516.0,cpu,VM10-1-9-207,2,01:13:08.314771
nice,0.0,cpu,VM10-1-9-207,3,01:13:08.314830
interrupt,0.0,cpu,VM10-1-9-207,0,01:13:08.314845
interrupt,0.0,cpu,VM10-1-9-207,1,01:13:08.314869
interrupt,0.0,cpu,VM10-1-9-207,2,01:13:08.314892
interrupt,0.0,cpu,VM10-1-9-207,3,01:13:08.314926
softirq,230.0,cpu,VM10-1-9-207,0,01:13:08.315174
softirq,120.0,cpu,VM10-1-9-207,1,01:13:08.315194
softirq,232.0,cpu,VM10-1-9-207,2,01:13:08.315207
softirq,229.0,cpu,VM10-1-9-207,3,01:13:08.315230
steal,66.0,cpu,VM10-1-9-207,0,01:13:08.316240
steal,68.0,cpu,VM10-1-9-207,1,01:13:08.326872
steal,233.0,cpu,VM10-1-9-207,2,01:13:08.326926
steal,166.0,cpu,VM10-1-9-207,3,01:13:08.326946
idle,5869441.0,cpu,VM10-1-9-207,0,01:13:08.326959
idle,5869333.0,cpu,VM10-1-9-207,1,01:13:08.327655
idle,5880248.0,cpu,VM10-1-9-207,2,01:13:08.327657
idle,5889625.0,cpu,VM10-1-9-207,3,01:13:08.327658
user,125062.0,cpu,VM10-1-9-207,0,01:13:18.314178
user,122147.0,cpu,VM10-1-9-207,1,01:13:18.314192
user,99428.0,cpu,VM10-1-9-207,2,01:13:18.314196
user,102570.0,cpu,VM10-1-9-207,3,01:13:18.314204
system,6088.0,cpu,VM10-1-9-207,0,01:13:18.314208
system,7860.0,cpu,VM10-1-9-207,1,01:13:18.314215
system,7700.0,cpu,VM10-1-9-207,2,01:13:18.314216
system,7119.0,cpu,VM10-1-9-207,3,01:13:18.314217
wait,3427.0,cpu,VM10-1-9-207,0,01:13:18.314217
wait,4413.0,cpu,VM10-1-9-207,1,01:13:18.314218
wait,4205.0,cpu,VM10-1-9-207,2,01:13:18.314219
wait,3700.0,cpu,VM10-1-9-207,3,01:13:18.314219
nice,32.0,cpu,VM10-1-9-207,0,01:13:18.314220
nice,0.0,cpu,VM10-1-9-207,1,01:13:18.314220
nice,7516.0,cpu,VM10-1-9-207,2,01:13:18.314221
nice,0.0,cpu,VM10-1-9-207,3,01:13:18.314222
interrupt,0.0,cpu,VM10-1-9-207,0,01:13:18.314223
interrupt,0.0,cpu,VM10-1-9-207,1,01:13:18.314223
interrupt,0.0,cpu,VM10-1-9-207,2,01:13:18.314224
interrupt,0.0,cpu,VM10-1-9-207,3,01:13:18.314225
softirq,230.0,cpu,VM10-1-9-207,0,01:13:18.314229
softirq,120.0,cpu,VM10-1-9-207,1,01:13:18.314230
softirq,232.0,cpu,VM10-1-9-207,2,01:13:18.314231
softirq,230.0,cpu,VM10-1-9-207,3,01:13:18.314232
steal,66.0,cpu,VM10-1-9-207,0,01:13:18.314232
steal,68.0,cpu,VM10-1-9-207,1,01:13:18.314233
steal,233.0,cpu,VM10-1-9-207,2,01:13:18.314233
steal,166.0,cpu,VM10-1-9-207,3,01:13:18.314234
idle,5870436.0,cpu,VM10-1-9-207,0,01:13:18.314235
idle,5870167.0,cpu,VM10-1-9-207,1,01:13:18.314235
idle,5881244.0,cpu,VM10-1-9-207,2,01:13:18.314236
idle,5889788.0,cpu,VM10-1-9-207,3,01:13:18.314237
user,125063.0,cpu,VM10-1-9-207,0,01:13:28.314282
user,123146.0,cpu,VM10-1-9-207,1,01:13:28.314307
user,99428.0,cpu,VM10-1-9-207,2,01:13:28.314333
user,102571.0,cpu,VM10-1-9-207,3,01:13:28.314363
system,6088.0,cpu,VM10-1-9-207,0,01:13:28.314395
system,7861.0,cpu,VM10-1-9-207,1,01:13:28.314481
system,7702.0,cpu,VM10-1-9-207,2,01:13:28.314500
system,7120.0,cpu,VM10-1-9-207,3,01:13:28.314520
wait,3427.0,cpu,VM10-1-9-207,0,01:13:28.314572
wait,4413.0,cpu,VM10-1-9-207,1,01:13:28.314573
wait,4206.0,cpu,VM10-1-9-207,2,01:13:28.314577
wait,3700.0,cpu,VM10-1-9-207,3,01:13:28.314579
nice,32.0,cpu,VM10-1-9-207,0,01:13:28.314580
nice,0.0,cpu,VM10-1-9-207,1,01:13:28.314581
nice,7516.0,cpu,VM10-1-9-207,2,01:13:28.314583
nice,0.0,cpu,VM10-1-9-207,3,01:13:28.314584
interrupt,0.0,cpu,VM10-1-9-207,0,01:13:28.314605
interrupt,0.0,cpu,VM10-1-9-207,1,01:13:28.314607
interrupt,0.0,cpu,VM10-1-9-207,2,01:13:28.314608
interrupt,0.0,cpu,VM10-1-9-207,3,01:13:28.314609
softirq,230.0,cpu,VM10-1-9-207,0,01:13:28.314611
softirq,120.0,cpu,VM10-1-9-207,1,01:13:28.314612
softirq,232.0,cpu,VM10-1-9-207,2,01:13:28.314616
softirq,230.0,cpu,VM10-1-9-207,3,01:13:28.314618
steal,66.0,cpu,VM10-1-9-207,0,01:13:28.314619
steal,68.0,cpu,VM10-1-9-207,1,01:13:28.314620
steal,233.0,cpu,VM10-1-9-207,2,01:13:28.314622
steal,166.0,cpu,VM10-1-9-207,3,01:13:28.314623
idle,5871434.0,cpu,VM10-1-9-207,0,01:13:28.314625
idle,5870168.0,cpu,VM10-1-9-207,1,01:13:28.314626
idle,5882240.0,cpu,VM10-1-9-207,2,01:13:28.314687
idle,5890786.0,cpu,VM10-1-9-207,3,01:13:28.314688
user,125063.0,cpu,VM10-1-9-207,0,01:13:38.314138
user,124146.0,cpu,VM10-1-9-207,1,01:13:38.314211
user,99428.0,cpu,VM10-1-9-207,2,01:13:38.314220
user,102572.0,cpu,VM10-1-9-207,3,01:13:38.314225
system,6088.0,cpu,VM10-1-9-207,0,01:13:38.314235
system,7861.0,cpu,VM10-1-9-207,1,01:13:38.314239
system,7703.0,cpu,VM10-1-9-207,2,01:13:38.314274
system,7120.0,cpu,VM10-1-9-207,3,01:13:38.314275
wait,3427.0,cpu,VM10-1-9-207,0,01:13:38.314276
wait,4413.0,cpu,VM10-1-9-207,1,01:13:38.316429
wait,4206.0,cpu,VM10-1-9-207,2,01:13:38.316458
wait,3700.0,cpu,VM10-1-9-207,3,01:13:38.316537
nice,32.0,cpu,VM10-1-9-207,0,01:13:38.316545
nice,0.0,cpu,VM10-1-9-207,1,01:13:38.316554
nice,7516.0,cpu,VM10-1-9-207,2,01:13:38.316579
nice,0.0,cpu,VM10-1-9-207,3,01:13:38.316593
interrupt,0.0,cpu,VM10-1-9-207,0,01:13:38.316608
interrupt,0.0,cpu,VM10-1-9-207,1,01:13:38.316611
interrupt,0.0,cpu,VM10-1-9-207,2,01:13:38.316632
interrupt,0.0,cpu,VM10-1-9-207,3,01:13:38.316633
softirq,230.0,cpu,VM10-1-9-207,0,01:13:38.316665
softirq,120.0,cpu,VM10-1-9-207,1,01:13:38.317657
softirq,232.0,cpu,VM10-1-9-207,2,01:13:38.317661
softirq,230.0,cpu,VM10-1-9-207,3,01:13:38.317669
steal,66.0,cpu,VM10-1-9-207,0,01:13:38.317670
steal,68.0,cpu,VM10-1-9-207,1,01:13:38.317670
steal,233.0,cpu,VM10-1-9-207,2,01:13:38.317672
steal,166.0,cpu,VM10-1-9-207,3,01:13:38.317672
idle,5872432.0,cpu,VM10-1-9-207,0,01:13:38.317673
idle,5870168.0,cpu,VM10-1-9-207,1,01:13:38.317674
idle,5883236.0,cpu,VM10-1-9-207,2,01:13:38.317775
idle,5891784.0,cpu,VM10-1-9-207,3,01:13:38.317835
user,125065.0,cpu,VM10-1-9-207,0,01:13:48.314220
user,125145.0,cpu,VM10-1-9-207,1,01:13:48.314243
user,99429.0,cpu,VM10-1-9-207,2,01:13:48.314250
user,102572.0,cpu,VM10-1-9-207,3,01:13:48.317763
system,6088.0,cpu,VM10-1-9-207,0,01:13:48.317784
system,7862.0,cpu,VM10-1-9-207,1,01:13:48.317838
system,7704.0,cpu,VM10-1-9-207,2,01:13:48.317850
system,7122.0,cpu,VM10-1-9-207,3,01:13:48.317870
wait,3428.0,cpu,VM10-1-9-207,0,01:13:48.317889
wait,4413.0,cpu,VM10-1-9-207,1,01:13:48.317903
wait,4209.0,cpu,VM10-1-9-207,2,01:13:48.317945
wait,3700.0,cpu,VM10-1-9-207,3,01:13:48.317957
nice,32.0,cpu,VM10-1-9-207,0,01:13:48.317976
nice,0.0,cpu,VM10-1-9-207,1,01:13:48.318014
nice,7516.0,cpu,VM10-1-9-207,2,01:13:48.318026
nice,0.0,cpu,VM10-1-9-207,3,01:13:48.318070
interrupt,0.0,cpu,VM10-1-9-207,0,01:13:48.318094
interrupt,0.0,cpu,VM10-1-9-207,1,01:13:48.318105
interrupt,0.0,cpu,VM10-1-9-207,2,01:13:48.318117
interrupt,0.0,cpu,VM10-1-9-207,3,01:13:48.318136
softirq,230.0,cpu,VM10-1-9-207,0,01:13:48.318232
softirq,120.0,cpu,VM10-1-9-207,1,01:13:48.318246
softirq,232.0,cpu,VM10-1-9-207,2,01:13:48.318266
softirq,230.0,cpu,VM10-1-9-207,3,01:13:48.318277
steal,66.0,cpu,VM10-1-9-207,0,01:13:48.318290
steal,68.0,cpu,VM10-1-9-207,1,01:13:48.318319
steal,233.0,cpu,VM10-1-9-207,2,01:13:48.318320
steal,166.0,cpu,VM10-1-9-207,3,01:13:48.318321
idle,5873430.0,cpu,VM10-1-9-207,0,01:13:48.318323
idle,5870168.0,cpu,VM10-1-9-207,1,01:13:48.318324
idle,5884230.0,cpu,VM10-1-9-207,2,01:13:48.318325
idle,5892782.0,cpu,VM10-1-9-207,3,01:13:48.318389
user,125067.0,cpu,VM10-1-9-207,0,01:13:58.314220
user,126145.0,cpu,VM10-1-9-207,1,01:13:58.314261
user,99429.0,cpu,VM10-1-9-207,2,01:13:58.314268
user,102572.0,cpu,VM10-1-9-207,3,01:13:58.314274
system,6089.0,cpu,VM10-1-9-207,0,01:13:58.314420
system,7862.0,cpu,VM10-1-9-207,1,01:13:58.314450
system,7705.0,cpu,VM10-1-9-207,2,01:13:58.314478
system,7123.0,cpu,VM10-1-9-207,3,01:13:58.314497
wait,3428.0,cpu,VM10-1-9-207,0,01:13:58.314520
wait,4413.0,cpu,VM10-1-9-207,1,01:13:58.314677
wait,4209.0,cpu,VM10-1-9-207,2,01:13:58.314698
wait,3700.0,cpu,VM10-1-9-207,3,01:13:58.314718
nice,32.0,cpu,VM10-1-9-207,0,01:13:58.314729
nice,0.0,cpu,VM10-1-9-207,1,01:13:58.314777
nice,7516.0,cpu,VM10-1-9-207,2,01:13:58.316571
nice,0.0,cpu,VM10-1-9-207,3,01:13:58.316597
interrupt,0.0,cpu,VM10-1-9-207,0,01:13:58.316609
interrupt,0.0,cpu,VM10-1-9-207,1,01:13:58.316610
interrupt,0.0,cpu,VM10-1-9-207,2,01:13:58.316612
interrupt,0.0,cpu,VM10-1-9-207,3,01:13:58.316613
softirq,230.0,cpu,VM10-1-9-207,0,01:13:58.316614
softirq,120.0,cpu,VM10-1-9-207,1,01:13:58.316615
softirq,232.0,cpu,VM10-1-9-207,2,01:13:58.316616
softirq,230.0,cpu,VM10-1-9-207,3,01:13:58.316617
steal,66.0,cpu,VM10-1-9-207,0,01:13:58.316618
steal,68.0,cpu,VM10-1-9-207,1,01:13:58.316620
steal,233.0,cpu,VM10-1-9-207,2,01:13:58.316621
steal,166.0,cpu,VM10-1-9-207,3,01:13:58.316622
idle,5874418.0,cpu,VM10-1-9-207,0,01:13:58.316622
idle,5870168.0,cpu,VM10-1-9-207,1,01:13:58.316624
idle,5885226.0,cpu,VM10-1-9-207,2,01:13:58.316625
idle,5893780.0,cpu,VM10-1-9-207,3,01:13:58.316626
user,125069.0,cpu,VM10-1-9-207,0,01:14:08.314301
user,127145.0,cpu,VM10-1-9-207,1,01:14:08.314317
user,99430.0,cpu,VM10-1-9-207,2,01:14:08.314326
user,102573.0,cpu,VM10-1-9-207,3,01:14:08.314355
system,6091.0,cpu,VM10-1-9-207,0,01:14:08.314372
system,7862.0,cpu,VM10-1-9-207,1,01:14:08.314383
system,7706.0,cpu,VM10-1-9-207,2,01:14:08.314384
system,7123.0,cpu,VM10-1-9-207,3,01:14:08.314386
wait,3428.0,cpu,VM10-1-9-207,0,01:14:08.314387
wait,4413.0,cpu,VM10-1-9-207,1,01:14:08.314388
wait,4210.0,cpu,VM10-1-9-207,2,01:14:08.314389
wait,3700.0,cpu,VM10-1-9-207,3,01:14:08.314390
nice,32.0,cpu,VM10-1-9-207,0,01:14:08.314392
nice,0.0,cpu,VM10-1-9-207,1,01:14:08.314393
nice,7516.0,cpu,VM10-1-9-207,2,01:14:08.314394
nice,0.0,cpu,VM10-1-9-207,3,01:14:08.314395
interrupt,0.0,cpu,VM10-1-9-207,0,01:14:08.314396
interrupt,0.0,cpu,VM10-1-9-207,1,01:14:08.314398
interrupt,0.0,cpu,VM10-1-9-207,2,01:14:08.314399
interrupt,0.0,cpu,VM10-1-9-207,3,01:14:08.314400
softirq,230.0,cpu,VM10-1-9-207,0,01:14:08.314401
softirq,120.0,cpu,VM10-1-9-207,1,01:14:08.314402
softirq,232.0,cpu,VM10-1-9-207,2,01:14:08.314404
softirq,230.0,cpu,VM10-1-9-207,3,01:14:08.314405
steal,66.0,cpu,VM10-1-9-207,0,01:14:08.314407
steal,68.0,cpu,VM10-1-9-207,1,01:14:08.314408
steal,233.0,cpu,VM10-1-9-207,2,01:14:08.314409
steal,166.0,cpu,VM10-1-9-207,3,01:14:08.314410
idle,5875414.0,cpu,VM10-1-9-207,0,01:14:08.314412
idle,5870168.0,cpu,VM10-1-9-207,1,01:14:08.314413
idle,5886222.0,cpu,VM10-1-9-207,2,01:14:08.314414
idle,5894778.0,cpu,VM10-1-9-207,3,01:14:08.314416
user,125070.0,cpu,VM10-1-9-207,0,01:14:18.314209
user,128145.0,cpu,VM10-1-9-207,1,01:14:18.314222
user,99430.0,cpu,VM10-1-9-207,2,01:14:18.314245
user,102574.0,cpu,VM10-1-9-207,3,01:14:18.314331
system,6091.0,cpu,VM10-1-9-207,0,01:14:18.314344
system,7862.0,cpu,VM10-1-9-207,1,01:14:18.314353
system,7708.0,cpu,VM10-1-9-207,2,01:14:18.314369
system,7124.0,cpu,VM10-1-9-207,3,01:14:18.314421
wait,3428.0,cpu,VM10-1-9-207,0,01:14:18.314457
wait,4413.0,cpu,VM10-1-9-207,1,01:14:18.314471
wait,4210.0,cpu,VM10-1-9-207,2,01:14:18.314487
wait,3700.0,cpu,VM10-1-9-207,3,01:14:18.314532
nice,32.0,cpu,VM10-1-9-207,0,01:14:18.314542
nice,0.0,cpu,VM10-1-9-207,1,01:14:18.314557
nice,7516.0,cpu,VM10-1-9-207,2,01:14:18.314591
nice,0.0,cpu,VM10-1-9-207,3,01:14:18.314592
interrupt,0.0,cpu,VM10-1-9-207,0,01:14:18.314594
interrupt,0.0,cpu,VM10-1-9-207,1,01:14:18.314595
interrupt,0.0,cpu,VM10-1-9-207,2,01:14:18.314596
interrupt,0.0,cpu,VM10-1-9-207,3,01:14:18.314597
softirq,230.0,cpu,VM10-1-9-207,0,01:14:18.314598
softirq,120.0,cpu,VM10-1-9-207,1,01:14:18.314645
softirq,232.0,cpu,VM10-1-9-207,2,01:14:18.314683
softirq,230.0,cpu,VM10-1-9-207,3,01:14:18.316294
steal,66.0,cpu,VM10-1-9-207,0,01:14:18.316295
steal,68.0,cpu,VM10-1-9-207,1,01:14:18.316296
steal,233.0,cpu,VM10-1-9-207,2,01:14:18.316297
steal,166.0,cpu,VM10-1-9-207,3,01:14:18.316298
idle,5876412.0,cpu,VM10-1-9-207,0,01:14:18.316298
idle,5870168.0,cpu,VM10-1-9-207,1,01:14:18.316299
idle,5887218.0,cpu,VM10-1-9-207,2,01:14:18.316300
idle,5895776.0,cpu,VM10-1-9-207,3,01:14:18.316301
user,125071.0,cpu,VM10-1-9-207,0,01:14:28.314246
user,129144.0,cpu,VM10-1-9-207,1,01:14:28.314257
user,99431.0,cpu,VM10-1-9-207,2,01:14:28.314267
user,102574.0,cpu,VM10-1-9-207,3,01:14:28.314270
system,6092.0,cpu,VM10-1-9-207,0,01:14:28.314274
system,7862.0,cpu,VM10-1-9-207,1,01:14:28.314287
system,7709.0,cpu,VM10-1-9-207,2,01:14:28.314287
system,7124.0,cpu,VM10-1-9-207,3,01:14:28.314288
wait,3428.0,cpu,VM10-1-9-207,0,01:14:28.314289
wait,4413.0,cpu,VM10-1-9-207,1,01:14:28.314290
