type_instance,value,type,host,instance,time
nice,0.0,cpu,VM10-1-9-207,3,01:10:43.237042
interrupt,0.0,cpu,VM10-1-9-207,0,01:10:43.237043
interrupt,0.0,cpu,VM10-1-9-207,1,01:10:43.237043
interrupt,0.0,cpu,VM10-1-9-207,2,01:10:43.237044
interrupt,0.0,cpu,VM10-1-9-207,3,01:10:43.237045
softirq,230.0,cpu,VM10-1-9-207,0,01:10:43.237045
softirq,120.0,cpu,VM10-1-9-207,1,01:10:43.237046
softirq,231.0,cpu,VM10-1-9-207,2,01:10:43.237046
softirq,228.0,cpu,VM10-1-9-207,3,01:10:43.237047
steal,66.0,cpu,VM10-1-9-207,0,01:10:43.237048
steal,68.0,cpu,VM10-1-9-207,1,01:10:43.237049
steal,232.0,cpu,VM10-1-9-207,2,01:10:43.237049
steal,165.0,cpu,VM10-1-9-207,3,01:10:43.237050
idle,5858157.0,cpu,VM10-1-9-207,0,01:10:43.237050
idle,5861250.0,cpu,VM10-1-9-207,1,01:10:43.237051
idle,5866521.0,cpu,VM10-1-9-207,2,01:10:43.237056
idle,5878219.0,cpu,VM10-1-9-207,3,01:10:43.237057
user,122892.0,cpu,VM10-1-9-207,0,01:10:53.237233
user,115586.0,cpu,VM10-1-9-207,1,01:10:53.237308
user,98742.0,cpu,VM10-1-9-207,2,01:10:53.237326
user,98710.0,cpu,VM10-1-9-207,3,01:10:53.237340
system,6074.0,cpu,VM10-1-9-207,0,01:10:53.237360
system,7846.0,cpu,VM10-1-9-207,1,01:10:53.237370
system,7670.0,cpu,VM10-1-9-207,2,01:10:53.237372
system,7086.0,cpu,VM10-1-9-207,3,01:10:53.237374
wait,3426.0,cpu,VM10-1-9-207,0,01:10:53.237376
wait,4410.0,cpu,VM10-1-9-207,1,01:10:53.237378
wait,4187.0,cpu,VM10-1-9-207,2,01:10:53.237380
wait,3694.0,cpu,VM10-1-9-207,3,01:10:53.237381
nice,32.0,cpu,VM10-1-9-207,0,01:10:53.237383
nice,0.0,cpu,VM10-1-9-207,1,01:10:53.237385
nice,7516.0,cpu,VM10-1-9-207,2,01:10:53.237387
nice,0.0,cpu,VM10-1-9-207,3,01:10:53.237388
interrupt,0.0,cpu,VM10-1-9-207,0,01:10:53.237391
interrupt,0.0,cpu,VM10-1-9-207,1,01:10:53.237392
interrupt,0.0,cpu,VM10-1-9-207,2,01:10:53.237394
interrupt,0.0,cpu,VM10-1-9-207,3,01:10:53.237405
softirq,230.0,cpu,VM10-1-9-207,0,01:10:53.237407
softirq,120.0,cpu,VM10-1-9-207,1,01:10:53.237409
softirq,231.0,cpu,VM10-1-9-207,2,01:10:53.237411
softirq,228.0,cpu,VM10-1-9-207,3,01:10:53.237412
steal,66.0,cpu,VM10-1-9-207,0,01:10:53.237414
steal,68.0,cpu,VM10-1-9-207,1,01:10:53.237416
steal,232.0,cpu,VM10-1-9-207,2,01:10:53.237418
steal,165.0,cpu,VM10-1-9-207,3,01:10:53.237420
idle,5858157.0,cpu,VM10-1-9-207,0,01:10:53.237421
idle,5862250.0,cpu,VM10-1-9-207,1,01:10:53.237423
idle,5867517.0,cpu,VM10-1-9-207,2,01:10:53.237425
idle,5879217.0,cpu,VM10-1-9-207,3,01:10:53.237427
user,123892.0,cpu,VM10-1-9-207,0,01:11:03.237009
user,115586.0,cpu,VM10-1-9-207,1,01:11:03.237019
user,98742.0,cpu,VM10-1-9-207,2,01:11:03.237025
user,98711.0,cpu,VM10-1-9-207,3,01:11:03.237031
system,6074.0,cpu,VM10-1-9-207,0,01:11:03.237040
system,7846.0,cpu,VM10-1-9-207,1,01:11:03.237044
system,7672.0,cpu,VM10-1-9-207,2,01:11:03.237045
system,7088.0,cpu,VM10-1-9-207,3,01:11:03.237046
wait,3426.0,cpu,VM10-1-9-207,0,01:11:03.237047
wait,4410.0,cpu,VM10-1-9-207,1,01:11:03.237051
wait,4189.0,cpu,VM10-1-9-207,2,01:11:03.237052
wait,3695.0,cpu,VM10-1-9-207,3,01:11:03.237052
nice,32.0,cpu,VM10-1-9-207,0,01:11:03.237053
nice,0.0,cpu,VM10-1-9-207,1,01:11:03.237053
nice,7516.0,cpu,VM10-1-9-207,2,01:11:03.237054
nice,0.0,cpu,VM10-1-9-207,3,01:11:03.237055
interrupt,0.0,cpu,VM10-1-9-207,0,01:11:03.237056
interrupt,0.0,cpu,VM10-1-9-207,1,01:11:03.237056
interrupt,0.0,cpu,VM10-1-9-207,2,01:11:03.237057
interrupt,0.0,cpu,VM10-1-9-207,3,01:11:03.237057
softirq,230.0,cpu,VM10-1-9-207,0,01:11:03.237058
softirq,120.0,cpu,VM10-1-9-207,1,01:11:03.237059
softirq,231.0,cpu,VM10-1-9-207,2,01:11:03.237060
softirq,228.0,cpu,VM10-1-9-207,3,01:11:03.237060
steal,66.0,cpu,VM10-1-9-207,0,01:11:03.237061
steal,68.0,cpu,VM10-1-9-207,1,01:11:03.237062
steal,233.0,cpu,VM10-1-9-207,2,01:11:03.237062
steal,165.0,cpu,VM10-1-9-207,3,01:11:03.237063
idle,5858157.0,cpu,VM10-1-9-207,0,01:11:03.237063
idle,5863249.0,cpu,VM10-1-9-207,1,01:11:03.237064
idle,5868511.0,cpu,VM10-1-9-207,2,01:11:03.237065
idle,5880213.0,cpu,VM10-1-9-207,3,01:11:03.237066
user,123896.0,cpu,VM10-1-9-207,0,01:11:13.236959
user,116584.0,cpu,VM10-1-9-207,1,01:11:13.236972
user,98743.0,cpu,VM10-1-9-207,2,01:11:13.236976
user,98713.0,cpu,VM10-1-9-207,3,01:11:13.236979
system,6074.0,cpu,VM10-1-9-207,0,01:11:13.236989
system,7846.0,cpu,VM10-1-9-207,1,01:11:13.236999
system,7673.0,cpu,VM10-1-9-207,2,01:11:13.237000
system,7089.0,cpu,VM10-1-9-207,3,01:11:13.237001
wait,3426.0,cpu,VM10-1-9-207,0,01:11:13.237002
wait,4410.0,cpu,VM10-1-9-207,1,01:11:13.237003
wait,4189.0,cpu,VM10-1-9-207,2,01:11:13.237004
wait,3696.0,cpu,VM10-1-9-207,3,01:11:13.237004
nice,32.0,cpu,VM10-1-9-207,0,01:11:13.237005
nice,0.0,cpu,VM10-1-9-207,1,01:11:13.237005
nice,7516.0,cpu,VM10-1-9-207,2,01:11:13.237006
nice,0.0,cpu,VM10-1-9-207,3,01:11:13.237007
interrupt,0.0,cpu,VM10-1-9-207,0,01:11:13.237007
interrupt,0.0,cpu,VM10-1-9-207,1,01:11:13.237008
interrupt,0.0,cpu,VM10-1-9-207,2,01:11:13.237008
interrupt,0.0,cpu,VM10-1-9-207,3,01:11:13.237009
softirq,230.0,cpu,VM10-1-9-207,0,01:11:13.237010
softirq,120.0,cpu,VM10-1-9-207,1,01:11:13.237010
softirq,231.0,cpu,VM10-1-9-207,2,01:11:13.237011
softirq,228.0,cpu,VM10-1-9-207,3,01:11:13.237012
steal,66.0,cpu,VM10-1-9-207,0,01:11:13.237012
steal,68.0,cpu,VM10-1-9-207,1,01:11:13.237013
steal,233.0,cpu,VM10-1-9-207,2,01:11:13.237014
steal,165.0,cpu,VM10-1-9-207,3,01:11:13.237014
idle,5859124.0,cpu,VM10-1-9-207,0,01:11:13.237015
idle,5863251.0,cpu,VM10-1-9-207,1,01:11:13.237015
idle,5869482.0,cpu,VM10-1-9-207,2,01:11:13.237016
idle,5881182.0,cpu,VM10-1-9-207,3,01:11:13.237017
user,123896.0,cpu,VM10-1-9-207,0,01:11:23.237182
user,117584.0,cpu,VM10-1-9-207,1,01:11:23.237196
user,98745.0,cpu,VM10-1-9-207,2,01:11:23.237204
user,98714.0,cpu,VM10-1-9-207,3,01:11:23.237225
system,6074.0,cpu,VM10-1-9-207,0,01:11:23.237233
system,7846.0,cpu,VM10-1-9-207,1,01:11:23.237292
system,7676.0,cpu,VM10-1-9-207,2,01:11:23.237294
system,7089.0,cpu,VM10-1-9-207,3,01:11:23.237295
wait,3426.0,cpu,VM10-1-9-207,0,01:11:23.237296
wait,4410.0,cpu,VM10-1-9-207,1,01:11:23.237297
wait,4190.0,cpu,VM10-1-9-207,2,01:11:23.237298
wait,3696.0,cpu,VM10-1-9-207,3,01:11:23.237299
nice,32.0,cpu,VM10-1-9-207,0,01:11:23.237306
nice,0.0,cpu,VM10-1-9-207,1,01:11:23.237307
nice,7516.0,cpu,VM10-1-9-207,2,01:11:23.237308
nice,0.0,cpu,VM10-1-9-207,3,01:11:23.237309
interrupt,0.0,cpu,VM10-1-9-207,0,01:11:23.237311
interrupt,0.0,cpu,VM10-1-9-207,1,01:11:23.237312
interrupt,0.0,cpu,VM10-1-9-207,2,01:11:23.237313
interrupt,0.0,cpu,VM10-1-9-207,3,01:11:23.237314
softirq,230.0,cpu,VM10-1-9-207,0,01:11:23.237315
softirq,120.0,cpu,VM10-1-9-207,1,01:11:23.237316
softirq,231.0,cpu,VM10-1-9-207,2,01:11:23.237317
softirq,228.0,cpu,VM10-1-9-207,3,01:11:23.237319
steal,66.0,cpu,VM10-1-9-207,0,01:11:23.237320
steal,68.0,cpu,VM10-1-9-207,1,01:11:23.237321
steal,233.0,cpu,VM10-1-9-207,2,01:11:23.237322
steal,165.0,cpu,VM10-1-9-207,3,01:11:23.237323
idle,5860122.0,cpu,VM10-1-9-207,0,01:11:23.237324
idle,5863251.0,cpu,VM10-1-9-207,1,01:11:23.237325
idle,5870477.0,cpu,VM10-1-9-207,2,01:11:23.237326
idle,5882180.0,cpu,VM10-1-9-207,3,01:11:23.237327
user,123896.0,cpu,VM10-1-9-207,0,01:11:33.236980
user,118583.0,cpu,VM10-1-9-207,1,01:11:33.237002
user,98746.0,cpu,VM10-1-9-207,2,01:11:33.237006
user,98714.0,cpu,VM10-1-9-207,3,01:11:33.237015
system,6074.0,cpu,VM10-1-9-207,0,01:11:33.237018
system,7846.0,cpu,VM10-1-9-207,1,01:11:33.237036
system,7677.0,cpu,VM10-1-9-207,2,01:11:33.237036
system,7091.0,cpu,VM10-1-9-207,3,01:11:33.237037
wait,3426.0,cpu,VM10-1-9-207,0,01:11:33.237038
wait,4410.0,cpu,VM10-1-9-207,1,01:11:33.237039
wait,4191.0,cpu,VM10-1-9-207,2,01:11:33.237039
wait,3696.0,cpu,VM10-1-9-207,3,01:11:33.237040
nice,32.0,cpu,VM10-1-9-207,0,01:11:33.237040
nice,0.0,cpu,VM10-1-9-207,1,01:11:33.237041
nice,7516.0,cpu,VM10-1-9-207,2,01:11:33.237047
nice,0.0,cpu,VM10-1-9-207,3,01:11:33.237048
interrupt,0.0,cpu,VM10-1-9-207,0,01:11:33.237049
interrupt,0.0,cpu,VM10-1-9-207,1,01:11:33.237050
interrupt,0.0,cpu,VM10-1-9-207,2,01:11:33.237050
interrupt,0.0,cpu,VM10-1-9-207,3,01:11:33.237051
softirq,230.0,cpu,VM10-1-9-207,0,01:11:33.237051
softirq,120.0,cpu,VM10-1-9-207,1,01:11:33.237052
softirq,231.0,cpu,VM10-1-9-207,2,01:11:33.237053
softirq,228.0,cpu,VM10-1-9-207,3,01:11:33.237053
steal,66.0,cpu,VM10-1-9-207,0,01:11:33.237054
steal,68.0,cpu,VM10-1-9-207,1,01:11:33.237054
steal,233.0,cpu,VM10-1-9-207,2,01:11:33.237055
steal,165.0,cpu,VM10-1-9-207,3,01:11:33.237056
idle,5861120.0,cpu,VM10-1-9-207,0,01:11:33.237056
idle,5863251.0,cpu,VM10-1-9-207,1,01:11:33.237057
idle,5871472.0,cpu,VM10-1-9-207,2,01:11:33.237057
idle,5883178.0,cpu,VM10-1-9-207,3,01:11:33.237058
user,123896.0,cpu,VM10-1-9-207,0,01:11:43.236957
user,119582.0,cpu,VM10-1-9-207,1,01:11:43.236969
user,98747.0,cpu,VM10-1-9-207,2,01:11:43.236972
user,98714.0,cpu,VM10-1-9-207,3,01:11:43.237000
system,6075.0,cpu,VM10-1-9-207,0,01:11:43.237011
system,7847.0,cpu,VM10-1-9-207,1,01:11:43.237015
system,7679.0,cpu,VM10-1-9-207,2,01:11:43.237015
system,7092.0,cpu,VM10-1-9-207,3,01:11:43.237016
wait,3426.0,cpu,VM10-1-9-207,0,01:11:43.237017
wait,4410.0,cpu,VM10-1-9-207,1,01:11:43.237018
wait,4192.0,cpu,VM10-1-9-207,2,01:11:43.237018
wait,3698.0,cpu,VM10-1-9-207,3,01:11:43.237019
nice,32.0,cpu,VM10-1-9-207,0,01:11:43.237019
nice,0.0,cpu,VM10-1-9-207,1,01:11:43.237020
nice,7516.0,cpu,VM10-1-9-207,2,01:11:43.237021
nice,0.0,cpu,VM10-1-9-207,3,01:11:43.237022
interrupt,0.0,cpu,VM10-1-9-207,0,01:11:43.237023
interrupt,0.0,cpu,VM10-1-9-207,1,01:11:43.237023
interrupt,0.0,cpu,VM10-1-9-207,2,01:11:43.237024
interrupt,0.0,cpu,VM10-1-9-207,3,01:11:43.237025
softirq,230.0,cpu,VM10-1-9-207,0,01:11:43.237025
softirq,120.0,cpu,VM10-1-9-207,1,01:11:43.237026
softirq,231.0,cpu,VM10-1-9-207,2,01:11:43.237026
softirq,228.0,cpu,VM10-1-9-207,3,01:11:43.237027
steal,66.0,cpu,VM10-1-9-207,0,01:11:43.237028
steal,68.0,cpu,VM10-1-9-207,1,01:11:43.237029
steal,233.0,cpu,VM10-1-9-207,2,01:11:43.237029
steal,165.0,cpu,VM10-1-9-207,3,01:11:43.237030
idle,5862118.0,cpu,VM10-1-9-207,0,01:11:43.237031
idle,5863251.0,cpu,VM10-1-9-207,1,01:11:43.237031
idle,5872468.0,cpu,VM10-1-9-207,2,01:11:43.237032
idle,5884173.0,cpu,VM10-1-9-207,3,01:11:43.237032
user,124184.0,cpu,VM10-1-9-207,0,01:11:53.236970
user,119973.0,cpu,VM10-1-9-207,1,01:11:53.236978
user,99072.0,cpu,VM10-1-9-207,2,01:11:53.236996
user,98715.0,cpu,VM10-1-9-207,3,01:11:53.237001
system,6075.0,cpu,VM10-1-9-207,0,01:11:53.237005
system,7847.0,cpu,VM10-1-9-207,1,01:11:53.237010
system,7680.0,cpu,VM10-1-9-207,2,01:11:53.237010
system,7093.0,cpu,VM10-1-9-207,3,01:11:53.237011
wait,3426.0,cpu,VM10-1-9-207,0,01:11:53.237012
wait,4410.0,cpu,VM10-1-9-207,1,01:11:53.237013
wait,4192.0,cpu,VM10-1-9-207,2,01:11:53.237014
wait,3698.0,cpu,VM10-1-9-207,3,01:11:53.237014
nice,32.0,cpu,VM10-1-9-207,0,01:11:53.237015
nice,0.0,cpu,VM10-1-9-207,1,01:11:53.237015
nice,7516.0,cpu,VM10-1-9-207,2,01:11:53.237016
nice,0.0,cpu,VM10-1-9-207,3,01:11:53.237017
interrupt,0.0,cpu,VM10-1-9-207,0,01:11:53.237018
interrupt,0.0,cpu,VM10-1-9-207,1,01:11:53.237019
interrupt,0.0,cpu,VM10-1-9-207,2,01:11:53.237019
interrupt,0.0,cpu,VM10-1-9-207,3,01:11:53.237020
softirq,230.0,cpu,VM10-1-9-207,0,01:11:53.237020
softirq,120.0,cpu,VM10-1-9-207,1,01:11:53.237021
softirq,231.0,cpu,VM10-1-9-207,2,01:11:53.237021
softirq,228.0,cpu,VM10-1-9-207,3,01:11:53.237022
steal,66.0,cpu,VM10-1-9-207,0,01:11:53.237023
steal,68.0,cpu,VM10-1-9-207,1,01:11:53.237023
steal,233.0,cpu,VM10-1-9-207,2,01:11:53.237024
steal,165.0,cpu,VM10-1-9-207,3,01:11:53.237025
idle,5862830.0,cpu,VM10-1-9-207,0,01:11:53.237025
idle,5863860.0,cpu,VM10-1-9-207,1,01:11:53.237026
idle,5873141.0,cpu,VM10-1-9-207,2,01:11:53.237026
idle,5885170.0,cpu,VM10-1-9-207,3,01:11:53.237027
user,125054.0,cpu,VM10-1-9-207,0,01:12:03.237085
user,119975.0,cpu,VM10-1-9-207,1,01:12:03.237103
user,99073.0,cpu,VM10-1-9-207,2,01:12:03.237108
user,98720.0,cpu,VM10-1-9-207,3,01:12:03.237113
system,6076.0,cpu,VM10-1-9-207,0,01:12:03.237121
system,7851.0,cpu,VM10-1-9-207,1,01:12:03.237128
system,7684.0,cpu,VM10-1-9-207,2,01:12:03.237129
system,7098.0,cpu,VM10-1-9-207,3,01:12:03.237130
wait,3426.0,cpu,VM10-1-9-207,0,01:12:03.237131
wait,4410.0,cpu,VM10-1-9-207,1,01:12:03.237132
wait,4193.0,cpu,VM10-1-9-207,2,01:12:03.237133
wait,3699.0,cpu,VM10-1-9-207,3,01:12:03.237134
nice,32.0,cpu,VM10-1-9-207,0,01:12:03.237135
nice,0.0,cpu,VM10-1-9-207,1,01:12:03.237136
nice,7516.0,cpu,VM10-1-9-207,2,01:12:03.237137
nice,0.0,cpu,VM10-1-9-207,3,01:12:03.237138
interrupt,0.0,cpu,VM10-1-9-207,0,01:12:03.237139
interrupt,0.0,cpu,VM10-1-9-207,1,01:12:03.237140
interrupt,0.0,cpu,VM10-1-9-207,2,01:12:03.237141
interrupt,0.0,cpu,VM10-1-9-207,3,01:12:03.237143
softirq,230.0,cpu,VM10-1-9-207,0,01:12:03.237144
softirq,120.0,cpu,VM10-1-9-207,1,01:12:03.237145
softirq,231.0,cpu,VM10-1-9-207,2,01:12:03.237146
softirq,228.0,cpu,VM10-1-9-207,3,01:12:03.237147
steal,66.0,cpu,VM10-1-9-207,0,01:12:03.237148
steal,68.0,cpu,VM10-1-9-207,1,01:12:03.237149
steal,233.0,cpu,VM10-1-9-207,2,01:12:03.237150
steal,165.0,cpu,VM10-1-9-207,3,01:12:03.237151
idle,5862959.0,cpu,VM10-1-9-207,0,01:12:03.237152
idle,5864852.0,cpu,VM10-1-9-207,1,01:12:03.237153
idle,5874133.0,cpu,VM10-1-9-207,2,01:12:03.237154
idle,5886159.0,cpu,VM10-1-9-207,3,01:12:03.237163
