type_instance,value,type,host,instance,time
wait,4172.0,cpu,VM10-1-9-207,2,01:09:14.069828
wait,3691.0,cpu,VM10-1-9-207,3,01:09:14.069829
nice,32.0,cpu,VM10-1-9-207,0,01:09:14.069830
nice,0.0,cpu,VM10-1-9-207,1,01:09:14.069831
nice,7516.0,cpu,VM10-1-9-207,2,01:09:14.069971
nice,0.0,cpu,VM10-1-9-207,3,01:09:14.069993
interrupt,0.0,cpu,VM10-1-9-207,0,01:09:14.070032
interrupt,0.0,cpu,VM10-1-9-207,1,01:09:14.070033
interrupt,0.0,cpu,VM10-1-9-207,2,01:09:14.070033
interrupt,0.0,cpu,VM10-1-9-207,3,01:09:14.070034
softirq,228.0,cpu,VM10-1-9-207,0,01:09:14.070035
softirq,119.0,cpu,VM10-1-9-207,1,01:09:14.070036
softirq,230.0,cpu,VM10-1-9-207,2,01:09:14.070037
softirq,226.0,cpu,VM10-1-9-207,3,01:09:14.070037
steal,65.0,cpu,VM10-1-9-207,0,01:09:14.070038
steal,68.0,cpu,VM10-1-9-207,1,01:09:14.070039
steal,232.0,cpu,VM10-1-9-207,2,01:09:14.070052
steal,164.0,cpu,VM10-1-9-207,3,01:09:14.070054
idle,5853479.0,cpu,VM10-1-9-207,0,01:09:14.070055
idle,5852492.0,cpu,VM10-1-9-207,1,01:09:14.070055
idle,5857699.0,cpu,VM10-1-9-207,2,01:09:14.070056
idle,5872632.0,cpu,VM10-1-9-207,3,01:09:14.070057
user,117676.0,cpu,VM10-1-9-207,0,01:09:24.069701
user,115456.0,cpu,VM10-1-9-207,1,01:09:24.069796
user,98700.0,cpu,VM10-1-9-207,2,01:09:24.069801
user,96414.0,cpu,VM10-1-9-207,3,01:09:24.069812
system,6064.0,cpu,VM10-1-9-207,0,01:09:24.069826
system,7829.0,cpu,VM10-1-9-207,1,01:09:24.069839
system,7647.0,cpu,VM10-1-9-207,2,01:09:24.069866
system,7062.0,cpu,VM10-1-9-207,3,01:09:24.069904
wait,3424.0,cpu,VM10-1-9-207,0,01:09:24.069912
wait,4408.0,cpu,VM10-1-9-207,1,01:09:24.069925
wait,4173.0,cpu,VM10-1-9-207,2,01:09:24.069954
wait,3691.0,cpu,VM10-1-9-207,3,01:09:24.069971
nice,32.0,cpu,VM10-1-9-207,0,01:09:24.070010
nice,0.0,cpu,VM10-1-9-207,1,01:09:24.070011
nice,7516.0,cpu,VM10-1-9-207,2,01:09:24.070044
nice,0.0,cpu,VM10-1-9-207,3,01:09:24.070072
interrupt,0.0,cpu,VM10-1-9-207,0,01:09:24.070089
interrupt,0.0,cpu,VM10-1-9-207,1,01:09:24.070098
interrupt,0.0,cpu,VM10-1-9-207,2,01:09:24.070106
interrupt,0.0,cpu,VM10-1-9-207,3,01:09:24.070112
softirq,228.0,cpu,VM10-1-9-207,0,01:09:24.070126
softirq,119.0,cpu,VM10-1-9-207,1,01:09:24.070186
softirq,230.0,cpu,VM10-1-9-207,2,01:09:24.070200
softirq,227.0,cpu,VM10-1-9-207,3,01:09:24.070212
steal,65.0,cpu,VM10-1-9-207,0,01:09:24.070227
steal,68.0,cpu,VM10-1-9-207,1,01:09:24.070227
steal,232.0,cpu,VM10-1-9-207,2,01:09:24.070228
steal,164.0,cpu,VM10-1-9-207,3,01:09:24.070229
idle,5854476.0,cpu,VM10-1-9-207,0,01:09:24.070230
idle,5853488.0,cpu,VM10-1-9-207,1,01:09:24.070231
idle,5858695.0,cpu,VM10-1-9-207,2,01:09:24.070232
idle,5872632.0,cpu,VM10-1-9-207,3,01:09:24.070233
user,117677.0,cpu,VM10-1-9-207,0,01:09:34.069751
user,115456.0,cpu,VM10-1-9-207,1,01:09:34.069772
user,98701.0,cpu,VM10-1-9-207,2,01:09:34.069799
user,97414.0,cpu,VM10-1-9-207,3,01:09:34.069889
system,6064.0,cpu,VM10-1-9-207,0,01:09:34.069904
system,7831.0,cpu,VM10-1-9-207,1,01:09:34.069916
system,7649.0,cpu,VM10-1-9-207,2,01:09:34.069931
system,7062.0,cpu,VM10-1-9-207,3,01:09:34.069944
wait,3424.0,cpu,VM10-1-9-207,0,01:09:34.069978
wait,4408.0,cpu,VM10-1-9-207,1,01:09:34.069979
wait,4173.0,cpu,VM10-1-9-207,2,01:09:34.069981
wait,3691.0,cpu,VM10-1-9-207,3,01:09:34.070005
nice,32.0,cpu,VM10-1-9-207,0,01:09:34.070007
nice,0.0,cpu,VM10-1-9-207,1,01:09:34.070008
nice,7516.0,cpu,VM10-1-9-207,2,01:09:34.070009
nice,0.0,cpu,VM10-1-9-207,3,01:09:34.070126
interrupt,0.0,cpu,VM10-1-9-207,0,01:09:34.070205
interrupt,0.0,cpu,VM10-1-9-207,1,01:09:34.070207
interrupt,0.0,cpu,VM10-1-9-207,2,01:09:34.070208
interrupt,0.0,cpu,VM10-1-9-207,3,01:09:34.070209
softirq,228.0,cpu,VM10-1-9-207,0,01:09:34.070211
softirq,119.0,cpu,VM10-1-9-207,1,01:09:34.070212
softirq,230.0,cpu,VM10-1-9-207,2,01:09:34.070214
softirq,228.0,cpu,VM10-1-9-207,3,01:09:34.070215
steal,65.0,cpu,VM10-1-9-207,0,01:09:34.070216
steal,68.0,cpu,VM10-1-9-207,1,01:09:34.070217
steal,232.0,cpu,VM10-1-9-207,2,01:09:34.070218
steal,164.0,cpu,VM10-1-9-207,3,01:09:34.070220
idle,5855475.0,cpu,VM10-1-9-207,0,01:09:34.070251
idle,5854485.0,cpu,VM10-1-9-207,1,01:09:34.070253
idle,5859691.0,cpu,VM10-1-9-207,2,01:09:34.070254
idle,5872632.0,cpu,VM10-1-9-207,3,01:09:34.070255
user,117677.0,cpu,VM10-1-9-207,0,01:09:44.069778
user,115457.0,cpu,VM10-1-9-207,1,01:09:44.069797
user,98702.0,cpu,VM10-1-9-207,2,01:09:44.069829
user,98413.0,cpu,VM10-1-9-207,3,01:09:44.069918
system,6064.0,cpu,VM10-1-9-207,0,01:09:44.069937
system,7833.0,cpu,VM10-1-9-207,1,01:09:44.069952
system,7650.0,cpu,VM10-1-9-207,2,01:09:44.070060
system,7062.0,cpu,VM10-1-9-207,3,01:09:44.070260
wait,3424.0,cpu,VM10-1-9-207,0,01:09:44.070278
wait,4410.0,cpu,VM10-1-9-207,1,01:09:44.070280
wait,4174.0,cpu,VM10-1-9-207,2,01:09:44.070281
wait,3691.0,cpu,VM10-1-9-207,3,01:09:44.070282
nice,32.0,cpu,VM10-1-9-207,0,01:09:44.070285
nice,0.0,cpu,VM10-1-9-207,1,01:09:44.070286
nice,7516.0,cpu,VM10-1-9-207,2,01:09:44.070287
nice,0.0,cpu,VM10-1-9-207,3,01:09:44.070340
interrupt,0.0,cpu,VM10-1-9-207,0,01:09:44.070343
interrupt,0.0,cpu,VM10-1-9-207,1,01:09:44.070345
interrupt,0.0,cpu,VM10-1-9-207,2,01:09:44.070346
interrupt,0.0,cpu,VM10-1-9-207,3,01:09:44.070397
softirq,228.0,cpu,VM10-1-9-207,0,01:09:44.070406
softirq,119.0,cpu,VM10-1-9-207,1,01:09:44.070407
softirq,230.0,cpu,VM10-1-9-207,2,01:09:44.070414
softirq,228.0,cpu,VM10-1-9-207,3,01:09:44.070415
steal,65.0,cpu,VM10-1-9-207,0,01:09:44.070417
steal,68.0,cpu,VM10-1-9-207,1,01:09:44.070418
steal,232.0,cpu,VM10-1-9-207,2,01:09:44.070419
steal,164.0,cpu,VM10-1-9-207,3,01:09:44.070420
idle,5856474.0,cpu,VM10-1-9-207,0,01:09:44.070421
idle,5855480.0,cpu,VM10-1-9-207,1,01:09:44.070443
idle,5860688.0,cpu,VM10-1-9-207,2,01:09:44.070445
idle,5872632.0,cpu,VM10-1-9-207,3,01:09:44.070446
