type,host,value,type_instance,time
memory,VM10-1-9-207,322449408.0,slab_recl,01:18:43.962204
memory,VM10-1-9-207,35201024.0,slab_unrecl,01:18:43.962204
memory,VM10-1-9-207,268210176.0,used,01:18:43.962204
memory,VM10-1-9-207,148545536.0,buffered,01:18:53.962067
memory,VM10-1-9-207,3747389440.0,cached,01:18:53.962067
memory,VM10-1-9-207,3854036992.0,free,01:18:53.962067
memory,VM10-1-9-207,322449408.0,slab_recl,01:18:53.962067
memory,VM10-1-9-207,35102720.0,slab_unrecl,01:18:53.962067
memory,VM10-1-9-207,268132352.0,used,01:18:53.962067
memory,VM10-1-9-207,148557824.0,buffered,01:19:03.962052
memory,VM10-1-9-207,3747397632.0,cached,01:19:03.962052
memory,VM10-1-9-207,3853660160.0,free,01:19:03.962052
memory,VM10-1-9-207,322457600.0,slab_recl,01:19:03.962052
memory,VM10-1-9-207,35524608.0,slab_unrecl,01:19:03.962052
memory,VM10-1-9-207,268058624.0,used,01:19:03.962052
memory,VM10-1-9-207,148574208.0,buffered,01:19:13.962132
memory,VM10-1-9-207,3747405824.0,cached,01:19:13.962132
memory,VM10-1-9-207,3853688832.0,free,01:19:13.962132
memory,VM10-1-9-207,322449408.0,slab_recl,01:19:13.962132
memory,VM10-1-9-207,35233792.0,slab_unrecl,01:19:13.962132
memory,VM10-1-9-207,268304384.0,used,01:19:13.962132
memory,VM10-1-9-207,148578304.0,buffered,01:19:23.962060
memory,VM10-1-9-207,3747414016.0,cached,01:19:23.962060
memory,VM10-1-9-207,3853565952.0,free,01:19:23.962060
memory,VM10-1-9-207,322449408.0,slab_recl,01:19:23.962060
memory,VM10-1-9-207,35459072.0,slab_unrecl,01:19:23.962060
memory,VM10-1-9-207,268189696.0,used,01:19:23.962060
memory,VM10-1-9-207,148582400.0,buffered,01:19:33.962094
memory,VM10-1-9-207,3747422208.0,cached,01:19:33.962094
memory,VM10-1-9-207,3853594624.0,free,01:19:33.962094
memory,VM10-1-9-207,322449408.0,slab_recl,01:19:33.962094
memory,VM10-1-9-207,35282944.0,slab_unrecl,01:19:33.962094
memory,VM10-1-9-207,268324864.0,used,01:19:33.962094
memory,VM10-1-9-207,148586496.0,buffered,01:19:43.962117
memory,VM10-1-9-207,3747430400.0,cached,01:19:43.962117
memory,VM10-1-9-207,3853623296.0,free,01:19:43.962117
memory,VM10-1-9-207,322445312.0,slab_recl,01:19:43.962117
memory,VM10-1-9-207,35110912.0,slab_unrecl,01:19:43.962117
memory,VM10-1-9-207,268460032.0,used,01:19:43.962117
memory,VM10-1-9-207,148594688.0,buffered,01:19:53.962047
memory,VM10-1-9-207,3747438592.0,cached,01:19:53.962047
memory,VM10-1-9-207,3853881344.0,free,01:19:53.962047
memory,VM10-1-9-207,322445312.0,slab_recl,01:19:53.962047
memory,VM10-1-9-207,35033088.0,slab_unrecl,01:19:53.962047
memory,VM10-1-9-207,268263424.0,used,01:19:53.962047
memory,VM10-1-9-207,148594688.0,buffered,01:20:03.962094
memory,VM10-1-9-207,3747446784.0,cached,01:20:03.962094
memory,VM10-1-9-207,3853242368.0,free,01:20:03.962094
memory,VM10-1-9-207,322453504.0,slab_recl,01:20:03.962094
memory,VM10-1-9-207,35450880.0,slab_unrecl,01:20:03.962094
memory,VM10-1-9-207,268468224.0,used,01:20:03.962094
memory,VM10-1-9-207,148602880.0,buffered,01:20:13.962404
memory,VM10-1-9-207,3747450880.0,cached,01:20:13.962404
memory,VM10-1-9-207,3853467648.0,free,01:20:13.962404
memory,VM10-1-9-207,322449408.0,slab_recl,01:20:13.962404
memory,VM10-1-9-207,35311616.0,slab_unrecl,01:20:13.962404
memory,VM10-1-9-207,268374016.0,used,01:20:13.962404
memory,VM10-1-9-207,148615168.0,buffered,01:20:23.962116
memory,VM10-1-9-207,3747463168.0,cached,01:20:23.962116
memory,VM10-1-9-207,3853275136.0,free,01:20:23.962116
memory,VM10-1-9-207,322453504.0,slab_recl,01:20:23.962116
memory,VM10-1-9-207,35463168.0,slab_unrecl,01:20:23.962116
memory,VM10-1-9-207,268386304.0,used,01:20:23.962116
memory,VM10-1-9-207,148627456.0,buffered,01:20:33.962118
memory,VM10-1-9-207,3747471360.0,cached,01:20:33.962118
memory,VM10-1-9-207,3853533184.0,free,01:20:33.962118
memory,VM10-1-9-207,322457600.0,slab_recl,01:20:33.962118
memory,VM10-1-9-207,35323904.0,slab_unrecl,01:20:33.962118
memory,VM10-1-9-207,268242944.0,used,01:20:33.962118
memory,VM10-1-9-207,148635648.0,buffered,01:20:43.962341
memory,VM10-1-9-207,3747479552.0,cached,01:20:43.962341
memory,VM10-1-9-207,3853434880.0,free,01:20:43.962341
memory,VM10-1-9-207,322461696.0,slab_recl,01:20:43.962341
memory,VM10-1-9-207,35434496.0,slab_unrecl,01:20:43.962341
memory,VM10-1-9-207,268210176.0,used,01:20:43.962341
memory,VM10-1-9-207,148635648.0,buffered,01:20:53.962147
memory,VM10-1-9-207,3747483648.0,cached,01:20:53.962147
memory,VM10-1-9-207,3853660160.0,free,01:20:53.962147
memory,VM10-1-9-207,322461696.0,slab_recl,01:20:53.962147
memory,VM10-1-9-207,35237888.0,slab_unrecl,01:20:53.962147
memory,VM10-1-9-207,268177408.0,used,01:20:53.962147
memory,VM10-1-9-207,148647936.0,buffered,01:21:03.962092
memory,VM10-1-9-207,3747495936.0,cached,01:21:03.962092
memory,VM10-1-9-207,3853721600.0,free,01:21:03.962092
memory,VM10-1-9-207,322461696.0,slab_recl,01:21:03.962092
memory,VM10-1-9-207,35123200.0,slab_unrecl,01:21:03.962092
memory,VM10-1-9-207,268206080.0,used,01:21:03.962092
memory,VM10-1-9-207,148652032.0,buffered,01:21:13.962867
memory,VM10-1-9-207,3747504128.0,cached,01:21:13.962867
memory,VM10-1-9-207,3853787136.0,free,01:21:13.962867
memory,VM10-1-9-207,322457600.0,slab_recl,01:21:13.962867
memory,VM10-1-9-207,34992128.0,slab_unrecl,01:21:13.962867
memory,VM10-1-9-207,268263424.0,used,01:21:13.962867
memory,VM10-1-9-207,148652032.0,buffered,01:21:23.963351
memory,VM10-1-9-207,3747512320.0,cached,01:21:23.963351
memory,VM10-1-9-207,3853180928.0,free,01:21:23.963351
memory,VM10-1-9-207,322469888.0,slab_recl,01:21:23.963351
memory,VM10-1-9-207,35520512.0,slab_unrecl,01:21:23.963351
memory,VM10-1-9-207,268320768.0,used,01:21:23.963351
memory,VM10-1-9-207,148656128.0,buffered,01:21:33.963268
memory,VM10-1-9-207,3747516416.0,cached,01:21:33.963268
memory,VM10-1-9-207,3853565952.0,free,01:21:33.963268
memory,VM10-1-9-207,322461696.0,slab_recl,01:21:33.963268
memory,VM10-1-9-207,35287040.0,slab_unrecl,01:21:33.963268
memory,VM10-1-9-207,268169216.0,used,01:21:33.963268
memory,VM10-1-9-207,148656128.0,buffered,01:21:43.962236
memory,VM10-1-9-207,3747524608.0,cached,01:21:43.962236
memory,VM10-1-9-207,3853721600.0,free,01:21:43.962236
memory,VM10-1-9-207,322449408.0,slab_recl,01:21:43.962236
memory,VM10-1-9-207,35086336.0,slab_unrecl,01:21:43.962236
memory,VM10-1-9-207,268218368.0,used,01:21:43.962236
memory,VM10-1-9-207,148664320.0,buffered,01:21:53.962725
memory,VM10-1-9-207,3747536896.0,cached,01:21:53.962725
memory,VM10-1-9-207,3853623296.0,free,01:21:53.962725
memory,VM10-1-9-207,322449408.0,slab_recl,01:21:53.962725
memory,VM10-1-9-207,35004416.0,slab_unrecl,01:21:53.962725
memory,VM10-1-9-207,268378112.0,used,01:21:53.962725
memory,VM10-1-9-207,148672512.0,buffered,01:22:03.962123
memory,VM10-1-9-207,3747545088.0,cached,01:22:03.962123
memory,VM10-1-9-207,3853213696.0,free,01:22:03.962123
memory,VM10-1-9-207,322449408.0,slab_recl,01:22:03.962123
memory,VM10-1-9-207,35467264.0,slab_unrecl,01:22:03.962123
memory,VM10-1-9-207,268308480.0,used,01:22:03.962123
memory,VM10-1-9-207,148684800.0,buffered,01:22:13.962127
memory,VM10-1-9-207,3747549184.0,cached,01:22:13.962127
memory,VM10-1-9-207,3853336576.0,free,01:22:13.962127
memory,VM10-1-9-207,322437120.0,slab_recl,01:22:13.962127
memory,VM10-1-9-207,35237888.0,slab_unrecl,01:22:13.962127
memory,VM10-1-9-207,268410880.0,used,01:22:13.962127
memory,VM10-1-9-207,148697088.0,buffered,01:22:23.962093
memory,VM10-1-9-207,3747557376.0,cached,01:22:23.962093
memory,VM10-1-9-207,3853586432.0,free,01:22:23.962093
memory,VM10-1-9-207,322441216.0,slab_recl,01:22:23.962093
memory,VM10-1-9-207,35123200.0,slab_unrecl,01:22:23.962093
memory,VM10-1-9-207,268251136.0,used,01:22:23.962093
memory,VM10-1-9-207,148705280.0,buffered,01:22:33.962463
memory,VM10-1-9-207,3747569664.0,cached,01:22:33.962463
memory,VM10-1-9-207,3853021184.0,free,01:22:33.962463
memory,VM10-1-9-207,322437120.0,slab_recl,01:22:33.962463
memory,VM10-1-9-207,35352576.0,slab_unrecl,01:22:33.962463
memory,VM10-1-9-207,268570624.0,used,01:22:33.962463
memory,VM10-1-9-207,148709376.0,buffered,01:22:43.962669
memory,VM10-1-9-207,3747577856.0,cached,01:22:43.962669
memory,VM10-1-9-207,3853279232.0,free,01:22:43.962669
memory,VM10-1-9-207,322445312.0,slab_recl,01:22:43.962669
memory,VM10-1-9-207,35454976.0,slab_unrecl,01:22:43.962669
memory,VM10-1-9-207,268189696.0,used,01:22:43.962669
memory,VM10-1-9-207,148717568.0,buffered,01:22:53.962245
memory,VM10-1-9-207,3747581952.0,cached,01:22:53.962245
memory,VM10-1-9-207,3853434880.0,free,01:22:53.962245
memory,VM10-1-9-207,322445312.0,slab_recl,01:22:53.962245
memory,VM10-1-9-207,35209216.0,slab_unrecl,01:22:53.962245
memory,VM10-1-9-207,268267520.0,used,01:22:53.962245
memory,VM10-1-9-207,148721664.0,buffered,01:23:03.962080
memory,VM10-1-9-207,3747590144.0,cached,01:23:03.962080
memory,VM10-1-9-207,3853533184.0,free,01:23:03.962080
memory,VM10-1-9-207,322453504.0,slab_recl,01:23:03.962080
memory,VM10-1-9-207,35094528.0,slab_unrecl,01:23:03.962080
memory,VM10-1-9-207,268263424.0,used,01:23:03.962080
memory,VM10-1-9-207,148729856.0,buffered,01:23:13.962063
memory,VM10-1-9-207,3747598336.0,cached,01:23:13.962063
memory,VM10-1-9-207,3853086720.0,free,01:23:13.962063
memory,VM10-1-9-207,322445312.0,slab_recl,01:23:13.962063
memory,VM10-1-9-207,35405824.0,slab_unrecl,01:23:13.962063
memory,VM10-1-9-207,268390400.0,used,01:23:13.962063
memory,VM10-1-9-207,148746240.0,buffered,01:23:23.962097
memory,VM10-1-9-207,3747610624.0,cached,01:23:23.962097
memory,VM10-1-9-207,3853279232.0,free,01:23:23.962097
memory,VM10-1-9-207,322441216.0,slab_recl,01:23:23.962097
memory,VM10-1-9-207,35262464.0,slab_unrecl,01:23:23.962097
memory,VM10-1-9-207,268316672.0,used,01:23:23.962097
memory,VM10-1-9-207,148750336.0,buffered,01:23:33.962031
memory,VM10-1-9-207,3747614720.0,cached,01:23:33.962031
memory,VM10-1-9-207,3853086720.0,free,01:23:33.962031
memory,VM10-1-9-207,322428928.0,slab_recl,01:23:33.962031
memory,VM10-1-9-207,35352576.0,slab_unrecl,01:23:33.962031
memory,VM10-1-9-207,268423168.0,used,01:23:33.962031
memory,VM10-1-9-207,148762624.0,buffered,01:23:43.962081
memory,VM10-1-9-207,3747622912.0,cached,01:23:43.962081
memory,VM10-1-9-207,3853021184.0,free,01:23:43.962081
memory,VM10-1-9-207,322437120.0,slab_recl,01:23:43.962081
memory,VM10-1-9-207,35282944.0,slab_unrecl,01:23:43.962081
memory,VM10-1-9-207,268529664.0,used,01:23:43.962081
memory,VM10-1-9-207,148766720.0,buffered,01:23:53.962093
memory,VM10-1-9-207,3747631104.0,cached,01:23:53.962093
memory,VM10-1-9-207,3853373440.0,free,01:23:53.962093
memory,VM10-1-9-207,322433024.0,slab_recl,01:23:53.962093
memory,VM10-1-9-207,35086336.0,slab_unrecl,01:23:53.962093
memory,VM10-1-9-207,268365824.0,used,01:23:53.962093
memory,VM10-1-9-207,148779008.0,buffered,01:24:03.962383
memory,VM10-1-9-207,3747639296.0,cached,01:24:03.962383
memory,VM10-1-9-207,3852894208.0,free,01:24:03.962383
memory,VM10-1-9-207,322437120.0,slab_recl,01:24:03.962383
memory,VM10-1-9-207,35463168.0,slab_unrecl,01:24:03.962383
memory,VM10-1-9-207,268443648.0,used,01:24:03.962383
