type_instance,value,type,host,instance,time
wait,3431.0,cpu,VM10-1-9-207,0,01:17:23.961118
wait,4415.0,cpu,VM10-1-9-207,1,01:17:23.961119
wait,4224.0,cpu,VM10-1-9-207,2,01:17:23.961121
wait,3702.0,cpu,VM10-1-9-207,3,01:17:23.961122
nice,32.0,cpu,VM10-1-9-207,0,01:17:23.961123
nice,0.0,cpu,VM10-1-9-207,1,01:17:23.961124
nice,7516.0,cpu,VM10-1-9-207,2,01:17:23.961125
nice,0.0,cpu,VM10-1-9-207,3,01:17:23.961126
interrupt,0.0,cpu,VM10-1-9-207,0,01:17:23.961128
interrupt,0.0,cpu,VM10-1-9-207,1,01:17:23.961129
interrupt,0.0,cpu,VM10-1-9-207,2,01:17:23.961130
interrupt,0.0,cpu,VM10-1-9-207,3,01:17:23.961132
softirq,238.0,cpu,VM10-1-9-207,0,01:17:23.961133
softirq,120.0,cpu,VM10-1-9-207,1,01:17:23.961135
softirq,233.0,cpu,VM10-1-9-207,2,01:17:23.961136
softirq,231.0,cpu,VM10-1-9-207,3,01:17:23.961138
steal,67.0,cpu,VM10-1-9-207,0,01:17:23.961139
steal,70.0,cpu,VM10-1-9-207,1,01:17:23.961140
steal,235.0,cpu,VM10-1-9-207,2,01:17:23.961164
steal,167.0,cpu,VM10-1-9-207,3,01:17:23.961172
idle,5893917.0,cpu,VM10-1-9-207,0,01:17:23.961174
idle,5883483.0,cpu,VM10-1-9-207,1,01:17:23.961174
idle,5895451.0,cpu,VM10-1-9-207,2,01:17:23.961175
idle,5913459.0,cpu,VM10-1-9-207,3,01:17:23.961176
user,126091.0,cpu,VM10-1-9-207,0,01:17:33.973869
user,133355.0,cpu,VM10-1-9-207,1,01:17:33.973870
user,110672.0,cpu,VM10-1-9-207,2,01:17:33.973871
user,103406.0,cpu,VM10-1-9-207,3,01:17:33.973872
system,6107.0,cpu,VM10-1-9-207,0,01:17:33.973873
system,7885.0,cpu,VM10-1-9-207,1,01:17:33.973873
system,7763.0,cpu,VM10-1-9-207,2,01:17:33.973874
system,7154.0,cpu,VM10-1-9-207,3,01:17:33.973874
wait,3431.0,cpu,VM10-1-9-207,0,01:17:33.973875
wait,4418.0,cpu,VM10-1-9-207,1,01:17:33.973876
wait,4224.0,cpu,VM10-1-9-207,2,01:17:33.973876
wait,3702.0,cpu,VM10-1-9-207,3,01:17:33.973876
nice,32.0,cpu,VM10-1-9-207,0,01:17:33.973877
nice,0.0,cpu,VM10-1-9-207,1,01:17:33.973877
nice,7516.0,cpu,VM10-1-9-207,2,01:17:33.973878
nice,0.0,cpu,VM10-1-9-207,3,01:17:33.973879
interrupt,0.0,cpu,VM10-1-9-207,0,01:17:33.974240
interrupt,0.0,cpu,VM10-1-9-207,1,01:17:33.974262
interrupt,0.0,cpu,VM10-1-9-207,2,01:17:33.974285
interrupt,0.0,cpu,VM10-1-9-207,3,01:17:33.974297
softirq,238.0,cpu,VM10-1-9-207,0,01:17:33.974298
softirq,120.0,cpu,VM10-1-9-207,1,01:17:33.974299
softirq,233.0,cpu,VM10-1-9-207,2,01:17:33.974300
softirq,231.0,cpu,VM10-1-9-207,3,01:17:33.974300
steal,67.0,cpu,VM10-1-9-207,0,01:17:33.974301
steal,70.0,cpu,VM10-1-9-207,1,01:17:33.974302
steal,235.0,cpu,VM10-1-9-207,2,01:17:33.974303
steal,167.0,cpu,VM10-1-9-207,3,01:17:33.974303
idle,5894915.0,cpu,VM10-1-9-207,0,01:17:33.974304
idle,5884476.0,cpu,VM10-1-9-207,1,01:17:33.974696
idle,5895451.0,cpu,VM10-1-9-207,2,01:17:33.974698
idle,5914457.0,cpu,VM10-1-9-207,3,01:17:33.974699
user,126091.0,cpu,VM10-1-9-207,0,01:17:43.963596
user,133356.0,cpu,VM10-1-9-207,1,01:17:43.963624
user,111672.0,cpu,VM10-1-9-207,2,01:17:43.963646
user,103407.0,cpu,VM10-1-9-207,3,01:17:43.963666
system,6109.0,cpu,VM10-1-9-207,0,01:17:43.963686
system,7886.0,cpu,VM10-1-9-207,1,01:17:43.963718
system,7764.0,cpu,VM10-1-9-207,2,01:17:43.963738
system,7154.0,cpu,VM10-1-9-207,3,01:17:43.963770
wait,3432.0,cpu,VM10-1-9-207,0,01:17:43.963792
wait,4418.0,cpu,VM10-1-9-207,1,01:17:43.963814
wait,4224.0,cpu,VM10-1-9-207,2,01:17:43.963835
wait,3702.0,cpu,VM10-1-9-207,3,01:17:43.963856
nice,32.0,cpu,VM10-1-9-207,0,01:17:43.963878
nice,0.0,cpu,VM10-1-9-207,1,01:17:43.963899
nice,7516.0,cpu,VM10-1-9-207,2,01:17:43.963921
nice,0.0,cpu,VM10-1-9-207,3,01:17:43.963942
interrupt,0.0,cpu,VM10-1-9-207,0,01:17:43.963977
interrupt,0.0,cpu,VM10-1-9-207,1,01:17:43.964041
interrupt,0.0,cpu,VM10-1-9-207,2,01:17:43.964093
interrupt,0.0,cpu,VM10-1-9-207,3,01:17:43.964123
softirq,238.0,cpu,VM10-1-9-207,0,01:17:43.964199
softirq,120.0,cpu,VM10-1-9-207,1,01:17:43.964227
softirq,233.0,cpu,VM10-1-9-207,2,01:17:43.964265
softirq,231.0,cpu,VM10-1-9-207,3,01:17:43.964287
steal,67.0,cpu,VM10-1-9-207,0,01:17:43.964308
steal,70.0,cpu,VM10-1-9-207,1,01:17:43.964345
steal,235.0,cpu,VM10-1-9-207,2,01:17:43.964377
steal,168.0,cpu,VM10-1-9-207,3,01:17:43.964407
idle,5895912.0,cpu,VM10-1-9-207,0,01:17:43.964465
idle,5885474.0,cpu,VM10-1-9-207,1,01:17:43.964486
idle,5895451.0,cpu,VM10-1-9-207,2,01:17:43.964506
idle,5915453.0,cpu,VM10-1-9-207,3,01:17:43.964539
user,126091.0,cpu,VM10-1-9-207,0,01:17:53.980367
user,133358.0,cpu,VM10-1-9-207,1,01:17:53.980459
user,112671.0,cpu,VM10-1-9-207,2,01:17:53.980470
user,103408.0,cpu,VM10-1-9-207,3,01:17:53.980488
system,6110.0,cpu,VM10-1-9-207,0,01:17:53.980495
system,7888.0,cpu,VM10-1-9-207,1,01:17:53.980500
system,7764.0,cpu,VM10-1-9-207,2,01:17:53.980501
system,7154.0,cpu,VM10-1-9-207,3,01:17:53.980503
wait,3432.0,cpu,VM10-1-9-207,0,01:17:53.980504
wait,4418.0,cpu,VM10-1-9-207,1,01:17:53.980505
wait,4224.0,cpu,VM10-1-9-207,2,01:17:53.980506
wait,3702.0,cpu,VM10-1-9-207,3,01:17:53.980507
nice,32.0,cpu,VM10-1-9-207,0,01:17:53.980511
nice,0.0,cpu,VM10-1-9-207,1,01:17:53.980513
nice,7516.0,cpu,VM10-1-9-207,2,01:17:53.980514
nice,0.0,cpu,VM10-1-9-207,3,01:17:53.980514
interrupt,0.0,cpu,VM10-1-9-207,0,01:17:53.980516
interrupt,0.0,cpu,VM10-1-9-207,1,01:17:53.980517
interrupt,0.0,cpu,VM10-1-9-207,2,01:17:53.980519
interrupt,0.0,cpu,VM10-1-9-207,3,01:17:53.980520
softirq,238.0,cpu,VM10-1-9-207,0,01:17:53.980521
softirq,120.0,cpu,VM10-1-9-207,1,01:17:53.980522
softirq,233.0,cpu,VM10-1-9-207,2,01:17:53.980531
softirq,231.0,cpu,VM10-1-9-207,3,01:17:53.980532
steal,67.0,cpu,VM10-1-9-207,0,01:17:53.980533
steal,70.0,cpu,VM10-1-9-207,1,01:17:53.980534
steal,236.0,cpu,VM10-1-9-207,2,01:17:53.980535
steal,168.0,cpu,VM10-1-9-207,3,01:17:53.980536
idle,5896910.0,cpu,VM10-1-9-207,0,01:17:53.980538
idle,5886470.0,cpu,VM10-1-9-207,1,01:17:53.980541
idle,5895451.0,cpu,VM10-1-9-207,2,01:17:53.980543
idle,5916452.0,cpu,VM10-1-9-207,3,01:17:53.980544
user,126092.0,cpu,VM10-1-9-207,0,01:18:03.961066
user,133358.0,cpu,VM10-1-9-207,1,01:18:03.961081
user,113670.0,cpu,VM10-1-9-207,2,01:18:03.961099
user,103408.0,cpu,VM10-1-9-207,3,01:18:03.961108
system,6112.0,cpu,VM10-1-9-207,0,01:18:03.961118
system,7888.0,cpu,VM10-1-9-207,1,01:18:03.961132
system,7764.0,cpu,VM10-1-9-207,2,01:18:03.961133
system,7154.0,cpu,VM10-1-9-207,3,01:18:03.961138
wait,3432.0,cpu,VM10-1-9-207,0,01:18:03.961139
wait,4420.0,cpu,VM10-1-9-207,1,01:18:03.961140
wait,4224.0,cpu,VM10-1-9-207,2,01:18:03.961141
wait,3703.0,cpu,VM10-1-9-207,3,01:18:03.961142
nice,32.0,cpu,VM10-1-9-207,0,01:18:03.961142
nice,0.0,cpu,VM10-1-9-207,1,01:18:03.961143
nice,7516.0,cpu,VM10-1-9-207,2,01:18:03.961143
nice,0.0,cpu,VM10-1-9-207,3,01:18:03.961145
interrupt,0.0,cpu,VM10-1-9-207,0,01:18:03.961145
interrupt,0.0,cpu,VM10-1-9-207,1,01:18:03.961146
interrupt,0.0,cpu,VM10-1-9-207,2,01:18:03.961147
interrupt,0.0,cpu,VM10-1-9-207,3,01:18:03.961152
softirq,238.0,cpu,VM10-1-9-207,0,01:18:03.961154
softirq,120.0,cpu,VM10-1-9-207,1,01:18:03.961155
softirq,233.0,cpu,VM10-1-9-207,2,01:18:03.961156
softirq,231.0,cpu,VM10-1-9-207,3,01:18:03.961157
steal,67.0,cpu,VM10-1-9-207,0,01:18:03.961157
steal,70.0,cpu,VM10-1-9-207,1,01:18:03.961158
steal,236.0,cpu,VM10-1-9-207,2,01:18:03.961159
steal,168.0,cpu,VM10-1-9-207,3,01:18:03.961159
idle,5897907.0,cpu,VM10-1-9-207,0,01:18:03.961160
idle,5887465.0,cpu,VM10-1-9-207,1,01:18:03.961161
idle,5895451.0,cpu,VM10-1-9-207,2,01:18:03.961163
idle,5917449.0,cpu,VM10-1-9-207,3,01:18:03.961164
user,126092.0,cpu,VM10-1-9-207,0,01:18:13.960850
user,133360.0,cpu,VM10-1-9-207,1,01:18:13.960862
user,114669.0,cpu,VM10-1-9-207,2,01:18:13.960866
user,103408.0,cpu,VM10-1-9-207,3,01:18:13.961115
system,6112.0,cpu,VM10-1-9-207,0,01:18:13.961122
system,7890.0,cpu,VM10-1-9-207,1,01:18:13.961126
system,7765.0,cpu,VM10-1-9-207,2,01:18:13.961127
system,7154.0,cpu,VM10-1-9-207,3,01:18:13.961128
wait,3432.0,cpu,VM10-1-9-207,0,01:18:13.961128
wait,4420.0,cpu,VM10-1-9-207,1,01:18:13.961129
wait,4224.0,cpu,VM10-1-9-207,2,01:18:13.961129
wait,3703.0,cpu,VM10-1-9-207,3,01:18:13.961130
nice,32.0,cpu,VM10-1-9-207,0,01:18:13.961131
nice,0.0,cpu,VM10-1-9-207,1,01:18:13.961132
nice,7516.0,cpu,VM10-1-9-207,2,01:18:13.961132
nice,0.0,cpu,VM10-1-9-207,3,01:18:13.961133
interrupt,0.0,cpu,VM10-1-9-207,0,01:18:13.961133
interrupt,0.0,cpu,VM10-1-9-207,1,01:18:13.961134
interrupt,0.0,cpu,VM10-1-9-207,2,01:18:13.961135
interrupt,0.0,cpu,VM10-1-9-207,3,01:18:13.961136
softirq,238.0,cpu,VM10-1-9-207,0,01:18:13.961136
softirq,120.0,cpu,VM10-1-9-207,1,01:18:13.961137
softirq,233.0,cpu,VM10-1-9-207,2,01:18:13.963727
softirq,231.0,cpu,VM10-1-9-207,3,01:18:13.963739
steal,67.0,cpu,VM10-1-9-207,0,01:18:13.963740
steal,70.0,cpu,VM10-1-9-207,1,01:18:13.963741
steal,236.0,cpu,VM10-1-9-207,2,01:18:13.963742
steal,168.0,cpu,VM10-1-9-207,3,01:18:13.963743
idle,5898905.0,cpu,VM10-1-9-207,0,01:18:13.963743
idle,5888461.0,cpu,VM10-1-9-207,1,01:18:13.963818
idle,5895451.0,cpu,VM10-1-9-207,2,01:18:13.963830
idle,5918448.0,cpu,VM10-1-9-207,3,01:18:13.963895
user,126487.0,cpu,VM10-1-9-207,0,01:18:23.960868
user,133361.0,cpu,VM10-1-9-207,1,01:18:23.961141
user,114741.0,cpu,VM10-1-9-207,2,01:18:23.962232
user,103940.0,cpu,VM10-1-9-207,3,01:18:23.962330
system,6112.0,cpu,VM10-1-9-207,0,01:18:23.962345
system,7894.0,cpu,VM10-1-9-207,1,01:18:23.962363
system,7766.0,cpu,VM10-1-9-207,2,01:18:23.962374
system,7154.0,cpu,VM10-1-9-207,3,01:18:23.962375
wait,3433.0,cpu,VM10-1-9-207,0,01:18:23.962376
wait,4422.0,cpu,VM10-1-9-207,1,01:18:23.962379
wait,4224.0,cpu,VM10-1-9-207,2,01:18:23.962395
wait,3703.0,cpu,VM10-1-9-207,3,01:18:23.962408
nice,32.0,cpu,VM10-1-9-207,0,01:18:23.962409
nice,0.0,cpu,VM10-1-9-207,1,01:18:23.962410
nice,7516.0,cpu,VM10-1-9-207,2,01:18:23.962411
nice,0.0,cpu,VM10-1-9-207,3,01:18:23.962412
interrupt,0.0,cpu,VM10-1-9-207,0,01:18:23.962413
interrupt,0.0,cpu,VM10-1-9-207,1,01:18:23.962413
interrupt,0.0,cpu,VM10-1-9-207,2,01:18:23.962414
interrupt,0.0,cpu,VM10-1-9-207,3,01:18:23.962415
softirq,238.0,cpu,VM10-1-9-207,0,01:18:23.962415
softirq,120.0,cpu,VM10-1-9-207,1,01:18:23.962416
softirq,233.0,cpu,VM10-1-9-207,2,01:18:23.962417
softirq,232.0,cpu,VM10-1-9-207,3,01:18:23.962418
steal,67.0,cpu,VM10-1-9-207,0,01:18:23.962418
steal,70.0,cpu,VM10-1-9-207,1,01:18:23.962419
steal,236.0,cpu,VM10-1-9-207,2,01:18:23.962420
steal,168.0,cpu,VM10-1-9-207,3,01:18:23.962420
idle,5899508.0,cpu,VM10-1-9-207,0,01:18:23.962420
idle,5889454.0,cpu,VM10-1-9-207,1,01:18:23.962421
idle,5896378.0,cpu,VM10-1-9-207,2,01:18:23.962422
idle,5918914.0,cpu,VM10-1-9-207,3,01:18:23.962520
user,127092.0,cpu,VM10-1-9-207,0,01:18:33.960960
user,133362.0,cpu,VM10-1-9-207,1,01:18:33.960975
user,114742.0,cpu,VM10-1-9-207,2,01:18:33.960997
user,104335.0,cpu,VM10-1-9-207,3,01:18:33.961004
system,6112.0,cpu,VM10-1-9-207,0,01:18:33.961010
system,7894.0,cpu,VM10-1-9-207,1,01:18:33.961024
system,7766.0,cpu,VM10-1-9-207,2,01:18:33.961025
system,7155.0,cpu,VM10-1-9-207,3,01:18:33.961027
wait,3433.0,cpu,VM10-1-9-207,0,01:18:33.961028
wait,4422.0,cpu,VM10-1-9-207,1,01:18:33.961028
wait,4224.0,cpu,VM10-1-9-207,2,01:18:33.961029
wait,3703.0,cpu,VM10-1-9-207,3,01:18:33.961038
nice,32.0,cpu,VM10-1-9-207,0,01:18:33.961039
nice,0.0,cpu,VM10-1-9-207,1,01:18:33.961039
nice,7516.0,cpu,VM10-1-9-207,2,01:18:33.961040
nice,0.0,cpu,VM10-1-9-207,3,01:18:33.961041
interrupt,0.0,cpu,VM10-1-9-207,0,01:18:33.961042
interrupt,0.0,cpu,VM10-1-9-207,1,01:18:33.961043
interrupt,0.0,cpu,VM10-1-9-207,2,01:18:33.961045
interrupt,0.0,cpu,VM10-1-9-207,3,01:18:33.961046
softirq,238.0,cpu,VM10-1-9-207,0,01:18:33.961046
softirq,120.0,cpu,VM10-1-9-207,1,01:18:33.961047
softirq,233.0,cpu,VM10-1-9-207,2,01:18:33.961048
softirq,232.0,cpu,VM10-1-9-207,3,01:18:33.961049
steal,67.0,cpu,VM10-1-9-207,0,01:18:33.961050
steal,70.0,cpu,VM10-1-9-207,1,01:18:33.961050
steal,236.0,cpu,VM10-1-9-207,2,01:18:33.961051
steal,168.0,cpu,VM10-1-9-207,3,01:18:33.961052
idle,5899900.0,cpu,VM10-1-9-207,0,01:18:33.961053
idle,5890448.0,cpu,VM10-1-9-207,1,01:18:33.961054
idle,5897372.0,cpu,VM10-1-9-207,2,01:18:33.961055
idle,5919518.0,cpu,VM10-1-9-207,3,01:18:33.961056
user,127092.0,cpu,VM10-1-9-207,0,01:18:43.962378
user,133364.0,cpu,VM10-1-9-207,1,01:18:43.962397
user,114742.0,cpu,VM10-1-9-207,2,01:18:43.962413
user,105335.0,cpu,VM10-1-9-207,3,01:18:43.962431
system,6113.0,cpu,VM10-1-9-207,0,01:18:43.962456
system,7896.0,cpu,VM10-1-9-207,1,01:18:43.962500
system,7766.0,cpu,VM10-1-9-207,2,01:18:43.962533
system,7155.0,cpu,VM10-1-9-207,3,01:18:43.962543
wait,3433.0,cpu,VM10-1-9-207,0,01:18:43.962567
wait,4422.0,cpu,VM10-1-9-207,1,01:18:43.962582
wait,4224.0,cpu,VM10-1-9-207,2,01:18:43.962652
wait,3703.0,cpu,VM10-1-9-207,3,01:18:43.962667
nice,32.0,cpu,VM10-1-9-207,0,01:18:43.962687
nice,0.0,cpu,VM10-1-9-207,1,01:18:43.962703
nice,7516.0,cpu,VM10-1-9-207,2,01:18:43.962724
nice,0.0,cpu,VM10-1-9-207,3,01:18:43.962739
interrupt,0.0,cpu,VM10-1-9-207,0,01:18:43.962759
interrupt,0.0,cpu,VM10-1-9-207,1,01:18:43.962774
interrupt,0.0,cpu,VM10-1-9-207,2,01:18:43.962794
interrupt,0.0,cpu,VM10-1-9-207,3,01:18:43.962809
softirq,238.0,cpu,VM10-1-9-207,0,01:18:43.962829
softirq,120.0,cpu,VM10-1-9-207,1,01:18:43.962864
softirq,235.0,cpu,VM10-1-9-207,2,01:18:43.962873
softirq,232.0,cpu,VM10-1-9-207,3,01:18:43.962888
steal,67.0,cpu,VM10-1-9-207,0,01:18:43.962896
steal,70.0,cpu,VM10-1-9-207,1,01:18:43.962952
steal,236.0,cpu,VM10-1-9-207,2,01:18:43.962962
steal,169.0,cpu,VM10-1-9-207,3,01:18:43.962976
idle,5900898.0,cpu,VM10-1-9-207,0,01:18:43.963039
idle,5891445.0,cpu,VM10-1-9-207,1,01:18:43.963049
idle,5898370.0,cpu,VM10-1-9-207,2,01:18:43.963063
idle,5919518.0,cpu,VM10-1-9-207,3,01:18:43.963104
user,127093.0,cpu,VM10-1-9-207,0,01:18:53.963378
user,133365.0,cpu,VM10-1-9-207,1,01:18:53.963391
user,114743.0,cpu,VM10-1-9-207,2,01:18:53.963403
user,106335.0,cpu,VM10-1-9-207,3,01:18:53.963438
system,6113.0,cpu,VM10-1-9-207,0,01:18:53.963515
system,7897.0,cpu,VM10-1-9-207,1,01:18:53.963527
system,7767.0,cpu,VM10-1-9-207,2,01:18:53.963528
system,7155.0,cpu,VM10-1-9-207,3,01:18:53.963530
wait,3434.0,cpu,VM10-1-9-207,0,01:18:53.963531
wait,4422.0,cpu,VM10-1-9-207,1,01:18:53.963532
wait,4224.0,cpu,VM10-1-9-207,2,01:18:53.963533
wait,3703.0,cpu,VM10-1-9-207,3,01:18:53.963535
nice,32.0,cpu,VM10-1-9-207,0,01:18:53.963536
nice,0.0,cpu,VM10-1-9-207,1,01:18:53.963537
nice,7516.0,cpu,VM10-1-9-207,2,01:18:53.963538
nice,0.0,cpu,VM10-1-9-207,3,01:18:53.963539
interrupt,0.0,cpu,VM10-1-9-207,0,01:18:53.963541
interrupt,0.0,cpu,VM10-1-9-207,1,01:18:53.963542
interrupt,0.0,cpu,VM10-1-9-207,2,01:18:53.963543
interrupt,0.0,cpu,VM10-1-9-207,3,01:18:53.963544
softirq,238.0,cpu,VM10-1-9-207,0,01:18:53.963545
softirq,120.0,cpu,VM10-1-9-207,1,01:18:53.963546
softirq,235.0,cpu,VM10-1-9-207,2,01:18:53.963547
softirq,232.0,cpu,VM10-1-9-207,3,01:18:53.963548
steal,67.0,cpu,VM10-1-9-207,0,01:18:53.963549
steal,70.0,cpu,VM10-1-9-207,1,01:18:53.963551
steal,236.0,cpu,VM10-1-9-207,2,01:18:53.963551
steal,169.0,cpu,VM10-1-9-207,3,01:18:53.963552
idle,5901896.0,cpu,VM10-1-9-207,0,01:18:53.963553
idle,5892442.0,cpu,VM10-1-9-207,1,01:18:53.963555
idle,5899368.0,cpu,VM10-1-9-207,2,01:18:53.963556
idle,5919518.0,cpu,VM10-1-9-207,3,01:18:53.963557
user,127094.0,cpu,VM10-1-9-207,0,01:19:03.960851
user,133366.0,cpu,VM10-1-9-207,1,01:19:03.960864
user,114744.0,cpu,VM10-1-9-207,2,01:19:03.960868
user,107334.0,cpu,VM10-1-9-207,3,01:19:03.960876
system,6113.0,cpu,VM10-1-9-207,0,01:19:03.960880
system,7898.0,cpu,VM10-1-9-207,1,01:19:03.960950
system,7768.0,cpu,VM10-1-9-207,2,01:19:03.960951
system,7155.0,cpu,VM10-1-9-207,3,01:19:03.960952
wait,3434.0,cpu,VM10-1-9-207,0,01:19:03.960953
wait,4424.0,cpu,VM10-1-9-207,1,01:19:03.960953
wait,4224.0,cpu,VM10-1-9-207,2,01:19:03.960954
wait,3703.0,cpu,VM10-1-9-207,3,01:19:03.960955
nice,32.0,cpu,VM10-1-9-207,0,01:19:03.960955
nice,0.0,cpu,VM10-1-9-207,1,01:19:03.960956
nice,7516.0,cpu,VM10-1-9-207,2,01:19:03.960959
nice,0.0,cpu,VM10-1-9-207,3,01:19:03.960960
interrupt,0.0,cpu,VM10-1-9-207,0,01:19:03.961040
interrupt,0.0,cpu,VM10-1-9-207,1,01:19:03.961041
interrupt,0.0,cpu,VM10-1-9-207,2,01:19:03.961064
interrupt,0.0,cpu,VM10-1-9-207,3,01:19:03.961065
softirq,238.0,cpu,VM10-1-9-207,0,01:19:03.961066
softirq,120.0,cpu,VM10-1-9-207,1,01:19:03.961066
softirq,235.0,cpu,VM10-1-9-207,2,01:19:03.961072
softirq,232.0,cpu,VM10-1-9-207,3,01:19:03.961073
steal,67.0,cpu,VM10-1-9-207,0,01:19:03.961083
steal,70.0,cpu,VM10-1-9-207,1,01:19:03.961084
steal,236.0,cpu,VM10-1-9-207,2,01:19:03.961084
steal,169.0,cpu,VM10-1-9-207,3,01:19:03.961146
idle,5902894.0,cpu,VM10-1-9-207,0,01:19:03.961148
idle,5893438.0,cpu,VM10-1-9-207,1,01:19:03.961149
idle,5900364.0,cpu,VM10-1-9-207,2,01:19:03.961149
idle,5919518.0,cpu,VM10-1-9-207,3,01:19:03.961166
user,127094.0,cpu,VM10-1-9-207,0,01:19:13.969366
user,133367.0,cpu,VM10-1-9-207,1,01:19:13.969415
user,114745.0,cpu,VM10-1-9-207,2,01:19:13.969433
user,108334.0,cpu,VM10-1-9-207,3,01:19:13.969436
system,6114.0,cpu,VM10-1-9-207,0,01:19:13.969440
system,7899.0,cpu,VM10-1-9-207,1,01:19:13.969440
system,7768.0,cpu,VM10-1-9-207,2,01:19:13.969441
system,7155.0,cpu,VM10-1-9-207,3,01:19:13.969442
wait,3434.0,cpu,VM10-1-9-207,0,01:19:13.969443
wait,4424.0,cpu,VM10-1-9-207,1,01:19:13.969443
