instance,value,host,time,type,type_instance
0,284.0,VM10-1-9-207,02:44:56.752557,cpu,softirq
1,143.0,VM10-1-9-207,02:44:56.752558,cpu,softirq
2,258.0,VM10-1-9-207,02:44:56.752558,cpu,softirq
3,270.0,VM10-1-9-207,02:44:56.752559,cpu,softirq
0,85.0,VM10-1-9-207,02:44:56.752560,cpu,steal
1,97.0,VM10-1-9-207,02:44:56.752561,cpu,steal
2,262.0,VM10-1-9-207,02:44:56.752561,cpu,steal
3,220.0,VM10-1-9-207,02:44:56.752562,cpu,steal
0,6330630.0,VM10-1-9-207,02:44:56.752563,cpu,idle
1,6289743.0,VM10-1-9-207,02:44:56.752563,cpu,idle
2,6328362.0,VM10-1-9-207,02:44:56.752564,cpu,idle
3,6261568.0,VM10-1-9-207,02:44:56.752565,cpu,idle
0,213126.0,VM10-1-9-207,02:45:06.752566,cpu,user
1,251990.0,VM10-1-9-207,02:45:06.752577,cpu,user
2,200154.0,VM10-1-9-207,02:45:06.752581,cpu,user
3,279145.0,VM10-1-9-207,02:45:06.752585,cpu,user
0,6953.0,VM10-1-9-207,02:45:06.752589,cpu,system
1,8816.0,VM10-1-9-207,02:45:06.752597,cpu,system
2,8730.0,VM10-1-9-207,02:45:06.752598,cpu,system
3,7957.0,VM10-1-9-207,02:45:06.752598,cpu,system
0,3762.0,VM10-1-9-207,02:45:06.752599,cpu,wait
1,4524.0,VM10-1-9-207,02:45:06.752599,cpu,wait
2,4526.0,VM10-1-9-207,02:45:06.752599,cpu,wait
3,3872.0,VM10-1-9-207,02:45:06.752600,cpu,wait
0,32.0,VM10-1-9-207,02:45:06.752600,cpu,nice
1,0.0,VM10-1-9-207,02:45:06.752601,cpu,nice
2,7516.0,VM10-1-9-207,02:45:06.752602,cpu,nice
3,0.0,VM10-1-9-207,02:45:06.752602,cpu,nice
0,0.0,VM10-1-9-207,02:45:06.752603,cpu,interrupt
1,0.0,VM10-1-9-207,02:45:06.752603,cpu,interrupt
2,0.0,VM10-1-9-207,02:45:06.752604,cpu,interrupt
3,0.0,VM10-1-9-207,02:45:06.752605,cpu,interrupt
0,284.0,VM10-1-9-207,02:45:06.752605,cpu,softirq
1,143.0,VM10-1-9-207,02:45:06.752605,cpu,softirq
2,258.0,VM10-1-9-207,02:45:06.752606,cpu,softirq
3,270.0,VM10-1-9-207,02:45:06.752607,cpu,softirq
0,85.0,VM10-1-9-207,02:45:06.752607,cpu,steal
1,97.0,VM10-1-9-207,02:45:06.752608,cpu,steal
2,262.0,VM10-1-9-207,02:45:06.752608,cpu,steal
3,220.0,VM10-1-9-207,02:45:06.752609,cpu,steal
0,6331629.0,VM10-1-9-207,02:45:06.752609,cpu,idle
1,6289743.0,VM10-1-9-207,02:45:06.752610,cpu,idle
2,6329357.0,VM10-1-9-207,02:45:06.752610,cpu,idle
3,6262567.0,VM10-1-9-207,02:45:06.752611,cpu,idle
0,213127.0,VM10-1-9-207,02:45:16.752446,cpu,user
1,252989.0,VM10-1-9-207,02:45:16.752461,cpu,user
2,200157.0,VM10-1-9-207,02:45:16.752468,cpu,user
3,279145.0,VM10-1-9-207,02:45:16.752474,cpu,user
0,6953.0,VM10-1-9-207,02:45:16.752480,cpu,system
1,8816.0,VM10-1-9-207,02:45:16.752489,cpu,system
2,8732.0,VM10-1-9-207,02:45:16.752490,cpu,system
3,7957.0,VM10-1-9-207,02:45:16.752490,cpu,system
0,3762.0,VM10-1-9-207,02:45:16.752491,cpu,wait
1,4524.0,VM10-1-9-207,02:45:16.752491,cpu,wait
2,4528.0,VM10-1-9-207,02:45:16.752492,cpu,wait
3,3872.0,VM10-1-9-207,02:45:16.752493,cpu,wait
0,32.0,VM10-1-9-207,02:45:16.752494,cpu,nice
1,0.0,VM10-1-9-207,02:45:16.752494,cpu,nice
2,7516.0,VM10-1-9-207,02:45:16.752495,cpu,nice
3,0.0,VM10-1-9-207,02:45:16.752495,cpu,nice
0,0.0,VM10-1-9-207,02:45:16.752496,cpu,interrupt
1,0.0,VM10-1-9-207,02:45:16.752497,cpu,interrupt
2,0.0,VM10-1-9-207,02:45:16.752498,cpu,interrupt
3,0.0,VM10-1-9-207,02:45:16.752498,cpu,interrupt
0,284.0,VM10-1-9-207,02:45:16.752499,cpu,softirq
1,143.0,VM10-1-9-207,02:45:16.752500,cpu,softirq
2,258.0,VM10-1-9-207,02:45:16.752501,cpu,softirq
3,270.0,VM10-1-9-207,02:45:16.752501,cpu,softirq
0,85.0,VM10-1-9-207,02:45:16.752502,cpu,steal
1,97.0,VM10-1-9-207,02:45:16.752502,cpu,steal
2,262.0,VM10-1-9-207,02:45:16.752503,cpu,steal
3,221.0,VM10-1-9-207,02:45:16.752504,cpu,steal
0,6332626.0,VM10-1-9-207,02:45:16.752505,cpu,idle
1,6289743.0,VM10-1-9-207,02:45:16.752505,cpu,idle
2,6330350.0,VM10-1-9-207,02:45:16.752506,cpu,idle
3,6263565.0,VM10-1-9-207,02:45:16.752506,cpu,idle
0,213127.0,VM10-1-9-207,02:45:26.752456,cpu,user
1,253989.0,VM10-1-9-207,02:45:26.752465,cpu,user
2,200159.0,VM10-1-9-207,02:45:26.752470,cpu,user
3,279146.0,VM10-1-9-207,02:45:26.752474,cpu,user
0,6954.0,VM10-1-9-207,02:45:26.752483,cpu,system
1,8817.0,VM10-1-9-207,02:45:26.752487,cpu,system
2,8734.0,VM10-1-9-207,02:45:26.752487,cpu,system
3,7957.0,VM10-1-9-207,02:45:26.752488,cpu,system
0,3763.0,VM10-1-9-207,02:45:26.752489,cpu,wait
1,4524.0,VM10-1-9-207,02:45:26.752489,cpu,wait
2,4529.0,VM10-1-9-207,02:45:26.752490,cpu,wait
3,3872.0,VM10-1-9-207,02:45:26.752490,cpu,wait
0,32.0,VM10-1-9-207,02:45:26.752491,cpu,nice
1,0.0,VM10-1-9-207,02:45:26.752491,cpu,nice
2,7516.0,VM10-1-9-207,02:45:26.752492,cpu,nice
3,0.0,VM10-1-9-207,02:45:26.752492,cpu,nice
0,0.0,VM10-1-9-207,02:45:26.752495,cpu,interrupt
1,0.0,VM10-1-9-207,02:45:26.752496,cpu,interrupt
2,0.0,VM10-1-9-207,02:45:26.752497,cpu,interrupt
3,0.0,VM10-1-9-207,02:45:26.752498,cpu,interrupt
0,284.0,VM10-1-9-207,02:45:26.752499,cpu,softirq
1,143.0,VM10-1-9-207,02:45:26.752499,cpu,softirq
2,258.0,VM10-1-9-207,02:45:26.752500,cpu,softirq
3,270.0,VM10-1-9-207,02:45:26.752501,cpu,softirq
0,85.0,VM10-1-9-207,02:45:26.752501,cpu,steal
1,97.0,VM10-1-9-207,02:45:26.752502,cpu,steal
2,262.0,VM10-1-9-207,02:45:26.752503,cpu,steal
3,221.0,VM10-1-9-207,02:45:26.752503,cpu,steal
0,6333623.0,VM10-1-9-207,02:45:26.752504,cpu,idle
1,6289743.0,VM10-1-9-207,02:45:26.752505,cpu,idle
2,6331344.0,VM10-1-9-207,02:45:26.752505,cpu,idle
3,6264563.0,VM10-1-9-207,02:45:26.752506,cpu,idle
0,213127.0,VM10-1-9-207,02:45:36.752474,cpu,user
1,254988.0,VM10-1-9-207,02:45:36.752556,cpu,user
2,200160.0,VM10-1-9-207,02:45:36.752978,cpu,user
3,279146.0,VM10-1-9-207,02:45:36.752985,cpu,user
0,6955.0,VM10-1-9-207,02:45:36.752998,cpu,system
1,8817.0,VM10-1-9-207,02:45:36.753068,cpu,system
2,8735.0,VM10-1-9-207,02:45:36.753098,cpu,system
3,7958.0,VM10-1-9-207,02:45:36.753122,cpu,system
0,3763.0,VM10-1-9-207,02:45:36.753134,cpu,wait
1,4524.0,VM10-1-9-207,02:45:36.753145,cpu,wait
2,4529.0,VM10-1-9-207,02:45:36.753189,cpu,wait
3,3872.0,VM10-1-9-207,02:45:36.753336,cpu,wait
0,32.0,VM10-1-9-207,02:45:36.753344,cpu,nice
1,0.0,VM10-1-9-207,02:45:36.753355,cpu,nice
2,7516.0,VM10-1-9-207,02:45:36.753398,cpu,nice
3,0.0,VM10-1-9-207,02:45:36.753425,cpu,nice
0,0.0,VM10-1-9-207,02:45:36.753448,cpu,interrupt
1,0.0,VM10-1-9-207,02:45:36.753454,cpu,interrupt
2,0.0,VM10-1-9-207,02:45:36.753466,cpu,interrupt
3,0.0,VM10-1-9-207,02:45:36.753518,cpu,interrupt
0,284.0,VM10-1-9-207,02:45:36.753542,cpu,softirq
1,143.0,VM10-1-9-207,02:45:36.753565,cpu,softirq
2,258.0,VM10-1-9-207,02:45:36.753587,cpu,softirq
3,270.0,VM10-1-9-207,02:45:36.753593,cpu,softirq
0,85.0,VM10-1-9-207,02:45:36.753605,cpu,steal
1,97.0,VM10-1-9-207,02:45:36.753649,cpu,steal
2,262.0,VM10-1-9-207,02:45:36.753672,cpu,steal
3,221.0,VM10-1-9-207,02:45:36.753695,cpu,steal
0,6334621.0,VM10-1-9-207,02:45:36.753700,cpu,idle
1,6289743.0,VM10-1-9-207,02:45:36.753712,cpu,idle
2,6332340.0,VM10-1-9-207,02:45:36.753954,cpu,idle
3,6265560.0,VM10-1-9-207,02:45:36.753973,cpu,idle
0,213129.0,VM10-1-9-207,02:45:46.753655,cpu,user
1,255988.0,VM10-1-9-207,02:45:46.754402,cpu,user
2,200161.0,VM10-1-9-207,02:45:46.754449,cpu,user
3,279146.0,VM10-1-9-207,02:45:46.754470,cpu,user
0,6955.0,VM10-1-9-207,02:45:46.754491,cpu,system
1,8817.0,VM10-1-9-207,02:45:46.754498,cpu,system
2,8736.0,VM10-1-9-207,02:45:46.754521,cpu,system
3,7959.0,VM10-1-9-207,02:45:46.754616,cpu,system
0,3764.0,VM10-1-9-207,02:45:46.754647,cpu,wait
1,4524.0,VM10-1-9-207,02:45:46.754671,cpu,wait
2,4529.0,VM10-1-9-207,02:45:46.754678,cpu,wait
3,3872.0,VM10-1-9-207,02:45:46.754689,cpu,wait
0,32.0,VM10-1-9-207,02:45:46.754743,cpu,nice
1,0.0,VM10-1-9-207,02:45:46.754766,cpu,nice
2,7516.0,VM10-1-9-207,02:45:46.754791,cpu,nice
3,0.0,VM10-1-9-207,02:45:46.754797,cpu,nice
0,0.0,VM10-1-9-207,02:45:46.754809,cpu,interrupt
1,0.0,VM10-1-9-207,02:45:46.754850,cpu,interrupt
2,0.0,VM10-1-9-207,02:45:46.754873,cpu,interrupt
3,0.0,VM10-1-9-207,02:45:46.754905,cpu,interrupt
0,284.0,VM10-1-9-207,02:45:46.754911,cpu,softirq
1,143.0,VM10-1-9-207,02:45:46.754955,cpu,softirq
2,258.0,VM10-1-9-207,02:45:46.754994,cpu,softirq
3,270.0,VM10-1-9-207,02:45:46.755016,cpu,softirq
0,85.0,VM10-1-9-207,02:45:46.755037,cpu,steal
1,97.0,VM10-1-9-207,02:45:46.755069,cpu,steal
2,262.0,VM10-1-9-207,02:45:46.755076,cpu,steal
3,221.0,VM10-1-9-207,02:45:46.755087,cpu,steal
0,6335618.0,VM10-1-9-207,02:45:46.755129,cpu,idle
1,6289743.0,VM10-1-9-207,02:45:46.755151,cpu,idle
2,6333335.0,VM10-1-9-207,02:45:46.755172,cpu,idle
3,6266559.0,VM10-1-9-207,02:45:46.755178,cpu,idle
0,213129.0,VM10-1-9-207,02:45:56.752467,cpu,user
1,256988.0,VM10-1-9-207,02:45:56.752480,cpu,user
2,200161.0,VM10-1-9-207,02:45:56.752504,cpu,user
3,279146.0,VM10-1-9-207,02:45:56.752614,cpu,user
0,6956.0,VM10-1-9-207,02:45:56.752649,cpu,system
1,8817.0,VM10-1-9-207,02:45:56.752680,cpu,system
2,8739.0,VM10-1-9-207,02:45:56.752689,cpu,system
3,7959.0,VM10-1-9-207,02:45:56.754410,cpu,system
0,3764.0,VM10-1-9-207,02:45:56.754419,cpu,wait
1,4524.0,VM10-1-9-207,02:45:56.754436,cpu,wait
2,4532.0,VM10-1-9-207,02:45:56.754518,cpu,wait
3,3872.0,VM10-1-9-207,02:45:56.754547,cpu,wait
0,32.0,VM10-1-9-207,02:45:56.754573,cpu,nice
1,0.0,VM10-1-9-207,02:45:56.754582,cpu,nice
2,7516.0,VM10-1-9-207,02:45:56.754599,cpu,nice
3,0.0,VM10-1-9-207,02:45:56.754665,cpu,nice
0,0.0,VM10-1-9-207,02:45:56.754693,cpu,interrupt
1,0.0,VM10-1-9-207,02:45:56.754719,cpu,interrupt
2,0.0,VM10-1-9-207,02:45:56.754728,cpu,interrupt
3,0.0,VM10-1-9-207,02:45:56.754745,cpu,interrupt
0,284.0,VM10-1-9-207,02:45:56.754813,cpu,softirq
1,143.0,VM10-1-9-207,02:45:56.754840,cpu,softirq
2,258.0,VM10-1-9-207,02:45:56.754868,cpu,softirq
3,270.0,VM10-1-9-207,02:45:56.754876,cpu,softirq
0,85.0,VM10-1-9-207,02:45:56.754894,cpu,steal
1,97.0,VM10-1-9-207,02:45:56.754989,cpu,steal
2,262.0,VM10-1-9-207,02:45:56.755018,cpu,steal
3,221.0,VM10-1-9-207,02:45:56.755049,cpu,steal
0,6336615.0,VM10-1-9-207,02:45:56.755058,cpu,idle
1,6289743.0,VM10-1-9-207,02:45:56.755075,cpu,idle
2,6334328.0,VM10-1-9-207,02:45:56.755137,cpu,idle
3,6267558.0,VM10-1-9-207,02:45:56.755185,cpu,idle
0,213129.0,VM10-1-9-207,02:46:06.752491,cpu,user
1,257988.0,VM10-1-9-207,02:46:06.752505,cpu,user
2,200163.0,VM10-1-9-207,02:46:06.752617,cpu,user
3,279146.0,VM10-1-9-207,02:46:06.752637,cpu,user
0,6956.0,VM10-1-9-207,02:46:06.754831,cpu,system
1,8817.0,VM10-1-9-207,02:46:06.754842,cpu,system
2,8740.0,VM10-1-9-207,02:46:06.754927,cpu,system
3,7960.0,VM10-1-9-207,02:46:06.754966,cpu,system
0,3765.0,VM10-1-9-207,02:46:06.754998,cpu,wait
1,4524.0,VM10-1-9-207,02:46:06.755030,cpu,wait
2,4532.0,VM10-1-9-207,02:46:06.755057,cpu,wait
3,3872.0,VM10-1-9-207,02:46:06.755085,cpu,wait
0,32.0,VM10-1-9-207,02:46:06.755094,cpu,nice
1,0.0,VM10-1-9-207,02:46:06.755109,cpu,nice
2,7516.0,VM10-1-9-207,02:46:06.755162,cpu,nice
3,0.0,VM10-1-9-207,02:46:06.755189,cpu,nice
0,0.0,VM10-1-9-207,02:46:06.755222,cpu,interrupt
1,0.0,VM10-1-9-207,02:46:06.755230,cpu,interrupt
2,0.0,VM10-1-9-207,02:46:06.755251,cpu,interrupt
3,0.0,VM10-1-9-207,02:46:06.755310,cpu,interrupt
0,284.0,VM10-1-9-207,02:46:06.755338,cpu,softirq
1,143.0,VM10-1-9-207,02:46:06.755366,cpu,softirq
2,258.0,VM10-1-9-207,02:46:06.755420,cpu,softirq
3,270.0,VM10-1-9-207,02:46:06.755451,cpu,softirq
0,85.0,VM10-1-9-207,02:46:06.755459,cpu,steal
1,97.0,VM10-1-9-207,02:46:06.755473,cpu,steal
2,262.0,VM10-1-9-207,02:46:06.755552,cpu,steal
3,221.0,VM10-1-9-207,02:46:06.755596,cpu,steal
0,6337613.0,VM10-1-9-207,02:46:06.755624,cpu,idle
1,6289743.0,VM10-1-9-207,02:46:06.755633,cpu,idle
2,6335323.0,VM10-1-9-207,02:46:06.755647,cpu,idle
3,6268557.0,VM10-1-9-207,02:46:06.755702,cpu,idle
0,213130.0,VM10-1-9-207,02:46:16.752412,cpu,user
1,258988.0,VM10-1-9-207,02:46:16.752424,cpu,user
2,200164.0,VM10-1-9-207,02:46:16.752481,cpu,user
3,279147.0,VM10-1-9-207,02:46:16.752561,cpu,user
0,6957.0,VM10-1-9-207,02:46:16.752608,cpu,system
1,8817.0,VM10-1-9-207,02:46:16.752634,cpu,system
2,8743.0,VM10-1-9-207,02:46:16.752641,cpu,system
3,7960.0,VM10-1-9-207,02:46:16.752653,cpu,system
0,3765.0,VM10-1-9-207,02:46:16.752696,cpu,wait
1,4524.0,VM10-1-9-207,02:46:16.752719,cpu,wait
2,4532.0,VM10-1-9-207,02:46:16.752799,cpu,wait
3,3872.0,VM10-1-9-207,02:46:16.752805,cpu,wait
0,32.0,VM10-1-9-207,02:46:16.752817,cpu,nice
1,0.0,VM10-1-9-207,02:46:16.752861,cpu,nice
2,7516.0,VM10-1-9-207,02:46:16.752884,cpu,nice
3,0.0,VM10-1-9-207,02:46:16.755146,cpu,nice
0,0.0,VM10-1-9-207,02:46:16.755177,cpu,interrupt
1,0.0,VM10-1-9-207,02:46:16.755215,cpu,interrupt
2,0.0,VM10-1-9-207,02:46:16.755259,cpu,interrupt
3,0.0,VM10-1-9-207,02:46:16.755317,cpu,interrupt
0,284.0,VM10-1-9-207,02:46:16.755326,cpu,softirq
1,143.0,VM10-1-9-207,02:46:16.755359,cpu,softirq
2,258.0,VM10-1-9-207,02:46:16.755385,cpu,softirq
3,270.0,VM10-1-9-207,02:46:16.755407,cpu,softirq
0,85.0,VM10-1-9-207,02:46:16.755436,cpu,steal
1,97.0,VM10-1-9-207,02:46:16.755458,cpu,steal
2,262.0,VM10-1-9-207,02:46:16.755465,cpu,steal
3,221.0,VM10-1-9-207,02:46:16.755476,cpu,steal
0,6338610.0,VM10-1-9-207,02:46:16.755530,cpu,idle
1,6289743.0,VM10-1-9-207,02:46:16.755580,cpu,idle
2,6336318.0,VM10-1-9-207,02:46:16.755612,cpu,idle
3,6269555.0,VM10-1-9-207,02:46:16.755618,cpu,idle
0,213131.0,VM10-1-9-207,02:46:26.752457,cpu,user
1,259988.0,VM10-1-9-207,02:46:26.752483,cpu,user
2,200166.0,VM10-1-9-207,02:46:26.752646,cpu,user
3,279147.0,VM10-1-9-207,02:46:26.752706,cpu,user
0,6959.0,VM10-1-9-207,02:46:26.752762,cpu,system
1,8818.0,VM10-1-9-207,02:46:26.752824,cpu,system
2,8744.0,VM10-1-9-207,02:46:26.752976,cpu,system
3,7960.0,VM10-1-9-207,02:46:26.752988,cpu,system
0,3766.0,VM10-1-9-207,02:46:26.753014,cpu,wait
1,4524.0,VM10-1-9-207,02:46:26.753165,cpu,wait
2,4532.0,VM10-1-9-207,02:46:26.753370,cpu,wait
3,3872.0,VM10-1-9-207,02:46:26.753446,cpu,wait
0,32.0,VM10-1-9-207,02:46:26.753528,cpu,nice
1,0.0,VM10-1-9-207,02:46:26.753606,cpu,nice
2,7516.0,VM10-1-9-207,02:46:26.753645,cpu,nice
3,0.0,VM10-1-9-207,02:46:26.753734,cpu,nice
0,0.0,VM10-1-9-207,02:46:26.753797,cpu,interrupt
1,0.0,VM10-1-9-207,02:46:26.753838,cpu,interrupt
2,0.0,VM10-1-9-207,02:46:26.754276,cpu,interrupt
3,0.0,VM10-1-9-207,02:46:26.754296,cpu,interrupt
0,284.0,VM10-1-9-207,02:46:26.754369,cpu,softirq
1,143.0,VM10-1-9-207,02:46:26.754425,cpu,softirq
2,258.0,VM10-1-9-207,02:46:26.754465,cpu,softirq
3,270.0,VM10-1-9-207,02:46:26.755445,cpu,softirq
0,85.0,VM10-1-9-207,02:46:26.755498,cpu,steal
1,97.0,VM10-1-9-207,02:46:26.755539,cpu,steal
2,262.0,VM10-1-9-207,02:46:26.755589,cpu,steal
3,221.0,VM10-1-9-207,02:46:26.755671,cpu,steal
0,6339606.0,VM10-1-9-207,02:46:26.755730,cpu,idle
1,6289743.0,VM10-1-9-207,02:46:26.755788,cpu,idle
2,6337314.0,VM10-1-9-207,02:46:26.755828,cpu,idle
3,6270554.0,VM10-1-9-207,02:46:26.755884,cpu,idle
0,213133.0,VM10-1-9-207,02:46:36.752458,cpu,user
1,260988.0,VM10-1-9-207,02:46:36.752470,cpu,user
2,200168.0,VM10-1-9-207,02:46:36.752484,cpu,user
3,279147.0,VM10-1-9-207,02:46:36.752491,cpu,user
0,6961.0,VM10-1-9-207,02:46:36.752505,cpu,system
1,8818.0,VM10-1-9-207,02:46:36.752525,cpu,system
2,8746.0,VM10-1-9-207,02:46:36.752525,cpu,system
3,7961.0,VM10-1-9-207,02:46:36.752526,cpu,system
0,3766.0,VM10-1-9-207,02:46:36.752527,cpu,wait
1,4524.0,VM10-1-9-207,02:46:36.752528,cpu,wait
