host,time,type,value,type_instance
VM10-1-9-207,02:51:40.596632,memory,38699008.0,slab_unrecl
VM10-1-9-207,02:51:40.596632,memory,251068416.0,used
VM10-1-9-207,02:51:50.596635,memory,159076352.0,buffered
VM10-1-9-207,02:51:50.596635,memory,3786395648.0,cached
VM10-1-9-207,02:51:50.596635,memory,3811876864.0,free
VM10-1-9-207,02:51:50.596635,memory,328720384.0,slab_recl
VM10-1-9-207,02:51:50.596635,memory,38522880.0,slab_unrecl
VM10-1-9-207,02:51:50.596635,memory,251064320.0,used
VM10-1-9-207,02:52:00.597583,memory,159088640.0,buffered
VM10-1-9-207,02:52:00.597583,memory,3786399744.0,cached
VM10-1-9-207,02:52:00.597583,memory,3811778560.0,free
VM10-1-9-207,02:52:00.597583,memory,328712192.0,slab_recl
VM10-1-9-207,02:52:00.597583,memory,38440960.0,slab_unrecl
VM10-1-9-207,02:52:00.597583,memory,251236352.0,used
VM10-1-9-207,02:52:10.596909,memory,159096832.0,buffered
VM10-1-9-207,02:52:10.596909,memory,3786416128.0,cached
VM10-1-9-207,02:52:10.596909,memory,3811495936.0,free
VM10-1-9-207,02:52:10.596909,memory,328716288.0,slab_recl
VM10-1-9-207,02:52:10.596909,memory,38776832.0,slab_unrecl
VM10-1-9-207,02:52:10.596909,memory,251154432.0,used
VM10-1-9-207,02:52:20.597121,memory,159113216.0,buffered
VM10-1-9-207,02:52:20.597121,memory,3786407936.0,cached
VM10-1-9-207,02:52:20.597121,memory,3811717120.0,free
VM10-1-9-207,02:52:20.597121,memory,328716288.0,slab_recl
VM10-1-9-207,02:52:20.597121,memory,38699008.0,slab_unrecl
VM10-1-9-207,02:52:20.597121,memory,251002880.0,used
VM10-1-9-207,02:52:30.596632,memory,159117312.0,buffered
VM10-1-9-207,02:52:30.596632,memory,3786428416.0,cached
VM10-1-9-207,02:52:30.596632,memory,3811688448.0,free
VM10-1-9-207,02:52:30.596632,memory,328720384.0,slab_recl
VM10-1-9-207,02:52:30.596632,memory,38518784.0,slab_unrecl
VM10-1-9-207,02:52:30.596632,memory,251183104.0,used
VM10-1-9-207,02:52:40.596743,memory,159125504.0,buffered
VM10-1-9-207,02:52:40.596743,memory,3786436608.0,cached
VM10-1-9-207,02:52:40.596743,memory,3811717120.0,free
VM10-1-9-207,02:52:40.596743,memory,328724480.0,slab_recl
VM10-1-9-207,02:52:40.596743,memory,38404096.0,slab_unrecl
VM10-1-9-207,02:52:40.596743,memory,251248640.0,used
VM10-1-9-207,02:52:50.596603,memory,159129600.0,buffered
VM10-1-9-207,02:52:50.596603,memory,3786448896.0,cached
VM10-1-9-207,02:52:50.596603,memory,3811143680.0,free
VM10-1-9-207,02:52:50.596603,memory,328728576.0,slab_recl
VM10-1-9-207,02:52:50.596603,memory,38879232.0,slab_unrecl
VM10-1-9-207,02:52:50.596603,memory,251326464.0,used
VM10-1-9-207,02:53:00.596658,memory,159133696.0,buffered
VM10-1-9-207,02:53:00.596658,memory,3786457088.0,cached
VM10-1-9-207,02:53:00.596658,memory,3811274752.0,free
VM10-1-9-207,02:53:00.596658,memory,328728576.0,slab_recl
VM10-1-9-207,02:53:00.596658,memory,38567936.0,slab_unrecl
VM10-1-9-207,02:53:00.596658,memory,251494400.0,used
VM10-1-9-207,02:53:10.596614,memory,159141888.0,buffered
VM10-1-9-207,02:53:10.596614,memory,3786465280.0,cached
VM10-1-9-207,02:53:10.596614,memory,3811303424.0,free
VM10-1-9-207,02:53:10.596614,memory,328728576.0,slab_recl
VM10-1-9-207,02:53:10.596614,memory,38445056.0,slab_unrecl
VM10-1-9-207,02:53:10.596614,memory,251572224.0,used
VM10-1-9-207,02:53:20.596595,memory,159141888.0,buffered
VM10-1-9-207,02:53:20.596595,memory,3786473472.0,cached
VM10-1-9-207,02:53:20.596595,memory,3811528704.0,free
VM10-1-9-207,02:53:20.596595,memory,328728576.0,slab_recl
VM10-1-9-207,02:53:20.596595,memory,38367232.0,slab_unrecl
VM10-1-9-207,02:53:20.596595,memory,251416576.0,used
VM10-1-9-207,02:53:30.596598,memory,159162368.0,buffered
VM10-1-9-207,02:53:30.596598,memory,3786481664.0,cached
VM10-1-9-207,02:53:30.596598,memory,3811176448.0,free
VM10-1-9-207,02:53:30.596598,memory,328728576.0,slab_recl
VM10-1-9-207,02:53:30.596598,memory,38797312.0,slab_unrecl
VM10-1-9-207,02:53:30.596598,memory,251310080.0,used
VM10-1-9-207,02:53:40.596592,memory,159174656.0,buffered
VM10-1-9-207,02:53:40.596592,memory,3786485760.0,cached
VM10-1-9-207,02:53:40.596592,memory,3811307520.0,free
VM10-1-9-207,02:53:40.596592,memory,328732672.0,slab_recl
VM10-1-9-207,02:53:40.596592,memory,38551552.0,slab_unrecl
VM10-1-9-207,02:53:40.596592,memory,251404288.0,used
VM10-1-9-207,02:53:50.596625,memory,159186944.0,buffered
VM10-1-9-207,02:53:50.596625,memory,3786481664.0,cached
VM10-1-9-207,02:53:50.596625,memory,3811209216.0,free
VM10-1-9-207,02:53:50.596625,memory,328732672.0,slab_recl
VM10-1-9-207,02:53:50.596625,memory,38457344.0,slab_unrecl
VM10-1-9-207,02:53:50.596625,memory,251588608.0,used
VM10-1-9-207,02:54:00.597289,memory,159199232.0,buffered
VM10-1-9-207,02:54:00.597289,memory,3786506240.0,cached
VM10-1-9-207,02:54:00.597289,memory,3811307520.0,free
VM10-1-9-207,02:54:00.597289,memory,328716288.0,slab_recl
VM10-1-9-207,02:54:00.597289,memory,38326272.0,slab_unrecl
VM10-1-9-207,02:54:00.597289,memory,251600896.0,used
VM10-1-9-207,02:54:10.596610,memory,159215616.0,buffered
VM10-1-9-207,02:54:10.596610,memory,3786514432.0,cached
VM10-1-9-207,02:54:10.596610,memory,3810869248.0,free
VM10-1-9-207,02:54:10.596610,memory,328708096.0,slab_recl
VM10-1-9-207,02:54:10.596610,memory,38805504.0,slab_unrecl
VM10-1-9-207,02:54:10.596610,memory,251543552.0,used
VM10-1-9-207,02:54:20.596768,memory,159227904.0,buffered
VM10-1-9-207,02:54:20.596768,memory,3786518528.0,cached
VM10-1-9-207,02:54:20.596768,memory,3810897920.0,free
VM10-1-9-207,02:54:20.596768,memory,328720384.0,slab_recl
VM10-1-9-207,02:54:20.596768,memory,38727680.0,slab_unrecl
VM10-1-9-207,02:54:20.596768,memory,251564032.0,used
VM10-1-9-207,02:54:30.597234,memory,159232000.0,buffered
VM10-1-9-207,02:54:30.597234,memory,3786526720.0,cached
VM10-1-9-207,02:54:30.597234,memory,3811250176.0,free
VM10-1-9-207,02:54:30.597234,memory,328695808.0,slab_recl
VM10-1-9-207,02:54:30.597234,memory,38449152.0,slab_unrecl
VM10-1-9-207,02:54:30.597234,memory,251502592.0,used
VM10-1-9-207,02:54:40.596711,memory,159236096.0,buffered
VM10-1-9-207,02:54:40.596711,memory,3786539008.0,cached
VM10-1-9-207,02:54:40.596711,memory,3811184640.0,free
VM10-1-9-207,02:54:40.596711,memory,328699904.0,slab_recl
VM10-1-9-207,02:54:40.596711,memory,38387712.0,slab_unrecl
VM10-1-9-207,02:54:40.596711,memory,251609088.0,used
VM10-1-9-207,02:54:50.596630,memory,159236096.0,buffered
VM10-1-9-207,02:54:50.596630,memory,3786547200.0,cached
VM10-1-9-207,02:54:50.596630,memory,3810775040.0,free
VM10-1-9-207,02:54:50.596630,memory,328699904.0,slab_recl
VM10-1-9-207,02:54:50.596630,memory,38846464.0,slab_unrecl
VM10-1-9-207,02:54:50.596630,memory,251551744.0,used
VM10-1-9-207,02:55:00.596673,memory,159240192.0,buffered
VM10-1-9-207,02:55:00.596673,memory,3786551296.0,cached
VM10-1-9-207,02:55:00.596673,memory,3810996224.0,free
VM10-1-9-207,02:55:00.596673,memory,328699904.0,slab_recl
VM10-1-9-207,02:55:00.596673,memory,38670336.0,slab_unrecl
VM10-1-9-207,02:55:00.596673,memory,251498496.0,used
VM10-1-9-207,02:55:10.596875,memory,159248384.0,buffered
VM10-1-9-207,02:55:10.596875,memory,3786559488.0,cached
VM10-1-9-207,02:55:10.596875,memory,3811348480.0,free
VM10-1-9-207,02:55:10.596875,memory,328691712.0,slab_recl
VM10-1-9-207,02:55:10.596875,memory,38445056.0,slab_unrecl
VM10-1-9-207,02:55:10.596875,memory,251363328.0,used
VM10-1-9-207,02:55:20.596589,memory,159256576.0,buffered
VM10-1-9-207,02:55:20.596589,memory,3786571776.0,cached
VM10-1-9-207,02:55:20.596589,memory,3811250176.0,free
VM10-1-9-207,02:55:20.596589,memory,328691712.0,slab_recl
VM10-1-9-207,02:55:20.596589,memory,38367232.0,slab_unrecl
VM10-1-9-207,02:55:20.596589,memory,251518976.0,used
VM10-1-9-207,02:55:30.597758,memory,159272960.0,buffered
VM10-1-9-207,02:55:30.597758,memory,3786567680.0,cached
VM10-1-9-207,02:55:30.597758,memory,3810803712.0,free
VM10-1-9-207,02:55:30.597758,memory,328695808.0,slab_recl
VM10-1-9-207,02:55:30.597758,memory,38756352.0,slab_unrecl
VM10-1-9-207,02:55:30.597758,memory,251559936.0,used
VM10-1-9-207,02:55:40.597049,memory,159281152.0,buffered
VM10-1-9-207,02:55:40.597049,memory,3786584064.0,cached
VM10-1-9-207,02:55:40.597049,memory,3810902016.0,free
VM10-1-9-207,02:55:40.597049,memory,328695808.0,slab_recl
VM10-1-9-207,02:55:40.597049,memory,38645760.0,slab_unrecl
VM10-1-9-207,02:55:40.597049,memory,251547648.0,used
VM10-1-9-207,02:55:50.596590,memory,159293440.0,buffered
VM10-1-9-207,02:55:50.596590,memory,3786579968.0,cached
VM10-1-9-207,02:55:50.596590,memory,3811024896.0,free
VM10-1-9-207,02:55:50.596590,memory,328695808.0,slab_recl
VM10-1-9-207,02:55:50.596590,memory,38428672.0,slab_unrecl
VM10-1-9-207,02:55:50.596590,memory,251633664.0,used
VM10-1-9-207,02:56:00.596776,memory,159309824.0,buffered
VM10-1-9-207,02:56:00.596776,memory,3786600448.0,cached
VM10-1-9-207,02:56:00.596776,memory,3811155968.0,free
VM10-1-9-207,02:56:00.596776,memory,328699904.0,slab_recl
VM10-1-9-207,02:56:00.596776,memory,38346752.0,slab_unrecl
VM10-1-9-207,02:56:00.596776,memory,251543552.0,used
VM10-1-9-207,02:56:10.596592,memory,159322112.0,buffered
VM10-1-9-207,02:56:10.596592,memory,3786612736.0,cached
VM10-1-9-207,02:56:10.596592,memory,3810549760.0,free
VM10-1-9-207,02:56:10.596592,memory,328699904.0,slab_recl
VM10-1-9-207,02:56:10.596592,memory,38891520.0,slab_unrecl
VM10-1-9-207,02:56:10.596592,memory,251580416.0,used
