instance,value,host,time,type,type_instance
3,218.0,VM10-1-9-207,02:41:23.033456,cpu,steal
0,6309426.0,VM10-1-9-207,02:41:23.033456,cpu,idle
1,6272148.0,VM10-1-9-207,02:41:23.033463,cpu,idle
2,6308103.0,VM10-1-9-207,02:41:23.033465,cpu,idle
3,6254348.0,VM10-1-9-207,02:41:23.033471,cpu,idle
0,213086.0,VM10-1-9-207,02:41:33.033486,cpu,user
1,247273.0,VM10-1-9-207,02:41:33.033604,cpu,user
2,199115.0,VM10-1-9-207,02:41:33.033676,cpu,user
3,266033.0,VM10-1-9-207,02:41:33.033696,cpu,user
0,6900.0,VM10-1-9-207,02:41:33.033704,cpu,system
1,8780.0,VM10-1-9-207,02:41:33.033779,cpu,system
2,8677.0,VM10-1-9-207,02:41:33.033809,cpu,system
3,7931.0,VM10-1-9-207,02:41:33.033837,cpu,system
0,3722.0,VM10-1-9-207,02:41:33.033886,cpu,wait
1,4520.0,VM10-1-9-207,02:41:33.033912,cpu,wait
2,4518.0,VM10-1-9-207,02:41:33.034002,cpu,wait
3,3872.0,VM10-1-9-207,02:41:33.034064,cpu,wait
0,32.0,VM10-1-9-207,02:41:33.034134,cpu,nice
1,0.0,VM10-1-9-207,02:41:33.034673,cpu,nice
2,7516.0,VM10-1-9-207,02:41:33.034726,cpu,nice
3,0.0,VM10-1-9-207,02:41:33.034743,cpu,nice
0,0.0,VM10-1-9-207,02:41:33.034771,cpu,interrupt
1,0.0,VM10-1-9-207,02:41:33.034821,cpu,interrupt
2,0.0,VM10-1-9-207,02:41:33.034911,cpu,interrupt
3,0.0,VM10-1-9-207,02:41:33.034980,cpu,interrupt
0,283.0,VM10-1-9-207,02:41:33.034995,cpu,softirq
1,141.0,VM10-1-9-207,02:41:33.035022,cpu,softirq
2,256.0,VM10-1-9-207,02:41:33.035098,cpu,softirq
3,266.0,VM10-1-9-207,02:41:33.035155,cpu,softirq
0,85.0,VM10-1-9-207,02:41:33.035206,cpu,steal
1,95.0,VM10-1-9-207,02:41:33.035220,cpu,steal
2,261.0,VM10-1-9-207,02:41:33.035235,cpu,steal
3,218.0,VM10-1-9-207,02:41:33.035296,cpu,steal
0,6310419.0,VM10-1-9-207,02:41:33.035347,cpu,idle
1,6273146.0,VM10-1-9-207,02:41:33.035398,cpu,idle
2,6309100.0,VM10-1-9-207,02:41:33.035413,cpu,idle
3,6254348.0,VM10-1-9-207,02:41:33.035439,cpu,idle
0,213088.0,VM10-1-9-207,02:41:43.033353,cpu,user
1,247273.0,VM10-1-9-207,02:41:43.033369,cpu,user
2,199116.0,VM10-1-9-207,02:41:43.033390,cpu,user
3,267033.0,VM10-1-9-207,02:41:43.033393,cpu,user
0,6902.0,VM10-1-9-207,02:41:43.033396,cpu,system
1,8781.0,VM10-1-9-207,02:41:43.033402,cpu,system
2,8678.0,VM10-1-9-207,02:41:43.033403,cpu,system
3,7931.0,VM10-1-9-207,02:41:43.033403,cpu,system
0,3722.0,VM10-1-9-207,02:41:43.033404,cpu,wait
1,4520.0,VM10-1-9-207,02:41:43.033405,cpu,wait
2,4518.0,VM10-1-9-207,02:41:43.033409,cpu,wait
3,3872.0,VM10-1-9-207,02:41:43.033409,cpu,wait
0,32.0,VM10-1-9-207,02:41:43.033410,cpu,nice
1,0.0,VM10-1-9-207,02:41:43.033410,cpu,nice
2,7516.0,VM10-1-9-207,02:41:43.033411,cpu,nice
3,0.0,VM10-1-9-207,02:41:43.033412,cpu,nice
0,0.0,VM10-1-9-207,02:41:43.033412,cpu,interrupt
1,0.0,VM10-1-9-207,02:41:43.033413,cpu,interrupt
2,0.0,VM10-1-9-207,02:41:43.033414,cpu,interrupt
3,0.0,VM10-1-9-207,02:41:43.033414,cpu,interrupt
0,283.0,VM10-1-9-207,02:41:43.033415,cpu,softirq
1,141.0,VM10-1-9-207,02:41:43.033416,cpu,softirq
2,256.0,VM10-1-9-207,02:41:43.033416,cpu,softirq
3,266.0,VM10-1-9-207,02:41:43.033417,cpu,softirq
0,85.0,VM10-1-9-207,02:41:43.033417,cpu,steal
1,95.0,VM10-1-9-207,02:41:43.033418,cpu,steal
2,261.0,VM10-1-9-207,02:41:43.033419,cpu,steal
3,218.0,VM10-1-9-207,02:41:43.033419,cpu,steal
0,6311414.0,VM10-1-9-207,02:41:43.033420,cpu,idle
1,6274144.0,VM10-1-9-207,02:41:43.033421,cpu,idle
2,6310096.0,VM10-1-9-207,02:41:43.033421,cpu,idle
3,6254348.0,VM10-1-9-207,02:41:43.033422,cpu,idle
0,213088.0,VM10-1-9-207,02:41:53.033471,cpu,user
1,247274.0,VM10-1-9-207,02:41:53.033501,cpu,user
2,199116.0,VM10-1-9-207,02:41:53.033508,cpu,user
3,268032.0,VM10-1-9-207,02:41:53.033522,cpu,user
0,6904.0,VM10-1-9-207,02:41:53.033528,cpu,system
1,8781.0,VM10-1-9-207,02:41:53.033550,cpu,system
2,8680.0,VM10-1-9-207,02:41:53.033552,cpu,system
3,7931.0,VM10-1-9-207,02:41:53.033553,cpu,system
0,3724.0,VM10-1-9-207,02:41:53.033554,cpu,wait
1,4520.0,VM10-1-9-207,02:41:53.033555,cpu,wait
2,4518.0,VM10-1-9-207,02:41:53.033556,cpu,wait
3,3872.0,VM10-1-9-207,02:41:53.033557,cpu,wait
0,32.0,VM10-1-9-207,02:41:53.033558,cpu,nice
1,0.0,VM10-1-9-207,02:41:53.033560,cpu,nice
2,7516.0,VM10-1-9-207,02:41:53.033561,cpu,nice
3,0.0,VM10-1-9-207,02:41:53.033562,cpu,nice
0,0.0,VM10-1-9-207,02:41:53.033564,cpu,interrupt
1,0.0,VM10-1-9-207,02:41:53.033565,cpu,interrupt
2,0.0,VM10-1-9-207,02:41:53.033566,cpu,interrupt
3,0.0,VM10-1-9-207,02:41:53.033567,cpu,interrupt
0,283.0,VM10-1-9-207,02:41:53.033569,cpu,softirq
1,141.0,VM10-1-9-207,02:41:53.033570,cpu,softirq
2,256.0,VM10-1-9-207,02:41:53.033571,cpu,softirq
3,266.0,VM10-1-9-207,02:41:53.033572,cpu,softirq
0,85.0,VM10-1-9-207,02:41:53.033573,cpu,steal
1,95.0,VM10-1-9-207,02:41:53.033574,cpu,steal
2,261.0,VM10-1-9-207,02:41:53.033581,cpu,steal
3,218.0,VM10-1-9-207,02:41:53.033582,cpu,steal
0,6312409.0,VM10-1-9-207,02:41:53.033583,cpu,idle
1,6275142.0,VM10-1-9-207,02:41:53.033584,cpu,idle
2,6311094.0,VM10-1-9-207,02:41:53.033586,cpu,idle
3,6254348.0,VM10-1-9-207,02:41:53.033587,cpu,idle
