host,time,type,value,type_instance
VM10-1-9-207,02:45:16.753634,memory,3784130560.0,cached
VM10-1-9-207,02:45:16.753634,memory,3815755776.0,free
VM10-1-9-207,02:45:16.753634,memory,328368128.0,slab_recl
VM10-1-9-207,02:45:16.753634,memory,38445056.0,slab_unrecl
VM10-1-9-207,02:45:16.753634,memory,250400768.0,used
VM10-1-9-207,02:45:26.753728,memory,158564352.0,buffered
VM10-1-9-207,02:45:26.753728,memory,3784138752.0,cached
VM10-1-9-207,02:45:26.753728,memory,3815727104.0,free
VM10-1-9-207,02:45:26.753728,memory,328372224.0,slab_recl
VM10-1-9-207,02:45:26.753728,memory,38584320.0,slab_unrecl
VM10-1-9-207,02:45:26.753728,memory,250269696.0,used
VM10-1-9-207,02:45:36.753811,memory,158572544.0,buffered
VM10-1-9-207,02:45:36.753811,memory,3784142848.0,cached
VM10-1-9-207,02:45:36.753811,memory,3815915520.0,free
VM10-1-9-207,02:45:36.753811,memory,328368128.0,slab_recl
VM10-1-9-207,02:45:36.753811,memory,38301696.0,slab_unrecl
VM10-1-9-207,02:45:36.753811,memory,250355712.0,used
VM10-1-9-207,02:45:46.753619,memory,158576640.0,buffered
VM10-1-9-207,02:45:46.753619,memory,3784151040.0,cached
VM10-1-9-207,02:45:46.753619,memory,3816140800.0,free
VM10-1-9-207,02:45:46.753619,memory,328372224.0,slab_recl
VM10-1-9-207,02:45:46.753619,memory,38236160.0,slab_unrecl
VM10-1-9-207,02:45:46.753619,memory,250179584.0,used
VM10-1-9-207,02:45:56.753595,memory,158584832.0,buffered
VM10-1-9-207,02:45:56.753595,memory,3784159232.0,cached
VM10-1-9-207,02:45:56.753595,memory,3815694336.0,free
VM10-1-9-207,02:45:56.753595,memory,328376320.0,slab_recl
VM10-1-9-207,02:45:56.753595,memory,38539264.0,slab_unrecl
VM10-1-9-207,02:45:56.753595,memory,250302464.0,used
VM10-1-9-207,02:46:06.753524,memory,158593024.0,buffered
VM10-1-9-207,02:46:06.753524,memory,3784171520.0,cached
VM10-1-9-207,02:46:06.753524,memory,3815849984.0,free
VM10-1-9-207,02:46:06.753524,memory,328376320.0,slab_recl
VM10-1-9-207,02:46:06.753524,memory,38363136.0,slab_unrecl
VM10-1-9-207,02:46:06.753524,memory,250302464.0,used
VM10-1-9-207,02:46:16.754068,memory,158601216.0,buffered
VM10-1-9-207,02:46:16.754068,memory,3784175616.0,cached
VM10-1-9-207,02:46:16.754068,memory,3815886848.0,free
VM10-1-9-207,02:46:16.754068,memory,328355840.0,slab_recl
VM10-1-9-207,02:46:16.754068,memory,38227968.0,slab_unrecl
VM10-1-9-207,02:46:16.754068,memory,250408960.0,used
VM10-1-9-207,02:46:26.754979,memory,158613504.0,buffered
VM10-1-9-207,02:46:26.754979,memory,3784183808.0,cached
VM10-1-9-207,02:46:26.754979,memory,3815915520.0,free
VM10-1-9-207,02:46:26.754979,memory,328351744.0,slab_recl
VM10-1-9-207,02:46:26.754979,memory,38191104.0,slab_unrecl
VM10-1-9-207,02:46:26.754979,memory,250400768.0,used
VM10-1-9-207,02:46:36.753588,memory,158621696.0,buffered
VM10-1-9-207,02:46:36.753588,memory,3784192000.0,cached
VM10-1-9-207,02:46:36.753588,memory,3815505920.0,free
VM10-1-9-207,02:46:36.753588,memory,328343552.0,slab_recl
VM10-1-9-207,02:46:36.753588,memory,38526976.0,slab_unrecl
VM10-1-9-207,02:46:36.753588,memory,250466304.0,used
VM10-1-9-207,02:46:46.754098,memory,158633984.0,buffered
VM10-1-9-207,02:46:46.754098,memory,3784200192.0,cached
VM10-1-9-207,02:46:46.754098,memory,3815534592.0,free
VM10-1-9-207,02:46:46.754098,memory,328355840.0,slab_recl
VM10-1-9-207,02:46:46.754098,memory,38547456.0,slab_unrecl
VM10-1-9-207,02:46:46.754098,memory,250384384.0,used
VM10-1-9-207,02:46:56.753585,memory,158638080.0,buffered
VM10-1-9-207,02:46:56.753585,memory,3784208384.0,cached
VM10-1-9-207,02:46:56.753585,memory,3815759872.0,free
VM10-1-9-207,02:46:56.753585,memory,328351744.0,slab_recl
VM10-1-9-207,02:46:56.753585,memory,38309888.0,slab_unrecl
VM10-1-9-207,02:46:56.753585,memory,250388480.0,used
VM10-1-9-207,02:47:06.753647,memory,158642176.0,buffered
VM10-1-9-207,02:47:06.753647,memory,3784216576.0,cached
VM10-1-9-207,02:47:06.753647,memory,3815788544.0,free
VM10-1-9-207,02:47:06.753647,memory,328355840.0,slab_recl
VM10-1-9-207,02:47:06.753647,memory,38207488.0,slab_unrecl
VM10-1-9-207,02:47:06.753647,memory,250445824.0,used
VM10-1-9-207,02:47:16.753595,memory,158654464.0,buffered
VM10-1-9-207,02:47:16.753595,memory,3784224768.0,cached
VM10-1-9-207,02:47:16.753595,memory,3815251968.0,free
VM10-1-9-207,02:47:16.753595,memory,328343552.0,slab_recl
VM10-1-9-207,02:47:16.753595,memory,38526976.0,slab_unrecl
VM10-1-9-207,02:47:16.753595,memory,250654720.0,used
VM10-1-9-207,02:47:26.753639,memory,158666752.0,buffered
VM10-1-9-207,02:47:26.753639,memory,3784232960.0,cached
VM10-1-9-207,02:47:26.753639,memory,3815567360.0,free
VM10-1-9-207,02:47:26.753639,memory,328343552.0,slab_recl
VM10-1-9-207,02:47:26.753639,memory,38371328.0,slab_unrecl
VM10-1-9-207,02:47:26.753639,memory,250474496.0,used
VM10-1-9-207,02:47:36.753578,memory,158679040.0,buffered
VM10-1-9-207,02:47:36.753578,memory,3784241152.0,cached
VM10-1-9-207,02:47:36.753578,memory,3815501824.0,free
VM10-1-9-207,02:47:36.753578,memory,328347648.0,slab_recl
VM10-1-9-207,02:47:36.753578,memory,38248448.0,slab_unrecl
VM10-1-9-207,02:47:36.753578,memory,250638336.0,used
VM10-1-9-207,02:47:46.753541,memory,158687232.0,buffered
VM10-1-9-207,02:47:46.753541,memory,3784249344.0,cached
VM10-1-9-207,02:47:46.753541,memory,3815378944.0,free
VM10-1-9-207,02:47:46.753541,memory,328355840.0,slab_recl
VM10-1-9-207,02:47:46.753541,memory,38576128.0,slab_unrecl
VM10-1-9-207,02:47:46.753541,memory,250408960.0,used
VM10-1-9-207,02:47:56.753800,memory,158691328.0,buffered
VM10-1-9-207,02:47:56.753800,memory,3784257536.0,cached
VM10-1-9-207,02:47:56.753800,memory,3815407616.0,free
VM10-1-9-207,02:47:56.753800,memory,328351744.0,slab_recl
VM10-1-9-207,02:47:56.753800,memory,38412288.0,slab_unrecl
VM10-1-9-207,02:47:56.753800,memory,250535936.0,used
VM10-1-9-207,02:48:06.753723,memory,158699520.0,buffered
VM10-1-9-207,02:48:06.753723,memory,3784265728.0,cached
VM10-1-9-207,02:48:06.753723,memory,3815759872.0,free
VM10-1-9-207,02:48:06.753723,memory,328347648.0,slab_recl
VM10-1-9-207,02:48:06.753723,memory,38199296.0,slab_unrecl
VM10-1-9-207,02:48:06.753723,memory,250384384.0,used
VM10-1-9-207,02:48:16.753915,memory,158707712.0,buffered
VM10-1-9-207,02:48:16.753915,memory,3784269824.0,cached
VM10-1-9-207,02:48:16.753915,memory,3815661568.0,free
VM10-1-9-207,02:48:16.753915,memory,328343552.0,slab_recl
VM10-1-9-207,02:48:16.753915,memory,38162432.0,slab_unrecl
VM10-1-9-207,02:48:16.753915,memory,250511360.0,used
VM10-1-9-207,02:48:26.755343,memory,158711808.0,buffered
VM10-1-9-207,02:48:26.755343,memory,3784282112.0,cached
VM10-1-9-207,02:48:26.755343,memory,3815505920.0,free
VM10-1-9-207,02:48:26.755343,memory,328355840.0,slab_recl
VM10-1-9-207,02:48:26.755343,memory,38494208.0,slab_unrecl
VM10-1-9-207,02:48:26.755343,memory,250306560.0,used
VM10-1-9-207,02:48:36.753590,memory,158715904.0,buffered
VM10-1-9-207,02:48:36.753590,memory,3784290304.0,cached
VM10-1-9-207,02:48:36.753590,memory,3815567360.0,free
VM10-1-9-207,02:48:36.753590,memory,328347648.0,slab_recl
VM10-1-9-207,02:48:36.753590,memory,38313984.0,slab_unrecl
VM10-1-9-207,02:48:36.753590,memory,250421248.0,used
VM10-1-9-207,02:48:46.753573,memory,158728192.0,buffered
VM10-1-9-207,02:48:46.753573,memory,3784298496.0,cached
VM10-1-9-207,02:48:46.753573,memory,3815755776.0,free
VM10-1-9-207,02:48:46.753573,memory,328339456.0,slab_recl
VM10-1-9-207,02:48:46.753573,memory,38150144.0,slab_unrecl
VM10-1-9-207,02:48:46.753573,memory,250384384.0,used
VM10-1-9-207,02:48:56.754348,memory,158748672.0,buffered
VM10-1-9-207,02:48:56.754348,memory,3784237056.0,cached
VM10-1-9-207,02:48:56.754348,memory,3847979008.0,free
VM10-1-9-207,02:48:56.754348,memory,328339456.0,slab_recl
VM10-1-9-207,02:48:56.754348,memory,38412288.0,slab_unrecl
VM10-1-9-207,02:48:56.754348,memory,217939968.0,used
