instance,value,host,time,type,type_instance
0,6344878.0,VM10-1-9-207,02:49:20.612102,cpu,idle
1,6305083.0,VM10-1-9-207,02:49:20.612156,cpu,idle
2,6353208.0,VM10-1-9-207,02:49:20.612201,cpu,idle
3,6287210.0,VM10-1-9-207,02:49:20.612256,cpu,idle
0,225179.0,VM10-1-9-207,02:49:30.596117,cpu,user
1,262006.0,VM10-1-9-207,02:49:30.596128,cpu,user
2,202541.0,VM10-1-9-207,02:49:30.596195,cpu,user
3,279840.0,VM10-1-9-207,02:49:30.597142,cpu,user
0,7010.0,VM10-1-9-207,02:49:30.597153,cpu,system
1,8843.0,VM10-1-9-207,02:49:30.597198,cpu,system
2,8798.0,VM10-1-9-207,02:49:30.597238,cpu,system
3,7980.0,VM10-1-9-207,02:49:30.597315,cpu,system
0,3769.0,VM10-1-9-207,02:49:30.597351,cpu,wait
1,4524.0,VM10-1-9-207,02:49:30.597380,cpu,wait
2,4557.0,VM10-1-9-207,02:49:30.597411,cpu,wait
3,3873.0,VM10-1-9-207,02:49:30.597475,cpu,wait
0,32.0,VM10-1-9-207,02:49:30.597511,cpu,nice
1,0.0,VM10-1-9-207,02:49:30.597540,cpu,nice
2,7516.0,VM10-1-9-207,02:49:30.597569,cpu,nice
3,0.0,VM10-1-9-207,02:49:30.597597,cpu,nice
0,0.0,VM10-1-9-207,02:49:30.597627,cpu,interrupt
1,0.0,VM10-1-9-207,02:49:30.597656,cpu,interrupt
2,0.0,VM10-1-9-207,02:49:30.597683,cpu,interrupt
3,0.0,VM10-1-9-207,02:49:30.597711,cpu,interrupt
0,286.0,VM10-1-9-207,02:49:30.597740,cpu,softirq
1,145.0,VM10-1-9-207,02:49:30.597770,cpu,softirq
2,258.0,VM10-1-9-207,02:49:30.597799,cpu,softirq
3,271.0,VM10-1-9-207,02:49:30.597828,cpu,softirq
0,87.0,VM10-1-9-207,02:49:30.597858,cpu,steal
1,98.0,VM10-1-9-207,02:49:30.597889,cpu,steal
2,264.0,VM10-1-9-207,02:49:30.597919,cpu,steal
3,222.0,VM10-1-9-207,02:49:30.597964,cpu,steal
0,6345876.0,VM10-1-9-207,02:49:30.597994,cpu,idle
1,6306082.0,VM10-1-9-207,02:49:30.598025,cpu,idle
2,6353208.0,VM10-1-9-207,02:49:30.598060,cpu,idle
3,6288207.0,VM10-1-9-207,02:49:30.598093,cpu,idle
0,225180.0,VM10-1-9-207,02:49:40.597779,cpu,user
1,262066.0,VM10-1-9-207,02:49:40.597816,cpu,user
2,203482.0,VM10-1-9-207,02:49:40.597854,cpu,user
3,279840.0,VM10-1-9-207,02:49:40.597885,cpu,user
0,7010.0,VM10-1-9-207,02:49:40.597966,cpu,system
1,8845.0,VM10-1-9-207,02:49:40.598001,cpu,system
2,8798.0,VM10-1-9-207,02:49:40.598033,cpu,system
3,7980.0,VM10-1-9-207,02:49:40.598064,cpu,system
0,3769.0,VM10-1-9-207,02:49:40.598105,cpu,wait
1,4526.0,VM10-1-9-207,02:49:40.598135,cpu,wait
2,4557.0,VM10-1-9-207,02:49:40.598144,cpu,wait
3,3873.0,VM10-1-9-207,02:49:40.598181,cpu,wait
0,32.0,VM10-1-9-207,02:49:40.598212,cpu,nice
1,0.0,VM10-1-9-207,02:49:40.598255,cpu,nice
2,7516.0,VM10-1-9-207,02:49:40.598286,cpu,nice
3,0.0,VM10-1-9-207,02:49:40.598318,cpu,nice
0,0.0,VM10-1-9-207,02:49:40.598327,cpu,interrupt
1,0.0,VM10-1-9-207,02:49:40.598371,cpu,interrupt
2,0.0,VM10-1-9-207,02:49:40.598402,cpu,interrupt
3,0.0,VM10-1-9-207,02:49:40.598435,cpu,interrupt
0,286.0,VM10-1-9-207,02:49:40.598472,cpu,softirq
1,145.0,VM10-1-9-207,02:49:40.598515,cpu,softirq
2,258.0,VM10-1-9-207,02:49:40.598529,cpu,softirq
3,271.0,VM10-1-9-207,02:49:40.598557,cpu,softirq
0,87.0,VM10-1-9-207,02:49:40.598650,cpu,steal
1,98.0,VM10-1-9-207,02:49:40.598685,cpu,steal
2,264.0,VM10-1-9-207,02:49:40.598720,cpu,steal
3,222.0,VM10-1-9-207,02:49:40.598730,cpu,steal
0,6346874.0,VM10-1-9-207,02:49:40.598775,cpu,idle
1,6307018.0,VM10-1-9-207,02:49:40.598814,cpu,idle
2,6353267.0,VM10-1-9-207,02:49:40.598845,cpu,idle
3,6289205.0,VM10-1-9-207,02:49:40.598891,cpu,idle
0,225180.0,VM10-1-9-207,02:49:50.595323,cpu,user
1,262066.0,VM10-1-9-207,02:49:50.595389,cpu,user
2,203482.0,VM10-1-9-207,02:49:50.595415,cpu,user
3,280839.0,VM10-1-9-207,02:49:50.595438,cpu,user
0,7012.0,VM10-1-9-207,02:49:50.595462,cpu,system
1,8846.0,VM10-1-9-207,02:49:50.595469,cpu,system
2,8798.0,VM10-1-9-207,02:49:50.595523,cpu,system
3,7980.0,VM10-1-9-207,02:49:50.595549,cpu,system
0,3770.0,VM10-1-9-207,02:49:50.595569,cpu,wait
1,4526.0,VM10-1-9-207,02:49:50.595595,cpu,wait
2,4557.0,VM10-1-9-207,02:49:50.595617,cpu,wait
3,3873.0,VM10-1-9-207,02:49:50.595639,cpu,wait
0,32.0,VM10-1-9-207,02:49:50.595660,cpu,nice
1,0.0,VM10-1-9-207,02:49:50.595681,cpu,nice
2,7516.0,VM10-1-9-207,02:49:50.595702,cpu,nice
3,0.0,VM10-1-9-207,02:49:50.595723,cpu,nice
0,0.0,VM10-1-9-207,02:49:50.595745,cpu,interrupt
1,0.0,VM10-1-9-207,02:49:50.596177,cpu,interrupt
2,0.0,VM10-1-9-207,02:49:50.596200,cpu,interrupt
3,0.0,VM10-1-9-207,02:49:50.596220,cpu,interrupt
0,286.0,VM10-1-9-207,02:49:50.596226,cpu,softirq
1,145.0,VM10-1-9-207,02:49:50.596255,cpu,softirq
2,258.0,VM10-1-9-207,02:49:50.596276,cpu,softirq
3,271.0,VM10-1-9-207,02:49:50.596295,cpu,softirq
0,87.0,VM10-1-9-207,02:49:50.596315,cpu,steal
1,98.0,VM10-1-9-207,02:49:50.597005,cpu,steal
2,264.0,VM10-1-9-207,02:49:50.597077,cpu,steal
3,222.0,VM10-1-9-207,02:49:50.597200,cpu,steal
0,6347870.0,VM10-1-9-207,02:49:50.597221,cpu,idle
1,6308015.0,VM10-1-9-207,02:49:50.597273,cpu,idle
2,6354265.0,VM10-1-9-207,02:49:50.597308,cpu,idle
3,6289205.0,VM10-1-9-207,02:49:50.597353,cpu,idle
0,225181.0,VM10-1-9-207,02:50:00.595380,cpu,user
1,262066.0,VM10-1-9-207,02:50:00.595389,cpu,user
2,203482.0,VM10-1-9-207,02:50:00.595395,cpu,user
3,281839.0,VM10-1-9-207,02:50:00.595404,cpu,user
0,7013.0,VM10-1-9-207,02:50:00.595412,cpu,system
1,8846.0,VM10-1-9-207,02:50:00.595419,cpu,system
2,8798.0,VM10-1-9-207,02:50:00.595420,cpu,system
3,7980.0,VM10-1-9-207,02:50:00.595420,cpu,system
0,3770.0,VM10-1-9-207,02:50:00.595421,cpu,wait
1,4526.0,VM10-1-9-207,02:50:00.595422,cpu,wait
2,4557.0,VM10-1-9-207,02:50:00.595423,cpu,wait
3,3873.0,VM10-1-9-207,02:50:00.595423,cpu,wait
0,32.0,VM10-1-9-207,02:50:00.595424,cpu,nice
1,0.0,VM10-1-9-207,02:50:00.595438,cpu,nice
2,7516.0,VM10-1-9-207,02:50:00.595439,cpu,nice
3,0.0,VM10-1-9-207,02:50:00.595439,cpu,nice
0,0.0,VM10-1-9-207,02:50:00.595440,cpu,interrupt
1,0.0,VM10-1-9-207,02:50:00.595440,cpu,interrupt
2,0.0,VM10-1-9-207,02:50:00.595444,cpu,interrupt
3,0.0,VM10-1-9-207,02:50:00.595445,cpu,interrupt
0,286.0,VM10-1-9-207,02:50:00.595446,cpu,softirq
1,145.0,VM10-1-9-207,02:50:00.595446,cpu,softirq
2,258.0,VM10-1-9-207,02:50:00.595447,cpu,softirq
3,271.0,VM10-1-9-207,02:50:00.595450,cpu,softirq
0,87.0,VM10-1-9-207,02:50:00.595451,cpu,steal
1,98.0,VM10-1-9-207,02:50:00.595451,cpu,steal
2,264.0,VM10-1-9-207,02:50:00.595452,cpu,steal
3,222.0,VM10-1-9-207,02:50:00.595452,cpu,steal
0,6348866.0,VM10-1-9-207,02:50:00.595452,cpu,idle
1,6309014.0,VM10-1-9-207,02:50:00.595461,cpu,idle
2,6355263.0,VM10-1-9-207,02:50:00.595461,cpu,idle
3,6289205.0,VM10-1-9-207,02:50:00.595462,cpu,idle
0,225181.0,VM10-1-9-207,02:50:10.595407,cpu,user
1,262066.0,VM10-1-9-207,02:50:10.595416,cpu,user
2,203482.0,VM10-1-9-207,02:50:10.595420,cpu,user
3,282839.0,VM10-1-9-207,02:50:10.595425,cpu,user
0,7016.0,VM10-1-9-207,02:50:10.595429,cpu,system
1,8848.0,VM10-1-9-207,02:50:10.595437,cpu,system
2,8798.0,VM10-1-9-207,02:50:10.595437,cpu,system
3,7981.0,VM10-1-9-207,02:50:10.595438,cpu,system
0,3771.0,VM10-1-9-207,02:50:10.595438,cpu,wait
1,4526.0,VM10-1-9-207,02:50:10.595438,cpu,wait
2,4557.0,VM10-1-9-207,02:50:10.595439,cpu,wait
3,3873.0,VM10-1-9-207,02:50:10.595439,cpu,wait
0,32.0,VM10-1-9-207,02:50:10.595440,cpu,nice
1,0.0,VM10-1-9-207,02:50:10.595440,cpu,nice
2,7516.0,VM10-1-9-207,02:50:10.595441,cpu,nice
3,0.0,VM10-1-9-207,02:50:10.595441,cpu,nice
0,0.0,VM10-1-9-207,02:50:10.595443,cpu,interrupt
1,0.0,VM10-1-9-207,02:50:10.595443,cpu,interrupt
2,0.0,VM10-1-9-207,02:50:10.595444,cpu,interrupt
3,0.0,VM10-1-9-207,02:50:10.595444,cpu,interrupt
0,286.0,VM10-1-9-207,02:50:10.595445,cpu,softirq
1,145.0,VM10-1-9-207,02:50:10.595446,cpu,softirq
2,258.0,VM10-1-9-207,02:50:10.595447,cpu,softirq
3,271.0,VM10-1-9-207,02:50:10.595447,cpu,softirq
0,87.0,VM10-1-9-207,02:50:10.595448,cpu,steal
1,98.0,VM10-1-9-207,02:50:10.595448,cpu,steal
2,264.0,VM10-1-9-207,02:50:10.595448,cpu,steal
3,222.0,VM10-1-9-207,02:50:10.595449,cpu,steal
0,6349864.0,VM10-1-9-207,02:50:10.595450,cpu,idle
1,6310012.0,VM10-1-9-207,02:50:10.595450,cpu,idle
2,6356261.0,VM10-1-9-207,02:50:10.595451,cpu,idle
3,6289205.0,VM10-1-9-207,02:50:10.595451,cpu,idle
0,225182.0,VM10-1-9-207,02:50:20.595434,cpu,user
1,263065.0,VM10-1-9-207,02:50:20.595448,cpu,user
2,203483.0,VM10-1-9-207,02:50:20.595458,cpu,user
3,282839.0,VM10-1-9-207,02:50:20.595471,cpu,user
0,7017.0,VM10-1-9-207,02:50:20.595491,cpu,system
1,8848.0,VM10-1-9-207,02:50:20.595505,cpu,system
2,8799.0,VM10-1-9-207,02:50:20.595506,cpu,system
3,7982.0,VM10-1-9-207,02:50:20.595507,cpu,system
0,3771.0,VM10-1-9-207,02:50:20.595509,cpu,wait
1,4526.0,VM10-1-9-207,02:50:20.595510,cpu,wait
2,4557.0,VM10-1-9-207,02:50:20.595511,cpu,wait
3,3873.0,VM10-1-9-207,02:50:20.595512,cpu,wait
0,32.0,VM10-1-9-207,02:50:20.595513,cpu,nice
1,0.0,VM10-1-9-207,02:50:20.595520,cpu,nice
2,7516.0,VM10-1-9-207,02:50:20.595521,cpu,nice
3,0.0,VM10-1-9-207,02:50:20.595522,cpu,nice
0,0.0,VM10-1-9-207,02:50:20.595523,cpu,interrupt
1,0.0,VM10-1-9-207,02:50:20.595524,cpu,interrupt
2,0.0,VM10-1-9-207,02:50:20.595525,cpu,interrupt
3,0.0,VM10-1-9-207,02:50:20.595526,cpu,interrupt
0,286.0,VM10-1-9-207,02:50:20.595527,cpu,softirq
1,145.0,VM10-1-9-207,02:50:20.595528,cpu,softirq
2,258.0,VM10-1-9-207,02:50:20.595529,cpu,softirq
3,271.0,VM10-1-9-207,02:50:20.595530,cpu,softirq
0,87.0,VM10-1-9-207,02:50:20.595531,cpu,steal
1,98.0,VM10-1-9-207,02:50:20.595532,cpu,steal
2,264.0,VM10-1-9-207,02:50:20.595533,cpu,steal
3,222.0,VM10-1-9-207,02:50:20.595534,cpu,steal
0,6350861.0,VM10-1-9-207,02:50:20.595535,cpu,idle
1,6310013.0,VM10-1-9-207,02:50:20.595536,cpu,idle
2,6357258.0,VM10-1-9-207,02:50:20.595537,cpu,idle
3,6290202.0,VM10-1-9-207,02:50:20.595538,cpu,idle
0,225183.0,VM10-1-9-207,02:50:30.595413,cpu,user
1,263066.0,VM10-1-9-207,02:50:30.595437,cpu,user
2,204482.0,VM10-1-9-207,02:50:30.595441,cpu,user
3,282840.0,VM10-1-9-207,02:50:30.595444,cpu,user
0,7018.0,VM10-1-9-207,02:50:30.595448,cpu,system
1,8848.0,VM10-1-9-207,02:50:30.595454,cpu,system
2,8800.0,VM10-1-9-207,02:50:30.595454,cpu,system
3,7983.0,VM10-1-9-207,02:50:30.595455,cpu,system
0,3772.0,VM10-1-9-207,02:50:30.595455,cpu,wait
1,4527.0,VM10-1-9-207,02:50:30.595456,cpu,wait
2,4557.0,VM10-1-9-207,02:50:30.595457,cpu,wait
3,3873.0,VM10-1-9-207,02:50:30.595457,cpu,wait
0,32.0,VM10-1-9-207,02:50:30.595458,cpu,nice
1,0.0,VM10-1-9-207,02:50:30.595459,cpu,nice
2,7516.0,VM10-1-9-207,02:50:30.595460,cpu,nice
3,0.0,VM10-1-9-207,02:50:30.595460,cpu,nice
0,0.0,VM10-1-9-207,02:50:30.595461,cpu,interrupt
1,0.0,VM10-1-9-207,02:50:30.595462,cpu,interrupt
2,0.0,VM10-1-9-207,02:50:30.595464,cpu,interrupt
3,0.0,VM10-1-9-207,02:50:30.595464,cpu,interrupt
0,286.0,VM10-1-9-207,02:50:30.595465,cpu,softirq
1,145.0,VM10-1-9-207,02:50:30.595466,cpu,softirq
2,258.0,VM10-1-9-207,02:50:30.595467,cpu,softirq
3,271.0,VM10-1-9-207,02:50:30.595467,cpu,softirq
0,87.0,VM10-1-9-207,02:50:30.595468,cpu,steal
1,98.0,VM10-1-9-207,02:50:30.595469,cpu,steal
2,264.0,VM10-1-9-207,02:50:30.595469,cpu,steal
3,222.0,VM10-1-9-207,02:50:30.595471,cpu,steal
0,6351857.0,VM10-1-9-207,02:50:30.595471,cpu,idle
1,6311010.0,VM10-1-9-207,02:50:30.595472,cpu,idle
2,6357258.0,VM10-1-9-207,02:50:30.595473,cpu,idle
3,6291200.0,VM10-1-9-207,02:50:30.595474,cpu,idle
0,225184.0,VM10-1-9-207,02:50:40.595382,cpu,user
1,263066.0,VM10-1-9-207,02:50:40.595399,cpu,user
2,205482.0,VM10-1-9-207,02:50:40.595455,cpu,user
3,282840.0,VM10-1-9-207,02:50:40.595462,cpu,user
0,7018.0,VM10-1-9-207,02:50:40.595574,cpu,system
1,8850.0,VM10-1-9-207,02:50:40.595601,cpu,system
2,8800.0,VM10-1-9-207,02:50:40.595624,cpu,system
3,7984.0,VM10-1-9-207,02:50:40.595649,cpu,system
0,3772.0,VM10-1-9-207,02:50:40.595656,cpu,wait
1,4527.0,VM10-1-9-207,02:50:40.595685,cpu,wait
2,4557.0,VM10-1-9-207,02:50:40.595698,cpu,wait
3,3873.0,VM10-1-9-207,02:50:40.595711,cpu,wait
0,32.0,VM10-1-9-207,02:50:40.595724,cpu,nice
1,0.0,VM10-1-9-207,02:50:40.595747,cpu,nice
2,7516.0,VM10-1-9-207,02:50:40.595780,cpu,nice
3,0.0,VM10-1-9-207,02:50:40.595808,cpu,nice
0,0.0,VM10-1-9-207,02:50:40.595815,cpu,interrupt
1,0.0,VM10-1-9-207,02:50:40.595827,cpu,interrupt
2,0.0,VM10-1-9-207,02:50:40.595872,cpu,interrupt
3,0.0,VM10-1-9-207,02:50:40.595895,cpu,interrupt
0,286.0,VM10-1-9-207,02:50:40.595923,cpu,softirq
1,145.0,VM10-1-9-207,02:50:40.595954,cpu,softirq
2,258.0,VM10-1-9-207,02:50:40.595992,cpu,softirq
3,271.0,VM10-1-9-207,02:50:40.596004,cpu,softirq
0,87.0,VM10-1-9-207,02:50:40.596071,cpu,steal
1,98.0,VM10-1-9-207,02:50:40.596078,cpu,steal
2,264.0,VM10-1-9-207,02:50:40.596106,cpu,steal
3,222.0,VM10-1-9-207,02:50:40.596129,cpu,steal
0,6352855.0,VM10-1-9-207,02:50:40.596157,cpu,idle
1,6312007.0,VM10-1-9-207,02:50:40.596163,cpu,idle
2,6357258.0,VM10-1-9-207,02:50:40.596193,cpu,idle
3,6292198.0,VM10-1-9-207,02:50:40.596200,cpu,idle
0,225184.0,VM10-1-9-207,02:50:50.595428,cpu,user
1,263126.0,VM10-1-9-207,02:50:50.595493,cpu,user
2,206422.0,VM10-1-9-207,02:50:50.595500,cpu,user
3,282840.0,VM10-1-9-207,02:50:50.595505,cpu,user
0,7019.0,VM10-1-9-207,02:50:50.595522,cpu,system
1,8852.0,VM10-1-9-207,02:50:50.595598,cpu,system
2,8800.0,VM10-1-9-207,02:50:50.595610,cpu,system
3,7985.0,VM10-1-9-207,02:50:50.597208,cpu,system
0,3772.0,VM10-1-9-207,02:50:50.597222,cpu,wait
1,4530.0,VM10-1-9-207,02:50:50.597789,cpu,wait
2,4557.0,VM10-1-9-207,02:50:50.597797,cpu,wait
3,3873.0,VM10-1-9-207,02:50:50.597838,cpu,wait
0,32.0,VM10-1-9-207,02:50:50.597844,cpu,nice
1,0.0,VM10-1-9-207,02:50:50.597871,cpu,nice
2,7516.0,VM10-1-9-207,02:50:50.597888,cpu,nice
3,0.0,VM10-1-9-207,02:50:50.597923,cpu,nice
0,0.0,VM10-1-9-207,02:50:50.597956,cpu,interrupt
1,0.0,VM10-1-9-207,02:50:50.597985,cpu,interrupt
2,0.0,VM10-1-9-207,02:50:50.598007,cpu,interrupt
3,0.0,VM10-1-9-207,02:50:50.598014,cpu,interrupt
0,286.0,VM10-1-9-207,02:50:50.598026,cpu,softirq
1,145.0,VM10-1-9-207,02:50:50.598075,cpu,softirq
2,258.0,VM10-1-9-207,02:50:50.598098,cpu,softirq
3,271.0,VM10-1-9-207,02:50:50.598104,cpu,softirq
0,87.0,VM10-1-9-207,02:50:50.598116,cpu,steal
1,98.0,VM10-1-9-207,02:50:50.598159,cpu,steal
2,264.0,VM10-1-9-207,02:50:50.598187,cpu,steal
3,222.0,VM10-1-9-207,02:50:50.598194,cpu,steal
0,6353853.0,VM10-1-9-207,02:50:50.598220,cpu,idle
1,6312942.0,VM10-1-9-207,02:50:50.598232,cpu,idle
2,6357317.0,VM10-1-9-207,02:50:50.598266,cpu,idle
3,6293195.0,VM10-1-9-207,02:50:50.598296,cpu,idle
0,225188.0,VM10-1-9-207,02:51:00.596218,cpu,user
1,263126.0,VM10-1-9-207,02:51:00.596700,cpu,user
2,207422.0,VM10-1-9-207,02:51:00.596708,cpu,user
3,282842.0,VM10-1-9-207,02:51:00.596715,cpu,user
0,7020.0,VM10-1-9-207,02:51:00.596730,cpu,system
1,8852.0,VM10-1-9-207,02:51:00.596732,cpu,system
2,8800.0,VM10-1-9-207,02:51:00.596733,cpu,system
3,7985.0,VM10-1-9-207,02:51:00.596733,cpu,system
0,3773.0,VM10-1-9-207,02:51:00.596734,cpu,wait
1,4530.0,VM10-1-9-207,02:51:00.596770,cpu,wait
2,4557.0,VM10-1-9-207,02:51:00.596772,cpu,wait
3,3873.0,VM10-1-9-207,02:51:00.596773,cpu,wait
0,32.0,VM10-1-9-207,02:51:00.596774,cpu,nice
1,0.0,VM10-1-9-207,02:51:00.596775,cpu,nice
2,7516.0,VM10-1-9-207,02:51:00.596776,cpu,nice
3,0.0,VM10-1-9-207,02:51:00.596776,cpu,nice
0,0.0,VM10-1-9-207,02:51:00.596778,cpu,interrupt
1,0.0,VM10-1-9-207,02:51:00.596779,cpu,interrupt
2,0.0,VM10-1-9-207,02:51:00.596780,cpu,interrupt
3,0.0,VM10-1-9-207,02:51:00.596824,cpu,interrupt
0,286.0,VM10-1-9-207,02:51:00.596826,cpu,softirq
1,145.0,VM10-1-9-207,02:51:00.596827,cpu,softirq
2,258.0,VM10-1-9-207,02:51:00.596828,cpu,softirq
3,271.0,VM10-1-9-207,02:51:00.596829,cpu,softirq
0,87.0,VM10-1-9-207,02:51:00.596829,cpu,steal
1,98.0,VM10-1-9-207,02:51:00.596839,cpu,steal
2,264.0,VM10-1-9-207,02:51:00.596841,cpu,steal
3,222.0,VM10-1-9-207,02:51:00.596873,cpu,steal
0,6354847.0,VM10-1-9-207,02:51:00.596874,cpu,idle
1,6313941.0,VM10-1-9-207,02:51:00.596875,cpu,idle
2,6357317.0,VM10-1-9-207,02:51:00.596907,cpu,idle
3,6294192.0,VM10-1-9-207,02:51:00.596978,cpu,idle
0,225188.0,VM10-1-9-207,02:51:10.595371,cpu,user
1,263126.0,VM10-1-9-207,02:51:10.595459,cpu,user
2,208422.0,VM10-1-9-207,02:51:10.595496,cpu,user
3,282843.0,VM10-1-9-207,02:51:10.595505,cpu,user
0,7021.0,VM10-1-9-207,02:51:10.595558,cpu,system
1,8854.0,VM10-1-9-207,02:51:10.595567,cpu,system
2,8800.0,VM10-1-9-207,02:51:10.595598,cpu,system
3,7985.0,VM10-1-9-207,02:51:10.595634,cpu,system
0,3773.0,VM10-1-9-207,02:51:10.595662,cpu,wait
1,4530.0,VM10-1-9-207,02:51:10.595701,cpu,wait
2,4557.0,VM10-1-9-207,02:51:10.595710,cpu,wait
3,3873.0,VM10-1-9-207,02:51:10.595717,cpu,wait
0,32.0,VM10-1-9-207,02:51:10.595733,cpu,nice
1,0.0,VM10-1-9-207,02:51:10.595754,cpu,nice
2,7516.0,VM10-1-9-207,02:51:10.595849,cpu,nice
3,0.0,VM10-1-9-207,02:51:10.595857,cpu,nice
0,0.0,VM10-1-9-207,02:51:10.595872,cpu,interrupt
1,0.0,VM10-1-9-207,02:51:10.595955,cpu,interrupt
2,0.0,VM10-1-9-207,02:51:10.596062,cpu,interrupt
3,0.0,VM10-1-9-207,02:51:10.596090,cpu,interrupt
0,287.0,VM10-1-9-207,02:51:10.597668,cpu,softirq
1,145.0,VM10-1-9-207,02:51:10.597806,cpu,softirq
2,258.0,VM10-1-9-207,02:51:10.597875,cpu,softirq
3,271.0,VM10-1-9-207,02:51:10.597903,cpu,softirq
0,87.0,VM10-1-9-207,02:51:10.597940,cpu,steal
1,98.0,VM10-1-9-207,02:51:10.597996,cpu,steal
2,264.0,VM10-1-9-207,02:51:10.598026,cpu,steal
3,222.0,VM10-1-9-207,02:51:10.598034,cpu,steal
0,6355844.0,VM10-1-9-207,02:51:10.598068,cpu,idle
1,6314938.0,VM10-1-9-207,02:51:10.598086,cpu,idle
2,6357317.0,VM10-1-9-207,02:51:10.598102,cpu,idle
3,6295190.0,VM10-1-9-207,02:51:10.598119,cpu,idle
0,225189.0,VM10-1-9-207,02:51:20.595493,cpu,user
1,263127.0,VM10-1-9-207,02:51:20.595511,cpu,user
2,209420.0,VM10-1-9-207,02:51:20.595523,cpu,user
3,282844.0,VM10-1-9-207,02:51:20.595551,cpu,user
0,7021.0,VM10-1-9-207,02:51:20.595573,cpu,system
1,8857.0,VM10-1-9-207,02:51:20.595611,cpu,system
2,8802.0,VM10-1-9-207,02:51:20.595614,cpu,system
