instance,value,host,time,type,type_instance
0,6924.0,VM10-1-9-207,02:42:31.770433,cpu,system
1,8792.0,VM10-1-9-207,02:42:31.770439,cpu,system
2,8688.0,VM10-1-9-207,02:42:31.772262,cpu,system
3,7948.0,VM10-1-9-207,02:42:31.772270,cpu,system
0,3738.0,VM10-1-9-207,02:42:31.772283,cpu,wait
1,4522.0,VM10-1-9-207,02:42:31.772341,cpu,wait
2,4519.0,VM10-1-9-207,02:42:31.772363,cpu,wait
3,3872.0,VM10-1-9-207,02:42:31.772373,cpu,wait
0,32.0,VM10-1-9-207,02:42:31.772379,cpu,nice
1,0.0,VM10-1-9-207,02:42:31.772393,cpu,nice
2,7516.0,VM10-1-9-207,02:42:31.772443,cpu,nice
3,0.0,VM10-1-9-207,02:42:31.772475,cpu,nice
0,0.0,VM10-1-9-207,02:42:31.772496,cpu,interrupt
1,0.0,VM10-1-9-207,02:42:31.772500,cpu,interrupt
2,0.0,VM10-1-9-207,02:42:31.772505,cpu,interrupt
3,0.0,VM10-1-9-207,02:42:31.772529,cpu,interrupt
0,284.0,VM10-1-9-207,02:42:31.772580,cpu,softirq
1,142.0,VM10-1-9-207,02:42:31.772600,cpu,softirq
2,257.0,VM10-1-9-207,02:42:31.772606,cpu,softirq
3,267.0,VM10-1-9-207,02:42:31.772627,cpu,softirq
0,85.0,VM10-1-9-207,02:42:31.772700,cpu,steal
1,96.0,VM10-1-9-207,02:42:31.772705,cpu,steal
2,261.0,VM10-1-9-207,02:42:31.772740,cpu,steal
3,219.0,VM10-1-9-207,02:42:31.772753,cpu,steal
0,6316227.0,VM10-1-9-207,02:42:31.772765,cpu,idle
1,6278646.0,VM10-1-9-207,02:42:31.772806,cpu,idle
2,6313944.0,VM10-1-9-207,02:42:31.772828,cpu,idle
3,6256954.0,VM10-1-9-207,02:42:31.772832,cpu,idle
0,213104.0,VM10-1-9-207,02:42:41.770227,cpu,user
1,247628.0,VM10-1-9-207,02:42:41.770296,cpu,user
2,200126.0,VM10-1-9-207,02:42:41.770327,cpu,user
3,270278.0,VM10-1-9-207,02:42:41.770354,cpu,user
0,6924.0,VM10-1-9-207,02:42:41.770358,cpu,system
1,8794.0,VM10-1-9-207,02:42:41.770365,cpu,system
2,8689.0,VM10-1-9-207,02:42:41.770419,cpu,system
3,7948.0,VM10-1-9-207,02:42:41.770432,cpu,system
0,3739.0,VM10-1-9-207,02:42:41.770466,cpu,wait
1,4522.0,VM10-1-9-207,02:42:41.770486,cpu,wait
2,4519.0,VM10-1-9-207,02:42:41.770490,cpu,wait
3,3872.0,VM10-1-9-207,02:42:41.770801,cpu,wait
0,32.0,VM10-1-9-207,02:42:41.770835,cpu,nice
1,0.0,VM10-1-9-207,02:42:41.771565,cpu,nice
2,7516.0,VM10-1-9-207,02:42:41.771589,cpu,nice
3,0.0,VM10-1-9-207,02:42:41.771595,cpu,nice
0,0.0,VM10-1-9-207,02:42:41.771623,cpu,interrupt
1,0.0,VM10-1-9-207,02:42:41.771636,cpu,interrupt
2,0.0,VM10-1-9-207,02:42:41.771639,cpu,interrupt
3,0.0,VM10-1-9-207,02:42:41.771667,cpu,interrupt
0,284.0,VM10-1-9-207,02:42:41.771702,cpu,softirq
1,142.0,VM10-1-9-207,02:42:41.771713,cpu,softirq
2,257.0,VM10-1-9-207,02:42:41.771749,cpu,softirq
3,267.0,VM10-1-9-207,02:42:41.777260,cpu,softirq
0,85.0,VM10-1-9-207,02:42:41.777267,cpu,steal
1,96.0,VM10-1-9-207,02:42:41.777323,cpu,steal
2,261.0,VM10-1-9-207,02:42:41.777346,cpu,steal
3,219.0,VM10-1-9-207,02:42:41.777353,cpu,steal
0,6317223.0,VM10-1-9-207,02:42:41.777376,cpu,idle
1,6279644.0,VM10-1-9-207,02:42:41.777399,cpu,idle
2,6314941.0,VM10-1-9-207,02:42:41.777403,cpu,idle
3,6256954.0,VM10-1-9-207,02:42:41.777468,cpu,idle
0,213104.0,VM10-1-9-207,02:42:51.770284,cpu,user
1,247629.0,VM10-1-9-207,02:42:51.770293,cpu,user
2,200128.0,VM10-1-9-207,02:42:51.770297,cpu,user
3,271278.0,VM10-1-9-207,02:42:51.770301,cpu,user
0,6926.0,VM10-1-9-207,02:42:51.770315,cpu,system
1,8795.0,VM10-1-9-207,02:42:51.770319,cpu,system
2,8691.0,VM10-1-9-207,02:42:51.770320,cpu,system
3,7948.0,VM10-1-9-207,02:42:51.770321,cpu,system
0,3740.0,VM10-1-9-207,02:42:51.770321,cpu,wait
1,4522.0,VM10-1-9-207,02:42:51.770322,cpu,wait
2,4520.0,VM10-1-9-207,02:42:51.770323,cpu,wait
3,3872.0,VM10-1-9-207,02:42:51.770323,cpu,wait
0,32.0,VM10-1-9-207,02:42:51.770324,cpu,nice
1,0.0,VM10-1-9-207,02:42:51.770324,cpu,nice
2,7516.0,VM10-1-9-207,02:42:51.770325,cpu,nice
3,0.0,VM10-1-9-207,02:42:51.770326,cpu,nice
0,0.0,VM10-1-9-207,02:42:51.770327,cpu,interrupt
1,0.0,VM10-1-9-207,02:42:51.770327,cpu,interrupt
2,0.0,VM10-1-9-207,02:42:51.770328,cpu,interrupt
3,0.0,VM10-1-9-207,02:42:51.770329,cpu,interrupt
0,284.0,VM10-1-9-207,02:42:51.770329,cpu,softirq
1,142.0,VM10-1-9-207,02:42:51.770330,cpu,softirq
2,257.0,VM10-1-9-207,02:42:51.770330,cpu,softirq
3,267.0,VM10-1-9-207,02:42:51.770331,cpu,softirq
0,85.0,VM10-1-9-207,02:42:51.770332,cpu,steal
1,96.0,VM10-1-9-207,02:42:51.770332,cpu,steal
2,261.0,VM10-1-9-207,02:42:51.770333,cpu,steal
3,219.0,VM10-1-9-207,02:42:51.770334,cpu,steal
0,6318218.0,VM10-1-9-207,02:42:51.770348,cpu,idle
1,6280642.0,VM10-1-9-207,02:42:51.770349,cpu,idle
2,6315937.0,VM10-1-9-207,02:42:51.770349,cpu,idle
3,6256954.0,VM10-1-9-207,02:42:51.770350,cpu,idle
0,213105.0,VM10-1-9-207,02:43:01.770804,cpu,user
1,247629.0,VM10-1-9-207,02:43:01.770805,cpu,user
2,200130.0,VM10-1-9-207,02:43:01.770806,cpu,user
3,272278.0,VM10-1-9-207,02:43:01.770807,cpu,user
0,6928.0,VM10-1-9-207,02:43:01.770808,cpu,system
1,8795.0,VM10-1-9-207,02:43:01.770808,cpu,system
2,8692.0,VM10-1-9-207,02:43:01.770810,cpu,system
3,7948.0,VM10-1-9-207,02:43:01.770811,cpu,system
0,3742.0,VM10-1-9-207,02:43:01.770811,cpu,wait
1,4522.0,VM10-1-9-207,02:43:01.770812,cpu,wait
2,4520.0,VM10-1-9-207,02:43:01.770815,cpu,wait
3,3872.0,VM10-1-9-207,02:43:01.770816,cpu,wait
0,32.0,VM10-1-9-207,02:43:01.770818,cpu,nice
1,0.0,VM10-1-9-207,02:43:01.770818,cpu,nice
2,7516.0,VM10-1-9-207,02:43:01.770819,cpu,nice
3,0.0,VM10-1-9-207,02:43:01.770820,cpu,nice
0,0.0,VM10-1-9-207,02:43:01.770821,cpu,interrupt
1,0.0,VM10-1-9-207,02:43:01.770822,cpu,interrupt
2,0.0,VM10-1-9-207,02:43:01.770823,cpu,interrupt
3,0.0,VM10-1-9-207,02:43:01.770824,cpu,interrupt
0,284.0,VM10-1-9-207,02:43:01.770825,cpu,softirq
1,143.0,VM10-1-9-207,02:43:01.770839,cpu,softirq
2,257.0,VM10-1-9-207,02:43:01.770841,cpu,softirq
3,267.0,VM10-1-9-207,02:43:01.770842,cpu,softirq
0,85.0,VM10-1-9-207,02:43:01.770843,cpu,steal
1,96.0,VM10-1-9-207,02:43:01.770844,cpu,steal
2,262.0,VM10-1-9-207,02:43:01.770845,cpu,steal
3,219.0,VM10-1-9-207,02:43:01.770846,cpu,steal
0,6319213.0,VM10-1-9-207,02:43:01.770847,cpu,idle
1,6281641.0,VM10-1-9-207,02:43:01.770851,cpu,idle
2,6316934.0,VM10-1-9-207,02:43:01.770852,cpu,idle
3,6256954.0,VM10-1-9-207,02:43:01.770853,cpu,idle
0,213106.0,VM10-1-9-207,02:43:11.770308,cpu,user
1,247630.0,VM10-1-9-207,02:43:11.770412,cpu,user
2,200131.0,VM10-1-9-207,02:43:11.770417,cpu,user
3,273278.0,VM10-1-9-207,02:43:11.770480,cpu,user
0,6929.0,VM10-1-9-207,02:43:11.770570,cpu,system
1,8796.0,VM10-1-9-207,02:43:11.770616,cpu,system
2,8695.0,VM10-1-9-207,02:43:11.770656,cpu,system
3,7948.0,VM10-1-9-207,02:43:11.771378,cpu,system
0,3742.0,VM10-1-9-207,02:43:11.771396,cpu,wait
1,4522.0,VM10-1-9-207,02:43:11.771416,cpu,wait
2,4520.0,VM10-1-9-207,02:43:11.771491,cpu,wait
3,3872.0,VM10-1-9-207,02:43:11.771528,cpu,wait
0,32.0,VM10-1-9-207,02:43:11.771576,cpu,nice
1,0.0,VM10-1-9-207,02:43:11.771585,cpu,nice
2,7516.0,VM10-1-9-207,02:43:11.771604,cpu,nice
3,0.0,VM10-1-9-207,02:43:11.771680,cpu,nice
0,0.0,VM10-1-9-207,02:43:11.771713,cpu,interrupt
1,0.0,VM10-1-9-207,02:43:11.771801,cpu,interrupt
2,0.0,VM10-1-9-207,02:43:11.771812,cpu,interrupt
3,0.0,VM10-1-9-207,02:43:11.771905,cpu,interrupt
0,284.0,VM10-1-9-207,02:43:11.771930,cpu,softirq
1,143.0,VM10-1-9-207,02:43:11.771973,cpu,softirq
2,257.0,VM10-1-9-207,02:43:11.772012,cpu,softirq
3,267.0,VM10-1-9-207,02:43:11.772021,cpu,softirq
0,85.0,VM10-1-9-207,02:43:11.772070,cpu,steal
1,96.0,VM10-1-9-207,02:43:11.772117,cpu,steal
2,262.0,VM10-1-9-207,02:43:11.772165,cpu,steal
3,219.0,VM10-1-9-207,02:43:11.772208,cpu,steal
0,6320209.0,VM10-1-9-207,02:43:11.772247,cpu,idle
1,6282638.0,VM10-1-9-207,02:43:11.772264,cpu,idle
2,6317931.0,VM10-1-9-207,02:43:11.772295,cpu,idle
3,6256954.0,VM10-1-9-207,02:43:11.772376,cpu,idle
0,213108.0,VM10-1-9-207,02:43:21.770335,cpu,user
1,247632.0,VM10-1-9-207,02:43:21.770361,cpu,user
2,200133.0,VM10-1-9-207,02:43:21.770376,cpu,user
3,274277.0,VM10-1-9-207,02:43:21.770380,cpu,user
0,6931.0,VM10-1-9-207,02:43:21.770383,cpu,system
1,8798.0,VM10-1-9-207,02:43:21.770393,cpu,system
2,8697.0,VM10-1-9-207,02:43:21.770394,cpu,system
3,7948.0,VM10-1-9-207,02:43:21.770395,cpu,system
0,3744.0,VM10-1-9-207,02:43:21.770407,cpu,wait
1,4522.0,VM10-1-9-207,02:43:21.770409,cpu,wait
2,4520.0,VM10-1-9-207,02:43:21.770410,cpu,wait
3,3872.0,VM10-1-9-207,02:43:21.770411,cpu,wait
0,32.0,VM10-1-9-207,02:43:21.770411,cpu,nice
1,0.0,VM10-1-9-207,02:43:21.770412,cpu,nice
2,7516.0,VM10-1-9-207,02:43:21.770414,cpu,nice
3,0.0,VM10-1-9-207,02:43:21.770414,cpu,nice
0,0.0,VM10-1-9-207,02:43:21.770416,cpu,interrupt
1,0.0,VM10-1-9-207,02:43:21.770428,cpu,interrupt
2,0.0,VM10-1-9-207,02:43:21.770429,cpu,interrupt
3,0.0,VM10-1-9-207,02:43:21.770430,cpu,interrupt
0,284.0,VM10-1-9-207,02:43:21.770431,cpu,softirq
1,143.0,VM10-1-9-207,02:43:21.770432,cpu,softirq
2,257.0,VM10-1-9-207,02:43:21.770433,cpu,softirq
3,268.0,VM10-1-9-207,02:43:21.770434,cpu,softirq
0,85.0,VM10-1-9-207,02:43:21.770435,cpu,steal
1,96.0,VM10-1-9-207,02:43:21.770436,cpu,steal
2,262.0,VM10-1-9-207,02:43:21.770437,cpu,steal
3,220.0,VM10-1-9-207,02:43:21.770438,cpu,steal
0,6321203.0,VM10-1-9-207,02:43:21.770439,cpu,idle
1,6283634.0,VM10-1-9-207,02:43:21.770440,cpu,idle
2,6318927.0,VM10-1-9-207,02:43:21.770441,cpu,idle
3,6256954.0,VM10-1-9-207,02:43:21.770442,cpu,idle
0,213108.0,VM10-1-9-207,02:43:31.770226,cpu,user
1,247632.0,VM10-1-9-207,02:43:31.770242,cpu,user
2,200134.0,VM10-1-9-207,02:43:31.770331,cpu,user
3,275277.0,VM10-1-9-207,02:43:31.770373,cpu,user
0,6932.0,VM10-1-9-207,02:43:31.770404,cpu,system
1,8800.0,VM10-1-9-207,02:43:31.770441,cpu,system
2,8698.0,VM10-1-9-207,02:43:31.770476,cpu,system
3,7948.0,VM10-1-9-207,02:43:31.770492,cpu,system
0,3745.0,VM10-1-9-207,02:43:31.770524,cpu,wait
1,4522.0,VM10-1-9-207,02:43:31.770544,cpu,wait
2,4520.0,VM10-1-9-207,02:43:31.770587,cpu,wait
3,3872.0,VM10-1-9-207,02:43:31.770613,cpu,wait
0,32.0,VM10-1-9-207,02:43:31.770709,cpu,nice
1,0.0,VM10-1-9-207,02:43:31.770739,cpu,nice
2,7516.0,VM10-1-9-207,02:43:31.770747,cpu,nice
3,0.0,VM10-1-9-207,02:43:31.770761,cpu,nice
0,0.0,VM10-1-9-207,02:43:31.771058,cpu,interrupt
1,0.0,VM10-1-9-207,02:43:31.771274,cpu,interrupt
2,0.0,VM10-1-9-207,02:43:31.771290,cpu,interrupt
3,0.0,VM10-1-9-207,02:43:31.771305,cpu,interrupt
0,284.0,VM10-1-9-207,02:43:31.771354,cpu,softirq
1,143.0,VM10-1-9-207,02:43:31.771381,cpu,softirq
2,257.0,VM10-1-9-207,02:43:31.771415,cpu,softirq
3,268.0,VM10-1-9-207,02:43:31.771423,cpu,softirq
0,85.0,VM10-1-9-207,02:43:31.771437,cpu,steal
1,96.0,VM10-1-9-207,02:43:31.771495,cpu,steal
2,262.0,VM10-1-9-207,02:43:31.771522,cpu,steal
3,220.0,VM10-1-9-207,02:43:31.771558,cpu,steal
0,6322200.0,VM10-1-9-207,02:43:31.771566,cpu,idle
1,6284631.0,VM10-1-9-207,02:43:31.771580,cpu,idle
2,6319925.0,VM10-1-9-207,02:43:31.771628,cpu,idle
3,6256954.0,VM10-1-9-207,02:43:31.771662,cpu,idle
0,213108.0,VM10-1-9-207,02:43:41.770314,cpu,user
1,247633.0,VM10-1-9-207,02:43:41.770330,cpu,user
2,200136.0,VM10-1-9-207,02:43:41.770348,cpu,user
3,276276.0,VM10-1-9-207,02:43:41.770352,cpu,user
0,6933.0,VM10-1-9-207,02:43:41.770356,cpu,system
1,8800.0,VM10-1-9-207,02:43:41.770360,cpu,system
2,8702.0,VM10-1-9-207,02:43:41.770361,cpu,system
3,7948.0,VM10-1-9-207,02:43:41.770362,cpu,system
0,3746.0,VM10-1-9-207,02:43:41.770363,cpu,wait
1,4522.0,VM10-1-9-207,02:43:41.770363,cpu,wait
2,4520.0,VM10-1-9-207,02:43:41.770364,cpu,wait
3,3872.0,VM10-1-9-207,02:43:41.770365,cpu,wait
0,32.0,VM10-1-9-207,02:43:41.770365,cpu,nice
1,0.0,VM10-1-9-207,02:43:41.770366,cpu,nice
2,7516.0,VM10-1-9-207,02:43:41.770367,cpu,nice
3,0.0,VM10-1-9-207,02:43:41.770367,cpu,nice
0,0.0,VM10-1-9-207,02:43:41.770368,cpu,interrupt
1,0.0,VM10-1-9-207,02:43:41.770369,cpu,interrupt
2,0.0,VM10-1-9-207,02:43:41.770370,cpu,interrupt
3,0.0,VM10-1-9-207,02:43:41.770370,cpu,interrupt
0,284.0,VM10-1-9-207,02:43:41.770370,cpu,softirq
1,143.0,VM10-1-9-207,02:43:41.770385,cpu,softirq
2,257.0,VM10-1-9-207,02:43:41.770386,cpu,softirq
3,268.0,VM10-1-9-207,02:43:41.770387,cpu,softirq
0,85.0,VM10-1-9-207,02:43:41.770387,cpu,steal
1,96.0,VM10-1-9-207,02:43:41.770387,cpu,steal
2,262.0,VM10-1-9-207,02:43:41.770392,cpu,steal
3,220.0,VM10-1-9-207,02:43:41.770393,cpu,steal
0,6323196.0,VM10-1-9-207,02:43:41.770393,cpu,idle
1,6285629.0,VM10-1-9-207,02:43:41.770394,cpu,idle
2,6320921.0,VM10-1-9-207,02:43:41.770394,cpu,idle
3,6256954.0,VM10-1-9-207,02:43:41.770398,cpu,idle
0,213109.0,VM10-1-9-207,02:43:51.771521,cpu,user
1,247634.0,VM10-1-9-207,02:43:51.771522,cpu,user
2,200138.0,VM10-1-9-207,02:43:51.771523,cpu,user
3,277275.0,VM10-1-9-207,02:43:51.771524,cpu,user
0,6934.0,VM10-1-9-207,02:43:51.771525,cpu,system
1,8800.0,VM10-1-9-207,02:43:51.771526,cpu,system
2,8704.0,VM10-1-9-207,02:43:51.771527,cpu,system
3,7948.0,VM10-1-9-207,02:43:51.771528,cpu,system
0,3746.0,VM10-1-9-207,02:43:51.771528,cpu,wait
1,4522.0,VM10-1-9-207,02:43:51.771529,cpu,wait
2,4520.0,VM10-1-9-207,02:43:51.771530,cpu,wait
3,3872.0,VM10-1-9-207,02:43:51.771531,cpu,wait
0,32.0,VM10-1-9-207,02:43:51.771532,cpu,nice
1,0.0,VM10-1-9-207,02:43:51.771533,cpu,nice
2,7516.0,VM10-1-9-207,02:43:51.771534,cpu,nice
3,0.0,VM10-1-9-207,02:43:51.771535,cpu,nice
0,0.0,VM10-1-9-207,02:43:51.771536,cpu,interrupt
1,0.0,VM10-1-9-207,02:43:51.771537,cpu,interrupt
2,0.0,VM10-1-9-207,02:43:51.771538,cpu,interrupt
3,0.0,VM10-1-9-207,02:43:51.771539,cpu,interrupt
0,284.0,VM10-1-9-207,02:43:51.771540,cpu,softirq
1,143.0,VM10-1-9-207,02:43:51.771542,cpu,softirq
2,257.0,VM10-1-9-207,02:43:51.771543,cpu,softirq
3,269.0,VM10-1-9-207,02:43:51.771544,cpu,softirq
0,85.0,VM10-1-9-207,02:43:51.771545,cpu,steal
1,96.0,VM10-1-9-207,02:43:51.771546,cpu,steal
2,262.0,VM10-1-9-207,02:43:51.771547,cpu,steal
3,220.0,VM10-1-9-207,02:43:51.771548,cpu,steal
0,6324193.0,VM10-1-9-207,02:43:51.771549,cpu,idle
1,6286626.0,VM10-1-9-207,02:43:51.771550,cpu,idle
2,6321917.0,VM10-1-9-207,02:43:51.771551,cpu,idle
3,6256954.0,VM10-1-9-207,02:43:51.771552,cpu,idle
0,213110.0,VM10-1-9-207,02:44:01.770224,cpu,user
1,247636.0,VM10-1-9-207,02:44:01.770322,cpu,user
2,200139.0,VM10-1-9-207,02:44:01.770326,cpu,user
3,278275.0,VM10-1-9-207,02:44:01.770374,cpu,user
0,6936.0,VM10-1-9-207,02:44:01.770402,cpu,system
1,8801.0,VM10-1-9-207,02:44:01.770452,cpu,system
2,8706.0,VM10-1-9-207,02:44:01.770475,cpu,system
3,7948.0,VM10-1-9-207,02:44:01.770495,cpu,system
0,3749.0,VM10-1-9-207,02:44:01.770518,cpu,wait
1,4522.0,VM10-1-9-207,02:44:01.770536,cpu,wait
2,4520.0,VM10-1-9-207,02:44:01.771821,cpu,wait
3,3872.0,VM10-1-9-207,02:44:01.771845,cpu,wait
0,32.0,VM10-1-9-207,02:44:01.771867,cpu,nice
1,0.0,VM10-1-9-207,02:44:01.771889,cpu,nice
2,7516.0,VM10-1-9-207,02:44:01.771911,cpu,nice
3,0.0,VM10-1-9-207,02:44:01.771933,cpu,nice
0,0.0,VM10-1-9-207,02:44:01.771964,cpu,interrupt
1,0.0,VM10-1-9-207,02:44:01.771986,cpu,interrupt
2,0.0,VM10-1-9-207,02:44:01.772008,cpu,interrupt
3,0.0,VM10-1-9-207,02:44:01.772029,cpu,interrupt
0,284.0,VM10-1-9-207,02:44:01.772051,cpu,softirq
1,143.0,VM10-1-9-207,02:44:01.772073,cpu,softirq
2,257.0,VM10-1-9-207,02:44:01.772094,cpu,softirq
3,269.0,VM10-1-9-207,02:44:01.772130,cpu,softirq
0,85.0,VM10-1-9-207,02:44:01.772157,cpu,steal
1,96.0,VM10-1-9-207,02:44:01.772192,cpu,steal
2,262.0,VM10-1-9-207,02:44:01.772214,cpu,steal
3,220.0,VM10-1-9-207,02:44:01.772237,cpu,steal
0,6325186.0,VM10-1-9-207,02:44:01.772259,cpu,idle
1,6287623.0,VM10-1-9-207,02:44:01.772281,cpu,idle
2,6322914.0,VM10-1-9-207,02:44:01.772302,cpu,idle
3,6256954.0,VM10-1-9-207,02:44:01.772324,cpu,idle
0,213114.0,VM10-1-9-207,02:44:11.770261,cpu,user
1,247638.0,VM10-1-9-207,02:44:11.770272,cpu,user
2,200140.0,VM10-1-9-207,02:44:11.770281,cpu,user
3,279137.0,VM10-1-9-207,02:44:11.770302,cpu,user
0,6938.0,VM10-1-9-207,02:44:11.770308,cpu,system
1,8805.0,VM10-1-9-207,02:44:11.770311,cpu,system
2,8710.0,VM10-1-9-207,02:44:11.770311,cpu,system
3,7948.0,VM10-1-9-207,02:44:11.770312,cpu,system
0,3750.0,VM10-1-9-207,02:44:11.770313,cpu,wait
1,4523.0,VM10-1-9-207,02:44:11.770314,cpu,wait
2,4520.0,VM10-1-9-207,02:44:11.770314,cpu,wait
3,3872.0,VM10-1-9-207,02:44:11.770318,cpu,wait
0,32.0,VM10-1-9-207,02:44:11.770318,cpu,nice
1,0.0,VM10-1-9-207,02:44:11.770320,cpu,nice
2,7516.0,VM10-1-9-207,02:44:11.770320,cpu,nice
3,0.0,VM10-1-9-207,02:44:11.770321,cpu,nice
0,0.0,VM10-1-9-207,02:44:11.770322,cpu,interrupt
1,0.0,VM10-1-9-207,02:44:11.770322,cpu,interrupt
2,0.0,VM10-1-9-207,02:44:11.770323,cpu,interrupt
3,0.0,VM10-1-9-207,02:44:11.770324,cpu,interrupt
0,284.0,VM10-1-9-207,02:44:11.770324,cpu,softirq
1,143.0,VM10-1-9-207,02:44:11.770325,cpu,softirq
2,258.0,VM10-1-9-207,02:44:11.770326,cpu,softirq
3,269.0,VM10-1-9-207,02:44:11.770326,cpu,softirq
0,85.0,VM10-1-9-207,02:44:11.770327,cpu,steal
1,96.0,VM10-1-9-207,02:44:11.770328,cpu,steal
2,262.0,VM10-1-9-207,02:44:11.770328,cpu,steal
3,220.0,VM10-1-9-207,02:44:11.770329,cpu,steal
0,6326177.0,VM10-1-9-207,02:44:11.770329,cpu,idle
1,6288613.0,VM10-1-9-207,02:44:11.770330,cpu,idle
2,6323908.0,VM10-1-9-207,02:44:11.770331,cpu,idle
3,6257090.0,VM10-1-9-207,02:44:11.770331,cpu,idle
